company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.96,2.96,0.73,,2.93,,148000000.0,1649000000.0,651000000.0,998000000.0,1616000000.0,,4364000000.0,5615000000.0,,-163000000.0,,33000000.0,19000000.0,37000000.0,332000000.0,4364000000.0,1251000000.0,254000000.0,27000000.0,225000000.0,1026000000.0,-227000000.0,799000000.0,5615000000.0,531300000.0,531913000.0,536012000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.03,3.03,1.32,,3.0,,-124000000.0,1703000000.0,667000000.0,1036000000.0,1659000000.0,,5615000000.0,7187000000.0,,-166000000.0,,44000000.0,29000000.0,406000000.0,435000000.0,5615000000.0,1572000000.0,367000000.0,42000000.0,704000000.0,868000000.0,-325000000.0,543000000.0,7187000000.0,531300000.0,531913000.0,536012000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2014.0,Q2,2014-04-01,2014-06-30,2015-07-31 12:40:08+00:00,0.48,0.48,0.22,,0.47,,59000000.0,291000000.0,269000000.0,22000000.0,280000000.0,,1499000000.0,1964000000.0,,-65000000.0,,11000000.0,7000000.0,8000000.0,115000000.0,1499000000.0,465000000.0,83000000.0,11000000.0,65000000.0,400000000.0,-72000000.0,328000000.0,1964000000.0,583300000.0,586061000.0,589766000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.79,0.79,0.44,,0.78,,109000000.0,485000000.0,453000000.0,32000000.0,463000000.0,,2860000000.0,3700000000.0,,-140000000.0,,22000000.0,14000000.0,27000000.0,231000000.0,2860000000.0,840000000.0,166000000.0,20000000.0,132000000.0,708000000.0,-146000000.0,562000000.0,3700000000.0,583300000.0,586061000.0,589766000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.13,1.13,1.25,,1.12,,-139000000.0,706000000.0,615000000.0,91000000.0,663000000.0,,5590000000.0,7129000000.0,,-147000000.0,,43000000.0,32000000.0,397000000.0,464000000.0,5590000000.0,1539000000.0,373000000.0,56000000.0,746000000.0,793000000.0,-317000000.0,476000000.0,7129000000.0,583300000.0,586061000.0,589766000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.0,1.0,1.03,,1.0,,-162000000.0,613000000.0,531000000.0,82000000.0,579000000.0,,5544000000.0,7039000000.0,,-92000000.0,,34000000.0,33000000.0,392000000.0,476000000.0,5544000000.0,1495000000.0,370000000.0,53000000.0,809000000.0,686000000.0,-317000000.0,369000000.0,7039000000.0,590300000.0,584915000.0,589312000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 13:04:05+00:00,0.31,0.31,0.22,,0.31,,50000000.0,194000000.0,184000000.0,10000000.0,183000000.0,,1361000000.0,1736000000.0,,-75000000.0,,11000000.0,7000000.0,19000000.0,116000000.0,1361000000.0,375000000.0,83000000.0,9000000.0,67000000.0,308000000.0,-74000000.0,234000000.0,1736000000.0,590300000.0,584915000.0,589312000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 16:45:06+00:00,0.89,0.89,1.2,,0.89,,-58000000.0,506000000.0,411000000.0,95000000.0,462000000.0,,4153000000.0,5246000000.0,14000000.0,41000000.0,0.0,44000000.0,18000000.0,39000000.0,351000000.0,4153000000.0,1093000000.0,341000000.0,36000000.0,449000000.0,644000000.0,-291000000.0,353000000.0,5246000000.0,519100000.0,516371000.0,519618000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q4,2015-10-01,2015-12-31,,0.11,0.11,0.31,,0.11,,-32000000.0,70000000.0,53000000.0,17000000.0,59000000.0,,638000000.0,819000000.0,14000000.0,-7000000.0,,11000000.0,4000000.0,23000000.0,83000000.0,638000000.0,181000000.0,86000000.0,15000000.0,103000000.0,78000000.0,-57000000.0,21000000.0,819000000.0,519100000.0,516371000.0,519618000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q3,2015-07-01,2015-09-30,2016-10-28 16:11:59+00:00,0.35,0.35,0.31,,0.35,,-44000000.0,191000000.0,132000000.0,59000000.0,180000000.0,,1073000000.0,1355000000.0,,31000000.0,,11000000.0,4000000.0,2000000.0,79000000.0,1073000000.0,282000000.0,87000000.0,9000000.0,116000000.0,166000000.0,-78000000.0,88000000.0,1355000000.0,514300000.0,514301000.0,517088000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.78,0.78,0.89,,0.78,,-26000000.0,436000000.0,358000000.0,78000000.0,403000000.0,,3515000000.0,4427000000.0,,48000000.0,,33000000.0,14000000.0,16000000.0,268000000.0,3515000000.0,912000000.0,255000000.0,21000000.0,346000000.0,566000000.0,-234000000.0,332000000.0,4427000000.0,514300000.0,514301000.0,517088000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.02,1.02,1.18,,1.03,,-103000000.0,613000000.0,323000000.0,290000000.0,569000000.0,,3334000000.0,4301000000.0,,63000000.0,,44000000.0,15000000.0,23000000.0,339000000.0,3334000000.0,967000000.0,339000000.0,32000000.0,440000000.0,527000000.0,-307000000.0,220000000.0,4301000000.0,514300000.0,514301000.0,517088000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 17:24:34+00:00,0.26,0.26,0.29,,0.26,,-1000000.0,144000000.0,125000000.0,19000000.0,133000000.0,,1057000000.0,1345000000.0,,-4000000.0,,11000000.0,5000000.0,0.0,87000000.0,1057000000.0,288000000.0,85000000.0,9000000.0,88000000.0,200000000.0,-76000000.0,124000000.0,1345000000.0,511500000.0,516626000.0,519804000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.43,0.43,0.58,,0.43,,18000000.0,245000000.0,226000000.0,19000000.0,223000000.0,,2442000000.0,3072000000.0,,17000000.0,,22000000.0,10000000.0,14000000.0,189000000.0,2442000000.0,630000000.0,168000000.0,12000000.0,230000000.0,400000000.0,-156000000.0,244000000.0,3072000000.0,511500000.0,516626000.0,519804000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.84,2.84,1.16,,2.83,,-20000000.0,1586000000.0,389000000.0,1197000000.0,1542000000.0,,3765000000.0,4861000000.0,,9000000.0,,44000000.0,16000000.0,31000000.0,361000000.0,3765000000.0,1096000000.0,340000000.0,30000000.0,417000000.0,679000000.0,-310000000.0,369000000.0,4861000000.0,511500000.0,516626000.0,519804000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:22:31+00:00,0.17,0.17,0.29,,0.17,,19000000.0,101000000.0,101000000.0,,90000000.0,,1385000000.0,1727000000.0,,21000000.0,,11000000.0,5000000.0,14000000.0,102000000.0,1385000000.0,342000000.0,83000000.0,3000000.0,142000000.0,200000000.0,-80000000.0,120000000.0,1727000000.0,529400000.0,523426000.0,527423000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.06,3.06,1.09,,3.04,,40000000.0,1733000000.0,533000000.0,1200000000.0,1689000000.0,,4207000000.0,5480000000.0,,-52000000.0,,44000000.0,18000000.0,39000000.0,389000000.0,4207000000.0,1273000000.0,338000000.0,32000000.0,394000000.0,879000000.0,-306000000.0,573000000.0,5480000000.0,529400000.0,523426000.0,527423000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 16:43:31+00:00,1.4,1.4,1.24,,1.39,,89000000.0,1027000000.0,415000000.0,612000000.0,1005000000.0,,4980000000.0,6365000000.0,48000000.0,-53000000.0,0.0,22000000.0,19000000.0,170000000.0,427000000.0,4980000000.0,1385000000.0,431000000.0,65000000.0,563000000.0,822000000.0,-318000000.0,504000000.0,6365000000.0,717900000.0,718560000.0,722401000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q4,2016-10-01,2016-12-31,,0.78,0.78,0.31,,0.77,,25000000.0,551000000.0,62000000.0,489000000.0,551000000.0,,1278000000.0,1596000000.0,11000000.0,3000000.0,,,5000000.0,29000000.0,107000000.0,1278000000.0,318000000.0,108000000.0,10000000.0,144000000.0,174000000.0,-87000000.0,87000000.0,1596000000.0,717900000.0,718560000.0,722401000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q3,2016-07-01,2016-09-30,2017-10-27 17:08:51+00:00,0.3,0.3,0.31,,0.3,,22000000.0,227000000.0,162000000.0,65000000.0,227000000.0,,1328000000.0,1709000000.0,13000000.0,-3000000.0,0.0,0.0,5000000.0,16000000.0,102000000.0,1328000000.0,381000000.0,114000000.0,24000000.0,120000000.0,261000000.0,-77000000.0,184000000.0,1709000000.0,756700000.0,749587000.0,754044000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.62,0.62,0.93,,0.62,,64000000.0,476000000.0,353000000.0,123000000.0,454000000.0,,3702000000.0,4769000000.0,37000000.0,-56000000.0,,22000000.0,14000000.0,141000000.0,320000000.0,3702000000.0,1067000000.0,323000000.0,55000000.0,419000000.0,648000000.0,-231000000.0,417000000.0,4769000000.0,756700000.0,749587000.0,754044000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q3TTM,2015-10-01,2016-09-30,,0.73,0.73,1.24,,0.73,,32000000.0,546000000.0,406000000.0,140000000.0,513000000.0,,4340000000.0,5588000000.0,51000000.0,-63000000.0,,33000000.0,18000000.0,164000000.0,403000000.0,4340000000.0,1248000000.0,409000000.0,70000000.0,522000000.0,726000000.0,-288000000.0,438000000.0,5588000000.0,756700000.0,749587000.0,754044000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 17:08:09+00:00,0.21,0.21,0.31,,0.21,,31000000.0,168000000.0,130000000.0,38000000.0,157000000.0,,1271000000.0,1655000000.0,10000000.0,2000000.0,,11000000.0,4000000.0,14000000.0,116000000.0,1271000000.0,384000000.0,114000000.0,17000000.0,136000000.0,248000000.0,-87000000.0,161000000.0,1655000000.0,747600000.0,743140000.0,747701000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.32,0.32,0.62,,0.32,,42000000.0,249000000.0,191000000.0,58000000.0,227000000.0,,2374000000.0,3060000000.0,24000000.0,-53000000.0,,22000000.0,9000000.0,125000000.0,218000000.0,2374000000.0,686000000.0,209000000.0,31000000.0,299000000.0,387000000.0,-154000000.0,233000000.0,3060000000.0,747600000.0,743140000.0,747701000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q2TTM,2015-07-01,2016-06-30,,0.78,0.78,1.24,,0.78,,-34000000.0,510000000.0,376000000.0,134000000.0,466000000.0,,4085000000.0,5234000000.0,38000000.0,-29000000.0,,44000000.0,17000000.0,150000000.0,380000000.0,4085000000.0,1149000000.0,382000000.0,55000000.0,518000000.0,631000000.0,-289000000.0,342000000.0,5234000000.0,747600000.0,743140000.0,747701000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 16:48:02+00:00,0.11,0.11,0.31,,0.11,,11000000.0,81000000.0,61000000.0,20000000.0,70000000.0,,1103000000.0,1405000000.0,14000000.0,-55000000.0,,11000000.0,5000000.0,111000000.0,102000000.0,1103000000.0,302000000.0,95000000.0,14000000.0,163000000.0,139000000.0,-67000000.0,72000000.0,1405000000.0,636400000.0,632004000.0,634872000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q1TTM,2015-04-01,2016-03-31,,0.83,0.83,1.22,,0.83,,-66000000.0,486000000.0,371000000.0,115000000.0,442000000.0,,3871000000.0,4924000000.0,28000000.0,-35000000.0,,44000000.0,18000000.0,136000000.0,351000000.0,3871000000.0,1053000000.0,353000000.0,47000000.0,470000000.0,583000000.0,-278000000.0,305000000.0,4924000000.0,636400000.0,632004000.0,634872000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 16:52:22+00:00,0.77,0.77,1.25,,0.77,,134000000.0,582000000.0,582000000.0,,582000000.0,,5298000000.0,7196000000.0,-62000000.0,-114000000.0,290000000.0,,,194000000.0,397000000.0,5298000000.0,1898000000.0,393000000.0,40000000.0,767000000.0,1131000000.0,-415000000.0,716000000.0,7196000000.0,755800000.0,753085000.0,756666000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q4,2017-10-01,2017-12-31,,0.36,0.36,0.32,,0.36,,103000000.0,271000000.0,271000000.0,,271000000.0,,1316000000.0,1823000000.0,-16000000.0,-356000000.0,290000000.0,,-12000000.0,16000000.0,93000000.0,1316000000.0,507000000.0,96000000.0,10000000.0,31000000.0,476000000.0,-102000000.0,374000000.0,1823000000.0,755800000.0,753085000.0,756666000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q3,2017-07-01,2017-09-30,2018-10-26 16:25:38+00:00,0.17,0.17,0.31,,0.17,,-27000000.0,130000000.0,130000000.0,,130000000.0,,1374000000.0,1872000000.0,-16000000.0,178000000.0,,,4000000.0,14000000.0,97000000.0,1374000000.0,498000000.0,98000000.0,12000000.0,293000000.0,205000000.0,-102000000.0,103000000.0,1872000000.0,764700000.0,753535000.0,756903000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.41,0.41,0.93,,0.41,,31000000.0,311000000.0,311000000.0,,311000000.0,,3982000000.0,5373000000.0,-46000000.0,242000000.0,,,12000000.0,178000000.0,304000000.0,3982000000.0,1391000000.0,297000000.0,30000000.0,736000000.0,655000000.0,-313000000.0,342000000.0,5373000000.0,764700000.0,753535000.0,756903000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.19,1.19,1.24,,1.18,,56000000.0,862000000.0,373000000.0,489000000.0,862000000.0,,5260000000.0,6969000000.0,-35000000.0,245000000.0,,,17000000.0,207000000.0,411000000.0,5260000000.0,1709000000.0,405000000.0,40000000.0,880000000.0,829000000.0,-400000000.0,429000000.0,6969000000.0,764700000.0,753535000.0,756903000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q2,2017-04-01,2017-06-30,2018-07-27 16:12:27+00:00,0.03,0.03,0.31,,0.03,,34000000.0,24000000.0,24000000.0,,24000000.0,,1336000000.0,1808000000.0,-8000000.0,62000000.0,,,4000000.0,151000000.0,98000000.0,1336000000.0,472000000.0,100000000.0,9000000.0,315000000.0,157000000.0,-99000000.0,58000000.0,1808000000.0,800000000.0,752630000.0,756451000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.24,0.24,0.62,,0.24,,58000000.0,181000000.0,181000000.0,,181000000.0,,2608000000.0,3501000000.0,-30000000.0,64000000.0,,,8000000.0,164000000.0,207000000.0,2608000000.0,893000000.0,199000000.0,18000000.0,443000000.0,450000000.0,-211000000.0,239000000.0,3501000000.0,800000000.0,752630000.0,756451000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.32,1.32,1.24,,1.31,,105000000.0,959000000.0,405000000.0,554000000.0,959000000.0,,5214000000.0,6806000000.0,-6000000.0,64000000.0,,,18000000.0,209000000.0,416000000.0,5214000000.0,1592000000.0,421000000.0,52000000.0,707000000.0,885000000.0,-375000000.0,510000000.0,6806000000.0,800000000.0,752630000.0,756451000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 16:04:29+00:00,0.21,0.21,0.31,,0.21,,24000000.0,157000000.0,157000000.0,,157000000.0,,1272000000.0,1693000000.0,-22000000.0,2000000.0,0.0,,4000000.0,13000000.0,109000000.0,1272000000.0,421000000.0,99000000.0,9000000.0,128000000.0,293000000.0,-112000000.0,181000000.0,1693000000.0,747600000.0,750665000.0,754747000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.5,1.5,1.24,,1.49,,102000000.0,1103000000.0,511000000.0,592000000.0,1092000000.0,,5149000000.0,6653000000.0,12000000.0,4000000.0,,11000000.0,18000000.0,72000000.0,434000000.0,5149000000.0,1504000000.0,435000000.0,60000000.0,528000000.0,976000000.0,-363000000.0,613000000.0,6653000000.0,747600000.0,750665000.0,754747000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 16:52:22+00:00,0.99,0.99,1.32,,0.99,,59000000.0,748000000.0,748000000.0,,748000000.0,,5592000000.0,7476000000.0,-272000000.0,82000000.0,0.0,,,2000000.0,406000000.0,5592000000.0,1884000000.0,375000000.0,60000000.0,490000000.0,1394000000.0,-587000000.0,807000000.0,7476000000.0,755600000.0,754556000.0,756827000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q4,2018-10-01,2018-12-31,,-0.12,-0.12,0.34,,-0.12,,-21000000.0,-93000000.0,-93000000.0,,-93000000.0,,1345000000.0,1636000000.0,-218000000.0,14000000.0,,,-6000000.0,2000000.0,104000000.0,1345000000.0,291000000.0,97000000.0,24000000.0,114000000.0,177000000.0,-291000000.0,-114000000.0,1636000000.0,755600000.0,754556000.0,756827000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q3,2018-07-01,2018-09-30,2019-10-25 16:23:29+00:00,0.34,0.34,0.34,,0.34,,-15000000.0,255000000.0,255000000.0,,255000000.0,,1452000000.0,1910000000.0,-17000000.0,21000000.0,0.0,,2000000.0,,98000000.0,1452000000.0,458000000.0,93000000.0,13000000.0,121000000.0,337000000.0,-97000000.0,240000000.0,1910000000.0,750000000.0,754986000.0,757389000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.11,1.11,0.98,,1.11,,80000000.0,841000000.0,841000000.0,,841000000.0,,4247000000.0,5840000000.0,-54000000.0,68000000.0,,,6000000.0,,302000000.0,4247000000.0,1593000000.0,278000000.0,36000000.0,376000000.0,1217000000.0,-296000000.0,921000000.0,5840000000.0,750000000.0,754986000.0,757389000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q3TTM,2017-10-01,2018-09-30,,1.47,1.47,1.3,,1.47,,183000000.0,1112000000.0,1112000000.0,,1112000000.0,,5563000000.0,7663000000.0,-70000000.0,-288000000.0,290000000.0,,-6000000.0,16000000.0,395000000.0,5563000000.0,2100000000.0,374000000.0,46000000.0,407000000.0,1693000000.0,-398000000.0,1295000000.0,7663000000.0,750000000.0,754986000.0,757389000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q2,2018-04-01,2018-06-30,2019-07-26 16:12:12+00:00,0.42,0.42,0.32,,0.42,,65000000.0,317000000.0,317000000.0,,317000000.0,,1447000000.0,2065000000.0,-13000000.0,37000000.0,,,2000000.0,,103000000.0,1447000000.0,618000000.0,92000000.0,11000000.0,142000000.0,476000000.0,-94000000.0,382000000.0,2065000000.0,754800000.0,757829000.0,760533000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.77,0.77,0.64,,0.77,,95000000.0,586000000.0,586000000.0,,586000000.0,,2795000000.0,3930000000.0,-37000000.0,47000000.0,,,4000000.0,,204000000.0,2795000000.0,1135000000.0,185000000.0,23000000.0,255000000.0,880000000.0,-199000000.0,681000000.0,3930000000.0,754800000.0,757829000.0,760533000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q2TTM,2017-07-01,2018-06-30,,1.3,1.3,1.27,,1.3,,171000000.0,987000000.0,987000000.0,,987000000.0,,5485000000.0,7625000000.0,-69000000.0,-131000000.0,290000000.0,,-4000000.0,30000000.0,394000000.0,5485000000.0,2140000000.0,379000000.0,45000000.0,579000000.0,1561000000.0,-403000000.0,1158000000.0,7625000000.0,754800000.0,757829000.0,760533000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 16:06:49+00:00,0.35,0.35,0.32,,0.35,,30000000.0,269000000.0,269000000.0,,269000000.0,,1348000000.0,1865000000.0,-24000000.0,10000000.0,,,2000000.0,,101000000.0,1348000000.0,517000000.0,93000000.0,12000000.0,113000000.0,404000000.0,-105000000.0,299000000.0,1865000000.0,768600000.0,756815000.0,759462000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q1TTM,2017-04-01,2018-03-31,,0.91,0.91,1.26,,0.91,,140000000.0,694000000.0,694000000.0,,694000000.0,,5374000000.0,7368000000.0,-64000000.0,-106000000.0,290000000.0,,-2000000.0,181000000.0,389000000.0,5374000000.0,1994000000.0,387000000.0,43000000.0,752000000.0,1242000000.0,-408000000.0,834000000.0,7368000000.0,768600000.0,756815000.0,759462000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q4,2019-10-01,2019-12-31,,-0.01,-0.01,0.34,,-0.01,,1000000.0,-14000000.0,-14000000.0,,-14000000.0,,1301000000.0,1548000000.0,-21000000.0,-35000000.0,,,-3000000.0,80000000.0,116000000.0,1301000000.0,247000000.0,89000000.0,8000000.0,158000000.0,89000000.0,-102000000.0,-13000000.0,1548000000.0,760000000.0,745897000.0,745897000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 16:52:22+00:00,-0.1,-0.1,1.36,,-0.1,,-137000000.0,-76000000.0,-76000000.0,,-76000000.0,,5412000000.0,6554000000.0,-516000000.0,47000000.0,-68000000.0,,,80000000.0,432000000.0,5412000000.0,1142000000.0,378000000.0,30000000.0,491000000.0,651000000.0,-864000000.0,-213000000.0,6554000000.0,760000000.0,745897000.0,745897000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q3YTD,2019-01-01,2019-09-30,,-0.09,-0.09,1.02,,-0.09,,-138000000.0,-62000000.0,-62000000.0,,-62000000.0,,4111000000.0,5006000000.0,-495000000.0,82000000.0,-68000000.0,,3000000.0,,316000000.0,4111000000.0,895000000.0,289000000.0,22000000.0,333000000.0,562000000.0,-762000000.0,-200000000.0,5006000000.0,761500000.0,745626000.0,746514000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q3TTM,2018-10-01,2019-09-30,,-0.21,-0.21,1.36,,-0.21,,-159000000.0,-155000000.0,-155000000.0,,-155000000.0,,5456000000.0,6642000000.0,-713000000.0,96000000.0,-68000000.0,,-3000000.0,2000000.0,420000000.0,5456000000.0,1186000000.0,386000000.0,46000000.0,447000000.0,739000000.0,-1053000000.0,-314000000.0,6642000000.0,761500000.0,745626000.0,746514000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q3,2019-07-01,2019-09-30,2019-10-25 16:23:29+00:00,0.13,0.13,0.34,,0.13,,3000000.0,99000000.0,99000000.0,,99000000.0,,1399000000.0,1671000000.0,-15000000.0,32000000.0,-68000000.0,,1000000.0,,105000000.0,1399000000.0,272000000.0,91000000.0,6000000.0,70000000.0,202000000.0,-100000000.0,102000000.0,1671000000.0,761500000.0,745626000.0,746514000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q2YTD,2019-01-01,2019-06-30,,-0.22,-0.22,0.68,,-0.22,,-141000000.0,-161000000.0,-161000000.0,,-161000000.0,,2712000000.0,3335000000.0,-480000000.0,50000000.0,,,2000000.0,,211000000.0,2712000000.0,623000000.0,198000000.0,16000000.0,263000000.0,360000000.0,-662000000.0,-302000000.0,3335000000.0,752900000.0,745486000.0,746232000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,1.36,,,,-177000000.0,1000000.0,1000000.0,,1000000.0,,5509000000.0,6881000000.0,-715000000.0,85000000.0,,,-2000000.0,2000000.0,413000000.0,5509000000.0,1372000000.0,388000000.0,53000000.0,498000000.0,874000000.0,-1050000000.0,-176000000.0,6881000000.0,752900000.0,745486000.0,746232000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q2,2019-04-01,2019-06-30,2019-07-26 16:12:12+00:00,0.17,0.17,0.34,,0.17,,-37000000.0,128000000.0,128000000.0,,128000000.0,,1390000000.0,1692000000.0,-10000000.0,13000000.0,,,2000000.0,,101000000.0,1390000000.0,302000000.0,91000000.0,6000000.0,116000000.0,186000000.0,-95000000.0,91000000.0,1692000000.0,752900000.0,745486000.0,746232000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 16:04:48+00:00,-0.39,-0.39,0.34,,-0.39,,-104000000.0,-289000000.0,-289000000.0,,-289000000.0,,1322000000.0,1643000000.0,-470000000.0,37000000.0,,,,,110000000.0,1322000000.0,321000000.0,107000000.0,10000000.0,147000000.0,174000000.0,-567000000.0,-393000000.0,1643000000.0,741000000.0,746603000.0,746603000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q1TTM,2018-04-01,2019-03-31,,0.25,0.25,1.34,,0.25,,-75000000.0,190000000.0,190000000.0,,190000000.0,,5566000000.0,7254000000.0,-718000000.0,109000000.0,,,-2000000.0,2000000.0,415000000.0,5566000000.0,1688000000.0,389000000.0,58000000.0,524000000.0,1164000000.0,-1049000000.0,115000000.0,7254000000.0,741000000.0,746603000.0,746603000.0
