company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2014.0,Q1TTM,2013-04-01,2014-03-31,,-1581000000.0,-40000000.0,356000000.0,486000000.0,,3000000.0,897000000.0,1068000000.0,669000000.0,800000000.0,-1833000000.0,1174000000.0,800000000.0,-1833000000.0,1174000000.0,141000000.0,613000000.0,613000000.0,72000000.0,94000000.0,23000000.0,-517000000.0,,-310000000.0,-1411000000.0,,22000000.0,13000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 13:04:05+00:00,,-50000000.0,101000000.0,126000000.0,,-57000000.0,,2000000.0,,-118000000.0,-46000000.0,109000000.0,-118000000.0,-46000000.0,109000000.0,-55000000.0,194000000.0,194000000.0,-154000000.0,9000000.0,0.0,-129000000.0,,-65000000.0,,0.0,,19000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 16:45:06+00:00,,14000000.0,347000000.0,479000000.0,0.0,-62000000.0,,0.0,,-1156000000.0,-487000000.0,1075000000.0,-1156000000.0,-487000000.0,1075000000.0,-568000000.0,506000000.0,506000000.0,152000000.0,34000000.0,-23000000.0,-663000000.0,,-483000000.0,-9000000.0,-518000000.0,0.0,19000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q4,2015-10-01,2015-12-31,,,10000000.0,57000000.0,120000000.0,,48000000.0,,-22000000.0,,-212000000.0,-163000000.0,339000000.0,-212000000.0,-163000000.0,339000000.0,-36000000.0,70000000.0,70000000.0,101000000.0,34000000.0,-1000000.0,-181000000.0,,-174000000.0,-9000000.0,-34000000.0,,12000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-28 16:11:59+00:00,,4000000.0,290000000.0,359000000.0,0.0,-110000000.0,,22000000.0,,-944000000.0,-324000000.0,736000000.0,-944000000.0,-324000000.0,736000000.0,-532000000.0,436000000.0,436000000.0,51000000.0,,-22000000.0,-482000000.0,,-309000000.0,0.0,-484000000.0,0.0,7000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q3TTM,2014-10-01,2015-09-30,,,7000000.0,356000000.0,484000000.0,,-67000000.0,,17000000.0,,-1185000000.0,-448000000.0,1061000000.0,-1185000000.0,-448000000.0,1061000000.0,-572000000.0,613000000.0,613000000.0,31000000.0,52000000.0,-26000000.0,-656000000.0,,-433000000.0,-34000000.0,-564000000.0,,11000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q3,2015-07-01,2015-09-30,,,-1000000.0,118000000.0,118000000.0,,-43000000.0,,5000000.0,,-242000000.0,-113000000.0,282000000.0,-242000000.0,-113000000.0,282000000.0,-73000000.0,191000000.0,191000000.0,16000000.0,,-2000000.0,-170000000.0,,-112000000.0,,-77000000.0,,1000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 17:24:34+00:00,,5000000.0,172000000.0,241000000.0,0.0,-67000000.0,,17000000.0,,-702000000.0,-211000000.0,454000000.0,-702000000.0,-211000000.0,454000000.0,-459000000.0,245000000.0,245000000.0,35000000.0,,-20000000.0,-312000000.0,,-197000000.0,0.0,-407000000.0,0.0,6000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q2TTM,2014-07-01,2015-06-30,,,13000000.0,338000000.0,489000000.0,707000000.0,83000000.0,,16000000.0,,-1208000000.0,289000000.0,1132000000.0,-1208000000.0,289000000.0,1132000000.0,213000000.0,1586000000.0,1586000000.0,-1026000000.0,71000000.0,1000000.0,-651000000.0,,-433000000.0,-34000000.0,-610000000.0,,14000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q2,2015-04-01,2015-06-30,,,4000000.0,58000000.0,118000000.0,,110000000.0,,2000000.0,,-312000000.0,-92000000.0,367000000.0,-312000000.0,-92000000.0,367000000.0,-37000000.0,144000000.0,144000000.0,-5000000.0,,12000000.0,-160000000.0,,-108000000.0,,-154000000.0,,4000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:22:31+00:00,,1000000.0,114000000.0,123000000.0,0.0,-177000000.0,,15000000.0,,-390000000.0,-119000000.0,87000000.0,-390000000.0,-119000000.0,87000000.0,-422000000.0,101000000.0,101000000.0,40000000.0,,-32000000.0,-152000000.0,,-89000000.0,0.0,-253000000.0,0.0,2000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2015.0,Q1TTM,2014-04-01,2015-03-31,,,14000000.0,332000000.0,497000000.0,707000000.0,8000000.0,,900000000.0,,-997000000.0,288000000.0,1087000000.0,-997000000.0,288000000.0,1087000000.0,378000000.0,1733000000.0,1733000000.0,-1151000000.0,110000000.0,-11000000.0,-630000000.0,,-419000000.0,-921000000.0,-456000000.0,,11000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 16:43:31+00:00,,485000000.0,446000000.0,565000000.0,2486000000.0,-107000000.0,,1698000000.0,,-3630000000.0,2559000000.0,735000000.0,-3630000000.0,2559000000.0,735000000.0,-336000000.0,1027000000.0,1027000000.0,-750000000.0,61000000.0,479000000.0,-954000000.0,,-510000000.0,-2432000000.0,-2003000000.0,,104000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q4,2016-10-01,2016-12-31,,,511000000.0,79000000.0,137000000.0,2477000000.0,-187000000.0,,,,-1920000000.0,1968000000.0,-151000000.0,-1920000000.0,1968000000.0,-151000000.0,-103000000.0,551000000.0,551000000.0,-652000000.0,13000000.0,7000000.0,-232000000.0,,-207000000.0,-1701000000.0,,-34000000.0,-275000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-27 17:08:51+00:00,,-26000000.0,367000000.0,428000000.0,9000000.0,80000000.0,,1698000000.0,,-1710000000.0,591000000.0,886000000.0,-1710000000.0,591000000.0,886000000.0,-233000000.0,476000000.0,476000000.0,-98000000.0,48000000.0,472000000.0,-722000000.0,,-303000000.0,-731000000.0,-2003000000.0,34000000.0,379000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q3TTM,2015-10-01,2016-09-30,,,-16000000.0,424000000.0,548000000.0,9000000.0,128000000.0,,1676000000.0,,-1922000000.0,428000000.0,1225000000.0,-1922000000.0,428000000.0,1225000000.0,-269000000.0,546000000.0,546000000.0,3000000.0,82000000.0,471000000.0,-903000000.0,,-477000000.0,-740000000.0,-2037000000.0,34000000.0,391000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q3,2016-07-01,2016-09-30,,,-1000000.0,142000000.0,139000000.0,,73000000.0,,300000000.0,,-277000000.0,217000000.0,347000000.0,-277000000.0,217000000.0,347000000.0,287000000.0,227000000.0,227000000.0,-92000000.0,36000000.0,43000000.0,-242000000.0,,-129000000.0,3000000.0,-374000000.0,7000000.0,296000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-28 17:08:09+00:00,,-25000000.0,225000000.0,289000000.0,9000000.0,7000000.0,,1398000000.0,,-1433000000.0,374000000.0,539000000.0,-1433000000.0,374000000.0,539000000.0,-520000000.0,249000000.0,249000000.0,-6000000.0,12000000.0,429000000.0,-480000000.0,,-174000000.0,-734000000.0,-1629000000.0,27000000.0,83000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q2TTM,2015-07-01,2016-06-30,,,-16000000.0,400000000.0,527000000.0,9000000.0,12000000.0,,1381000000.0,,-1887000000.0,98000000.0,1160000000.0,-1887000000.0,98000000.0,1160000000.0,-629000000.0,510000000.0,510000000.0,111000000.0,46000000.0,426000000.0,-831000000.0,,-460000000.0,-743000000.0,-1740000000.0,27000000.0,96000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q2,2016-04-01,2016-06-30,,,-12000000.0,100000000.0,147000000.0,,159000000.0,,300000000.0,,-765000000.0,350000000.0,492000000.0,-765000000.0,350000000.0,492000000.0,77000000.0,168000000.0,168000000.0,18000000.0,8000000.0,435000000.0,-239000000.0,,-101000000.0,-3000000.0,-831000000.0,3000000.0,13000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 16:48:02+00:00,,-13000000.0,125000000.0,142000000.0,9000000.0,-152000000.0,,1098000000.0,,-668000000.0,24000000.0,47000000.0,-668000000.0,24000000.0,47000000.0,-597000000.0,81000000.0,81000000.0,-24000000.0,4000000.0,-6000000.0,-241000000.0,,-73000000.0,-731000000.0,-798000000.0,24000000.0,70000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2016.0,Q1TTM,2015-04-01,2016-03-31,,,,358000000.0,498000000.0,9000000.0,-37000000.0,,1083000000.0,,-1434000000.0,-344000000.0,1035000000.0,-1434000000.0,-344000000.0,1035000000.0,-743000000.0,486000000.0,486000000.0,88000000.0,38000000.0,3000000.0,-752000000.0,,-467000000.0,-740000000.0,-1063000000.0,24000000.0,87000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q4,2017-10-01,2017-12-31,,,40000000.0,66000000.0,127000000.0,403000000.0,20000000.0,,,,-202000000.0,175000000.0,354000000.0,-202000000.0,175000000.0,354000000.0,327000000.0,271000000.0,271000000.0,-64000000.0,-792000000.0,-206000000.0,-242000000.0,,198000000.0,832000000.0,,,-220000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-26 16:25:38+00:00,,129000000.0,315000000.0,394000000.0,,-101000000.0,,325000000.0,,-1218000000.0,192000000.0,847000000.0,-1218000000.0,192000000.0,847000000.0,-179000000.0,311000000.0,311000000.0,243000000.0,89000000.0,28000000.0,-699000000.0,,-259000000.0,-933000000.0,0.0,,423000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q3TTM,2016-10-01,2017-09-30,,,640000000.0,394000000.0,531000000.0,2477000000.0,-288000000.0,,325000000.0,,-3138000000.0,2160000000.0,696000000.0,-3138000000.0,2160000000.0,696000000.0,-282000000.0,862000000.0,862000000.0,-409000000.0,102000000.0,35000000.0,-931000000.0,,-466000000.0,-2634000000.0,,-34000000.0,148000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q3,2017-07-01,2017-09-30,,,23000000.0,123000000.0,132000000.0,,18000000.0,,325000000.0,,-825000000.0,298000000.0,323000000.0,-825000000.0,298000000.0,323000000.0,-204000000.0,130000000.0,130000000.0,43000000.0,8000000.0,-16000000.0,-233000000.0,,-97000000.0,-925000000.0,,,411000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-27 16:12:27+00:00,,106000000.0,192000000.0,262000000.0,,-119000000.0,,,,-393000000.0,-106000000.0,524000000.0,-393000000.0,-106000000.0,524000000.0,25000000.0,181000000.0,181000000.0,200000000.0,81000000.0,44000000.0,-466000000.0,,-162000000.0,-8000000.0,,,12000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q2TTM,2016-07-01,2017-06-30,,,616000000.0,413000000.0,538000000.0,2477000000.0,-233000000.0,,300000000.0,,-2590000000.0,2079000000.0,720000000.0,-2590000000.0,2079000000.0,720000000.0,209000000.0,959000000.0,959000000.0,-544000000.0,130000000.0,94000000.0,-940000000.0,,-498000000.0,-1706000000.0,-374000000.0,-27000000.0,33000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q2,2017-04-01,2017-06-30,,,47000000.0,72000000.0,129000000.0,,173000000.0,,,,-205000000.0,-38000000.0,489000000.0,-205000000.0,-38000000.0,489000000.0,246000000.0,24000000.0,24000000.0,163000000.0,26000000.0,45000000.0,-233000000.0,,-87000000.0,2000000.0,,,4000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 16:04:29+00:00,,59000000.0,120000000.0,133000000.0,,-292000000.0,,,,-188000000.0,-68000000.0,35000000.0,-188000000.0,-68000000.0,35000000.0,-221000000.0,157000000.0,157000000.0,37000000.0,55000000.0,-1000000.0,-233000000.0,,-75000000.0,-10000000.0,,,8000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q1TTM,2016-04-01,2017-03-31,,,557000000.0,441000000.0,556000000.0,2477000000.0,-247000000.0,,600000000.0,,-3150000000.0,2467000000.0,723000000.0,-3150000000.0,2467000000.0,723000000.0,40000000.0,1103000000.0,1103000000.0,-689000000.0,112000000.0,484000000.0,-946000000.0,,-512000000.0,-1711000000.0,-1205000000.0,-24000000.0,42000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 16:52:22+00:00,,95000000.0,358000000.0,486000000.0,0.0,-201000000.0,,425000000.0,,-1162000000.0,-440000000.0,1112000000.0,-1162000000.0,-440000000.0,1112000000.0,-490000000.0,748000000.0,748000000.0,79000000.0,-10000000.0,-381000000.0,-995000000.0,,-59000000.0,-216000000.0,-366000000.0,0.0,0.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q4,2018-10-01,2018-12-31,,,15000000.0,73000000.0,125000000.0,,19000000.0,,425000000.0,,-130000000.0,-176000000.0,292000000.0,-130000000.0,-176000000.0,292000000.0,-14000000.0,-93000000.0,-93000000.0,241000000.0,,-162000000.0,-254000000.0,,-14000000.0,-208000000.0,-93000000.0,,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-25 16:23:29+00:00,,80000000.0,285000000.0,361000000.0,0.0,-220000000.0,,0.0,,-1032000000.0,-264000000.0,820000000.0,-1032000000.0,-264000000.0,820000000.0,-476000000.0,841000000.0,841000000.0,-162000000.0,-10000000.0,-219000000.0,-741000000.0,,-45000000.0,-8000000.0,-273000000.0,,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q3TTM,2017-10-01,2018-09-30,,,120000000.0,351000000.0,488000000.0,403000000.0,-200000000.0,,,,-1234000000.0,-89000000.0,1174000000.0,-1234000000.0,-89000000.0,1174000000.0,-149000000.0,1112000000.0,1112000000.0,-226000000.0,-802000000.0,-425000000.0,-983000000.0,,153000000.0,824000000.0,-273000000.0,,-220000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q3,2018-07-01,2018-09-30,,,22000000.0,113000000.0,122000000.0,,-53000000.0,,,,-525000000.0,-115000000.0,87000000.0,-525000000.0,-115000000.0,87000000.0,-553000000.0,255000000.0,255000000.0,-237000000.0,-58000000.0,-248000000.0,-256000000.0,,133000000.0,62000000.0,-273000000.0,,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-26 16:12:12+00:00,,58000000.0,172000000.0,239000000.0,,-167000000.0,,0.0,,-507000000.0,-149000000.0,733000000.0,-507000000.0,-149000000.0,733000000.0,77000000.0,586000000.0,586000000.0,75000000.0,48000000.0,29000000.0,-485000000.0,,-178000000.0,-70000000.0,0.0,,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q2TTM,2017-07-01,2018-06-30,,,121000000.0,361000000.0,498000000.0,403000000.0,-129000000.0,,325000000.0,,-1534000000.0,324000000.0,1410000000.0,-1534000000.0,324000000.0,1410000000.0,200000000.0,987000000.0,987000000.0,54000000.0,-736000000.0,-193000000.0,-960000000.0,,-77000000.0,-163000000.0,,,191000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q2,2018-04-01,2018-06-30,,,41000000.0,67000000.0,119000000.0,,125000000.0,,,,-221000000.0,-73000000.0,597000000.0,-221000000.0,-73000000.0,597000000.0,303000000.0,317000000.0,317000000.0,36000000.0,23000000.0,24000000.0,-243000000.0,,-97000000.0,-1000000.0,,,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 16:06:49+00:00,,17000000.0,105000000.0,120000000.0,,-292000000.0,,0.0,,-286000000.0,-76000000.0,136000000.0,-286000000.0,-76000000.0,136000000.0,-226000000.0,269000000.0,269000000.0,39000000.0,25000000.0,5000000.0,-242000000.0,,-81000000.0,-69000000.0,0.0,,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q1TTM,2017-04-01,2018-03-31,,,127000000.0,366000000.0,508000000.0,403000000.0,-81000000.0,,325000000.0,,-1518000000.0,359000000.0,1302000000.0,-1518000000.0,359000000.0,1302000000.0,143000000.0,694000000.0,694000000.0,181000000.0,-733000000.0,-172000000.0,-950000000.0,,-67000000.0,-160000000.0,,,195000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q4,2019-10-01,2019-12-31,,,-48000000.0,60000000.0,128000000.0,-253000000.0,113000000.0,,220000000.0,,-461000000.0,155000000.0,292000000.0,-461000000.0,155000000.0,292000000.0,-14000000.0,-14000000.0,-14000000.0,65000000.0,5000000.0,-127000000.0,-253000000.0,,-15000000.0,-433000000.0,,253000000.0,297000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 16:52:22+00:00,,-2000000.0,370000000.0,510000000.0,0.0,-144000000.0,,1834000000.0,,-1348000000.0,187000000.0,966000000.0,-1348000000.0,187000000.0,966000000.0,-195000000.0,-76000000.0,-76000000.0,676000000.0,-499000000.0,-306000000.0,-1013000000.0,,-57000000.0,-1610000000.0,-60000000.0,253000000.0,297000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q3TTM,2018-10-01,2019-09-30,,,61000000.0,383000000.0,507000000.0,253000000.0,-238000000.0,,2039000000.0,,-1017000000.0,-144000000.0,966000000.0,-1017000000.0,-144000000.0,966000000.0,-195000000.0,-155000000.0,-155000000.0,852000000.0,-504000000.0,-341000000.0,-1014000000.0,,-56000000.0,-1385000000.0,-153000000.0,,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q3,2019-07-01,2019-09-30,,,-5000000.0,123000000.0,135000000.0,253000000.0,13000000.0,,490000000.0,,-254000000.0,-97000000.0,292000000.0,-254000000.0,-97000000.0,292000000.0,-59000000.0,99000000.0,99000000.0,45000000.0,-508000000.0,-451000000.0,-253000000.0,,101000000.0,17000000.0,,,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-25 16:23:29+00:00,,46000000.0,310000000.0,382000000.0,253000000.0,-257000000.0,,1614000000.0,,-887000000.0,32000000.0,674000000.0,-887000000.0,32000000.0,674000000.0,-181000000.0,-62000000.0,-62000000.0,611000000.0,-504000000.0,-179000000.0,-760000000.0,,-42000000.0,-1177000000.0,-60000000.0,,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q2TTM,2018-07-01,2019-06-30,,,88000000.0,373000000.0,494000000.0,,-304000000.0,,1549000000.0,,-1288000000.0,-162000000.0,761000000.0,-1288000000.0,-162000000.0,761000000.0,-689000000.0,1000000.0,1000000.0,570000000.0,-54000000.0,-138000000.0,-1017000000.0,,-24000000.0,-1340000000.0,-426000000.0,,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q2,2019-04-01,2019-06-30,,,1000000.0,60000000.0,124000000.0,,99000000.0,,140000000.0,,-360000000.0,-83000000.0,396000000.0,-360000000.0,-83000000.0,396000000.0,-47000000.0,128000000.0,128000000.0,45000000.0,514000000.0,295000000.0,-253000000.0,,-125000000.0,-761000000.0,,-253000000.0,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-26 16:12:12+00:00,,51000000.0,187000000.0,247000000.0,,-270000000.0,,1124000000.0,,-633000000.0,129000000.0,382000000.0,-633000000.0,129000000.0,382000000.0,-122000000.0,-161000000.0,-161000000.0,566000000.0,4000000.0,272000000.0,-507000000.0,,-143000000.0,-1194000000.0,-60000000.0,,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 16:04:48+00:00,,50000000.0,127000000.0,123000000.0,,-369000000.0,,984000000.0,,-273000000.0,212000000.0,-14000000.0,-273000000.0,212000000.0,-14000000.0,-75000000.0,-289000000.0,-289000000.0,521000000.0,-510000000.0,-23000000.0,-254000000.0,,-18000000.0,-433000000.0,-60000000.0,253000000.0,0.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q1TTM,2018-04-01,2019-03-31,,,128000000.0,380000000.0,489000000.0,,-278000000.0,,1409000000.0,,-1149000000.0,-152000000.0,962000000.0,-1149000000.0,-152000000.0,962000000.0,-339000000.0,190000000.0,190000000.0,561000000.0,-545000000.0,-409000000.0,-1007000000.0,,4000000.0,-580000000.0,-426000000.0,253000000.0,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2020.0,Q1TTM,2019-04-01,2020-03-31,,,-52000000.0,351000000.0,510000000.0,,-40000000.0,,2132000000.0,,-283000000.0,416000000.0,1066000000.0,-283000000.0,416000000.0,1066000000.0,1199000000.0,363000000.0,363000000.0,233000000.0,17000000.0,-328000000.0,-1013000000.0,,-60000000.0,-1419000000.0,,362000000.0,442000000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 16:04:48+00:00,,0.0,108000000.0,123000000.0,,-265000000.0,,1282000000.0,,792000000.0,441000000.0,86000000.0,792000000.0,441000000.0,86000000.0,1319000000.0,150000000.0,150000000.0,78000000.0,6000000.0,-45000000.0,-254000000.0,,-21000000.0,-242000000.0,0.0,362000000.0,145000000.0
