company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,goodwill,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q2,,2017-06-30,2017-07-28 17:08:09+00:00,252000000.0,442000000.0,585000000.0,-1379000000.0,701000000.0,0.0,9315000000.0,8000000.0,40000000.0,,6447000000.0,648000000.0,349000000.0,1534000000.0,,261000000.0,,1230000000.0,,,411000000.0,19000000.0,,14419000000.0,699000000.0,,,177000000.0,,1154000000.0,668000000.0,,18990000000.0,9090000000.0,2088000000.0,1524000000.0,9090000000.0,9090000000.0,9900000000.0,18990000000.0,15368000000.0,8376000000.0,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2017.0,Q1,,2017-03-31,2017-04-28 16:48:02+00:00,227000000.0,472000000.0,452000000.0,-1428000000.0,455000000.0,0.0,9279000000.0,10000000.0,40000000.0,,6774000000.0,671000000.0,386000000.0,1544000000.0,,287000000.0,,1287000000.0,,,,,,14994000000.0,703000000.0,,,142000000.0,,1364000000.0,343000000.0,,19001000000.0,9215000000.0,1465000000.0,1022000000.0,9215000000.0,9215000000.0,9786000000.0,19001000000.0,15992000000.0,8764000000.0,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,FY,,2018-12-31,2020-02-14 16:52:22+00:00,222000000.0,337000000.0,490000000.0,-1152000000.0,334000000.0,0.0,9105000000.0,137000000.0,,,5419000000.0,362000000.0,389000000.0,1857000000.0,,15000000.0,43000000.0,527000000.0,0.0,,,,,13413000000.0,275000000.0,,,152000000.0,253000000.0,1093000000.0,1227000000.0,,17249000000.0,9046000000.0,1602000000.0,1939000000.0,9046000000.0,9046000000.0,8203000000.0,17249000000.0,13790000000.0,6264000000.0,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q3,,2018-09-30,2018-10-26 16:25:38+00:00,271000000.0,444000000.0,491000000.0,-1552000000.0,348000000.0,0.0,9170000000.0,140000000.0,40000000.0,,5921000000.0,362000000.0,389000000.0,1672000000.0,,71000000.0,,885000000.0,,511000000.0,,,,13568000000.0,291000000.0,,,140000000.0,253000000.0,1439000000.0,0.0,,17427000000.0,9057000000.0,1714000000.0,1273000000.0,9057000000.0,9057000000.0,8370000000.0,17427000000.0,14041000000.0,7097000000.0,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q2,,2018-06-30,2018-07-27 16:12:27+00:00,270000000.0,491000000.0,543000000.0,-1603000000.0,901000000.0,0.0,9443000000.0,23000000.0,40000000.0,,6226000000.0,362000000.0,414000000.0,1597000000.0,,168000000.0,,1224000000.0,,209000000.0,,,,13653000000.0,295000000.0,,,146000000.0,253000000.0,1441000000.0,0.0,,18048000000.0,9281000000.0,2228000000.0,1022000000.0,9281000000.0,9281000000.0,8767000000.0,18048000000.0,14223000000.0,7745000000.0,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2018.0,Q1,,2018-03-31,2018-04-27 16:04:29+00:00,245000000.0,481000000.0,457000000.0,-1786000000.0,598000000.0,0.0,9412000000.0,24000000.0,40000000.0,,6230000000.0,362000000.0,445000000.0,1573000000.0,,244000000.0,,1454000000.0,,209000000.0,,,,13747000000.0,299000000.0,,,118000000.0,253000000.0,1365000000.0,0.0,,17885000000.0,8991000000.0,1919000000.0,911000000.0,8991000000.0,8991000000.0,8894000000.0,17885000000.0,14393000000.0,7983000000.0,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,FY,,2019-12-31,2020-05-01 16:04:48+00:00,246000000.0,309000000.0,530000000.0,-904000000.0,139000000.0,0.0,9084000000.0,98000000.0,,,6147000000.0,,416000000.0,1969000000.0,,72000000.0,6000000.0,693000000.0,140000000.0,,,,,12754000000.0,377000000.0,,,147000000.0,362000000.0,-3000000.0,230000000.0,,16406000000.0,8177000000.0,1611000000.0,1006000000.0,8177000000.0,8177000000.0,8229000000.0,16406000000.0,12826000000.0,7223000000.0,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q3,,2019-09-30,2019-10-25 16:23:29+00:00,242000000.0,368000000.0,487000000.0,-736000000.0,153000000.0,0.0,9071000000.0,149000000.0,,,6150000000.0,0.0,393000000.0,1860000000.0,,31000000.0,25000000.0,506000000.0,251000000.0,,,,,13124000000.0,383000000.0,,,141000000.0,362000000.0,264000000.0,440000000.0,,16832000000.0,8599000000.0,1817000000.0,1169000000.0,8599000000.0,8599000000.0,8233000000.0,16832000000.0,13155000000.0,7064000000.0,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q2,,2019-06-30,2019-07-26 16:12:12+00:00,271000000.0,408000000.0,510000000.0,-755000000.0,212000000.0,0.0,9061000000.0,157000000.0,,,6153000000.0,0.0,425000000.0,1901000000.0,,33000000.0,17000000.0,515000000.0,,,,,,13399000000.0,397000000.0,,,132000000.0,362000000.0,418000000.0,442000000.0,,17029000000.0,8724000000.0,1696000000.0,1223000000.0,8724000000.0,8724000000.0,8305000000.0,17029000000.0,13432000000.0,7082000000.0,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2019.0,Q1,,2019-03-31,2019-04-26 16:06:49+00:00,243000000.0,398000000.0,411000000.0,-794000000.0,259000000.0,0.0,9052000000.0,163000000.0,,,6156000000.0,0.0,451000000.0,1917000000.0,,18000000.0,34000000.0,542000000.0,,302000000.0,,,,13423000000.0,398000000.0,,,141000000.0,362000000.0,543000000.0,245000000.0,,17132000000.0,8801000000.0,1774000000.0,1201000000.0,8801000000.0,8801000000.0,8331000000.0,17132000000.0,13441000000.0,7130000000.0,
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2020.0,Q1,,2020-03-31,2020-05-01 16:04:48+00:00,241000000.0,390000000.0,448000000.0,-901000000.0,1458000000.0,0.0,9092000000.0,24000000.0,,,6299000000.0,,480000000.0,1911000000.0,,147000000.0,10000000.0,669000000.0,0.0,,,,,12677000000.0,352000000.0,,,141000000.0,0.0,-109000000.0,1127000000.0,,17228000000.0,8082000000.0,2493000000.0,1816000000.0,8082000000.0,8082000000.0,9146000000.0,17228000000.0,12824000000.0,7330000000.0,
