company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2016.0,Q1TTM,2015-04-01,2016-03-31,,-641000000.0,,-137000000.0,2052000000.0,2375000000.0,,,688000000.0,2342000000.0,11790000000.0,1541000000.0,-1116000000.0,-4075000000.0,5107000000.0,,-1116000000.0,-4075000000.0,5107000000.0,-84000000.0,103000000.0,103000000.0,,1941000000.0,,136000000.0,,-3606000000.0,-14000000.0,-3816000000.0,-13171000000.0,-12000000.0,221000000.0,39000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2017.0,FY,2017-01-01,2017-12-31,2020-02-11 19:42:37+00:00,-688000000.0,,-140000000.0,1854000000.0,2322000000.0,0.0,,2045000000.0,1677000000.0,8868000000.0,,-1681000000.0,-3403000000.0,4601000000.0,,-1681000000.0,-3403000000.0,4601000000.0,-483000000.0,223000000.0,223000000.0,,11000000.0,485000000.0,4000000.0,,-1318000000.0,-23000000.0,-3188000000.0,-11143000000.0,-250000000.0,374000000.0,118000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2017.0,Q4,2017-10-01,2017-12-31,,-684000000.0,,4000000.0,288000000.0,580000000.0,,,1529000000.0,190000000.0,1078000000.0,,-687000000.0,-895000000.0,1294000000.0,,-687000000.0,-895000000.0,1294000000.0,-288000000.0,-992000000.0,-992000000.0,,177000000.0,41000000.0,,,-335000000.0,624000000.0,-957000000.0,-1411000000.0,-250000000.0,122000000.0,
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-19 16:26:29+00:00,-4000000.0,,-144000000.0,1566000000.0,1742000000.0,0.0,,516000000.0,1487000000.0,7790000000.0,,-994000000.0,-2508000000.0,3307000000.0,,-994000000.0,-2508000000.0,3307000000.0,-195000000.0,1215000000.0,1215000000.0,,-166000000.0,444000000.0,4000000.0,,-983000000.0,-647000000.0,-2231000000.0,-9732000000.0,0.0,252000000.0,118000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2017.0,Q3TTM,2016-10-01,2017-09-30,,-412000000.0,,-144000000.0,2018000000.0,2313000000.0,-1000000.0,-4000000.0,806000000.0,1516000000.0,7934000000.0,,-1299000000.0,-3086000000.0,4562000000.0,,-1299000000.0,-3086000000.0,4562000000.0,173000000.0,1430000000.0,1430000000.0,,13000000.0,444000000.0,31000000.0,,-1308000000.0,-258000000.0,-3004000000.0,-9885000000.0,,360000000.0,198000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2017.0,Q3,2017-07-01,2017-09-30,,,,-145000000.0,571000000.0,577000000.0,,,207000000.0,229000000.0,3460000000.0,,-159000000.0,-898000000.0,1141000000.0,,-159000000.0,-898000000.0,1141000000.0,84000000.0,387000000.0,387000000.0,,-30000000.0,29000000.0,4000000.0,,-330000000.0,-92000000.0,-895000000.0,-3547000000.0,,38000000.0,47000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-20 16:54:24+00:00,-4000000.0,,1000000.0,995000000.0,1165000000.0,0.0,,309000000.0,1258000000.0,4330000000.0,,-835000000.0,-1610000000.0,2166000000.0,,-835000000.0,-1610000000.0,2166000000.0,-279000000.0,828000000.0,828000000.0,,-136000000.0,415000000.0,,,-653000000.0,-555000000.0,-1336000000.0,-6185000000.0,0.0,214000000.0,71000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2017.0,Q2TTM,2016-07-01,2017-06-30,,-412000000.0,,,1998000000.0,2300000000.0,1401000000.0,-5000000.0,940000000.0,1288000000.0,6112000000.0,,-2953000000.0,-1355000000.0,4579000000.0,,-2953000000.0,-1355000000.0,4579000000.0,266000000.0,860000000.0,860000000.0,,479000000.0,415000000.0,16000000.0,,-1303000000.0,-192000000.0,-2748000000.0,-9465000000.0,,399000000.0,181000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2017.0,Q2,2017-04-01,2017-06-30,,,,3000000.0,352000000.0,592000000.0,,,362000000.0,1252000000.0,2813000000.0,,-297000000.0,-960000000.0,1280000000.0,,-297000000.0,-960000000.0,1280000000.0,23000000.0,383000000.0,383000000.0,,-57000000.0,24000000.0,,,-325000000.0,-364000000.0,-672000000.0,-4061000000.0,,76000000.0,
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2017.0,Q1,2017-01-01,2017-03-31,2018-04-23 19:01:36+00:00,-4000000.0,,-2000000.0,643000000.0,573000000.0,0.0,,-53000000.0,6000000.0,1517000000.0,,-538000000.0,-650000000.0,886000000.0,,-538000000.0,-650000000.0,886000000.0,-302000000.0,445000000.0,445000000.0,,-79000000.0,391000000.0,,,-328000000.0,-191000000.0,-664000000.0,-2124000000.0,0.0,138000000.0,71000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2017.0,Q1TTM,2016-04-01,2017-03-31,,-415000000.0,,4000000.0,2034000000.0,2276000000.0,1401000000.0,-5000000.0,924000000.0,36000000.0,5536000000.0,,-3210000000.0,-1131000000.0,4594000000.0,,-3210000000.0,-1131000000.0,4594000000.0,248000000.0,852000000.0,852000000.0,,542000000.0,391000000.0,-3000000.0,,-1304000000.0,-147000000.0,-2729000000.0,-7869000000.0,,361000000.0,401000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2018.0,FY,2018-01-01,2018-12-31,2020-02-11 19:42:37+00:00,-472000000.0,,-109000000.0,1879000000.0,2392000000.0,2998000000.0,,683000000.0,19000000.0,14751000000.0,,-1824000000.0,-68000000.0,5043000000.0,,-1824000000.0,-68000000.0,5043000000.0,3151000000.0,1919000000.0,1919000000.0,,49000000.0,181000000.0,0.0,,-1852000000.0,-31000000.0,-2904000000.0,-14650000000.0,-273000000.0,237000000.0,104000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2018.0,Q4,2018-10-01,2018-12-31,,-158000000.0,,-146000000.0,286000000.0,605000000.0,-38000000.0,,490000000.0,,2914000000.0,,-971000000.0,-754000000.0,1668000000.0,,-971000000.0,-754000000.0,1668000000.0,-57000000.0,502000000.0,502000000.0,,71000000.0,33000000.0,4000000.0,,-514000000.0,-8000000.0,-698000000.0,-3381000000.0,-23000000.0,40000000.0,104000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-18 17:48:56+00:00,-314000000.0,,37000000.0,1593000000.0,1787000000.0,3036000000.0,,193000000.0,19000000.0,11837000000.0,,-853000000.0,686000000.0,3375000000.0,,-853000000.0,686000000.0,3375000000.0,3208000000.0,1417000000.0,1417000000.0,,-22000000.0,148000000.0,-4000000.0,,-1338000000.0,-23000000.0,-2206000000.0,-11269000000.0,-250000000.0,197000000.0,
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2018.0,Q3TTM,2017-10-01,2018-09-30,,-998000000.0,,41000000.0,1881000000.0,2367000000.0,3036000000.0,,1722000000.0,209000000.0,12915000000.0,,-1540000000.0,-209000000.0,4669000000.0,,-1540000000.0,-209000000.0,4669000000.0,2920000000.0,425000000.0,425000000.0,,155000000.0,189000000.0,-4000000.0,,-1673000000.0,601000000.0,-3163000000.0,-12680000000.0,-500000000.0,319000000.0,
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2018.0,Q3,2018-07-01,2018-09-30,,-183000000.0,,19000000.0,639000000.0,590000000.0,3003000000.0,,-54000000.0,2000000.0,3272000000.0,,157000000.0,2118000000.0,907000000.0,,157000000.0,2118000000.0,907000000.0,3182000000.0,1005000000.0,1005000000.0,,-634000000.0,51000000.0,-4000000.0,,-506000000.0,-7000000.0,-733000000.0,-2662000000.0,,48000000.0,-6000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-19 16:12:31+00:00,-131000000.0,,18000000.0,954000000.0,1197000000.0,33000000.0,,247000000.0,17000000.0,8565000000.0,,-1010000000.0,-1432000000.0,2468000000.0,,-1010000000.0,-1432000000.0,2468000000.0,26000000.0,412000000.0,412000000.0,,612000000.0,97000000.0,,,-832000000.0,-16000000.0,-1473000000.0,-8607000000.0,-250000000.0,149000000.0,6000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2018.0,Q2TTM,2017-07-01,2018-06-30,,-815000000.0,,-123000000.0,1813000000.0,2354000000.0,33000000.0,,1983000000.0,436000000.0,13103000000.0,,-1856000000.0,-3225000000.0,4903000000.0,,-1856000000.0,-3225000000.0,4903000000.0,-178000000.0,-193000000.0,-193000000.0,,759000000.0,167000000.0,4000000.0,,-1497000000.0,516000000.0,-3325000000.0,-13565000000.0,-500000000.0,309000000.0,53000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2018.0,Q2,2018-04-01,2018-06-30,,-45000000.0,,3000000.0,297000000.0,595000000.0,,,324000000.0,14000000.0,2526000000.0,,-801000000.0,-707000000.0,1494000000.0,,-801000000.0,-707000000.0,1494000000.0,-14000000.0,-130000000.0,-130000000.0,,705000000.0,59000000.0,,,-499000000.0,-8000000.0,-766000000.0,-2901000000.0,,107000000.0,5000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2018.0,Q1,2018-01-01,2018-03-31,2019-04-22 20:04:52+00:00,-86000000.0,,15000000.0,657000000.0,602000000.0,33000000.0,,-77000000.0,3000000.0,6039000000.0,,-209000000.0,-725000000.0,974000000.0,,-209000000.0,-725000000.0,974000000.0,40000000.0,542000000.0,542000000.0,,-93000000.0,38000000.0,0.0,,-333000000.0,-8000000.0,-707000000.0,-5706000000.0,-250000000.0,42000000.0,1000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2018.0,Q1TTM,2017-04-01,2018-03-31,,-770000000.0,,-123000000.0,1868000000.0,2351000000.0,33000000.0,,2021000000.0,1674000000.0,13390000000.0,,-1352000000.0,-3478000000.0,4689000000.0,,-1352000000.0,-3478000000.0,4689000000.0,-141000000.0,320000000.0,320000000.0,,-3000000.0,132000000.0,4000000.0,,-1323000000.0,160000000.0,-3231000000.0,-14725000000.0,-500000000.0,278000000.0,48000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2019.0,Q4,2019-10-01,2019-12-31,,-227000000.0,,8000000.0,276000000.0,683000000.0,1419000000.0,,-155000000.0,,2918000000.0,,-2585000000.0,896000000.0,1627000000.0,,-2585000000.0,896000000.0,1627000000.0,-62000000.0,627000000.0,627000000.0,,472000000.0,-15000000.0,27000000.0,,-594000000.0,-8000000.0,-551000000.0,-4894000000.0,,126000000.0,110000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2019.0,FY,2019-01-01,2019-12-31,2020-02-11 19:42:37+00:00,-1378000000.0,,372000000.0,1860000000.0,2494000000.0,1527000000.0,,468000000.0,3000000.0,8036000000.0,,-6185000000.0,-1714000000.0,4748000000.0,,-6185000000.0,-1714000000.0,4748000000.0,-3151000000.0,2239000000.0,2239000000.0,,-453000000.0,120000000.0,-5000000.0,,-3108000000.0,-31000000.0,-2270000000.0,-11234000000.0,-2000000.0,333000000.0,110000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2019.0,Q3TTM,2018-10-01,2019-09-30,,-1309000000.0,,218000000.0,1870000000.0,2416000000.0,70000000.0,,1113000000.0,3000000.0,8032000000.0,,-4571000000.0,-3364000000.0,4789000000.0,,-4571000000.0,-3364000000.0,4789000000.0,-3146000000.0,2114000000.0,2114000000.0,,-854000000.0,168000000.0,-28000000.0,,-3028000000.0,-31000000.0,-2417000000.0,-9721000000.0,-25000000.0,247000000.0,104000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2019.0,Q3,2019-07-01,2019-09-30,,-336000000.0,,-6000000.0,632000000.0,599000000.0,108000000.0,,726000000.0,2000000.0,2076000000.0,,-187000000.0,-815000000.0,1023000000.0,,-187000000.0,-815000000.0,1023000000.0,21000000.0,517000000.0,517000000.0,,-819000000.0,26000000.0,-112000000.0,,-583000000.0,-7000000.0,-541000000.0,-1708000000.0,,76000000.0,-3000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-18 17:48:56+00:00,-1151000000.0,,364000000.0,1584000000.0,1811000000.0,108000000.0,,623000000.0,3000000.0,5118000000.0,,-3600000000.0,-2610000000.0,3121000000.0,,-3600000000.0,-2610000000.0,3121000000.0,-3089000000.0,1612000000.0,1612000000.0,,-925000000.0,135000000.0,-32000000.0,,-2514000000.0,-23000000.0,-1719000000.0,-6340000000.0,-2000000.0,207000000.0,
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2019.0,Q2TTM,2018-07-01,2019-06-30,,-1156000000.0,,243000000.0,1877000000.0,2407000000.0,2965000000.0,,333000000.0,3000000.0,9228000000.0,,-4227000000.0,-431000000.0,4673000000.0,,-4227000000.0,-431000000.0,4673000000.0,15000000.0,2602000000.0,2602000000.0,,-669000000.0,193000000.0,80000000.0,,-2951000000.0,-31000000.0,-2609000000.0,-10675000000.0,-25000000.0,219000000.0,101000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2019.0,Q2,2019-04-01,2019-06-30,,-484000000.0,-21000000.0,25000000.0,262000000.0,619000000.0,,,375000000.0,1000000.0,1643000000.0,,-505000000.0,-981000000.0,1463000000.0,,-505000000.0,-981000000.0,1463000000.0,-23000000.0,528000000.0,528000000.0,,-38000000.0,71000000.0,90000000.0,,-583000000.0,-16000000.0,-624000000.0,-1637000000.0,,50000000.0,3000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-19 16:12:31+00:00,-815000000.0,,370000000.0,952000000.0,1212000000.0,,,-103000000.0,1000000.0,3042000000.0,,-3413000000.0,-1795000000.0,2098000000.0,,-3413000000.0,-1795000000.0,2098000000.0,-3110000000.0,1095000000.0,1095000000.0,,-106000000.0,109000000.0,80000000.0,,-1931000000.0,-16000000.0,-1178000000.0,-4632000000.0,-2000000.0,131000000.0,3000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2019.0,Q1,2019-01-01,2019-03-31,2020-04-28 17:47:04+00:00,-331000000.0,21000000.0,345000000.0,690000000.0,593000000.0,,,-478000000.0,,1399000000.0,,-2908000000.0,-814000000.0,635000000.0,,-2908000000.0,-814000000.0,635000000.0,-3087000000.0,567000000.0,567000000.0,,-68000000.0,38000000.0,-10000000.0,,-1348000000.0,,-554000000.0,-2995000000.0,-2000000.0,81000000.0,
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2019.0,Q1TTM,2018-04-01,2019-03-31,,-717000000.0,21000000.0,221000000.0,1912000000.0,2383000000.0,2965000000.0,,282000000.0,16000000.0,10111000000.0,,-4523000000.0,-157000000.0,4704000000.0,,-4523000000.0,-157000000.0,4704000000.0,24000000.0,1944000000.0,1944000000.0,,74000000.0,181000000.0,-10000000.0,,-2867000000.0,-23000000.0,-2751000000.0,-11939000000.0,-25000000.0,276000000.0,103000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2020.0,Q1TTM,2019-04-01,2020-03-31,,-1198000000.0,11000000.0,161000000.0,1831000000.0,2466000000.0,2434000000.0,,602000000.0,3000000.0,8762000000.0,,-3764000000.0,-565000000.0,5006000000.0,,-3764000000.0,-565000000.0,5006000000.0,677000000.0,1381000000.0,1381000000.0,,546000000.0,87000000.0,-17000000.0,,-2350000000.0,-31000000.0,-2156000000.0,-10216000000.0,-50000000.0,293000000.0,110000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2020.0,Q1,2020-01-01,2020-03-31,2020-04-28 17:47:04+00:00,-151000000.0,32000000.0,134000000.0,661000000.0,565000000.0,907000000.0,,-344000000.0,,2125000000.0,,-487000000.0,335000000.0,893000000.0,,-487000000.0,335000000.0,893000000.0,741000000.0,-291000000.0,-291000000.0,,931000000.0,5000000.0,-22000000.0,,-590000000.0,,-440000000.0,-1977000000.0,-50000000.0,41000000.0,
