company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othergains,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,Q3,2016-06-01,2016-08-31,2017-09-28 17:27:17+00:00,1.01,1.01,0.86,1.0,,34300000.0,127700000.0,127700000.0,127700000.0,637100000.0,1091000000.0,,8100000.0,200000.0,4300000.0,0.0,281800000.0,637100000.0,453900000.0,14100000.0,286100000.0,167800000.0,-13900000.0,153900000.0,1091000000.0,126400000.0,126400000.0,127900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,Q3YTD,2015-12-01,2016-08-31,,2.48,2.48,2.15,2.46,,91500000.0,314900000.0,314900000.0,314900000.0,1892800000.0,3184500000.0,,24200000.0,2000000.0,9800000.0,,860000000.0,1892800000.0,1291700000.0,41700000.0,869800000.0,421900000.0,-39700000.0,382200000.0,3184500000.0,126400000.0,126400000.0,127900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,Q3TTM,2015-09-01,2016-08-31,,3.65,3.65,1.75,3.61,,150900000.0,464100000.0,464100000.0,464100000.0,2573000000.0,4386400000.0,,33900000.0,2100000.0,12200000.0,,1167100000.0,2573000000.0,1813400000.0,55500000.0,1179300000.0,634100000.0,-53400000.0,581100000.0,4386400000.0,126400000.0,126400000.0,127900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,Q2,2016-03-01,2016-05-31,2017-06-29 17:50:17+00:00,0.74,0.74,0.86,0.73,,25900000.0,93800000.0,93800000.0,93800000.0,630500000.0,1063300000.0,,7700000.0,700000.0,3900000.0,,303900000.0,630500000.0,432800000.0,13700000.0,307800000.0,125000000.0,-13000000.0,112000000.0,1063300000.0,126800000.0,126900000.0,128300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,Q2YTD,2015-12-01,2016-05-31,,1.47,1.47,1.29,1.46,,57200000.0,187200000.0,187200000.0,187200000.0,1255700000.0,2093500000.0,,16100000.0,1800000.0,5500000.0,,578200000.0,1255700000.0,837800000.0,27600000.0,583700000.0,254100000.0,-25800000.0,228300000.0,2093500000.0,126800000.0,126900000.0,128300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,Q2TTM,2015-06-01,2016-05-31,,3.4,3.4,1.69,3.37,,154000000.0,434000000.0,434000000.0,434000000.0,2573900000.0,4355300000.0,,35500000.0,2100000.0,19600000.0,,1156800000.0,2573900000.0,1781400000.0,55000000.0,1176400000.0,605000000.0,-52900000.0,552500000.0,4355300000.0,126800000.0,126900000.0,128300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,Q1,2015-12-01,2016-02-29,2017-03-28 16:40:22+00:00,0.73,0.73,0.43,0.73,,31300000.0,93400000.0,93400000.0,93400000.0,625200000.0,1030200000.0,,8400000.0,1100000.0,1600000.0,,274300000.0,625200000.0,405000000.0,13900000.0,275900000.0,129100000.0,-12800000.0,116300000.0,1030200000.0,127900000.0,127100000.0,128300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,Q1TTM,2015-03-01,2016-02-29,,3.32,3.32,1.63,3.29,,142600000.0,424500000.0,424500000.0,424500000.0,2563500000.0,4316100000.0,,35200000.0,2000000.0,34700000.0,,1134100000.0,2563500000.0,1752600000.0,54300000.0,1168800000.0,583800000.0,-52300000.0,531900000.0,4316100000.0,127900000.0,127100000.0,128300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,FY,2016-12-01,2017-11-30,2020-01-28 17:23:28+00:00,3.77,3.77,1.88,3.72,,151300000.0,477400000.0,477400000.0,477400000.0,2936300000.0,4730300000.0,,33900000.0,-9300000.0,22200000.0,40800000.0,1031200000.0,2936300000.0,1794000000.0,95700000.0,1094200000.0,699800000.0,-105000000.0,594800000.0,4730300000.0,126800000.0,126800000.0,126800000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q4,2017-09-01,2017-11-30,,1.36,1.36,-0.47,1.34,,57700000.0,175700000.0,175700000.0,175700000.0,935100000.0,1387100000.0,,10300000.0,3600000.0,9200000.0,16300000.0,162200000.0,935100000.0,452000000.0,44800000.0,187700000.0,264300000.0,-41200000.0,223100000.0,1387100000.0,126800000.0,126800000.0,126800000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q3,2017-06-01,2017-08-31,2018-09-27 17:19:55+00:00,0.86,0.86,0.94,0.85,,33000000.0,108200000.0,108200000.0,108200000.0,700800000.0,1185200000.0,,8200000.0,-14200000.0,4700000.0,24500000.0,286500000.0,700800000.0,484400000.0,21500000.0,315700000.0,168700000.0,-35700000.0,133000000.0,1185200000.0,125800000.0,126300000.0,127800000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q3YTD,2016-12-01,2017-08-31,,2.41,2.41,2.35,2.38,,93600000.0,301700000.0,301700000.0,301700000.0,2001200000.0,3343200000.0,,23600000.0,-12900000.0,13000000.0,24500000.0,869000000.0,2001200000.0,1342000000.0,50900000.0,906500000.0,435500000.0,-63800000.0,371700000.0,3343200000.0,125800000.0,126300000.0,127800000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q3TTM,2016-09-01,2017-08-31,,3.66,3.66,1.92,3.61,,155100000.0,459100000.0,459100000.0,459100000.0,2688200000.0,4570200000.0,,35500000.0,-10700000.0,18900000.0,24500000.0,1184000000.0,2688200000.0,1882000000.0,65200000.0,1227400000.0,654600000.0,-75900000.0,578700000.0,4570200000.0,125800000.0,126300000.0,127800000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q2,2017-03-01,2017-05-31,2018-06-28 16:44:16+00:00,0.8,0.8,0.94,0.79,,27300000.0,100000000.0,100000000.0,100000000.0,669700000.0,1114300000.0,,8400000.0,1200000.0,4700000.0,0.0,307300000.0,669700000.0,444600000.0,14900000.0,312000000.0,132600000.0,-13700000.0,118900000.0,1114300000.0,125000000.0,124700000.0,126400000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q2YTD,2016-12-01,2017-05-31,,1.55,1.55,1.41,1.53,,60600000.0,193500000.0,193500000.0,193500000.0,1300400000.0,2158000000.0,,15400000.0,1300000.0,8300000.0,,582500000.0,1300400000.0,857600000.0,29400000.0,590800000.0,266800000.0,-28100000.0,238700000.0,2158000000.0,125000000.0,124700000.0,126400000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q2TTM,2016-06-01,2017-05-31,,3.81,3.81,1.84,3.76,,156400000.0,478600000.0,478600000.0,478600000.0,2624500000.0,4476000000.0,,35400000.0,3700000.0,18500000.0,,1179300000.0,2624500000.0,1851500000.0,57800000.0,1197800000.0,653700000.0,-54100000.0,599600000.0,4476000000.0,125000000.0,124700000.0,126400000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q1,2016-12-01,2017-02-28,2018-03-27 17:23:18+00:00,0.75,0.75,0.47,0.74,,33300000.0,93500000.0,93500000.0,93500000.0,630700000.0,1043700000.0,,7000000.0,100000.0,3600000.0,0.0,275200000.0,630700000.0,413000000.0,14500000.0,278800000.0,134200000.0,-14400000.0,119800000.0,1043700000.0,124700000.0,125100000.0,126900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q1TTM,2016-03-01,2017-02-28,,3.75,3.75,1.76,3.7,,155000000.0,472400000.0,472400000.0,472400000.0,2585300000.0,4425000000.0,,34700000.0,3200000.0,17700000.0,,1175900000.0,2585300000.0,1839700000.0,56600000.0,1193600000.0,646100000.0,-53400000.0,592700000.0,4425000000.0,124700000.0,125100000.0,126900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,FY,2017-12-01,2018-11-30,2020-01-28 17:23:28+00:00,7.1,7.1,2.08,7.0,,-157300000.0,933400000.0,933400000.0,933400000.0,3209500000.0,5302800000.0,,34800000.0,24800000.0,16300000.0,22500000.0,1163400000.0,3209500000.0,2093300000.0,174600000.0,1202200000.0,891100000.0,-149800000.0,741300000.0,5302800000.0,131500000.0,131500000.0,131500000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,Q4,2018-09-01,2018-11-30,,1.62,1.62,-3.12,1.59,,55800000.0,214000000.0,214000000.0,214000000.0,862900000.0,1467900000.0,,10900000.0,11300000.0,2400000.0,400000.0,310700000.0,862900000.0,605000000.0,43900000.0,313500000.0,291500000.0,-32600000.0,258900000.0,1467900000.0,131500000.0,131500000.0,131500000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,Q3,2018-06-01,2018-08-31,2019-10-01 16:29:36+00:00,1.32,1.32,2.08,1.3,,24900000.0,173500000.0,173500000.0,173500000.0,795700000.0,1318200000.0,,8400000.0,4800000.0,3300000.0,5600000.0,283700000.0,795700000.0,522500000.0,44700000.0,292600000.0,229900000.0,-39900000.0,190000000.0,1318200000.0,131400000.0,131600000.0,133200000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,Q3YTD,2017-12-01,2018-08-31,,5.48,5.48,5.2,5.41,,-213100000.0,719400000.0,719400000.0,719400000.0,2346600000.0,3834900000.0,,23900000.0,13500000.0,13900000.0,22100000.0,852700000.0,2346600000.0,1488300000.0,130700000.0,888700000.0,599600000.0,-117200000.0,482400000.0,3834900000.0,131400000.0,131600000.0,133200000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,Q3TTM,2017-09-01,2018-08-31,,6.84,6.84,4.73,6.75,,-155400000.0,895100000.0,895100000.0,895100000.0,3281700000.0,5222000000.0,,34200000.0,17100000.0,23100000.0,38400000.0,1014900000.0,3281700000.0,1940300000.0,175500000.0,1076400000.0,863900000.0,-158400000.0,705500000.0,5222000000.0,131400000.0,131600000.0,133200000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,Q2,2018-03-01,2018-05-31,2019-06-27 17:44:13+00:00,0.94,0.94,2.08,0.93,,33100000.0,123300000.0,123300000.0,123300000.0,795900000.0,1301300000.0,,7400000.0,4600000.0,8400000.0,7800000.0,300600000.0,795900000.0,505400000.0,44200000.0,316800000.0,188600000.0,-39600000.0,149000000.0,1301300000.0,131200000.0,131400000.0,132900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,Q2YTD,2017-12-01,2018-05-31,,4.16,4.16,3.12,4.11,,-238000000.0,545900000.0,545900000.0,545900000.0,1550900000.0,2516700000.0,,15500000.0,8700000.0,10600000.0,16500000.0,569000000.0,1550900000.0,965800000.0,86000000.0,596100000.0,369700000.0,-77300000.0,292400000.0,2516700000.0,131200000.0,131400000.0,132900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,Q2TTM,2017-06-01,2018-05-31,,6.38,6.38,3.59,6.3,,-147300000.0,829800000.0,829800000.0,829800000.0,3186800000.0,5089000000.0,,34000000.0,-1900000.0,24500000.0,57300000.0,1017700000.0,3186800000.0,1902200000.0,152300000.0,1099500000.0,802700000.0,-154200000.0,648500000.0,5089000000.0,131200000.0,131400000.0,132900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,Q1,2017-12-01,2018-02-28,2019-03-26 17:24:43+00:00,3.22,3.22,1.04,3.18,,-271100000.0,422600000.0,422600000.0,422600000.0,755000000.0,1215400000.0,,8100000.0,4100000.0,2200000.0,8700000.0,268400000.0,755000000.0,460400000.0,41800000.0,279300000.0,181100000.0,-37700000.0,143400000.0,1215400000.0,131200000.0,131200000.0,132900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q4,2019-09-01,2019-11-30,,1.6,1.6,-1.14,1.58,,66400000.0,213400000.0,213400000.0,213400000.0,854800000.0,1484800000.0,,11700000.0,7400000.0,3900000.0,,326900000.0,854800000.0,630000000.0,38500000.0,330800000.0,299200000.0,-31100000.0,268100000.0,1484800000.0,132600000.0,132600000.0,132600000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,FY,2018-12-01,2019-11-30,2020-01-28 17:23:28+00:00,5.3,5.3,2.28,5.24,,157400000.0,702700000.0,702700000.0,702700000.0,3202100000.0,5347400000.0,,40900000.0,26700000.0,20800000.0,0.0,1166800000.0,3202100000.0,2145300000.0,165200000.0,1187600000.0,957700000.0,-138500000.0,819200000.0,5347400000.0,132600000.0,132600000.0,132600000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q3YTD,2018-12-01,2019-08-31,,3.7,3.7,3.42,3.66,,91000000.0,489300000.0,489300000.0,489300000.0,2347300000.0,3862600000.0,,29200000.0,19300000.0,16900000.0,,839900000.0,2347300000.0,1515300000.0,126700000.0,856800000.0,658500000.0,-107400000.0,551100000.0,3862600000.0,132300000.0,132800000.0,134200000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q3TTM,2018-09-01,2019-08-31,,5.32,5.32,0.3,5.25,,146800000.0,703300000.0,703300000.0,703300000.0,3210200000.0,5330500000.0,,40100000.0,30600000.0,19300000.0,400000.0,1150600000.0,3210200000.0,2120300000.0,170600000.0,1170300000.0,950000000.0,-140000000.0,810000000.0,5330500000.0,132300000.0,132800000.0,134200000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q3,2019-06-01,2019-08-31,2019-10-01 16:29:36+00:00,1.45,1.45,2.28,1.43,,36800000.0,191900000.0,191900000.0,191900000.0,789300000.0,1329200000.0,,9600000.0,6900000.0,7700000.0,0.0,278700000.0,789300000.0,539900000.0,41300000.0,286400000.0,253500000.0,-34400000.0,219100000.0,1329200000.0,132300000.0,132800000.0,134200000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q2,2019-03-01,2019-05-31,2020-06-25 17:03:12+00:00,1.13,1.13,0.0,1.12,,32100000.0,149400000.0,149400000.0,149400000.0,793400000.0,1301900000.0,,9500000.0,6300000.0,7100000.0,,293300000.0,793400000.0,508500000.0,42400000.0,300400000.0,208100000.0,-36100000.0,172000000.0,1301900000.0,132200000.0,132300000.0,133900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q2YTD,2018-12-01,2019-05-31,,2.25,2.25,1.14,2.23,,54200000.0,297400000.0,297400000.0,297400000.0,1558000000.0,2533400000.0,,19600000.0,12400000.0,9200000.0,,561200000.0,1558000000.0,975400000.0,85400000.0,570400000.0,405000000.0,-73000000.0,332000000.0,2533400000.0,132200000.0,132300000.0,133900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q2TTM,2018-06-01,2019-05-31,,5.19,5.19,0.1,5.12,,134900000.0,684900000.0,684900000.0,684900000.0,3216600000.0,5319500000.0,,38900000.0,28500000.0,14900000.0,6000000.0,1155600000.0,3216600000.0,2102900000.0,174000000.0,1176500000.0,926400000.0,-145500000.0,780900000.0,5319500000.0,132200000.0,132300000.0,133900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q1,2018-12-01,2019-02-28,2020-03-31 16:36:17+00:00,1.12,1.12,1.14,1.11,,22100000.0,148000000.0,148000000.0,148000000.0,764600000.0,1231500000.0,,10100000.0,6100000.0,2100000.0,,267900000.0,764600000.0,466900000.0,43000000.0,270000000.0,196900000.0,-36900000.0,160000000.0,1231500000.0,132100000.0,132200000.0,133800000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q1TTM,2018-03-01,2019-02-28,,5.0,5.0,2.18,4.93,,135900000.0,658800000.0,658800000.0,658800000.0,3219100000.0,5318900000.0,,36800000.0,26800000.0,16200000.0,13800000.0,1162900000.0,3219100000.0,2099800000.0,175800000.0,1192900000.0,906900000.0,-149000000.0,757900000.0,5318900000.0,132100000.0,132200000.0,133800000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2020.0,Q2YTD,2019-12-01,2020-05-31,,2.56,2.56,2.48,2.54,,70500000.0,340600000.0,340600000.0,340600000.0,1563700000.0,2613100000.0,,20600000.0,8600000.0,3900000.0,,593900000.0,1563700000.0,1049400000.0,69700000.0,597800000.0,451600000.0,-61100000.0,390500000.0,2613100000.0,133300000.0,133100000.0,134300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2020.0,Q2TTM,2019-06-01,2020-05-31,,5.61,5.61,3.62,5.55,,173700000.0,745900000.0,745900000.0,745900000.0,3207800000.0,5427100000.0,,41900000.0,22900000.0,15500000.0,,1199500000.0,3207800000.0,2219300000.0,149500000.0,1215000000.0,1004300000.0,-126600000.0,877700000.0,5427100000.0,133300000.0,133100000.0,134300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2020.0,Q2,2020-03-01,2020-05-31,2020-06-25 17:03:12+00:00,1.47,1.47,1.24,1.46,,40400000.0,195900000.0,195900000.0,195900000.0,821600000.0,1401100000.0,,10200000.0,3100000.0,2900000.0,,319200000.0,821600000.0,579500000.0,34400000.0,322100000.0,257400000.0,-31300000.0,226100000.0,1401100000.0,133300000.0,133100000.0,134300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2020.0,Q1TTM,2019-03-01,2020-02-29,,5.27,5.27,2.38,5.21,,165400000.0,699400000.0,699400000.0,699400000.0,3179600000.0,5327900000.0,,41200000.0,26100000.0,19700000.0,,1173600000.0,3179600000.0,2148300000.0,157500000.0,1193300000.0,955000000.0,-131400000.0,823600000.0,5327900000.0,132800000.0,133000000.0,134300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2020.0,Q1,2019-12-01,2020-02-29,2020-03-31 16:36:17+00:00,1.09,1.09,1.24,1.08,,30100000.0,144700000.0,144700000.0,144700000.0,742100000.0,1212000000.0,,10400000.0,5500000.0,1000000.0,,274700000.0,742100000.0,469900000.0,35300000.0,275700000.0,194200000.0,-29800000.0,164400000.0,1212000000.0,132800000.0,133000000.0,134300000.0
