company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,Q3,2016-06-01,2016-08-31,,1900000.0,29300000.0,,-600000.0,-49700000.0,,46100000.0,-76000000.0,-30400000.0,109700000.0,-76000000.0,-30400000.0,109700000.0,2700000.0,127700000.0,127700000.0,2400000.0,10500000.0,1400000.0,-54300000.0,-33100000.0,-200000.0,-78100000.0,-600000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,Q2YTD,2015-12-01,2016-05-31,2017-06-29 17:50:17+00:00,-118100000.0,53000000.0,,-6200000.0,-43700000.0,,373800000.0,-16200000.0,-171400000.0,212700000.0,-16200000.0,-171400000.0,212700000.0,18900000.0,187200000.0,187200000.0,16200000.0,21900000.0,,-109300000.0,-54800000.0,-201800000.0,-100800000.0,1500000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,Q2TTM,2015-06-01,2016-05-31,,-217500000.0,106400000.0,,-13100000.0,28100000.0,,472600000.0,-205500000.0,-356200000.0,616800000.0,-205500000.0,-356200000.0,616800000.0,42000000.0,434000000.0,434000000.0,48300000.0,40800000.0,,-211700000.0,-140500000.0,-330500000.0,-176700000.0,1800000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,Q2,2016-03-01,2016-05-31,,-118100000.0,26600000.0,,4800000.0,,,123000000.0,30000000.0,-149200000.0,134100000.0,30000000.0,-149200000.0,134100000.0,19700000.0,93800000.0,93800000.0,13700000.0,14800000.0,,-54700000.0,-32400000.0,-100000.0,-53000000.0,1300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,Q1,2015-12-01,2016-02-29,2017-03-28 16:40:22+00:00,0.0,26400000.0,,-11000000.0,-43700000.0,,250800000.0,-46200000.0,-22200000.0,78600000.0,-46200000.0,-22200000.0,78600000.0,-800000.0,93400000.0,93400000.0,2500000.0,7100000.0,,-54600000.0,-22400000.0,-201700000.0,-47800000.0,200000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,Q1TTM,2015-03-01,2016-02-29,,-210900000.0,107400000.0,,-15500000.0,-10100000.0,,456900000.0,-181600000.0,-345600000.0,572700000.0,-181600000.0,-345600000.0,572700000.0,30000000.0,424500000.0,424500000.0,50900000.0,28900000.0,,-208200000.0,-135300000.0,-330500000.0,-128700000.0,600000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,FY,2016-12-01,2017-11-30,2020-01-28 17:23:28+00:00,-4327400000.0,125200000.0,,5400000.0,157800000.0,554000000.0,3989600000.0,3756000000.0,-4508300000.0,815300000.0,3756000000.0,-4508300000.0,815300000.0,68400000.0,477400000.0,477400000.0,54900000.0,2800000.0,1500000.0,-237600000.0,-182400000.0,-415000000.0,-137800000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q4,2017-09-01,2017-11-30,,,35600000.0,,-7700000.0,259200000.0,-900000.0,12000000.0,-410700000.0,-73200000.0,512300000.0,-410700000.0,-73200000.0,512300000.0,20700000.0,175700000.0,175700000.0,41800000.0,2600000.0,800000.0,-61600000.0,-74000000.0,-361700000.0,-1100000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q3YTD,2016-12-01,2017-08-31,2018-09-27 17:19:55+00:00,-4327400000.0,89600000.0,,13100000.0,-101400000.0,554900000.0,3977600000.0,4166700000.0,-4435100000.0,303000000.0,4166700000.0,-4435100000.0,303000000.0,47700000.0,301700000.0,301700000.0,13100000.0,200000.0,700000.0,-176000000.0,-108400000.0,-53300000.0,-136700000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q3TTM,2016-09-01,2017-08-31,,-4331800000.0,116000000.0,4200000.0,6200000.0,-35500000.0,554900000.0,3815400000.0,3887400000.0,-4500400000.0,638900000.0,3887400000.0,-4500400000.0,638700000.0,31900000.0,459100000.0,459100000.0,99300000.0,1100000.0,700000.0,-230200000.0,-174300000.0,-53300000.0,-200500000.0,800000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q3,2017-06-01,2017-08-31,,-4203400000.0,31500000.0,,13500000.0,-16300000.0,554900000.0,3713600000.0,4142100000.0,-4245300000.0,125800000.0,4142100000.0,-4245300000.0,125800000.0,36100000.0,108200000.0,108200000.0,2400000.0,-17200000.0,300000.0,-58600000.0,-42200000.0,-49700000.0,-900000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q2YTD,2016-12-01,2017-05-31,2018-06-28 16:44:16+00:00,-124000000.0,58100000.0,,-400000.0,-85100000.0,,264000000.0,24600000.0,-189800000.0,177200000.0,24600000.0,-189800000.0,177200000.0,11600000.0,193500000.0,193500000.0,10700000.0,17400000.0,400000.0,-117400000.0,-66200000.0,-3600000.0,-135800000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q2TTM,2016-06-01,2017-05-31,,-126500000.0,113800000.0,4200000.0,-7900000.0,-68900000.0,,147900000.0,-330700000.0,-285500000.0,622800000.0,-330700000.0,-285500000.0,622600000.0,-1500000.0,478600000.0,478600000.0,99300000.0,28800000.0,1800000.0,-225900000.0,-165200000.0,-3800000.0,-277700000.0,200000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q2,2017-03-01,2017-05-31,,,29800000.0,,-5900000.0,-4900000.0,,16200000.0,-85600000.0,-37100000.0,132900000.0,-85600000.0,-37100000.0,132900000.0,4300000.0,100000000.0,100000000.0,8000000.0,10900000.0,400000.0,-58500000.0,-36600000.0,-1100000.0,-53100000.0,-900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q1,2016-12-01,2017-02-28,2018-03-27 17:23:18+00:00,-124000000.0,28300000.0,,5500000.0,-80200000.0,,247800000.0,110200000.0,-152700000.0,44300000.0,110200000.0,-152700000.0,44300000.0,7300000.0,93500000.0,93500000.0,2700000.0,6500000.0,,-58900000.0,-29600000.0,-2500000.0,-82700000.0,900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2017.0,Q1TTM,2016-03-01,2017-02-28,,-244600000.0,110600000.0,4200000.0,2800000.0,-64000000.0,,254700000.0,-215100000.0,-397600000.0,624000000.0,-215100000.0,-397600000.0,623800000.0,13900000.0,472400000.0,472400000.0,105000000.0,32700000.0,1400000.0,-222100000.0,-161000000.0,-2800000.0,-277600000.0,2400000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,FY,2017-12-01,2018-11-30,2020-01-28 17:23:28+00:00,-4200000.0,150700000.0,,-1800000.0,-278500000.0,0.0,331400000.0,-751100000.0,-158500000.0,821200000.0,-751100000.0,-158500000.0,821200000.0,-90200000.0,933400000.0,933400000.0,15600000.0,51100000.0,14800000.0,-273400000.0,-169100000.0,-797900000.0,-62300000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,Q4,2018-09-01,2018-11-30,,,39100000.0,,-5100000.0,184200000.0,,-80600000.0,-358400000.0,-45100000.0,432200000.0,-358400000.0,-45100000.0,432200000.0,23600000.0,214000000.0,214000000.0,-5100000.0,22300000.0,11400000.0,-68500000.0,-56500000.0,-209300000.0,-22300000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,Q3YTD,2017-12-01,2018-08-31,2019-10-01 16:29:36+00:00,-4200000.0,111600000.0,,3300000.0,-462700000.0,,412000000.0,-392700000.0,-113400000.0,389000000.0,-392700000.0,-113400000.0,389000000.0,-113800000.0,719400000.0,719400000.0,20700000.0,28800000.0,3400000.0,-204900000.0,-112600000.0,-588600000.0,-40000000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,Q3TTM,2017-09-01,2018-08-31,,-4200000.0,147200000.0,,-4400000.0,-203500000.0,-900000.0,424000000.0,-803400000.0,-186600000.0,901300000.0,-803400000.0,-186600000.0,901300000.0,-93100000.0,895100000.0,895100000.0,62500000.0,31400000.0,4200000.0,-266500000.0,-186600000.0,-950300000.0,-41100000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,Q3,2018-06-01,2018-08-31,,,37500000.0,,-2400000.0,-61400000.0,,30700000.0,-231100000.0,-50200000.0,154100000.0,-231100000.0,-50200000.0,154100000.0,-129600000.0,173500000.0,173500000.0,4500000.0,13900000.0,2500000.0,-68400000.0,-52700000.0,-199400000.0,-7900000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,Q2YTD,2017-12-01,2018-05-31,2019-06-27 17:44:13+00:00,-4200000.0,74100000.0,,5700000.0,-401300000.0,,381300000.0,-161600000.0,-63200000.0,234900000.0,-161600000.0,-63200000.0,234900000.0,15800000.0,545900000.0,545900000.0,16200000.0,14900000.0,900000.0,-136500000.0,-59900000.0,-389200000.0,-32100000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,Q2TTM,2017-06-01,2018-05-31,,-4207600000.0,141200000.0,,11500000.0,-158400000.0,554000000.0,4106900000.0,3569800000.0,-4381700000.0,873000000.0,3569800000.0,-4381700000.0,873000000.0,72600000.0,829800000.0,829800000.0,60400000.0,300000.0,2000000.0,-256700000.0,-176100000.0,-800600000.0,-34100000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,Q2,2018-03-01,2018-05-31,,,37500000.0,,-3600000.0,81600000.0,,-48700000.0,-200800000.0,-28000000.0,255400000.0,-200800000.0,-28000000.0,255400000.0,23000000.0,123300000.0,123300000.0,13000000.0,900000.0,600000.0,-68300000.0,-28600000.0,-69400000.0,-15300000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,Q1,2017-12-01,2018-02-28,2019-03-26 17:24:43+00:00,-4200000.0,36600000.0,,9300000.0,-482900000.0,,430000000.0,39200000.0,-35200000.0,-20500000.0,39200000.0,-35200000.0,-20500000.0,-7200000.0,422600000.0,422600000.0,3200000.0,14000000.0,300000.0,-68200000.0,-31300000.0,-319800000.0,-16800000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2018.0,Q1TTM,2017-03-01,2018-02-28,,-4207600000.0,133500000.0,,9200000.0,-244900000.0,554000000.0,4171800000.0,3685000000.0,-4390800000.0,750500000.0,3685000000.0,-4390800000.0,750500000.0,53900000.0,806500000.0,806500000.0,55400000.0,10300000.0,1800000.0,-246900000.0,-184100000.0,-732300000.0,-71900000.0,-900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q4,2019-09-01,2019-11-30,,,40800000.0,,13400000.0,198700000.0,,-83400000.0,-406600000.0,-66500000.0,452200000.0,-406600000.0,-66500000.0,452200000.0,-7500000.0,213400000.0,213400000.0,-700000.0,3900000.0,100000.0,-75800000.0,-66600000.0,-233100000.0,-18200000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,FY,2018-12-01,2019-11-30,2020-01-28 17:23:28+00:00,0.0,158800000.0,,8800000.0,58900000.0,0.0,41000000.0,-725800000.0,-171000000.0,946800000.0,-725800000.0,-171000000.0,946800000.0,58800000.0,702700000.0,702700000.0,26400000.0,78200000.0,2700000.0,-302200000.0,-173700000.0,-447700000.0,-95100000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q3TTM,2018-09-01,2019-08-31,,,157100000.0,,-9700000.0,44400000.0,,43800000.0,-677600000.0,-149600000.0,926800000.0,-677600000.0,-149600000.0,926800000.0,89900000.0,703300000.0,703300000.0,22000000.0,96600000.0,14000000.0,-294900000.0,-163600000.0,-423900000.0,-99200000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q3,2019-06-01,2019-08-31,,,39000000.0,,-4600000.0,-56200000.0,,78800000.0,-98500000.0,-50500000.0,180400000.0,-98500000.0,-50500000.0,180400000.0,26800000.0,191900000.0,191900000.0,5700000.0,36400000.0,2500000.0,-75600000.0,-53000000.0,-121000000.0,-17100000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q3YTD,2018-12-01,2019-08-31,2019-10-01 16:29:36+00:00,0.0,118000000.0,,-4600000.0,-139800000.0,,124400000.0,-319200000.0,-104500000.0,494600000.0,-319200000.0,-104500000.0,494600000.0,66300000.0,489300000.0,489300000.0,27100000.0,74300000.0,2600000.0,-226400000.0,-107100000.0,-214600000.0,-76900000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q2YTD,2018-12-01,2019-05-31,2020-06-25 17:03:12+00:00,,79000000.0,,,-83600000.0,,45600000.0,-220700000.0,-54000000.0,314200000.0,-220700000.0,-54000000.0,314200000.0,39500000.0,297400000.0,297400000.0,21400000.0,37900000.0,100000.0,-150800000.0,-54100000.0,-93600000.0,-59800000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q2TTM,2018-06-01,2019-05-31,,,155600000.0,,-7500000.0,39200000.0,,-4300000.0,-810200000.0,-149300000.0,900500000.0,-810200000.0,-149300000.0,900500000.0,-66500000.0,684900000.0,684900000.0,20800000.0,74100000.0,14000000.0,-287700000.0,-163300000.0,-502300000.0,-90000000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q2,2019-03-01,2019-05-31,,,38700000.0,,,9100000.0,,1300000.0,-141300000.0,-28700000.0,210600000.0,-141300000.0,-28700000.0,210600000.0,40600000.0,149400000.0,149400000.0,13400000.0,34300000.0,,-75500000.0,-28700000.0,-72100000.0,-29300000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q1,2018-12-01,2019-02-28,2020-03-31 16:36:17+00:00,,40300000.0,,,-92700000.0,,44300000.0,-79400000.0,-25300000.0,103600000.0,-79400000.0,-25300000.0,103600000.0,-1100000.0,148000000.0,148000000.0,8000000.0,3600000.0,100000.0,-75300000.0,-25400000.0,-21500000.0,-30500000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2019.0,Q1TTM,2018-03-01,2019-02-28,,,154400000.0,,-11100000.0,111700000.0,,-54300000.0,-869700000.0,-148600000.0,945300000.0,-869700000.0,-148600000.0,945300000.0,-84100000.0,658800000.0,658800000.0,20400000.0,40700000.0,14600000.0,-280500000.0,-163200000.0,-499600000.0,-76000000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2020.0,Q2TTM,2019-06-01,2020-05-31,,,161300000.0,,8800000.0,53300000.0,,490400000.0,-735600000.0,-202200000.0,988100000.0,-735600000.0,-202200000.0,988100000.0,59100000.0,745900000.0,745900000.0,27600000.0,57800000.0,4500000.0,-316300000.0,-206700000.0,-911400000.0,-56100000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2020.0,Q2,2020-03-01,2020-05-31,,,39600000.0,,,59700000.0,,369800000.0,-237600000.0,-46900000.0,310700000.0,-237600000.0,-46900000.0,310700000.0,26200000.0,195900000.0,195900000.0,15500000.0,12800000.0,1700000.0,-82500000.0,-48600000.0,-536800000.0,-900000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2020.0,Q2YTD,2019-12-01,2020-05-31,2020-06-25 17:03:12+00:00,,81500000.0,,,-89200000.0,,495000000.0,-230500000.0,-85200000.0,355500000.0,-230500000.0,-85200000.0,355500000.0,39800000.0,340600000.0,340600000.0,22600000.0,17500000.0,1900000.0,-164900000.0,-87100000.0,-557300000.0,-20800000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2020.0,Q1TTM,2019-03-01,2020-02-29,,,160400000.0,,8800000.0,2700000.0,,121900000.0,-639300000.0,-184000000.0,888000000.0,-639300000.0,-184000000.0,888000000.0,73500000.0,699400000.0,699400000.0,25500000.0,79300000.0,2800000.0,-309300000.0,-186800000.0,-446700000.0,-84500000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2020.0,Q1,2019-12-01,2020-02-29,2020-03-31 16:36:17+00:00,,41900000.0,,,-148900000.0,,125200000.0,7100000.0,-38300000.0,44800000.0,7100000.0,-38300000.0,44800000.0,13600000.0,144700000.0,144700000.0,7100000.0,4700000.0,200000.0,-82400000.0,-38500000.0,-20500000.0,-19900000.0,
