company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2015.0,Q3,2015-07-05,2015-10-03,2016-11-09 13:15:34+00:00,0.71,0.71,0.3725,0.71,,86535000.0,267736000.0,267736000.0,227126000.0,40610000.0,3701678000.0,4225514000.0,124339000.0,3701678000.0,523836000.0,45341000.0,115000.0,124339000.0,399497000.0,-45226000.0,354271000.0,4225514000.0,319900000.0,320819000.0,320900000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2015.0,Q3YTD,2015-01-01,2015-10-03,,1.31,1.31,1.12,1.31,,178166000.0,511372000.0,511372000.0,419681000.0,91691000.0,11784139000.0,12982563000.0,377492000.0,11784139000.0,1198424000.0,131944000.0,550000.0,377492000.0,820932000.0,-131394000.0,689538000.0,12982563000.0,319900000.0,320819000.0,320900000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2015.0,Q3TTM,2014-10-05,2015-10-03,,-0.36,1.86,1.49,1.85,25393000.0,264371000.0,719104000.0,719104000.0,595499000.0,123605000.0,16331310000.0,17986316000.0,479446000.0,16331310000.0,1655006000.0,170719000.0,4027000.0,504839000.0,1150167000.0,-166692000.0,983475000.0,17986316000.0,319900000.0,320819000.0,320900000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2015.0,Q2,2015-04-05,2015-07-04,2016-08-10 14:16:33+00:00,0.39,0.39,0.3725,0.39,,56878000.0,159344000.0,159344000.0,124755000.0,34589000.0,3971303000.0,4357609000.0,128592000.0,3971303000.0,386306000.0,42186000.0,694000.0,128592000.0,257714000.0,-41492000.0,216222000.0,4357609000.0,319900000.0,320506000.0,320708000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2015.0,Q2YTD,2015-01-01,2015-07-04,,0.6,0.6,0.75,0.6,,91631000.0,243636000.0,243636000.0,192555000.0,51081000.0,8082461000.0,8757049000.0,253153000.0,8082461000.0,674588000.0,86603000.0,435000.0,253153000.0,421435000.0,-86168000.0,335267000.0,8757049000.0,319900000.0,320506000.0,320708000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2015.0,Q2TTM,2014-07-06,2015-07-04,,-0.31,1.91,1.49,1.9,25393000.0,307620000.0,725569000.0,725569000.0,613820000.0,111749000.0,17731915000.0,19462671000.0,507711000.0,17731915000.0,1730756000.0,170727000.0,6264000.0,533104000.0,1197652000.0,-164463000.0,1033189000.0,19462671000.0,319900000.0,320506000.0,320708000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2015.0,Q1,2015-01-01,2015-04-04,2016-05-11 14:27:10+00:00,0.21,0.21,0.3725,0.21,,34753000.0,84292000.0,84292000.0,67800000.0,16492000.0,4111158000.0,4399440000.0,124561000.0,4111158000.0,288282000.0,44417000.0,-259000.0,124561000.0,163721000.0,-44676000.0,119045000.0,4399440000.0,322900000.0,320315000.0,320483000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2015.0,Q1TTM,2014-04-06,2015-04-04,,-0.24,1.98,1.49,1.97,25393000.0,325672000.0,733160000.0,733160000.0,636106000.0,97054000.0,18635820000.0,20396137000.0,511932000.0,18635820000.0,1760317000.0,172932000.0,8772000.0,537325000.0,1222992000.0,-164160000.0,1058832000.0,20396137000.0,322900000.0,320315000.0,320483000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 16:42:26+00:00,2.48,2.48,1.5025,2.48,,398243000.0,900416000.0,900416000.0,796271000.0,104145000.0,14182215000.0,16208122000.0,596761000.0,14182215000.0,2025907000.0,169244000.0,38757000.0,596761000.0,1429146000.0,-130487000.0,1298659000.0,16208122000.0,319563000.0,319563000.0,319563000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2016.0,Q4,2016-10-02,2016-12-31,,1.56,0.5,0.38,0.5,,79855000.0,175185000.0,175185000.0,159639000.0,15546000.0,3513112000.0,3956538000.0,156082000.0,3513112000.0,443426000.0,40829000.0,8525000.0,156082000.0,287344000.0,-32304000.0,255040000.0,3956538000.0,319563000.0,319563000.0,319563000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2016.0,Q3,2016-07-03,2016-10-01,2017-11-08 15:00:03+00:00,0.84,0.95,0.375,0.95,,152807000.0,331365000.0,331365000.0,305447000.0,25918000.0,3608000000.0,4290236000.0,169223000.0,3608000000.0,682236000.0,43009000.0,14168000.0,169223000.0,513013000.0,-28841000.0,484172000.0,4290236000.0,363600000.0,319737000.0,320028000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2016.0,Q3YTD,2016-01-01,2016-10-01,,0.92,1.98,1.13,1.98,,318388000.0,725231000.0,725231000.0,636632000.0,88599000.0,10669103000.0,12251584000.0,440679000.0,10669103000.0,1582481000.0,128415000.0,30232000.0,440679000.0,1141802000.0,-98183000.0,1043619000.0,12251584000.0,363600000.0,319737000.0,320028000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2016.0,Q3TTM,2015-10-04,2016-10-01,,-0.14,0.92,1.5,0.92,244833000.0,189058000.0,406889000.0,406889000.0,297675000.0,109214000.0,14210350000.0,15708297000.0,522176000.0,14210350000.0,1497947000.0,170002000.0,35011000.0,767009000.0,730938000.0,-134991000.0,595947000.0,15708297000.0,363600000.0,319737000.0,320028000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2016.0,Q2,2016-04-03,2016-07-02,2017-08-09 14:53:17+00:00,0.03,0.76,0.375,0.76,,118515000.0,271369000.0,271369000.0,243620000.0,27749000.0,3660512000.0,4245772000.0,161711000.0,3660512000.0,585260000.0,40484000.0,6819000.0,161711000.0,423549000.0,-33665000.0,389884000.0,4245772000.0,8120700000.0,319360000.0,319583000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2016.0,Q2YTD,2016-01-01,2016-07-02,,0.08,1.03,0.75,1.03,,165581000.0,393866000.0,393866000.0,331185000.0,62681000.0,7061103000.0,7961348000.0,271456000.0,7061103000.0,900245000.0,85406000.0,16064000.0,271456000.0,628789000.0,-69342000.0,559447000.0,7961348000.0,8120700000.0,319360000.0,319583000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2016.0,Q2TTM,2015-07-05,2016-07-02,,-0.27,0.68,1.5,0.68,244833000.0,122786000.0,343260000.0,343260000.0,219354000.0,123906000.0,14304028000.0,15643575000.0,477292000.0,14304028000.0,1339547000.0,172334000.0,20958000.0,722125000.0,617422000.0,-151376000.0,466046000.0,15643575000.0,8120700000.0,319360000.0,319583000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2016.0,Q1,2016-01-01,2016-04-02,2017-05-10 15:06:00+00:00,0.05,0.27,0.375,0.27,,47066000.0,122497000.0,122497000.0,87565000.0,34932000.0,3400591000.0,3715576000.0,109745000.0,3400591000.0,314985000.0,44922000.0,9245000.0,109745000.0,205240000.0,-35677000.0,169563000.0,3715576000.0,1751300000.0,319240000.0,319294000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2016.0,Q1TTM,2015-04-05,2016-04-02,,0.09,0.31,1.5,0.31,244833000.0,61149000.0,231235000.0,231235000.0,100489000.0,130746000.0,14614819000.0,15755412000.0,444173000.0,14614819000.0,1140593000.0,174036000.0,14833000.0,689006000.0,451587000.0,-159203000.0,292384000.0,15755412000.0,1751300000.0,319240000.0,319294000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 16:09:21+00:00,4.11,4.11,1.5125,4.1,,369386000.0,1380571000.0,1380571000.0,1318688000.0,61883000.0,17682986000.0,20252393000.0,687531000.0,17682986000.0,2569407000.0,173580000.0,41661000.0,687531000.0,1881876000.0,-131919000.0,1749957000.0,20252393000.0,319990000.0,319990000.0,319990000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2017.0,Q4,2017-10-01,2017-12-31,,1.21,1.21,0.38,1.2,,-72853000.0,395094000.0,395094000.0,383891000.0,11203000.0,4571760000.0,5092328000.0,168102000.0,4571760000.0,520568000.0,42085000.0,11860000.0,168102000.0,352466000.0,-30225000.0,322241000.0,5092328000.0,319990000.0,319990000.0,319990000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2017.0,Q3,2017-07-02,2017-09-30,2018-11-07 14:56:06+00:00,0.79,0.79,0.3775,0.79,,104500000.0,266105000.0,266105000.0,254850000.0,11255000.0,4591153000.0,5170117000.0,172792000.0,4591153000.0,578964000.0,43310000.0,7743000.0,172792000.0,406172000.0,-35567000.0,370605000.0,5170117000.0,322600000.0,320096000.0,320763000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.9,2.9,1.13,2.9,,442239000.0,985477000.0,985477000.0,934797000.0,50680000.0,13111226000.0,15160065000.0,519429000.0,13111226000.0,2048839000.0,131495000.0,29801000.0,519429000.0,1529410000.0,-101694000.0,1427716000.0,15160065000.0,322600000.0,320096000.0,320763000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2017.0,Q3TTM,2016-10-02,2017-09-30,,4.46,3.4,1.51,3.4,,522094000.0,1160662000.0,1160662000.0,1094436000.0,66226000.0,16624338000.0,19116603000.0,675511000.0,16624338000.0,2492265000.0,172324000.0,38326000.0,675511000.0,1816754000.0,-133998000.0,1682756000.0,19116603000.0,322600000.0,320096000.0,320763000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2017.0,Q2,2017-04-02,2017-07-01,2018-08-08 12:48:59+00:00,1.0,1.0,0.3775,1.0,,166412000.0,341724000.0,341724000.0,323048000.0,18676000.0,4465144000.0,5174769000.0,170211000.0,4465144000.0,709625000.0,44580000.0,13302000.0,170211000.0,539414000.0,-31278000.0,508136000.0,5174769000.0,323000000.0,320439000.0,321226000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2017.0,Q2YTD,2017-01-01,2017-07-01,,2.11,2.11,0.76,2.11,,337739000.0,719372000.0,719372000.0,679947000.0,39425000.0,8520073000.0,9989948000.0,346637000.0,8520073000.0,1469875000.0,88185000.0,22058000.0,346637000.0,1123238000.0,-66127000.0,1057111000.0,9989948000.0,323000000.0,320439000.0,321226000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2017.0,Q2TTM,2016-07-03,2017-07-01,,4.51,3.56,1.51,3.56,,570401000.0,1225922000.0,1225922000.0,1145033000.0,80889000.0,15641185000.0,18236722000.0,671942000.0,15641185000.0,2595537000.0,172023000.0,44751000.0,671942000.0,1923595000.0,-127272000.0,1796323000.0,18236722000.0,323000000.0,320439000.0,321226000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2017.0,Q1,2017-01-01,2017-04-01,2018-05-09 12:54:59+00:00,1.11,1.11,0.3775,1.11,,171327000.0,377648000.0,377648000.0,356899000.0,20749000.0,4054929000.0,4815179000.0,176426000.0,4054929000.0,760250000.0,43605000.0,8756000.0,176426000.0,583824000.0,-34849000.0,548975000.0,4815179000.0,321500000.0,320224000.0,321146000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2017.0,Q1TTM,2016-04-03,2017-04-01,,3.54,3.32,1.51,3.32,,522504000.0,1155567000.0,1155567000.0,1065605000.0,89962000.0,14836553000.0,17307725000.0,663442000.0,14836553000.0,2471172000.0,167927000.0,38268000.0,663442000.0,1807730000.0,-129659000.0,1678071000.0,17307725000.0,321500000.0,320224000.0,321146000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 16:09:21+00:00,7.44,7.44,1.54,7.42,110000000.0,748307000.0,2481084000.0,2481084000.0,2360767000.0,120317000.0,20771871000.0,25067279000.0,860722000.0,20771871000.0,4295408000.0,135535000.0,40240000.0,970722000.0,3324686000.0,-95295000.0,3229391000.0,25067279000.0,315858000.0,315858000.0,315858000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2018.0,Q4,2018-09-30,2018-12-31,,2.06,2.06,0.4,2.06,,196206000.0,681070000.0,681070000.0,646779000.0,34291000.0,5183622000.0,6295884000.0,209300000.0,5183622000.0,1112262000.0,31769000.0,6083000.0,209300000.0,902962000.0,-25686000.0,877276000.0,6295884000.0,315858000.0,315858000.0,315858000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2018.0,Q3,2018-07-01,2018-09-29,2019-11-06 15:37:32+00:00,2.13,2.13,0.38,2.13,110000000.0,216215000.0,706287000.0,706287000.0,676656000.0,29631000.0,5452052000.0,6742202000.0,234081000.0,5452052000.0,1290150000.0,37201000.0,13634000.0,344081000.0,946069000.0,-23567000.0,922502000.0,6742202000.0,317700000.0,315913000.0,316798000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2018.0,Q3YTD,2018-01-01,2018-09-29,,5.38,5.38,1.14,5.36,110000000.0,552101000.0,1800014000.0,1800014000.0,1713988000.0,86026000.0,15588249000.0,18771395000.0,651422000.0,15588249000.0,3183146000.0,103766000.0,34157000.0,761422000.0,2421724000.0,-69609000.0,2352115000.0,18771395000.0,317700000.0,315913000.0,316798000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2018.0,Q3TTM,2017-10-01,2018-09-29,,6.59,6.59,1.52,6.56,110000000.0,479248000.0,2195108000.0,2195108000.0,2097879000.0,97229000.0,20160009000.0,23863723000.0,819524000.0,20160009000.0,3703714000.0,145851000.0,46017000.0,929524000.0,2774190000.0,-99834000.0,2674356000.0,23863723000.0,317700000.0,315913000.0,316798000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2018.0,Q2,2018-04-01,2018-06-30,2019-08-07 15:10:21+00:00,2.14,2.14,0.38,2.13,,200086000.0,713615000.0,713615000.0,683153000.0,30462000.0,5294184000.0,6460774000.0,234381000.0,5294184000.0,1166590000.0,29451000.0,10943000.0,234381000.0,932209000.0,-18508000.0,913701000.0,6460774000.0,319200000.0,318467000.0,319391000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2018.0,Q2YTD,2018-01-01,2018-06-30,,3.25,3.25,0.76,3.23,,335886000.0,1093727000.0,1093727000.0,1037332000.0,56395000.0,10136197000.0,12029193000.0,417341000.0,10136197000.0,1892996000.0,66565000.0,20523000.0,417341000.0,1475655000.0,-46042000.0,1429613000.0,12029193000.0,319200000.0,318467000.0,319391000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2018.0,Q2TTM,2017-07-02,2018-06-30,,5.25,5.25,1.52,5.22,,367533000.0,1754926000.0,1754926000.0,1676073000.0,78853000.0,19299110000.0,22291638000.0,758235000.0,19299110000.0,2992528000.0,151960000.0,40126000.0,758235000.0,2234293000.0,-111834000.0,2122459000.0,22291638000.0,319200000.0,318467000.0,319391000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 16:07:14+00:00,1.11,1.11,0.38,1.1,,135800000.0,380112000.0,380112000.0,354179000.0,25933000.0,4842013000.0,5568419000.0,182960000.0,4842013000.0,726406000.0,37114000.0,9580000.0,182960000.0,543446000.0,-27534000.0,515912000.0,5568419000.0,319100000.0,319421000.0,320474000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2019.0,Q4,2019-09-29,2019-12-31,,0.35,0.35,0.4,0.35,66916000.0,43977000.0,134253000.0,134253000.0,107823000.0,26430000.0,4696558000.0,5131746000.0,162228000.0,4696558000.0,435188000.0,28666000.0,852000.0,229144000.0,206044000.0,-27814000.0,178230000.0,5131746000.0,305040000.0,305040000.0,305040000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 16:09:21+00:00,4.14,4.14,1.6025,4.14,66916000.0,411897000.0,1370910000.0,1370910000.0,1271143000.0,99767000.0,19909773000.0,22588858000.0,711248000.0,19909773000.0,2679085000.0,121425000.0,3311000.0,778164000.0,1900921000.0,-118114000.0,1782807000.0,22588858000.0,305040000.0,305040000.0,305040000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2019.0,Q3YTD,2019-01-01,2019-09-28,,3.79,3.79,1.2,3.79,,367920000.0,1236657000.0,1236657000.0,1163320000.0,73337000.0,15213215000.0,17457112000.0,549020000.0,15213215000.0,2243897000.0,92759000.0,2459000.0,549020000.0,1694877000.0,-90300000.0,1604577000.0,17457112000.0,305600000.0,304637000.0,304980000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2019.0,Q3TTM,2018-09-30,2019-09-28,,5.85,5.85,1.6,5.85,,564126000.0,1917727000.0,1917727000.0,1810099000.0,107628000.0,20396837000.0,23752996000.0,758320000.0,20396837000.0,3356159000.0,124528000.0,8542000.0,758320000.0,2597839000.0,-115986000.0,2481853000.0,23752996000.0,305600000.0,304637000.0,304980000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2019.0,Q3,2019-06-30,2019-09-28,2019-11-06 15:37:32+00:00,0.9,0.9,0.4,0.9,,86752000.0,293587000.0,293587000.0,275031000.0,18556000.0,4891991000.0,5464502000.0,159301000.0,4891991000.0,572511000.0,31286000.0,-1585000.0,159301000.0,413210000.0,-32871000.0,380339000.0,5464502000.0,305600000.0,304637000.0,304980000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2019.0,Q2YTD,2019-01-01,2019-06-29,,2.89,2.89,0.8,2.89,,281168000.0,943070000.0,943070000.0,888289000.0,54781000.0,10321224000.0,11992610000.0,389719000.0,10321224000.0,1671386000.0,61473000.0,4044000.0,389719000.0,1281667000.0,-57429000.0,1224238000.0,11992610000.0,306700000.0,305461000.0,305952000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2019.0,Q2TTM,2018-07-01,2019-06-29,,7.08,7.08,1.58,7.08,110000000.0,693589000.0,2330427000.0,2330427000.0,2211724000.0,118703000.0,20956898000.0,25030696000.0,833100000.0,20956898000.0,4073798000.0,130443000.0,23761000.0,943100000.0,3130698000.0,-106682000.0,3024016000.0,25030696000.0,306700000.0,305461000.0,305952000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2019.0,Q2,2019-03-31,2019-06-29,2019-08-07 15:10:21+00:00,1.26,1.26,0.4,1.26,,122345000.0,412277000.0,412277000.0,386483000.0,25794000.0,5120492000.0,5895986000.0,208980000.0,5120492000.0,775494000.0,33030000.0,1138000.0,208980000.0,566514000.0,-31892000.0,534622000.0,5895986000.0,306700000.0,305461000.0,305952000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2019.0,Q1,2019-01-01,2019-03-30,2020-05-13 17:05:27+00:00,1.63,1.63,0.4,1.63,,158823000.0,530793000.0,530793000.0,501806000.0,28987000.0,5200732000.0,6096624000.0,180739000.0,5200732000.0,895892000.0,28443000.0,2906000.0,180739000.0,715153000.0,-25537000.0,689616000.0,6096624000.0,307900000.0,306585000.0,307180000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2019.0,Q1TTM,2018-04-01,2019-03-30,,7.96,7.96,1.56,7.95,110000000.0,771330000.0,2631765000.0,2631765000.0,2508394000.0,123371000.0,21130590000.0,25595484000.0,858501000.0,21130590000.0,4464894000.0,126864000.0,33566000.0,968501000.0,3496393000.0,-93298000.0,3403095000.0,25595484000.0,307900000.0,306585000.0,307180000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2020.0,Q1TTM,2019-03-31,2020-04-04,,2.58,2.58,1.61,2.58,66916000.0,344992000.0,894496000.0,894496000.0,789668000.0,104828000.0,19704110000.0,21828725000.0,683901000.0,19704110000.0,2124615000.0,133892000.0,-418000.0,750817000.0,1373798000.0,-134310000.0,1239488000.0,21828725000.0,290400000.0,302909000.0,302932000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2020.0,Q1,2020-01-01,2020-04-04,2020-05-13 17:05:27+00:00,0.07,0.07,0.4025,0.07,,91918000.0,54379000.0,54379000.0,20331000.0,34048000.0,4995069000.0,5336491000.0,153392000.0,4995069000.0,341422000.0,40910000.0,-823000.0,153392000.0,188030000.0,-41733000.0,146297000.0,5336491000.0,290400000.0,302909000.0,302932000.0
