company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.35,2.35,1.46,1206000000.0,2.34,746000000.0,1188000000.0,1188000000.0,,1188000000.0,6958000000.0,10344000000.0,,,189000000.0,33000000.0,,,6958000000.0,3386000000.0,390000000.0,-12000000.0,1239000000.0,2147000000.0,-213000000.0,1934000000.0,10344000000.0,504800000.0,506000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2014.0,Q2,2014-04-01,2014-06-30,2015-07-31 17:07:09+00:00,0.42,0.42,0.37,295000000.0,0.42,112000000.0,212000000.0,212000000.0,,212000000.0,1589000000.0,2249000000.0,,,55000000.0,,,,1589000000.0,660000000.0,94000000.0,-2000000.0,295000000.0,365000000.0,-41000000.0,324000000.0,2249000000.0,504800000.0,506000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.59,2.59,1.45,1194000000.0,2.58,852000000.0,1309000000.0,1309000000.0,,1309000000.0,6770000000.0,10405000000.0,,,176000000.0,47000000.0,,,6770000000.0,3635000000.0,397000000.0,-12000000.0,1241000000.0,2394000000.0,-233000000.0,2161000000.0,10405000000.0,507900000.0,506000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 18:35:59+00:00,0.76,0.76,0.37,306000000.0,0.76,260000000.0,386000000.0,386000000.0,,386000000.0,2212000000.0,3223000000.0,,,40000000.0,,,,2212000000.0,1011000000.0,97000000.0,-2000000.0,306000000.0,705000000.0,-59000000.0,646000000.0,3223000000.0,507900000.0,506000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 09:22:03+00:00,3.32,3.32,1.56,1214000000.0,3.3,1001000000.0,1679000000.0,1679000000.0,,1679000000.0,6239000000.0,10415000000.0,,,164000000.0,,,,6239000000.0,4176000000.0,393000000.0,-53000000.0,1214000000.0,2962000000.0,-282000000.0,2680000000.0,10415000000.0,505700000.0,505000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2015.0,Q4,2015-10-01,2015-12-31,,0.61,0.61,0.39,254000000.0,0.6,132000000.0,309000000.0,309000000.0,,309000000.0,1492000000.0,2278000000.0,,,19000000.0,,,,1492000000.0,786000000.0,102000000.0,-8000000.0,254000000.0,532000000.0,-91000000.0,441000000.0,2278000000.0,505700000.0,505000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2015.0,Q3,2015-07-01,2015-09-30,2016-10-31 17:28:00+00:00,0.87,0.87,0.39,313000000.0,0.87,285000000.0,439000000.0,439000000.0,,439000000.0,1561000000.0,2688000000.0,,,36000000.0,,,,1561000000.0,1127000000.0,96000000.0,-30000000.0,313000000.0,814000000.0,-90000000.0,724000000.0,2688000000.0,504600000.0,505000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.71,2.71,1.17,960000000.0,2.7,869000000.0,1370000000.0,1370000000.0,,1370000000.0,4747000000.0,8137000000.0,,,145000000.0,,,,4747000000.0,3390000000.0,291000000.0,-45000000.0,960000000.0,2430000000.0,-191000000.0,2239000000.0,8137000000.0,504600000.0,505000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.65,3.65,1.54,1268000000.0,3.64,1174000000.0,1846000000.0,1846000000.0,,1846000000.0,6405000000.0,10910000000.0,,,223000000.0,,,,6405000000.0,4505000000.0,389000000.0,-51000000.0,1268000000.0,3237000000.0,-217000000.0,3020000000.0,10910000000.0,504600000.0,505000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2015.0,Q2,2015-04-01,2015-06-30,2016-07-29 17:16:29+00:00,0.68,0.68,0.39,317000000.0,0.68,186000000.0,345000000.0,345000000.0,,345000000.0,1429000000.0,2314000000.0,,,70000000.0,,,,1429000000.0,885000000.0,97000000.0,-10000000.0,317000000.0,568000000.0,-37000000.0,531000000.0,2314000000.0,507400000.0,506000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.84,1.84,0.78,647000000.0,1.83,584000000.0,931000000.0,931000000.0,,931000000.0,3186000000.0,5449000000.0,,,109000000.0,,,,3186000000.0,2263000000.0,195000000.0,-15000000.0,647000000.0,1616000000.0,-101000000.0,1515000000.0,5449000000.0,507400000.0,506000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.66,3.66,1.52,1273000000.0,3.64,1150000000.0,1851000000.0,1851000000.0,,1851000000.0,6421000000.0,10863000000.0,,,256000000.0,,,,6421000000.0,4442000000.0,393000000.0,-31000000.0,1273000000.0,3169000000.0,-168000000.0,3001000000.0,10863000000.0,507400000.0,506000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 19:14:47+00:00,1.16,1.16,0.39,330000000.0,1.15,398000000.0,586000000.0,586000000.0,,586000000.0,1757000000.0,3135000000.0,,,39000000.0,,,,1757000000.0,1378000000.0,98000000.0,-5000000.0,330000000.0,1048000000.0,-64000000.0,984000000.0,3135000000.0,505200000.0,506000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.4,3.4,1.5,1251000000.0,3.38,1076000000.0,1718000000.0,1718000000.0,,1718000000.0,6581000000.0,10798000000.0,,,241000000.0,,,,6581000000.0,4217000000.0,390000000.0,-23000000.0,1251000000.0,2966000000.0,-172000000.0,2794000000.0,10798000000.0,505200000.0,506000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 19:35:09+00:00,1.76,1.76,1.64,1476000000.0,1.75,411000000.0,887000000.0,887000000.0,,887000000.0,5892000000.0,8966000000.0,,,91000000.0,,,,5892000000.0,3074000000.0,385000000.0,-6000000.0,1476000000.0,1598000000.0,-300000000.0,1298000000.0,8966000000.0,504000000.0,505000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2016.0,Q4,2016-10-01,2016-12-31,,-0.19,-0.19,0.41,797000000.0,-0.19,-151000000.0,-98000000.0,-98000000.0,,-98000000.0,1351000000.0,1995000000.0,,,-18000000.0,,,,1351000000.0,644000000.0,97000000.0,19000000.0,797000000.0,-153000000.0,-96000000.0,-249000000.0,1995000000.0,504000000.0,505000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2016.0,Q3,2016-07-01,2016-09-30,2017-10-31 17:09:14+00:00,0.65,0.65,0.41,231000000.0,0.64,188000000.0,327000000.0,327000000.0,,327000000.0,1642000000.0,2450000000.0,,,42000000.0,,,,1642000000.0,808000000.0,99000000.0,-5000000.0,231000000.0,577000000.0,-62000000.0,515000000.0,2450000000.0,503100000.0,505000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.95,1.95,1.23,679000000.0,1.94,562000000.0,985000000.0,985000000.0,,985000000.0,4541000000.0,6971000000.0,,,109000000.0,,,,4541000000.0,2430000000.0,288000000.0,-25000000.0,679000000.0,1751000000.0,-204000000.0,1547000000.0,6971000000.0,503100000.0,505000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.56,2.56,1.62,933000000.0,2.54,694000000.0,1294000000.0,1294000000.0,,1294000000.0,6033000000.0,9249000000.0,,,128000000.0,,,,6033000000.0,3216000000.0,390000000.0,-33000000.0,933000000.0,2283000000.0,-295000000.0,1988000000.0,9249000000.0,503100000.0,505000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 16:57:44+00:00,0.37,0.37,0.41,224000000.0,0.37,91000000.0,187000000.0,187000000.0,,187000000.0,1334000000.0,1905000000.0,,,38000000.0,,,,1334000000.0,571000000.0,97000000.0,-10000000.0,224000000.0,347000000.0,-69000000.0,278000000.0,1905000000.0,505400000.0,505000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.3,1.3,0.82,448000000.0,1.3,374000000.0,658000000.0,658000000.0,,658000000.0,2899000000.0,4521000000.0,,,67000000.0,,,,2899000000.0,1622000000.0,189000000.0,-20000000.0,448000000.0,1174000000.0,-142000000.0,1032000000.0,4521000000.0,505400000.0,505000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.78,2.78,1.6,1015000000.0,2.77,791000000.0,1406000000.0,1406000000.0,,1406000000.0,5952000000.0,9487000000.0,,,122000000.0,,,,5952000000.0,3535000000.0,387000000.0,-58000000.0,1015000000.0,2520000000.0,-323000000.0,2197000000.0,9487000000.0,505400000.0,505000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 17:25:55+00:00,0.93,0.93,0.41,224000000.0,0.93,283000000.0,471000000.0,471000000.0,,471000000.0,1565000000.0,2616000000.0,,,29000000.0,,,,1565000000.0,1051000000.0,92000000.0,-10000000.0,224000000.0,827000000.0,-73000000.0,754000000.0,2616000000.0,506500000.0,505000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.09,3.09,1.58,1108000000.0,3.08,886000000.0,1564000000.0,1564000000.0,,1564000000.0,6047000000.0,9896000000.0,,,154000000.0,,,,6047000000.0,3849000000.0,387000000.0,-58000000.0,1108000000.0,2741000000.0,-291000000.0,2450000000.0,9896000000.0,506500000.0,505000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 17:15:29+00:00,3.12,3.12,1.72,1986000000.0,3.1,-306000000.0,1574000000.0,1574000000.0,,1574000000.0,5679000000.0,9094000000.0,,,96000000.0,,0.0,,5679000000.0,3415000000.0,391000000.0,134000000.0,1986000000.0,1429000000.0,-161000000.0,1268000000.0,9094000000.0,504500000.0,505000000.0,507000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2017.0,Q4,2017-10-01,2017-12-31,,1.89,1.89,-1.29,265000000.0,1.88,-646000000.0,956000000.0,956000000.0,,956000000.0,1479000000.0,2107000000.0,,,-14000000.0,,,,1479000000.0,628000000.0,102000000.0,63000000.0,265000000.0,363000000.0,-53000000.0,310000000.0,2107000000.0,504500000.0,505000000.0,507000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2017.0,Q3,2017-07-01,2017-09-30,2018-10-30 17:26:59+00:00,0.78,0.78,0.43,252000000.0,0.78,252000000.0,395000000.0,395000000.0,,395000000.0,1309000000.0,2254000000.0,,,36000000.0,,,,1309000000.0,945000000.0,100000000.0,18000000.0,252000000.0,693000000.0,-46000000.0,647000000.0,2254000000.0,506400000.0,505000000.0,507000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.23,1.23,1.29,1721000000.0,1.22,340000000.0,618000000.0,618000000.0,,618000000.0,4200000000.0,6987000000.0,,,110000000.0,,,,4200000000.0,2787000000.0,289000000.0,71000000.0,1721000000.0,1066000000.0,-108000000.0,958000000.0,6987000000.0,506400000.0,505000000.0,507000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.04,1.04,1.7,2518000000.0,1.03,189000000.0,520000000.0,520000000.0,,520000000.0,5551000000.0,8982000000.0,,,92000000.0,,,,5551000000.0,3431000000.0,386000000.0,90000000.0,2518000000.0,913000000.0,-204000000.0,709000000.0,8982000000.0,506400000.0,505000000.0,507000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 16:40:21+00:00,0.22,0.22,0.43,641000000.0,0.22,59000000.0,109000000.0,109000000.0,,109000000.0,1306000000.0,2142000000.0,,,39000000.0,,,,1306000000.0,836000000.0,91000000.0,25000000.0,641000000.0,195000000.0,-27000000.0,168000000.0,2142000000.0,495500000.0,505000000.0,507000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.45,0.45,0.86,1469000000.0,0.44,88000000.0,223000000.0,223000000.0,,223000000.0,2891000000.0,4733000000.0,,,74000000.0,,,,2891000000.0,1842000000.0,189000000.0,53000000.0,1469000000.0,373000000.0,-62000000.0,311000000.0,4733000000.0,495500000.0,505000000.0,507000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2017.0,Q2TTM,2016-07-01,2017-06-30,,0.91,0.91,1.68,2497000000.0,0.89,125000000.0,452000000.0,452000000.0,,452000000.0,5884000000.0,9178000000.0,,,98000000.0,,,,5884000000.0,3294000000.0,385000000.0,67000000.0,2497000000.0,797000000.0,-220000000.0,577000000.0,9178000000.0,495500000.0,505000000.0,507000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2017.0,Q1,2017-01-01,2017-03-31,2018-04-30 17:24:58+00:00,0.23,0.23,0.43,828000000.0,0.22,29000000.0,114000000.0,114000000.0,,114000000.0,1585000000.0,2591000000.0,,,35000000.0,,,,1585000000.0,1006000000.0,98000000.0,28000000.0,828000000.0,178000000.0,-35000000.0,143000000.0,2591000000.0,495700000.0,505000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.06,1.06,1.66,2080000000.0,1.04,157000000.0,530000000.0,530000000.0,,530000000.0,5912000000.0,8941000000.0,,,97000000.0,,,,5912000000.0,3029000000.0,391000000.0,32000000.0,2080000000.0,949000000.0,-262000000.0,687000000.0,8941000000.0,495700000.0,505000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 16:51:04+00:00,1.11,1.11,0.45,280000000.0,1.1,202000000.0,558000000.0,558000000.0,,558000000.0,1706000000.0,2818000000.0,2000000.0,,51000000.0,,,,1706000000.0,1112000000.0,103000000.0,-22000000.0,280000000.0,832000000.0,-74000000.0,760000000.0,2818000000.0,502700000.0,504000000.0,507000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2018.0,Q1TTM,2017-04-01,2018-03-31,,4.0,4.0,0.02,1438000000.0,3.98,-133000000.0,2018000000.0,2018000000.0,,2018000000.0,5800000000.0,9321000000.0,2000000.0,,112000000.0,,,,5800000000.0,3521000000.0,396000000.0,84000000.0,1438000000.0,2083000000.0,-200000000.0,1885000000.0,9321000000.0,502700000.0,504000000.0,507000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2019.0,Q1,2019-01-01,2019-03-31,2020-05-04 21:10:24+00:00,1.39,1.39,0.47,314000000.0,1.38,149000000.0,700000000.0,700000000.0,,700000000.0,1880000000.0,2980000000.0,,,68000000.0,,,,1880000000.0,1100000000.0,133000000.0,128000000.0,314000000.0,786000000.0,63000000.0,849000000.0,2980000000.0,503600000.0,504000000.0,507000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2020.0,Q1,2020-01-01,2020-03-31,2020-05-04 21:10:24+00:00,0.89,0.89,0.49,640000000.0,0.88,83000000.0,901000000.0,898000000.0,,901000000.0,3550000000.0,2781000000.0,3000000.0,-3000000.0,135000000.0,-2982000000.0,,,3550000000.0,-769000000.0,283000000.0,-441000000.0,-2342000000.0,1573000000.0,-589000000.0,984000000.0,2781000000.0,1012400000.0,504000000.0,507000000.0
