company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,depositsinterestincome,dilutedeps,fedfundsandrepointerestexpense,fedfundsandrepointerestincome,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstonetincometocommon,othergains,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,propertyliabilityinsuranceclaims,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,servicechargesondepositsincome,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,tradingaccountinterestincome,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,Q4,2014-10-01,2014-12-31,,11000000.0,0.72,0.72,0.8,55000000.0,,0.72,,,128000000.0,183000000.0,158000000.0,1169000000.0,72000000.0,44000000.0,395000000.0,395000000.0,394000000.0,1000000.0,1212000000.0,335000000.0,36000000.0,,,,,,378000000.0,492000000.0,,,33000000.0,74000000.0,,609000000.0,,10000000.0,137000000.0,1349000000.0,1410000000.0,795000000.0,523000000.0,2007000000.0,22000000.0,84000000.0,544200000.0,527500000.0,533391000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,Q3YTD,2014-01-01,2014-09-30,,14000000.0,2.54,2.54,-0.1,180000000.0,,2.51,,,365000000.0,518000000.0,455000000.0,3526000000.0,198000000.0,90000000.0,1390000000.0,1390000000.0,1380000000.0,10000000.0,3628000000.0,915000000.0,236000000.0,,,,,,1038000000.0,1435000000.0,,,109000000.0,268000000.0,,1967000000.0,,29000000.0,407000000.0,4035000000.0,4133000000.0,2528000000.0,1755000000.0,6156000000.0,54000000.0,339000000.0,538300000.0,527402000.0,533230000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,Q3TTM,2013-10-01,2014-09-30,,19000000.0,2.68,3.32,0.2,247000000.0,,3.28,,,503000000.0,683000000.0,605000000.0,4702000000.0,252000000.0,130000000.0,1817000000.0,1817000000.0,1830000000.0,23000000.0,4841000000.0,1238000000.0,294000000.0,,-36000000.0,,,,1359000000.0,1894000000.0,,,150000000.0,368000000.0,,2598000000.0,,38000000.0,537000000.0,5378000000.0,5494000000.0,3341000000.0,2320000000.0,8182000000.0,71000000.0,470000000.0,538300000.0,527402000.0,533230000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 16:09:09+00:00,7000000.0,1.07,1.07,0.2,54000000.0,,1.06,,,67000000.0,164000000.0,153000000.0,1182000000.0,74000000.0,35000000.0,576000000.0,576000000.0,576000000.0,0.0,1215000000.0,309000000.0,37000000.0,,,,,,230000000.0,486000000.0,,,29000000.0,93000000.0,,649000000.0,,10000000.0,138000000.0,1353000000.0,1259000000.0,780000000.0,643000000.0,1995000000.0,18000000.0,93000000.0,538300000.0,527402000.0,533230000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,Q2YTD,2014-01-01,2014-06-30,,7000000.0,1.47,1.47,-0.3,126000000.0,,1.45,,,298000000.0,354000000.0,302000000.0,2344000000.0,124000000.0,55000000.0,814000000.0,814000000.0,804000000.0,10000000.0,2413000000.0,606000000.0,199000000.0,,,,,,808000000.0,949000000.0,,,80000000.0,175000000.0,,1318000000.0,,19000000.0,269000000.0,2682000000.0,2874000000.0,1748000000.0,1112000000.0,4161000000.0,36000000.0,246000000.0,546600000.0,529764000.0,535486000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,Q2TTM,2013-07-01,2014-06-30,,18000000.0,1.94,2.58,-0.1,263000000.0,,2.55,,,303000000.0,686000000.0,595000000.0,4698000000.0,230000000.0,129000000.0,1437000000.0,1437000000.0,1443000000.0,30000000.0,4834000000.0,1250000000.0,290000000.0,,-36000000.0,,,,1842000000.0,1755000000.0,,,166000000.0,370000000.0,,2560000000.0,,37000000.0,530000000.0,5364000000.0,5965000000.0,3241000000.0,1740000000.0,8075000000.0,71000000.0,510000000.0,546600000.0,529764000.0,535486000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 16:09:39+00:00,4000000.0,0.73,0.73,-0.2,61000000.0,,0.72,,,173000000.0,195000000.0,149000000.0,1178000000.0,66000000.0,30000000.0,403000000.0,403000000.0,399000000.0,4000000.0,1209000000.0,306000000.0,151000000.0,,,,,,478000000.0,495000000.0,,,40000000.0,73000000.0,,659000000.0,,10000000.0,137000000.0,1346000000.0,1517000000.0,957000000.0,576000000.0,2166000000.0,19000000.0,116000000.0,546600000.0,529764000.0,535486000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,Q1TTM,2013-04-01,2014-03-31,,20000000.0,1.89,2.53,0.2,277000000.0,,2.51,,,286000000.0,653000000.0,589000000.0,4706000000.0,217000000.0,130000000.0,1414000000.0,1414000000.0,1409000000.0,29000000.0,4836000000.0,1263000000.0,188000000.0,,-24000000.0,,,,1719000000.0,1777000000.0,,,167000000.0,443000000.0,,2536000000.0,,35000000.0,529000000.0,5365000000.0,5835000000.0,3142000000.0,1700000000.0,7978000000.0,70000000.0,524000000.0,547300000.0,531162000.0,536992000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:04:55+00:00,3000000.0,0.74,0.74,-0.1,65000000.0,,0.73,,,125000000.0,159000000.0,153000000.0,1166000000.0,58000000.0,25000000.0,411000000.0,411000000.0,405000000.0,6000000.0,1204000000.0,300000000.0,48000000.0,,,,,,330000000.0,454000000.0,,,40000000.0,102000000.0,,659000000.0,,9000000.0,132000000.0,1336000000.0,1357000000.0,791000000.0,536000000.0,1995000000.0,17000000.0,130000000.0,547300000.0,531162000.0,536992000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 16:05:49+00:00,40000000.0,3.62,3.62,0.92,219000000.0,,3.58,,,764000000.0,761000000.0,593000000.0,4588000000.0,252000000.0,151000000.0,1943000000.0,1943000000.0,1933000000.0,10000000.0,4764000000.0,1320000000.0,202000000.0,,,,,56000000.0,934000000.0,1915000000.0,,,139000000.0,165000000.0,,2576000000.0,,30000000.0,501000000.0,5265000000.0,5160000000.0,3268000000.0,2707000000.0,8032000000.0,84000000.0,334000000.0,534000000.0,514844000.0,520586000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2015.0,Q4,2015-10-01,2015-12-31,,17000000.0,0.92,0.92,0.24,54000000.0,,0.91,,,184000000.0,175000000.0,163000000.0,1178000000.0,57000000.0,48000000.0,488000000.0,488000000.0,484000000.0,4000000.0,1246000000.0,349000000.0,41000000.0,,,,,56000000.0,190000000.0,414000000.0,,,35000000.0,52000000.0,,649000000.0,,6000000.0,117000000.0,1363000000.0,1288000000.0,766000000.0,672000000.0,2012000000.0,22000000.0,80000000.0,534000000.0,514844000.0,520586000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2015.0,Q3,2015-07-01,2015-09-30,2016-11-04 16:04:14+00:00,9000000.0,1.01,1.01,0.24,54000000.0,,1.0,,,187000000.0,192000000.0,153000000.0,1159000000.0,60000000.0,42000000.0,539000000.0,539000000.0,537000000.0,2000000.0,1211000000.0,327000000.0,38000000.0,,,,,,213000000.0,495000000.0,,,32000000.0,32000000.0,,641000000.0,,8000000.0,122000000.0,1333000000.0,1264000000.0,811000000.0,726000000.0,2022000000.0,21000000.0,86000000.0,531700000.0,513000000.0,519000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2015.0,Q3YTD,2015-01-01,2015-09-30,,23000000.0,2.7,2.7,0.68,165000000.0,,2.67,,,580000000.0,586000000.0,430000000.0,3410000000.0,195000000.0,103000000.0,1455000000.0,1455000000.0,1449000000.0,6000000.0,3518000000.0,971000000.0,161000000.0,,,,,,744000000.0,1501000000.0,,,104000000.0,113000000.0,,1927000000.0,,24000000.0,384000000.0,3902000000.0,3872000000.0,2502000000.0,2035000000.0,6020000000.0,62000000.0,254000000.0,531700000.0,513000000.0,519000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2015.0,Q3TTM,2014-10-01,2015-09-30,,34000000.0,3.42,3.42,1.48,220000000.0,,3.39,,,708000000.0,769000000.0,588000000.0,4579000000.0,267000000.0,147000000.0,1850000000.0,1850000000.0,1843000000.0,7000000.0,4730000000.0,1306000000.0,197000000.0,,,,,,1122000000.0,1993000000.0,,,137000000.0,187000000.0,,2536000000.0,,34000000.0,521000000.0,5251000000.0,5282000000.0,3297000000.0,2558000000.0,8027000000.0,84000000.0,338000000.0,531700000.0,513000000.0,519000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 16:06:37+00:00,7000000.0,0.9,0.9,0.24,55000000.0,,0.89,,,202000000.0,225000000.0,137000000.0,1138000000.0,67000000.0,34000000.0,485000000.0,485000000.0,483000000.0,2000000.0,1167000000.0,331000000.0,68000000.0,,,,,,268000000.0,497000000.0,,,35000000.0,26000000.0,,653000000.0,,8000000.0,130000000.0,1297000000.0,1328000000.0,874000000.0,687000000.0,2041000000.0,22000000.0,84000000.0,536700000.0,517000000.0,522000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2015.0,Q2YTD,2015-01-01,2015-06-30,,14000000.0,1.69,1.69,0.44,111000000.0,,1.67,,,393000000.0,394000000.0,277000000.0,2251000000.0,135000000.0,61000000.0,916000000.0,916000000.0,912000000.0,4000000.0,2307000000.0,644000000.0,123000000.0,,,,,,531000000.0,1006000000.0,,,72000000.0,81000000.0,,1286000000.0,,16000000.0,262000000.0,2569000000.0,2608000000.0,1691000000.0,1309000000.0,3998000000.0,41000000.0,168000000.0,536700000.0,517000000.0,522000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2015.0,Q2TTM,2014-07-01,2015-06-30,,32000000.0,3.48,3.48,1.44,220000000.0,,3.45,,,588000000.0,741000000.0,588000000.0,4602000000.0,281000000.0,140000000.0,1887000000.0,1887000000.0,1882000000.0,5000000.0,4734000000.0,1288000000.0,196000000.0,,,,,,1139000000.0,1984000000.0,,,134000000.0,248000000.0,,2544000000.0,,36000000.0,537000000.0,5271000000.0,5277000000.0,3266000000.0,2475000000.0,8000000000.0,81000000.0,345000000.0,536700000.0,517000000.0,522000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 16:06:54+00:00,7000000.0,0.79,0.79,0.2,56000000.0,,0.78,,,191000000.0,169000000.0,140000000.0,1113000000.0,68000000.0,27000000.0,431000000.0,431000000.0,429000000.0,2000000.0,1140000000.0,313000000.0,55000000.0,,,,,,263000000.0,509000000.0,,,37000000.0,55000000.0,,633000000.0,,8000000.0,132000000.0,1272000000.0,1280000000.0,817000000.0,622000000.0,1957000000.0,19000000.0,84000000.0,543000000.0,521000000.0,527000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2015.0,Q1TTM,2014-04-01,2015-03-31,,29000000.0,3.31,3.31,1.0,226000000.0,,3.28,,,559000000.0,711000000.0,600000000.0,4642000000.0,280000000.0,136000000.0,1805000000.0,1805000000.0,1798000000.0,7000000.0,4776000000.0,1263000000.0,279000000.0,,,,,,1349000000.0,1982000000.0,,,139000000.0,295000000.0,,2550000000.0,,38000000.0,544000000.0,5320000000.0,5466000000.0,3349000000.0,2364000000.0,8125000000.0,78000000.0,377000000.0,543000000.0,521000000.0,527000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 16:06:44+00:00,49000000.0,3.63,3.63,1.0,259000000.0,,3.6,,,805000000.0,515000000.0,636000000.0,5031000000.0,260000000.0,172000000.0,1887000000.0,1887000000.0,1811000000.0,9000000.0,5221000000.0,1353000000.0,215000000.0,,,,,69000000.0,1023000000.0,1650000000.0,,67000000.0,173000000.0,444000000.0,,2698000000.0,630000000.0,38000000.0,557000000.0,5778000000.0,5468000000.0,3383000000.0,2692000000.0,8604000000.0,111000000.0,304000000.0,498900000.0,498600000.0,503500000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2016.0,Q4,2016-10-01,2016-12-31,,14000000.0,0.91,0.91,0.26,70000000.0,,0.91,,,194000000.0,-68000000.0,153000000.0,1299000000.0,69000000.0,52000000.0,468000000.0,468000000.0,398000000.0,3000000.0,1343000000.0,346000000.0,5000000.0,,,,,34000000.0,235000000.0,140000000.0,,67000000.0,46000000.0,100000000.0,,703000000.0,630000000.0,10000000.0,149000000.0,1492000000.0,1396000000.0,815000000.0,662000000.0,2158000000.0,40000000.0,74000000.0,498900000.0,498600000.0,503500000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 16:03:37+00:00,14000000.0,0.92,0.92,0.26,67000000.0,,0.91,,,215000000.0,218000000.0,159000000.0,1270000000.0,68000000.0,38000000.0,476000000.0,476000000.0,474000000.0,2000000.0,1308000000.0,362000000.0,65000000.0,,,,,8000000.0,261000000.0,518000000.0,,,47000000.0,97000000.0,,687000000.0,,8000000.0,143000000.0,1451000000.0,1409000000.0,889000000.0,691000000.0,2197000000.0,22000000.0,80000000.0,515200000.0,496304000.0,500885000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2016.0,Q3YTD,2016-01-01,2016-09-30,,35000000.0,2.72,2.72,0.74,189000000.0,,2.69,,,611000000.0,583000000.0,483000000.0,3732000000.0,191000000.0,120000000.0,1419000000.0,1419000000.0,1413000000.0,6000000.0,3878000000.0,1007000000.0,210000000.0,,,,,35000000.0,788000000.0,1510000000.0,,,127000000.0,344000000.0,,1995000000.0,,28000000.0,408000000.0,4286000000.0,4072000000.0,2568000000.0,2030000000.0,6446000000.0,71000000.0,230000000.0,515200000.0,496304000.0,500885000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2016.0,Q3TTM,2015-10-01,2016-09-30,,52000000.0,3.64,3.64,0.98,243000000.0,,3.6,,,795000000.0,758000000.0,646000000.0,4910000000.0,248000000.0,168000000.0,1907000000.0,1907000000.0,1897000000.0,10000000.0,5124000000.0,1356000000.0,251000000.0,,,,,91000000.0,978000000.0,1924000000.0,,,162000000.0,396000000.0,,2644000000.0,,34000000.0,525000000.0,5649000000.0,5360000000.0,3334000000.0,2702000000.0,8458000000.0,93000000.0,310000000.0,515200000.0,496304000.0,500885000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 16:03:07+00:00,11000000.0,0.95,0.95,0.24,63000000.0,,0.94,,,201000000.0,198000000.0,161000000.0,1240000000.0,64000000.0,38000000.0,494000000.0,494000000.0,492000000.0,2000000.0,1288000000.0,322000000.0,90000000.0,,,,,10000000.0,261000000.0,525000000.0,,,44000000.0,146000000.0,,669000000.0,,9000000.0,136000000.0,1424000000.0,1345000000.0,898000000.0,695000000.0,2186000000.0,23000000.0,75000000.0,517900000.0,501374000.0,505633000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2016.0,Q2YTD,2016-01-01,2016-06-30,,21000000.0,1.8,1.8,0.48,122000000.0,,1.78,,,396000000.0,365000000.0,324000000.0,2462000000.0,123000000.0,82000000.0,943000000.0,943000000.0,939000000.0,4000000.0,2570000000.0,645000000.0,145000000.0,,,,,27000000.0,527000000.0,992000000.0,,,80000000.0,247000000.0,,1308000000.0,,20000000.0,265000000.0,2835000000.0,2663000000.0,1679000000.0,1339000000.0,4249000000.0,49000000.0,150000000.0,517900000.0,501374000.0,505633000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2016.0,Q2TTM,2015-07-01,2016-06-30,,47000000.0,3.73,3.73,0.96,230000000.0,,3.69,,,767000000.0,732000000.0,640000000.0,4799000000.0,240000000.0,172000000.0,1970000000.0,1970000000.0,1960000000.0,10000000.0,5027000000.0,1321000000.0,224000000.0,,,,,83000000.0,930000000.0,1901000000.0,,,147000000.0,331000000.0,,2598000000.0,,34000000.0,504000000.0,5531000000.0,5215000000.0,3256000000.0,2737000000.0,8283000000.0,92000000.0,316000000.0,517900000.0,501374000.0,505633000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:06:28+00:00,10000000.0,0.85,0.85,0.24,59000000.0,,0.84,,,195000000.0,167000000.0,163000000.0,1222000000.0,59000000.0,44000000.0,449000000.0,449000000.0,447000000.0,2000000.0,1282000000.0,323000000.0,55000000.0,,,,,17000000.0,266000000.0,467000000.0,,,36000000.0,101000000.0,,639000000.0,,11000000.0,129000000.0,1411000000.0,1318000000.0,781000000.0,644000000.0,2063000000.0,26000000.0,75000000.0,525900000.0,505000000.0,509931000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2016.0,Q1TTM,2015-04-01,2016-03-31,,43000000.0,3.68,3.68,0.96,222000000.0,,3.64,,,768000000.0,759000000.0,616000000.0,4697000000.0,243000000.0,168000000.0,1961000000.0,1961000000.0,1951000000.0,10000000.0,4906000000.0,1330000000.0,202000000.0,,,,,73000000.0,937000000.0,1873000000.0,,,138000000.0,211000000.0,,2582000000.0,,33000000.0,498000000.0,5404000000.0,5198000000.0,3232000000.0,2729000000.0,8138000000.0,91000000.0,325000000.0,525900000.0,505000000.0,509931000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2017.0,FY,2017-01-01,2017-12-31,2019-02-22 16:06:44+00:00,75000000.0,4.53,4.53,1.32,404000000.0,,4.47,,,532000000.0,623000000.0,756000000.0,5484000000.0,288000000.0,232000000.0,2282000000.0,2282000000.0,2179000000.0,9000000.0,5633000000.0,1367000000.0,188000000.0,,,,,123000000.0,1049000000.0,1508000000.0,,94000000.0,187000000.0,409000000.0,,2854000000.0,603000000.0,62000000.0,754000000.0,6387000000.0,5764000000.0,3354000000.0,2814000000.0,8987000000.0,147000000.0,309000000.0,481000000.0,481300000.0,487000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2017.0,Q4,2017-10-01,2017-12-31,,25000000.0,1.49,1.49,0.4,118000000.0,,1.47,,,-74000000.0,2000000.0,196000000.0,1406000000.0,72000000.0,103000000.0,742000000.0,742000000.0,645000000.0,3000000.0,1434000000.0,353000000.0,39000000.0,,,,,-476000000.0,294000000.0,508000000.0,,94000000.0,43000000.0,80000000.0,,702000000.0,603000000.0,17000000.0,207000000.0,1641000000.0,1520000000.0,834000000.0,668000000.0,2268000000.0,39000000.0,158000000.0,481000000.0,481300000.0,487000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2017.0,Q3,2017-07-01,2017-09-30,2018-11-02 16:07:07+00:00,22000000.0,1.07,1.07,0.4,111000000.0,,1.06,,,225000000.0,169000000.0,191000000.0,1406000000.0,76000000.0,45000000.0,540000000.0,540000000.0,538000000.0,2000000.0,1430000000.0,337000000.0,51000000.0,0.0,,,,555000000.0,215000000.0,71000000.0,,,47000000.0,120000000.0,,725000000.0,,18000000.0,205000000.0,1635000000.0,1391000000.0,846000000.0,765000000.0,2276000000.0,38000000.0,,502800000.0,478258000.0,483640000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2017.0,Q3YTD,2017-01-01,2017-09-30,,50000000.0,3.04,3.04,0.92,286000000.0,,3.0,,,606000000.0,621000000.0,560000000.0,4078000000.0,216000000.0,129000000.0,1540000000.0,1540000000.0,1534000000.0,6000000.0,4199000000.0,1014000000.0,149000000.0,,,,,599000000.0,755000000.0,1000000000.0,,,144000000.0,329000000.0,,2152000000.0,,45000000.0,547000000.0,4746000000.0,4244000000.0,2520000000.0,2146000000.0,6719000000.0,108000000.0,151000000.0,502800000.0,478258000.0,483640000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2017.0,Q3TTM,2016-10-01,2017-09-30,,64000000.0,3.95,3.95,1.18,356000000.0,,3.91,,,800000000.0,553000000.0,713000000.0,5377000000.0,285000000.0,181000000.0,2008000000.0,2008000000.0,1932000000.0,9000000.0,5542000000.0,1360000000.0,154000000.0,,,,,633000000.0,990000000.0,1140000000.0,,67000000.0,190000000.0,429000000.0,,2855000000.0,630000000.0,55000000.0,696000000.0,6238000000.0,5640000000.0,3335000000.0,2808000000.0,8877000000.0,148000000.0,225000000.0,502800000.0,478258000.0,483640000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 16:04:32+00:00,15000000.0,1.05,1.05,0.26,95000000.0,,1.03,,,222000000.0,217000000.0,187000000.0,1359000000.0,70000000.0,42000000.0,530000000.0,530000000.0,528000000.0,2000000.0,1403000000.0,341000000.0,47000000.0,,,,,24000000.0,231000000.0,463000000.0,,,49000000.0,90000000.0,,710000000.0,,15000000.0,180000000.0,1583000000.0,1388000000.0,827000000.0,752000000.0,2230000000.0,37000000.0,76000000.0,502900000.0,482913000.0,488020000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2017.0,Q2YTD,2017-01-01,2017-06-30,,28000000.0,1.97,1.97,0.52,175000000.0,,1.94,,,381000000.0,452000000.0,369000000.0,2672000000.0,140000000.0,84000000.0,1000000000.0,1000000000.0,996000000.0,4000000.0,2769000000.0,677000000.0,98000000.0,,,,,44000000.0,540000000.0,929000000.0,,,97000000.0,209000000.0,,1427000000.0,,27000000.0,342000000.0,3111000000.0,2853000000.0,1674000000.0,1381000000.0,4443000000.0,70000000.0,151000000.0,502900000.0,482913000.0,488020000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2017.0,Q2TTM,2016-07-01,2017-06-30,,56000000.0,3.8,3.8,1.04,312000000.0,,3.76,,,790000000.0,602000000.0,681000000.0,5241000000.0,277000000.0,174000000.0,1944000000.0,1944000000.0,1868000000.0,9000000.0,5420000000.0,1385000000.0,168000000.0,,,,,86000000.0,1036000000.0,1587000000.0,,67000000.0,190000000.0,406000000.0,,2817000000.0,630000000.0,45000000.0,634000000.0,6054000000.0,5658000000.0,3378000000.0,2734000000.0,8798000000.0,132000000.0,305000000.0,502900000.0,482913000.0,488020000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 16:03:19+00:00,13000000.0,0.92,0.92,0.26,80000000.0,,0.91,,,159000000.0,235000000.0,182000000.0,1313000000.0,70000000.0,42000000.0,470000000.0,470000000.0,468000000.0,2000000.0,1366000000.0,336000000.0,51000000.0,,,,,20000000.0,309000000.0,466000000.0,,,48000000.0,119000000.0,,717000000.0,,12000000.0,162000000.0,1528000000.0,1465000000.0,847000000.0,629000000.0,2213000000.0,33000000.0,75000000.0,508700000.0,490091000.0,496002000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2017.0,Q1TTM,2016-04-01,2017-03-31,,52000000.0,3.7,3.7,1.02,280000000.0,,3.67,,,769000000.0,583000000.0,655000000.0,5122000000.0,271000000.0,170000000.0,1908000000.0,1908000000.0,1832000000.0,9000000.0,5305000000.0,1366000000.0,211000000.0,,,,,72000000.0,1066000000.0,1649000000.0,,67000000.0,185000000.0,462000000.0,,2776000000.0,630000000.0,39000000.0,590000000.0,5895000000.0,5615000000.0,3449000000.0,2677000000.0,8754000000.0,118000000.0,304000000.0,508700000.0,490091000.0,496002000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2018.0,Q4,2018-10-01,2018-12-31,,22000000.0,1.4,1.4,0.5,228000000.0,,1.4,,,135000000.0,147000000.0,221000000.0,1669000000.0,123000000.0,49000000.0,661000000.0,661000000.0,633000000.0,3000000.0,1546000000.0,386000000.0,24000000.0,,,,,69000000.0,280000000.0,360000000.0,,25000000.0,7000000.0,87000000.0,,738000000.0,145000000.0,47000000.0,398000000.0,1944000000.0,1482000000.0,819000000.0,796000000.0,2365000000.0,54000000.0,74000000.0,460800000.0,460900000.0,465000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2018.0,FY,2018-01-01,2018-12-31,2019-02-22 16:06:44+00:00,73000000.0,5.79,5.79,1.8,711000000.0,,5.74,,,548000000.0,599000000.0,849000000.0,6159000000.0,375000000.0,175000000.0,2784000000.0,2784000000.0,2668000000.0,9000000.0,5987000000.0,1447000000.0,162000000.0,,,,,134000000.0,974000000.0,1448000000.0,,107000000.0,126000000.0,208000000.0,,2878000000.0,579000000.0,132000000.0,1218000000.0,7205000000.0,5673000000.0,3226000000.0,3332000000.0,9213000000.0,197000000.0,304000000.0,460800000.0,460900000.0,465000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 16:39:47+00:00,19000000.0,1.58,1.58,0.5,193000000.0,,1.56,,,95000000.0,150000000.0,212000000.0,1571000000.0,95000000.0,45000000.0,754000000.0,754000000.0,726000000.0,2000000.0,1512000000.0,360000000.0,42000000.0,,,,,24000000.0,202000000.0,342000000.0,,26000000.0,39000000.0,61000000.0,0.0,719000000.0,144000000.0,34000000.0,322000000.0,1834000000.0,1384000000.0,782000000.0,849000000.0,2294000000.0,51000000.0,80000000.0,459500000.0,460252000.0,464164000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2018.0,Q3YTD,2018-01-01,2018-09-30,,51000000.0,4.39,4.39,1.3,483000000.0,,4.34,,,413000000.0,452000000.0,628000000.0,4490000000.0,252000000.0,126000000.0,2123000000.0,2123000000.0,2035000000.0,6000000.0,4441000000.0,1061000000.0,138000000.0,,,,,65000000.0,694000000.0,1088000000.0,,82000000.0,119000000.0,121000000.0,,2140000000.0,434000000.0,85000000.0,820000000.0,5261000000.0,4191000000.0,2407000000.0,2536000000.0,6848000000.0,143000000.0,230000000.0,459500000.0,460252000.0,464164000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2018.0,Q3TTM,2017-10-01,2018-09-30,,76000000.0,5.88,5.88,1.7,601000000.0,,5.81,,,339000000.0,454000000.0,824000000.0,5896000000.0,324000000.0,229000000.0,2865000000.0,2865000000.0,2680000000.0,9000000.0,5875000000.0,1414000000.0,177000000.0,,,,,-411000000.0,988000000.0,1596000000.0,,176000000.0,162000000.0,201000000.0,,2842000000.0,1037000000.0,102000000.0,1027000000.0,6902000000.0,5711000000.0,3241000000.0,3204000000.0,9116000000.0,182000000.0,388000000.0,459500000.0,460252000.0,464164000.0
