company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 09:34:32+00:00,-3400000.0,23400000.0,,,131900000.0,-982500000.0,11000000.0,2600000.0,-704700000.0,-234100000.0,-563400000.0,-704700000.0,-234100000.0,-563400000.0,-1502200000.0,191300000.0,191300000.0,72500000.0,-39100000.0,-64600000.0,-49600000.0,,-190900000.0,-629600000.0,,24800000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2011.0,Q4,2011-10-01,2011-12-31,,-58700000.0,132700000.0,-66700000.0,265300000.0,139700000.0,-552300000.0,5400000.0,200600000.0,76700000.0,-184400000.0,-98800000.0,76700000.0,-184400000.0,-98800000.0,-206500000.0,-592200000.0,-592200000.0,773300000.0,-15200000.0,30500000.0,-49600000.0,,-255400000.0,-64500000.0,,99200000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2011.0,FY,2011-01-01,2011-12-31,2012-02-29 12:36:35+00:00,-1501900000.0,477400000.0,-66700000.0,265300000.0,589300000.0,-225400000.0,21100000.0,564200000.0,61800000.0,-2380200000.0,1254400000.0,61800000.0,-2380200000.0,1254400000.0,-1064000000.0,-306800000.0,-306800000.0,719900000.0,-6800000.0,126400000.0,-195800000.0,,-1106800000.0,-320900000.0,,105800000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2011.0,Q3TTM,2010-10-01,2011-09-30,,-1307300000.0,475300000.0,1044200000.0,289500000.0,588500000.0,903700000.0,18300000.0,913600000.0,364200000.0,-2373500000.0,1885100000.0,364200000.0,-2373500000.0,1885100000.0,-124200000.0,453500000.0,453500000.0,-535900000.0,-49000000.0,-69800000.0,-194000000.0,,-1149500000.0,-324700000.0,,156800000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2011.0,Q3,2011-07-01,2011-09-30,,,112300000.0,,,143700000.0,29500000.0,4400000.0,354600000.0,335200000.0,-495700000.0,376700000.0,335200000.0,-495700000.0,376700000.0,216200000.0,97900000.0,97900000.0,-6700000.0,14100000.0,,-47700000.0,,,9800000.0,,
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-07 11:06:23+00:00,-1443200000.0,344700000.0,,,449600000.0,326900000.0,15700000.0,363600000.0,-14900000.0,-2195800000.0,1353200000.0,-14900000.0,-2195800000.0,1353200000.0,-857500000.0,285400000.0,285400000.0,-53400000.0,8400000.0,95900000.0,-146200000.0,,-851400000.0,-256400000.0,,6600000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2011.0,Q2TTM,2010-07-01,2011-06-30,,-1277200000.0,500100000.0,1044200000.0,289500000.0,567800000.0,-289700000.0,16500000.0,559000000.0,-12400000.0,-2330400000.0,1694400000.0,-12400000.0,-2330400000.0,1694400000.0,-648400000.0,-1019400000.0,-1019400000.0,1935600000.0,-62000000.0,-84400000.0,-195800000.0,,-1191600000.0,-330100000.0,,222800000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2011.0,Q2,2011-04-01,2011-06-30,,-145600000.0,112900000.0,,,151800000.0,-23600000.0,5600000.0,6400000.0,-70100000.0,-421800000.0,289200000.0,-70100000.0,-421800000.0,289200000.0,-202700000.0,108100000.0,108100000.0,-60000000.0,1900000.0,58300000.0,-49400000.0,,-334500000.0,-34600000.0,,
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-08 09:28:14+00:00,-1233300000.0,232400000.0,,,305900000.0,297400000.0,11300000.0,9000000.0,-350100000.0,-1700100000.0,976500000.0,-350100000.0,-1700100000.0,976500000.0,-1073700000.0,187500000.0,187500000.0,-46700000.0,-5700000.0,99500000.0,-98500000.0,,-566300000.0,-266200000.0,,
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2011.0,Q1TTM,2010-04-01,2011-03-31,,-1530100000.0,449000000.0,1044200000.0,289500000.0,541700000.0,-252700000.0,8700000.0,550000000.0,-52900000.0,-2489400000.0,1762000000.0,-52900000.0,-2489400000.0,1762000000.0,-780300000.0,-1043700000.0,-1043700000.0,2067700000.0,-102300000.0,-87300000.0,-196000000.0,,-1091200000.0,-313300000.0,,219200000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2011.0,Q1,2011-01-01,2011-03-31,2011-05-09 09:34:32+00:00,-1087700000.0,119500000.0,,,154100000.0,321000000.0,5700000.0,2600000.0,-280000000.0,-1278300000.0,687300000.0,-280000000.0,-1278300000.0,687300000.0,-871000000.0,79400000.0,79400000.0,13300000.0,-7600000.0,41200000.0,-49100000.0,,-231800000.0,-231600000.0,,
