company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2014.0,Q1TTM,2013-04-01,2014-03-31,,3823000000.0,-991000000.0,354000000.0,875000000.0,1000000.0,-1103000000.0,494000000.0,-2835000000.0,-1138000000.0,3989000000.0,-2835000000.0,-1138000000.0,3989000000.0,17000000.0,3829000000.0,3829000000.0,-3435000000.0,4000000.0,-159000000.0,,-730000000.0,-11821000000.0,-500000000.0,-2103000000.0,10842000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2015.0,FY,2015-01-01,2015-12-31,2018-02-15 07:04:51+00:00,3885000000.0,1207000000.0,365000000.0,818000000.0,-12000000.0,-4660000000.0,392000000.0,-3733000000.0,317000000.0,3434000000.0,-3733000000.0,317000000.0,3434000000.0,6000000.0,3439000000.0,3439000000.0,-48000000.0,164000000.0,,,-739000000.0,-13552000000.0,-400000000.0,-3150000000.0,13869000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2015.0,Q4,2015-10-01,2015-12-31,,972000000.0,325000000.0,148000000.0,198000000.0,-3000000.0,-4275000000.0,,-1529000000.0,808000000.0,760000000.0,-1529000000.0,808000000.0,760000000.0,36000000.0,866000000.0,866000000.0,2999000000.0,53000000.0,,,-182000000.0,-2040000000.0,-400000000.0,-1000000000.0,2848000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-20 07:10:33+00:00,2913000000.0,882000000.0,217000000.0,620000000.0,-9000000.0,-385000000.0,392000000.0,-2204000000.0,-491000000.0,2674000000.0,-2204000000.0,-491000000.0,2674000000.0,-30000000.0,2573000000.0,2573000000.0,-3047000000.0,111000000.0,,,-557000000.0,-11512000000.0,,-2150000000.0,11021000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2015.0,Q3TTM,2014-10-01,2015-09-30,,3896000000.0,1244000000.0,365000000.0,831000000.0,-14000000.0,-973000000.0,392000000.0,-3325000000.0,117000000.0,3199000000.0,-3325000000.0,117000000.0,3199000000.0,-23000000.0,3611000000.0,3611000000.0,-4166000000.0,114000000.0,,,-737000000.0,-14191000000.0,,-3094000000.0,14308000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2015.0,Q3,2015-07-01,2015-09-30,,987000000.0,285000000.0,34000000.0,191000000.0,-5000000.0,302000000.0,392000000.0,-511000000.0,-1256000000.0,1799000000.0,-511000000.0,-1256000000.0,1799000000.0,27000000.0,928000000.0,928000000.0,-609000000.0,35000000.0,,,-188000000.0,-4729000000.0,,-750000000.0,3473000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-21 07:08:37+00:00,1926000000.0,597000000.0,183000000.0,429000000.0,-4000000.0,-687000000.0,,-1693000000.0,765000000.0,875000000.0,-1693000000.0,765000000.0,875000000.0,-57000000.0,1645000000.0,1645000000.0,-2438000000.0,76000000.0,,,-369000000.0,-6783000000.0,,-1400000000.0,7548000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2015.0,Q2TTM,2014-07-01,2015-06-30,,3893000000.0,1017000000.0,365000000.0,851000000.0,-15000000.0,-1043000000.0,,-3703000000.0,484000000.0,3240000000.0,-3703000000.0,484000000.0,3240000000.0,6000000.0,3602000000.0,3602000000.0,-4063000000.0,1705000000.0,,,-733000000.0,-13715000000.0,,-4675000000.0,14199000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2015.0,Q2,2015-04-01,2015-06-30,,963000000.0,471000000.0,149000000.0,204000000.0,4000000.0,-122000000.0,,-962000000.0,291000000.0,676000000.0,-962000000.0,291000000.0,676000000.0,9000000.0,812000000.0,812000000.0,-1181000000.0,30000000.0,,,-192000000.0,-3052000000.0,,-800000000.0,3343000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2015.0,Q1,2015-01-01,2015-03-31,2016-04-21 07:09:19+00:00,963000000.0,126000000.0,34000000.0,225000000.0,-8000000.0,-565000000.0,,-731000000.0,474000000.0,199000000.0,-731000000.0,474000000.0,199000000.0,-66000000.0,833000000.0,833000000.0,-1257000000.0,46000000.0,,,-177000000.0,-3731000000.0,,-600000000.0,4205000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2015.0,Q1TTM,2014-04-01,2015-03-31,,3895000000.0,1180000000.0,365000000.0,862000000.0,-16000000.0,-1014000000.0,,-3730000000.0,605000000.0,3189000000.0,-3730000000.0,605000000.0,3189000000.0,48000000.0,3473000000.0,3473000000.0,-4027000000.0,875000000.0,159000000.0,,-730000000.0,-13651000000.0,,-3875000000.0,14097000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2016.0,FY,2016-01-01,2016-12-31,2019-02-14 08:46:39+00:00,3985000000.0,892000000.0,358000000.0,826000000.0,-9000000.0,-3622000000.0,491000000.0,-2806000000.0,-1724000000.0,4469000000.0,-2806000000.0,-1727000000.0,4469000000.0,-73000000.0,3014000000.0,3014000000.0,266000000.0,260000000.0,,,-757000000.0,-12846000000.0,-400000000.0,-2400000000.0,11122000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2016.0,Q4,2016-10-01,2016-12-31,,1013000000.0,244000000.0,135000000.0,202000000.0,-4000000.0,-4116000000.0,,-771000000.0,,1406000000.0,-771000000.0,-593000000.0,1406000000.0,38000000.0,943000000.0,943000000.0,3364000000.0,167000000.0,,,-188000000.0,0.0,,-750000000.0,0.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-19 07:09:28+00:00,2972000000.0,648000000.0,223000000.0,624000000.0,-5000000.0,494000000.0,491000000.0,-2035000000.0,-1134000000.0,3063000000.0,-2035000000.0,-1134000000.0,3063000000.0,-111000000.0,2071000000.0,2071000000.0,-3098000000.0,93000000.0,,,-569000000.0,-9867000000.0,-400000000.0,-1650000000.0,8733000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2016.0,Q3TTM,2015-10-01,2016-09-30,,3944000000.0,973000000.0,371000000.0,822000000.0,-8000000.0,-3781000000.0,491000000.0,-3564000000.0,-326000000.0,3823000000.0,-3564000000.0,-326000000.0,3823000000.0,-75000000.0,2937000000.0,2937000000.0,-99000000.0,146000000.0,,,-751000000.0,-11907000000.0,-800000000.0,-2650000000.0,11581000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2016.0,Q3,2016-07-01,2016-09-30,,1012000000.0,181000000.0,43000000.0,211000000.0,-2000000.0,601000000.0,,-721000000.0,-1043000000.0,1770000000.0,-721000000.0,-1043000000.0,1770000000.0,4000000.0,716000000.0,716000000.0,-770000000.0,23000000.0,,,-194000000.0,-3672000000.0,,-550000000.0,2629000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-20 07:06:44+00:00,1960000000.0,467000000.0,180000000.0,413000000.0,-3000000.0,-107000000.0,491000000.0,-1314000000.0,-91000000.0,1293000000.0,-1314000000.0,-91000000.0,1293000000.0,-115000000.0,1355000000.0,1355000000.0,-2328000000.0,70000000.0,,,-375000000.0,-6195000000.0,-400000000.0,-1100000000.0,6104000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2016.0,Q2TTM,2015-07-01,2016-06-30,,3919000000.0,1077000000.0,362000000.0,802000000.0,-11000000.0,-4080000000.0,883000000.0,-3354000000.0,-539000000.0,3852000000.0,-3354000000.0,-539000000.0,3852000000.0,-52000000.0,3149000000.0,3149000000.0,62000000.0,158000000.0,,,-745000000.0,-12964000000.0,-800000000.0,-2850000000.0,12425000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2016.0,Q2,2016-04-01,2016-06-30,,989000000.0,404000000.0,138000000.0,200000000.0,-5000000.0,-394000000.0,491000000.0,-589000000.0,55000000.0,443000000.0,-589000000.0,55000000.0,443000000.0,-96000000.0,664000000.0,664000000.0,-1016000000.0,65000000.0,,,-195000000.0,-3235000000.0,-400000000.0,-550000000.0,3290000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2016.0,Q1,2016-01-01,2016-03-31,2017-04-20 07:08:20+00:00,971000000.0,63000000.0,42000000.0,213000000.0,2000000.0,287000000.0,,-725000000.0,-146000000.0,850000000.0,-725000000.0,-146000000.0,850000000.0,-19000000.0,691000000.0,691000000.0,-1312000000.0,5000000.0,,,-180000000.0,-2960000000.0,,-550000000.0,2814000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2016.0,Q1TTM,2015-04-01,2016-03-31,,3893000000.0,1144000000.0,373000000.0,806000000.0,-2000000.0,-3808000000.0,392000000.0,-3727000000.0,-303000000.0,4085000000.0,-3727000000.0,-303000000.0,4085000000.0,53000000.0,3297000000.0,3297000000.0,-103000000.0,123000000.0,,,-742000000.0,-12781000000.0,-400000000.0,-3100000000.0,12478000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 06:52:02+00:00,4166000000.0,514000000.0,367000000.0,813000000.0,11000000.0,-2654000000.0,789000000.0,-1920000000.0,-2202000000.0,4148000000.0,-1920000000.0,-2202000000.0,4148000000.0,37000000.0,2056000000.0,2056000000.0,-233000000.0,111000000.0,,,-785000000.0,-14062000000.0,-657000000.0,-1378000000.0,11860000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2017.0,Q4,2017-10-01,2017-12-31,,1072000000.0,47000000.0,150000000.0,202000000.0,,-1294000000.0,100000000.0,-872000000.0,174000000.0,663000000.0,-872000000.0,174000000.0,663000000.0,-35000000.0,551000000.0,551000000.0,132000000.0,24000000.0,,,-196000000.0,-3419000000.0,-450000000.0,-350000000.0,3593000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-18 07:08:11+00:00,3094000000.0,467000000.0,217000000.0,611000000.0,11000000.0,-1360000000.0,689000000.0,-1048000000.0,-2376000000.0,3485000000.0,-1048000000.0,-2376000000.0,3485000000.0,72000000.0,1505000000.0,1505000000.0,-365000000.0,87000000.0,,,-589000000.0,-10643000000.0,-207000000.0,-1028000000.0,8267000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2017.0,Q3TTM,2016-10-01,2017-09-30,,4107000000.0,711000000.0,352000000.0,813000000.0,7000000.0,-5476000000.0,689000000.0,-1819000000.0,-2966000000.0,4891000000.0,-1819000000.0,-2969000000.0,4891000000.0,110000000.0,2448000000.0,2448000000.0,2999000000.0,254000000.0,,,-777000000.0,-13622000000.0,-207000000.0,-1778000000.0,10656000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2017.0,Q3,2017-07-01,2017-09-30,,1059000000.0,144000000.0,39000000.0,202000000.0,4000000.0,62000000.0,,-498000000.0,-1186000000.0,1731000000.0,-498000000.0,-1186000000.0,1731000000.0,51000000.0,293000000.0,293000000.0,115000000.0,30000000.0,,,-200000000.0,-3967000000.0,,-328000000.0,2781000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-19 07:07:07+00:00,2035000000.0,323000000.0,178000000.0,409000000.0,7000000.0,-1422000000.0,689000000.0,-550000000.0,-1190000000.0,1754000000.0,-550000000.0,-1190000000.0,1754000000.0,21000000.0,1212000000.0,1212000000.0,-480000000.0,57000000.0,,,-389000000.0,-6676000000.0,-207000000.0,-700000000.0,5486000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2017.0,Q2TTM,2016-07-01,2017-06-30,,4060000000.0,748000000.0,356000000.0,822000000.0,1000000.0,-4937000000.0,689000000.0,-2042000000.0,-2823000000.0,4930000000.0,-2042000000.0,-2826000000.0,4930000000.0,63000000.0,2871000000.0,2871000000.0,2114000000.0,247000000.0,,,-771000000.0,-13327000000.0,-207000000.0,-2000000000.0,10504000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2017.0,Q2,2017-04-01,2017-06-30,,1032000000.0,321000000.0,135000000.0,198000000.0,5000000.0,-974000000.0,689000000.0,-157000000.0,-675000000.0,906000000.0,-157000000.0,-675000000.0,906000000.0,79000000.0,595000000.0,595000000.0,55000000.0,35000000.0,,,-199000000.0,-3395000000.0,-207000000.0,-475000000.0,2720000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2017.0,Q1,2017-01-01,2017-03-31,2018-04-24 07:11:47+00:00,1003000000.0,2000000.0,43000000.0,211000000.0,2000000.0,-448000000.0,,-393000000.0,-515000000.0,848000000.0,-393000000.0,-515000000.0,848000000.0,-58000000.0,617000000.0,617000000.0,-535000000.0,22000000.0,,,-190000000.0,-3281000000.0,,-225000000.0,2766000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2017.0,Q1TTM,2016-04-01,2017-03-31,,4017000000.0,831000000.0,359000000.0,824000000.0,-9000000.0,-4357000000.0,491000000.0,-2474000000.0,-2093000000.0,4467000000.0,-2474000000.0,-2096000000.0,4467000000.0,-112000000.0,2940000000.0,2940000000.0,1043000000.0,277000000.0,,,-767000000.0,-13167000000.0,-400000000.0,-2075000000.0,11074000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 06:52:02+00:00,4381000000.0,408000000.0,347000000.0,803000000.0,-10000000.0,-3025000000.0,591000000.0,-2012000000.0,-2329000000.0,4380000000.0,-2012000000.0,-2329000000.0,4380000000.0,29000000.0,2523000000.0,2523000000.0,-302000000.0,81000000.0,178000000.0,,-814000000.0,-14632000000.0,-600000000.0,-1270000000.0,12125000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2018.0,Q4,2018-10-01,2018-12-31,,1122000000.0,164000000.0,122000000.0,194000000.0,-6000000.0,-1046000000.0,,-358000000.0,-570000000.0,948000000.0,-358000000.0,-570000000.0,948000000.0,14000000.0,621000000.0,621000000.0,57000000.0,15000000.0,178000000.0,,-203000000.0,-2999000000.0,,-170000000.0,2251000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-22 07:09:31+00:00,3259000000.0,244000000.0,225000000.0,609000000.0,-4000000.0,-1979000000.0,591000000.0,-1654000000.0,-1759000000.0,3432000000.0,-1654000000.0,-1759000000.0,3432000000.0,15000000.0,1902000000.0,1902000000.0,-359000000.0,66000000.0,,,-611000000.0,-11633000000.0,-600000000.0,-1100000000.0,9874000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2018.0,Q3TTM,2017-10-01,2018-09-30,,4331000000.0,291000000.0,375000000.0,811000000.0,-4000000.0,-3273000000.0,691000000.0,-2526000000.0,-1585000000.0,4095000000.0,-2526000000.0,-1585000000.0,4095000000.0,-20000000.0,2453000000.0,2453000000.0,-227000000.0,90000000.0,,,-807000000.0,-15052000000.0,-1050000000.0,-1450000000.0,13467000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2018.0,Q3,2018-07-01,2018-09-30,,1117000000.0,6000000.0,50000000.0,198000000.0,,-378000000.0,100000000.0,-488000000.0,-1302000000.0,1734000000.0,-488000000.0,-1302000000.0,1734000000.0,-56000000.0,709000000.0,709000000.0,88000000.0,19000000.0,,,-207000000.0,-3150000000.0,,-400000000.0,1848000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-23 07:09:56+00:00,2142000000.0,238000000.0,175000000.0,411000000.0,-4000000.0,-1601000000.0,491000000.0,-1166000000.0,-457000000.0,1698000000.0,-1166000000.0,-457000000.0,1698000000.0,71000000.0,1193000000.0,1193000000.0,-447000000.0,47000000.0,,,-404000000.0,-8483000000.0,-600000000.0,-700000000.0,8026000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2018.0,Q2TTM,2017-07-01,2018-06-30,,4273000000.0,429000000.0,364000000.0,815000000.0,,-2833000000.0,591000000.0,-2536000000.0,-1469000000.0,4092000000.0,-2536000000.0,-1469000000.0,4092000000.0,87000000.0,2037000000.0,2037000000.0,-200000000.0,101000000.0,,,-800000000.0,-15869000000.0,-1050000000.0,-1378000000.0,14400000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2018.0,Q2,2018-04-01,2018-06-30,,1081000000.0,182000000.0,136000000.0,199000000.0,-6000000.0,-783000000.0,,-1044000000.0,-76000000.0,1144000000.0,-1044000000.0,-76000000.0,1144000000.0,18000000.0,524000000.0,524000000.0,123000000.0,13000000.0,,,-207000000.0,-4315000000.0,-500000000.0,-350000000.0,4239000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2018.0,Q1,2018-01-01,2018-03-31,2019-04-18 07:07:52+00:00,1061000000.0,56000000.0,39000000.0,212000000.0,2000000.0,-818000000.0,491000000.0,-122000000.0,-381000000.0,554000000.0,-122000000.0,-381000000.0,554000000.0,53000000.0,669000000.0,669000000.0,-570000000.0,34000000.0,,,-197000000.0,-4168000000.0,-100000000.0,-350000000.0,3787000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2018.0,Q1TTM,2017-04-01,2018-03-31,,4224000000.0,568000000.0,363000000.0,814000000.0,11000000.0,-3024000000.0,1280000000.0,-1649000000.0,-2068000000.0,3854000000.0,-1649000000.0,-2068000000.0,3854000000.0,148000000.0,2108000000.0,2108000000.0,-268000000.0,123000000.0,,,-792000000.0,-14949000000.0,-757000000.0,-1503000000.0,12881000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2019.0,Q4,2019-10-01,2019-12-31,,1181000000.0,61000000.0,107000000.0,182000000.0,9000000.0,-1178000000.0,,-580000000.0,-855000000.0,1412000000.0,-580000000.0,-855000000.0,1412000000.0,-14000000.0,873000000.0,873000000.0,354000000.0,6000000.0,140000000.0,,-211000000.0,-3071000000.0,,-375000000.0,2076000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 06:52:02+00:00,4601000000.0,428000000.0,338000000.0,763000000.0,5000000.0,-2919000000.0,492000000.0,-2187000000.0,-2902000000.0,5205000000.0,-2187000000.0,-2902000000.0,5205000000.0,121000000.0,2622000000.0,2622000000.0,138000000.0,165000000.0,140000000.0,,-844000000.0,-12691000000.0,-500000000.0,-1500000000.0,9649000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2019.0,Q3TTM,2018-10-01,2019-09-30,,4542000000.0,531000000.0,353000000.0,775000000.0,-10000000.0,-2787000000.0,492000000.0,-1965000000.0,-2617000000.0,4741000000.0,-1965000000.0,-2617000000.0,4741000000.0,149000000.0,2370000000.0,2370000000.0,-159000000.0,174000000.0,178000000.0,,-836000000.0,-12619000000.0,-500000000.0,-1295000000.0,9824000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2019.0,Q3,2019-07-01,2019-09-30,,1169000000.0,42000000.0,60000000.0,180000000.0,-6000000.0,8000000.0,,-557000000.0,-1346000000.0,2001000000.0,-557000000.0,-1346000000.0,2001000000.0,92000000.0,396000000.0,396000000.0,248000000.0,32000000.0,,,-214000000.0,-3355000000.0,,-375000000.0,2009000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-22 07:09:31+00:00,3420000000.0,367000000.0,231000000.0,581000000.0,-4000000.0,-1741000000.0,492000000.0,-1607000000.0,-2047000000.0,3793000000.0,-1607000000.0,-2047000000.0,3793000000.0,135000000.0,1749000000.0,1749000000.0,-216000000.0,159000000.0,,,-633000000.0,-9620000000.0,-500000000.0,-1125000000.0,7573000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-23 07:09:56+00:00,2251000000.0,325000000.0,171000000.0,401000000.0,2000000.0,-1749000000.0,492000000.0,-1050000000.0,-701000000.0,1792000000.0,-1050000000.0,-701000000.0,1792000000.0,43000000.0,1353000000.0,1353000000.0,-464000000.0,127000000.0,,,-419000000.0,-6265000000.0,-500000000.0,-750000000.0,5564000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2019.0,Q2TTM,2018-07-01,2019-06-30,,4490000000.0,495000000.0,343000000.0,793000000.0,-4000000.0,-3173000000.0,592000000.0,-1896000000.0,-2573000000.0,4474000000.0,-1896000000.0,-2573000000.0,4474000000.0,1000000.0,2683000000.0,2683000000.0,-319000000.0,161000000.0,178000000.0,,-829000000.0,-12414000000.0,-500000000.0,-1320000000.0,9663000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2019.0,Q2,2019-04-01,2019-06-30,,1134000000.0,320000000.0,121000000.0,190000000.0,,-777000000.0,,-979000000.0,-115000000.0,1153000000.0,-979000000.0,-115000000.0,1153000000.0,59000000.0,557000000.0,557000000.0,49000000.0,110000000.0,,,-214000000.0,-2915000000.0,-500000000.0,-375000000.0,2800000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2019.0,Q1,2019-01-01,2019-03-31,2020-04-21 07:04:56+00:00,1117000000.0,5000000.0,50000000.0,211000000.0,2000000.0,-972000000.0,492000000.0,-71000000.0,-586000000.0,639000000.0,-71000000.0,-586000000.0,639000000.0,-16000000.0,796000000.0,796000000.0,-513000000.0,17000000.0,,,-205000000.0,-3350000000.0,,-375000000.0,2764000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2019.0,Q1TTM,2018-04-01,2019-03-31,,4437000000.0,357000000.0,358000000.0,802000000.0,-10000000.0,-3179000000.0,592000000.0,-1961000000.0,-2534000000.0,4465000000.0,-1961000000.0,-2534000000.0,4465000000.0,-40000000.0,2650000000.0,2650000000.0,-245000000.0,64000000.0,178000000.0,,-822000000.0,-13814000000.0,-500000000.0,-1295000000.0,11102000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2020.0,Q1TTM,2019-04-01,2020-03-31,,4662000000.0,438000000.0,348000000.0,755000000.0,-9000000.0,-2701000000.0,,-2766000000.0,-2232000000.0,5194000000.0,-2766000000.0,-2232000000.0,5194000000.0,187000000.0,2426000000.0,2426000000.0,52000000.0,133000000.0,140000000.0,,-849000000.0,-12194000000.0,-500000000.0,-1550000000.0,9822000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2020.0,Q1,2020-01-01,2020-03-31,2020-04-21 07:04:56+00:00,1178000000.0,15000000.0,60000000.0,203000000.0,-12000000.0,-754000000.0,0.0,-650000000.0,84000000.0,628000000.0,-650000000.0,84000000.0,628000000.0,50000000.0,600000000.0,600000000.0,-599000000.0,-15000000.0,,,-210000000.0,-2853000000.0,,-425000000.0,2937000000.0
