company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2015.0,Q3TTM,2014-03-29,2015-04-03,,6.71,6.71,1.25,6.54,108000000.0,115000000.0,1562000000.0,1562000000.0,1562000000.0,10712000000.0,15032000000.0,2000000.0,-24000000.0,1691000000.0,,837000000.0,10712000000.0,4320000000.0,49000000.0,16000000.0,2612000000.0,1708000000.0,-31000000.0,1677000000.0,15032000000.0,231300000.0,231000000.0,236000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2015.0,Q2,2014-10-04,2015-01-02,2016-02-10 16:51:57+00:00,1.88,1.88,,1.84,53000000.0,20000000.0,438000000.0,438000000.0,438000000.0,2778000000.0,3888000000.0,,1000000.0,426000000.0,,164000000.0,2778000000.0,1110000000.0,12000000.0,4000000.0,644000000.0,466000000.0,-8000000.0,458000000.0,3888000000.0,233000000.0,233000000.0,238000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2015.0,Q2YTD,2014-06-28,2015-01-02,,3.69,3.69,,3.6,62000000.0,57000000.0,861000000.0,861000000.0,861000000.0,5572000000.0,7831000000.0,,15000000.0,863000000.0,,384000000.0,5572000000.0,2259000000.0,25000000.0,8000000.0,1324000000.0,935000000.0,-17000000.0,918000000.0,7831000000.0,233000000.0,233000000.0,238000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2015.0,Q2TTM,2013-12-28,2015-01-02,,6.65,6.65,1.25,6.46,123000000.0,118000000.0,1553000000.0,1553000000.0,1553000000.0,10821000000.0,15185000000.0,2000000.0,-11000000.0,1707000000.0,,839000000.0,10821000000.0,4364000000.0,54000000.0,17000000.0,2658000000.0,1706000000.0,-35000000.0,1671000000.0,15185000000.0,233000000.0,233000000.0,238000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2015.0,Q1,2014-06-28,2014-10-03,2015-11-09 20:05:56+00:00,1.81,1.81,,1.76,9000000.0,37000000.0,423000000.0,423000000.0,423000000.0,2794000000.0,3943000000.0,,14000000.0,437000000.0,,220000000.0,2794000000.0,1149000000.0,13000000.0,4000000.0,680000000.0,469000000.0,-9000000.0,460000000.0,3943000000.0,233700000.0,234000000.0,240000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2015.0,Q1TTM,2013-09-28,2014-10-03,,6.59,6.59,1.25,6.39,93000000.0,135000000.0,1545000000.0,1545000000.0,1545000000.0,10859000000.0,15269000000.0,2000000.0,1000000.0,1697000000.0,,901000000.0,10859000000.0,4410000000.0,56000000.0,16000000.0,2692000000.0,1718000000.0,-38000000.0,1680000000.0,15269000000.0,233700000.0,234000000.0,240000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2016.0,FY,2015-07-04,2016-07-01,2018-08-24 16:45:52+00:00,1.01,1.01,2.0,1.0,345000000.0,-89000000.0,242000000.0,242000000.0,242000000.0,9559000000.0,12994000000.0,-73000000.0,,1627000000.0,,997000000.0,9559000000.0,3435000000.0,266000000.0,26000000.0,2969000000.0,466000000.0,-313000000.0,153000000.0,12994000000.0,239600000.0,239000000.0,242000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2016.0,Q4,2016-04-02,2016-07-01,,-0.74,-1.62,0.5,-1.6,122000000.0,-119000000.0,-366000000.0,-366000000.0,-366000000.0,2674000000.0,3495000000.0,-74000000.0,,494000000.0,,400000000.0,2674000000.0,821000000.0,226000000.0,10000000.0,1016000000.0,-195000000.0,-290000000.0,-485000000.0,3495000000.0,239600000.0,239000000.0,242000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2016.0,Q3,2016-01-02,2016-04-01,2017-05-08 17:18:58+00:00,0.32,0.32,0.5,0.32,140000000.0,6000000.0,74000000.0,74000000.0,74000000.0,2069000000.0,2822000000.0,0.0,,359000000.0,,166000000.0,2069000000.0,753000000.0,14000000.0,6000000.0,665000000.0,88000000.0,-8000000.0,80000000.0,2822000000.0,231300000.0,233000000.0,234000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2016.0,Q3YTD,2015-07-04,2016-04-01,,1.75,2.63,1.5,2.6,223000000.0,30000000.0,608000000.0,608000000.0,608000000.0,6885000000.0,9499000000.0,1000000.0,,1133000000.0,,597000000.0,6885000000.0,2614000000.0,40000000.0,16000000.0,1953000000.0,661000000.0,-23000000.0,638000000.0,9499000000.0,231300000.0,233000000.0,234000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2016.0,Q3TTM,2015-04-04,2016-04-01,,2.71,3.59,3.3,3.55,327000000.0,57000000.0,828000000.0,828000000.0,828000000.0,9146000000.0,12690000000.0,2000000.0,-15000000.0,1514000000.0,,802000000.0,9146000000.0,3544000000.0,52000000.0,19000000.0,2628000000.0,916000000.0,-31000000.0,885000000.0,12690000000.0,231300000.0,233000000.0,234000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2016.0,Q2,2015-10-03,2016-01-01,2017-02-07 16:17:46+00:00,1.08,1.08,0.5,1.07,27000000.0,-7000000.0,251000000.0,251000000.0,251000000.0,2411000000.0,3317000000.0,1000000.0,,389000000.0,,239000000.0,2411000000.0,906000000.0,13000000.0,5000000.0,655000000.0,251000000.0,-7000000.0,244000000.0,3317000000.0,232400000.0,232000000.0,234000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2016.0,Q2YTD,2015-07-04,2016-01-01,,1.43,2.31,1.0,2.28,83000000.0,24000000.0,534000000.0,534000000.0,534000000.0,4816000000.0,6677000000.0,1000000.0,,774000000.0,,431000000.0,4816000000.0,1861000000.0,26000000.0,10000000.0,1288000000.0,573000000.0,-15000000.0,558000000.0,6677000000.0,232400000.0,232000000.0,234000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2016.0,Q2TTM,2015-01-03,2016-01-01,,4.05,4.93,2.8,4.86,197000000.0,79000000.0,1138000000.0,1138000000.0,1138000000.0,9595000000.0,13418000000.0,2000000.0,-15000000.0,1557000000.0,,835000000.0,9595000000.0,3823000000.0,50000000.0,16000000.0,2574000000.0,1249000000.0,-32000000.0,1217000000.0,13418000000.0,232400000.0,232000000.0,234000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2016.0,Q1,2015-07-04,2015-10-02,2016-11-08 16:50:04+00:00,0.35,1.23,0.5,1.21,56000000.0,31000000.0,283000000.0,283000000.0,283000000.0,2405000000.0,3360000000.0,0.0,,385000000.0,,192000000.0,2405000000.0,955000000.0,13000000.0,5000000.0,633000000.0,322000000.0,-8000000.0,314000000.0,3360000000.0,808600000.0,231000000.0,234000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2016.0,Q1TTM,2014-10-04,2015-10-02,,4.85,5.73,2.3,5.63,223000000.0,106000000.0,1325000000.0,1325000000.0,1325000000.0,9962000000.0,13989000000.0,1000000.0,-14000000.0,1594000000.0,,760000000.0,9962000000.0,4027000000.0,49000000.0,15000000.0,2563000000.0,1464000000.0,-33000000.0,1431000000.0,13989000000.0,808600000.0,231000000.0,234000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2017.0,FY,2016-07-02,2017-06-30,2019-08-27 14:53:35+00:00,1.38,1.38,2.0,1.34,232000000.0,372000000.0,397000000.0,397000000.0,397000000.0,13021000000.0,19093000000.0,-364000000.0,,2441000000.0,,1445000000.0,13021000000.0,6072000000.0,847000000.0,26000000.0,4118000000.0,1954000000.0,-1185000000.0,769000000.0,19093000000.0,287700000.0,288000000.0,296000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2017.0,Q4,2017-04-01,2017-06-30,,0.98,0.98,0.5,0.99,80000000.0,135000000.0,280000000.0,280000000.0,280000000.0,3161000000.0,4842000000.0,-45000000.0,,604000000.0,,345000000.0,3161000000.0,1681000000.0,201000000.0,9000000.0,1029000000.0,652000000.0,-237000000.0,415000000.0,4842000000.0,287700000.0,288000000.0,296000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2017.0,Q3,2016-12-31,2017-03-31,2018-05-07 18:27:39+00:00,0.86,0.86,0.5,0.83,39000000.0,56000000.0,248000000.0,248000000.0,248000000.0,3126000000.0,4649000000.0,-23000000.0,,613000000.0,,346000000.0,3126000000.0,1523000000.0,205000000.0,7000000.0,998000000.0,525000000.0,-221000000.0,304000000.0,4649000000.0,288400000.0,289000000.0,299000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2017.0,Q3YTD,2016-07-02,2017-03-31,,0.4,0.4,1.5,0.35,152000000.0,237000000.0,117000000.0,117000000.0,117000000.0,9860000000.0,14251000000.0,-319000000.0,,1837000000.0,,1100000000.0,9860000000.0,4391000000.0,646000000.0,17000000.0,3089000000.0,1302000000.0,-948000000.0,354000000.0,14251000000.0,288400000.0,289000000.0,299000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2017.0,Q3TTM,2016-04-02,2017-03-31,,-0.34,-1.22,2.0,-1.25,274000000.0,118000000.0,-249000000.0,-249000000.0,-249000000.0,12534000000.0,17746000000.0,-393000000.0,,2331000000.0,,1500000000.0,12534000000.0,5212000000.0,872000000.0,27000000.0,4105000000.0,1107000000.0,-1238000000.0,-131000000.0,17746000000.0,288400000.0,289000000.0,299000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2017.0,Q2,2016-10-01,2016-12-30,2018-02-05 21:42:38+00:00,0.82,0.82,0.5,0.8,45000000.0,86000000.0,235000000.0,235000000.0,235000000.0,3355000000.0,4888000000.0,-24000000.0,,585000000.0,,358000000.0,3355000000.0,1533000000.0,205000000.0,5000000.0,988000000.0,545000000.0,-224000000.0,321000000.0,4888000000.0,286600000.0,286000000.0,294000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2017.0,Q2YTD,2016-07-02,2016-12-30,,-0.46,-0.46,1.0,-0.48,113000000.0,181000000.0,-131000000.0,-131000000.0,-131000000.0,6734000000.0,9602000000.0,-296000000.0,,1224000000.0,,754000000.0,6734000000.0,2868000000.0,441000000.0,10000000.0,2091000000.0,777000000.0,-727000000.0,50000000.0,9602000000.0,286600000.0,286000000.0,294000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2017.0,Q2TTM,2016-01-02,2016-12-30,,-0.88,-1.76,2.0,-1.76,375000000.0,68000000.0,-423000000.0,-423000000.0,-423000000.0,11477000000.0,15919000000.0,-370000000.0,,2077000000.0,,1320000000.0,11477000000.0,4442000000.0,681000000.0,26000000.0,3772000000.0,670000000.0,-1025000000.0,-355000000.0,15919000000.0,286600000.0,286000000.0,294000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2017.0,Q1,2016-07-02,2016-09-30,2017-11-06 21:17:15+00:00,-1.28,-1.28,0.5,-1.28,68000000.0,95000000.0,-366000000.0,-366000000.0,-366000000.0,3379000000.0,4714000000.0,-272000000.0,,639000000.0,,396000000.0,3379000000.0,1335000000.0,236000000.0,5000000.0,1103000000.0,232000000.0,-503000000.0,-271000000.0,4714000000.0,285900000.0,285000000.0,285000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2017.0,Q1TTM,2015-10-03,2016-09-30,,-0.62,-1.5,2.0,-1.49,357000000.0,-25000000.0,-407000000.0,-407000000.0,-407000000.0,10533000000.0,14348000000.0,-345000000.0,,1881000000.0,,1201000000.0,10533000000.0,3815000000.0,489000000.0,26000000.0,3439000000.0,376000000.0,-808000000.0,-432000000.0,14348000000.0,285900000.0,285000000.0,285000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2018.0,FY,2017-07-01,2018-06-29,2019-08-27 14:53:35+00:00,2.27,2.27,2.0,2.2,215000000.0,1410000000.0,675000000.0,675000000.0,675000000.0,12942000000.0,20647000000.0,-916000000.0,,2400000000.0,,1473000000.0,12942000000.0,7705000000.0,676000000.0,60000000.0,4088000000.0,3617000000.0,-1532000000.0,2085000000.0,20647000000.0,297400000.0,297000000.0,307000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2018.0,Q4,2018-03-31,2018-06-29,,2.54,2.54,0.5,2.55,80000000.0,-27000000.0,756000000.0,756000000.0,756000000.0,3265000000.0,5117000000.0,-14000000.0,,577000000.0,,352000000.0,3265000000.0,1852000000.0,114000000.0,14000000.0,1009000000.0,843000000.0,-114000000.0,729000000.0,5117000000.0,297400000.0,297000000.0,307000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2018.0,Q3,2017-12-30,2018-03-30,2019-05-06 21:39:00+00:00,0.2,0.2,0.5,0.2,35000000.0,-189000000.0,61000000.0,61000000.0,61000000.0,3086000000.0,5013000000.0,-898000000.0,,602000000.0,,376000000.0,3086000000.0,1927000000.0,160000000.0,16000000.0,1013000000.0,914000000.0,-1042000000.0,-128000000.0,5013000000.0,305000000.0,298000000.0,308000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2018.0,Q3YTD,2017-07-01,2018-03-30,,-0.27,-0.27,1.5,-0.35,135000000.0,1437000000.0,-81000000.0,-81000000.0,-81000000.0,9677000000.0,15530000000.0,-902000000.0,,1823000000.0,,1121000000.0,9677000000.0,5853000000.0,562000000.0,46000000.0,3079000000.0,2774000000.0,-1418000000.0,1356000000.0,15530000000.0,305000000.0,298000000.0,308000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2018.0,Q3TTM,2017-04-01,2018-03-30,,0.71,0.71,2.0,0.64,215000000.0,1572000000.0,199000000.0,199000000.0,199000000.0,12838000000.0,20372000000.0,-947000000.0,,2427000000.0,,1466000000.0,12838000000.0,7534000000.0,763000000.0,55000000.0,4108000000.0,3426000000.0,-1655000000.0,1771000000.0,20372000000.0,305000000.0,298000000.0,308000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2018.0,Q2,2017-09-30,2017-12-29,2019-02-04 20:16:04+00:00,-2.78,-2.78,0.5,-2.78,48000000.0,1597000000.0,-823000000.0,-823000000.0,-823000000.0,3323000000.0,5336000000.0,2000000.0,,629000000.0,,381000000.0,3323000000.0,2013000000.0,197000000.0,14000000.0,1058000000.0,955000000.0,-181000000.0,774000000.0,5336000000.0,296000000.0,296000000.0,296000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2018.0,Q2YTD,2017-07-01,2017-12-29,,-0.47,-0.47,1.0,-0.55,100000000.0,1626000000.0,-142000000.0,-142000000.0,-142000000.0,6591000000.0,10517000000.0,-4000000.0,,1221000000.0,,745000000.0,6591000000.0,3926000000.0,402000000.0,30000000.0,2066000000.0,1860000000.0,-376000000.0,1484000000.0,10517000000.0,296000000.0,296000000.0,296000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2018.0,Q2TTM,2016-12-31,2017-12-29,,1.37,1.37,2.0,1.27,219000000.0,1817000000.0,386000000.0,386000000.0,386000000.0,12878000000.0,20008000000.0,-72000000.0,,2438000000.0,,1436000000.0,12878000000.0,7130000000.0,808000000.0,46000000.0,4093000000.0,3037000000.0,-834000000.0,2203000000.0,20008000000.0,296000000.0,296000000.0,296000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2018.0,Q1,2017-07-01,2017-09-29,2018-11-05 20:47:13+00:00,2.31,2.31,0.5,2.23,52000000.0,29000000.0,681000000.0,681000000.0,681000000.0,3268000000.0,5181000000.0,-6000000.0,,592000000.0,,364000000.0,3268000000.0,1913000000.0,205000000.0,16000000.0,1008000000.0,905000000.0,-195000000.0,710000000.0,5181000000.0,294800000.0,295000000.0,306000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2018.0,Q1TTM,2016-10-01,2017-09-29,,4.97,4.97,2.0,4.85,216000000.0,306000000.0,1444000000.0,1444000000.0,1444000000.0,12910000000.0,19560000000.0,-98000000.0,,2394000000.0,,1413000000.0,12910000000.0,6650000000.0,816000000.0,37000000.0,4023000000.0,2627000000.0,-877000000.0,1750000000.0,19560000000.0,294800000.0,295000000.0,306000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2019.0,Q4,2019-03-30,2019-06-28,,-0.66,-0.66,0.5,-0.62,24000000.0,-277000000.0,-197000000.0,-197000000.0,-197000000.0,3169000000.0,3634000000.0,10000000.0,,523000000.0,,299000000.0,3169000000.0,465000000.0,117000000.0,14000000.0,846000000.0,-381000000.0,-93000000.0,-474000000.0,3634000000.0,292200000.0,292000000.0,292000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2019.0,FY,2018-06-30,2019-06-28,2019-08-27 14:53:35+00:00,-2.58,-2.58,2.0,-2.58,166000000.0,467000000.0,-754000000.0,-754000000.0,-754000000.0,12817000000.0,16569000000.0,38000000.0,,2182000000.0,,1317000000.0,12817000000.0,3752000000.0,469000000.0,57000000.0,3665000000.0,87000000.0,-374000000.0,-287000000.0,16569000000.0,292200000.0,292000000.0,292000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2019.0,Q3,2018-12-29,2019-03-29,2020-05-08 16:08:44+00:00,-1.99,-1.99,0.5,-1.99,76000000.0,104000000.0,-581000000.0,-581000000.0,-581000000.0,3095000000.0,3674000000.0,22000000.0,,544000000.0,,353000000.0,3095000000.0,579000000.0,118000000.0,13000000.0,973000000.0,-394000000.0,-83000000.0,-477000000.0,3674000000.0,292000000.0,292000000.0,292000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2019.0,Q3YTD,2018-06-30,2019-03-29,,-1.92,-1.92,1.5,-1.96,142000000.0,744000000.0,-557000000.0,-557000000.0,-557000000.0,9648000000.0,12935000000.0,28000000.0,,1659000000.0,,1018000000.0,9648000000.0,3287000000.0,352000000.0,43000000.0,2819000000.0,468000000.0,-281000000.0,187000000.0,12935000000.0,292000000.0,292000000.0,292000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2019.0,Q3TTM,2018-03-31,2019-03-29,,0.62,0.62,2.0,0.59,222000000.0,717000000.0,199000000.0,199000000.0,199000000.0,12913000000.0,18052000000.0,14000000.0,,2236000000.0,,1370000000.0,12913000000.0,5139000000.0,466000000.0,57000000.0,3828000000.0,1311000000.0,-395000000.0,916000000.0,18052000000.0,292000000.0,292000000.0,292000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2019.0,Q2,2018-09-29,2018-12-28,2020-02-10 17:35:04+00:00,-1.68,-1.68,0.5,-1.68,20000000.0,568000000.0,-487000000.0,-487000000.0,-487000000.0,3189000000.0,4233000000.0,8000000.0,,539000000.0,,309000000.0,3189000000.0,1044000000.0,118000000.0,15000000.0,868000000.0,176000000.0,-95000000.0,81000000.0,4233000000.0,289900000.0,290000000.0,290000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2019.0,Q2YTD,2018-06-30,2018-12-28,,0.07,0.07,1.0,0.03,66000000.0,640000000.0,24000000.0,24000000.0,24000000.0,6553000000.0,9261000000.0,6000000.0,,1115000000.0,,665000000.0,6553000000.0,2708000000.0,234000000.0,30000000.0,1846000000.0,862000000.0,-198000000.0,664000000.0,9261000000.0,289900000.0,290000000.0,290000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2019.0,Q2TTM,2017-12-30,2018-12-28,,2.81,2.81,2.0,2.78,181000000.0,424000000.0,841000000.0,841000000.0,841000000.0,12904000000.0,19391000000.0,-906000000.0,,2294000000.0,,1393000000.0,12904000000.0,6487000000.0,508000000.0,60000000.0,3868000000.0,2619000000.0,-1354000000.0,1265000000.0,19391000000.0,289900000.0,290000000.0,290000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2019.0,Q1,2018-06-30,2018-09-28,2019-11-12 17:21:18+00:00,1.75,1.75,0.5,1.71,46000000.0,72000000.0,511000000.0,511000000.0,511000000.0,3364000000.0,5028000000.0,-2000000.0,,576000000.0,,356000000.0,3364000000.0,1664000000.0,116000000.0,15000000.0,978000000.0,686000000.0,-103000000.0,583000000.0,5028000000.0,292000000.0,292000000.0,298000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2019.0,Q1TTM,2017-09-30,2018-09-28,,1.71,1.71,2.0,1.68,209000000.0,1453000000.0,505000000.0,505000000.0,505000000.0,13038000000.0,20494000000.0,-912000000.0,,2384000000.0,,1465000000.0,13038000000.0,7456000000.0,587000000.0,59000000.0,4058000000.0,3398000000.0,-1440000000.0,1958000000.0,20494000000.0,292000000.0,292000000.0,298000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2020.0,Q3YTD,2019-06-29,2020-04-03,,-1.34,-1.34,1.5,-1.34,25000000.0,167000000.0,-398000000.0,-398000000.0,-398000000.0,9751000000.0,12449000000.0,-5000000.0,,1715000000.0,,884000000.0,9751000000.0,2698000000.0,326000000.0,26000000.0,2624000000.0,74000000.0,-305000000.0,-231000000.0,12449000000.0,283300000.0,299000000.0,303000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2020.0,Q3TTM,2019-03-30,2020-04-03,,-2.0,-2.0,2.0,-1.96,49000000.0,-110000000.0,-595000000.0,-595000000.0,-595000000.0,12920000000.0,16083000000.0,5000000.0,,2238000000.0,,1183000000.0,12920000000.0,3163000000.0,443000000.0,40000000.0,3470000000.0,-307000000.0,-398000000.0,-705000000.0,16083000000.0,283300000.0,299000000.0,303000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2020.0,Q3,2020-01-04,2020-04-03,2020-05-08 16:08:44+00:00,0.06,0.06,0.5,0.06,8000000.0,29000000.0,17000000.0,17000000.0,17000000.0,3170000000.0,4175000000.0,-14000000.0,,563000000.0,,281000000.0,3170000000.0,1005000000.0,99000000.0,6000000.0,852000000.0,153000000.0,-107000000.0,46000000.0,4175000000.0,283300000.0,299000000.0,303000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2020.0,Q2YTD,2019-06-29,2020-01-03,,-1.4,-1.4,1.0,-1.4,17000000.0,138000000.0,-415000000.0,-415000000.0,-415000000.0,6581000000.0,8274000000.0,9000000.0,,1152000000.0,,603000000.0,6581000000.0,1693000000.0,227000000.0,20000000.0,1772000000.0,-79000000.0,-198000000.0,-277000000.0,8274000000.0,295700000.0,298000000.0,298000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2020.0,Q2TTM,2018-12-29,2020-01-03,,-4.05,-4.05,2.0,-4.01,117000000.0,-35000000.0,-1193000000.0,-1193000000.0,-1193000000.0,12845000000.0,15582000000.0,41000000.0,,2219000000.0,,1255000000.0,12845000000.0,2737000000.0,462000000.0,47000000.0,3591000000.0,-854000000.0,-374000000.0,-1228000000.0,15582000000.0,295700000.0,298000000.0,298000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2020.0,Q2,2019-10-05,2020-01-03,2020-02-10 17:35:04+00:00,-0.47,-0.47,0.5,-0.47,9000000.0,99000000.0,-139000000.0,-139000000.0,-139000000.0,3299000000.0,4234000000.0,7000000.0,,578000000.0,,298000000.0,3299000000.0,935000000.0,105000000.0,8000000.0,885000000.0,50000000.0,-90000000.0,-40000000.0,4234000000.0,295700000.0,298000000.0,298000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2020.0,Q1TTM,2018-09-29,2019-10-04,,-5.26,-5.26,2.0,-5.22,128000000.0,434000000.0,-1541000000.0,-1541000000.0,-1541000000.0,12735000000.0,15581000000.0,42000000.0,,2180000000.0,,1266000000.0,12735000000.0,2846000000.0,475000000.0,54000000.0,3574000000.0,-728000000.0,-379000000.0,-1107000000.0,15581000000.0,296800000.0,296000000.0,296000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2020.0,Q1,2019-06-29,2019-10-04,2019-11-12 17:21:18+00:00,-0.93,-0.93,0.5,-0.93,8000000.0,39000000.0,-276000000.0,-276000000.0,-276000000.0,3282000000.0,4040000000.0,2000000.0,,574000000.0,,305000000.0,3282000000.0,758000000.0,122000000.0,12000000.0,887000000.0,-129000000.0,-108000000.0,-237000000.0,4040000000.0,296800000.0,296000000.0,296000000.0
