company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Level 3 Communications Inc,LVLT,,794323,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.84,0.84,939000000.0,0.82,,142000000.0,455000000.0,455000000.0,,455000000.0,3042000000.0,6145000000.0,-49000000.0,,,1062000000.0,3042000000.0,3103000000.0,459000000.0,3000000.0,2001000000.0,1102000000.0,-505000000.0,597000000.0,6145000000.0,357500000.0,359561000.0,361907000.0
Level 3 Communications Inc,LVLT,,794323,2016.0,Q3TTM,2015-10-01,2016-09-30,,10.24,10.24,1233000000.0,10.09,,-3047000000.0,3778000000.0,3778000000.0,,3778000000.0,4094000000.0,8198000000.0,-46000000.0,,,1431000000.0,4094000000.0,4104000000.0,666000000.0,3000000.0,2664000000.0,1440000000.0,-709000000.0,731000000.0,8198000000.0,357500000.0,359561000.0,361907000.0
Level 3 Communications Inc,LVLT,,794323,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 16:18:50+00:00,0.44,0.44,310000000.0,0.43,,34000000.0,156000000.0,156000000.0,,156000000.0,1015000000.0,2056000000.0,-5000000.0,,,357000000.0,1015000000.0,1041000000.0,180000000.0,1000000.0,667000000.0,374000000.0,-184000000.0,190000000.0,2056000000.0,354500000.0,357924000.0,361250000.0
Level 3 Communications Inc,LVLT,,794323,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.44,0.44,620000000.0,0.43,,68000000.0,312000000.0,312000000.0,,312000000.0,2030000000.0,4112000000.0,-50000000.0,,,714000000.0,2030000000.0,2082000000.0,320000000.0,2000000.0,1334000000.0,748000000.0,-368000000.0,380000000.0,4112000000.0,354500000.0,357924000.0,361250000.0
Level 3 Communications Inc,LVLT,,794323,2016.0,Q2TTM,2015-07-01,2016-06-30,,9.84,9.84,1210000000.0,9.7,,-3105000000.0,3636000000.0,3636000000.0,,3636000000.0,4157000000.0,8227000000.0,-41000000.0,,,1447000000.0,4157000000.0,4070000000.0,672000000.0,-169000000.0,2657000000.0,1413000000.0,-882000000.0,531000000.0,8227000000.0,354500000.0,357924000.0,361250000.0
Level 3 Communications Inc,LVLT,,794323,2016.0,Q1,2016-01-01,2016-03-31,2017-08-04 16:18:50+00:00,,,310000000.0,,,34000000.0,156000000.0,156000000.0,,156000000.0,1015000000.0,2056000000.0,-45000000.0,,,357000000.0,1015000000.0,1041000000.0,140000000.0,1000000.0,667000000.0,374000000.0,-184000000.0,190000000.0,2056000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2016.0,Q1TTM,2015-04-01,2016-03-31,,9.36,9.36,1188000000.0,9.23,,-3121000000.0,3467000000.0,3467000000.0,,3467000000.0,4201000000.0,8232000000.0,-53000000.0,,,1454000000.0,4201000000.0,4031000000.0,820000000.0,-170000000.0,2642000000.0,1389000000.0,-1043000000.0,346000000.0,8232000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.43,0.43,936000000.0,0.43,,215000000.0,406000000.0,406000000.0,,406000000.0,3109000000.0,6169000000.0,8000000.0,,,1079000000.0,3109000000.0,3060000000.0,443000000.0,11000000.0,2015000000.0,1045000000.0,-424000000.0,621000000.0,6169000000.0,365100000.0,363471000.0,365323000.0
Level 3 Communications Inc,LVLT,,794323,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.48,1.48,1247000000.0,1.48,,238000000.0,628000000.0,628000000.0,,628000000.0,4138000000.0,8196000000.0,37000000.0,,,1424000000.0,4138000000.0,4058000000.0,570000000.0,12000000.0,2671000000.0,1387000000.0,-521000000.0,866000000.0,8196000000.0,365100000.0,363471000.0,365323000.0
Level 3 Communications Inc,LVLT,,794323,2017.0,Q3,2017-07-01,2017-09-30,2017-11-09 10:45:06+00:00,0.43,0.43,333000000.0,0.43,,76000000.0,157000000.0,157000000.0,,157000000.0,1023000000.0,2059000000.0,6000000.0,,,348000000.0,1023000000.0,1036000000.0,134000000.0,6000000.0,681000000.0,355000000.0,-122000000.0,233000000.0,2059000000.0,365100000.0,363471000.0,365323000.0
Level 3 Communications Inc,LVLT,,794323,2017.0,Q2,2017-04-01,2017-06-30,2018-08-09 16:30:21+00:00,,,307000000.0,,,69000000.0,154000000.0,154000000.0,,154000000.0,1035000000.0,2062000000.0,-2000000.0,0.0,,367000000.0,1035000000.0,1027000000.0,131000000.0,3000000.0,674000000.0,353000000.0,-130000000.0,223000000.0,2062000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2017.0,Q2YTD,2017-01-01,2017-06-30,,,,603000000.0,,,139000000.0,249000000.0,249000000.0,,249000000.0,2086000000.0,4110000000.0,2000000.0,,,731000000.0,2086000000.0,2024000000.0,309000000.0,5000000.0,1334000000.0,690000000.0,-302000000.0,388000000.0,4110000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.45,1.45,1233000000.0,1.44,,236000000.0,614000000.0,614000000.0,,614000000.0,4127000000.0,8170000000.0,32000000.0,,,1424000000.0,4127000000.0,4043000000.0,575000000.0,7000000.0,2657000000.0,1386000000.0,-536000000.0,850000000.0,8170000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 17:21:01+00:00,,,296000000.0,,,70000000.0,95000000.0,95000000.0,,95000000.0,1051000000.0,2048000000.0,4000000.0,0.0,,364000000.0,1051000000.0,997000000.0,178000000.0,2000000.0,660000000.0,337000000.0,-172000000.0,165000000.0,2048000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.89,1.89,1236000000.0,1.87,,201000000.0,616000000.0,616000000.0,,616000000.0,4107000000.0,8164000000.0,29000000.0,,,1414000000.0,4107000000.0,4057000000.0,624000000.0,5000000.0,2650000000.0,1407000000.0,-590000000.0,817000000.0,8164000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2018.0,FY,2018-01-01,2018-12-31,2020-03-05 16:27:08+00:00,,,1704000000.0,,0.0,196000000.0,341000000.0,341000000.0,,341000000.0,4194000000.0,16333000000.0,11000000.0,8113000000.0,,1354000000.0,4194000000.0,12139000000.0,509000000.0,67000000.0,11171000000.0,968000000.0,-431000000.0,537000000.0,16333000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2018.0,Q4,2018-10-01,2018-12-31,,,,409000000.0,,,12000000.0,151000000.0,151000000.0,,151000000.0,1240000000.0,10184000000.0,-10000000.0,7940000000.0,,311000000.0,1240000000.0,8944000000.0,128000000.0,17000000.0,8660000000.0,284000000.0,-121000000.0,163000000.0,10184000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2018.0,Q3,2018-07-01,2018-09-30,2019-11-08 16:25:00+00:00,,,431000000.0,,0.0,38000000.0,88000000.0,88000000.0,,88000000.0,976000000.0,2010000000.0,18000000.0,65000000.0,,311000000.0,976000000.0,1034000000.0,137000000.0,18000000.0,807000000.0,227000000.0,-101000000.0,126000000.0,2010000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2018.0,Q2,2018-04-01,2018-06-30,2019-08-09 16:23:51+00:00,,,433000000.0,,0.0,44000000.0,40000000.0,40000000.0,,40000000.0,980000000.0,2052000000.0,-4000000.0,55000000.0,,388000000.0,980000000.0,1072000000.0,124000000.0,16000000.0,876000000.0,196000000.0,-112000000.0,84000000.0,2052000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2018.0,Q1,2018-01-01,2018-03-31,2019-05-13 17:17:51+00:00,,,431000000.0,,0.0,102000000.0,62000000.0,62000000.0,,62000000.0,998000000.0,2087000000.0,7000000.0,53000000.0,,344000000.0,998000000.0,1089000000.0,120000000.0,16000000.0,828000000.0,261000000.0,-97000000.0,164000000.0,2087000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q4,2019-10-01,2019-12-31,,,,404000000.0,,,41000000.0,160000000.0,160000000.0,,160000000.0,1383000000.0,10162000000.0,6000000.0,7796000000.0,,294000000.0,1383000000.0,8779000000.0,113000000.0,23000000.0,8494000000.0,285000000.0,-84000000.0,201000000.0,10162000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2019.0,FY,2019-01-01,2019-12-31,2020-03-05 16:27:08+00:00,,,1613000000.0,,3708000000.0,255000000.0,-3201000000.0,-3201000000.0,,-3201000000.0,4133000000.0,16190000000.0,8000000.0,8005000000.0,,1258000000.0,4133000000.0,12057000000.0,497000000.0,70000000.0,14584000000.0,-2527000000.0,-419000000.0,-2946000000.0,16190000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q3,2019-07-01,2019-09-30,2019-11-08 16:25:00+00:00,,,430000000.0,,0.0,74000000.0,114000000.0,114000000.0,,114000000.0,960000000.0,2064000000.0,-13000000.0,76000000.0,,289000000.0,960000000.0,1104000000.0,123000000.0,15000000.0,795000000.0,309000000.0,-121000000.0,188000000.0,2064000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q3YTD,2019-01-01,2019-09-30,,,,1209000000.0,,3708000000.0,214000000.0,-3361000000.0,-3361000000.0,,-3361000000.0,2750000000.0,6028000000.0,2000000.0,209000000.0,,964000000.0,2750000000.0,3278000000.0,384000000.0,47000000.0,6090000000.0,-2812000000.0,-335000000.0,-3147000000.0,6028000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,1618000000.0,,3708000000.0,226000000.0,-3210000000.0,-3210000000.0,,-3210000000.0,3990000000.0,16212000000.0,-8000000.0,8149000000.0,,1275000000.0,3990000000.0,12222000000.0,512000000.0,64000000.0,14750000000.0,-2528000000.0,-456000000.0,-2984000000.0,16212000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q2,2019-04-01,2019-06-30,2019-08-09 16:23:51+00:00,,,389000000.0,,0.0,51000000.0,110000000.0,110000000.0,,110000000.0,919000000.0,2014000000.0,3000000.0,87000000.0,,347000000.0,919000000.0,1095000000.0,130000000.0,16000000.0,823000000.0,272000000.0,-111000000.0,161000000.0,2014000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q2YTD,2019-01-01,2019-06-30,,,,779000000.0,,3708000000.0,140000000.0,-3475000000.0,-3475000000.0,,-3475000000.0,1790000000.0,3964000000.0,15000000.0,133000000.0,,675000000.0,1790000000.0,2174000000.0,261000000.0,32000000.0,5295000000.0,-3121000000.0,-214000000.0,-3335000000.0,3964000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,1619000000.0,,3708000000.0,190000000.0,-3236000000.0,-3236000000.0,,-3236000000.0,4006000000.0,16158000000.0,23000000.0,8138000000.0,,1297000000.0,4006000000.0,12152000000.0,526000000.0,67000000.0,14762000000.0,-2610000000.0,-436000000.0,-3046000000.0,16158000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 17:15:34+00:00,,,390000000.0,,3708000000.0,89000000.0,-3585000000.0,-3585000000.0,,-3585000000.0,871000000.0,1950000000.0,12000000.0,46000000.0,,328000000.0,871000000.0,1079000000.0,131000000.0,16000000.0,4472000000.0,-3393000000.0,-103000000.0,-3496000000.0,1950000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q1TTM,2018-04-01,2019-03-31,,,,1663000000.0,,3708000000.0,183000000.0,-3306000000.0,-3306000000.0,,-3306000000.0,4067000000.0,16196000000.0,16000000.0,8106000000.0,,1338000000.0,4067000000.0,12129000000.0,520000000.0,67000000.0,14815000000.0,-2686000000.0,-437000000.0,-3123000000.0,16196000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,1639000000.0,,,211000000.0,497000000.0,497000000.0,,497000000.0,4138000000.0,16220000000.0,-38000000.0,8052000000.0,,1240000000.0,4138000000.0,12082000000.0,472000000.0,67000000.0,10931000000.0,1151000000.0,-443000000.0,708000000.0,16220000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 17:15:34+00:00,,,416000000.0,,0.0,45000000.0,113000000.0,113000000.0,,113000000.0,876000000.0,1980000000.0,-34000000.0,93000000.0,,310000000.0,876000000.0,1104000000.0,106000000.0,13000000.0,819000000.0,285000000.0,-127000000.0,158000000.0,1980000000.0,,,
