company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,saleofinvestments,saleofplantpropertyandequipment
Level 3 Communications Inc,LVLT,,794323,2016.0,Q4,2016-10-01,2016-12-31,,,-15000000.0,-26000000.0,-372000000.0,-930000000.0,,1000000.0,-228000000.0,,54000000.0,1016000000.0,-1786000000.0,54000000.0,1016000000.0,-1786000000.0,-715000000.0,250000000.0,250000000.0,,-863000000.0,56000000.0,,,,,1028000000.0,-2000000.0,-11000000.0,-1000000.0
Level 3 Communications Inc,LVLT,,794323,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-09 10:45:06+00:00,,15000000.0,26000000.0,372000000.0,930000000.0,,-1000000.0,254000000.0,764000000.0,-54000000.0,-1016000000.0,1786000000.0,-54000000.0,-1016000000.0,1786000000.0,715000000.0,427000000.0,427000000.0,,160000000.0,,,,,0.0,-1028000000.0,-818000000.0,11000000.0,1000000.0
Level 3 Communications Inc,LVLT,,794323,2016.0,Q3TTM,2015-10-01,2016-09-30,,,21000000.0,36000000.0,545000000.0,1140000000.0,,15000000.0,-2832000000.0,1649000000.0,-118000000.0,-1321000000.0,2342000000.0,-118000000.0,-1321000000.0,2342000000.0,918000000.0,3750000000.0,3750000000.0,,263000000.0,,1000000.0,,,24000000.0,-1358000000.0,-1767000000.0,11000000.0,1000000.0
Level 3 Communications Inc,LVLT,,794323,2016.0,Q3,2016-07-01,2016-09-30,,,5000000.0,8000000.0,127000000.0,319000000.0,,-1000000.0,135000000.0,,-2000000.0,-364000000.0,645000000.0,-2000000.0,-364000000.0,645000000.0,278000000.0,143000000.0,143000000.0,,43000000.0,,,,,,-364000000.0,-2000000.0,,
Level 3 Communications Inc,LVLT,,794323,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-04 16:18:50+00:00,,10000000.0,18000000.0,245000000.0,611000000.0,,0.0,119000000.0,764000000.0,-52000000.0,-652000000.0,1141000000.0,-52000000.0,-652000000.0,1141000000.0,437000000.0,284000000.0,284000000.0,,117000000.0,,,,,0.0,-664000000.0,-816000000.0,11000000.0,1000000.0
Level 3 Communications Inc,LVLT,,794323,2016.0,Q2TTM,2015-07-01,2016-06-30,,-83000000.0,21000000.0,39000000.0,547000000.0,1117000000.0,,12000000.0,-2899000000.0,1648000000.0,-121000000.0,-1381000000.0,2272000000.0,-121000000.0,-1381000000.0,2272000000.0,782000000.0,3608000000.0,3608000000.0,,425000000.0,,-12000000.0,,,24000000.0,-1322000000.0,-1769000000.0,11000000.0,1000000.0
Level 3 Communications Inc,LVLT,,794323,2016.0,Q2,2016-04-01,2016-06-30,,,5000000.0,11000000.0,133000000.0,310000000.0,,-1000000.0,90000000.0,-2000000.0,-818000000.0,473000000.0,631000000.0,-816000000.0,473000000.0,631000000.0,287000000.0,156000000.0,156000000.0,,70000000.0,,,,,828000000.0,-367000000.0,-816000000.0,11000000.0,1000000.0
Level 3 Communications Inc,LVLT,,794323,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 16:17:01+00:00,,5000000.0,7000000.0,112000000.0,301000000.0,,1000000.0,29000000.0,766000000.0,766000000.0,-1125000000.0,510000000.0,764000000.0,-1125000000.0,510000000.0,150000000.0,128000000.0,128000000.0,,47000000.0,,,,,-828000000.0,-297000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2016.0,Q1TTM,2015-04-01,2016-03-31,,-83000000.0,22000000.0,50000000.0,633000000.0,1095000000.0,,10000000.0,-3043000000.0,0.0,,-2195000000.0,2060000000.0,55000000.0,-2195000000.0,2060000000.0,-70000000.0,3439000000.0,3439000000.0,,547000000.0,,-11000000.0,,,-828000000.0,-1272000000.0,0.0,-1000000.0,
Level 3 Communications Inc,LVLT,,794323,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-09 16:57:20+00:00,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,
Level 3 Communications Inc,LVLT,,794323,2017.0,Q3TTM,2016-10-01,2017-09-30,,,-15000000.0,-26000000.0,-372000000.0,-930000000.0,,1000000.0,-228000000.0,,54000000.0,1016000000.0,-1786000000.0,54000000.0,1016000000.0,-1786000000.0,-715000000.0,250000000.0,250000000.0,,-863000000.0,56000000.0,,,,,1028000000.0,-2000000.0,-11000000.0,-1000000.0
Level 3 Communications Inc,LVLT,,794323,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-09 16:30:21+00:00,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,
Level 3 Communications Inc,LVLT,,794323,2017.0,Q2TTM,2016-07-01,2017-06-30,,,-10000000.0,-18000000.0,-245000000.0,-611000000.0,,,-93000000.0,,52000000.0,652000000.0,-1141000000.0,52000000.0,652000000.0,-1141000000.0,-437000000.0,393000000.0,393000000.0,,-820000000.0,56000000.0,,,,,664000000.0,-4000000.0,-11000000.0,-1000000.0
Level 3 Communications Inc,LVLT,,794323,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 17:21:01+00:00,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,
Level 3 Communications Inc,LVLT,,794323,2017.0,Q1TTM,2016-04-01,2017-03-31,,,-5000000.0,-7000000.0,-112000000.0,-301000000.0,,-1000000.0,-3000000.0,-2000000.0,-766000000.0,1125000000.0,-510000000.0,-764000000.0,1125000000.0,-510000000.0,-150000000.0,549000000.0,549000000.0,,-750000000.0,56000000.0,,,,828000000.0,297000000.0,-820000000.0,,
Level 3 Communications Inc,LVLT,,794323,2018.0,FY,2018-01-01,2018-12-31,2020-03-05 16:27:08+00:00,,,-33000000.0,542000000.0,1704000000.0,,,352000000.0,0.0,-1552000000.0,-904000000.0,2397000000.0,-1552000000.0,-904000000.0,2397000000.0,-59000000.0,341000000.0,341000000.0,,0.0,,134000000.0,,-1545000000.0,0.0,-1038000000.0,-7000000.0,0.0,
Level 3 Communications Inc,LVLT,,794323,2018.0,Q4,2018-10-01,2018-12-31,,,,-57000000.0,138000000.0,409000000.0,,,210000000.0,,-417000000.0,-297000000.0,770000000.0,-417000000.0,-297000000.0,770000000.0,56000000.0,151000000.0,151000000.0,,,,15000000.0,,-415000000.0,,-312000000.0,-2000000.0,,
Level 3 Communications Inc,LVLT,,794323,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-08 16:25:00+00:00,,,24000000.0,404000000.0,1295000000.0,,,142000000.0,0.0,-1135000000.0,-607000000.0,1627000000.0,-1135000000.0,-607000000.0,1627000000.0,-115000000.0,190000000.0,190000000.0,,0.0,,119000000.0,,-1130000000.0,,-726000000.0,-5000000.0,,
Level 3 Communications Inc,LVLT,,794323,2018.0,Q3,2018-07-01,2018-09-30,,,,5000000.0,134000000.0,431000000.0,,,90000000.0,,-525000000.0,-180000000.0,609000000.0,-525000000.0,-180000000.0,609000000.0,-96000000.0,88000000.0,88000000.0,,,,,,-525000000.0,,-180000000.0,,,
Level 3 Communications Inc,LVLT,,794323,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-09 16:23:51+00:00,,,19000000.0,270000000.0,864000000.0,,,52000000.0,,-610000000.0,-427000000.0,1018000000.0,-610000000.0,-427000000.0,1018000000.0,-19000000.0,102000000.0,102000000.0,,0.0,,119000000.0,,-605000000.0,,-546000000.0,-5000000.0,,
Level 3 Communications Inc,LVLT,,794323,2018.0,Q2,2018-04-01,2018-06-30,,,,11000000.0,141000000.0,433000000.0,,,-26000000.0,,-218000000.0,-210000000.0,447000000.0,-218000000.0,-210000000.0,447000000.0,19000000.0,40000000.0,40000000.0,,,,84000000.0,,-215000000.0,,-294000000.0,-3000000.0,,
Level 3 Communications Inc,LVLT,,794323,2018.0,Q1,2018-01-01,2018-03-31,2019-05-13 17:17:51+00:00,,,8000000.0,129000000.0,431000000.0,,,78000000.0,,-392000000.0,-217000000.0,571000000.0,-392000000.0,-217000000.0,571000000.0,-38000000.0,62000000.0,62000000.0,,,,35000000.0,,-390000000.0,,-252000000.0,-2000000.0,,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q4,2019-10-01,2019-12-31,,,,-40000000.0,115000000.0,404000000.0,,,275000000.0,1491000000.0,-1414000000.0,-333000000.0,839000000.0,-1414000000.0,-333000000.0,839000000.0,-908000000.0,160000000.0,160000000.0,,,,26000000.0,,-375000000.0,,-359000000.0,-2530000000.0,,
Level 3 Communications Inc,LVLT,,794323,2019.0,FY,2019-01-01,2019-12-31,2020-03-05 16:27:08+00:00,,,-23000000.0,531000000.0,1613000000.0,,,563000000.0,2479000000.0,-1539000000.0,-1078000000.0,2683000000.0,-1539000000.0,-1078000000.0,2683000000.0,66000000.0,-3201000000.0,-3201000000.0,,3708000000.0,,263000000.0,,-1084000000.0,0.0,-1341000000.0,-2934000000.0,0.0,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-08 16:25:00+00:00,,,17000000.0,416000000.0,1209000000.0,,,288000000.0,988000000.0,-125000000.0,-745000000.0,1844000000.0,-125000000.0,-745000000.0,1844000000.0,974000000.0,-3361000000.0,-3361000000.0,,3708000000.0,,237000000.0,,-709000000.0,,-982000000.0,-404000000.0,,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,-40000000.0,554000000.0,1618000000.0,,,498000000.0,988000000.0,-542000000.0,-1042000000.0,2614000000.0,-542000000.0,-1042000000.0,2614000000.0,1030000000.0,-3210000000.0,-3210000000.0,,3708000000.0,,252000000.0,,-1124000000.0,,-1294000000.0,-406000000.0,,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q3,2019-07-01,2019-09-30,,,,5000000.0,141000000.0,430000000.0,,,177000000.0,988000000.0,442000000.0,-170000000.0,721000000.0,442000000.0,-170000000.0,721000000.0,993000000.0,114000000.0,114000000.0,,,,236000000.0,,-144000000.0,,-406000000.0,-402000000.0,,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-09 16:23:51+00:00,,,12000000.0,275000000.0,779000000.0,,,111000000.0,,-567000000.0,-575000000.0,1123000000.0,-567000000.0,-575000000.0,1123000000.0,-19000000.0,-3475000000.0,-3475000000.0,,3708000000.0,,1000000.0,,-565000000.0,,-576000000.0,-2000000.0,,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,-40000000.0,547000000.0,1619000000.0,,,411000000.0,,-1509000000.0,-1052000000.0,2502000000.0,-1509000000.0,-1052000000.0,2502000000.0,-59000000.0,-3236000000.0,-3236000000.0,,3708000000.0,,16000000.0,,-1505000000.0,,-1068000000.0,-4000000.0,,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q2,2019-04-01,2019-06-30,,,,5000000.0,136000000.0,389000000.0,,,141000000.0,,-341000000.0,-290000000.0,640000000.0,-341000000.0,-290000000.0,640000000.0,9000000.0,110000000.0,110000000.0,,,,1000000.0,,-340000000.0,,-291000000.0,-1000000.0,,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 17:15:34+00:00,,,7000000.0,139000000.0,390000000.0,,,-30000000.0,,-226000000.0,-285000000.0,483000000.0,-226000000.0,-285000000.0,483000000.0,-28000000.0,-3585000000.0,-3585000000.0,,3708000000.0,,0.0,,-225000000.0,,-285000000.0,-1000000.0,,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q1TTM,2018-04-01,2019-03-31,,,,-34000000.0,552000000.0,1663000000.0,,,244000000.0,,-1386000000.0,-972000000.0,2309000000.0,-1386000000.0,-972000000.0,2309000000.0,-49000000.0,-3306000000.0,-3306000000.0,,3708000000.0,,99000000.0,,-1380000000.0,,-1071000000.0,-6000000.0,,
Level 3 Communications Inc,LVLT,,794323,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,-25000000.0,507000000.0,1639000000.0,,,459000000.0,2479000000.0,-1592000000.0,-987000000.0,2595000000.0,-1592000000.0,-987000000.0,2595000000.0,16000000.0,497000000.0,497000000.0,,,,418000000.0,,-1134000000.0,,-1405000000.0,-2937000000.0,,
Level 3 Communications Inc,LVLT,,794323,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 17:15:34+00:00,,,5000000.0,115000000.0,416000000.0,,,-134000000.0,,-279000000.0,-194000000.0,395000000.0,-279000000.0,-194000000.0,395000000.0,-78000000.0,113000000.0,113000000.0,,0.0,,155000000.0,,-275000000.0,,-349000000.0,-4000000.0,,
