company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q3,,2013-12-31,2014-02-10 15:12:47+00:00,159033000.0,664966000.0,350475000.0,2071679000.0,2837000.0,62225000.0,0.0,777663000.0,58242000.0,1277266000.0,4840799000.0,262486000.0,1704744000.0,489379000.0,2769120000.0,839367000.0,44014000.0,89469000.0,127561000.0,2002146000.0,843585000.0,5755259000.0,1768586000.0,1402373000.0,1353093000.0,1768586000.0,1768586000.0,3986673000.0,5755259000.0,1583766000.0,2633580000.0,0.0,-1014060000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q2,,2013-09-30,2013-11-07 13:24:10+00:00,171533000.0,701770000.0,337474000.0,2017596000.0,4064000.0,111265000.0,0.0,766052000.0,56595000.0,1201763000.0,4735150000.0,217866000.0,1576604000.0,467123000.0,2717554000.0,831522000.0,43929000.0,89378000.0,108584000.0,1958177000.0,915890000.0,5626449000.0,1704048000.0,1445337000.0,1424897000.0,1704048000.0,1704048000.0,3922401000.0,5626449000.0,1463558000.0,2497504000.0,0.0,-1024245000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q1,,2013-06-30,2013-08-07 17:17:54+00:00,168288000.0,720494000.0,347224000.0,1958050000.0,1954000.0,70976000.0,0.0,751519000.0,53298000.0,1196945000.0,4652455000.0,219916000.0,2188572000.0,485874000.0,2694405000.0,828714000.0,45995000.0,88497000.0,99985000.0,1904015000.0,350759000.0,5587888000.0,1615834000.0,1430627000.0,866271000.0,1615834000.0,1615834000.0,3972054000.0,5587888000.0,1462856000.0,3105783000.0,0.0,-1041654000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,FY,,2015-03-31,2016-05-10 17:01:37+00:00,206187000.0,708227000.0,346879000.0,2353293000.0,-14853000.0,50724000.0,0.0,854676000.0,58072000.0,1313644000.0,5305059000.0,244519000.0,1748662000.0,474070000.0,2951766000.0,854574000.0,47997000.0,89741000.0,124591000.0,2231026000.0,575981000.0,5973610000.0,2151586000.0,1415684000.0,1129047000.0,2151586000.0,2151586000.0,3822024000.0,5973610000.0,1606160000.0,2692977000.0,0.0,-919263000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q3,,2014-12-31,2015-02-06 11:28:48+00:00,203305000.0,692748000.0,349900000.0,2303074000.0,-7735000.0,73588000.0,0.0,840073000.0,57882000.0,1311771000.0,5209437000.0,249705000.0,1757978000.0,499570000.0,2906363000.0,839124000.0,47668000.0,88167000.0,150686000.0,2191939000.0,666406000.0,5989981000.0,2085101000.0,1474474000.0,1219611000.0,2085101000.0,2085101000.0,3904880000.0,5989981000.0,1609144000.0,2685269000.0,0.0,-939176000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q2,,2014-09-30,2014-11-05 16:38:57+00:00,204735000.0,719149000.0,348409000.0,2243698000.0,-2124000.0,65712000.0,0.0,825582000.0,57347000.0,1309247000.0,5114922000.0,253027000.0,2006943000.0,487778000.0,2871224000.0,820196000.0,43250000.0,88688000.0,98040000.0,2145629000.0,433379000.0,5904774000.0,2002424000.0,1428026000.0,986523000.0,2002424000.0,2002424000.0,3902350000.0,5904774000.0,1605524000.0,2915827000.0,0.0,-966663000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q1,,2014-06-30,2014-08-06 13:22:34+00:00,189650000.0,714977000.0,376665000.0,2184726000.0,3185000.0,77312000.0,0.0,815526000.0,58209000.0,1304587000.0,5025943000.0,259116000.0,2008526000.0,479599000.0,2841217000.0,822257000.0,46033000.0,90977000.0,91034000.0,2088658000.0,453235000.0,5872084000.0,1930774000.0,1421131000.0,1019550000.0,1930774000.0,1930774000.0,3941310000.0,5872084000.0,1609736000.0,2921760000.0,0.0,-976595000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2016.0,FY,,2016-03-31,2016-05-10 17:01:37+00:00,165781000.0,667399000.0,348688000.0,2468498000.0,-18402000.0,55809000.0,0.0,915570000.0,69908000.0,1364770000.0,5559041000.0,248172000.0,1954820000.0,459521000.0,3090543000.0,894344000.0,47273000.0,92660000.0,131561000.0,2377843000.0,633365000.0,6134956000.0,2045298000.0,1384198000.0,1147834000.0,2045298000.0,2045298000.0,4089658000.0,6134956000.0,1660215000.0,2941824000.0,0.0,-1229713000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2016.0,Q3,,2015-12-31,2016-02-05 17:05:29+00:00,159887000.0,671507000.0,369787000.0,2526649000.0,-20563000.0,46877000.0,0.0,900357000.0,65180000.0,1362610000.0,5605541000.0,256251000.0,1953450000.0,485230000.0,3078892000.0,880761000.0,48674000.0,92843000.0,165653000.0,2348954000.0,748676000.0,6180874000.0,1975470000.0,1434447000.0,1278350000.0,1975470000.0,1975470000.0,4205404000.0,6180874000.0,1667535000.0,2927054000.0,0.0,-1253278000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2016.0,Q2,,2015-09-30,2015-11-04 17:04:15+00:00,198667000.0,720210000.0,350320000.0,2479026000.0,-17926000.0,58074000.0,0.0,888095000.0,58641000.0,1361031000.0,5553277000.0,263441000.0,1956366000.0,471369000.0,3074251000.0,843678000.0,49516000.0,90582000.0,107405000.0,2320036000.0,807204000.0,6163938000.0,1917121000.0,1415699000.0,1356191000.0,1917121000.0,1917121000.0,4246817000.0,6163938000.0,1673988000.0,2890626000.0,0.0,-1273084000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2016.0,Q1,,2015-06-30,2015-08-05 17:19:57+00:00,188330000.0,718856000.0,363758000.0,2421694000.0,-12962000.0,72208000.0,0.0,877053000.0,58290000.0,1328551000.0,5448032000.0,248765000.0,1525442000.0,460842000.0,3026338000.0,849477000.0,47796000.0,89655000.0,93131000.0,2268395000.0,916027000.0,6054777000.0,2122088000.0,1403327000.0,1468115000.0,2122088000.0,2122088000.0,3932689000.0,6054777000.0,1625112000.0,2464574000.0,0.0,-1010398000.0
