company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2016.0,Q3TTM,2015-07-27,2016-07-24,,1.57,1.57,0.54,1.57,22528000.0,407868000.0,833770000.0,833770000.0,833343000.0,427000.0,7241456000.0,9296141000.0,1257000.0,816920000.0,7241456000.0,2054685000.0,13404000.0,37880000.0,839448000.0,1215237000.0,25733000.0,1241638000.0,9296141000.0,528800000.0,529660000.0,542163000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2016.0,Q2,2016-01-25,2016-04-24,2017-06-09 09:59:41+00:00,0.41,0.41,0.145,0.4,991000.0,108813000.0,215384000.0,215384000.0,215397000.0,-13000.0,1773876000.0,2300235000.0,3409000.0,211144000.0,1773876000.0,526359000.0,3029000.0,9593000.0,212135000.0,314224000.0,9973000.0,324197000.0,2300235000.0,525400000.0,529898000.0,543769000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2016.0,Q2YTD,2015-10-26,2016-04-24,,0.85,0.85,0.27,0.85,991000.0,227814000.0,450551000.0,450551000.0,450458000.0,93000.0,3508537000.0,4592907000.0,1446000.0,421092000.0,3508537000.0,1084370000.0,6436000.0,21068000.0,422083000.0,662287000.0,16078000.0,678365000.0,4592907000.0,525400000.0,529898000.0,543769000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2016.0,Q2TTM,2015-04-27,2016-04-24,,1.48,1.48,0.52,1.48,22528000.0,410790000.0,784950000.0,784950000.0,784627000.0,323000.0,7193562000.0,9182352000.0,1446000.0,794671000.0,7193562000.0,1988790000.0,13386000.0,35421000.0,817199000.0,1171591000.0,23481000.0,1195740000.0,9182352000.0,525400000.0,529898000.0,543769000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2016.0,Q1,2015-10-26,2016-01-24,2017-03-10 09:53:08+00:00,0.44,0.44,0.145,0.43,,119001000.0,235167000.0,235167000.0,235061000.0,106000.0,1734661000.0,2292672000.0,-1963000.0,209948000.0,1734661000.0,558011000.0,3407000.0,11475000.0,209948000.0,348063000.0,6105000.0,354168000.0,2292672000.0,534200000.0,528862000.0,542737000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2016.0,Q1TTM,2015-01-26,2016-01-24,,1.42,1.42,0.52,1.42,21537000.0,397273000.0,750001000.0,750001000.0,749431000.0,570000.0,7239475000.0,9161462000.0,-1963000.0,773260000.0,7239475000.0,1921987000.0,13440000.0,33702000.0,794797000.0,1127190000.0,18299000.0,1147274000.0,9161462000.0,534200000.0,528862000.0,542737000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2017.0,FY,2016-10-31,2017-10-29,2019-12-06 14:57:28+00:00,1.6,1.6,0.68,1.57,180000.0,431542000.0,847103000.0,847103000.0,846735000.0,368000.0,7170883000.0,9167519000.0,14586000.0,759304000.0,7170883000.0,1996636000.0,12683000.0,39590000.0,759484000.0,1237152000.0,41493000.0,1278645000.0,9167519000.0,529200000.0,528363000.0,539116000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2017.0,Q4,2017-07-31,2017-10-29,,0.41,0.41,0.17,0.41,180000.0,111646000.0,218363000.0,218363000.0,218154000.0,209000.0,1987581000.0,2492608000.0,11768000.0,191418000.0,1987581000.0,505027000.0,3577000.0,8389000.0,191598000.0,313429000.0,16580000.0,330009000.0,2492608000.0,529200000.0,528363000.0,539116000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2017.0,Q3,2017-05-01,2017-07-30,2018-09-07 15:04:17+00:00,0.35,0.35,0.17,0.34,,95473000.0,182551000.0,182551000.0,182508000.0,43000.0,1754966000.0,2207375000.0,,176660000.0,1754966000.0,452409000.0,3057000.0,5332000.0,176660000.0,275749000.0,2275000.0,278024000.0,2207375000.0,521500000.0,528165000.0,538814000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2017.0,Q3YTD,2016-10-31,2017-07-30,,1.19,1.19,0.49,1.19,,319896000.0,628740000.0,628740000.0,628581000.0,159000.0,5183302000.0,6674911000.0,2818000.0,567886000.0,5183302000.0,1491609000.0,9106000.0,31201000.0,567886000.0,923723000.0,24913000.0,948636000.0,6674911000.0,521500000.0,528165000.0,538814000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2017.0,Q3TTM,2016-07-25,2017-07-30,,1.65,1.65,0.63,1.65,,440439000.0,872930000.0,872930000.0,872521000.0,409000.0,7212723000.0,9302852000.0,1372000.0,811892000.0,7212723000.0,2090129000.0,12394000.0,46154000.0,811892000.0,1278237000.0,35132000.0,1313369000.0,9302852000.0,521500000.0,528165000.0,538814000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2017.0,Q2,2017-01-30,2017-04-30,2018-06-08 12:25:24+00:00,0.4,0.4,0.17,0.39,,104941000.0,210886000.0,210886000.0,210926000.0,-40000.0,1700389000.0,2187309000.0,2818000.0,181009000.0,1700389000.0,486920000.0,3023000.0,10121000.0,181009000.0,305911000.0,9916000.0,315827000.0,2187309000.0,527300000.0,528712000.0,539635000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2017.0,Q2YTD,2016-10-31,2017-04-30,,0.84,0.84,0.31,0.84,,224423000.0,446189000.0,446189000.0,446073000.0,116000.0,3428336000.0,4467536000.0,2818000.0,391226000.0,3428336000.0,1039200000.0,6049000.0,25869000.0,391226000.0,647974000.0,22638000.0,670612000.0,4467536000.0,527300000.0,528712000.0,539635000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2017.0,Q2TTM,2016-04-25,2017-04-30,,1.68,1.68,0.61,1.68,,423307000.0,886155000.0,886155000.0,885667000.0,488000.0,7284848000.0,9397853000.0,1372000.0,842108000.0,7284848000.0,2113005000.0,12484000.0,49677000.0,842108000.0,1270897000.0,38565000.0,1309462000.0,9397853000.0,527300000.0,528712000.0,539635000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2017.0,Q1,2016-10-31,2017-01-29,2018-03-09 09:13:15+00:00,0.44,0.44,0.17,0.44,,119482000.0,235303000.0,235303000.0,235147000.0,156000.0,1727947000.0,2280227000.0,,210217000.0,1727947000.0,552280000.0,3026000.0,15748000.0,210217000.0,342063000.0,12722000.0,354785000.0,2280227000.0,534400000.0,528585000.0,540064000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2017.0,Q1TTM,2016-01-25,2017-01-29,,1.68,1.68,0.58,1.68,991000.0,427179000.0,890653000.0,890653000.0,890138000.0,515000.0,7358335000.0,9510779000.0,1963000.0,872243000.0,7358335000.0,2152444000.0,12490000.0,49149000.0,873234000.0,1279210000.0,38622000.0,1317832000.0,9510779000.0,534400000.0,528585000.0,540064000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2018.0,FY,2017-10-30,2018-10-28,2019-12-06 14:57:28+00:00,1.91,1.91,0.75,1.86,17279000.0,168702000.0,1012582000.0,1012582000.0,1012140000.0,442000.0,7566227000.0,9545700000.0,27817000.0,841205000.0,7566227000.0,1979473000.0,26494000.0,58972000.0,858484000.0,1120989000.0,60295000.0,1181284000.0,9545700000.0,529900000.0,530742000.0,543869000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2018.0,Q4,2018-07-30,2018-10-28,,0.49,0.49,0.38,0.47,17279000.0,60008000.0,261496000.0,261496000.0,261406000.0,90000.0,1991369000.0,2524697000.0,8257000.0,205287000.0,1991369000.0,533328000.0,6329000.0,8814000.0,222566000.0,310762000.0,10742000.0,321504000.0,2524697000.0,529900000.0,530742000.0,543869000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2018.0,Q3,2018-04-30,2018-07-29,2019-09-03 14:30:55+00:00,0.4,0.4,0.1875,0.39,,47379000.0,210353000.0,210353000.0,210243000.0,110000.0,1904096000.0,2359142000.0,9477000.0,211497000.0,1904096000.0,455046000.0,8435000.0,13141000.0,211497000.0,243549000.0,14183000.0,257732000.0,2359142000.0,525600000.0,530606000.0,543762000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2018.0,Q3YTD,2017-10-30,2018-07-29,,1.41,1.41,0.54,1.41,,108694000.0,751086000.0,751086000.0,750734000.0,352000.0,5574858000.0,7021003000.0,19560000.0,635918000.0,5574858000.0,1446145000.0,20165000.0,50158000.0,635918000.0,810227000.0,49553000.0,859780000.0,7021003000.0,525600000.0,530606000.0,543762000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2018.0,Q3TTM,2017-07-31,2018-07-29,,1.83,1.83,0.71,1.83,180000.0,220340000.0,969449000.0,969449000.0,968888000.0,561000.0,7562439000.0,9513611000.0,31328000.0,827336000.0,7562439000.0,1951172000.0,23742000.0,58547000.0,827516000.0,1123656000.0,66133000.0,1189789000.0,9513611000.0,525600000.0,530606000.0,543762000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2018.0,Q2,2018-01-29,2018-04-29,2019-06-04 12:55:54+00:00,0.45,0.45,0.1875,0.44,,59361000.0,237522000.0,237522000.0,237384000.0,138000.0,1837765000.0,2330568000.0,2144000.0,204549000.0,1837765000.0,492803000.0,7001000.0,13486000.0,204549000.0,288254000.0,8629000.0,296883000.0,2330568000.0,527500000.0,529799000.0,542811000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2018.0,Q2YTD,2017-10-30,2018-04-29,,1.02,1.02,0.36,1.02,,61315000.0,540733000.0,540733000.0,540491000.0,242000.0,3670762000.0,4661861000.0,10083000.0,424421000.0,3670762000.0,991099000.0,11730000.0,37017000.0,424421000.0,566678000.0,35370000.0,602048000.0,4661861000.0,527500000.0,529799000.0,542811000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2018.0,Q2TTM,2017-05-01,2018-04-29,,1.78,1.78,0.7,1.78,180000.0,268434000.0,941647000.0,941647000.0,941153000.0,494000.0,7413309000.0,9361844000.0,21851000.0,792499000.0,7413309000.0,1948535000.0,18364000.0,50738000.0,792679000.0,1155856000.0,54225000.0,1210081000.0,9361844000.0,527500000.0,529799000.0,542811000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2018.0,Q1,2017-10-30,2018-01-28,2019-03-05 17:24:42+00:00,0.57,0.57,,0.56,,1954000.0,303211000.0,303211000.0,303107000.0,104000.0,1832997000.0,2331293000.0,7939000.0,219872000.0,1832997000.0,498296000.0,4729000.0,23531000.0,219872000.0,278424000.0,26741000.0,305165000.0,2331293000.0,531800000.0,529453000.0,543482000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2018.0,Q1TTM,2017-01-30,2018-01-28,,1.73,1.73,0.68,1.73,180000.0,314014000.0,915011000.0,915011000.0,914695000.0,316000.0,7275933000.0,9218585000.0,22525000.0,768959000.0,7275933000.0,1942652000.0,14386000.0,47373000.0,769139000.0,1173513000.0,55512000.0,1229025000.0,9218585000.0,531800000.0,529453000.0,543482000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2019.0,Q4,2019-07-29,2019-10-27,,0.48,0.48,0.42,0.47,,68128000.0,255566000.0,255566000.0,255503000.0,63000.0,2007790000.0,2501513000.0,5793000.0,183795000.0,2007790000.0,493723000.0,3095000.0,11068000.0,183795000.0,309928000.0,13766000.0,323694000.0,2501513000.0,534900000.0,534578000.0,545232000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2019.0,FY,2018-10-29,2019-10-27,2019-12-06 14:57:28+00:00,1.83,1.83,0.84,1.8,0.0,230567000.0,979148000.0,979148000.0,978806000.0,342000.0,7612669000.0,9497317000.0,31520000.0,727584000.0,7612669000.0,1884648000.0,18070000.0,39201000.0,727584000.0,1157064000.0,52651000.0,1209715000.0,9497317000.0,534900000.0,534578000.0,545232000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2019.0,Q3YTD,2018-10-29,2019-07-28,,1.35,1.35,0.42,1.33,,162439000.0,723582000.0,723582000.0,723303000.0,279000.0,5604879000.0,6995804000.0,25727000.0,543789000.0,5604879000.0,1390925000.0,14975000.0,28133000.0,543789000.0,847136000.0,38885000.0,886021000.0,6995804000.0,539100000.0,534188000.0,543678000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2019.0,Q3TTM,2018-07-30,2019-07-28,,1.84,1.84,0.8,1.8,17279000.0,222447000.0,985078000.0,985078000.0,984709000.0,369000.0,7596248000.0,9520501000.0,33984000.0,749076000.0,7596248000.0,1924253000.0,21304000.0,36947000.0,766355000.0,1157898000.0,49627000.0,1207525000.0,9520501000.0,539100000.0,534188000.0,543678000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2019.0,Q3,2019-04-29,2019-07-28,2019-09-03 14:30:55+00:00,0.37,0.37,0.21,0.37,,61573000.0,199427000.0,199427000.0,199449000.0,-22000.0,1857263000.0,2290705000.0,7556000.0,180169000.0,1857263000.0,433442000.0,3213000.0,3384000.0,180169000.0,253273000.0,7727000.0,261000000.0,2290705000.0,539100000.0,534188000.0,543678000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2019.0,Q2,2019-01-28,2019-04-28,2020-06-02 12:59:24+00:00,0.53,0.53,,0.52,,35410000.0,282636000.0,282636000.0,282429000.0,207000.0,1875595000.0,2344744000.0,11297000.0,170076000.0,1875595000.0,469149000.0,5615000.0,13291000.0,170076000.0,299073000.0,18973000.0,318046000.0,2344744000.0,532900000.0,535480000.0,546330000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2019.0,Q2YTD,2018-10-29,2019-04-28,,0.98,0.98,0.21,0.96,,100866000.0,524155000.0,524155000.0,523854000.0,301000.0,3747616000.0,4705099000.0,18171000.0,363620000.0,3747616000.0,957483000.0,11762000.0,24749000.0,363620000.0,593863000.0,31158000.0,625021000.0,4705099000.0,532900000.0,535480000.0,546330000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2019.0,Q2TTM,2018-04-30,2019-04-28,,1.87,1.87,0.77,1.82,17279000.0,208253000.0,996004000.0,996004000.0,995503000.0,501000.0,7643081000.0,9588938000.0,35905000.0,780404000.0,7643081000.0,1945857000.0,26526000.0,46704000.0,797683000.0,1148174000.0,56083000.0,1204257000.0,9588938000.0,532900000.0,535480000.0,546330000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2019.0,Q1,2018-10-29,2019-01-27,2020-03-03 11:08:03+00:00,0.45,0.45,0.21,0.44,,65456000.0,241519000.0,241519000.0,241425000.0,94000.0,1872021000.0,2360355000.0,6874000.0,193544000.0,1872021000.0,488334000.0,6147000.0,11458000.0,193544000.0,294790000.0,12185000.0,306975000.0,2360355000.0,536500000.0,534495000.0,547118000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2019.0,Q1TTM,2018-01-29,2019-01-27,,1.78,1.78,0.75,1.78,17279000.0,232204000.0,950890000.0,950890000.0,950458000.0,432000.0,7605251000.0,9574762000.0,26752000.0,814877000.0,7605251000.0,1969511000.0,27912000.0,46899000.0,832156000.0,1137355000.0,45739000.0,1183094000.0,9574762000.0,536500000.0,534495000.0,547118000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2020.0,Q2YTD,2019-10-28,2020-04-26,,0.87,0.87,0.23,0.87,,106082000.0,470568000.0,470569000.0,470606000.0,-38000.0,3861127000.0,4806899000.0,9777000.0,389433000.0,3861127000.0,945773000.0,7074000.0,17609000.0,389433000.0,556340000.0,20312000.0,576651000.0,4806899000.0,542200000.0,538119000.0,546373000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2020.0,Q2TTM,2019-04-29,2020-04-26,,1.72,1.72,0.86,1.71,,235783000.0,925561000.0,925562000.0,925558000.0,3000.0,7726180000.0,9599117000.0,23126000.0,753397000.0,7726180000.0,1872938000.0,13382000.0,32061000.0,753397000.0,1119541000.0,41805000.0,1161345000.0,9599117000.0,542200000.0,538119000.0,546373000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2020.0,Q2,2020-01-27,2020-04-26,2020-06-02 12:59:24+00:00,0.42,0.42,,0.42,,58873000.0,227615000.0,227616000.0,227734000.0,-119000.0,1945113000.0,2422465000.0,-3474000.0,193912000.0,1945113000.0,477352000.0,3497000.0,10021000.0,193912000.0,283440000.0,3050000.0,286489000.0,2422465000.0,542200000.0,538119000.0,546373000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2020.0,Q1TTM,2019-01-28,2020-01-26,,1.83,1.83,0.86,1.81,,212320000.0,980582000.0,980582000.0,980253000.0,329000.0,7656662000.0,9521396000.0,37897000.0,729561000.0,7656662000.0,1864735000.0,15500000.0,35331000.0,729561000.0,1135174000.0,57728000.0,1192902000.0,9521396000.0,539700000.0,535075000.0,544815000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2020.0,Q1,2019-10-28,2020-01-26,2020-03-03 11:08:03+00:00,0.45,0.45,0.2325,0.45,,47209000.0,242953000.0,242953000.0,242872000.0,81000.0,1916014000.0,2384434000.0,13251000.0,195521000.0,1916014000.0,468421000.0,3577000.0,7588000.0,195521000.0,272900000.0,17262000.0,290162000.0,2384434000.0,539700000.0,535075000.0,544815000.0
