company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Rite Aid Corp,RAD,,84129,2017.0,Q3,2016-08-28,2016-11-26,,-7117000.0,-5628000.0,-199966000.0,23621000.0,95804000.0,454000.0,60151000.0,59587000.0,24262000.0,154209000.0,59587000.0,24262000.0,154209000.0,83935000.0,15010000.0,18949000.0,-3939000.0,15835000.0,480000.0,,-154123000.0,,27995000.0,-1498000.0,,,3384000.0
Rite Aid Corp,RAD,,84129,2017.0,Q2YTD,2016-02-28,2016-08-27,2017-10-05 10:44:12+00:00,-28869000.0,5628000.0,199966000.0,280839000.0,-334188000.0,3958000.0,250534000.0,240337000.0,-247754000.0,19039000.0,240337000.0,-247754000.0,19039000.0,11622000.0,10185000.0,10185000.0,,62203000.0,-2925000.0,,,,-225718000.0,-11230000.0,,,6833000.0
Rite Aid Corp,RAD,,84129,2017.0,Q2TTM,2015-08-30,2016-08-27,,-74087000.0,2474000.0,29913000.0,404625000.0,-191529000.0,7229000.0,-102466000.0,-142729000.0,-381843000.0,387810000.0,-142729000.0,-381843000.0,387810000.0,-16554000.0,135345000.0,71968000.0,63377000.0,102746000.0,-18416000.0,,120208000.0,,-345234000.0,-29076000.0,,26953000.0,10525000.0
Rite Aid Corp,RAD,,84129,2017.0,Q2,2016-05-29,2016-08-27,,-12488000.0,1759000.0,128532000.0,142051000.0,-329139000.0,1587000.0,248272000.0,260598000.0,-128384000.0,-140961000.0,260598000.0,-128384000.0,-140961000.0,-8747000.0,14773000.0,14773000.0,,31354000.0,-3752000.0,,,,-119641000.0,14491000.0,,,3745000.0
Rite Aid Corp,RAD,,84129,2017.0,Q1,2016-02-28,2016-05-28,2017-07-06 10:43:59+00:00,-16381000.0,3869000.0,71434000.0,138788000.0,-5049000.0,2371000.0,2262000.0,-20261000.0,-119370000.0,160000000.0,-20261000.0,-119370000.0,160000000.0,20369000.0,-4588000.0,-4588000.0,,30849000.0,827000.0,,,,-106077000.0,-25721000.0,,,3088000.0
Rite Aid Corp,RAD,,84129,2017.0,Q1TTM,2015-05-31,2016-05-28,,-1870339000.0,2877000.0,-760000.0,390273000.0,-77712000.0,10369000.0,377262000.0,-210403000.0,-2189602000.0,502508000.0,-210403000.0,-2189602000.0,502508000.0,-1777289000.0,142041000.0,78664000.0,63377000.0,111283000.0,3385000.0,,120208000.0,,-356239000.0,-601419000.0,,26953000.0,10023000.0
Rite Aid Corp,RAD,,84129,2018.0,FY,2017-03-05,2018-03-03,2020-04-27 16:10:09+00:00,-28885000.0,,,386057000.0,183359000.0,5796000.0,35605000.0,-237584000.0,-182939000.0,511470000.0,-237584000.0,-182939000.0,511470000.0,201924000.0,943470000.0,-349532000.0,1293002000.0,291586000.0,-4103000.0,4239000.0,110977000.0,,-185879000.0,-274882000.0,,,27586000.0
Rite Aid Corp,RAD,,84129,2018.0,Q4,2017-12-03,2018-03-03,,-8684000.0,,,93609000.0,218908000.0,1380000.0,8011000.0,5881000.0,-44803000.0,87020000.0,5881000.0,-44803000.0,87020000.0,277534000.0,767072000.0,-483673000.0,1250745000.0,258176000.0,,612000.0,229436000.0,,-45063000.0,-3510000.0,,,8332000.0
Rite Aid Corp,RAD,,84129,2018.0,Q3YTD,2017-03-05,2017-12-02,2019-01-08 11:37:17+00:00,-20201000.0,,,292448000.0,-35549000.0,4416000.0,27594000.0,-243465000.0,-138136000.0,424450000.0,-243465000.0,-138136000.0,424450000.0,-75610000.0,176398000.0,134141000.0,42257000.0,33410000.0,-4103000.0,3627000.0,-118459000.0,,-140816000.0,-271372000.0,,,19254000.0
Rite Aid Corp,RAD,,84129,2018.0,Q3TTM,2016-11-27,2017-12-02,,-23863000.0,,,395354000.0,-83931000.0,6955000.0,89989000.0,-185657000.0,-191589000.0,434229000.0,-185657000.0,-191589000.0,434229000.0,-50228000.0,155256000.0,109087000.0,46169000.0,13719000.0,-7369000.0,3627000.0,-107211000.0,,-197242000.0,-275232000.0,,,25889000.0
Rite Aid Corp,RAD,,84129,2018.0,Q3,2017-09-03,2017-12-02,,-10522000.0,,,95764000.0,33279000.0,4201000.0,17405000.0,-55412000.0,-70375000.0,128977000.0,-55412000.0,-70375000.0,128977000.0,-69178000.0,81031000.0,-18182000.0,99213000.0,18116000.0,-32000.0,,-72368000.0,,-61700000.0,-76986000.0,,,1847000.0
Rite Aid Corp,RAD,,84129,2018.0,Q2YTD,2017-03-05,2017-09-02,2018-10-04 11:41:05+00:00,-9679000.0,,,196684000.0,-68828000.0,215000.0,10189000.0,-188053000.0,-67761000.0,295473000.0,-188053000.0,-67761000.0,295473000.0,-6432000.0,95367000.0,152323000.0,-56956000.0,15294000.0,-4071000.0,3627000.0,-46091000.0,,-79116000.0,-194386000.0,,,17407000.0
Rite Aid Corp,RAD,,84129,2018.0,Q2TTM,2016-08-28,2017-09-02,,-20458000.0,-5628000.0,-199966000.0,323211000.0,-21406000.0,3208000.0,132735000.0,-70658000.0,-96952000.0,459461000.0,-70658000.0,-96952000.0,459461000.0,102885000.0,89235000.0,146218000.0,-56983000.0,11438000.0,-6857000.0,3627000.0,-188966000.0,,-107547000.0,-199744000.0,,,27426000.0
Rite Aid Corp,RAD,,84129,2018.0,Q2,2017-06-04,2017-09-02,,-4158000.0,,,95655000.0,-34233000.0,68000.0,-18579000.0,-123318000.0,-34691000.0,247704000.0,-123318000.0,-34691000.0,247704000.0,24529000.0,170716000.0,188360000.0,-17644000.0,-2078000.0,-3924000.0,-5012000.0,-65166000.0,,-40791000.0,-100883000.0,,,15270000.0
Rite Aid Corp,RAD,,84129,2018.0,Q1,2017-03-05,2017-06-03,2018-07-06 15:49:47+00:00,-5521000.0,,,101029000.0,-34595000.0,147000.0,28768000.0,-64735000.0,-33070000.0,47769000.0,-64735000.0,-33070000.0,47769000.0,-30961000.0,-75349000.0,-36037000.0,-39312000.0,17372000.0,-147000.0,8639000.0,19075000.0,,-38325000.0,-93503000.0,,,2137000.0
Rite Aid Corp,RAD,,84129,2018.0,Q1TTM,2016-05-29,2017-06-03,,-28788000.0,-3869000.0,-71434000.0,369607000.0,-316312000.0,4727000.0,399586000.0,313258000.0,-190645000.0,70796000.0,313258000.0,-190645000.0,70796000.0,69609000.0,-66708000.0,-27369000.0,-39339000.0,44870000.0,-6685000.0,8639000.0,-123800000.0,,-186397000.0,-84370000.0,,,15901000.0
Rite Aid Corp,RAD,,84129,2019.0,FY,2018-03-04,2019-03-02,2020-04-27 16:10:09+00:00,-47911000.0,,,357882000.0,-337832000.0,2294000.0,1325000000.0,803289000.0,-198552000.0,-165709000.0,803289000.0,-198552000.0,-165709000.0,439028000.0,-422213000.0,-666954000.0,244741000.0,481195000.0,-2419000.0,,,,-196778000.0,-521586000.0,,2587000.0,43550000.0
Rite Aid Corp,RAD,,84129,2019.0,Q4,2018-12-02,2019-03-02,,-16338000.0,,,86925000.0,-80911000.0,,80000000.0,11988000.0,-46149000.0,-215928000.0,11988000.0,-46149000.0,-215928000.0,476319000.0,-272979000.0,-255629000.0,-17350000.0,33687000.0,,,726408000.0,,-57560000.0,-68012000.0,,,27749000.0
Rite Aid Corp,RAD,,84129,2019.0,Q3YTD,2018-03-04,2018-12-01,2020-01-06 15:35:25+00:00,-31573000.0,,,270957000.0,-256921000.0,2294000.0,1245000000.0,791301000.0,-152403000.0,50219000.0,791301000.0,-152403000.0,50219000.0,-37291000.0,-149234000.0,-411325000.0,262091000.0,447508000.0,-2419000.0,,-726408000.0,,-139218000.0,-453574000.0,,2587000.0,15801000.0
Rite Aid Corp,RAD,,84129,2019.0,Q3TTM,2017-12-03,2018-12-01,,-40257000.0,,,364566000.0,-38013000.0,3674000.0,1253011000.0,797182000.0,-197206000.0,137239000.0,797182000.0,-197206000.0,137239000.0,240243000.0,617838000.0,-894998000.0,1512836000.0,705684000.0,-2419000.0,612000.0,-496972000.0,,-184281000.0,-457084000.0,,2587000.0,24133000.0
Rite Aid Corp,RAD,,84129,2019.0,Q3,2018-09-02,2018-12-01,,-11054000.0,,,86685000.0,272136000.0,992000.0,-90000000.0,-91897000.0,-57635000.0,351121000.0,-91897000.0,-57635000.0,351121000.0,277575000.0,-4510000.0,-17250000.0,12740000.0,9550000.0,-175000.0,,75986000.0,,-46653000.0,-2714000.0,,,72000.0
Rite Aid Corp,RAD,,84129,2019.0,Q2YTD,2018-03-04,2018-09-01,2019-10-03 11:56:59+00:00,-20519000.0,,,184272000.0,-529057000.0,1302000.0,1335000000.0,883198000.0,-94768000.0,-300902000.0,883198000.0,-94768000.0,-300902000.0,-314866000.0,-144724000.0,-394075000.0,249351000.0,437958000.0,-2244000.0,,-802394000.0,,-92565000.0,-450860000.0,,2587000.0,15729000.0
Rite Aid Corp,RAD,,84129,2019.0,Q2,2018-06-03,2018-09-01,,-6864000.0,,,89743000.0,-440390000.0,392000.0,1143917000.0,1122324000.0,-45645000.0,-284588000.0,1122324000.0,-45645000.0,-284588000.0,-14624000.0,-359140000.0,-352348000.0,-6792000.0,418407000.0,-2244000.0,,-806715000.0,,-44594000.0,-19741000.0,,,5813000.0
Rite Aid Corp,RAD,,84129,2019.0,Q2TTM,2017-09-03,2018-09-01,,-39725000.0,,,373645000.0,-276870000.0,6883000.0,1360416000.0,833667000.0,-209946000.0,-84905000.0,833667000.0,-209946000.0,-84905000.0,-106510000.0,703379000.0,-895930000.0,1599309000.0,714250000.0,-2276000.0,612000.0,-645326000.0,,-199328000.0,-531356000.0,,2587000.0,25908000.0
Rite Aid Corp,RAD,,84129,2019.0,Q1,2018-03-04,2018-06-02,2019-07-11 15:37:33+00:00,-13655000.0,,,94529000.0,-88667000.0,910000.0,191083000.0,-239126000.0,-49123000.0,-16314000.0,-239126000.0,-49123000.0,-16314000.0,-300242000.0,214416000.0,-41727000.0,256143000.0,19551000.0,,,4321000.0,,-47971000.0,-431119000.0,,2587000.0,9916000.0
Rite Aid Corp,RAD,,84129,2019.0,Q1TTM,2017-06-04,2018-06-02,,-37019000.0,,,379557000.0,129287000.0,6559000.0,197920000.0,-411975000.0,-198992000.0,447387000.0,-411975000.0,-198992000.0,447387000.0,-67357000.0,1233235000.0,-355222000.0,1588457000.0,293765000.0,-3956000.0,-4400000.0,96223000.0,,-195525000.0,-612498000.0,,2587000.0,35365000.0
Rite Aid Corp,RAD,,84129,2020.0,Q4,2019-12-01,2020-02-29,,-9246000.0,,,79300000.0,709278000.0,,352671000.0,-467795000.0,-43250000.0,417182000.0,-467795000.0,-43250000.0,417182000.0,-110789000.0,-324721000.0,-343461000.0,18740000.0,-27935000.0,-348000.0,4879000.0,-16926000.0,,-42570000.0,-820118000.0,,,3687000.0
Rite Aid Corp,RAD,,84129,2020.0,FY,2019-03-03,2020-02-29,2020-04-27 16:10:09+00:00,-42681000.0,,,328277000.0,695027000.0,,612671000.0,-326652000.0,-149849000.0,510857000.0,-326652000.0,-149849000.0,510857000.0,34356000.0,-452174000.0,-469219000.0,17045000.0,-43228000.0,-1921000.0,4879000.0,,,-171705000.0,-937402000.0,,,59658000.0
Rite Aid Corp,RAD,,84129,2020.0,Q3TTM,2018-12-02,2019-11-30,,-49773000.0,,,335902000.0,-95162000.0,,340000000.0,153131000.0,-152748000.0,-122253000.0,153131000.0,-152748000.0,-122253000.0,621464000.0,-400432000.0,-381387000.0,-19045000.0,18394000.0,-1573000.0,,743334000.0,,-186695000.0,-185296000.0,,,83720000.0
Rite Aid Corp,RAD,,84129,2020.0,Q3,2019-09-01,2019-11-30,,-17727000.0,,,82007000.0,362430000.0,,-169712000.0,-283817000.0,-11254000.0,423713000.0,-283817000.0,-11254000.0,423713000.0,147317000.0,51485000.0,52286000.0,-801000.0,-73010000.0,-587000.0,,18675000.0,,-45075000.0,-113518000.0,,,51548000.0
Rite Aid Corp,RAD,,84129,2020.0,Q3YTD,2019-03-03,2019-11-30,2020-01-06 15:35:25+00:00,-33435000.0,,,248977000.0,-14251000.0,,260000000.0,141143000.0,-106599000.0,93675000.0,141143000.0,-106599000.0,93675000.0,145145000.0,-127453000.0,-125758000.0,-1695000.0,-15293000.0,-1573000.0,,16926000.0,,-129135000.0,-117284000.0,,,55971000.0
Rite Aid Corp,RAD,,84129,2020.0,Q2TTM,2018-09-02,2019-08-31,,-43100000.0,,,340580000.0,-185456000.0,992000.0,419712000.0,345051000.0,-199129000.0,-194845000.0,345051000.0,-199129000.0,-194845000.0,751722000.0,-456427000.0,-450923000.0,-5504000.0,100954000.0,-1161000.0,,800645000.0,,-188273000.0,-74492000.0,,,32244000.0
Rite Aid Corp,RAD,,84129,2020.0,Q2,2019-06-02,2019-08-31,,-7498000.0,,,83044000.0,-342113000.0,,268325000.0,265734000.0,-46812000.0,-278799000.0,265734000.0,-46812000.0,-278799000.0,-48272000.0,-79279000.0,-78705000.0,-574000.0,58975000.0,-791000.0,,11605000.0,,-43079000.0,-1800000.0,,,3765000.0
Rite Aid Corp,RAD,,84129,2020.0,Q2YTD,2019-03-03,2019-08-31,2019-10-03 11:56:59+00:00,-15708000.0,,,166970000.0,-376681000.0,0.0,429712000.0,424960000.0,-95345000.0,-330038000.0,424960000.0,-95345000.0,-330038000.0,-2172000.0,-178938000.0,-178044000.0,-894000.0,57717000.0,-986000.0,,-1749000.0,,-84060000.0,-3766000.0,,0.0,4423000.0
Rite Aid Corp,RAD,,84129,2020.0,Q1,2019-03-03,2019-06-01,2020-07-02 16:20:10+00:00,-8210000.0,,,83926000.0,-34568000.0,,161387000.0,159226000.0,-48533000.0,-51239000.0,159226000.0,-48533000.0,-51239000.0,46100000.0,-99659000.0,-99339000.0,-320000.0,-1258000.0,-195000.0,,-13354000.0,,-40981000.0,-1966000.0,,,658000.0
Rite Aid Corp,RAD,,84129,2020.0,Q1TTM,2018-06-03,2019-06-01,,-42466000.0,,,347279000.0,-283733000.0,1384000.0,1295304000.0,1201641000.0,-197962000.0,-200634000.0,1201641000.0,-197962000.0,-200634000.0,785370000.0,-736288000.0,-724566000.0,-11722000.0,460386000.0,-2614000.0,,-17675000.0,,-189788000.0,-92433000.0,,,34292000.0
