company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Rite Aid Corp,RAD,,84129,2017.0,Q2,2016-05-29,2016-08-27,2017-10-05 10:44:12+00:00,0.01,0.01,0.01,7233000.0,10928000.0,14773000.0,14773000.0,,14773000.0,6113063000.0,8029806000.0,,174000.0,,,1778247000.0,6113063000.0,1916743000.0,105388000.0,1785654000.0,131089000.0,-105388000.0,25701000.0,8029806000.0,1477300000.0,1477300000.0,1477300000.0
Rite Aid Corp,RAD,,84129,2017.0,Q2YTD,2016-02-28,2016-08-27,,0.01,0.01,0.01,13014000.0,4619000.0,10185000.0,10185000.0,,10185000.0,12402944000.0,16213987000.0,,1230000.0,,,3571494000.0,12402944000.0,3811043000.0,210501000.0,3585738000.0,225305000.0,-210501000.0,14804000.0,16213987000.0,1477300000.0,1477300000.0,1477300000.0
Rite Aid Corp,RAD,,84129,2017.0,Q2TTM,2015-08-30,2016-08-27,,0.09,0.09,0.09,38832000.0,25227000.0,135345000.0,71968000.0,63377000.0,135345000.0,17650686000.0,22671887000.0,,304000.0,,,4727254000.0,17650686000.0,5021201000.0,157616000.0,4766390000.0,254811000.0,-157616000.0,97195000.0,22671887000.0,1477300000.0,1477300000.0,1477300000.0
Rite Aid Corp,RAD,,84129,2017.0,Q1,2016-02-28,2016-05-28,2017-07-06 10:43:59+00:00,0.0,0.0,0.0,5781000.0,-6309000.0,-4588000.0,-4588000.0,,-4588000.0,6289881000.0,8184181000.0,,1056000.0,,,1793247000.0,6289881000.0,1894300000.0,105113000.0,1800084000.0,94216000.0,-105113000.0,-10897000.0,8184181000.0,,,
Rite Aid Corp,RAD,,84129,2017.0,Q1TTM,2015-05-31,2016-05-28,,,,,41236000.0,30762000.0,142041000.0,78664000.0,63377000.0,142041000.0,17280108000.0,22306857000.0,,33616000.0,,,4674833000.0,17280108000.0,5026749000.0,167638000.0,4749685000.0,277064000.0,-167638000.0,109426000.0,22306857000.0,,,
Rite Aid Corp,RAD,,84129,2018.0,FY,2017-03-05,2018-03-03,2020-04-27 16:10:09+00:00,17.98,17.98,17.98,58765000.0,305987000.0,943470000.0,-349532000.0,1293002000.0,943470000.0,16748863000.0,21267241000.0,,-25872000.0,,-325000000.0,4651262000.0,16748863000.0,4518378000.0,202768000.0,4359155000.0,159223000.0,-202768000.0,-43545000.0,21267241000.0,52481000.0,52481000.0,52481000.0
Rite Aid Corp,RAD,,84129,2018.0,Q4,2017-12-03,2018-03-03,,14.62,14.62,14.62,47675000.0,216719000.0,767072000.0,-483673000.0,1250745000.0,767072000.0,4124498000.0,5132537000.0,,-5249000.0,,,1181964000.0,4124498000.0,1008039000.0,50603000.0,1224390000.0,-216351000.0,-50603000.0,-266954000.0,5132537000.0,52481000.0,52481000.0,52481000.0
Rite Aid Corp,RAD,,84129,2018.0,Q3,2017-09-03,2017-12-02,2019-01-08 11:37:17+00:00,0.08,0.08,0.08,3939000.0,-16061000.0,81031000.0,-18182000.0,99213000.0,81031000.0,4166447000.0,5353170000.0,,205000.0,,,1166514000.0,4166447000.0,1186723000.0,50308000.0,1170658000.0,16065000.0,-50308000.0,-34243000.0,5353170000.0,1048502000.0,1048502000.0,1048502000.0
Rite Aid Corp,RAD,,84129,2018.0,Q3YTD,2017-03-05,2017-12-02,,0.17,0.17,0.17,11090000.0,89268000.0,176398000.0,134141000.0,42257000.0,176398000.0,12624365000.0,16134704000.0,,-20623000.0,,-325000000.0,3469298000.0,12624365000.0,3510339000.0,152165000.0,3134765000.0,375574000.0,-152165000.0,223409000.0,16134704000.0,1048502000.0,1048502000.0,1048502000.0
Rite Aid Corp,RAD,,84129,2018.0,Q3TTM,2016-11-27,2017-12-02,,0.15,0.15,0.15,36655000.0,133769000.0,155256000.0,104426000.0,50830000.0,155256000.0,13659995000.0,17179146000.0,,-28277000.0,,-325000000.0,3506153000.0,13659995000.0,3519151000.0,91425000.0,3189531000.0,329620000.0,-91425000.0,238195000.0,17179146000.0,1048502000.0,1048502000.0,1048502000.0
Rite Aid Corp,RAD,,84129,2018.0,Q2,2017-06-04,2017-09-02,2018-10-04 11:41:05+00:00,0.16,0.16,0.16,3113000.0,117450000.0,170716000.0,188360000.0,-17644000.0,170716000.0,4183338000.0,5345011000.0,,-14951000.0,,-325000000.0,1141844000.0,4183338000.0,1161673000.0,50857000.0,805006000.0,356667000.0,-50857000.0,305810000.0,5345011000.0,1048548000.0,1048548000.0,1048548000.0
Rite Aid Corp,RAD,,84129,2018.0,Q2YTD,2017-03-05,2017-09-02,,0.09,0.09,0.09,7151000.0,105329000.0,95367000.0,152323000.0,-56956000.0,95367000.0,8457918000.0,10781534000.0,,-20828000.0,,-325000000.0,2302784000.0,8457918000.0,2323616000.0,101857000.0,1964107000.0,359509000.0,-101857000.0,257652000.0,10781534000.0,1048548000.0,1048548000.0,1048548000.0
Rite Aid Corp,RAD,,84129,2018.0,Q2TTM,2016-08-28,2017-09-02,,0.09,0.09,0.09,39915000.0,145148000.0,89235000.0,146218000.0,-56983000.0,89235000.0,13917807000.0,17495087000.0,,-28707000.0,,-325000000.0,3508285000.0,13917807000.0,3577280000.0,91421000.0,3194493000.0,382787000.0,-91421000.0,291366000.0,17495087000.0,1048548000.0,1048548000.0,1048548000.0
Rite Aid Corp,RAD,,84129,2018.0,Q1,2017-03-05,2017-06-03,2018-07-06 15:49:47+00:00,-0.07,-0.07,-0.07,4038000.0,-12121000.0,-75349000.0,-36037000.0,-39312000.0,-75349000.0,4274580000.0,5436523000.0,,-5877000.0,,,1160940000.0,4274580000.0,1161943000.0,51000000.0,1159101000.0,2842000.0,-51000000.0,-48158000.0,5436523000.0,1046826000.0,1046826000.0,1046826000.0
Rite Aid Corp,RAD,,84129,2018.0,Q1TTM,2016-05-29,2017-06-03,,-0.06,-0.06,-0.06,44035000.0,38626000.0,-66708000.0,-27369000.0,-39339000.0,-66708000.0,15847532000.0,20179882000.0,,-13582000.0,,,4144688000.0,15847532000.0,4332350000.0,145952000.0,4175141000.0,157209000.0,-145952000.0,11257000.0,20179882000.0,1046826000.0,1046826000.0,1046826000.0
Rite Aid Corp,RAD,,84129,2019.0,FY,2018-03-04,2019-03-02,2020-04-27 16:10:09+00:00,-7.99,-7.99,-7.99,107994000.0,77477000.0,-422213000.0,-666954000.0,244741000.0,-422213000.0,16963205000.0,21264367000.0,,-38012000.0,,,4592375000.0,16963205000.0,4301162000.0,228282000.0,4662357000.0,-361195000.0,-228282000.0,-589477000.0,21264367000.0,52854000.0,52854000.0,52854000.0
Rite Aid Corp,RAD,,84129,2019.0,Q4,2018-12-02,2019-03-02,,-5.16,-5.16,-5.16,-319292000.0,195004000.0,-272979000.0,-255629000.0,-17350000.0,-272979000.0,4215281000.0,5004455000.0,,-27360000.0,,,1143202000.0,4215281000.0,789174000.0,53249000.0,796550000.0,-7376000.0,-53249000.0,-60625000.0,5004455000.0,52854000.0,52854000.0,52854000.0
Rite Aid Corp,RAD,,84129,2019.0,Q3,2018-09-02,2018-12-01,2020-01-06 15:35:25+00:00,-0.09,-0.09,-0.09,2628000.0,-1471000.0,-4510000.0,-17250000.0,12740000.0,-4510000.0,4267972000.0,5450060000.0,,-382000.0,,,1142555000.0,4267972000.0,1182088000.0,56008000.0,1144801000.0,37287000.0,-56008000.0,-18721000.0,5450060000.0,50100000.0,50100000.0,50100000.0
Rite Aid Corp,RAD,,84129,2019.0,Q3YTD,2018-03-04,2018-12-01,,-2.98,-2.98,-2.98,427286000.0,-117527000.0,-149234000.0,-411325000.0,262091000.0,-149234000.0,12747924000.0,16259912000.0,,-10652000.0,,,3449173000.0,12747924000.0,3511988000.0,175033000.0,3865807000.0,-353819000.0,-175033000.0,-528852000.0,16259912000.0,50100000.0,50100000.0,50100000.0
Rite Aid Corp,RAD,,84129,2019.0,Q3TTM,2017-12-03,2018-12-01,,12.33,12.33,12.33,474961000.0,99192000.0,617838000.0,-894998000.0,1512836000.0,617838000.0,16872422000.0,21392449000.0,,-15901000.0,,,4631137000.0,16872422000.0,4520027000.0,225636000.0,5090197000.0,-570170000.0,-225636000.0,-795806000.0,21392449000.0,50100000.0,50100000.0,50100000.0
Rite Aid Corp,RAD,,84129,2019.0,Q2,2018-06-03,2018-09-01,2019-10-03 11:56:59+00:00,-6.8,-6.8,-6.8,414799000.0,-106559000.0,-359140000.0,-352348000.0,-6792000.0,-359140000.0,4260211000.0,5421362000.0,,-4965000.0,,,1153991000.0,4260211000.0,1161151000.0,56233000.0,1563825000.0,-402674000.0,-56233000.0,-458907000.0,5421362000.0,52800000.0,52800000.0,52800000.0
Rite Aid Corp,RAD,,84129,2019.0,Q2YTD,2018-03-04,2018-09-01,,-2.74,-2.74,-2.74,424658000.0,-116056000.0,-144724000.0,-394075000.0,249351000.0,-144724000.0,8479952000.0,10809852000.0,,-10270000.0,,,2306618000.0,8479952000.0,2329900000.0,119025000.0,2721006000.0,-391106000.0,-119025000.0,-510131000.0,10809852000.0,52800000.0,52800000.0,52800000.0
Rite Aid Corp,RAD,,84129,2019.0,Q2TTM,2017-09-03,2018-09-01,,13.32,13.32,13.32,476272000.0,84602000.0,703379000.0,-895930000.0,1599309000.0,703379000.0,16770897000.0,21295559000.0,,-15314000.0,,,4655096000.0,16770897000.0,4524662000.0,219936000.0,5116054000.0,-591392000.0,-219936000.0,-811328000.0,21295559000.0,52800000.0,52800000.0,52800000.0
Rite Aid Corp,RAD,,84129,2019.0,Q1,2018-03-04,2018-06-02,2019-07-11 15:37:33+00:00,4.07,4.07,4.07,9859000.0,-9497000.0,214416000.0,-41727000.0,256143000.0,214416000.0,4219741000.0,5388490000.0,,-5305000.0,,,1152627000.0,4219741000.0,1168749000.0,62792000.0,1157181000.0,11568000.0,-62792000.0,-51224000.0,5388490000.0,52719000.0,52719000.0,52719000.0
Rite Aid Corp,RAD,,84129,2019.0,Q1TTM,2017-06-04,2018-06-02,,23.39,23.39,23.39,64586000.0,308611000.0,1233235000.0,-355222000.0,1588457000.0,1233235000.0,16694024000.0,21219208000.0,,-25300000.0,,-325000000.0,4642949000.0,16694024000.0,4525184000.0,214560000.0,4357235000.0,167949000.0,-214560000.0,-46611000.0,21219208000.0,52719000.0,52719000.0,52719000.0
Rite Aid Corp,RAD,,84129,2020.0,Q4,2019-12-01,2020-02-29,,-6.1,-6.1,-6.1,40728000.0,351729000.0,-324721000.0,-343461000.0,18740000.0,-324721000.0,4460621000.0,5727242000.0,,9896000.0,,,1154300000.0,4460621000.0,1266621000.0,53429000.0,1204924000.0,61697000.0,-53429000.0,8268000.0,5727242000.0,53228000.0,53228000.0,53228000.0
Rite Aid Corp,RAD,,84129,2020.0,FY,2019-03-03,2020-02-29,2020-04-27 16:10:09+00:00,-8.5,-8.5,-8.5,42843000.0,387607000.0,-452174000.0,-469219000.0,17045000.0,-452174000.0,17201635000.0,21928393000.0,,4226000.0,,,4587336000.0,17201635000.0,4726758000.0,173965000.0,4634405000.0,92353000.0,-173965000.0,-81612000.0,21928393000.0,53228000.0,53228000.0,53228000.0
Rite Aid Corp,RAD,,84129,2020.0,Q3YTD,2019-03-03,2019-11-30,,-2.39,-2.39,-2.39,2115000.0,35878000.0,-127453000.0,-125758000.0,-1695000.0,-127453000.0,12741014000.0,16201151000.0,,-5670000.0,,,3433036000.0,12741014000.0,3460137000.0,120536000.0,3429481000.0,30656000.0,-120536000.0,-89880000.0,16201151000.0,53310000.0,53310000.0,53310000.0
Rite Aid Corp,RAD,,84129,2020.0,Q3TTM,2018-12-02,2019-11-30,,-7.51,-7.51,-7.51,-317177000.0,230882000.0,-400432000.0,-381387000.0,-19045000.0,-400432000.0,16956295000.0,21205606000.0,,-33030000.0,,,4576238000.0,16956295000.0,4249311000.0,173785000.0,4226031000.0,23280000.0,-173785000.0,-150505000.0,21205606000.0,53310000.0,53310000.0,53310000.0
Rite Aid Corp,RAD,,84129,2020.0,Q3,2019-09-01,2019-11-30,2020-01-06 15:35:25+00:00,0.97,0.97,0.96,166000.0,876000.0,51485000.0,52286000.0,-801000.0,51485000.0,4273323000.0,5462298000.0,,-1371000.0,,,1134854000.0,4273323000.0,1188975000.0,2164000.0,1133649000.0,55326000.0,-2164000.0,53162000.0,5462298000.0,53310000.0,53310000.0,53310000.0
Rite Aid Corp,RAD,,84129,2020.0,Q2,2019-06-02,2019-08-31,2019-10-03 11:56:59+00:00,-1.49,-1.49,-1.49,1471000.0,27628000.0,-79279000.0,-78705000.0,-574000.0,-79279000.0,4221825000.0,5366264000.0,,-1587000.0,,,1135530000.0,4221825000.0,1144439000.0,60102000.0,1135414000.0,9025000.0,-60102000.0,-51077000.0,5366264000.0,53200000.0,53200000.0,53200000.0
Rite Aid Corp,RAD,,84129,2020.0,Q2YTD,2019-03-03,2019-08-31,,-3.36,-3.36,-3.36,1949000.0,35002000.0,-178938000.0,-178044000.0,-894000.0,-178938000.0,8467691000.0,10738853000.0,,-4299000.0,,,2298182000.0,8467691000.0,2271162000.0,118372000.0,2295832000.0,-24670000.0,-118372000.0,-143042000.0,10738853000.0,53200000.0,53200000.0,53200000.0
Rite Aid Corp,RAD,,84129,2020.0,Q2TTM,2018-09-02,2019-08-31,,-8.58,-8.58,-8.58,-314715000.0,228535000.0,-456427000.0,-450923000.0,-5504000.0,-456427000.0,16950944000.0,21193368000.0,,-32041000.0,,,4583939000.0,16950944000.0,4242424000.0,227629000.0,4237183000.0,5241000.0,-227629000.0,-222388000.0,21193368000.0,53200000.0,53200000.0,53200000.0
Rite Aid Corp,RAD,,84129,2020.0,Q1,2019-03-03,2019-06-01,2020-07-02 16:20:10+00:00,-1.88,-1.88,-1.88,478000.0,7374000.0,-99659000.0,-99339000.0,-320000.0,-99659000.0,4245866000.0,5372589000.0,,-2712000.0,,,1162652000.0,4245866000.0,1126723000.0,58270000.0,1160418000.0,-33695000.0,-58270000.0,-91965000.0,5372589000.0,53000000.0,53000000.0,53000000.0
Rite Aid Corp,RAD,,84129,2020.0,Q1TTM,2018-06-03,2019-06-01,,-13.89,-13.89,-13.89,98613000.0,94348000.0,-736288000.0,-724566000.0,-11722000.0,-736288000.0,16989330000.0,21248466000.0,,-35419000.0,,,4602400000.0,16989330000.0,4259136000.0,223760000.0,4665594000.0,-406458000.0,-223760000.0,-630218000.0,21248466000.0,53000000.0,53000000.0,53000000.0
