company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,extraordinaryincome,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.96,2.96,1.5,1433000000.0,2.96,,,786000000.0,1446000000.0,1435000000.0,11000000.0,1443000000.0,3000000.0,7076000000.0,12537000000.0,65000000.0,,1631000000.0,316000000.0,,,7076000000.0,5777000000.0,658000000.0,101000000.0,3064000000.0,2713000000.0,-557000000.0,2156000000.0,12853000000.0,488100000.0,488912892.0,488970647.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.67,3.67,2.0,1866000000.0,3.67,,-72000000.0,950000000.0,1793000000.0,1782000000.0,11000000.0,1789000000.0,4000000.0,9250000000.0,16832000000.0,84000000.0,,2191000000.0,-206000000.0,,,9250000000.0,7376000000.0,879000000.0,136000000.0,3985000000.0,3391000000.0,-743000000.0,2648000000.0,16626000000.0,488100000.0,488912892.0,488970647.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.95,1.95,1.0,934000000.0,1.95,,,522000000.0,952000000.0,952000000.0,,950000000.0,2000000.0,4862000000.0,8404000000.0,41000000.0,,1088000000.0,288000000.0,,,4862000000.0,3830000000.0,441000000.0,66000000.0,2022000000.0,1808000000.0,-375000000.0,1433000000.0,8692000000.0,487500000.0,488291576.0,488538227.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.55,3.55,1.99,1814000000.0,3.55,,72000000.0,943000000.0,1733000000.0,1733000000.0,,1729000000.0,4000000.0,9254000000.0,16496000000.0,71000000.0,,2140000000.0,145000000.0,,,9254000000.0,7387000000.0,887000000.0,131000000.0,4026000000.0,3361000000.0,-756000000.0,2605000000.0,16641000000.0,487500000.0,488291576.0,488538227.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2014.0,Q2,2014-04-01,2014-06-30,2015-07-23 17:01:32+00:00,0.8,0.8,0.5,443000000.0,0.8,,,215000000.0,391000000.0,391000000.0,,390000000.0,1000000.0,2276000000.0,3873000000.0,23000000.0,,558000000.0,171000000.0,,,2276000000.0,1768000000.0,221000000.0,37000000.0,1001000000.0,767000000.0,-184000000.0,583000000.0,4044000000.0,487500000.0,488291576.0,488538227.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.44,3.44,1.98,1814000000.0,3.44,,226000000.0,796000000.0,1681000000.0,1681000000.0,,1677000000.0,4000000.0,8909000000.0,15876000000.0,62000000.0,,2089000000.0,303000000.0,,,8909000000.0,7270000000.0,894000000.0,168000000.0,4129000000.0,3141000000.0,-726000000.0,2415000000.0,16179000000.0,487000000.0,487867089.0,488271167.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2014.0,Q1,2014-01-01,2014-03-31,2015-04-23 16:27:27+00:00,1.15,1.15,0.5,491000000.0,1.15,,,307000000.0,561000000.0,561000000.0,,560000000.0,1000000.0,2586000000.0,4531000000.0,18000000.0,,530000000.0,117000000.0,,,2586000000.0,2062000000.0,220000000.0,29000000.0,1021000000.0,1041000000.0,-191000000.0,850000000.0,4648000000.0,487000000.0,487867089.0,488271167.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 17:53:21+00:00,4.17,4.17,2.15,2009700000.0,4.17,,0.0,919600000.0,2052300000.0,1768600000.0,283700000.0,2047100000.0,5200000.0,8812100000.0,16328600000.0,65300000.0,,2297900000.0,124600000.0,0.0,,8812100000.0,7641100000.0,873900000.0,163300000.0,4307600000.0,3333500000.0,-710600000.0,2622900000.0,16453200000.0,490900000.0,490340522.0,490574568.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2015.0,Q4,2015-10-01,2015-12-31,,0.94,0.94,0.56,481700000.0,0.94,,,92500000.0,470700000.0,205200000.0,265500000.0,469600000.0,1100000.0,2025100000.0,3580300000.0,4700000.0,,641500000.0,34400000.0,,,2025100000.0,1589600000.0,215800000.0,42400000.0,1123200000.0,466400000.0,-173400000.0,293000000.0,3614700000.0,490900000.0,490340522.0,490574568.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2015.0,Q3,2015-07-01,2015-09-30,2016-11-01 17:40:07+00:00,1.06,1.06,0.53,534900000.0,1.06,,0.0,275600000.0,519600000.0,511800000.0,7800000.0,518300000.0,1300000.0,2376600000.0,4401200000.0,11400000.0,,559700000.0,30200000.0,,,2376600000.0,2054800000.0,220200000.0,36000000.0,1094600000.0,960200000.0,-184200000.0,776000000.0,4431400000.0,489000000.0,490600000.0,490800000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2015.0,Q3YTD,2015-01-01,2015-09-30,,3.23,3.23,1.59,1528000000.0,3.23,,,827100000.0,1581600000.0,1563400000.0,18200000.0,1577500000.0,4100000.0,6787000000.0,12748300000.0,60600000.0,,1656400000.0,90200000.0,,,6787000000.0,6051500000.0,658100000.0,120900000.0,3184400000.0,2867100000.0,-537200000.0,2329900000.0,12838500000.0,489000000.0,490600000.0,490800000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.61,3.61,2.12,1992600000.0,3.61,,,943700000.0,1773600000.0,1718900000.0,54700000.0,1768300000.0,5300000.0,8835300000.0,16545000000.0,85800000.0,,2254700000.0,-180900000.0,,,8835300000.0,7528800000.0,868100000.0,163400000.0,4247300000.0,3281500000.0,-704700000.0,2576800000.0,16364100000.0,489000000.0,490600000.0,490800000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 16:49:45+00:00,0.88,0.88,0.53,497700000.0,0.88,,,224300000.0,431300000.0,431400000.0,-100000.0,430000000.0,1300000.0,1959500000.0,3794200000.0,25400000.0,,565400000.0,32500000.0,,,1959500000.0,1867200000.0,219200000.0,45400000.0,1063100000.0,804100000.0,-173800000.0,630300000.0,3826700000.0,488600000.0,490200000.0,490484450.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.17,2.17,1.06,993100000.0,2.17,,,551500000.0,1062000000.0,1051600000.0,10400000.0,1059200000.0,2800000.0,4410400000.0,8347100000.0,49200000.0,,1096700000.0,60000000.0,,,4410400000.0,3996700000.0,437900000.0,84900000.0,2089800000.0,1906900000.0,-353000000.0,1553900000.0,8407100000.0,488600000.0,490200000.0,490484450.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.56,3.56,2.09,1956700000.0,3.56,,,932100000.0,1748000000.0,1690100000.0,57900000.0,1743000000.0,5000000.0,8672700000.0,16276800000.0,98400000.0,,2238000000.0,-183100000.0,,,8672700000.0,7421000000.0,864900000.0,162400000.0,4194700000.0,3226300000.0,-702500000.0,2523800000.0,16093700000.0,488600000.0,490200000.0,490484450.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 17:29:19+00:00,1.29,1.29,0.53,495400000.0,1.29,,,327200000.0,630700000.0,620200000.0,10500000.0,629200000.0,1500000.0,2450900000.0,4552900000.0,23800000.0,,531300000.0,27500000.0,,,2450900000.0,2129500000.0,218700000.0,39500000.0,1026700000.0,1102800000.0,-179200000.0,923600000.0,4580400000.0,487800000.0,489597986.0,489936726.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.48,3.48,2.06,1902000000.0,3.48,,,922800000.0,1707700000.0,1649700000.0,58000000.0,1703000000.0,4700000.0,8989200000.0,16355600000.0,96000000.0,,2230600000.0,-44600000.0,,,8989200000.0,7321800000.0,866700000.0,154000000.0,4132600000.0,3189200000.0,-712700000.0,2476500000.0,16311000000.0,487800000.0,489597986.0,489936726.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 17:59:43+00:00,-1.56,-1.56,0.56,539300000.0,-1.56,,2264900000.0,-534500000.0,-764200000.0,-764200000.0,0.0,-765800000.0,1600000.0,2425200000.0,4607000000.0,25200000.0,,550700000.0,45200000.0,0.0,,2425200000.0,2227000000.0,225300000.0,29300000.0,3354900000.0,-1127900000.0,-196000000.0,-1323900000.0,4652200000.0,490900000.0,491697809.0,491813858.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.48,0.48,1.68,1550200000.0,0.48,,2264900000.0,-369500000.0,670300000.0,672800000.0,-2500000.0,666900000.0,3400000.0,6810800000.0,12456000000.0,17800000.0,,1332900000.0,134000000.0,,,6810800000.0,5779200000.0,450200000.0,104500000.0,5148000000.0,631200000.0,-345700000.0,285500000.0,12590000000.0,490900000.0,491697809.0,491813858.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2016.0,Q3TTM,2015-10-01,2016-09-30,,1.42,1.42,2.24,2031900000.0,1.42,,2264900000.0,-277000000.0,1141000000.0,878000000.0,263000000.0,1136500000.0,4500000.0,8835900000.0,16036300000.0,22500000.0,,1974400000.0,168400000.0,,,8835900000.0,7368800000.0,666000000.0,146900000.0,6271200000.0,1097600000.0,-519100000.0,578500000.0,16204700000.0,490900000.0,491697809.0,491813858.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2016.0,Q2,2016-04-01,2016-06-30,2017-07-27 17:30:40+00:00,1.02,1.02,0.56,513800000.0,1.02,,0.0,165000000.0,503900000.0,506400000.0,-2500000.0,502100000.0,1800000.0,2263500000.0,3839700000.0,-7400000.0,,249400000.0,53200000.0,0.0,,2263500000.0,1629400000.0,224900000.0,37500000.0,763200000.0,866200000.0,-187400000.0,678800000.0,3892900000.0,492300000.0,491500000.0,491600000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.04,2.04,1.12,1010900000.0,2.04,,,165000000.0,1434500000.0,1437000000.0,-2500000.0,1432700000.0,1800000.0,4385600000.0,7849000000.0,-7400000.0,,782200000.0,88800000.0,,,4385600000.0,3552200000.0,224900000.0,75200000.0,1793100000.0,1759100000.0,-149700000.0,1609400000.0,7937800000.0,492300000.0,491500000.0,491600000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2016.0,Q2TTM,2015-07-01,2016-06-30,,4.04,4.04,2.21,2027500000.0,4.04,,,533100000.0,2424800000.0,2154000000.0,270800000.0,2420600000.0,4200000.0,8787300000.0,15830500000.0,8700000.0,,1983400000.0,153400000.0,,,8787300000.0,7196600000.0,660900000.0,153600000.0,4010900000.0,3185700000.0,-507300000.0,2678400000.0,15983900000.0,492300000.0,491500000.0,491600000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 17:44:02+00:00,1.02,1.02,0.56,497100000.0,1.02,,0.0,,930600000.0,930600000.0,,930600000.0,,2122100000.0,4009300000.0,,,532800000.0,35600000.0,0.0,,2122100000.0,1922800000.0,,37700000.0,1029900000.0,892900000.0,37700000.0,930600000.0,4044900000.0,912400000.0,491108392.0,491332305.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.9,3.9,2.18,2011400000.0,3.9,,,592400000.0,2352200000.0,2079000000.0,273200000.0,2348500000.0,3700000.0,8483300000.0,15785000000.0,41500000.0,,2299400000.0,132700000.0,,,8483300000.0,7434400000.0,655200000.0,161500000.0,4310800000.0,3123600000.0,-493700000.0,2629900000.0,15917700000.0,912400000.0,491108392.0,491332305.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 07:28:21+00:00,0.76,0.76,0.59,485500000.0,0.76,,,190600000.0,376200000.0,376200000.0,,375000000.0,1200000.0,1796500000.0,3508800000.0,16000000.0,,549700000.0,67700000.0,100000.0,,1796500000.0,1780000000.0,222900000.0,29000000.0,1035300000.0,744700000.0,-193900000.0,550800000.0,3576500000.0,493400000.0,491800000.0,492642100.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.96,1.96,1.18,967400000.0,1.96,,,533800000.0,970400000.0,970400000.0,,967200000.0,3200000.0,3814000000.0,7403800000.0,43000000.0,,1113000000.0,106000000.0,-226400000.0,,3814000000.0,3695800000.0,444700000.0,64100000.0,1854000000.0,1841800000.0,-380600000.0,1461200000.0,7509800000.0,493400000.0,491800000.0,492642100.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 17:24:57+00:00,1.2,1.2,0.59,481900000.0,1.2,,,343200000.0,594200000.0,594200000.0,,592200000.0,2000000.0,2017500000.0,3895000000.0,27000000.0,,563300000.0,38300000.0,-226500000.0,,2017500000.0,1915800000.0,221800000.0,35100000.0,818700000.0,1097100000.0,-186700000.0,910400000.0,3933300000.0,493500000.0,491712042.0,492031975.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 18:13:15+00:00,0.92,0.92,0.62,539700000.0,0.92,,,102000000.0,456700000.0,456700000.0,,454400000.0,2300000.0,2368700000.0,4304800000.0,18500000.0,-76300000.0,584100000.0,,,,2368700000.0,1936100000.0,234000000.0,38200000.0,1123800000.0,812300000.0,-272100000.0,540200000.0,4304800000.0,493900000.0,492267402.0,493127300.0
