company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2014.0,Q2,2014-04-01,2014-06-30,,-283000000.0,110000000.0,,3000000.0,13000000.0,-2000000.0,259000000.0,-27000000.0,-405000000.0,419000000.0,-27000000.0,-405000000.0,419000000.0,-10000000.0,294000000.0,294000000.0,2000000.0,2000000.0,-59000000.0,,-132000000.0,-125000000.0,-100000000.0,,8000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2014.0,Q1,2014-01-01,2014-03-31,2014-04-29 16:04:48+00:00,,107000000.0,,-1000000.0,-274000000.0,32000000.0,382000000.0,98000000.0,-119000000.0,-30000000.0,98000000.0,-119000000.0,-30000000.0,-52000000.0,234000000.0,234000000.0,-97000000.0,,-56000000.0,,-123000000.0,0.0,-260000000.0,,4000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2014.0,Q1TTM,2013-04-01,2014-03-31,,,430000000.0,,9000000.0,111000000.0,45000000.0,757000000.0,-771000000.0,-493000000.0,1262000000.0,-771000000.0,-493000000.0,1262000000.0,7000000.0,1158000000.0,1158000000.0,-437000000.0,,-202000000.0,,-523000000.0,-905000000.0,-466000000.0,,30000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 11:46:41+00:00,-45000000.0,571000000.0,,-8000000.0,123000000.0,8000000.0,445000000.0,-844000000.0,-693000000.0,1624000000.0,-844000000.0,-693000000.0,1624000000.0,79000000.0,854000000.0,854000000.0,76000000.0,0.0,-244000000.0,,-652000000.0,-950000000.0,-103000000.0,,4000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2015.0,Q4,2015-10-01,2015-12-31,,,142000000.0,,-1000000.0,211000000.0,-12000000.0,38000000.0,-363000000.0,-226000000.0,574000000.0,-363000000.0,-226000000.0,574000000.0,-16000000.0,125000000.0,125000000.0,96000000.0,,-59000000.0,,-226000000.0,-275000000.0,-55000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-04 11:23:33+00:00,-45000000.0,429000000.0,,-7000000.0,-88000000.0,20000000.0,407000000.0,-481000000.0,-467000000.0,1050000000.0,-481000000.0,-467000000.0,1050000000.0,95000000.0,729000000.0,729000000.0,-20000000.0,0.0,-185000000.0,,-426000000.0,-675000000.0,-48000000.0,,4000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2015.0,Q3TTM,2014-10-01,2015-09-30,,-3229000000.0,551000000.0,,-6000000.0,16000000.0,16000000.0,3357000000.0,2409000000.0,-3840000000.0,1534000000.0,2409000000.0,-3840000000.0,1534000000.0,97000000.0,746000000.0,746000000.0,221000000.0,-4000000.0,-236000000.0,,-611000000.0,-680000000.0,-48000000.0,,4000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2015.0,Q3,2015-07-01,2015-09-30,,-45000000.0,142000000.0,,-3000000.0,16000000.0,8000000.0,,-122000000.0,-202000000.0,368000000.0,-122000000.0,-202000000.0,368000000.0,41000000.0,258000000.0,258000000.0,-48000000.0,3000000.0,-63000000.0,,-160000000.0,-50000000.0,-17000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 13:48:48+00:00,0.0,287000000.0,,-4000000.0,-104000000.0,12000000.0,407000000.0,-359000000.0,-265000000.0,682000000.0,-359000000.0,-265000000.0,682000000.0,54000000.0,471000000.0,471000000.0,28000000.0,-3000000.0,-122000000.0,,-266000000.0,-625000000.0,-31000000.0,,4000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2015.0,Q2TTM,2014-07-01,2015-06-30,,-3226000000.0,520000000.0,,-10000000.0,181000000.0,,3331000000.0,2209000000.0,-3832000000.0,1726000000.0,2209000000.0,-3832000000.0,1726000000.0,93000000.0,700000000.0,700000000.0,325000000.0,-7000000.0,-226000000.0,,-604000000.0,-815000000.0,-81000000.0,,5000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2015.0,Q2,2015-04-01,2015-06-30,,,142000000.0,,,108000000.0,1000000.0,314000000.0,-376000000.0,-143000000.0,591000000.0,-376000000.0,-143000000.0,591000000.0,72000000.0,299000000.0,299000000.0,42000000.0,-2000000.0,-61000000.0,,-141000000.0,-625000000.0,-5000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 14:10:47+00:00,0.0,145000000.0,,-4000000.0,-212000000.0,11000000.0,93000000.0,17000000.0,-122000000.0,91000000.0,17000000.0,-122000000.0,91000000.0,-18000000.0,172000000.0,172000000.0,-14000000.0,-1000000.0,-61000000.0,,-125000000.0,0.0,-26000000.0,,4000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2015.0,Q1TTM,2014-04-01,2015-03-31,,-3509000000.0,488000000.0,,-7000000.0,86000000.0,-3000000.0,3276000000.0,2558000000.0,-4094000000.0,1554000000.0,2558000000.0,-4094000000.0,1554000000.0,11000000.0,695000000.0,695000000.0,285000000.0,-3000000.0,-224000000.0,,-595000000.0,-315000000.0,-176000000.0,,13000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 17:08:47+00:00,-26000000.0,580000000.0,,-4000000.0,84000000.0,,1863000000.0,-838000000.0,-655000000.0,1385000000.0,-838000000.0,-655000000.0,1385000000.0,-112000000.0,859000000.0,859000000.0,-138000000.0,-44000000.0,-280000000.0,,-626000000.0,-2276000000.0,-145000000.0,,41000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2016.0,Q4,2016-10-01,2016-12-31,,,144000000.0,,-3000000.0,135000000.0,-16000000.0,1056000000.0,-117000000.0,-296000000.0,390000000.0,-117000000.0,-296000000.0,390000000.0,-26000000.0,118000000.0,118000000.0,-7000000.0,-45000000.0,-68000000.0,,-251000000.0,-1064000000.0,-25000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 08:25:12+00:00,-26000000.0,436000000.0,,-1000000.0,-51000000.0,16000000.0,807000000.0,-721000000.0,-359000000.0,995000000.0,-721000000.0,-359000000.0,995000000.0,-86000000.0,741000000.0,741000000.0,-131000000.0,1000000.0,-212000000.0,,-375000000.0,-1212000000.0,-120000000.0,,41000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2016.0,Q3TTM,2015-10-01,2016-09-30,,-26000000.0,578000000.0,,-2000000.0,160000000.0,4000000.0,845000000.0,-1084000000.0,-585000000.0,1569000000.0,-1084000000.0,-585000000.0,1569000000.0,-102000000.0,866000000.0,866000000.0,-35000000.0,1000000.0,-271000000.0,,-601000000.0,-1487000000.0,-175000000.0,,41000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2016.0,Q3,2016-07-01,2016-09-30,,-4000000.0,145000000.0,,,77000000.0,8000000.0,,-336000000.0,-147000000.0,450000000.0,-336000000.0,-147000000.0,450000000.0,-33000000.0,233000000.0,233000000.0,-5000000.0,-2000000.0,-72000000.0,,-141000000.0,-197000000.0,-75000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-04 09:50:49+00:00,-22000000.0,291000000.0,,-1000000.0,-128000000.0,8000000.0,807000000.0,-385000000.0,-212000000.0,545000000.0,-385000000.0,-212000000.0,545000000.0,-53000000.0,508000000.0,508000000.0,-126000000.0,3000000.0,-140000000.0,,-234000000.0,-1015000000.0,-45000000.0,,41000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2016.0,Q2TTM,2015-07-01,2016-06-30,,-67000000.0,575000000.0,,-5000000.0,99000000.0,4000000.0,845000000.0,-870000000.0,-640000000.0,1487000000.0,-870000000.0,-640000000.0,1487000000.0,-28000000.0,891000000.0,891000000.0,-78000000.0,6000000.0,-262000000.0,,-620000000.0,-1340000000.0,-117000000.0,,41000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2016.0,Q2,2016-04-01,2016-06-30,,-1000000.0,144000000.0,,-1000000.0,87000000.0,8000000.0,725000000.0,-369000000.0,-86000000.0,494000000.0,-369000000.0,-86000000.0,494000000.0,38000000.0,257000000.0,257000000.0,6000000.0,4000000.0,-72000000.0,,-124000000.0,-1005000000.0,-25000000.0,,35000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 08:39:22+00:00,-21000000.0,147000000.0,,0.0,-215000000.0,0.0,82000000.0,-16000000.0,-126000000.0,51000000.0,-16000000.0,-126000000.0,51000000.0,-91000000.0,251000000.0,251000000.0,-132000000.0,-1000000.0,-68000000.0,,-110000000.0,-10000000.0,-20000000.0,,6000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2016.0,Q1TTM,2015-04-01,2016-03-31,,-66000000.0,573000000.0,,-4000000.0,120000000.0,-3000000.0,434000000.0,-877000000.0,-697000000.0,1584000000.0,-877000000.0,-697000000.0,1584000000.0,6000000.0,933000000.0,933000000.0,-42000000.0,,-251000000.0,,-637000000.0,-960000000.0,-97000000.0,,6000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 16:19:17+00:00,-4000000.0,587000000.0,,2000000.0,-251000000.0,,684000000.0,-1006000000.0,-643000000.0,1657000000.0,-1006000000.0,-643000000.0,1657000000.0,10000000.0,1388000000.0,1388000000.0,-67000000.0,-4000000.0,-296000000.0,,-649000000.0,-1044000000.0,-350000000.0,,14000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2017.0,Q4,2017-10-01,2017-12-31,,,147000000.0,,1000000.0,9000000.0,,-1000000.0,-438000000.0,-213000000.0,646000000.0,-438000000.0,-213000000.0,646000000.0,-4000000.0,491000000.0,491000000.0,-1000000.0,-2000000.0,-68000000.0,,-211000000.0,-294000000.0,-75000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-29 14:25:59+00:00,-4000000.0,440000000.0,,1000000.0,-260000000.0,,685000000.0,-568000000.0,-430000000.0,1011000000.0,-568000000.0,-430000000.0,1011000000.0,14000000.0,897000000.0,897000000.0,-66000000.0,-2000000.0,-228000000.0,,-438000000.0,-750000000.0,-275000000.0,,14000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2017.0,Q3TTM,2016-10-01,2017-09-30,,-4000000.0,584000000.0,,-2000000.0,-125000000.0,-16000000.0,1741000000.0,-685000000.0,-726000000.0,1401000000.0,-685000000.0,-726000000.0,1401000000.0,-12000000.0,1015000000.0,1015000000.0,-73000000.0,-47000000.0,-296000000.0,,-689000000.0,-1814000000.0,-300000000.0,,14000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2017.0,Q3,2017-07-01,2017-09-30,,,148000000.0,,2000000.0,32000000.0,,173000000.0,-410000000.0,-147000000.0,528000000.0,-410000000.0,-147000000.0,528000000.0,-27000000.0,324000000.0,324000000.0,24000000.0,-1000000.0,-78000000.0,,-159000000.0,-405000000.0,-100000000.0,,13000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 13:32:07+00:00,-4000000.0,292000000.0,,-1000000.0,-292000000.0,,512000000.0,-158000000.0,-283000000.0,483000000.0,-158000000.0,-283000000.0,483000000.0,41000000.0,573000000.0,573000000.0,-90000000.0,-1000000.0,-150000000.0,,-279000000.0,-345000000.0,-175000000.0,,1000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2017.0,Q2TTM,2016-07-01,2017-06-30,,-8000000.0,581000000.0,,-4000000.0,-80000000.0,-8000000.0,1568000000.0,-611000000.0,-726000000.0,1323000000.0,-611000000.0,-726000000.0,1323000000.0,-18000000.0,924000000.0,924000000.0,-102000000.0,-48000000.0,-290000000.0,,-671000000.0,-1606000000.0,-275000000.0,,1000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2017.0,Q2,2017-04-01,2017-06-30,,,147000000.0,,1000000.0,-40000000.0,-2000000.0,262000000.0,-260000000.0,-147000000.0,431000000.0,-260000000.0,-147000000.0,431000000.0,25000000.0,294000000.0,294000000.0,30000000.0,-1000000.0,-75000000.0,,-146000000.0,-345000000.0,-100000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 16:08:53+00:00,-4000000.0,145000000.0,,-2000000.0,-252000000.0,2000000.0,250000000.0,102000000.0,-136000000.0,52000000.0,102000000.0,-136000000.0,52000000.0,16000000.0,279000000.0,279000000.0,-120000000.0,0.0,-75000000.0,,-133000000.0,0.0,-75000000.0,,1000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2017.0,Q1TTM,2016-04-01,2017-03-31,,-9000000.0,578000000.0,,-6000000.0,47000000.0,2000000.0,2031000000.0,-720000000.0,-665000000.0,1386000000.0,-720000000.0,-665000000.0,1386000000.0,-5000000.0,887000000.0,887000000.0,-126000000.0,-43000000.0,-287000000.0,,-649000000.0,-2266000000.0,-200000000.0,,36000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 16:19:17+00:00,-3000000.0,604000000.0,,-5000000.0,-124000000.0,,1604000000.0,-1040000000.0,-463000000.0,1543000000.0,-1040000000.0,-463000000.0,1543000000.0,35000000.0,1084000000.0,1084000000.0,-21000000.0,63000000.0,-318000000.0,,-528000000.0,-1926000000.0,-400000000.0,,5000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2018.0,Q4,2018-10-01,2018-12-31,,-3000000.0,153000000.0,,-1000000.0,419000000.0,,775000000.0,-558000000.0,-148000000.0,740000000.0,-558000000.0,-148000000.0,740000000.0,33000000.0,35000000.0,35000000.0,133000000.0,-3000000.0,-78000000.0,,-147000000.0,-1230000000.0,-25000000.0,,5000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-01 14:58:02+00:00,0.0,451000000.0,,-4000000.0,-543000000.0,,829000000.0,-482000000.0,-315000000.0,803000000.0,-482000000.0,-315000000.0,803000000.0,2000000.0,1049000000.0,1049000000.0,-154000000.0,66000000.0,-240000000.0,,-381000000.0,-696000000.0,-375000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2018.0,Q3TTM,2017-10-01,2018-09-30,,,598000000.0,,-3000000.0,-534000000.0,,828000000.0,-920000000.0,-528000000.0,1449000000.0,-920000000.0,-528000000.0,1449000000.0,-2000000.0,1540000000.0,1540000000.0,-155000000.0,64000000.0,-308000000.0,,-592000000.0,-990000000.0,-450000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2018.0,Q3,2018-07-01,2018-09-30,,,151000000.0,,,-182000000.0,,211000000.0,-259000000.0,-136000000.0,395000000.0,-259000000.0,-136000000.0,395000000.0,,413000000.0,413000000.0,13000000.0,1000000.0,-78000000.0,,-137000000.0,-267000000.0,-125000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-06 15:09:03+00:00,0.0,300000000.0,,-4000000.0,-361000000.0,,618000000.0,-223000000.0,-179000000.0,408000000.0,-223000000.0,-179000000.0,408000000.0,2000000.0,636000000.0,636000000.0,-167000000.0,65000000.0,-162000000.0,,-244000000.0,-429000000.0,-250000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2018.0,Q2TTM,2017-07-01,2018-06-30,,,595000000.0,,-1000000.0,-320000000.0,,790000000.0,-1071000000.0,-539000000.0,1582000000.0,-1071000000.0,-539000000.0,1582000000.0,-29000000.0,1451000000.0,1451000000.0,-144000000.0,62000000.0,-308000000.0,,-614000000.0,-1128000000.0,-425000000.0,,13000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2018.0,Q2,2018-04-01,2018-06-30,,,148000000.0,,-4000000.0,-47000000.0,,144000000.0,-339000000.0,-101000000.0,443000000.0,-339000000.0,-101000000.0,443000000.0,-1000000.0,346000000.0,346000000.0,-4000000.0,15000000.0,-82000000.0,,-116000000.0,-251000000.0,-150000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 08:49:56+00:00,0.0,152000000.0,,0.0,-314000000.0,,474000000.0,116000000.0,-78000000.0,-35000000.0,116000000.0,-78000000.0,-35000000.0,3000000.0,290000000.0,290000000.0,-163000000.0,50000000.0,-80000000.0,,-128000000.0,-178000000.0,-100000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2018.0,Q1TTM,2017-04-01,2018-03-31,,,594000000.0,,4000000.0,-313000000.0,-2000000.0,908000000.0,-992000000.0,-585000000.0,1570000000.0,-992000000.0,-585000000.0,1570000000.0,-3000000.0,1399000000.0,1399000000.0,-110000000.0,46000000.0,-301000000.0,,-644000000.0,-1222000000.0,-375000000.0,,13000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2019.0,Q4,2019-10-01,2019-12-31,,,149000000.0,,2000000.0,249000000.0,,-24000000.0,-556000000.0,-120000000.0,671000000.0,-556000000.0,-120000000.0,671000000.0,-3000000.0,27000000.0,27000000.0,246000000.0,-3000000.0,-85000000.0,,-117000000.0,-447000000.0,,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 16:19:17+00:00,-48000000.0,611000000.0,,-3000000.0,-3000000.0,,460000000.0,-1043000000.0,-480000000.0,1504000000.0,-1043000000.0,-480000000.0,1504000000.0,-22000000.0,762000000.0,762000000.0,134000000.0,-7000000.0,-343000000.0,,-425000000.0,-835000000.0,-325000000.0,,0.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2019.0,Q3TTM,2018-10-01,2019-09-30,,-51000000.0,615000000.0,,-6000000.0,167000000.0,,1259000000.0,-1045000000.0,-508000000.0,1573000000.0,-1045000000.0,-508000000.0,1573000000.0,14000000.0,770000000.0,770000000.0,21000000.0,-7000000.0,-336000000.0,,-455000000.0,-1618000000.0,-350000000.0,,5000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2019.0,Q3,2019-07-01,2019-09-30,,-29000000.0,151000000.0,,-4000000.0,,,20000000.0,-250000000.0,-141000000.0,416000000.0,-250000000.0,-141000000.0,416000000.0,21000000.0,267000000.0,267000000.0,-2000000.0,-2000000.0,-84000000.0,,-110000000.0,-111000000.0,-75000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-01 14:58:02+00:00,-48000000.0,462000000.0,,-5000000.0,-252000000.0,,484000000.0,-487000000.0,-360000000.0,833000000.0,-487000000.0,-360000000.0,833000000.0,-19000000.0,735000000.0,735000000.0,-112000000.0,-4000000.0,-258000000.0,,-308000000.0,-388000000.0,-325000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2019.0,Q2TTM,2018-07-01,2019-06-30,,-22000000.0,615000000.0,,-2000000.0,-15000000.0,,1450000000.0,-1054000000.0,-503000000.0,1552000000.0,-1054000000.0,-503000000.0,1552000000.0,-7000000.0,916000000.0,916000000.0,36000000.0,-4000000.0,-330000000.0,,-482000000.0,-1774000000.0,-400000000.0,,5000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2019.0,Q2,2019-04-01,2019-06-30,,,156000000.0,,2000000.0,4000000.0,,-31000000.0,-339000000.0,-94000000.0,422000000.0,-339000000.0,-94000000.0,422000000.0,-9000000.0,259000000.0,259000000.0,3000000.0,-2000000.0,-87000000.0,,-92000000.0,-96000000.0,-125000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-06 15:09:03+00:00,-19000000.0,311000000.0,,-1000000.0,-252000000.0,,464000000.0,-237000000.0,-219000000.0,417000000.0,-237000000.0,-219000000.0,417000000.0,-40000000.0,468000000.0,468000000.0,-110000000.0,-2000000.0,-174000000.0,,-198000000.0,-277000000.0,-250000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 11:30:03+00:00,-19000000.0,155000000.0,,-3000000.0,-256000000.0,,495000000.0,102000000.0,-125000000.0,-5000000.0,102000000.0,-125000000.0,-5000000.0,-31000000.0,209000000.0,209000000.0,-113000000.0,0.0,-87000000.0,,-106000000.0,-181000000.0,-125000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2019.0,Q1TTM,2018-04-01,2019-03-31,,-22000000.0,607000000.0,,-8000000.0,-66000000.0,,1625000000.0,-1054000000.0,-510000000.0,1573000000.0,-1054000000.0,-510000000.0,1573000000.0,1000000.0,1003000000.0,1003000000.0,29000000.0,13000000.0,-325000000.0,,-506000000.0,-1929000000.0,-425000000.0,,5000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2020.0,Q1TTM,2019-04-01,2020-03-31,,-29000000.0,595000000.0,,-2000000.0,142000000.0,,504000000.0,-737000000.0,-456000000.0,1680000000.0,-737000000.0,-456000000.0,1680000000.0,485000000.0,813000000.0,813000000.0,130000000.0,-9000000.0,-346000000.0,,-418000000.0,-665000000.0,-230000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 11:30:03+00:00,0.0,139000000.0,,-2000000.0,-111000000.0,,539000000.0,408000000.0,-101000000.0,171000000.0,408000000.0,-101000000.0,171000000.0,476000000.0,260000000.0,260000000.0,-117000000.0,-2000000.0,-90000000.0,,-99000000.0,-11000000.0,-30000000.0,,
