company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.35,0.35,0.83,428000000.0,0.35,,135000000.0,323000000.0,319000000.0,4000000.0,243000000.0,80000000.0,1493000000.0,3427000000.0,,,5000000.0,44000000.0,-161000000.0,,892000000.0,1493000000.0,1934000000.0,303000000.0,21000000.0,1203000000.0,731000000.0,-277000000.0,454000000.0,3427000000.0,686700000.0,696553000.0,700696000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.53,0.53,0.14,844000000.0,0.53,,338000000.0,569000000.0,567000000.0,2000000.0,370000000.0,199000000.0,2929000000.0,6710000000.0,,,5000000.0,113000000.0,-201000000.0,,1695000000.0,2929000000.0,3781000000.0,558000000.0,128000000.0,2451000000.0,1330000000.0,-425000000.0,905000000.0,6710000000.0,686700000.0,696553000.0,700696000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 08:35:49+00:00,0.15,0.15,0.425,214000000.0,0.15,,84000000.0,127000000.0,123000000.0,4000000.0,103000000.0,24000000.0,724000000.0,1678000000.0,,,4000000.0,27000000.0,-42000000.0,,444000000.0,724000000.0,954000000.0,163000000.0,55000000.0,643000000.0,311000000.0,-104000000.0,207000000.0,1678000000.0,686700000.0,696553000.0,700696000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 08:35:29+00:00,0.2,0.2,0.4025,214000000.0,0.2,,51000000.0,196000000.0,196000000.0,,140000000.0,56000000.0,769000000.0,1749000000.0,,,1000000.0,17000000.0,-119000000.0,,448000000.0,769000000.0,980000000.0,140000000.0,-34000000.0,560000000.0,420000000.0,-173000000.0,247000000.0,1749000000.0,700000000.0,684773000.0,688904000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.59,0.59,0.06,828000000.0,0.59,,356000000.0,634000000.0,644000000.0,-10000000.0,409000000.0,225000000.0,3006000000.0,6799000000.0,,,3000000.0,90000000.0,-159000000.0,,1665000000.0,3006000000.0,3793000000.0,522000000.0,150000000.0,2424000000.0,1369000000.0,-369000000.0,1000000000.0,6799000000.0,700000000.0,684773000.0,688904000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 08:40:25+00:00,-0.76,-0.76,,1738000000.0,-0.76,1307000000.0,-399000000.0,-1314000000.0,-1314000000.0,,-571000000.0,-743000000.0,1779000000.0,7360000000.0,,,102000000.0,40000000.0,-126000000.0,,2396000000.0,1779000000.0,5581000000.0,1044000000.0,-997000000.0,5355000000.0,226000000.0,-1939000000.0,-1713000000.0,7360000000.0,751300000.0,749271000.0,749271000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2015.0,Q4,2015-10-01,2015-12-31,,-0.95,-0.95,-1.81,451000000.0,-0.95,1281000000.0,-447000000.0,-1337000000.0,-1337000000.0,,-715000000.0,-622000000.0,397000000.0,2006000000.0,,,32000000.0,4000000.0,,,622000000.0,397000000.0,1609000000.0,268000000.0,-799000000.0,2358000000.0,-749000000.0,-1035000000.0,-1784000000.0,2006000000.0,751300000.0,749271000.0,749271000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2015.0,Q3,2015-07-01,2015-09-30,2016-10-31 17:19:30+00:00,-0.05,-0.05,0.64,432000000.0,-0.05,2000000.0,-65000000.0,-173000000.0,-173000000.0,,-40000000.0,-133000000.0,426000000.0,1799000000.0,,,20000000.0,3000000.0,0.0,,580000000.0,426000000.0,1373000000.0,263000000.0,-351000000.0,1017000000.0,356000000.0,-594000000.0,-238000000.0,1799000000.0,800000000.0,749824000.0,749824000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.19,0.19,1.81,1287000000.0,0.19,26000000.0,48000000.0,23000000.0,23000000.0,,144000000.0,-121000000.0,1382000000.0,5354000000.0,,,70000000.0,36000000.0,-126000000.0,,1774000000.0,1382000000.0,3972000000.0,776000000.0,-198000000.0,2997000000.0,975000000.0,-904000000.0,71000000.0,5354000000.0,800000000.0,749824000.0,749824000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2015.0,Q3TTM,2014-10-01,2015-09-30,,0.54,0.54,0.42,1666000000.0,0.54,78000000.0,164000000.0,331000000.0,331000000.0,,337000000.0,-6000000.0,2098000000.0,7495000000.0,,,86000000.0,-108000000.0,-197000000.0,,2452000000.0,2098000000.0,5397000000.0,1010000000.0,-87000000.0,3891000000.0,1506000000.0,-1011000000.0,495000000.0,7495000000.0,800000000.0,749824000.0,749824000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2015.0,Q2,2015-04-01,2015-06-30,2016-08-02 08:38:23+00:00,0.15,0.15,0.59,428000000.0,0.15,24000000.0,83000000.0,183000000.0,183000000.0,,114000000.0,69000000.0,494000000.0,1839000000.0,,,34000000.0,16000000.0,-126000000.0,,611000000.0,494000000.0,1345000000.0,262000000.0,102000000.0,953000000.0,392000000.0,-126000000.0,266000000.0,1839000000.0,760000000.0,749253000.0,752775000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.24,0.24,1.17,855000000.0,0.24,24000000.0,113000000.0,196000000.0,196000000.0,,184000000.0,12000000.0,956000000.0,3555000000.0,,,50000000.0,33000000.0,-126000000.0,,1194000000.0,956000000.0,2599000000.0,513000000.0,153000000.0,1980000000.0,619000000.0,-310000000.0,309000000.0,3555000000.0,760000000.0,749253000.0,752775000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.83,2.83,0.34,1603000000.0,2.81,76000000.0,1227000000.0,2212000000.0,2212000000.0,,2055000000.0,157000000.0,2479000000.0,7765000000.0,,,76000000.0,-108000000.0,-197000000.0,,2455000000.0,2479000000.0,5286000000.0,957000000.0,2863000000.0,3829000000.0,1457000000.0,1982000000.0,3439000000.0,7765000000.0,760000000.0,749253000.0,752775000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 09:13:04+00:00,0.09,0.09,0.58,427000000.0,0.09,,30000000.0,13000000.0,13000000.0,,70000000.0,-57000000.0,462000000.0,1716000000.0,,,16000000.0,17000000.0,,,583000000.0,462000000.0,1254000000.0,251000000.0,51000000.0,1027000000.0,227000000.0,-184000000.0,43000000.0,1716000000.0,777800000.0,748079000.0,752028000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.83,2.83,0.18,1389000000.0,2.81,52000000.0,1228000000.0,2156000000.0,2152000000.0,4000000.0,2044000000.0,112000000.0,2709000000.0,7604000000.0,,,46000000.0,-97000000.0,-113000000.0,,2288000000.0,2709000000.0,4895000000.0,858000000.0,2816000000.0,3519000000.0,1376000000.0,2004000000.0,3380000000.0,7604000000.0,777800000.0,748079000.0,752028000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 08:42:08+00:00,-0.57,-0.57,1.68,1763000000.0,-0.57,873000000.0,-25000000.0,-350000000.0,-350000000.0,,-424000000.0,74000000.0,1725000000.0,7499000000.0,,,85000000.0,135000000.0,0.0,0.0,2314000000.0,1725000000.0,5774000000.0,1179000000.0,30000000.0,5085000000.0,689000000.0,-1064000000.0,-375000000.0,7499000000.0,743900000.0,750673000.0,750673000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2016.0,Q4,2016-10-01,2016-12-31,,-0.02,-0.02,-1.48,437000000.0,-0.02,70000000.0,49000000.0,37000000.0,37000000.0,,-15000000.0,52000000.0,545000000.0,2198000000.0,,,33000000.0,-3000000.0,,,579000000.0,545000000.0,1653000000.0,293000000.0,-224000000.0,1083000000.0,570000000.0,-484000000.0,86000000.0,2198000000.0,743900000.0,750673000.0,750673000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 08:35:43+00:00,0.08,0.08,0.2,435000000.0,0.08,1000000.0,69000000.0,131000000.0,131000000.0,,61000000.0,70000000.0,461000000.0,1905000000.0,,,20000000.0,92000000.0,0.0,,571000000.0,461000000.0,1444000000.0,297000000.0,132000000.0,1099000000.0,345000000.0,-145000000.0,200000000.0,1905000000.0,762500000.0,750754000.0,751858000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2016.0,Q3YTD,2016-01-01,2016-09-30,,-0.55,-0.55,1.48,1326000000.0,-0.55,803000000.0,-74000000.0,-387000000.0,-387000000.0,,-409000000.0,22000000.0,1180000000.0,5301000000.0,,,52000000.0,138000000.0,,,1735000000.0,1180000000.0,4121000000.0,886000000.0,254000000.0,4002000000.0,119000000.0,-580000000.0,-461000000.0,5301000000.0,762500000.0,750754000.0,751858000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2016.0,Q3TTM,2015-10-01,2016-09-30,,-1.5,-1.5,-0.33,1777000000.0,-1.5,2084000000.0,-521000000.0,-1724000000.0,-1724000000.0,,-1124000000.0,-600000000.0,1577000000.0,7307000000.0,,,84000000.0,142000000.0,,,2357000000.0,1577000000.0,5730000000.0,1154000000.0,-545000000.0,6360000000.0,-630000000.0,-1615000000.0,-2245000000.0,7307000000.0,762500000.0,750754000.0,751858000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 07:40:08+00:00,-0.54,-0.54,0.64,446000000.0,-0.54,802000000.0,-145000000.0,-505000000.0,-505000000.0,,-405000000.0,-100000000.0,401000000.0,1736000000.0,,,17000000.0,23000000.0,,,552000000.0,401000000.0,1335000000.0,298000000.0,119000000.0,1823000000.0,-488000000.0,-162000000.0,-650000000.0,1736000000.0,750000000.0,750649000.0,750649000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2016.0,Q2YTD,2016-01-01,2016-06-30,,-0.63,-0.63,1.28,891000000.0,-0.63,802000000.0,-143000000.0,-518000000.0,-518000000.0,,-470000000.0,-48000000.0,719000000.0,3396000000.0,,,32000000.0,46000000.0,,,1164000000.0,719000000.0,2677000000.0,589000000.0,122000000.0,2903000000.0,-226000000.0,-435000000.0,-661000000.0,3396000000.0,750000000.0,750649000.0,750649000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2016.0,Q2TTM,2015-07-01,2016-06-30,,-1.63,-1.63,0.11,1774000000.0,-1.63,2085000000.0,-655000000.0,-2028000000.0,-2028000000.0,,-1225000000.0,-803000000.0,1542000000.0,7201000000.0,,,84000000.0,53000000.0,,,2366000000.0,1542000000.0,5659000000.0,1120000000.0,-1028000000.0,6278000000.0,-619000000.0,-2064000000.0,-2683000000.0,7201000000.0,750000000.0,750649000.0,750649000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 08:40:15+00:00,-0.09,-0.09,0.64,445000000.0,-0.09,,2000000.0,-13000000.0,-13000000.0,,-65000000.0,52000000.0,318000000.0,1660000000.0,,,15000000.0,23000000.0,,,612000000.0,318000000.0,1342000000.0,291000000.0,3000000.0,1080000000.0,262000000.0,-273000000.0,-11000000.0,1660000000.0,722200000.0,750332000.0,750332000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2016.0,Q1TTM,2015-04-01,2016-03-31,,-0.94,-0.94,0.06,1756000000.0,-0.94,1307000000.0,-427000000.0,-1340000000.0,-1340000000.0,,-706000000.0,-634000000.0,1635000000.0,7304000000.0,,,101000000.0,46000000.0,-126000000.0,,2425000000.0,1635000000.0,5669000000.0,1084000000.0,-1045000000.0,5408000000.0,261000000.0,-2028000000.0,-1767000000.0,7304000000.0,722200000.0,750332000.0,750332000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2017.0,FY,2017-01-01,2017-12-31,2020-02-24 16:18:43+00:00,2.63,2.63,1.2,1736000000.0,2.62,1248000000.0,-1974000000.0,2509000000.0,2509000000.0,0.0,2174000000.0,335000000.0,2300000000.0,8031000000.0,,,-25000000.0,745000000.0,-1095000000.0,0.0,2170000000.0,2300000000.0,5731000000.0,1083000000.0,716000000.0,4804000000.0,927000000.0,-392000000.0,535000000.0,8031000000.0,826600000.0,826177000.0,828518000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2017.0,Q4,2017-10-01,2017-12-31,,2.04,2.04,-0.9,428000000.0,2.03,13000000.0,-2100000000.0,1622000000.0,1622000000.0,,1687000000.0,-65000000.0,680000000.0,2228000000.0,,,-146000000.0,710000000.0,,,555000000.0,680000000.0,1548000000.0,265000000.0,91000000.0,1706000000.0,-158000000.0,-320000000.0,-478000000.0,2228000000.0,826600000.0,826177000.0,828518000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.59,0.59,0.9,1308000000.0,0.59,1235000000.0,126000000.0,887000000.0,887000000.0,,487000000.0,400000000.0,1620000000.0,5803000000.0,,,121000000.0,35000000.0,-1095000000.0,,1615000000.0,1620000000.0,4183000000.0,818000000.0,625000000.0,3098000000.0,1085000000.0,-72000000.0,1013000000.0,5803000000.0,825000000.0,826779000.0,829368000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2017.0,Q3TTM,2016-10-01,2017-09-30,,0.57,0.57,-0.58,1745000000.0,0.57,1305000000.0,175000000.0,924000000.0,924000000.0,,472000000.0,452000000.0,2165000000.0,8001000000.0,,,154000000.0,32000000.0,-1095000000.0,,2194000000.0,2165000000.0,5836000000.0,1111000000.0,401000000.0,4181000000.0,1655000000.0,-556000000.0,1099000000.0,8001000000.0,825000000.0,826779000.0,829368000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2017.0,Q3,2017-07-01,2017-09-30,2017-11-02 08:35:43+00:00,0.04,0.04,0.3,433000000.0,0.04,1210000000.0,24000000.0,125000000.0,125000000.0,,33000000.0,92000000.0,504000000.0,1891000000.0,,,20000000.0,24000000.0,-1095000000.0,,538000000.0,504000000.0,1387000000.0,267000000.0,119000000.0,1110000000.0,277000000.0,-128000000.0,149000000.0,1891000000.0,825000000.0,826779000.0,829368000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 08:38:06+00:00,0.1,0.1,0.3,433000000.0,0.1,25000000.0,65000000.0,193000000.0,193000000.0,,81000000.0,112000000.0,537000000.0,1924000000.0,,,24000000.0,6000000.0,,,545000000.0,537000000.0,1387000000.0,271000000.0,127000000.0,1009000000.0,378000000.0,-120000000.0,258000000.0,1924000000.0,810000000.0,826426000.0,828575000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.55,0.55,0.6,875000000.0,0.55,25000000.0,102000000.0,762000000.0,762000000.0,,454000000.0,308000000.0,1116000000.0,3912000000.0,,,101000000.0,11000000.0,,,1077000000.0,1116000000.0,2796000000.0,551000000.0,506000000.0,1988000000.0,808000000.0,56000000.0,864000000.0,3912000000.0,810000000.0,826426000.0,828575000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2017.0,Q2TTM,2016-07-01,2017-06-30,,0.61,0.61,-0.68,1747000000.0,0.61,96000000.0,220000000.0,930000000.0,930000000.0,,500000000.0,430000000.0,2122000000.0,8015000000.0,,,154000000.0,100000000.0,,,2227000000.0,2122000000.0,5893000000.0,1141000000.0,414000000.0,4170000000.0,1723000000.0,-573000000.0,1150000000.0,8015000000.0,810000000.0,826426000.0,828575000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 08:37:23+00:00,0.45,0.45,0.3,442000000.0,0.45,,37000000.0,569000000.0,569000000.0,,373000000.0,196000000.0,579000000.0,1988000000.0,,,77000000.0,5000000.0,,,532000000.0,579000000.0,1409000000.0,280000000.0,379000000.0,979000000.0,430000000.0,176000000.0,606000000.0,1988000000.0,828900000.0,824548000.0,826476000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2017.0,Q1TTM,2016-04-01,2017-03-31,,-0.03,-0.03,-0.34,1760000000.0,-0.03,873000000.0,10000000.0,232000000.0,232000000.0,,14000000.0,218000000.0,1986000000.0,7827000000.0,,,147000000.0,117000000.0,,,2234000000.0,1986000000.0,5841000000.0,1168000000.0,406000000.0,4984000000.0,857000000.0,-615000000.0,242000000.0,7827000000.0,828900000.0,824548000.0,826476000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2018.0,FY,2018-01-01,2018-12-31,2020-02-24 16:18:43+00:00,-0.16,-0.16,1.36,1725000000.0,-0.16,1915000000.0,138000000.0,193000000.0,193000000.0,0.0,-156000000.0,348000000.0,2844000000.0,8686000000.0,,,92000000.0,50000000.0,-692000000.0,1000000.0,2076000000.0,2844000000.0,5842000000.0,1112000000.0,583000000.0,5074000000.0,768000000.0,-437000000.0,331000000.0,8686000000.0,975000000.0,973626000.0,973626000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 08:40:33+00:00,0.13,0.13,,425000000.0,0.13,0.0,190000000.0,200000000.0,200000000.0,,129000000.0,71000000.0,820000000.0,2303000000.0,,,52000000.0,-6000000.0,,0.0,563000000.0,820000000.0,1483000000.0,270000000.0,107000000.0,982000000.0,501000000.0,-111000000.0,390000000.0,2303000000.0,992300000.0,1023587000.0,1026504000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2019.0,FY,2019-01-01,2019-12-31,2020-02-24 16:18:43+00:00,0.7,0.7,1.52,1714000000.0,0.7,464000000.0,335000000.0,714000000.0,729000000.0,-15000000.0,847000000.0,-136000000.0,2066000000.0,8201000000.0,,,33000000.0,8000000.0,2000000.0,3000000.0,2026000000.0,2066000000.0,6135000000.0,1186000000.0,296000000.0,4214000000.0,1921000000.0,-857000000.0,1064000000.0,8201000000.0,1210000000.0,1212037000.0,1214011000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2019.0,Q3YTD,2019-01-01,2019-09-30,,0.6,0.6,,1275000000.0,0.6,64000000.0,244000000.0,780000000.0,780000000.0,,726000000.0,54000000.0,1525000000.0,6094000000.0,,,19000000.0,42000000.0,,1000000.0,1501000000.0,1525000000.0,4569000000.0,888000000.0,206000000.0,2882000000.0,1687000000.0,-663000000.0,1024000000.0,6094000000.0,1227800000.0,1212270000.0,1214165000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 08:40:33+00:00,0.18,0.18,,435000000.0,0.18,0.0,77000000.0,242000000.0,242000000.0,,221000000.0,21000000.0,453000000.0,1999000000.0,,,1000000.0,-11000000.0,,1000000.0,494000000.0,453000000.0,1546000000.0,296000000.0,-14000000.0,918000000.0,628000000.0,-309000000.0,319000000.0,1999000000.0,1227800000.0,1212270000.0,1214165000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 08:43:58+00:00,0.26,0.26,,424000000.0,0.26,64000000.0,98000000.0,324000000.0,324000000.0,,310000000.0,14000000.0,507000000.0,2041000000.0,,,7000000.0,9000000.0,,0.0,539000000.0,507000000.0,1534000000.0,296000000.0,213000000.0,1036000000.0,498000000.0,-76000000.0,422000000.0,2041000000.0,1192300000.0,1212045000.0,1214065000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.42,0.42,,840000000.0,0.42,64000000.0,167000000.0,538000000.0,538000000.0,,505000000.0,33000000.0,1072000000.0,4095000000.0,,,18000000.0,53000000.0,,,1007000000.0,1072000000.0,3023000000.0,592000000.0,220000000.0,1964000000.0,1059000000.0,-354000000.0,705000000.0,4095000000.0,1192300000.0,1212045000.0,1214065000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2019.0,Q1,2019-01-01,2019-03-31,2020-05-04 16:43:44+00:00,0.16,0.16,0.38,416000000.0,0.16,0.0,69000000.0,214000000.0,214000000.0,,195000000.0,19000000.0,565000000.0,2054000000.0,,,11000000.0,44000000.0,,,468000000.0,565000000.0,1489000000.0,296000000.0,7000000.0,928000000.0,561000000.0,-278000000.0,283000000.0,2054000000.0,1218800000.0,1211489000.0,1213592000.0
Williams Companies Inc,WMB,D71FAKCBLFS2O0RBPG08,107263,2020.0,Q1,2020-01-01,2020-03-31,2020-05-04 16:43:44+00:00,-0.43,-0.43,0.4,429000000.0,-0.43,187000000.0,-204000000.0,-570000000.0,-570000000.0,,-517000000.0,-53000000.0,409000000.0,1913000000.0,,,4000000.0,7000000.0,,1000000.0,450000000.0,409000000.0,1504000000.0,296000000.0,-913000000.0,1073000000.0,431000000.0,-1205000000.0,-774000000.0,1913000000.0,1202300000.0,1213019000.0,1213019000.0
