company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2014.0,Q4,2014-10-01,2014-12-31,,,233000000.0,105000000.0,61000000.0,,-14000000.0,74000000.0,,600000000.0,-99000000.0,-543000000.0,418000000.0,,,,-99000000.0,-543000000.0,418000000.0,-238000000.0,-25000000.0,453000000.0,453000000.0,-169000000.0,-88000000.0,,,-107000000.0,-1000000.0,-2713000000.0,-93000000.0,-386000000.0,2170000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2014.0,Q3TTM,2013-10-01,2014-09-30,,,918000000.0,352000000.0,257000000.0,,,295000000.0,,2791000000.0,-1657000000.0,-831000000.0,2239000000.0,,,,-1657000000.0,-831000000.0,2239000000.0,-249000000.0,344000000.0,1927000000.0,1927000000.0,-249000000.0,-957000000.0,,,-420000000.0,9000000.0,-8274000000.0,-1846000000.0,-1569000000.0,7443000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2014.0,Q3,2014-07-01,2014-09-30,,,570000000.0,76000000.0,64000000.0,,-21000000.0,1303000000.0,,548000000.0,-531000000.0,-330000000.0,1617000000.0,,,,-531000000.0,-330000000.0,1617000000.0,735000000.0,47000000.0,565000000.0,565000000.0,-322000000.0,-422000000.0,,,-108000000.0,7000000.0,-2035000000.0,-243000000.0,-353000000.0,1705000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-02 16:12:23+00:00,,345000000.0,263000000.0,193000000.0,,-7000000.0,1008000000.0,,2102000000.0,-1558000000.0,-172000000.0,1981000000.0,,,,-1558000000.0,-172000000.0,1981000000.0,244000000.0,248000000.0,1547000000.0,1547000000.0,-775000000.0,-979000000.0,,,-319000000.0,8000000.0,-5679000000.0,-1419000000.0,-1191000000.0,5507000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2014.0,Q2TTM,2013-07-01,2014-06-30,,,73000000.0,513000000.0,252000000.0,,38000000.0,-519000000.0,,2969000000.0,-715000000.0,-1334000000.0,1821000000.0,,,,-715000000.0,-1334000000.0,1821000000.0,-190000000.0,466000000.0,1811000000.0,1811000000.0,273000000.0,-339000000.0,,,-415000000.0,4000000.0,-9130000000.0,-1782000000.0,-1614000000.0,7796000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2014.0,Q2,2014-04-01,2014-06-30,,,-175000000.0,111000000.0,66000000.0,,11000000.0,-362000000.0,,1076000000.0,-506000000.0,303000000.0,-70000000.0,,,,-506000000.0,303000000.0,-70000000.0,-262000000.0,112000000.0,467000000.0,467000000.0,-241000000.0,-311000000.0,,,-111000000.0,,-1618000000.0,-891000000.0,-381000000.0,1921000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-03 15:50:11+00:00,,-225000000.0,187000000.0,129000000.0,,14000000.0,-295000000.0,,1554000000.0,-1027000000.0,158000000.0,364000000.0,,,,-1027000000.0,158000000.0,364000000.0,-491000000.0,201000000.0,982000000.0,982000000.0,-453000000.0,-557000000.0,,,-211000000.0,1000000.0,-3644000000.0,-1176000000.0,-838000000.0,3802000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2014.0,Q1TTM,2013-04-01,2014-03-31,,,331000000.0,367000000.0,244000000.0,,28000000.0,-642000000.0,,2480000000.0,-713000000.0,-1336000000.0,2264000000.0,,,,-713000000.0,-1336000000.0,2264000000.0,243000000.0,364000000.0,1625000000.0,1625000000.0,1031000000.0,-123000000.0,,,-409000000.0,6000000.0,-9993000000.0,-1391000000.0,-1634000000.0,8657000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 16:20:42+00:00,,-50000000.0,76000000.0,63000000.0,,3000000.0,67000000.0,,478000000.0,-521000000.0,-145000000.0,434000000.0,,,,-521000000.0,-145000000.0,434000000.0,-229000000.0,89000000.0,515000000.0,515000000.0,-212000000.0,-246000000.0,,,-100000000.0,1000000.0,-2026000000.0,-285000000.0,-457000000.0,1881000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 20:33:10+00:00,,,,248000000.0,,-21000000.0,684000000.0,,1650000000.0,-2396000000.0,-509000000.0,2691000000.0,,,,-2396000000.0,-509000000.0,2691000000.0,-235000000.0,630000000.0,1687000000.0,1687000000.0,63000000.0,-1341000000.0,,,-465000000.0,9000000.0,-8237000000.0,-1129000000.0,-1741000000.0,7728000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2015.0,Q4,2015-10-01,2015-12-31,,,-245000000.0,-175000000.0,63000000.0,,-9000000.0,159000000.0,,67000000.0,-1094000000.0,-62000000.0,788000000.0,,,,-1094000000.0,-62000000.0,788000000.0,-377000000.0,301000000.0,380000000.0,380000000.0,186000000.0,-214000000.0,,,-117000000.0,,-2049000000.0,-683000000.0,-448000000.0,1987000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 17:02:59+00:00,,245000000.0,175000000.0,185000000.0,,-12000000.0,525000000.0,,1583000000.0,-1302000000.0,-447000000.0,1903000000.0,,,,-1302000000.0,-447000000.0,1903000000.0,142000000.0,329000000.0,1307000000.0,1307000000.0,-123000000.0,-1127000000.0,,,-348000000.0,9000000.0,-6188000000.0,-446000000.0,-1293000000.0,5741000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2015.0,Q3TTM,2014-10-01,2015-09-30,,,478000000.0,280000000.0,246000000.0,,-26000000.0,599000000.0,,2183000000.0,-1401000000.0,-990000000.0,2321000000.0,,,,-1401000000.0,-990000000.0,2321000000.0,-96000000.0,304000000.0,1760000000.0,1760000000.0,-292000000.0,-1215000000.0,,,-455000000.0,8000000.0,-8901000000.0,-539000000.0,-1679000000.0,7911000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2015.0,Q3,2015-07-01,2015-09-30,,,165000000.0,-34000000.0,62000000.0,,-15000000.0,399000000.0,,815000000.0,119000000.0,-265000000.0,371000000.0,,,,119000000.0,-265000000.0,371000000.0,210000000.0,181000000.0,352000000.0,352000000.0,-449000000.0,-106000000.0,,,-119000000.0,7000000.0,-2130000000.0,-185000000.0,-467000000.0,1865000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-01 15:25:39+00:00,,80000000.0,209000000.0,123000000.0,,3000000.0,126000000.0,,768000000.0,-1421000000.0,-182000000.0,1532000000.0,,,,-1421000000.0,-182000000.0,1532000000.0,-68000000.0,148000000.0,955000000.0,955000000.0,326000000.0,-1021000000.0,,,-229000000.0,2000000.0,-4058000000.0,-261000000.0,-826000000.0,3876000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2015.0,Q2TTM,2014-07-01,2015-06-30,,,883000000.0,390000000.0,248000000.0,,-32000000.0,1503000000.0,,1916000000.0,-2051000000.0,-1055000000.0,3567000000.0,,,,-2051000000.0,-1055000000.0,3567000000.0,429000000.0,170000000.0,1973000000.0,1973000000.0,-165000000.0,-1531000000.0,,,-444000000.0,8000000.0,-8806000000.0,-597000000.0,-1565000000.0,7751000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2015.0,Q2,2015-04-01,2015-06-30,,,59000000.0,127000000.0,57000000.0,,22000000.0,-427000000.0,,569000000.0,-516000000.0,-364000000.0,619000000.0,,,,-516000000.0,-364000000.0,619000000.0,-239000000.0,45000000.0,476000000.0,476000000.0,513000000.0,-507000000.0,,,-122000000.0,,-2235000000.0,-69000000.0,-432000000.0,1871000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 15:39:51+00:00,,21000000.0,82000000.0,66000000.0,,-19000000.0,553000000.0,,199000000.0,-905000000.0,182000000.0,913000000.0,,,,-905000000.0,182000000.0,913000000.0,171000000.0,103000000.0,479000000.0,479000000.0,-187000000.0,-514000000.0,,,-107000000.0,2000000.0,-1823000000.0,-192000000.0,-394000000.0,2005000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2015.0,Q1TTM,2014-04-01,2015-03-31,,,649000000.0,374000000.0,257000000.0,,-43000000.0,1568000000.0,,2423000000.0,-2041000000.0,-388000000.0,2878000000.0,,,,-2041000000.0,-388000000.0,2878000000.0,406000000.0,237000000.0,1964000000.0,1964000000.0,-919000000.0,-1335000000.0,,,-433000000.0,8000000.0,-8189000000.0,-1419000000.0,-1514000000.0,7801000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 17:58:54+00:00,,,,248000000.0,,-75000000.0,622000000.0,,496000000.0,-1142000000.0,-783000000.0,2331000000.0,,,,-1142000000.0,-783000000.0,2331000000.0,331000000.0,1095000000.0,1313000000.0,1313000000.0,144000000.0,228000000.0,78000000.0,,-479000000.0,4000000.0,-8163000000.0,-775000000.0,-1707000000.0,7302000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2016.0,Q4,2016-10-01,2016-12-31,,,,,61000000.0,,-22000000.0,-886000000.0,,1000000.0,-569000000.0,-416000000.0,309000000.0,,,,-569000000.0,-416000000.0,309000000.0,-698000000.0,287000000.0,399000000.0,399000000.0,731000000.0,36000000.0,78000000.0,,-118000000.0,4000000.0,-2387000000.0,-387000000.0,-388000000.0,1893000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-01 17:16:55+00:00,,,,187000000.0,,-53000000.0,1508000000.0,,495000000.0,-573000000.0,-367000000.0,2022000000.0,,,,-573000000.0,-367000000.0,2022000000.0,1029000000.0,808000000.0,914000000.0,914000000.0,-587000000.0,192000000.0,,,-361000000.0,,-5776000000.0,-388000000.0,-1319000000.0,5409000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2016.0,Q3TTM,2015-10-01,2016-09-30,,,-245000000.0,-175000000.0,250000000.0,,-62000000.0,1667000000.0,,562000000.0,-1667000000.0,-429000000.0,2810000000.0,,,,-1667000000.0,-429000000.0,2810000000.0,652000000.0,1109000000.0,1294000000.0,1294000000.0,-401000000.0,-22000000.0,,,-478000000.0,,-7825000000.0,-1071000000.0,-1767000000.0,7396000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2016.0,Q3,2016-07-01,2016-09-30,,,,,60000000.0,,-15000000.0,188000000.0,,495000000.0,340000000.0,-430000000.0,505000000.0,,,,340000000.0,-430000000.0,505000000.0,400000000.0,237000000.0,215000000.0,215000000.0,42000000.0,225000000.0,,,-122000000.0,,-2000000000.0,-77000000.0,-418000000.0,1570000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 16:53:37+00:00,,,,127000000.0,,-38000000.0,1320000000.0,,,-913000000.0,63000000.0,1517000000.0,,,,-913000000.0,63000000.0,1517000000.0,629000000.0,571000000.0,699000000.0,699000000.0,-629000000.0,-33000000.0,,,-239000000.0,0.0,-3776000000.0,-311000000.0,-901000000.0,3839000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2016.0,Q2TTM,2015-07-01,2016-06-30,,,-80000000.0,-209000000.0,252000000.0,,-62000000.0,1878000000.0,,882000000.0,-1888000000.0,-264000000.0,2676000000.0,,,,-1888000000.0,-264000000.0,2676000000.0,462000000.0,1053000000.0,1431000000.0,1431000000.0,-892000000.0,-353000000.0,,,-475000000.0,7000000.0,-7955000000.0,-1179000000.0,-1816000000.0,7691000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2016.0,Q2,2016-04-01,2016-06-30,,,,,62000000.0,,-26000000.0,832000000.0,,,-591000000.0,62000000.0,901000000.0,,,,-591000000.0,62000000.0,901000000.0,346000000.0,219000000.0,335000000.0,335000000.0,-328000000.0,,,,-124000000.0,,-2043000000.0,-266000000.0,-420000000.0,2105000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 15:59:46+00:00,,,,65000000.0,,-12000000.0,488000000.0,,,-322000000.0,1000000.0,616000000.0,,,,-322000000.0,1000000.0,616000000.0,283000000.0,352000000.0,364000000.0,364000000.0,-301000000.0,-33000000.0,,,-115000000.0,0.0,-1733000000.0,-45000000.0,-481000000.0,1734000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2016.0,Q1TTM,2015-04-01,2016-03-31,,,-21000000.0,-82000000.0,247000000.0,,-14000000.0,619000000.0,,1451000000.0,-1813000000.0,-690000000.0,2394000000.0,,,,-1813000000.0,-690000000.0,2394000000.0,-123000000.0,879000000.0,1572000000.0,1572000000.0,-51000000.0,-860000000.0,,,-473000000.0,7000000.0,-8147000000.0,-982000000.0,-1828000000.0,7457000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 16:25:43+00:00,,,,234000000.0,,35000000.0,-1111000000.0,,,-1785000000.0,-171000000.0,1523000000.0,,,,-1785000000.0,-171000000.0,1523000000.0,-398000000.0,463000000.0,1480000000.0,1480000000.0,920000000.0,-143000000.0,77000000.0,,-491000000.0,,-8036000000.0,-129000000.0,-1485000000.0,7788000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2017.0,Q4,2017-10-01,2017-12-31,,,,,58000000.0,,3000000.0,-187000000.0,,,-499000000.0,-65000000.0,344000000.0,,,,-499000000.0,-65000000.0,344000000.0,-217000000.0,26000000.0,177000000.0,177000000.0,296000000.0,-16000000.0,77000000.0,,-123000000.0,,-2366000000.0,-62000000.0,-324000000.0,2224000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-05 15:02:29+00:00,,,,176000000.0,,32000000.0,-924000000.0,,,-1286000000.0,-106000000.0,1179000000.0,,,,-1286000000.0,-106000000.0,1179000000.0,-181000000.0,437000000.0,1303000000.0,1303000000.0,624000000.0,-127000000.0,,,-368000000.0,,-5670000000.0,-67000000.0,-1161000000.0,5564000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2017.0,Q3TTM,2016-10-01,2017-09-30,,,,,237000000.0,,10000000.0,-1810000000.0,,1000000.0,-1855000000.0,-522000000.0,1488000000.0,,,,-1855000000.0,-522000000.0,1488000000.0,-879000000.0,724000000.0,1702000000.0,1702000000.0,1355000000.0,-91000000.0,78000000.0,,-486000000.0,4000000.0,-8057000000.0,-454000000.0,-1549000000.0,7457000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2017.0,Q3,2017-07-01,2017-09-30,,,,,55000000.0,,11000000.0,-243000000.0,,,-420000000.0,-333000000.0,443000000.0,,,,-420000000.0,-333000000.0,443000000.0,-299000000.0,141000000.0,507000000.0,507000000.0,125000000.0,-26000000.0,,,-124000000.0,-1000000.0,-1792000000.0,-38000000.0,-373000000.0,1459000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-06 16:22:43+00:00,,,,121000000.0,,21000000.0,-681000000.0,,,-866000000.0,227000000.0,736000000.0,,,,-866000000.0,227000000.0,736000000.0,118000000.0,296000000.0,796000000.0,796000000.0,499000000.0,-101000000.0,,,-244000000.0,1000000.0,-3878000000.0,-29000000.0,-788000000.0,4105000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2017.0,Q2TTM,2016-07-01,2017-06-30,,,,,242000000.0,,-16000000.0,-1379000000.0,,496000000.0,-1095000000.0,-619000000.0,1550000000.0,,,,-1095000000.0,-619000000.0,1550000000.0,-180000000.0,820000000.0,1410000000.0,1410000000.0,1272000000.0,160000000.0,78000000.0,,-484000000.0,5000000.0,-8265000000.0,-493000000.0,-1594000000.0,7568000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2017.0,Q2,2017-04-01,2017-06-30,,,,,58000000.0,,16000000.0,148000000.0,,,-432000000.0,16000000.0,730000000.0,,,,-432000000.0,16000000.0,730000000.0,330000000.0,95000000.0,393000000.0,393000000.0,131000000.0,-21000000.0,,,-127000000.0,,-2259000000.0,-27000000.0,-352000000.0,2275000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 17:28:13+00:00,,,,63000000.0,,5000000.0,-829000000.0,,,-434000000.0,211000000.0,6000000.0,,,,-434000000.0,211000000.0,6000000.0,-212000000.0,201000000.0,403000000.0,403000000.0,368000000.0,-80000000.0,,,-117000000.0,1000000.0,-1619000000.0,-2000000.0,-436000000.0,1830000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,,246000000.0,,-58000000.0,-695000000.0,,496000000.0,-1254000000.0,-573000000.0,1721000000.0,,,,-1254000000.0,-573000000.0,1721000000.0,-164000000.0,944000000.0,1352000000.0,1352000000.0,813000000.0,181000000.0,78000000.0,,-481000000.0,5000000.0,-8049000000.0,-732000000.0,-1662000000.0,7398000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 16:25:43+00:00,,,,198000000.0,,-8000000.0,252000000.0,,936000000.0,-1263000000.0,-587000000.0,2597000000.0,,,,-1263000000.0,-587000000.0,2597000000.0,739000000.0,1493000000.0,2098000000.0,2098000000.0,49000000.0,-15000000.0,133000000.0,,-506000000.0,,-9996000000.0,-1541000000.0,-1630000000.0,9276000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2018.0,Q4,2018-10-01,2018-12-31,,,,,46000000.0,,-5000000.0,1310000000.0,,370000000.0,-59000000.0,-238000000.0,1488000000.0,,,,-59000000.0,-238000000.0,1488000000.0,1186000000.0,550000000.0,539000000.0,539000000.0,-407000000.0,-15000000.0,33000000.0,,-126000000.0,,-2245000000.0,-400000000.0,-438000000.0,1974000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-12 12:27:30+00:00,,,,152000000.0,,-3000000.0,-1058000000.0,,566000000.0,-1204000000.0,-349000000.0,1109000000.0,,,,-1204000000.0,-349000000.0,1109000000.0,-447000000.0,943000000.0,1559000000.0,1559000000.0,456000000.0,0.0,100000000.0,0.0,-380000000.0,0.0,-7751000000.0,-1141000000.0,-1192000000.0,7302000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2018.0,Q3TTM,2017-10-01,2018-09-30,,,,,210000000.0,,,-1245000000.0,,566000000.0,-1703000000.0,-414000000.0,1453000000.0,,,,-1703000000.0,-414000000.0,1453000000.0,-664000000.0,969000000.0,1736000000.0,1736000000.0,752000000.0,-16000000.0,177000000.0,,-503000000.0,,-10117000000.0,-1203000000.0,-1516000000.0,9526000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2018.0,Q3,2018-07-01,2018-09-30,,,,,45000000.0,,-3000000.0,-82000000.0,,566000000.0,-57000000.0,-628000000.0,611000000.0,,,,-57000000.0,-628000000.0,611000000.0,-77000000.0,425000000.0,503000000.0,503000000.0,145000000.0,59000000.0,19000000.0,,-127000000.0,,-2930000000.0,-617000000.0,-363000000.0,2283000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-05 12:45:45+00:00,,,,107000000.0,,0.0,-976000000.0,,0.0,-1147000000.0,279000000.0,498000000.0,,,,-1147000000.0,279000000.0,498000000.0,-370000000.0,518000000.0,1056000000.0,1056000000.0,311000000.0,-59000000.0,81000000.0,0.0,-253000000.0,0.0,-4821000000.0,-524000000.0,-829000000.0,5019000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2018.0,Q2TTM,2017-07-01,2018-06-30,,,,,220000000.0,,14000000.0,-1406000000.0,,,-2066000000.0,-119000000.0,1285000000.0,,,,-2066000000.0,-119000000.0,1285000000.0,-886000000.0,685000000.0,1740000000.0,1740000000.0,732000000.0,-101000000.0,158000000.0,,-500000000.0,-1000000.0,-8979000000.0,-624000000.0,-1526000000.0,8702000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2018.0,Q2,2018-04-01,2018-06-30,,,,,51000000.0,,-12000000.0,34000000.0,,,-583000000.0,212000000.0,686000000.0,,,,-583000000.0,212000000.0,686000000.0,303000000.0,374000000.0,462000000.0,462000000.0,139000000.0,47000000.0,28000000.0,,-131000000.0,,-2847000000.0,-469000000.0,-404000000.0,3031000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:17:57+00:00,,,,56000000.0,,12000000.0,-1010000000.0,,0.0,-564000000.0,67000000.0,-188000000.0,,,,-564000000.0,67000000.0,-188000000.0,-673000000.0,144000000.0,594000000.0,594000000.0,172000000.0,-106000000.0,53000000.0,0.0,-122000000.0,0.0,-1974000000.0,-55000000.0,-425000000.0,1988000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2018.0,Q1TTM,2017-04-01,2018-03-31,,,,,227000000.0,,42000000.0,-1292000000.0,,,-1915000000.0,-315000000.0,1329000000.0,,,,-1915000000.0,-315000000.0,1329000000.0,-859000000.0,406000000.0,1671000000.0,1671000000.0,724000000.0,-169000000.0,130000000.0,,-496000000.0,-1000000.0,-8391000000.0,-182000000.0,-1474000000.0,7946000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2019.0,Q4,2019-10-01,2019-12-31,,,,,51000000.0,934000000.0,24000000.0,-785000000.0,,,150000000.0,-1498000000.0,-233000000.0,,,,150000000.0,-1498000000.0,-233000000.0,-1353000000.0,1021000000.0,463000000.0,463000000.0,58000000.0,-166000000.0,-146000000.0,204000000.0,-124000000.0,-20000000.0,-4980000000.0,-30000000.0,-551000000.0,2694000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 16:25:43+00:00,,,,183000000.0,934000000.0,9000000.0,248000000.0,,497000000.0,1214000000.0,-3234000000.0,2341000000.0,,,,1214000000.0,-3234000000.0,2341000000.0,330000000.0,3409000000.0,1893000000.0,1893000000.0,17000000.0,152000000.0,-349000000.0,,-504000000.0,,-13763000000.0,-397000000.0,-1943000000.0,9944000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-12 12:27:30+00:00,,,,132000000.0,,-15000000.0,1033000000.0,,497000000.0,1064000000.0,-1736000000.0,2574000000.0,,,,1064000000.0,-1736000000.0,2574000000.0,1683000000.0,2388000000.0,1430000000.0,1430000000.0,-41000000.0,318000000.0,-203000000.0,-204000000.0,-380000000.0,20000000.0,-8783000000.0,-367000000.0,-1392000000.0,7250000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,,178000000.0,,-20000000.0,2343000000.0,,867000000.0,1005000000.0,-1974000000.0,4062000000.0,,,,1005000000.0,-1974000000.0,4062000000.0,2869000000.0,2938000000.0,1969000000.0,1969000000.0,-448000000.0,303000000.0,-170000000.0,-204000000.0,-506000000.0,20000000.0,-11028000000.0,-767000000.0,-1830000000.0,9224000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2019.0,Q3,2019-07-01,2019-09-30,,,,,41000000.0,,-17000000.0,1156000000.0,,,-432000000.0,-107000000.0,1422000000.0,,,,-432000000.0,-107000000.0,1422000000.0,828000000.0,132000000.0,543000000.0,543000000.0,-333000000.0,155000000.0,59000000.0,-38000000.0,-127000000.0,15000000.0,-2695000000.0,-27000000.0,-565000000.0,2529000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-05 12:45:45+00:00,,,,91000000.0,,2000000.0,-123000000.0,,497000000.0,1496000000.0,-1629000000.0,1152000000.0,,,,1496000000.0,-1629000000.0,1152000000.0,855000000.0,2256000000.0,887000000.0,887000000.0,292000000.0,163000000.0,-262000000.0,-166000000.0,-253000000.0,5000000.0,-6088000000.0,-340000000.0,-827000000.0,4721000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,,182000000.0,,-6000000.0,1105000000.0,,1433000000.0,1380000000.0,-2495000000.0,3251000000.0,,,,1380000000.0,-2495000000.0,3251000000.0,1964000000.0,3231000000.0,1929000000.0,1929000000.0,30000000.0,207000000.0,-210000000.0,-166000000.0,-506000000.0,5000000.0,-11263000000.0,-1357000000.0,-1628000000.0,8978000000.0
Ameriprise Financial Inc,AMP,6ZLKQF7QB6JAEKQS5388,820027,2019.0,Q2,2019-04-01,2019-06-30,,,,,45000000.0,,-5000000.0,531000000.0,,,1205000000.0,-1148000000.0,980000000.0,,,,1205000000.0,-1148000000.0,980000000.0,977000000.0,2015000000.0,492000000.0,492000000.0,-88000000.0,86000000.0,48000000.0,-55000000.0,-129000000.0,,-3591000000.0,-325000000.0,-442000000.0,2395000000.0
