company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 15:26:15+00:00,47033000.0,2.72,2.72,1.0,34320000.0,2.7,125083000.0,166666000.0,260855000.0,260855000.0,,260855000.0,252107000.0,1150669000.0,-3421000.0,75204000.0,,87235000.0,252107000.0,898562000.0,101651000.0,2906000.0,410458000.0,488104000.0,-102166000.0,385938000.0,1150669000.0,95900000.0,95986000.0,96540000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2016.0,Q4,2016-10-01,2016-12-31,,11498000.0,0.73,0.73,0.28,9447000.0,0.73,28845000.0,41609000.0,68250000.0,68250000.0,,68250000.0,63819000.0,292812000.0,-779000.0,18960000.0,,21467000.0,63819000.0,228993000.0,29039000.0,901000.0,102981000.0,126012000.0,-28917000.0,97095000.0,292812000.0,95900000.0,95986000.0,96540000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 11:42:29+00:00,11752000.0,0.69,0.69,0.28,8312000.0,0.68,32241000.0,41514000.0,65281000.0,65281000.0,,65281000.0,62986000.0,288433000.0,253000.0,18750000.0,,21859000.0,62986000.0,225447000.0,26790000.0,799000.0,102187000.0,123260000.0,-25738000.0,97522000.0,288433000.0,94600000.0,94823000.0,95473000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2016.0,Q3YTD,2016-01-01,2016-09-30,,35535000.0,1.99,1.99,0.72,24873000.0,1.97,96238000.0,125057000.0,192605000.0,192605000.0,,192605000.0,188288000.0,857857000.0,-2642000.0,56244000.0,,65768000.0,188288000.0,669569000.0,72612000.0,2005000.0,307477000.0,362092000.0,-73249000.0,288843000.0,857857000.0,94600000.0,94823000.0,95473000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2016.0,Q3TTM,2015-10-01,2016-09-30,,47338000.0,2.56,2.56,0.94,32441000.0,2.52,121675000.0,164866000.0,252011000.0,252604000.0,-593000.0,252011000.0,253092000.0,1130750000.0,-2345000.0,74020000.0,,89358000.0,253092000.0,877658000.0,95508000.0,2497000.0,408023000.0,469635000.0,-95356000.0,374279000.0,1130750000.0,94600000.0,94823000.0,95473000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 10:32:15+00:00,11943000.0,0.69,0.69,0.22,8393000.0,0.69,33587000.0,41854000.0,66957000.0,66957000.0,,66957000.0,62130000.0,290596000.0,-2814000.0,18566000.0,,22019000.0,62130000.0,228466000.0,22918000.0,585000.0,102775000.0,125691000.0,-25147000.0,100544000.0,290596000.0,97000000.0,96412000.0,96888000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2016.0,Q2YTD,2016-01-01,2016-06-30,,23783000.0,1.3,1.3,0.44,16561000.0,1.29,63997000.0,83543000.0,127324000.0,127324000.0,,127324000.0,125302000.0,569424000.0,-2895000.0,37494000.0,,43909000.0,125302000.0,444122000.0,45822000.0,1206000.0,205290000.0,238832000.0,-47511000.0,191321000.0,569424000.0,97000000.0,96412000.0,96888000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2016.0,Q2TTM,2015-07-01,2016-06-30,,47296000.0,2.46,2.46,0.88,32178000.0,2.43,124078000.0,162161000.0,251128000.0,251721000.0,-593000.0,251128000.0,255699000.0,1111088000.0,4324000.0,70818000.0,,87459000.0,255699000.0,855389000.0,85985000.0,1983000.0,399912000.0,455477000.0,-79678000.0,375799000.0,1111088000.0,97000000.0,96412000.0,96888000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 11:10:08+00:00,11840000.0,0.61,0.61,0.22,8168000.0,0.6,30410000.0,41689000.0,60367000.0,60367000.0,,60367000.0,63172000.0,278828000.0,-81000.0,18928000.0,,21890000.0,63172000.0,215656000.0,22904000.0,621000.0,102515000.0,113141000.0,-22364000.0,90777000.0,278828000.0,99000000.0,99425000.0,99998000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2016.0,Q1TTM,2015-04-01,2016-03-31,,47048000.0,2.27,2.27,0.84,31850000.0,2.24,121890000.0,162335000.0,240188000.0,240781000.0,-593000.0,240188000.0,260963000.0,1091072000.0,6974000.0,73059000.0,,87520000.0,260963000.0,830109000.0,74183000.0,1583000.0,401812000.0,428297000.0,-65626000.0,362671000.0,1091072000.0,99000000.0,99425000.0,99998000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 13:24:25+00:00,44547000.0,3.36,3.36,1.32,35440000.0,3.31,162927000.0,177121000.0,303972000.0,303972000.0,,303972000.0,273681000.0,1274172000.0,-3087000.0,75849000.0,,87764000.0,273681000.0,1000491000.0,116098000.0,6314000.0,420721000.0,579770000.0,-112871000.0,466899000.0,1274172000.0,90500000.0,90336000.0,91914000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2017.0,Q4,2017-10-01,2017-12-31,,11560000.0,0.72,0.72,0.38,8118000.0,0.69,62358000.0,47726000.0,64602000.0,64602000.0,,64602000.0,69247000.0,334779000.0,-389000.0,20709000.0,,23280000.0,69247000.0,265532000.0,29027000.0,2237000.0,111393000.0,154139000.0,-27179000.0,126960000.0,334779000.0,90500000.0,90336000.0,91914000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2017.0,Q3,2017-07-01,2017-09-30,2018-11-02 10:28:10+00:00,10614000.0,0.94,0.94,0.38,9325000.0,0.93,35650000.0,44873000.0,85153000.0,85153000.0,,85153000.0,68433000.0,322097000.0,-811000.0,17974000.0,,22079000.0,68433000.0,253664000.0,29020000.0,1835000.0,104865000.0,148799000.0,-27996000.0,120803000.0,322097000.0,90600000.0,90112000.0,91868000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2017.0,Q3YTD,2017-01-01,2017-09-30,,32987000.0,2.64,2.64,0.94,27322000.0,2.62,100569000.0,129395000.0,239370000.0,239370000.0,,239370000.0,204434000.0,939393000.0,-2698000.0,55140000.0,,64484000.0,204434000.0,734959000.0,87071000.0,4077000.0,309328000.0,425631000.0,-85692000.0,339939000.0,939393000.0,90600000.0,90112000.0,91868000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2017.0,Q3TTM,2016-10-01,2017-09-30,,44485000.0,3.37,3.37,1.22,36769000.0,3.35,129414000.0,171004000.0,307620000.0,307620000.0,,307620000.0,268253000.0,1232205000.0,-3477000.0,74100000.0,,85951000.0,268253000.0,963952000.0,116110000.0,4978000.0,412309000.0,551643000.0,-114609000.0,437034000.0,1232205000.0,90600000.0,90112000.0,91868000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 10:38:13+00:00,11122000.0,0.9,0.9,0.28,9159000.0,0.89,36245000.0,41550000.0,81266000.0,81266000.0,,81266000.0,68538000.0,316089000.0,-872000.0,18196000.0,,21424000.0,68538000.0,247551000.0,29027000.0,1310000.0,101451000.0,146100000.0,-28589000.0,117511000.0,316089000.0,90300000.0,90404000.0,91708000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2017.0,Q2YTD,2017-01-01,2017-06-30,,22373000.0,1.7,1.7,0.56,17997000.0,1.69,64919000.0,84522000.0,154217000.0,154217000.0,,154217000.0,136001000.0,617296000.0,-1887000.0,37166000.0,,42405000.0,136001000.0,481295000.0,58051000.0,2242000.0,204463000.0,276832000.0,-57696000.0,219136000.0,617296000.0,90300000.0,90404000.0,91708000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2017.0,Q2TTM,2016-07-01,2017-06-30,,45623000.0,3.12,3.12,1.12,35756000.0,3.1,126005000.0,167645000.0,287748000.0,287748000.0,,287748000.0,262806000.0,1198541000.0,-2413000.0,74876000.0,,85731000.0,262806000.0,935735000.0,113880000.0,3942000.0,409631000.0,526104000.0,-112351000.0,413753000.0,1198541000.0,90300000.0,90404000.0,91708000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 10:57:54+00:00,11251000.0,0.8,0.8,0.28,8838000.0,0.8,28674000.0,42972000.0,72951000.0,72951000.0,,72951000.0,67463000.0,301207000.0,-1015000.0,18970000.0,,20981000.0,67463000.0,233744000.0,29024000.0,932000.0,103012000.0,130732000.0,-29107000.0,101625000.0,301207000.0,91200000.0,90708000.0,91624000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2017.0,Q1TTM,2016-04-01,2017-03-31,,46444000.0,2.91,2.91,1.06,34990000.0,2.9,123347000.0,167949000.0,273439000.0,273439000.0,,273439000.0,256398000.0,1173048000.0,-4355000.0,75246000.0,,86326000.0,256398000.0,916650000.0,107771000.0,3217000.0,410955000.0,505695000.0,-108909000.0,396786000.0,1173048000.0,91200000.0,90708000.0,91624000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 13:24:25+00:00,54189000.0,5.83,5.83,1.92,31346000.0,5.66,122011000.0,192923000.0,507885000.0,507885000.0,,507885000.0,287335000.0,1433984000.0,56443000.0,81411000.0,,99882000.0,287335000.0,1146649000.0,133114000.0,19669000.0,459751000.0,686898000.0,-57002000.0,629896000.0,1433984000.0,87100000.0,87179000.0,89701000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2018.0,Q4,2018-10-01,2018-12-31,,11633000.0,1.85,1.85,0.58,8311000.0,1.78,35157000.0,52949000.0,152132000.0,152132000.0,,152132000.0,73757000.0,361688000.0,47266000.0,20312000.0,,24908000.0,73757000.0,287931000.0,35891000.0,6096000.0,118113000.0,169818000.0,17471000.0,187289000.0,361688000.0,87100000.0,87179000.0,89701000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 12:37:39+00:00,11681000.0,1.39,1.39,0.58,7453000.0,1.36,23014000.0,46149000.0,123832000.0,123832000.0,,123832000.0,70906000.0,357934000.0,-177000.0,20591000.0,,24751000.0,70906000.0,287028000.0,35902000.0,6522000.0,110625000.0,176403000.0,-29557000.0,146846000.0,357934000.0,89100000.0,88796000.0,91372000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2018.0,Q3YTD,2018-01-01,2018-09-30,,42556000.0,3.98,3.98,1.34,23035000.0,3.88,86854000.0,139974000.0,355753000.0,355753000.0,,355753000.0,213578000.0,1072296000.0,9177000.0,61099000.0,,74974000.0,213578000.0,858718000.0,97223000.0,13573000.0,341638000.0,517080000.0,-74473000.0,442607000.0,1072296000.0,89100000.0,88796000.0,91372000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2018.0,Q3TTM,2017-10-01,2018-09-30,,54116000.0,4.7,4.7,1.72,31153000.0,4.57,149212000.0,187700000.0,420355000.0,420355000.0,,420355000.0,282825000.0,1407075000.0,8788000.0,81808000.0,,98254000.0,282825000.0,1124250000.0,126250000.0,15810000.0,453031000.0,671219000.0,-101652000.0,569567000.0,1407075000.0,89100000.0,88796000.0,91372000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 14:15:17+00:00,19537000.0,1.31,1.31,0.38,7377000.0,1.28,39494000.0,47416000.0,116829000.0,116829000.0,,116829000.0,71368000.0,363046000.0,10292000.0,19801000.0,,24036000.0,71368000.0,291678000.0,31761000.0,4281000.0,118167000.0,173511000.0,-17188000.0,156323000.0,363046000.0,89200000.0,89112000.0,91586000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2018.0,Q2YTD,2018-01-01,2018-06-30,,30875000.0,2.59,2.59,0.76,15582000.0,2.52,63840000.0,93825000.0,231921000.0,231921000.0,,231921000.0,142672000.0,714362000.0,9354000.0,40508000.0,,50223000.0,142672000.0,571690000.0,61321000.0,7051000.0,231013000.0,340677000.0,-44916000.0,295761000.0,714362000.0,89200000.0,89112000.0,91586000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2018.0,Q2TTM,2017-07-01,2018-06-30,,53049000.0,4.25,4.25,1.52,33025000.0,4.14,161848000.0,186424000.0,381676000.0,381676000.0,,381676000.0,280352000.0,1371238000.0,8154000.0,79191000.0,,95582000.0,280352000.0,1090886000.0,119368000.0,11123000.0,447271000.0,643615000.0,-100091000.0,543524000.0,1371238000.0,89200000.0,89112000.0,91586000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 10:58:54+00:00,11338000.0,1.28,1.28,0.38,8205000.0,1.24,24346000.0,46409000.0,115092000.0,115092000.0,,115092000.0,71304000.0,351316000.0,-938000.0,20707000.0,,26187000.0,71304000.0,280012000.0,29560000.0,2770000.0,112846000.0,167166000.0,-27728000.0,139438000.0,351316000.0,89900000.0,90075000.0,92587000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2018.0,Q1TTM,2017-04-01,2018-03-31,,44634000.0,3.84,3.84,1.42,34807000.0,3.75,158599000.0,180558000.0,346113000.0,346113000.0,,346113000.0,277522000.0,1324281000.0,-3010000.0,77586000.0,,92970000.0,277522000.0,1046759000.0,116634000.0,8152000.0,430555000.0,616204000.0,-111492000.0,504712000.0,1324281000.0,89900000.0,90075000.0,92587000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2019.0,Q4,2019-10-01,2019-12-31,,13243000.0,1.45,1.45,0.68,7535000.0,1.44,23750000.0,59486000.0,122783000.0,122783000.0,,122783000.0,70154000.0,406606000.0,-17906000.0,27100000.0,,29659000.0,70154000.0,336452000.0,40289000.0,5299000.0,137023000.0,199429000.0,-52896000.0,146533000.0,406606000.0,84600000.0,84644000.0,85536000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 13:24:25+00:00,49410000.0,6.66,6.66,2.52,29999000.0,6.59,39670000.0,219298000.0,563648000.0,563648000.0,,563648000.0,294961000.0,1557796000.0,-20745000.0,98334000.0,,110093000.0,294961000.0,1262835000.0,148041000.0,16403000.0,507134000.0,755701000.0,-152383000.0,603318000.0,1557796000.0,84600000.0,84644000.0,85536000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2019.0,Q3YTD,2019-01-01,2019-09-30,,36167000.0,5.21,5.21,1.84,22464000.0,5.15,15920000.0,159812000.0,440865000.0,440865000.0,,440865000.0,224807000.0,1151190000.0,-2839000.0,71234000.0,,80434000.0,224807000.0,926383000.0,107752000.0,11104000.0,370111000.0,556272000.0,-99487000.0,456785000.0,1151190000.0,84600000.0,84765000.0,85550000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2019.0,Q3TTM,2018-10-01,2019-09-30,,47800000.0,7.06,7.06,2.42,30775000.0,6.93,51077000.0,212761000.0,592997000.0,592997000.0,,592997000.0,298564000.0,1512878000.0,44427000.0,91546000.0,,105342000.0,298564000.0,1214314000.0,143643000.0,17200000.0,488224000.0,726090000.0,-82016000.0,644074000.0,1512878000.0,84600000.0,84765000.0,85550000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 12:37:39+00:00,12361000.0,1.62,1.62,0.68,7209000.0,1.6,31765000.0,52107000.0,136983000.0,136983000.0,,136983000.0,70486000.0,394251000.0,-222000.0,24310000.0,,26559000.0,70486000.0,323765000.0,35922000.0,3673000.0,122546000.0,201219000.0,-32471000.0,168748000.0,394251000.0,84600000.0,84765000.0,85550000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2019.0,Q2YTD,2019-01-01,2019-06-30,,23806000.0,3.59,3.59,1.16,15255000.0,3.55,-15845000.0,107705000.0,303882000.0,303882000.0,,303882000.0,154321000.0,756939000.0,-2617000.0,46924000.0,,53875000.0,154321000.0,602618000.0,71830000.0,7431000.0,247565000.0,355053000.0,-67016000.0,288037000.0,756939000.0,84900000.0,84750000.0,85393000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2019.0,Q2TTM,2018-07-01,2019-06-30,,47120000.0,6.83,6.83,2.32,31019000.0,6.69,42326000.0,206803000.0,579846000.0,579846000.0,,579846000.0,298984000.0,1476561000.0,44472000.0,87827000.0,,103534000.0,298984000.0,1177577000.0,143623000.0,20049000.0,476303000.0,701274000.0,-79102000.0,622172000.0,1476561000.0,84900000.0,84750000.0,85393000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 14:15:17+00:00,12013000.0,1.48,1.48,0.58,7405000.0,1.47,34055000.0,51657000.0,125690000.0,125690000.0,,125690000.0,71975000.0,385558000.0,-63000.0,23752000.0,,26378000.0,71975000.0,313583000.0,35915000.0,3345000.0,121205000.0,192378000.0,-32633000.0,159745000.0,385558000.0,84900000.0,84750000.0,85393000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 09:23:39+00:00,11793000.0,2.11,2.11,0.58,7850000.0,2.08,-49900000.0,56048000.0,178192000.0,178192000.0,,178192000.0,82346000.0,371381000.0,-2554000.0,23172000.0,,27497000.0,82346000.0,289035000.0,35915000.0,4086000.0,126360000.0,162675000.0,-34383000.0,128292000.0,371381000.0,84500000.0,84253000.0,85649000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2019.0,Q1TTM,2018-04-01,2019-03-31,,54644000.0,6.66,6.66,2.12,30991000.0,6.5,47765000.0,202562000.0,570985000.0,570985000.0,,570985000.0,298377000.0,1454049000.0,54827000.0,83876000.0,,101192000.0,298377000.0,1155672000.0,139469000.0,20985000.0,473265000.0,682407000.0,-63657000.0,618750000.0,1454049000.0,84500000.0,84253000.0,85649000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2020.0,Q1TTM,2019-04-01,2020-03-31,,51393000.0,6.3,6.3,2.62,29716000.0,6.24,104294000.0,218799000.0,533581000.0,533581000.0,,533581000.0,287224000.0,1603195000.0,-26478000.0,101724000.0,,113429000.0,287224000.0,1315971000.0,152357000.0,15800000.0,515061000.0,800910000.0,-163035000.0,637875000.0,1603195000.0,84600000.0,84870000.0,85548000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 09:23:39+00:00,13776000.0,1.75,1.75,0.68,7567000.0,1.73,14724000.0,55549000.0,148125000.0,148125000.0,,148125000.0,74609000.0,416780000.0,-8287000.0,26562000.0,,30833000.0,74609000.0,342171000.0,40231000.0,3483000.0,134287000.0,207884000.0,-45035000.0,162849000.0,416780000.0,84600000.0,84870000.0,85548000.0
