company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinvestmentincome,aoci,cashandequivalents,claimsandclaimexpenses,commitmentsandcontingencies,commonequity,deferredacquisitioncost,futurepolicybenefits,goodwill,intangibleassets,longtermdebt,otherassets,otherequity,otherlongtermliabilities,othershorttermpayables,participatingpolicyholderequity,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock,unearnedpremiumscredit,unearnedpremiumsdebit
Chubb Ltd,CB,,896159,2012.0,Q2,,2012-06-30,2012-08-08 15:21:37+00:00,440000000.0,1309000000.0,61000000.0,23199000000.0,0.0,515000000.0,1227000000.0,,467000000.0,,3575000000.0,7103000000.0,,2132000000.0,110000000.0,,,19591000000.0,,51010000000.0,15561000000.0,15561000000.0,15561000000.0,35449000000.0,51010000000.0,,39096000000.0,-5854000000.0,6433000000.0,2616000000.0
Chubb Ltd,CB,,896159,2012.0,Q1,,2012-03-31,2012-05-07 16:08:36+00:00,442000000.0,1255000000.0,70000000.0,23077000000.0,0.0,496000000.0,1222000000.0,,467000000.0,,3575000000.0,7117000000.0,,2134000000.0,112000000.0,,,19297000000.0,,50718000000.0,15490000000.0,15490000000.0,15490000000.0,35228000000.0,50718000000.0,,38945000000.0,-5558000000.0,6330000000.0,2455000000.0
Chubb Ltd,CB,,896159,2013.0,FY,,2013-12-31,2015-02-27 15:45:00+00:00,556000000.0,1152000000.0,579000000.0,37443000000.0,0.0,14137000000.0,2313000000.0,4615000000.0,,5404000000.0,4116000000.0,18160000000.0,,5261000000.0,4810000000.0,,,13791000000.0,1901000000.0,94510000000.0,28825000000.0,28825000000.0,28825000000.0,65685000000.0,94510000000.0,,60797000000.0,-255000000.0,7539000000.0,6701000000.0
Chubb Ltd,CB,,896159,2013.0,Q3,,2013-09-30,2013-11-07 16:03:51+00:00,428000000.0,715000000.0,46000000.0,23397000000.0,,522000000.0,1268000000.0,,467000000.0,,3300000000.0,6976000000.0,,2186000000.0,113000000.0,,,21443000000.0,,51067000000.0,15621000000.0,15621000000.0,15621000000.0,35446000000.0,51067000000.0,,39431000000.0,-7059000000.0,6450000000.0,2451000000.0
Chubb Ltd,CB,,896159,2013.0,Q2,,2013-06-30,2013-08-07 14:43:46+00:00,427000000.0,744000000.0,67000000.0,23531000000.0,,498000000.0,1262000000.0,,467000000.0,,3300000000.0,7213000000.0,,2258000000.0,114000000.0,,,21015000000.0,,51240000000.0,15523000000.0,15523000000.0,15523000000.0,35717000000.0,51240000000.0,,39145000000.0,-6734000000.0,6514000000.0,2659000000.0
Chubb Ltd,CB,,896159,2013.0,Q1,,2013-03-31,2013-05-08 16:22:02+00:00,429000000.0,1402000000.0,55000000.0,23604000000.0,,477000000.0,1241000000.0,,467000000.0,,3575000000.0,7317000000.0,,2397000000.0,115000000.0,,,20550000000.0,,52090000000.0,16016000000.0,16016000000.0,16016000000.0,36074000000.0,52090000000.0,,40064000000.0,-6413000000.0,6383000000.0,2517000000.0
Chubb Ltd,CB,,896159,2014.0,FY,,2014-12-31,2016-02-26 17:40:22+00:00,552000000.0,1191000000.0,655000000.0,38315000000.0,0.0,13200000000.0,2601000000.0,4754000000.0,,5724000000.0,3666000000.0,19352000000.0,,5426000000.0,5726000000.0,,,16644000000.0,2552000000.0,98248000000.0,29587000000.0,29587000000.0,29587000000.0,68661000000.0,98248000000.0,,61912000000.0,-1448000000.0,8222000000.0,7452000000.0
Chubb Ltd,CB,,896159,2014.0,Q3,,2014-09-30,2014-11-06 16:50:25+00:00,411000000.0,1438000000.0,57000000.0,23075000000.0,,523000000.0,1297000000.0,,467000000.0,,3300000000.0,6676000000.0,,2459000000.0,119000000.0,,,23079000000.0,,52070000000.0,16506000000.0,16506000000.0,16506000000.0,35564000000.0,52070000000.0,,40477000000.0,-8534000000.0,6611000000.0,2685000000.0
Chubb Ltd,CB,,896159,2014.0,Q2,,2014-06-30,2014-08-07 16:30:19+00:00,417000000.0,1504000000.0,55000000.0,23127000000.0,,501000000.0,1286000000.0,,467000000.0,,3300000000.0,6486000000.0,,1805000000.0,122000000.0,,,22604000000.0,,51440000000.0,16498000000.0,16498000000.0,16498000000.0,34942000000.0,51440000000.0,,40031000000.0,-8111000000.0,6588000000.0,2698000000.0
Chubb Ltd,CB,,896159,2014.0,Q1,,2014-03-31,2014-05-08 16:24:54+00:00,419000000.0,1257000000.0,57000000.0,23137000000.0,,480000000.0,1265000000.0,,467000000.0,,3300000000.0,6412000000.0,,1564000000.0,124000000.0,,,22227000000.0,,50790000000.0,16226000000.0,16226000000.0,16226000000.0,34564000000.0,50790000000.0,,39688000000.0,-7738000000.0,6439000000.0,2482000000.0
Chubb Ltd,CB,,896159,2015.0,FY,,2015-12-31,2017-02-28 16:56:33+00:00,513000000.0,-735000000.0,1775000000.0,37303000000.0,0.0,12314000000.0,2873000000.0,4807000000.0,4796000000.0,887000000.0,9696000000.0,27206000000.0,,5317000000.0,6205000000.0,,,19478000000.0,1404000000.0,102306000000.0,29135000000.0,29135000000.0,29135000000.0,73171000000.0,102306000000.0,,56851000000.0,-1922000000.0,8439000000.0,7405000000.0
Chubb Ltd,CB,,896159,2015.0,Q3,,2015-09-30,2015-11-06 16:08:22+00:00,403000000.0,661000000.0,53000000.0,22359000000.0,,551000000.0,1302000000.0,,467000000.0,,3300000000.0,7443000000.0,,2396000000.0,130000000.0,,,24596000000.0,,51192000000.0,16371000000.0,16371000000.0,16371000000.0,34821000000.0,51192000000.0,,38787000000.0,-9437000000.0,6636000000.0,2737000000.0
Chubb Ltd,CB,,896159,2015.0,Q2,,2015-06-30,2015-08-06 17:03:54+00:00,415000000.0,707000000.0,50000000.0,22506000000.0,,528000000.0,1308000000.0,,467000000.0,,3300000000.0,5806000000.0,,2238000000.0,131000000.0,,,24125000000.0,,50726000000.0,15918000000.0,15918000000.0,15918000000.0,34808000000.0,50726000000.0,,39837000000.0,-9442000000.0,6633000000.0,2843000000.0
Chubb Ltd,CB,,896159,2015.0,Q1,,2015-03-31,2015-05-06 16:50:23+00:00,406000000.0,1060000000.0,52000000.0,22515000000.0,,507000000.0,1280000000.0,,467000000.0,,3300000000.0,5543000000.0,,2279000000.0,133000000.0,,,23762000000.0,,50852000000.0,16162000000.0,16162000000.0,16162000000.0,34690000000.0,50852000000.0,,40421000000.0,-9167000000.0,6463000000.0,2683000000.0
Chubb Ltd,CB,,896159,2016.0,FY,,2016-12-31,2018-02-23 15:38:08+00:00,918000000.0,-314000000.0,985000000.0,60540000000.0,0.0,26456000000.0,4314000000.0,5036000000.0,15332000000.0,6763000000.0,12918000000.0,22872000000.0,,7718000000.0,8617000000.0,,,23613000000.0,1903000000.0,159786000000.0,48275000000.0,48275000000.0,48275000000.0,111511000000.0,159786000000.0,,97184000000.0,-1480000000.0,14779000000.0,11418000000.0
Chubb Ltd,CB,,896159,2016.0,Q3,,2016-09-30,2016-11-03 17:29:23+00:00,915000000.0,1197000000.0,870000000.0,61347000000.0,0.0,26722000000.0,4238000000.0,5010000000.0,15481000000.0,6991000000.0,12929000000.0,23745000000.0,,7444000000.0,9748000000.0,,,22003000000.0,1906000000.0,161810000000.0,48372000000.0,48372000000.0,48372000000.0,113438000000.0,161810000000.0,,98628000000.0,-1550000000.0,15054000000.0,10942000000.0
Chubb Ltd,CB,,896159,2016.0,Q1,,2016-03-31,2016-05-09 18:20:07+00:00,891000000.0,367000000.0,1091000000.0,60206000000.0,0.0,27261000000.0,3376000000.0,4869000000.0,15404000000.0,7955000000.0,12944000000.0,22652000000.0,,6879000000.0,9050000000.0,,,19917000000.0,1903000000.0,156644000000.0,45897000000.0,45897000000.0,45897000000.0,110747000000.0,156644000000.0,,95207000000.0,-1648000000.0,14896000000.0,10068000000.0
Chubb Ltd,CB,,896159,2017.0,FY,,2017-12-31,2020-02-27 14:44:51+00:00,,,728000000.0,63179000000.0,,,,,15541000000.0,,,326000000.0,,,,,123000000.0,,,16718000000.0,,,,63179000000.0,63179000000.0,,,,,
Chubb Ltd,CB,,896159,2017.0,Q3,,2017-09-30,2017-11-01 17:01:25+00:00,911000000.0,1069000000.0,1088000000.0,64153000000.0,0.0,25338000000.0,4691000000.0,5307000000.0,15707000000.0,6558000000.0,11867000000.0,25376000000.0,,8723000000.0,9173000000.0,,,25941000000.0,2428000000.0,167578000000.0,50471000000.0,50471000000.0,50471000000.0,117107000000.0,167578000000.0,,101190000000.0,-1877000000.0,15456000000.0,12057000000.0
Chubb Ltd,CB,,896159,2017.0,Q2,,2017-06-30,2017-08-03 14:59:49+00:00,901000000.0,370000000.0,1297000000.0,60394000000.0,0.0,25643000000.0,4546000000.0,5190000000.0,15434000000.0,6579000000.0,11975000000.0,22875000000.0,,8509000000.0,8952000000.0,,,26011000000.0,2330000000.0,162988000000.0,50349000000.0,50349000000.0,50349000000.0,112639000000.0,162988000000.0,,99102000000.0,-1675000000.0,15289000000.0,12254000000.0
Chubb Ltd,CB,,896159,2017.0,Q1,,2017-03-31,2017-05-04 15:19:44+00:00,897000000.0,0.0,1063000000.0,60579000000.0,0.0,25916000000.0,4406000000.0,5086000000.0,15387000000.0,6674000000.0,12608000000.0,23329000000.0,,7836000000.0,9073000000.0,,,24706000000.0,1704000000.0,160967000000.0,49224000000.0,49224000000.0,49224000000.0,111743000000.0,160967000000.0,,97782000000.0,-1398000000.0,14857000000.0,11429000000.0
Chubb Ltd,CB,,896159,2018.0,FY,,2018-12-31,2020-02-27 14:44:51+00:00,883000000.0,-2448000000.0,1247000000.0,62960000000.0,0.0,23678000000.0,4922000000.0,5506000000.0,15271000000.0,6143000000.0,12395000000.0,26715000000.0,,8667000000.0,10472000000.0,,93000000.0,31700000000.0,1927000000.0,167771000000.0,50312000000.0,50312000000.0,50312000000.0,117459000000.0,167771000000.0,,99878000000.0,-2618000000.0,15532000000.0,12619000000.0
Chubb Ltd,CB,,896159,2018.0,Q3,,2018-09-30,2018-10-30 15:43:15+00:00,857000000.0,-2159000000.0,1053000000.0,63029000000.0,0.0,23974000000.0,4902000000.0,5463000000.0,15332000000.0,6139000000.0,12457000000.0,26729000000.0,,8819000000.0,9343000000.0,,104000000.0,31491000000.0,1914000000.0,167684000000.0,50934000000.0,50934000000.0,50934000000.0,116750000000.0,167684000000.0,,99827000000.0,-2372000000.0,15725000000.0,12741000000.0
Chubb Ltd,CB,,896159,2018.0,Q2,,2018-06-30,2018-08-01 15:38:04+00:00,870000000.0,-1520000000.0,1000000000.0,62778000000.0,0.0,24271000000.0,4916000000.0,5470000000.0,15476000000.0,6283000000.0,12492000000.0,25491000000.0,,9129000000.0,8933000000.0,,101000000.0,30260000000.0,2013000000.0,167534000000.0,50971000000.0,50971000000.0,50971000000.0,116563000000.0,167534000000.0,,100370000000.0,-2040000000.0,15748000000.0,13027000000.0
Chubb Ltd,CB,,896159,2018.0,Q1,,2018-03-31,2018-05-02 16:39:23+00:00,895000000.0,-502000000.0,1988000000.0,63139000000.0,0.0,24551000000.0,4843000000.0,5412000000.0,15686000000.0,6437000000.0,13094000000.0,25367000000.0,,8655000000.0,8618000000.0,,125000000.0,28965000000.0,3081000000.0,168781000000.0,51287000000.0,51287000000.0,51287000000.0,117494000000.0,168781000000.0,,101270000000.0,-1727000000.0,15495000000.0,12170000000.0
Chubb Ltd,CB,,896159,2019.0,FY,,2019-12-31,2020-04-29 16:54:19+00:00,867000000.0,619000000.0,1537000000.0,62690000000.0,0.0,22324000000.0,5242000000.0,5814000000.0,15296000000.0,6063000000.0,14975000000.0,13707000000.0,,8290000000.0,11773000000.0,,109000000.0,36142000000.0,1299000000.0,176943000000.0,55331000000.0,55331000000.0,55331000000.0,121612000000.0,176943000000.0,,105937000000.0,-3754000000.0,16771000000.0,28185000000.0
Chubb Ltd,CB,,896159,2019.0,Q3,,2019-09-30,2019-10-31 12:37:31+00:00,857000000.0,521000000.0,1478000000.0,63012000000.0,0.0,22586000000.0,5148000000.0,5738000000.0,15230000000.0,6148000000.0,13593000000.0,12250000000.0,,8069000000.0,12167000000.0,,111000000.0,34969000000.0,1426000000.0,175148000000.0,54572000000.0,54572000000.0,54572000000.0,120576000000.0,175148000000.0,,105305000000.0,-3504000000.0,16571000000.0,28621000000.0
Chubb Ltd,CB,,896159,2019.0,Q2,,2019-06-30,2019-07-31 15:46:22+00:00,850000000.0,139000000.0,1270000000.0,63205000000.0,0.0,22878000000.0,5113000000.0,5568000000.0,15300000000.0,6266000000.0,13679000000.0,28261000000.0,,8795000000.0,11639000000.0,,98000000.0,33878000000.0,1425000000.0,174516000000.0,53802000000.0,53802000000.0,53802000000.0,120714000000.0,174516000000.0,,103658000000.0,-3093000000.0,16403000000.0,13700000000.0
Chubb Ltd,CB,,896159,2019.0,Q1,,2019-03-31,2019-05-02 15:28:29+00:00,870000000.0,-770000000.0,1271000000.0,63143000000.0,0.0,23172000000.0,5008000000.0,5552000000.0,15328000000.0,6091000000.0,12379000000.0,28090000000.0,,8871000000.0,11210000000.0,,122000000.0,32728000000.0,1928000000.0,171347000000.0,52355000000.0,52355000000.0,52355000000.0,118992000000.0,171347000000.0,,102043000000.0,-2775000000.0,15909000000.0,12524000000.0
Chubb Ltd,CB,,896159,2020.0,Q1,,2020-03-31,2020-04-29 16:54:19+00:00,839000000.0,-2093000000.0,1512000000.0,62214000000.0,0.0,21831000000.0,5162000000.0,5776000000.0,14971000000.0,5902000000.0,14918000000.0,26054000000.0,,8208000000.0,12055000000.0,,146000000.0,36331000000.0,1300000000.0,173127000000.0,52197000000.0,52197000000.0,52197000000.0,120930000000.0,173127000000.0,,91015000000.0,-3872000000.0,16459000000.0,27526000000.0
