company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,currentandfuturebenefits,dilutedeps,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,policyacquisitioncosts,premiumsearned,propertyliabilityinsuranceclaims,restructuringcharge,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Chubb Ltd,CB,,896159,2015.0,Q3TTM,2014-10-01,2015-09-30,,3186000000.0,8.29,8.29,1.3,518000000.0,8.21,395000000.0,280000000.0,2706000000.0,2938000000.0,2706000000.0,-280000000.0,1669000000.0,-53000000.0,-232000000.0,,2284000000.0,216000000.0,,17376000000.0,9598000000.0,9000000.0,280000000.0,15595000000.0,19261000000.0,3333000000.0,18981000000.0,324210936.0,324210936.0,324210936.0
Chubb Ltd,CB,,896159,2015.0,Q2,2015-04-01,2015-06-30,2015-08-06 17:03:54+00:00,652000000.0,2.14,2.14,0.57,,2.14,184000000.0,,494000000.0,494000000.0,494000000.0,,20000000.0,,,334000000.0,99000000.0,2000000.0,353000000.0,3133000000.0,1707000000.0,,,2811000000.0,3489000000.0,678000000.0,3489000000.0,230800000.0,230800000.0,230800000.0
Chubb Ltd,CB,,896159,2015.0,Q2YTD,2015-01-01,2015-06-30,,1519000000.0,4.97,4.97,0.65,295000000.0,4.91,263000000.0,,1623000000.0,1623000000.0,1623000000.0,,1150000000.0,35000000.0,,,1271000000.0,38000000.0,,8287000000.0,4539000000.0,,,7624000000.0,9475000000.0,1886000000.0,9475000000.0,325463196.0,325463196.0,325463196.0
Chubb Ltd,CB,,896159,2015.0,Q2TTM,2014-07-01,2015-06-30,,3216000000.0,9.01,9.01,1.95,554000000.0,8.91,263000000.0,280000000.0,2963000000.0,3371000000.0,2963000000.0,-280000000.0,1963000000.0,-7000000.0,-408000000.0,,2272000000.0,228000000.0,,17411000000.0,9639000000.0,,280000000.0,15681000000.0,19602000000.0,3634000000.0,19322000000.0,325463196.0,325463196.0,325463196.0
Chubb Ltd,CB,,896159,2015.0,Q1,2015-01-01,2015-03-31,2015-05-06 16:50:23+00:00,626000000.0,1.61,1.61,0.57,,1.6,107000000.0,,375000000.0,375000000.0,375000000.0,,11000000.0,,,339000000.0,82000000.0,2000000.0,347000000.0,3105000000.0,1920000000.0,,,2975000000.0,3457000000.0,482000000.0,3457000000.0,232900000.0,232900000.0,234400000.0
Chubb Ltd,CB,,896159,2015.0,Q1TTM,2014-04-01,2015-03-31,,3192000000.0,8.42,8.42,2.6,545000000.0,8.33,120000000.0,280000000.0,2800000000.0,3341000000.0,2800000000.0,-280000000.0,1758000000.0,18000000.0,-541000000.0,,2261000000.0,190000000.0,,17383000000.0,9610000000.0,,280000000.0,15608000000.0,19331000000.0,3461000000.0,19051000000.0,328212376.0,328212376.0,328212376.0
Chubb Ltd,CB,,896159,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 17:28:33+00:00,5923000000.0,8.94,8.94,,588000000.0,8.87,,605000000.0,4135000000.0,4950000000.0,4135000000.0,-605000000.0,2720000000.0,,-815000000.0,,3081000000.0,222000000.0,,28749000000.0,16052000000.0,492000000.0,605000000.0,26136000000.0,31691000000.0,4950000000.0,31086000000.0,462500000.0,462500000.0,466200000.0
Chubb Ltd,CB,,896159,2016.0,Q4,2016-10-01,2016-12-31,,1420000000.0,3.51,3.51,,161000000.0,3.48,-556000000.0,605000000.0,1610000000.0,2425000000.0,1610000000.0,-605000000.0,1109000000.0,,-815000000.0,,257000000.0,130000000.0,,7059000000.0,3855000000.0,131000000.0,605000000.0,5824000000.0,8298000000.0,1869000000.0,7693000000.0,462500000.0,462500000.0,466200000.0
Chubb Ltd,CB,,896159,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 17:01:25+00:00,1518000000.0,2.9,2.9,,155000000.0,2.88,277000000.0,,1360000000.0,1360000000.0,1360000000.0,,839000000.0,,,,924000000.0,91000000.0,,7688000000.0,4269000000.0,115000000.0,,6981000000.0,8618000000.0,1637000000.0,8618000000.0,469000000.0,469000000.0,472200000.0
Chubb Ltd,CB,,896159,2016.0,Q3YTD,2016-01-01,2016-09-30,,4503000000.0,5.43,5.43,,427000000.0,5.39,556000000.0,,2525000000.0,2525000000.0,2525000000.0,,1611000000.0,,,,2824000000.0,92000000.0,,21690000000.0,12197000000.0,361000000.0,,20312000000.0,23393000000.0,3081000000.0,23393000000.0,469000000.0,469000000.0,472200000.0
Chubb Ltd,CB,,896159,2016.0,Q3TTM,2015-10-01,2016-09-30,,5674000000.0,7.77,7.77,-1.71,970000000.0,7.67,19000000.0,300000000.0,3889000000.0,4351000000.0,3889000000.0,-300000000.0,3272000000.0,,-462000000.0,-1001000000.0,4827000000.0,137000000.0,-1049000000.0,29499000000.0,16421000000.0,394000000.0,300000000.0,27237000000.0,31907000000.0,4370000000.0,31607000000.0,469000000.0,469000000.0,472200000.0
Chubb Ltd,CB,,896159,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 14:59:49+00:00,1565000000.0,1.55,1.55,,146000000.0,1.54,155000000.0,,726000000.0,726000000.0,726000000.0,,492000000.0,,,,982000000.0,29000000.0,,7405000000.0,4254000000.0,98000000.0,,7045000000.0,7926000000.0,881000000.0,7926000000.0,468400000.0,468400000.0,471400000.0
Chubb Ltd,CB,,896159,2016.0,Q2YTD,2016-01-01,2016-06-30,,2985000000.0,2.53,2.53,,272000000.0,2.51,279000000.0,,1165000000.0,1165000000.0,1165000000.0,,772000000.0,,,,1900000000.0,1000000.0,,14002000000.0,7928000000.0,246000000.0,,13331000000.0,14775000000.0,1444000000.0,14775000000.0,468400000.0,468400000.0,471400000.0
Chubb Ltd,CB,,896159,2016.0,Q2TTM,2015-07-01,2016-06-30,,4819000000.0,7.49,7.49,-1.14,815000000.0,7.39,-12000000.0,300000000.0,3130000000.0,3592000000.0,3130000000.0,-300000000.0,2515000000.0,,-462000000.0,-673000000.0,3989000000.0,48000000.0,-700000000.0,24977000000.0,13785000000.0,279000000.0,300000000.0,22987000000.0,26867000000.0,3580000000.0,26567000000.0,468400000.0,468400000.0,471400000.0
Chubb Ltd,CB,,896159,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 15:19:44+00:00,1420000000.0,0.98,0.98,,126000000.0,0.97,124000000.0,,439000000.0,439000000.0,439000000.0,,280000000.0,,,,918000000.0,-28000000.0,,6597000000.0,3674000000.0,148000000.0,,6286000000.0,6849000000.0,563000000.0,6849000000.0,448000000.0,448000000.0,452600000.0
Chubb Ltd,CB,,896159,2016.0,Q1TTM,2015-04-01,2016-03-31,,3906000000.0,8.08,8.08,-0.57,669000000.0,7.99,17000000.0,300000000.0,2898000000.0,3360000000.0,2898000000.0,-300000000.0,2043000000.0,,-462000000.0,-339000000.0,3106000000.0,21000000.0,-347000000.0,20705000000.0,11238000000.0,181000000.0,300000000.0,18753000000.0,22430000000.0,3377000000.0,22130000000.0,448000000.0,448000000.0,452600000.0
Chubb Ltd,CB,,896159,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 14:44:51+00:00,6041000000.0,8.26,8.26,,676000000.0,8.19,-139000000.0,607000000.0,3861000000.0,3861000000.0,3861000000.0,-607000000.0,3209000000.0,,,,2833000000.0,400000000.0,,29034000000.0,18454000000.0,310000000.0,607000000.0,28314000000.0,32643000000.0,3722000000.0,32036000000.0,467400000.0,467400000.0,471400000.0
Chubb Ltd,CB,,896159,2017.0,Q4,2017-10-01,2017-12-31,,1513000000.0,3.29,3.29,,176000000.0,3.26,-382000000.0,607000000.0,1533000000.0,1533000000.0,1533000000.0,-607000000.0,797000000.0,,,,286000000.0,67000000.0,,7218000000.0,4272000000.0,77000000.0,607000000.0,6324000000.0,8082000000.0,1151000000.0,7475000000.0,467400000.0,467400000.0,471400000.0
Chubb Ltd,CB,,896159,2017.0,Q3,2017-07-01,2017-09-30,2018-10-30 15:43:15+00:00,1553000000.0,-0.15,-0.15,,169000000.0,-0.15,-85000000.0,,-70000000.0,-70000000.0,-70000000.0,,803000000.0,,,,864000000.0,118000000.0,,7807000000.0,6247000000.0,50000000.0,,8883000000.0,8728000000.0,-155000000.0,8728000000.0,466700000.0,466700000.0,466700000.0
Chubb Ltd,CB,,896159,2017.0,Q3YTD,2017-01-01,2017-09-30,,4528000000.0,4.97,4.97,,500000000.0,4.93,243000000.0,,2328000000.0,2328000000.0,2328000000.0,,2412000000.0,,,,2547000000.0,333000000.0,,21816000000.0,14182000000.0,233000000.0,,21990000000.0,24561000000.0,2571000000.0,24561000000.0,466700000.0,466700000.0,466700000.0
Chubb Ltd,CB,,896159,2017.0,Q3TTM,2016-10-01,2017-09-30,,5948000000.0,8.48,8.48,,661000000.0,8.41,-313000000.0,605000000.0,3938000000.0,4753000000.0,3938000000.0,-605000000.0,3521000000.0,,-815000000.0,,2804000000.0,463000000.0,,28875000000.0,18037000000.0,364000000.0,605000000.0,27814000000.0,32859000000.0,4440000000.0,32254000000.0,466700000.0,466700000.0,466700000.0
Chubb Ltd,CB,,896159,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 15:38:04+00:00,1514000000.0,2.79,2.79,,163000000.0,2.77,200000000.0,,1305000000.0,1305000000.0,1305000000.0,,871000000.0,,,,853000000.0,145000000.0,,7237000000.0,4146000000.0,72000000.0,,6748000000.0,8253000000.0,1505000000.0,8253000000.0,467700000.0,467700000.0,471100000.0
Chubb Ltd,CB,,896159,2017.0,Q2YTD,2017-01-01,2017-06-30,,2975000000.0,5.12,5.12,,331000000.0,5.08,328000000.0,,2398000000.0,2398000000.0,2398000000.0,,1609000000.0,,,,1683000000.0,215000000.0,,14009000000.0,7935000000.0,183000000.0,,13107000000.0,15833000000.0,2726000000.0,15833000000.0,467700000.0,467700000.0,471100000.0
Chubb Ltd,CB,,896159,2017.0,Q2TTM,2016-07-01,2017-06-30,,5913000000.0,11.53,11.53,,647000000.0,11.44,49000000.0,605000000.0,5368000000.0,6183000000.0,5368000000.0,-605000000.0,3557000000.0,,-815000000.0,,2864000000.0,436000000.0,,28756000000.0,16059000000.0,429000000.0,605000000.0,25912000000.0,32749000000.0,6232000000.0,32144000000.0,467700000.0,467700000.0,471100000.0
Chubb Ltd,CB,,896159,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:39:23+00:00,1461000000.0,2.33,2.33,,168000000.0,2.31,128000000.0,,1093000000.0,1093000000.0,1093000000.0,,738000000.0,,,,830000000.0,70000000.0,,6772000000.0,3789000000.0,111000000.0,,6359000000.0,7580000000.0,1221000000.0,7580000000.0,469100000.0,469100000.0,473200000.0
Chubb Ltd,CB,,896159,2017.0,Q1TTM,2016-04-01,2017-03-31,,5964000000.0,10.29,10.29,,630000000.0,10.21,4000000.0,605000000.0,4789000000.0,5604000000.0,4789000000.0,-605000000.0,3178000000.0,,-815000000.0,,2993000000.0,320000000.0,,28924000000.0,16167000000.0,455000000.0,605000000.0,26209000000.0,32422000000.0,5608000000.0,31817000000.0,469100000.0,469100000.0,473200000.0
Chubb Ltd,CB,,896159,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 14:44:51+00:00,6251000000.0,8.55,8.55,,590000000.0,8.49,695000000.0,641000000.0,3962000000.0,3962000000.0,3962000000.0,-641000000.0,2653000000.0,,,,2886000000.0,434000000.0,,30064000000.0,18067000000.0,59000000.0,641000000.0,27853000000.0,33151000000.0,4657000000.0,32510000000.0,463400000.0,463400000.0,466700000.0
Chubb Ltd,CB,,896159,2018.0,Q4,2018-10-01,2018-12-31,,1566000000.0,0.79,0.79,,162000000.0,0.79,159000000.0,641000000.0,355000000.0,355000000.0,355000000.0,-641000000.0,161000000.0,,,,240000000.0,127000000.0,,7465000000.0,4610000000.0,20000000.0,641000000.0,6598000000.0,7753000000.0,514000000.0,7112000000.0,463400000.0,463400000.0,466700000.0
Chubb Ltd,CB,,896159,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 12:37:31+00:00,1587000000.0,2.66,2.66,,127000000.0,2.64,183000000.0,,1231000000.0,1231000000.0,1231000000.0,,842000000.0,,,,883000000.0,145000000.0,,7908000000.0,4868000000.0,16000000.0,,7481000000.0,8895000000.0,1414000000.0,8895000000.0,462800000.0,462800000.0,466300000.0
Chubb Ltd,CB,,896159,2018.0,Q3YTD,2018-01-01,2018-09-30,,4685000000.0,7.76,7.76,,428000000.0,7.7,536000000.0,,3607000000.0,3607000000.0,3607000000.0,,2492000000.0,,,,2646000000.0,307000000.0,,22599000000.0,13457000000.0,39000000.0,,21255000000.0,25398000000.0,4143000000.0,25398000000.0,462800000.0,462800000.0,466300000.0
Chubb Ltd,CB,,896159,2018.0,Q3TTM,2017-10-01,2018-09-30,,6198000000.0,11.05,11.05,,604000000.0,10.96,154000000.0,607000000.0,5140000000.0,5140000000.0,5140000000.0,-607000000.0,3289000000.0,,,,2932000000.0,374000000.0,,29817000000.0,17729000000.0,116000000.0,607000000.0,27579000000.0,33480000000.0,5294000000.0,32873000000.0,462800000.0,462800000.0,466300000.0
Chubb Ltd,CB,,896159,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 15:46:22+00:00,1549000000.0,2.78,2.78,,150000000.0,2.76,218000000.0,,1294000000.0,1294000000.0,1294000000.0,,846000000.0,,,,914000000.0,115000000.0,,7664000000.0,4487000000.0,13000000.0,,7113000000.0,8625000000.0,1512000000.0,8625000000.0,465500000.0,465500000.0,468800000.0
Chubb Ltd,CB,,896159,2018.0,Q2YTD,2018-01-01,2018-06-30,,3098000000.0,5.1,5.1,,301000000.0,5.06,353000000.0,,2376000000.0,2376000000.0,2376000000.0,,1650000000.0,,,,1763000000.0,162000000.0,,14691000000.0,8589000000.0,23000000.0,,13774000000.0,16503000000.0,2729000000.0,16503000000.0,465500000.0,465500000.0,468800000.0
Chubb Ltd,CB,,896159,2018.0,Q2TTM,2017-07-01,2018-06-30,,6164000000.0,8.24,8.24,,646000000.0,8.17,-114000000.0,607000000.0,3839000000.0,3839000000.0,3839000000.0,-607000000.0,3250000000.0,,,,2913000000.0,347000000.0,,29716000000.0,19108000000.0,150000000.0,607000000.0,28981000000.0,33313000000.0,3725000000.0,32706000000.0,465500000.0,465500000.0,468800000.0
Chubb Ltd,CB,,896159,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 15:28:29+00:00,1549000000.0,2.32,2.32,,151000000.0,2.3,135000000.0,,1082000000.0,1082000000.0,1082000000.0,,804000000.0,,,,849000000.0,47000000.0,,7027000000.0,4102000000.0,10000000.0,,6661000000.0,7878000000.0,1217000000.0,7878000000.0,466400000.0,466400000.0,470400000.0
Chubb Ltd,CB,,896159,2018.0,Q1TTM,2017-04-01,2018-03-31,,6129000000.0,8.25,8.25,,659000000.0,8.18,-132000000.0,607000000.0,3850000000.0,3850000000.0,3850000000.0,-607000000.0,3275000000.0,,,,2852000000.0,377000000.0,,29289000000.0,18767000000.0,209000000.0,607000000.0,28616000000.0,32941000000.0,3718000000.0,32334000000.0,466400000.0,466400000.0,470400000.0
Chubb Ltd,CB,,896159,2019.0,Q4,2019-10-01,2019-12-31,,1618000000.0,2.58,2.58,,225000000.0,2.58,169000000.0,552000000.0,1173000000.0,1173000000.0,1173000000.0,-552000000.0,803000000.0,,,,392000000.0,270000000.0,,7935000000.0,4865000000.0,14000000.0,552000000.0,7114000000.0,9008000000.0,1342000000.0,8456000000.0,455900000.0,455900000.0,458700000.0
Chubb Ltd,CB,,896159,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 14:44:51+00:00,6458000000.0,9.77,9.77,,740000000.0,9.71,795000000.0,552000000.0,4454000000.0,4454000000.0,4454000000.0,-552000000.0,2896000000.0,,,,3030000000.0,596000000.0,,31290000000.0,18730000000.0,23000000.0,552000000.0,28981000000.0,34782000000.0,5249000000.0,34230000000.0,455900000.0,455900000.0,458700000.0
Chubb Ltd,CB,,896159,2019.0,Q3YTD,2019-01-01,2019-09-30,,4840000000.0,7.19,7.19,,515000000.0,7.13,626000000.0,,3281000000.0,3281000000.0,3281000000.0,,2093000000.0,,,,2638000000.0,326000000.0,,23355000000.0,13865000000.0,9000000.0,,21867000000.0,25774000000.0,3907000000.0,25774000000.0,454600000.0,454600000.0,458400000.0
Chubb Ltd,CB,,896159,2019.0,Q3TTM,2018-10-01,2019-09-30,,6406000000.0,7.98,7.98,,677000000.0,7.92,785000000.0,641000000.0,3636000000.0,3636000000.0,3636000000.0,-641000000.0,2254000000.0,,,,2878000000.0,453000000.0,,30820000000.0,18475000000.0,29000000.0,641000000.0,28465000000.0,33527000000.0,4421000000.0,32886000000.0,454600000.0,454600000.0,458400000.0
Chubb Ltd,CB,,896159,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 12:37:31+00:00,1679000000.0,2.4,2.4,,158000000.0,2.38,230000000.0,,1091000000.0,1091000000.0,1091000000.0,,718000000.0,,,,890000000.0,57000000.0,,8327000000.0,5052000000.0,2000000.0,,7781000000.0,9102000000.0,1321000000.0,9102000000.0,454600000.0,454600000.0,458400000.0
Chubb Ltd,CB,,896159,2019.0,Q2YTD,2019-01-01,2019-06-30,,3161000000.0,4.79,4.79,,357000000.0,4.75,396000000.0,,2190000000.0,2190000000.0,2190000000.0,,1375000000.0,,,,1748000000.0,269000000.0,,15028000000.0,8813000000.0,7000000.0,,14086000000.0,16672000000.0,2586000000.0,16672000000.0,456300000.0,456300000.0,460000000.0
Chubb Ltd,CB,,896159,2019.0,Q2TTM,2018-07-01,2019-06-30,,6314000000.0,8.24,8.24,,646000000.0,8.18,738000000.0,641000000.0,3776000000.0,3776000000.0,3776000000.0,-641000000.0,2378000000.0,,,,2871000000.0,541000000.0,,30401000000.0,18291000000.0,43000000.0,641000000.0,28165000000.0,33320000000.0,4514000000.0,32679000000.0,456300000.0,456300000.0,460000000.0
Chubb Ltd,CB,,896159,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 15:46:22+00:00,1621000000.0,2.52,2.52,,161000000.0,2.5,208000000.0,,1150000000.0,1150000000.0,1150000000.0,,636000000.0,,,,898000000.0,230000000.0,,7891000000.0,4715000000.0,4000000.0,,7399000000.0,8757000000.0,1358000000.0,8757000000.0,456300000.0,456300000.0,460000000.0
Chubb Ltd,CB,,896159,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 16:54:19+00:00,1540000000.0,2.27,2.27,,196000000.0,2.25,188000000.0,,1040000000.0,1040000000.0,1040000000.0,,739000000.0,,,,850000000.0,39000000.0,,7137000000.0,4098000000.0,3000000.0,,6687000000.0,7915000000.0,1228000000.0,7915000000.0,458100000.0,458100000.0,462200000.0
Chubb Ltd,CB,,896159,2019.0,Q1TTM,2018-04-01,2019-03-31,,6242000000.0,8.5,8.5,,635000000.0,8.44,748000000.0,641000000.0,3920000000.0,3920000000.0,3920000000.0,-641000000.0,2588000000.0,,,,2887000000.0,426000000.0,,30174000000.0,18063000000.0,52000000.0,641000000.0,27879000000.0,33188000000.0,4668000000.0,32547000000.0,458100000.0,458100000.0,462200000.0
Chubb Ltd,CB,,896159,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 16:54:19+00:00,1688000000.0,0.56,0.56,,129000000.0,0.55,215000000.0,,252000000.0,252000000.0,252000000.0,,-97000000.0,,,,873000000.0,-55000000.0,,7794000000.0,4485000000.0,0.0,,7175000000.0,7642000000.0,467000000.0,7642000000.0,450000000.0,450000000.0,458200000.0
Chubb Ltd,CB,,896159,2020.0,Q1TTM,2019-04-01,2020-03-31,,6606000000.0,8.06,8.06,,673000000.0,8.01,822000000.0,552000000.0,3666000000.0,3666000000.0,3666000000.0,-552000000.0,2060000000.0,,,,3053000000.0,502000000.0,,31947000000.0,19117000000.0,20000000.0,552000000.0,29469000000.0,34509000000.0,4488000000.0,33957000000.0,450000000.0,450000000.0,458200000.0
