company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netrealizedcapitalgains,nonoperatingincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.62,1.62,0.53,1.61,,120100000.0,853300000.0,853300000.0,853300000.0,-1200000.0,-166200000.0,1395000000.0,4436500000.0,4182300000.0,4436500000.0,5576100000.0,973400000.0,5576100000.0,522800000.0,521000000.0,525200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 16:08:24+00:00,0.52,0.52,0.64,0.51,0.0,88500000.0,253200000.0,253200000.0,253200000.0,,-145300000.0,5422900000.0,4935900000.0,,4935900000.0,5422900000.0,341700000.0,5422900000.0,486900000.0,490200000.0,493500000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q4,2016-10-01,2016-12-31,,-0.72,-0.72,0.16,-0.72,,16700000.0,-355000000.0,-355000000.0,-355000000.0,-500000.0,-27600000.0,1371700000.0,1681900000.0,,1681900000.0,1371200000.0,-338300000.0,1371200000.0,486900000.0,490200000.0,493500000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 16:07:31+00:00,0.45,0.45,0.16,0.44,,23100000.0,216900000.0,216900000.0,216900000.0,,-38300000.0,1377800000.0,1099500000.0,,1099500000.0,1377800000.0,240000000.0,1377800000.0,482000000.0,487000000.0,490300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.24,1.24,0.48,1.23,,71800000.0,608200000.0,608200000.0,608200000.0,500000.0,-117700000.0,4051200000.0,3254000000.0,,3254000000.0,4051700000.0,680000000.0,4051700000.0,482000000.0,487000000.0,490300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q3TTM,2015-10-01,2016-09-30,,1.65,1.65,0.64,1.65,,96400000.0,820500000.0,820500000.0,820500000.0,-1900000.0,-160200000.0,8462500000.0,4352200000.0,-3031300000.0,4352200000.0,5429300000.0,916900000.0,5429300000.0,482000000.0,487000000.0,490300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 16:05:46+00:00,0.42,0.42,0.16,0.42,,16900000.0,205600000.0,205600000.0,205600000.0,,-37800000.0,1375700000.0,1115400000.0,,1115400000.0,1375700000.0,222500000.0,1375700000.0,489500000.0,490300000.0,493000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.79,0.79,0.32,0.79,,48700000.0,391300000.0,391300000.0,391300000.0,500000.0,-79400000.0,2673400000.0,2154500000.0,,2154500000.0,2673900000.0,440000000.0,2673900000.0,489500000.0,490300000.0,493000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.66,1.66,0.63,1.66,,106400000.0,835900000.0,835900000.0,835900000.0,-500000.0,-162400000.0,7457000000.0,4347400000.0,-2004400000.0,4347400000.0,5452100000.0,942300000.0,5452100000.0,489500000.0,490300000.0,493000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 16:07:08+00:00,0.37,0.37,0.16,0.37,,31800000.0,185700000.0,185700000.0,185700000.0,500000.0,-41600000.0,1297700000.0,1039100000.0,,1039100000.0,1298200000.0,217500000.0,1298200000.0,501900000.0,500000000.0,503200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.61,1.61,0.63,1.6,,107100000.0,819600000.0,819600000.0,819600000.0,-500000.0,-168500000.0,6443400000.0,4364800000.0,-982900000.0,4364800000.0,5460000000.0,926700000.0,5460000000.0,501900000.0,500000000.0,503200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 16:33:18+00:00,-1.19,-1.19,0.7,-1.19,464000000.0,904600000.0,-557100000.0,-557100000.0,-557100000.0,,-128300000.0,5524300000.0,4584500000.0,,5048500000.0,5524300000.0,347500000.0,5524300000.0,468200000.0,467900000.0,467900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q4,2017-10-01,2017-12-31,,-2.39,-2.39,-0.52,-2.38,464000000.0,831700000.0,-1120900000.0,-1120900000.0,-1120900000.0,,-37300000.0,1438300000.0,1226200000.0,,1690200000.0,1438300000.0,-289200000.0,1438300000.0,468200000.0,467900000.0,467900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q3,2017-07-01,2017-09-30,2018-11-01 16:11:08+00:00,0.51,0.51,0.175,0.51,,3600000.0,235600000.0,235600000.0,235600000.0,,-33000000.0,1404700000.0,1132500000.0,,1132500000.0,1404700000.0,239200000.0,1404700000.0,462000000.0,462800000.0,465400000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.2,1.2,0.52,1.19,,72900000.0,563800000.0,563800000.0,563800000.0,,-91000000.0,4086000000.0,3358300000.0,,3358300000.0,4086000000.0,636700000.0,4086000000.0,462000000.0,462800000.0,465400000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q3TTM,2016-10-01,2017-09-30,,0.48,0.48,0.69,0.47,,89600000.0,208800000.0,208800000.0,208800000.0,-500000.0,-118600000.0,5457700000.0,5040200000.0,,5040200000.0,5457200000.0,298400000.0,5457200000.0,462000000.0,462800000.0,465400000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 16:09:55+00:00,0.35,0.35,0.175,0.35,,17900000.0,166500000.0,166500000.0,166500000.0,,-31000000.0,1378900000.0,1163500000.0,,1163500000.0,1378900000.0,184400000.0,1378900000.0,475700000.0,469400000.0,472000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.69,0.69,0.35,0.68,,69300000.0,328200000.0,328200000.0,328200000.0,,-58000000.0,2681300000.0,2225800000.0,,2225800000.0,2681300000.0,397500000.0,2681300000.0,475700000.0,469400000.0,472000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q2TTM,2016-07-01,2017-06-30,,0.42,0.42,0.67,0.4,,109100000.0,190100000.0,190100000.0,190100000.0,-500000.0,-123900000.0,5430800000.0,5007200000.0,,5007200000.0,5430300000.0,299200000.0,5430300000.0,475700000.0,469400000.0,472000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 16:09:59+00:00,0.34,0.34,0.175,0.33,,51400000.0,161700000.0,161700000.0,161700000.0,,-27000000.0,1302400000.0,1062300000.0,,1062300000.0,1302400000.0,213100000.0,1302400000.0,475600000.0,479800000.0,483400000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q1TTM,2016-04-01,2017-03-31,,0.49,0.49,0.65,0.47,,108100000.0,229200000.0,229200000.0,229200000.0,-500000.0,-130700000.0,5427600000.0,4959100000.0,,4959100000.0,5427100000.0,337300000.0,5427100000.0,475600000.0,479800000.0,483400000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 16:33:18+00:00,1.89,1.89,0.76,1.87,0.0,139500000.0,851900000.0,851900000.0,851900000.0,,-130700000.0,5589900000.0,4467800000.0,,4467800000.0,5589900000.0,991400000.0,5589900000.0,450700000.0,451800000.0,454400000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q4,2018-10-01,2018-12-31,,0.48,0.48,,0.48,,22900000.0,212100000.0,212100000.0,212100000.0,,-36000000.0,1401600000.0,1130600000.0,,1130600000.0,1401600000.0,235000000.0,1401600000.0,450700000.0,451800000.0,454400000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 16:21:22+00:00,0.47,0.47,,0.46,,57800000.0,208600000.0,208600000.0,208600000.0,,-36200000.0,1387800000.0,1085200000.0,,1085200000.0,1387800000.0,266400000.0,1387800000.0,443800000.0,446800000.0,449000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.41,1.41,,1.39,,116600000.0,639800000.0,639800000.0,639800000.0,,-94700000.0,4188300000.0,3337200000.0,,3337200000.0,4188300000.0,756400000.0,4188300000.0,443800000.0,446800000.0,449000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q3TTM,2017-10-01,2018-09-30,,-0.98,-0.98,-0.52,-0.99,464000000.0,948300000.0,-481100000.0,-481100000.0,-481100000.0,,-132000000.0,5626600000.0,4563400000.0,,5027400000.0,5626600000.0,467200000.0,5626600000.0,443800000.0,446800000.0,449000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 16:20:45+00:00,0.48,0.48,,0.47,,37900000.0,217600000.0,217600000.0,217600000.0,,-28100000.0,1411100000.0,1127500000.0,,1127500000.0,1411100000.0,255500000.0,1411100000.0,453300000.0,457200000.0,459600000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.94,0.94,,0.93,,58800000.0,431200000.0,431200000.0,431200000.0,,-58500000.0,2800500000.0,2252000000.0,,2252000000.0,2800500000.0,490000000.0,2800500000.0,453300000.0,457200000.0,459600000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q2TTM,2017-07-01,2018-06-30,,-0.94,-0.94,-0.35,-0.94,464000000.0,894100000.0,-454100000.0,-454100000.0,-454100000.0,,-128800000.0,5643500000.0,4610700000.0,,5074700000.0,5643500000.0,440000000.0,5643500000.0,453300000.0,457200000.0,459600000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 16:22:49+00:00,0.46,0.46,0.19,0.46,,20900000.0,213600000.0,213600000.0,213600000.0,,-30400000.0,1389400000.0,1124500000.0,,1124500000.0,1389400000.0,234500000.0,1389400000.0,464300000.0,460300000.0,463600000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q1TTM,2017-04-01,2018-03-31,,-1.07,-1.07,-0.18,-1.06,464000000.0,874100000.0,-505200000.0,-505200000.0,-505200000.0,,-131700000.0,5611300000.0,4646700000.0,,5110700000.0,5611300000.0,368900000.0,5611300000.0,464300000.0,460300000.0,463600000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q4,2019-10-01,2019-12-31,,0.32,0.32,,0.33,,62100000.0,135400000.0,135400000.0,135400000.0,,-29000000.0,1307700000.0,1081200000.0,,1081200000.0,1307700000.0,197500000.0,1307700000.0,428500000.0,427600000.0,430900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 16:33:18+00:00,2.47,2.47,0.8,2.46,0.0,263100000.0,1058300000.0,1058300000.0,1058300000.0,,387400000.0,5292100000.0,4358100000.0,,4358100000.0,5292100000.0,1321400000.0,5292100000.0,428500000.0,427600000.0,430900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.15,2.15,,2.13,,201000000.0,922900000.0,922900000.0,922900000.0,,416400000.0,3984400000.0,3276900000.0,,3276900000.0,3984400000.0,1123900000.0,3984400000.0,421900000.0,423300000.0,426800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q3TTM,2018-10-01,2019-09-30,,2.63,2.63,,2.61,,223900000.0,1135000000.0,1135000000.0,1135000000.0,,380400000.0,5386000000.0,4407500000.0,,4407500000.0,5386000000.0,1358900000.0,5386000000.0,421900000.0,423300000.0,426800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 16:21:22+00:00,0.32,0.32,,0.32,,27200000.0,135000000.0,135000000.0,135000000.0,,-35200000.0,1306900000.0,1109500000.0,,1109500000.0,1306900000.0,162200000.0,1306900000.0,421900000.0,423300000.0,426800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.83,1.83,,1.81,,173800000.0,787900000.0,787900000.0,787900000.0,,451600000.0,2677500000.0,2167400000.0,,2167400000.0,2677500000.0,961700000.0,2677500000.0,429900000.0,430000000.0,432300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q2TTM,2018-07-01,2019-06-30,,2.78,2.78,,2.75,,254500000.0,1208600000.0,1208600000.0,1208600000.0,,379400000.0,5466900000.0,4383200000.0,,4383200000.0,5466900000.0,1463100000.0,5466900000.0,429900000.0,430000000.0,432300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 16:20:45+00:00,1.43,1.43,,1.42,,130800000.0,614800000.0,614800000.0,614800000.0,,486700000.0,1340500000.0,1081600000.0,,1081600000.0,1340500000.0,745600000.0,1340500000.0,429900000.0,430000000.0,432300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:19:32+00:00,0.4,0.4,0.2,0.39,,43000000.0,173100000.0,173100000.0,173100000.0,,-35100000.0,1337000000.0,1085800000.0,,1085800000.0,1337000000.0,216100000.0,1337000000.0,432800000.0,437700000.0,439900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q1TTM,2018-04-01,2019-03-31,,1.83,1.83,,1.8,,161600000.0,811400000.0,811400000.0,811400000.0,,-135400000.0,5537500000.0,4429100000.0,,4429100000.0,5537500000.0,973000000.0,5537500000.0,432800000.0,437700000.0,439900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2020.0,Q1TTM,2019-04-01,2020-03-31,,2.5,2.5,,2.49,,245300000.0,1061900000.0,1061900000.0,1061900000.0,,391200000.0,5145100000.0,4229100000.0,,4229100000.0,5145100000.0,1307200000.0,5145100000.0,410900000.0,414300000.0,418300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:19:32+00:00,0.43,0.43,0.225,0.42,,25200000.0,176700000.0,176700000.0,176700000.0,,-31300000.0,1190000000.0,956800000.0,,956800000.0,1190000000.0,201900000.0,1190000000.0,410900000.0,414300000.0,418300000.0
