company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q1TTM,2013-04-01,2014-03-31,,202000000.0,154300000.0,191900000.0,65100000.0,,103000000.0,627300000.0,-512200000.0,-259000000.0,1052300000.0,-512200000.0,-259000000.0,1048100000.0,276900000.0,789400000.0,789400000.0,-107200000.0,30200000.0,-274500000.0,-234300000.0,-124900000.0,-500000000.0,-395200000.0,100200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 16:05:33+00:00,50900000.0,25900000.0,14200000.0,16300000.0,,-68100000.0,130000000.0,-620300000.0,44400000.0,196800000.0,-620300000.0,44400000.0,196800000.0,-379100000.0,203000000.0,203000000.0,-5300000.0,3000000.0,-67600000.0,-26800000.0,-29000000.0,-500000000.0,-185700000.0,100200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 16:09:08+00:00,202500000.0,92800000.0,161800000.0,67700000.0,,-60700000.0,0.0,-1252000000.0,-286400000.0,1071100000.0,-1252000000.0,-286400000.0,1071100000.0,-467300000.0,837800000.0,837800000.0,23800000.0,75800000.0,-316500000.0,-243000000.0,-143700000.0,-500000000.0,-511300000.0,100300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q4,2015-10-01,2015-12-31,,50900000.0,41500000.0,70300000.0,18100000.0,,-5400000.0,,-396900000.0,31500000.0,266900000.0,-396900000.0,31500000.0,266900000.0,-98500000.0,212300000.0,212300000.0,-9000000.0,500000.0,-78000000.0,-21300000.0,-47500000.0,-250000000.0,-69400000.0,100300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-01 16:06:57+00:00,151600000.0,51300000.0,91500000.0,49600000.0,,-55300000.0,,-855100000.0,-317900000.0,804200000.0,-855100000.0,-317900000.0,804200000.0,-368800000.0,625500000.0,625500000.0,32800000.0,75300000.0,-238500000.0,-221700000.0,-96200000.0,-250000000.0,-441900000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q3TTM,2014-10-01,2015-09-30,,204000000.0,99400000.0,164700000.0,66700000.0,,-90900000.0,,-960200000.0,-367600000.0,1074800000.0,-960200000.0,-367600000.0,1074800000.0,-253000000.0,847000000.0,847000000.0,48000000.0,80900000.0,-303800000.0,-245800000.0,-121800000.0,-250000000.0,-487300000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q3,2015-07-01,2015-09-30,,57400000.0,8800000.0,9800000.0,17000000.0,,23900000.0,,-459100000.0,-95500000.0,338500000.0,-459100000.0,-95500000.0,338500000.0,-216100000.0,232300000.0,232300000.0,7900000.0,-2500000.0,-78500000.0,-47000000.0,-48500000.0,-250000000.0,-128100000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 16:06:43+00:00,94200000.0,42500000.0,81700000.0,32600000.0,,-79200000.0,,-396000000.0,-222400000.0,465700000.0,-396000000.0,-222400000.0,465700000.0,-152700000.0,393200000.0,393200000.0,24900000.0,77800000.0,-160000000.0,-174700000.0,-47700000.0,,-313800000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q2TTM,2014-07-01,2015-06-30,,196900000.0,137000000.0,164800000.0,66200000.0,,-66000000.0,-35000000.0,-730600000.0,-305100000.0,1061500000.0,-730600000.0,-305100000.0,1061500000.0,25800000.0,848800000.0,848800000.0,15600000.0,86400000.0,-290800000.0,-203400000.0,-101700000.0,,-491200000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q2,2015-04-01,2015-06-30,,46800000.0,31900000.0,72100000.0,16100000.0,,-6300000.0,,-200700000.0,-178000000.0,253900000.0,-200700000.0,-178000000.0,253900000.0,-124800000.0,189300000.0,189300000.0,8000000.0,45500000.0,-79500000.0,-157500000.0,-20500000.0,,-166700000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 16:07:04+00:00,47400000.0,10600000.0,9600000.0,16500000.0,,-72900000.0,,-195300000.0,-44400000.0,211800000.0,-195300000.0,-44400000.0,211800000.0,-27900000.0,203900000.0,203900000.0,16900000.0,32300000.0,-80500000.0,-17200000.0,-27200000.0,,-147100000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q1TTM,2014-04-01,2015-03-31,,201800000.0,164100000.0,166200000.0,66800000.0,,-105900000.0,-130000000.0,-821400000.0,-178200000.0,1060900000.0,-821400000.0,-178200000.0,1060900000.0,61300000.0,853300000.0,853300000.0,44900000.0,43500000.0,-278100000.0,-74100000.0,-104100000.0,,-456800000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 16:08:24+00:00,189000000.0,68400000.0,159000000.0,74200000.0,,601400000.0,575000000.0,-1209200000.0,-271100000.0,1041900000.0,-1209200000.0,-271100000.0,1041900000.0,-438400000.0,253200000.0,253200000.0,-75900000.0,35000000.0,-312200000.0,-211700000.0,-122500000.0,-1005400000.0,-501600000.0,63100000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q4,2016-10-01,2016-12-31,,46100000.0,21600000.0,70600000.0,19200000.0,,647600000.0,575000000.0,-586000000.0,-37200000.0,220000000.0,-586000000.0,-37200000.0,220000000.0,-403200000.0,-355000000.0,-355000000.0,-137900000.0,3300000.0,-77100000.0,-42000000.0,-31400000.0,-1005400000.0,-81800000.0,36200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 16:07:31+00:00,142900000.0,46800000.0,88400000.0,55000000.0,,-46200000.0,0.0,-623200000.0,-233900000.0,821900000.0,-623200000.0,-233900000.0,821900000.0,-35200000.0,608200000.0,608200000.0,62000000.0,31700000.0,-235100000.0,-169700000.0,-91100000.0,,-419800000.0,26900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q3TTM,2015-10-01,2016-09-30,,193800000.0,88300000.0,158700000.0,73100000.0,,-51600000.0,,-1020100000.0,-202400000.0,1088800000.0,-1020100000.0,-202400000.0,1088800000.0,-133700000.0,820500000.0,820500000.0,53000000.0,32200000.0,-313100000.0,-191000000.0,-138600000.0,-250000000.0,-489200000.0,127200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q3,2016-07-01,2016-09-30,,47700000.0,-3800000.0,10000000.0,18700000.0,,33300000.0,,-141400000.0,-76800000.0,336300000.0,-141400000.0,-76800000.0,336300000.0,118100000.0,216900000.0,216900000.0,19700000.0,22100000.0,-77700000.0,-48300000.0,-42400000.0,,-85800000.0,13900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 16:05:46+00:00,95200000.0,50600000.0,78400000.0,36300000.0,,-79500000.0,0.0,-481800000.0,-157100000.0,485600000.0,-481800000.0,-157100000.0,485600000.0,-153300000.0,391300000.0,391300000.0,42300000.0,9600000.0,-157400000.0,-121400000.0,-48700000.0,0.0,-334000000.0,13000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q2TTM,2015-07-01,2016-06-30,,203500000.0,100900000.0,158500000.0,71400000.0,,-61000000.0,,-1337800000.0,-221100000.0,1091000000.0,-1337800000.0,-221100000.0,1091000000.0,-467900000.0,835900000.0,835900000.0,41200000.0,7600000.0,-313900000.0,-189700000.0,-144700000.0,-500000000.0,-531500000.0,113300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q2,2016-04-01,2016-06-30,,47100000.0,36300000.0,68900000.0,18800000.0,,-78000000.0,,-176500000.0,-93800000.0,272500000.0,-176500000.0,-93800000.0,272900000.0,2600000.0,205600000.0,205600000.0,79000000.0,2400000.0,-78100000.0,-74800000.0,-21000000.0,,-100800000.0,2000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 16:07:08+00:00,48100000.0,14300000.0,9500000.0,17500000.0,,-1500000.0,0.0,-305300000.0,-63300000.0,213100000.0,-305300000.0,-63300000.0,212700000.0,-155900000.0,185700000.0,185700000.0,-36700000.0,7200000.0,-79300000.0,-46600000.0,-27700000.0,0.0,-233200000.0,11000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q1TTM,2015-04-01,2016-03-31,,203200000.0,96500000.0,161700000.0,68700000.0,,10700000.0,,-1362000000.0,-305300000.0,1072400000.0,-1362000000.0,-305300000.0,1072000000.0,-595300000.0,819600000.0,819600000.0,-29800000.0,50700000.0,-315300000.0,-272400000.0,-144200000.0,-500000000.0,-597400000.0,111300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 16:33:18+00:00,185800000.0,-11600000.0,128000000.0,77100000.0,,378500000.0,746200000.0,-570500000.0,-204600000.0,742000000.0,-570500000.0,-204600000.0,742000000.0,-33100000.0,-557100000.0,-557100000.0,657700000.0,11700000.0,-325600000.0,-334500000.0,-102300000.0,-500000000.0,-502800000.0,232200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q4,2017-10-01,2017-12-31,,46200000.0,10400000.0,38000000.0,19600000.0,,846600000.0,-200000.0,-590700000.0,81500000.0,318900000.0,-590700000.0,81500000.0,318900000.0,-190300000.0,-1120900000.0,-1120900000.0,527400000.0,3300000.0,-80300000.0,-54000000.0,-26000000.0,-500000000.0,-13500000.0,161500000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 16:11:08+00:00,139600000.0,-22000000.0,90000000.0,57500000.0,,-468100000.0,746400000.0,20200000.0,-286100000.0,423100000.0,20200000.0,-286100000.0,423100000.0,157200000.0,563800000.0,563800000.0,130300000.0,8400000.0,-245300000.0,-280500000.0,-76300000.0,0.0,-489300000.0,70700000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q3TTM,2016-10-01,2017-09-30,,185700000.0,-400000.0,160600000.0,76700000.0,,179500000.0,1321400000.0,-565800000.0,-323300000.0,643100000.0,-565800000.0,-323300000.0,643100000.0,-246000000.0,208800000.0,208800000.0,-7600000.0,11700000.0,-322400000.0,-322500000.0,-107700000.0,-1005400000.0,-571100000.0,106900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q3,2017-07-01,2017-09-30,,45700000.0,-55400000.0,31600000.0,19800000.0,,119900000.0,-94800000.0,-276800000.0,-194800000.0,447100000.0,-276800000.0,-194800000.0,447100000.0,-24500000.0,235600000.0,235600000.0,26100000.0,1200000.0,-80500000.0,-197500000.0,-21500000.0,,-102700000.0,24200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 16:09:55+00:00,93900000.0,33400000.0,58400000.0,37700000.0,,-588000000.0,841200000.0,297000000.0,-91300000.0,-24000000.0,297000000.0,-91300000.0,-24000000.0,181700000.0,328200000.0,328200000.0,104200000.0,7200000.0,-164800000.0,-83000000.0,-54800000.0,,-386600000.0,46500000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q2TTM,2016-07-01,2017-06-30,,187700000.0,51200000.0,139000000.0,75600000.0,,92900000.0,1416200000.0,-430400000.0,-205300000.0,532300000.0,-430400000.0,-205300000.0,532300000.0,-103400000.0,190100000.0,190100000.0,-14000000.0,32600000.0,-319600000.0,-173300000.0,-128600000.0,-1005400000.0,-554200000.0,96600000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q2,2017-04-01,2017-06-30,,46100000.0,20300000.0,44700000.0,19100000.0,,-370200000.0,134300000.0,-113100000.0,-40700000.0,-110300000.0,-113100000.0,-40700000.0,-110300000.0,-264100000.0,166500000.0,166500000.0,28200000.0,1400000.0,-81500000.0,-39700000.0,-35200000.0,,-167300000.0,34200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 16:09:59+00:00,47800000.0,13100000.0,13700000.0,18600000.0,,-217800000.0,706900000.0,410100000.0,-50600000.0,86300000.0,410100000.0,-50600000.0,86300000.0,445800000.0,161700000.0,161700000.0,76000000.0,5800000.0,-83300000.0,-43300000.0,-19600000.0,,-219300000.0,12300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q1TTM,2016-04-01,2017-03-31,,188700000.0,67200000.0,163200000.0,75300000.0,,385100000.0,1281900000.0,-493800000.0,-258400000.0,915100000.0,-493800000.0,-258400000.0,915500000.0,163300000.0,229200000.0,229200000.0,36800000.0,33600000.0,-316200000.0,-208400000.0,-114400000.0,-1005400000.0,-487700000.0,64400000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 16:33:18+00:00,187800000.0,339400000.0,142500000.0,76900000.0,,-346400000.0,810400000.0,-357200000.0,-328800000.0,821300000.0,-357200000.0,-328800000.0,821300000.0,135300000.0,851900000.0,851900000.0,51100000.0,900000.0,-341700000.0,-177300000.0,-188700000.0,-414400000.0,-412400000.0,37200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q4,2018-10-01,2018-12-31,,48800000.0,35300000.0,50200000.0,19900000.0,,-5600000.0,143900000.0,-800000.0,-99000000.0,302800000.0,-800000.0,-99000000.0,302800000.0,203000000.0,212100000.0,212100000.0,27600000.0,-1800000.0,-83900000.0,-58100000.0,-50100000.0,-7200000.0,-51800000.0,9200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 16:21:22+00:00,139000000.0,304100000.0,92300000.0,57000000.0,,-340800000.0,666500000.0,-356400000.0,-229800000.0,518500000.0,-356400000.0,-229800000.0,518500000.0,-67700000.0,639800000.0,639800000.0,23500000.0,2700000.0,-257800000.0,-119200000.0,-138600000.0,-407200000.0,-360600000.0,28000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q3TTM,2017-10-01,2018-09-30,,185200000.0,314500000.0,130300000.0,76600000.0,,505800000.0,666300000.0,-947100000.0,-148300000.0,837400000.0,-947100000.0,-148300000.0,837400000.0,-258000000.0,-481100000.0,-481100000.0,550900000.0,6000000.0,-338100000.0,-173200000.0,-164600000.0,-907200000.0,-374100000.0,189500000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q3,2018-07-01,2018-09-30,,45300000.0,155000000.0,24300000.0,18300000.0,,-76600000.0,368700000.0,-232000000.0,-161100000.0,219800000.0,-232000000.0,-161100000.0,219800000.0,-173300000.0,208600000.0,208600000.0,24200000.0,-1000000.0,-84500000.0,-96100000.0,-67300000.0,-407200000.0,-108000000.0,2300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 16:20:45+00:00,93700000.0,149100000.0,68000000.0,38700000.0,,-264200000.0,297800000.0,-124400000.0,-68700000.0,298700000.0,-124400000.0,-68700000.0,298700000.0,105600000.0,431200000.0,431200000.0,-700000.0,3700000.0,-173300000.0,-23100000.0,-71300000.0,,-252600000.0,25700000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q2TTM,2017-07-01,2018-06-30,,185600000.0,104100000.0,137600000.0,78100000.0,,702300000.0,202800000.0,-991900000.0,-182000000.0,1064700000.0,-991900000.0,-182000000.0,1064700000.0,-109200000.0,-454100000.0,-454100000.0,552800000.0,8200000.0,-334100000.0,-274600000.0,-118800000.0,-500000000.0,-368800000.0,211400000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q2,2018-04-01,2018-06-30,,46300000.0,135400000.0,45000000.0,19400000.0,,-107700000.0,187800000.0,-133900000.0,-35800000.0,166000000.0,-133900000.0,-35800000.0,166000000.0,-3700000.0,217600000.0,217600000.0,-9600000.0,5100000.0,-85800000.0,-7100000.0,-44400000.0,,-241000000.0,15700000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 16:22:49+00:00,47400000.0,13700000.0,23000000.0,19300000.0,,-156500000.0,110000000.0,9500000.0,-32900000.0,132700000.0,9500000.0,-32900000.0,132700000.0,109300000.0,213600000.0,213600000.0,8900000.0,-1400000.0,-87500000.0,-16000000.0,-26900000.0,,-11600000.0,10000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q1TTM,2017-04-01,2018-03-31,,185400000.0,-11000000.0,137300000.0,77800000.0,,439800000.0,149300000.0,-971100000.0,-186900000.0,788400000.0,-971100000.0,-186900000.0,788400000.0,-369600000.0,-505200000.0,-505200000.0,590600000.0,4500000.0,-329800000.0,-307200000.0,-109600000.0,-500000000.0,-295100000.0,229900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q4,2019-10-01,2019-12-31,,43900000.0,62400000.0,49900000.0,23100000.0,,16500000.0,305900000.0,-166000000.0,-24700000.0,249300000.0,-166000000.0,-24700000.0,249300000.0,58600000.0,135400000.0,135400000.0,30400000.0,5500000.0,-83700000.0,-19000000.0,-14800000.0,-324900000.0,-68800000.0,9100000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 16:33:18+00:00,178100000.0,318900000.0,151300000.0,79600000.0,711700000.0,36800000.0,615900000.0,-1069800000.0,632300000.0,914600000.0,-1069800000.0,632300000.0,914600000.0,477100000.0,1058300000.0,1058300000.0,-438200000.0,32600000.0,-340800000.0,-54700000.0,-81100000.0,-824900000.0,-552600000.0,56400000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q3TTM,2018-10-01,2019-09-30,,183000000.0,291800000.0,151600000.0,76400000.0,711700000.0,14700000.0,453900000.0,-904600000.0,558000000.0,968100000.0,-904600000.0,558000000.0,968100000.0,621500000.0,1135000000.0,1135000000.0,-441000000.0,25300000.0,-341000000.0,-93800000.0,-116400000.0,-507200000.0,-535600000.0,56500000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q3,2019-07-01,2019-09-30,,42800000.0,99900000.0,23300000.0,18300000.0,-20900000.0,55400000.0,167000000.0,-52000000.0,-30000000.0,262700000.0,-52000000.0,-30000000.0,262700000.0,180700000.0,135000000.0,135000000.0,11200000.0,7400000.0,-84200000.0,-5400000.0,-15800000.0,,-142200000.0,12100000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 16:21:22+00:00,134200000.0,256500000.0,101400000.0,56500000.0,711700000.0,20300000.0,310000000.0,-903800000.0,657000000.0,665300000.0,-903800000.0,657000000.0,665300000.0,418500000.0,922900000.0,922900000.0,-468600000.0,27100000.0,-257100000.0,-35700000.0,-66300000.0,-500000000.0,-483800000.0,47300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q2TTM,2018-07-01,2019-06-30,,185500000.0,346900000.0,152600000.0,76400000.0,732600000.0,-117300000.0,655600000.0,-1084600000.0,426900000.0,925200000.0,-1084600000.0,426900000.0,925200000.0,267500000.0,1208600000.0,1208600000.0,-428000000.0,16900000.0,-341300000.0,-184500000.0,-167900000.0,-914400000.0,-501400000.0,46700000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q2,2019-04-01,2019-06-30,,45800000.0,146300000.0,54100000.0,19000000.0,732600000.0,-8400000.0,143000000.0,-529500000.0,703700000.0,163000000.0,-529500000.0,703700000.0,163000000.0,337200000.0,614800000.0,614800000.0,-508200000.0,18000000.0,-85500000.0,-10400000.0,-28000000.0,-435000000.0,-170000000.0,9500000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 16:20:45+00:00,91400000.0,156600000.0,78100000.0,38200000.0,732600000.0,-35100000.0,143000000.0,-851800000.0,687000000.0,402600000.0,-851800000.0,687000000.0,402600000.0,237800000.0,787900000.0,787900000.0,-479800000.0,19700000.0,-172900000.0,-30300000.0,-50500000.0,-500000000.0,-341600000.0,35200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:19:32+00:00,45600000.0,10300000.0,24000000.0,19200000.0,,-26700000.0,,-322300000.0,-16700000.0,239600000.0,-322300000.0,-16700000.0,239600000.0,-99400000.0,173100000.0,173100000.0,28400000.0,1700000.0,-87400000.0,-19900000.0,-22500000.0,-65000000.0,-171600000.0,25700000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q1TTM,2018-04-01,2019-03-31,,186000000.0,336000000.0,143500000.0,76800000.0,,-216600000.0,700400000.0,-689000000.0,-312600000.0,928200000.0,-689000000.0,-312600000.0,928200000.0,-73400000.0,811400000.0,811400000.0,70600000.0,4000000.0,-341600000.0,-181200000.0,-184300000.0,-479400000.0,-572400000.0,52900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2020.0,Q1TTM,2019-04-01,2020-03-31,,174200000.0,331700000.0,145500000.0,76900000.0,711700000.0,-79800000.0,615900000.0,-1236700000.0,657800000.0,787400000.0,-1236700000.0,657800000.0,787400000.0,208500000.0,1061900000.0,1061900000.0,-445800000.0,31200000.0,-345800000.0,-56300000.0,-72800000.0,-919900000.0,-618100000.0,75200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:19:32+00:00,41700000.0,23100000.0,18200000.0,16500000.0,,-143300000.0,,-489200000.0,8800000.0,112400000.0,-489200000.0,8800000.0,112400000.0,-368000000.0,176700000.0,176700000.0,20800000.0,300000.0,-92400000.0,-21500000.0,-14200000.0,-160000000.0,-237100000.0,44500000.0
