company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q4,2012-10-28,2013-02-02,,1.08,1.08,0.14,1.08,139434000.0,236602000.0,236602000.0,236602000.0,1993661000.0,2760646000.0,390003000.0,1993661000.0,766985000.0,-5961000.0,-6907000.0,390003000.0,376982000.0,-946000.0,376036000.0,2760646000.0,219200000.0,219130000.0,222784000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,FY,2012-01-29,2013-02-02,2015-03-30 18:54:36+00:00,3.59,3.59,0.59,3.53,478081000.0,786763000.0,786763000.0,786763000.0,7011428000.0,9721065000.0,1437886000.0,7011428000.0,2709637000.0,,-6907000.0,1437886000.0,1271751000.0,-6907000.0,1264844000.0,9721065000.0,219200000.0,219130000.0,222784000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q3YTD,2012-01-29,2012-10-27,,2.52,2.52,0.43,2.52,338647000.0,550161000.0,550161000.0,550161000.0,5017767000.0,6960419000.0,1047883000.0,5017767000.0,1942652000.0,5961000.0,,1047883000.0,894769000.0,-5961000.0,888808000.0,6960419000.0,218500000.0,218583000.0,222185000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q3TTM,2011-10-30,2012-10-27,,3.4,3.4,0.55,3.4,455052000.0,742113000.0,742113000.0,742113000.0,6762801000.0,9358297000.0,1389677000.0,6762801000.0,2595496000.0,-1668000.0,-10322000.0,1389677000.0,1205819000.0,-8654000.0,1197165000.0,9358297000.0,218500000.0,218583000.0,222185000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q3,2012-07-29,2012-10-27,2013-12-10 17:37:05+00:00,0.73,0.73,0.14,0.72,94576000.0,159524000.0,159524000.0,159524000.0,1648997000.0,2262723000.0,357983000.0,1648997000.0,613726000.0,1643000.0,,357983000.0,255743000.0,-1643000.0,254100000.0,2262723000.0,218500000.0,218583000.0,222185000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q2YTD,2012-01-29,2012-07-28,,1.78,1.78,0.29,1.78,244071000.0,390637000.0,390637000.0,390637000.0,3368770000.0,4697696000.0,689900000.0,3368770000.0,1328926000.0,4318000.0,,689900000.0,639026000.0,-4318000.0,634708000.0,4697696000.0,219300000.0,220065000.0,223605000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q2TTM,2011-07-31,2012-07-28,,3.3,3.3,0.52,3.3,437930000.0,726558000.0,726558000.0,726558000.0,6604017000.0,9142001000.0,1363920000.0,6604017000.0,2537984000.0,-746000.0,-10322000.0,1363920000.0,1174064000.0,-9576000.0,1164488000.0,9142001000.0,219300000.0,220065000.0,223605000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q2,2012-04-29,2012-07-28,2013-09-10 19:13:04+00:00,0.83,0.83,0.14,0.81,115013000.0,182024000.0,182024000.0,182024000.0,1689643000.0,2340855000.0,352089000.0,1689643000.0,651212000.0,2086000.0,,352089000.0,299123000.0,-2086000.0,297037000.0,2340855000.0,219300000.0,220065000.0,223605000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q1TTM,2011-05-01,2012-04-28,,3.13,3.13,0.49,3.13,416290000.0,692810000.0,692810000.0,692810000.0,6438681000.0,8890556000.0,1332716000.0,6438681000.0,2451875000.0,-263000.0,-10322000.0,1332716000.0,1119159000.0,-10059000.0,1109100000.0,8890556000.0,221900000.0,221104000.0,224929000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q1,2012-01-29,2012-04-28,2013-06-11 18:33:10+00:00,0.94,0.94,0.0,0.93,129058000.0,208613000.0,208613000.0,208613000.0,1679127000.0,2356841000.0,337811000.0,1679127000.0,677714000.0,2232000.0,,337811000.0,339903000.0,-2232000.0,337671000.0,2356841000.0,221900000.0,221104000.0,224929000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,FY,2013-02-03,2014-02-01,2016-03-28 19:29:45+00:00,1.97,1.97,0.255,1.94,506006000.0,837304000.0,837304000.0,837304000.0,7360924000.0,10230353000.0,1526366000.0,7360924000.0,2869429000.0,,247000.0,1526366000.0,1343063000.0,247000.0,1343310000.0,10230353000.0,425000000.0,425761000.0,431610000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q4,2013-11-03,2014-02-01,,0.51,0.51,0.09,0.51,129770000.0,217953000.0,217953000.0,217953000.0,1992101000.0,2741040000.0,401345000.0,1992101000.0,748939000.0,,129000.0,401345000.0,347594000.0,129000.0,347723000.0,2741040000.0,425000000.0,425761000.0,431610000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q3YTD,2013-02-03,2013-11-02,,2.92,2.92,0.53,2.92,376236000.0,619351000.0,619351000.0,619351000.0,5368823000.0,7489313000.0,1125021000.0,5368823000.0,2120490000.0,,118000.0,1125021000.0,995469000.0,118000.0,995587000.0,7489313000.0,211900000.0,211986000.0,214803000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q3TTM,2012-10-28,2013-11-02,,4.04,4.04,0.67,4.04,515670000.0,855953000.0,855953000.0,855953000.0,7362484000.0,10249959000.0,1515024000.0,7362484000.0,2887475000.0,-5961000.0,-6789000.0,1515024000.0,1372451000.0,-828000.0,1371623000.0,10249959000.0,211900000.0,211986000.0,214803000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q3,2013-08-04,2013-11-02,2014-12-09 19:01:13+00:00,0.81,0.81,0.17,0.8,98561000.0,171618000.0,171618000.0,171618000.0,1746235000.0,2398122000.0,381860000.0,1746235000.0,651887000.0,,152000.0,381860000.0,270027000.0,152000.0,270179000.0,2398122000.0,211900000.0,211986000.0,214803000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q2YTD,2013-02-03,2013-08-03,,2.09,2.09,0.35,2.09,277675000.0,447733000.0,447733000.0,447733000.0,3622588000.0,5091191000.0,743161000.0,3622588000.0,1468603000.0,,-34000.0,743161000.0,725442000.0,-34000.0,725408000.0,5091191000.0,213100000.0,213836000.0,216613000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q2TTM,2012-07-29,2013-08-03,,3.95,3.95,0.64,3.95,511685000.0,843859000.0,843859000.0,843859000.0,7265246000.0,10114560000.0,1491147000.0,7265246000.0,2849314000.0,-4318000.0,-6941000.0,1491147000.0,1358167000.0,-2623000.0,1355544000.0,10114560000.0,213100000.0,213836000.0,216613000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q2,2013-05-05,2013-08-03,2014-09-09 17:43:57+00:00,1.0,1.0,0.17,0.98,133361000.0,213121000.0,213121000.0,213121000.0,1823777000.0,2551277000.0,381193000.0,1823777000.0,727500000.0,,175000.0,381193000.0,346307000.0,175000.0,346482000.0,2551277000.0,213100000.0,213836000.0,216613000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q1TTM,2012-04-29,2013-05-04,,3.77,3.77,0.61,3.77,493337000.0,812762000.0,812762000.0,812762000.0,7131112000.0,9904138000.0,1462043000.0,7131112000.0,2773026000.0,-2232000.0,-7116000.0,1462043000.0,1310983000.0,-4884000.0,1306099000.0,9904138000.0,215200000.0,215408000.0,218496000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q1,2013-02-03,2013-05-04,2014-06-10 20:12:54+00:00,1.09,1.09,0.0,1.07,144314000.0,234612000.0,234612000.0,234612000.0,1798811000.0,2539914000.0,361968000.0,1798811000.0,741103000.0,,-209000.0,361968000.0,379135000.0,-209000.0,378926000.0,2539914000.0,215200000.0,215408000.0,218496000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,FY,2014-02-02,2015-01-31,2017-03-27 18:50:48+00:00,2.24,2.24,0.4,2.21,560642000.0,924724000.0,924724000.0,924724000.0,7937956000.0,11041677000.0,1615371000.0,7937956000.0,3103721000.0,,-2984000.0,1615371000.0,1488350000.0,-2984000.0,1485366000.0,11041677000.0,412800000.0,413553000.0,418077000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q4,2014-11-02,2015-01-31,,0.6,0.6,0.1,0.6,147850000.0,248530000.0,248530000.0,248530000.0,2203570000.0,3032698000.0,430342000.0,2203570000.0,829128000.0,,-2406000.0,430342000.0,398786000.0,-2406000.0,396380000.0,3032698000.0,412800000.0,413553000.0,418077000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q3,2014-08-03,2014-11-01,2015-12-08 19:28:21+00:00,0.47,0.47,0.1,0.46,113136000.0,192720000.0,192720000.0,192720000.0,1882185000.0,2598820000.0,410002000.0,1882185000.0,716635000.0,,-777000.0,410002000.0,306633000.0,-777000.0,305856000.0,2598820000.0,410000000.0,411732000.0,415929000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q3YTD,2014-02-02,2014-11-01,,1.64,1.64,0.31,1.64,412792000.0,676194000.0,676194000.0,676194000.0,5734386000.0,8008979000.0,1185029000.0,5734386000.0,2274593000.0,,-578000.0,1185029000.0,1089564000.0,-578000.0,1088986000.0,8008979000.0,410000000.0,411732000.0,415929000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q3TTM,2013-11-03,2014-11-01,,2.17,2.17,0.4,2.17,542562000.0,894147000.0,894147000.0,894147000.0,7726487000.0,10750019000.0,1586374000.0,7726487000.0,3023532000.0,,-449000.0,1586374000.0,1437158000.0,-449000.0,1436709000.0,10750019000.0,410000000.0,411732000.0,415929000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q2YTD,2014-02-02,2014-08-02,,1.16,1.16,0.2,1.16,299656000.0,483474000.0,483474000.0,483474000.0,3852201000.0,5410159000.0,775027000.0,3852201000.0,1557958000.0,,199000.0,775027000.0,782931000.0,199000.0,783130000.0,5410159000.0,413000000.0,415130000.0,419305000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q2TTM,2013-08-04,2014-08-02,,2.1,2.1,0.38,2.1,527987000.0,873045000.0,873045000.0,873045000.0,7590537000.0,10549321000.0,1558232000.0,7590537000.0,2958784000.0,,480000.0,1558232000.0,1400552000.0,480000.0,1401032000.0,10549321000.0,413000000.0,415130000.0,419305000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q2,2014-05-04,2014-08-02,2015-09-09 12:55:46+00:00,0.58,0.58,0.1,0.57,150858000.0,239561000.0,239561000.0,239561000.0,1944017000.0,2729566000.0,395225000.0,1944017000.0,785549000.0,,95000.0,395225000.0,390324000.0,95000.0,390419000.0,2729566000.0,413000000.0,415130000.0,419305000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q1TTM,2013-05-05,2014-05-03,,4.05,4.05,0.73,4.05,510490000.0,846605000.0,846605000.0,846605000.0,7470297000.0,10371032000.0,1544200000.0,7470297000.0,2900735000.0,,560000.0,1544200000.0,1356535000.0,560000.0,1357095000.0,10371032000.0,208500000.0,208949000.0,211515000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q1,2014-02-02,2014-05-03,2015-06-09 18:29:39+00:00,1.17,1.17,0.2,1.15,148798000.0,243913000.0,243913000.0,243913000.0,1908184000.0,2680593000.0,379802000.0,1908184000.0,772409000.0,,104000.0,379802000.0,392607000.0,104000.0,392711000.0,2680593000.0,208500000.0,208949000.0,211515000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,FY,2015-02-01,2016-01-30,2018-04-02 20:28:09+00:00,2.53,2.53,0.47,2.51,591098000.0,1020661000.0,1020661000.0,1020661000.0,8576873000.0,11939999000.0,1738755000.0,8576873000.0,3363126000.0,,-12612000.0,1738755000.0,1624371000.0,-12612000.0,1611759000.0,11939999000.0,403400000.0,403034000.0,406405000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q4,2015-11-01,2016-01-30,,0.66,0.66,0.12,0.66,144567000.0,264161000.0,264161000.0,264161000.0,2386591000.0,3250726000.0,450877000.0,2386591000.0,864135000.0,,-4530000.0,450877000.0,413258000.0,-4530000.0,408728000.0,3250726000.0,403400000.0,403034000.0,406405000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q3,2015-08-02,2015-10-31,2016-12-06 20:07:33+00:00,0.54,0.54,0.1175,0.53,116071000.0,215656000.0,215656000.0,215656000.0,2003347000.0,2782855000.0,443354000.0,2003347000.0,779508000.0,,-4427000.0,443354000.0,336154000.0,-4427000.0,331727000.0,2782855000.0,399400000.0,401494000.0,404504000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q3YTD,2015-02-01,2015-10-31,,1.88,1.88,0.36,1.88,446531000.0,756500000.0,756500000.0,756500000.0,6190282000.0,8689273000.0,1287878000.0,6190282000.0,2498991000.0,,-8082000.0,1287878000.0,1211113000.0,-8082000.0,1203031000.0,8689273000.0,399400000.0,401494000.0,404504000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q3TTM,2014-11-02,2015-10-31,,2.5,2.5,0.46,2.5,594381000.0,1005030000.0,1005030000.0,1005030000.0,8393852000.0,11721971000.0,1718220000.0,8393852000.0,3328119000.0,,-10488000.0,1718220000.0,1609899000.0,-10488000.0,1599411000.0,11721971000.0,399400000.0,401494000.0,404504000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q2,2015-05-03,2015-08-01,2016-09-06 18:29:05+00:00,0.64,0.64,0.1175,0.63,153273000.0,258639000.0,258639000.0,258639000.0,2119480000.0,2968270000.0,435226000.0,2119480000.0,848790000.0,,-1652000.0,435226000.0,413564000.0,-1652000.0,411912000.0,2968270000.0,404100000.0,404760000.0,407693000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q2YTD,2015-02-01,2015-08-01,,1.34,1.34,0.24,1.34,330460000.0,540844000.0,540844000.0,540844000.0,4186935000.0,5906418000.0,844524000.0,4186935000.0,1719483000.0,,-3655000.0,844524000.0,874959000.0,-3655000.0,871304000.0,5906418000.0,404100000.0,404760000.0,407693000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q2TTM,2014-08-03,2015-08-01,,2.43,2.43,0.45,2.43,591446000.0,982094000.0,982094000.0,982094000.0,8272690000.0,11537936000.0,1684868000.0,8272690000.0,3265246000.0,,-6838000.0,1684868000.0,1580378000.0,-6838000.0,1573540000.0,11537936000.0,404100000.0,404760000.0,407693000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q1,2015-02-01,2015-05-02,2016-07-07 12:55:49+00:00,0.69,0.69,0.1175,0.69,177187000.0,282205000.0,282205000.0,282205000.0,2067455000.0,2938148000.0,409298000.0,2067455000.0,870693000.0,,-2003000.0,409298000.0,461395000.0,-2003000.0,459392000.0,2938148000.0,409000000.0,407653000.0,411386000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q1TTM,2014-05-04,2015-05-02,,2.36,2.36,0.43,2.36,589031000.0,963016000.0,963016000.0,963016000.0,8097227000.0,11299232000.0,1644867000.0,8097227000.0,3202005000.0,,-5091000.0,1644867000.0,1557138000.0,-5091000.0,1552047000.0,11299232000.0,409000000.0,407653000.0,411386000.0
