company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q2,2015-05-03,2015-08-01,,278992000.0,4834000.0,65413000.0,-200596000.0,4276000.0,,-221208000.0,-86243000.0,176383000.0,-221208000.0,-86243000.0,176383000.0,-131068000.0,258639000.0,258639000.0,52927000.0,97000.0,-48199000.0,-64000.0,-86180000.0,,-177382000.0,1000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q1,2015-02-01,2015-05-02,2016-07-07 12:55:49+00:00,43302000.0,4148000.0,63316000.0,91434000.0,7036000.0,,-242186000.0,-107054000.0,413988000.0,-242186000.0,-107054000.0,413988000.0,64748000.0,282205000.0,282205000.0,-22967000.0,37255000.0,-48743000.0,-727000.0,-106928000.0,,-237734000.0,601000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q1TTM,2014-05-04,2015-05-02,,524511000.0,13816000.0,239810000.0,38164000.0,23346000.0,245676000.0,-514475000.0,-602395000.0,1282276000.0,-514475000.0,-602395000.0,1282276000.0,165406000.0,963016000.0,963016000.0,41286000.0,43727000.0,-174616000.0,1924000.0,-604919000.0,,-652608000.0,600000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,FY,2016-01-31,2017-01-28,2019-04-01 18:02:54+00:00,628441000.0,18105000.0,302500000.0,64178000.0,18539000.0,,-916091000.0,-296180000.0,1558886000.0,-916091000.0,-296180000.0,1558901000.0,346630000.0,1117654000.0,1117654000.0,74554000.0,23331000.0,-214640000.0,,-297880000.0,0.0,-743321000.0,1700000.0,0.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q4,2016-10-30,2017-01-28,,145640000.0,4834000.0,78364000.0,132661000.0,4357000.0,,-220104000.0,-80148000.0,529658000.0,-220104000.0,-80148000.0,529673000.0,229421000.0,300568000.0,300568000.0,18065000.0,-1227000.0,-53086000.0,,-77438000.0,,-170148000.0,-2710000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q3YTD,2016-01-31,2016-10-29,2017-12-05 19:22:21+00:00,482801000.0,13271000.0,224136000.0,-68483000.0,14182000.0,,-695987000.0,-216032000.0,1029228000.0,-695987000.0,-216032000.0,1029228000.0,117209000.0,817086000.0,817086000.0,56489000.0,24558000.0,-161554000.0,,-220442000.0,,-573173000.0,4410000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q3TTM,2015-11-01,2016-10-29,,540850000.0,18105000.0,296790000.0,133643000.0,18721000.0,,-907570000.0,-292775000.0,1593453000.0,-907570000.0,-292775000.0,1593453000.0,393108000.0,1081247000.0,1081247000.0,81773000.0,27454000.0,-209033000.0,91000.0,-301842000.0,,-744712000.0,8976000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q3,2016-07-31,2016-10-29,,169659000.0,4218000.0,75506000.0,-90661000.0,4320000.0,,-229604000.0,-68977000.0,249674000.0,-229604000.0,-68977000.0,249674000.0,-48907000.0,244546000.0,244546000.0,20283000.0,1876000.0,-53470000.0,143000.0,-73016000.0,,-182330000.0,3896000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q2YTD,2016-01-31,2016-07-30,2017-09-05 19:02:49+00:00,313142000.0,9053000.0,148630000.0,22178000.0,9862000.0,,-466383000.0,-147055000.0,779554000.0,-466383000.0,-147055000.0,779554000.0,166116000.0,572540000.0,572540000.0,36206000.0,22682000.0,-108084000.0,-143000.0,-147426000.0,,-390843000.0,514000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q2TTM,2015-08-02,2016-07-30,,514445000.0,18106000.0,294729000.0,91166000.0,18736000.0,,-901738000.0,-316267000.0,1515435000.0,-901738000.0,-316267000.0,1515435000.0,297430000.0,1052357000.0,1052357000.0,77183000.0,27632000.0,-203454000.0,-70000.0,-321278000.0,,-744652000.0,5081000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q2,2016-05-01,2016-07-30,,286379000.0,4834000.0,74752000.0,-64674000.0,4362000.0,,-225494000.0,-67287000.0,310474000.0,-225494000.0,-67287000.0,310474000.0,17693000.0,281906000.0,281906000.0,18490000.0,2144000.0,-53848000.0,-99000.0,-67702000.0,,-178152000.0,514000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q1,2016-01-31,2016-04-30,2017-06-06 17:51:07+00:00,26763000.0,4219000.0,73878000.0,86852000.0,5500000.0,,-240889000.0,-79768000.0,469080000.0,-240889000.0,-79768000.0,469080000.0,148423000.0,290634000.0,290634000.0,17716000.0,20538000.0,-54236000.0,-44000.0,-79724000.0,,-212691000.0,,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q1TTM,2015-05-03,2016-04-30,,507058000.0,18106000.0,285390000.0,-44756000.0,18650000.0,,-897452000.0,-335223000.0,1381344000.0,-897452000.0,-335223000.0,1381344000.0,148669000.0,1029090000.0,1029090000.0,111620000.0,25585000.0,-197805000.0,-35000.0,-339756000.0,,-743882000.0,4568000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,FY,2017-01-29,2018-02-03,2020-03-30 17:56:18+00:00,714566000.0,18105000.0,313163000.0,-75667000.0,18468000.0,,-1149491000.0,-354755000.0,1681338000.0,-1149491000.0,-354755000.0,1681338000.0,177092000.0,1362753000.0,1362753000.0,81089000.0,,-247526000.0,,-371423000.0,0.0,-920433000.0,687000.0,15981000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q4,2017-10-29,2018-02-03,,161846000.0,4834000.0,85908000.0,-37155000.0,4800000.0,,-282425000.0,-87892000.0,515652000.0,-282425000.0,-87892000.0,515652000.0,145335000.0,450747000.0,450747000.0,16152000.0,,-61067000.0,,-104560000.0,,-226158000.0,687000.0,15981000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q3YTD,2017-01-29,2017-10-28,2018-12-11 17:44:50+00:00,552720000.0,13271000.0,227255000.0,-38512000.0,13668000.0,,-867066000.0,-266863000.0,1165686000.0,-867066000.0,-266863000.0,1165686000.0,31757000.0,912006000.0,912006000.0,64937000.0,,-186459000.0,,-266863000.0,,-694275000.0,0.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q3TTM,2016-10-30,2017-10-28,,698360000.0,18105000.0,305619000.0,94149000.0,18025000.0,,-1087170000.0,-347011000.0,1695344000.0,-1087170000.0,-347011000.0,1695359000.0,261178000.0,1212574000.0,1212574000.0,83002000.0,-1227000.0,-239545000.0,,-344301000.0,,-864423000.0,-2710000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q3,2017-07-30,2017-10-28,,173566000.0,4218000.0,76350000.0,-5290000.0,4511000.0,,-278013000.0,-97547000.0,367727000.0,-278013000.0,-97547000.0,367727000.0,-7833000.0,274449000.0,274449000.0,22218000.0,,-61497000.0,,-97547000.0,,-221027000.0,,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q2YTD,2017-01-29,2017-07-29,2018-09-11 18:17:39+00:00,379154000.0,9053000.0,150905000.0,-33222000.0,9157000.0,,-589053000.0,-169316000.0,797959000.0,-589053000.0,-169316000.0,797959000.0,39590000.0,637557000.0,637557000.0,42719000.0,,-124962000.0,,-169316000.0,,-473248000.0,0.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q2TTM,2016-07-31,2017-07-29,,694453000.0,18105000.0,304775000.0,8778000.0,17834000.0,,-1038761000.0,-318441000.0,1577291000.0,-1038761000.0,-318441000.0,1577306000.0,220104000.0,1182671000.0,1182671000.0,81067000.0,649000.0,-231518000.0,143000.0,-319770000.0,,-825726000.0,1186000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q2,2017-04-30,2017-07-29,,332635000.0,4834000.0,75085000.0,-137007000.0,4753000.0,,-276866000.0,-93345000.0,277098000.0,-276866000.0,-93345000.0,277098000.0,-93113000.0,316539000.0,316539000.0,22481000.0,,-62167000.0,,-93345000.0,,-219452000.0,,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q1,2017-01-29,2017-04-29,2018-06-12 20:29:39+00:00,46519000.0,4219000.0,75820000.0,103785000.0,4404000.0,,-312187000.0,-75971000.0,520861000.0,-312187000.0,-75971000.0,520861000.0,132703000.0,321018000.0,321018000.0,20238000.0,,-62795000.0,,-75971000.0,,-253796000.0,0.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q1TTM,2016-05-01,2017-04-29,,648197000.0,18105000.0,304442000.0,81111000.0,17443000.0,,-987389000.0,-292383000.0,1610667000.0,-987389000.0,-292383000.0,1610682000.0,330910000.0,1148038000.0,1148038000.0,77076000.0,2793000.0,-223199000.0,44000.0,-294127000.0,,-784426000.0,1700000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,FY,2018-02-04,2019-02-02,2020-03-30 17:56:18+00:00,427930000.0,18105000.0,330357000.0,53278000.0,20112000.0,,-1531461000.0,-410409000.0,2066677000.0,-1531461000.0,-410409000.0,2066677000.0,124807000.0,1587457000.0,1587457000.0,95585000.0,,-337189000.0,,-413898000.0,-85000000.0,-1129384000.0,3489000.0,0.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q4,2018-11-04,2019-02-02,,84082000.0,4834000.0,84206000.0,66482000.0,5197000.0,,-432333000.0,-117782000.0,616605000.0,-432333000.0,-117782000.0,616605000.0,66490000.0,441693000.0,441693000.0,24224000.0,,-83326000.0,,-120532000.0,-85000000.0,-269204000.0,2750000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q3YTD,2018-02-04,2018-11-03,2019-12-10 17:49:46+00:00,343848000.0,13271000.0,246151000.0,-13204000.0,14915000.0,,-1099128000.0,-292627000.0,1450072000.0,-1099128000.0,-292627000.0,1450072000.0,58317000.0,1145764000.0,1145764000.0,71361000.0,,-253863000.0,,-293366000.0,,-860180000.0,739000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q3,2018-08-05,2018-11-03,,111320000.0,4218000.0,83748000.0,-9749000.0,5098000.0,,-359333000.0,-114497000.0,435888000.0,-359333000.0,-114497000.0,435888000.0,-37942000.0,338108000.0,338108000.0,23781000.0,,-83892000.0,,-114731000.0,,-280539000.0,234000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q2YTD,2018-02-04,2018-08-04,2019-09-10 17:50:17+00:00,232528000.0,9053000.0,162403000.0,-3455000.0,9817000.0,,-739795000.0,-178130000.0,1014184000.0,-739795000.0,-178130000.0,1014184000.0,96259000.0,807656000.0,807656000.0,47580000.0,,-169971000.0,,-178635000.0,,-579641000.0,505000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q2,2018-05-06,2018-08-04,,215470000.0,4834000.0,82606000.0,46304000.0,5135000.0,,-358899000.0,-98842000.0,542134000.0,-358899000.0,-98842000.0,542134000.0,84393000.0,389404000.0,389404000.0,23820000.0,,-84561000.0,,-98842000.0,,-279473000.0,,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q2TTM,2017-07-30,2018-08-04,,567940000.0,18105000.0,324661000.0,-45900000.0,19128000.0,,-1300233000.0,-363569000.0,1897563000.0,-1300233000.0,-363569000.0,1897563000.0,233761000.0,1532852000.0,1532852000.0,85950000.0,,-292535000.0,,-380742000.0,,-1026826000.0,1192000.0,15981000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q1,2018-02-04,2018-05-05,2019-06-11 19:21:46+00:00,17058000.0,4219000.0,79797000.0,-49759000.0,4682000.0,,-380896000.0,-79288000.0,472050000.0,-380896000.0,-79288000.0,472050000.0,11866000.0,418252000.0,418252000.0,23760000.0,,-85410000.0,,-79793000.0,,-300168000.0,505000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q1TTM,2017-04-30,2018-05-05,,685105000.0,18105000.0,317140000.0,-229211000.0,18746000.0,,-1218200000.0,-358072000.0,1632527000.0,-1218200000.0,-358072000.0,1632527000.0,56255000.0,1459987000.0,1459987000.0,84611000.0,,-270141000.0,,-375245000.0,,-966805000.0,1192000.0,15981000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q4,2019-11-03,2020-02-01,,118165000.0,2122000.0,95803000.0,183842000.0,5758000.0,,-398501000.0,-154232000.0,760616000.0,-398501000.0,-154232000.0,760616000.0,207883000.0,456133000.0,456133000.0,24838000.0,,-91423000.0,,-154232000.0,,-312836000.0,,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,FY,2019-02-03,2020-02-01,2020-03-30 17:56:18+00:00,506591000.0,12682000.0,350892000.0,64288000.0,22209000.0,,-1683249000.0,-554966000.0,2171546000.0,-1683249000.0,-554966000.0,2171546000.0,-66669000.0,1660928000.0,1660928000.0,95438000.0,,-369793000.0,,-555483000.0,0.0,-1335665000.0,517000.0,0.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q3TTM,2018-11-04,2019-11-02,,472508000.0,15394000.0,339295000.0,-53072000.0,21648000.0,,-1717081000.0,-518516000.0,2027535000.0,-1717081000.0,-518516000.0,2027535000.0,-208062000.0,1646488000.0,1646488000.0,94824000.0,,-361696000.0,,-521783000.0,-85000000.0,-1292033000.0,3267000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q3,2019-08-04,2019-11-02,,121773000.0,4219000.0,88191000.0,-157643000.0,5545000.0,,-416404000.0,-150937000.0,327467000.0,-416404000.0,-150937000.0,327467000.0,-239874000.0,370932000.0,370932000.0,25987000.0,,-91728000.0,,-150937000.0,,-330221000.0,,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q3YTD,2019-02-03,2019-11-02,2019-12-10 17:49:46+00:00,388426000.0,10560000.0,255089000.0,-119554000.0,16451000.0,,-1284748000.0,-400734000.0,1410930000.0,-1284748000.0,-400734000.0,1410930000.0,-274552000.0,1204795000.0,1204795000.0,70600000.0,,-278370000.0,,-401251000.0,,-1022829000.0,517000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q2TTM,2018-08-05,2019-08-03,,462055000.0,15393000.0,334852000.0,94822000.0,21201000.0,,-1660010000.0,-482076000.0,2135956000.0,-1660010000.0,-482076000.0,2135956000.0,-6130000.0,1613664000.0,1613664000.0,92618000.0,,-353860000.0,,-485577000.0,-85000000.0,-1242351000.0,3501000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q2,2019-05-05,2019-08-03,,218185000.0,2122000.0,84141000.0,52690000.0,5611000.0,,-408907000.0,-154685000.0,574476000.0,-408907000.0,-154685000.0,574476000.0,10884000.0,412721000.0,412721000.0,24924000.0,,-92920000.0,,-154685000.0,,-321598000.0,,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q2YTD,2019-02-03,2019-08-03,2019-09-10 17:50:17+00:00,266653000.0,6341000.0,166898000.0,38089000.0,10906000.0,,-868344000.0,-249797000.0,1083463000.0,-868344000.0,-249797000.0,1083463000.0,-34678000.0,833863000.0,833863000.0,44613000.0,,-186642000.0,,-250314000.0,,-692608000.0,517000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q1,2019-02-03,2019-05-04,2020-06-09 21:25:48+00:00,48468000.0,4219000.0,82757000.0,-14601000.0,5295000.0,0.0,-459437000.0,-95112000.0,508987000.0,-459437000.0,-95112000.0,508987000.0,-45562000.0,421142000.0,421142000.0,19689000.0,,-93722000.0,,-95629000.0,0.0,-371010000.0,517000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q1TTM,2018-05-06,2019-05-04,,459340000.0,18105000.0,333317000.0,88436000.0,20725000.0,,-1610002000.0,-426233000.0,2103614000.0,-1610002000.0,-426233000.0,2103614000.0,67379000.0,1590347000.0,1590347000.0,91514000.0,,-345501000.0,,-429734000.0,-85000000.0,-1200226000.0,3501000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2020.0,Q1TTM,2019-05-05,2020-05-02,,456346000.0,12698000.0,358733000.0,-789048000.0,22358000.0,2781631000.0,1293315000.0,-599583000.0,604117000.0,1293315000.0,-599583000.0,604117000.0,1297849000.0,933944000.0,933944000.0,100488000.0,,-377485000.0,,-599583000.0,-3750000.0,-1129439000.0,,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2020.0,Q1,2020-02-02,2020-05-02,2020-06-09 21:25:48+00:00,-1777000.0,4235000.0,90598000.0,-867937000.0,5444000.0,2781631000.0,2517127000.0,-139729000.0,-1058442000.0,2517127000.0,-139729000.0,-1058442000.0,1318956000.0,-305842000.0,-305842000.0,24739000.0,,-101414000.0,,-139729000.0,-3750000.0,-164784000.0,0.0,
