company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
D.R. Horton Inc,DHI,,882184,2012.0,Q4,2012-07-01,2012-09-30,,-96500000.0,10500000.0,6100000.0,19500000.0,4400000.0,132500000.0,20600000.0,388300000.0,393900000.0,-131700000.0,-118200000.0,393900000.0,-131700000.0,-118200000.0,144000000.0,100100000.0,100100000.0,-365700000.0,,-9300000.0,-12000000.0,-52100000.0,-9800000.0,-3000000.0,,36000000.0,
D.R. Horton Inc,DHI,,882184,2012.0,FY,2011-10-01,2012-09-30,2014-11-17 18:57:57+00:00,-96500000.0,40400000.0,6100000.0,19500000.0,18800000.0,-960700000.0,50900000.0,765900000.0,751500000.0,-143000000.0,-292200000.0,751500000.0,-143000000.0,-292200000.0,316300000.0,956300000.0,956300000.0,-347000000.0,0.0,-4900000.0,-47800000.0,-240800000.0,-33600000.0,-17500000.0,,232800000.0,
D.R. Horton Inc,DHI,,882184,2012.0,Q3TTM,2011-07-01,2012-06-30,,,39500000.0,-1900000.0,66300000.0,19400000.0,-1083500000.0,31000000.0,377800000.0,163800000.0,-20100000.0,-79800000.0,163800000.0,-20100000.0,-79800000.0,63900000.0,892000000.0,892000000.0,52800000.0,,1700000.0,-47700000.0,-229100000.0,-27300000.0,-197300000.0,,234600000.0,
D.R. Horton Inc,DHI,,882184,2012.0,Q3,2012-04-01,2012-06-30,,,10200000.0,,,4600000.0,-904000000.0,8700000.0,330300000.0,325400000.0,-5700000.0,-94600000.0,325400000.0,-5700000.0,-94600000.0,225100000.0,787900000.0,787900000.0,6700000.0,,-800000.0,-12000000.0,-25900000.0,-18300000.0,-1600000.0,,39300000.0,
D.R. Horton Inc,DHI,,882184,2012.0,Q3YTD,2011-10-01,2012-06-30,2013-07-25 17:08:38+00:00,0.0,29900000.0,,,14400000.0,-1093200000.0,30300000.0,377600000.0,357600000.0,-11300000.0,-174000000.0,357600000.0,-11300000.0,-174000000.0,172300000.0,856200000.0,856200000.0,18700000.0,,4400000.0,-35800000.0,-188700000.0,-23800000.0,-14500000.0,,196800000.0,
D.R. Horton Inc,DHI,,882184,2012.0,Q2TTM,2011-04-01,2012-03-31,,,38800000.0,-1900000.0,66300000.0,19800000.0,-296500000.0,23800000.0,77300000.0,-330700000.0,-31200000.0,-39400000.0,-330700000.0,-31200000.0,-39400000.0,-401300000.0,132700000.0,132700000.0,65800000.0,,-2900000.0,-47600000.0,-277000000.0,-13600000.0,-345600000.0,-38600000.0,262300000.0,
D.R. Horton Inc,DHI,,882184,2012.0,Q2,2012-01-01,2012-03-31,,,9900000.0,,,4800000.0,-138700000.0,17000000.0,17800000.0,22600000.0,-3200000.0,-77700000.0,22600000.0,-3200000.0,-77700000.0,-58300000.0,40600000.0,40600000.0,5700000.0,,2300000.0,-11900000.0,-138400000.0,-3100000.0,-300000.0,,136000000.0,
D.R. Horton Inc,DHI,,882184,2012.0,Q2YTD,2011-10-01,2012-03-31,2013-04-26 16:51:24+00:00,0.0,19700000.0,,,9800000.0,-189200000.0,21600000.0,47300000.0,32200000.0,-5600000.0,-79400000.0,32200000.0,-5600000.0,-79400000.0,-52800000.0,68300000.0,68300000.0,12000000.0,,5200000.0,-23800000.0,-162800000.0,-5500000.0,-12900000.0,,157500000.0,
D.R. Horton Inc,DHI,,882184,2012.0,Q1TTM,2011-01-01,2011-12-31,,,38000000.0,-1900000.0,66300000.0,20000000.0,-290500000.0,7500000.0,59500000.0,-422200000.0,-28500000.0,-32300000.0,-422200000.0,-28500000.0,-32300000.0,-483000000.0,119900000.0,119900000.0,80300000.0,,-4000000.0,-47700000.0,-201200000.0,-15000000.0,-402900000.0,-38600000.0,191700000.0,
D.R. Horton Inc,DHI,,882184,2012.0,Q1,2011-10-01,2011-12-31,2013-01-29 15:03:51+00:00,0.0,9800000.0,,,5000000.0,-50500000.0,4600000.0,29500000.0,9600000.0,-2400000.0,-1700000.0,9600000.0,-2400000.0,-1700000.0,5500000.0,27700000.0,27700000.0,6300000.0,,2900000.0,-11900000.0,-24400000.0,-2400000.0,-12600000.0,,21500000.0,
D.R. Horton Inc,DHI,,882184,2013.0,FY,2012-10-01,2013-09-30,2015-11-18 18:15:33+00:00,-9400000.0,39700000.0,34800000.0,5600000.0,22700000.0,-562000000.0,29700000.0,1307900000.0,939000000.0,180900000.0,-1229300000.0,939000000.0,180900000.0,-1229300000.0,-109400000.0,462700000.0,462700000.0,-1192400000.0,6700000.0,-31000000.0,-60200000.0,-47500000.0,-58000000.0,-345100000.0,,326800000.0,0.0
D.R. Horton Inc,DHI,,882184,2013.0,Q4,2013-07-01,2013-09-30,,,10000000.0,34800000.0,5600000.0,6700000.0,-86400000.0,1800000.0,415900000.0,421400000.0,-28100000.0,-93000000.0,421400000.0,-28100000.0,-93000000.0,300300000.0,139500000.0,139500000.0,-162800000.0,6700000.0,-10700000.0,,,-17400000.0,-3000000.0,,,
D.R. Horton Inc,DHI,,882184,2013.0,Q3TTM,2012-07-01,2013-06-30,,-105900000.0,40200000.0,6100000.0,19500000.0,20400000.0,-343100000.0,48500000.0,1280300000.0,911500000.0,77300000.0,-1254500000.0,911500000.0,77300000.0,-1254500000.0,-265700000.0,423300000.0,423300000.0,-1395300000.0,,-29600000.0,-72200000.0,-99600000.0,-50400000.0,-345100000.0,,362800000.0,
D.R. Horton Inc,DHI,,882184,2013.0,Q3,2013-04-01,2013-06-30,,,9800000.0,,,5900000.0,-134500000.0,10200000.0,-26000000.0,-187500000.0,-29000000.0,-296000000.0,-187500000.0,-29000000.0,-296000000.0,-512500000.0,145900000.0,145900000.0,-323100000.0,,-15100000.0,,,-15300000.0,-171700000.0,,1400000.0,
D.R. Horton Inc,DHI,,882184,2013.0,Q3YTD,2012-10-01,2013-06-30,2014-07-24 17:14:16+00:00,-9400000.0,29700000.0,,,16000000.0,-475600000.0,27900000.0,892000000.0,517600000.0,209000000.0,-1136300000.0,517600000.0,209000000.0,-1136300000.0,-409700000.0,323200000.0,323200000.0,-1029600000.0,0.0,-20300000.0,-60200000.0,-47500000.0,-40600000.0,-342100000.0,,326800000.0,
D.R. Horton Inc,DHI,,882184,2013.0,Q2TTM,2012-04-01,2013-03-31,,-105900000.0,40600000.0,6100000.0,19500000.0,19100000.0,-1112600000.0,47000000.0,1636600000.0,1424400000.0,100600000.0,-1053100000.0,1424400000.0,100600000.0,-1053100000.0,471900000.0,1065300000.0,1065300000.0,-1065500000.0,,-15300000.0,-84200000.0,-125500000.0,-53400000.0,-175000000.0,,400700000.0,
D.R. Horton Inc,DHI,,882184,2013.0,Q2,2013-01-01,2013-03-31,,,9500000.0,,,5300000.0,-211300000.0,15600000.0,818000000.0,681600000.0,85800000.0,-183800000.0,681600000.0,85800000.0,-183800000.0,583600000.0,111000000.0,111000000.0,-98300000.0,,500000.0,,-2100000.0,-11300000.0,-152000000.0,,98700000.0,
D.R. Horton Inc,DHI,,882184,2013.0,Q2YTD,2012-10-01,2013-03-31,2014-04-24 16:45:33+00:00,-9400000.0,19900000.0,,,10100000.0,-341100000.0,17700000.0,918000000.0,705100000.0,238000000.0,-840300000.0,705100000.0,238000000.0,-840300000.0,102800000.0,177300000.0,177300000.0,-706500000.0,0.0,-5200000.0,-60200000.0,-47500000.0,-25300000.0,-170400000.0,,325400000.0,
D.R. Horton Inc,DHI,,882184,2013.0,Q1TTM,2012-01-01,2012-12-31,,-105900000.0,41000000.0,6100000.0,19500000.0,18600000.0,-1040000000.0,48400000.0,836400000.0,765400000.0,11600000.0,-947000000.0,765400000.0,11600000.0,-947000000.0,-170000000.0,994900000.0,994900000.0,-961500000.0,,-13500000.0,-96100000.0,-261800000.0,-45200000.0,-23300000.0,,438000000.0,
D.R. Horton Inc,DHI,,882184,2013.0,Q1,2012-10-01,2012-12-31,2014-01-28 16:43:47+00:00,-9400000.0,10400000.0,,,4800000.0,-129800000.0,2100000.0,100000000.0,23500000.0,152200000.0,-656500000.0,23500000.0,152200000.0,-656500000.0,-480800000.0,66300000.0,66300000.0,-608200000.0,0.0,-5700000.0,-60200000.0,-45400000.0,-14000000.0,-18400000.0,,226700000.0,
D.R. Horton Inc,DHI,,882184,2014.0,FY,2013-10-01,2014-09-30,2016-11-18 15:56:19+00:00,-244100000.0,27400000.0,279800000.0,,38400000.0,-1371500000.0,45200000.0,1427600000.0,627900000.0,-282100000.0,-661400000.0,627900000.0,-282100000.0,-661400000.0,-315600000.0,533500000.0,533500000.0,110800000.0,600000.0,67800000.0,-48600000.0,-5600000.0,-100200000.0,-796900000.0,,,0.0
D.R. Horton Inc,DHI,,882184,2014.0,Q4,2014-07-01,2014-09-30,,-21400000.0,2000000.0,279800000.0,,11800000.0,-626400000.0,2100000.0,741300000.0,196600000.0,-64400000.0,-87700000.0,196600000.0,-64400000.0,-87700000.0,44500000.0,166200000.0,166200000.0,358700000.0,-1000000.0,12900000.0,-22800000.0,-5600000.0,-50300000.0,-523000000.0,,,
D.R. Horton Inc,DHI,,882184,2014.0,Q3YTD,2013-10-01,2014-06-30,2015-07-28 14:53:07+00:00,-222700000.0,25400000.0,,,26600000.0,-745100000.0,43100000.0,686300000.0,431300000.0,-217700000.0,-573700000.0,431300000.0,-217700000.0,-573700000.0,-360100000.0,367300000.0,367300000.0,-247900000.0,1600000.0,54900000.0,-25800000.0,0.0,-49900000.0,-273900000.0,,,
D.R. Horton Inc,DHI,,882184,2014.0,Q3TTM,2013-07-01,2014-06-30,,-222700000.0,35400000.0,34800000.0,5600000.0,33300000.0,-831500000.0,44900000.0,1102200000.0,852700000.0,-245800000.0,-666700000.0,852700000.0,-245800000.0,-666700000.0,-59800000.0,506800000.0,506800000.0,-410700000.0,8300000.0,44200000.0,-25800000.0,,-67300000.0,-276900000.0,,,
D.R. Horton Inc,DHI,,882184,2014.0,Q3,2014-04-01,2014-06-30,,-188200000.0,4600000.0,,,9900000.0,-398500000.0,13500000.0,189300000.0,78500000.0,-146700000.0,-307900000.0,78500000.0,-146700000.0,-307900000.0,-376100000.0,113200000.0,113200000.0,-37100000.0,-300000.0,58600000.0,-13700000.0,,-17100000.0,-110300000.0,,,
D.R. Horton Inc,DHI,,882184,2014.0,Q2YTD,2013-10-01,2014-03-31,2015-04-24 16:24:16+00:00,-34500000.0,20800000.0,,,16700000.0,-346600000.0,29600000.0,497000000.0,352800000.0,-71000000.0,-265800000.0,352800000.0,-71000000.0,-265800000.0,16000000.0,254100000.0,254100000.0,-210800000.0,1900000.0,-3700000.0,-12100000.0,,-32800000.0,-163600000.0,,,
D.R. Horton Inc,DHI,,882184,2014.0,Q2TTM,2013-04-01,2014-03-31,,-34500000.0,40600000.0,34800000.0,5600000.0,29300000.0,-567500000.0,41600000.0,886900000.0,586700000.0,-128100000.0,-654800000.0,586700000.0,-128100000.0,-654800000.0,-196200000.0,539500000.0,539500000.0,-696700000.0,8600000.0,-29500000.0,-12100000.0,,-65500000.0,-338300000.0,,1400000.0,
D.R. Horton Inc,DHI,,882184,2014.0,Q2,2014-01-01,2014-03-31,,,10500000.0,,,8900000.0,-267800000.0,26300000.0,497000000.0,404400000.0,-13700000.0,-258100000.0,404400000.0,-13700000.0,-258100000.0,132600000.0,130900000.0,130900000.0,-140600000.0,1000000.0,800000.0,-12100000.0,,-14500000.0,-107800000.0,,,
D.R. Horton Inc,DHI,,882184,2014.0,Q1,2013-10-01,2013-12-31,2015-01-27 16:13:38+00:00,-34500000.0,10300000.0,,,7800000.0,-78800000.0,3300000.0,,-51600000.0,-57300000.0,-7700000.0,-51600000.0,-57300000.0,-7700000.0,-116600000.0,123200000.0,123200000.0,-70200000.0,900000.0,-4500000.0,0.0,,-18300000.0,-55800000.0,,,
D.R. Horton Inc,DHI,,882184,2014.0,Q1TTM,2013-01-01,2013-12-31,,-34500000.0,39600000.0,34800000.0,5600000.0,25700000.0,-511000000.0,30900000.0,1207900000.0,863900000.0,-28600000.0,-580500000.0,863900000.0,-28600000.0,-580500000.0,254800000.0,519600000.0,519600000.0,-654400000.0,7600000.0,-29800000.0,,-2100000.0,-62300000.0,-382500000.0,,100100000.0,
D.R. Horton Inc,DHI,,882184,2015.0,FY,2014-10-01,2015-09-30,2017-11-15 17:31:38+00:00,-70900000.0,5600000.0,334000000.0,,54100000.0,-210000000.0,61800000.0,1590700000.0,117000000.0,-95400000.0,700400000.0,117000000.0,-95400000.0,700400000.0,722000000.0,750700000.0,750700000.0,100000000.0,12300000.0,-15500000.0,-91600000.0,-8900000.0,-56100000.0,-1456200000.0,0.0,,56000000.0
D.R. Horton Inc,DHI,,882184,2015.0,Q4,2015-07-01,2015-09-30,,-2200000.0,1500000.0,334000000.0,,14400000.0,215400000.0,37800000.0,29900000.0,27000000.0,39400000.0,511800000.0,27000000.0,39400000.0,511800000.0,578200000.0,238900000.0,238900000.0,41600000.0,5000000.0,-13800000.0,-23000000.0,12200000.0,-12800000.0,-22700000.0,,,56000000.0
D.R. Horton Inc,DHI,,882184,2015.0,Q3YTD,2014-10-01,2015-06-30,2016-07-25 18:15:36+00:00,-68700000.0,4100000.0,,,39700000.0,-425400000.0,24000000.0,1560800000.0,90000000.0,-134800000.0,188600000.0,90000000.0,-134800000.0,188600000.0,143800000.0,511800000.0,511800000.0,58400000.0,7300000.0,-1700000.0,-68600000.0,-21100000.0,-43300000.0,-1433500000.0,,,
D.R. Horton Inc,DHI,,882184,2015.0,Q3TTM,2014-07-01,2015-06-30,,-90100000.0,6100000.0,279800000.0,,51500000.0,-1051800000.0,26100000.0,2302100000.0,286600000.0,-199200000.0,100900000.0,286600000.0,-199200000.0,100900000.0,188300000.0,678000000.0,678000000.0,417100000.0,6300000.0,11200000.0,-91400000.0,-26700000.0,-93600000.0,-1956500000.0,,,
D.R. Horton Inc,DHI,,882184,2015.0,Q3,2015-04-01,2015-06-30,,-68700000.0,1400000.0,,,14300000.0,96200000.0,3000000.0,210500000.0,-144000000.0,-105500000.0,357400000.0,-144000000.0,-105500000.0,357400000.0,107900000.0,221400000.0,221400000.0,24100000.0,600000.0,3600000.0,-22900000.0,-21100000.0,-19300000.0,-335200000.0,,,
D.R. Horton Inc,DHI,,882184,2015.0,Q2YTD,2014-10-01,2015-03-31,2016-04-25 17:32:12+00:00,,2700000.0,,,25400000.0,-521600000.0,21000000.0,1350300000.0,234000000.0,-29300000.0,-168800000.0,234000000.0,-29300000.0,-168800000.0,35900000.0,290400000.0,290400000.0,34300000.0,6700000.0,-5300000.0,-45700000.0,,-24000000.0,-1098300000.0,,0.0,
D.R. Horton Inc,DHI,,882184,2015.0,Q2TTM,2014-04-01,2015-03-31,,-209600000.0,9300000.0,279800000.0,,47100000.0,-1546500000.0,36600000.0,2280900000.0,509100000.0,-240400000.0,-564400000.0,509100000.0,-240400000.0,-564400000.0,-295700000.0,569800000.0,569800000.0,355900000.0,5400000.0,66200000.0,-82200000.0,-5600000.0,-91400000.0,-1731600000.0,,,
D.R. Horton Inc,DHI,,882184,2015.0,Q2,2015-01-01,2015-03-31,,,1400000.0,,,13100000.0,-220300000.0,16400000.0,860300000.0,211900000.0,-15400000.0,-39800000.0,211900000.0,-15400000.0,-39800000.0,156700000.0,147900000.0,147900000.0,18100000.0,5500000.0,-2700000.0,-22900000.0,,-12700000.0,-647400000.0,,,
D.R. Horton Inc,DHI,,882184,2015.0,Q1,2014-10-01,2014-12-31,2016-01-28 15:12:35+00:00,,1300000.0,,,12300000.0,-301300000.0,4600000.0,490000000.0,22100000.0,-13900000.0,-129000000.0,22100000.0,-13900000.0,-129000000.0,-120800000.0,142500000.0,142500000.0,16200000.0,1200000.0,-2600000.0,-22800000.0,,-11300000.0,-450900000.0,,,
D.R. Horton Inc,DHI,,882184,2015.0,Q1TTM,2014-01-01,2014-12-31,,-209600000.0,18400000.0,279800000.0,,42900000.0,-1594000000.0,46500000.0,1917600000.0,701600000.0,-238700000.0,-782700000.0,701600000.0,-238700000.0,-782700000.0,-319800000.0,552800000.0,552800000.0,197200000.0,900000.0,69700000.0,-71400000.0,-5600000.0,-93200000.0,-1192000000.0,,,
D.R. Horton Inc,DHI,,882184,2016.0,FY,2015-10-01,2016-09-30,2018-11-16 15:58:56+00:00,-82200000.0,5400000.0,389900000.0,,61000000.0,-401900000.0,72400000.0,0.0,-591900000.0,-112600000.0,623900000.0,-591900000.0,-112600000.0,623900000.0,-80600000.0,886300000.0,886300000.0,73100000.0,4100000.0,36000000.0,-118700000.0,,-86100000.0,-549700000.0,,19700000.0,0.0
D.R. Horton Inc,DHI,,882184,2016.0,Q4,2016-07-01,2016-09-30,,-82200000.0,1300000.0,389900000.0,,19600000.0,199600000.0,10600000.0,-26300000.0,-53500000.0,-85400000.0,535300000.0,-53500000.0,-85400000.0,535300000.0,396400000.0,283700000.0,283700000.0,31100000.0,-2200000.0,2300000.0,-29800000.0,,-20900000.0,-5800000.0,,15400000.0,
D.R. Horton Inc,DHI,,882184,2016.0,Q3YTD,2015-10-01,2016-06-30,2017-07-27 11:21:24+00:00,0.0,4100000.0,,,41400000.0,-601500000.0,61800000.0,26300000.0,-538400000.0,-27200000.0,88600000.0,-538400000.0,-27200000.0,88600000.0,-477000000.0,602600000.0,602600000.0,42000000.0,6300000.0,33700000.0,-88900000.0,,-65200000.0,-543900000.0,0.0,4300000.0,
D.R. Horton Inc,DHI,,882184,2016.0,Q3TTM,2015-07-01,2016-06-30,,-2200000.0,5600000.0,334000000.0,,55800000.0,-386100000.0,99600000.0,56200000.0,-511400000.0,12200000.0,600400000.0,-511400000.0,12200000.0,600400000.0,101200000.0,841500000.0,841500000.0,83600000.0,11300000.0,19900000.0,-111900000.0,12200000.0,-78000000.0,-566600000.0,,4300000.0,56000000.0
