company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2015.0,Q1TTM,2013-09-28,2014-10-03,,109000000.0,4.63,4.63,1.72,4.49,,-16000000.0,1524000000.0,1524000000.0,1524000000.0,,10098000000.0,14020000000.0,-45000000.0,,1274000000.0,28000000.0,757000000.0,10098000000.0,3922000000.0,205000000.0,4000000.0,2168000000.0,1754000000.0,-246000000.0,1508000000.0,14020000000.0,325600000.0,327000000.0,337000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2016.0,FY,2015-07-04,2016-07-01,2018-08-03 16:13:27+00:00,123000000.0,0.83,0.83,2.43,0.82,,26000000.0,248000000.0,248000000.0,248000000.0,,8545000000.0,11160000000.0,19000000.0,,1237000000.0,175000000.0,635000000.0,8545000000.0,2615000000.0,193000000.0,3000000.0,2170000000.0,445000000.0,-171000000.0,274000000.0,11160000000.0,298800000.0,299000000.0,302000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2016.0,Q4,2016-04-02,2016-07-01,,29000000.0,0.24,0.24,0.63,0.23,,-16000000.0,70000000.0,70000000.0,70000000.0,,1993000000.0,2654000000.0,2000000.0,,307000000.0,79000000.0,143000000.0,1993000000.0,661000000.0,51000000.0,,558000000.0,103000000.0,-49000000.0,54000000.0,2654000000.0,298800000.0,299000000.0,302000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2016.0,Q3,2016-01-02,2016-04-01,2017-04-28 17:19:10+00:00,29000000.0,-0.07,-0.07,0.63,-0.07,,30000000.0,-21000000.0,-21000000.0,-21000000.0,,2071000000.0,2595000000.0,28000000.0,,298000000.0,20000000.0,150000000.0,2071000000.0,524000000.0,47000000.0,1000000.0,497000000.0,27000000.0,-18000000.0,9000000.0,2595000000.0,300000000.0,298000000.0,298000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2016.0,Q3YTD,2015-07-04,2016-04-01,,94000000.0,0.59,0.59,1.8,0.59,,42000000.0,178000000.0,178000000.0,178000000.0,,6552000000.0,8506000000.0,17000000.0,,930000000.0,96000000.0,492000000.0,6552000000.0,1954000000.0,142000000.0,3000000.0,1612000000.0,342000000.0,-122000000.0,220000000.0,8506000000.0,300000000.0,298000000.0,298000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2016.0,Q3TTM,2015-04-04,2016-04-01,,127000000.0,1.06,1.06,2.34,1.06,,53000000.0,315000000.0,315000000.0,315000000.0,,8704000000.0,11434000000.0,11000000.0,,1254000000.0,105000000.0,696000000.0,8704000000.0,2730000000.0,197000000.0,6000000.0,2182000000.0,548000000.0,-180000000.0,368000000.0,11434000000.0,300000000.0,298000000.0,298000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2016.0,Q2,2015-10-03,2016-01-01,2017-01-26 16:10:10+00:00,31000000.0,0.55,0.55,0.63,0.55,,15000000.0,165000000.0,165000000.0,165000000.0,,2245000000.0,2986000000.0,-2000000.0,,304000000.0,17000000.0,160000000.0,2245000000.0,741000000.0,48000000.0,1000000.0,512000000.0,229000000.0,-49000000.0,180000000.0,2986000000.0,300000000.0,299000000.0,301000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2016.0,Q2YTD,2015-07-04,2016-01-01,,65000000.0,0.66,0.66,1.17,0.66,,12000000.0,199000000.0,199000000.0,199000000.0,,4481000000.0,5911000000.0,-11000000.0,,632000000.0,76000000.0,342000000.0,4481000000.0,1430000000.0,95000000.0,2000000.0,1115000000.0,315000000.0,-104000000.0,211000000.0,5911000000.0,300000000.0,299000000.0,301000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2016.0,Q2TTM,2015-01-03,2016-01-01,,131000000.0,2.03,2.03,2.25,2.01,,36000000.0,627000000.0,627000000.0,627000000.0,,9008000000.0,12169000000.0,-9000000.0,,1302000000.0,99000000.0,765000000.0,9008000000.0,3161000000.0,198000000.0,6000000.0,2297000000.0,864000000.0,-201000000.0,663000000.0,12169000000.0,300000000.0,299000000.0,301000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2016.0,Q1,2015-07-04,2015-10-02,2016-10-28 16:11:01+00:00,34000000.0,0.11,0.11,0.54,0.11,,-3000000.0,34000000.0,34000000.0,34000000.0,,2236000000.0,2925000000.0,-9000000.0,,328000000.0,59000000.0,182000000.0,2236000000.0,689000000.0,47000000.0,1000000.0,603000000.0,86000000.0,-55000000.0,31000000.0,2925000000.0,309100000.0,302000000.0,308000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2016.0,Q1TTM,2014-10-04,2015-10-02,,132000000.0,4.32,4.32,2.16,4.24,,214000000.0,1395000000.0,1395000000.0,1395000000.0,,9432000000.0,12879000000.0,115000000.0,-620000000.0,1339000000.0,85000000.0,823000000.0,9432000000.0,3447000000.0,200000000.0,6000000.0,1759000000.0,1688000000.0,-79000000.0,1609000000.0,12879000000.0,309100000.0,302000000.0,308000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2017.0,FY,2016-07-02,2017-06-30,2019-08-02 16:11:06+00:00,104000000.0,2.61,2.61,2.52,2.58,,43000000.0,772000000.0,772000000.0,772000000.0,,7597000000.0,10771000000.0,-29000000.0,,1232000000.0,178000000.0,606000000.0,7597000000.0,3174000000.0,222000000.0,12000000.0,2120000000.0,1054000000.0,-239000000.0,815000000.0,10771000000.0,295800000.0,296000000.0,299000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2017.0,Q4,2017-04-01,2017-06-30,,20000000.0,0.39,0.39,0.63,0.38,,6000000.0,114000000.0,114000000.0,114000000.0,,1740000000.0,2406000000.0,-20000000.0,,288000000.0,15000000.0,146000000.0,1740000000.0,666000000.0,62000000.0,5000000.0,469000000.0,197000000.0,-77000000.0,120000000.0,2406000000.0,295800000.0,296000000.0,299000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2017.0,Q3,2016-12-31,2017-03-31,2018-05-01 16:16:09+00:00,28000000.0,0.66,0.66,0.63,0.65,,18000000.0,194000000.0,194000000.0,194000000.0,,1858000000.0,2674000000.0,1000000.0,,324000000.0,48000000.0,150000000.0,1858000000.0,816000000.0,60000000.0,5000000.0,550000000.0,266000000.0,-54000000.0,212000000.0,2674000000.0,293900000.0,296000000.0,300000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2017.0,Q3YTD,2016-07-02,2017-03-31,,84000000.0,2.22,2.22,1.89,2.2,,37000000.0,658000000.0,658000000.0,658000000.0,,5857000000.0,8365000000.0,-9000000.0,,944000000.0,163000000.0,460000000.0,5857000000.0,2508000000.0,160000000.0,7000000.0,1651000000.0,857000000.0,-162000000.0,695000000.0,8365000000.0,293900000.0,296000000.0,300000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2017.0,Q3TTM,2016-04-02,2017-03-31,,113000000.0,2.46,2.46,2.52,2.43,,21000000.0,728000000.0,728000000.0,728000000.0,,7850000000.0,11019000000.0,-7000000.0,,1251000000.0,242000000.0,603000000.0,7850000000.0,3169000000.0,211000000.0,7000000.0,2209000000.0,960000000.0,-211000000.0,749000000.0,11019000000.0,293900000.0,296000000.0,300000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2017.0,Q2,2016-10-01,2016-12-30,2018-01-29 16:07:05+00:00,28000000.0,1.0,1.0,0.63,1.0,,13000000.0,297000000.0,297000000.0,297000000.0,,2003000000.0,2894000000.0,-11000000.0,,305000000.0,33000000.0,155000000.0,2003000000.0,891000000.0,50000000.0,1000000.0,521000000.0,370000000.0,-60000000.0,310000000.0,2894000000.0,297000000.0,296000000.0,298000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2017.0,Q2YTD,2016-07-02,2016-12-30,,56000000.0,1.56,1.56,1.26,1.55,,19000000.0,464000000.0,464000000.0,464000000.0,,3999000000.0,5691000000.0,-10000000.0,,620000000.0,115000000.0,310000000.0,3999000000.0,1692000000.0,100000000.0,2000000.0,1101000000.0,591000000.0,-108000000.0,483000000.0,5691000000.0,297000000.0,296000000.0,298000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2017.0,Q2TTM,2016-01-02,2016-12-30,,114000000.0,1.73,1.73,2.52,1.71,,33000000.0,513000000.0,513000000.0,513000000.0,,8063000000.0,10940000000.0,20000000.0,,1225000000.0,214000000.0,603000000.0,8063000000.0,2877000000.0,198000000.0,3000000.0,2156000000.0,721000000.0,-175000000.0,546000000.0,10940000000.0,297000000.0,296000000.0,298000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2017.0,Q1,2016-07-02,2016-09-30,2017-10-27 16:07:08+00:00,28000000.0,0.56,0.56,0.63,0.55,,6000000.0,167000000.0,167000000.0,167000000.0,,1996000000.0,2797000000.0,1000000.0,,315000000.0,82000000.0,155000000.0,1996000000.0,801000000.0,50000000.0,1000000.0,580000000.0,221000000.0,-48000000.0,173000000.0,2797000000.0,298200000.0,299000000.0,301000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2017.0,Q1TTM,2015-10-03,2016-09-30,,117000000.0,1.28,1.28,2.52,1.26,,35000000.0,381000000.0,381000000.0,381000000.0,,8305000000.0,11032000000.0,29000000.0,,1224000000.0,198000000.0,608000000.0,8305000000.0,2727000000.0,196000000.0,3000000.0,2147000000.0,580000000.0,-164000000.0,416000000.0,11032000000.0,298200000.0,299000000.0,301000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2018.0,FY,2017-07-01,2018-06-29,2019-08-02 16:11:06+00:00,53000000.0,4.1,4.1,2.52,4.05,,236000000.0,1182000000.0,1182000000.0,1182000000.0,,7820000000.0,11184000000.0,-18000000.0,,1026000000.0,89000000.0,562000000.0,7820000000.0,3364000000.0,236000000.0,38000000.0,1730000000.0,1634000000.0,-216000000.0,1418000000.0,11184000000.0,288300000.0,288000000.0,292000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2018.0,Q4,2018-03-31,2018-06-29,,6000000.0,1.6,1.6,0.63,1.57,,5000000.0,461000000.0,461000000.0,461000000.0,,1931000000.0,2835000000.0,,,259000000.0,-6000000.0,140000000.0,1931000000.0,904000000.0,54000000.0,15000000.0,399000000.0,505000000.0,-39000000.0,466000000.0,2835000000.0,288300000.0,288000000.0,292000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2018.0,Q3,2017-12-30,2018-03-30,2019-04-30 16:07:28+00:00,6000000.0,1.33,1.33,0.63,1.31,,12000000.0,381000000.0,381000000.0,381000000.0,,1956000000.0,2803000000.0,2000000.0,,254000000.0,11000000.0,135000000.0,1956000000.0,847000000.0,60000000.0,10000000.0,406000000.0,441000000.0,-48000000.0,393000000.0,2803000000.0,286500000.0,286000000.0,291000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2018.0,Q3YTD,2017-07-01,2018-03-30,,47000000.0,2.5,2.5,1.89,2.48,,231000000.0,721000000.0,721000000.0,721000000.0,,5889000000.0,8349000000.0,-18000000.0,,767000000.0,95000000.0,422000000.0,5889000000.0,2460000000.0,182000000.0,23000000.0,1331000000.0,1129000000.0,-177000000.0,952000000.0,8349000000.0,286500000.0,286000000.0,291000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2018.0,Q3TTM,2017-04-01,2018-03-30,,67000000.0,2.89,2.89,2.52,2.86,,237000000.0,835000000.0,835000000.0,835000000.0,,7629000000.0,10755000000.0,-38000000.0,,1055000000.0,110000000.0,568000000.0,7629000000.0,3126000000.0,244000000.0,28000000.0,1800000000.0,1326000000.0,-254000000.0,1072000000.0,10755000000.0,286500000.0,286000000.0,291000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2018.0,Q2,2017-09-30,2017-12-29,2019-02-04 16:10:47+00:00,19000000.0,0.55,0.55,0.63,0.55,,212000000.0,159000000.0,159000000.0,159000000.0,,2037000000.0,2914000000.0,-7000000.0,,250000000.0,33000000.0,142000000.0,2037000000.0,877000000.0,61000000.0,6000000.0,444000000.0,433000000.0,-62000000.0,371000000.0,2914000000.0,289100000.0,288000000.0,291000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2018.0,Q2YTD,2017-07-01,2017-12-29,,41000000.0,1.17,1.17,1.26,1.17,,219000000.0,340000000.0,340000000.0,340000000.0,,3933000000.0,5546000000.0,-20000000.0,,513000000.0,84000000.0,287000000.0,3933000000.0,1613000000.0,122000000.0,13000000.0,925000000.0,688000000.0,-129000000.0,559000000.0,5546000000.0,289100000.0,288000000.0,291000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2018.0,Q2TTM,2016-12-31,2017-12-29,,89000000.0,2.22,2.22,2.52,2.2,,243000000.0,648000000.0,648000000.0,648000000.0,,7531000000.0,10626000000.0,-39000000.0,,1125000000.0,147000000.0,583000000.0,7531000000.0,3095000000.0,244000000.0,23000000.0,1944000000.0,1151000000.0,-260000000.0,891000000.0,10626000000.0,289100000.0,288000000.0,291000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2018.0,Q1,2017-07-01,2017-09-29,2018-11-02 16:12:20+00:00,22000000.0,0.62,0.62,0.63,0.62,,7000000.0,181000000.0,181000000.0,181000000.0,,1896000000.0,2632000000.0,-13000000.0,,263000000.0,51000000.0,145000000.0,1896000000.0,736000000.0,61000000.0,7000000.0,481000000.0,255000000.0,-67000000.0,188000000.0,2632000000.0,291900000.0,290000000.0,292000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2018.0,Q1TTM,2016-10-01,2017-09-29,,98000000.0,2.67,2.67,2.52,2.65,,44000000.0,786000000.0,786000000.0,786000000.0,,7497000000.0,10606000000.0,-43000000.0,,1180000000.0,147000000.0,596000000.0,7497000000.0,3109000000.0,233000000.0,18000000.0,2021000000.0,1088000000.0,-258000000.0,830000000.0,10606000000.0,291900000.0,290000000.0,292000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2019.0,Q4,2019-03-30,2019-06-28,,6000000.0,3.52,3.52,0.63,3.49,,-692000000.0,983000000.0,983000000.0,983000000.0,,1747000000.0,2371000000.0,-3000000.0,,241000000.0,-63000000.0,108000000.0,1747000000.0,624000000.0,55000000.0,17000000.0,292000000.0,332000000.0,-41000000.0,291000000.0,2371000000.0,282200000.0,282000000.0,285000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2019.0,FY,2018-06-30,2019-06-28,2019-08-02 16:11:06+00:00,23000000.0,7.13,7.13,2.52,7.06,,-640000000.0,2012000000.0,2012000000.0,2012000000.0,,7458000000.0,10390000000.0,25000000.0,,991000000.0,-22000000.0,453000000.0,7458000000.0,2932000000.0,224000000.0,84000000.0,1445000000.0,1487000000.0,-115000000.0,1372000000.0,10390000000.0,282200000.0,282000000.0,285000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2019.0,Q3,2018-12-29,2019-03-29,2020-04-30 16:02:02+00:00,6000000.0,0.69,0.69,0.63,0.69,,20000000.0,195000000.0,195000000.0,195000000.0,,1712000000.0,2313000000.0,13000000.0,,238000000.0,11000000.0,110000000.0,1712000000.0,601000000.0,55000000.0,21000000.0,365000000.0,236000000.0,-21000000.0,215000000.0,2313000000.0,282600000.0,281000000.0,284000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2019.0,Q3YTD,2018-06-30,2019-03-29,,17000000.0,3.61,3.61,1.89,3.57,,52000000.0,1029000000.0,1029000000.0,1029000000.0,,5711000000.0,8019000000.0,28000000.0,,750000000.0,41000000.0,345000000.0,5711000000.0,2308000000.0,169000000.0,67000000.0,1153000000.0,1155000000.0,-74000000.0,1081000000.0,8019000000.0,282600000.0,281000000.0,284000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2019.0,Q3TTM,2018-03-31,2019-03-29,,23000000.0,5.21,5.21,2.52,5.14,,57000000.0,1490000000.0,1490000000.0,1490000000.0,,7642000000.0,10854000000.0,28000000.0,,1009000000.0,35000000.0,485000000.0,7642000000.0,3212000000.0,223000000.0,82000000.0,1552000000.0,1660000000.0,-113000000.0,1547000000.0,10854000000.0,282600000.0,281000000.0,284000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2019.0,Q2,2018-09-29,2018-12-28,2020-02-04 18:26:58+00:00,5000000.0,1.35,1.35,0.63,1.34,,14000000.0,384000000.0,384000000.0,384000000.0,,1921000000.0,2715000000.0,16000000.0,,246000000.0,7000000.0,120000000.0,1921000000.0,794000000.0,56000000.0,22000000.0,378000000.0,416000000.0,-18000000.0,398000000.0,2715000000.0,284400000.0,285000000.0,287000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2019.0,Q2YTD,2018-06-30,2018-12-28,,11000000.0,2.92,2.92,1.26,2.88,,32000000.0,834000000.0,834000000.0,834000000.0,,3999000000.0,5706000000.0,15000000.0,,512000000.0,30000000.0,235000000.0,3999000000.0,1707000000.0,114000000.0,46000000.0,788000000.0,919000000.0,-53000000.0,866000000.0,5706000000.0,284400000.0,285000000.0,287000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2019.0,Q2TTM,2017-12-30,2018-12-28,,23000000.0,5.85,5.85,2.52,5.76,,49000000.0,1676000000.0,1676000000.0,1676000000.0,,7886000000.0,11344000000.0,17000000.0,,1025000000.0,35000000.0,510000000.0,7886000000.0,3458000000.0,228000000.0,71000000.0,1593000000.0,1865000000.0,-140000000.0,1725000000.0,11344000000.0,284400000.0,285000000.0,287000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2019.0,Q1,2018-06-30,2018-09-28,2019-11-01 17:23:59+00:00,6000000.0,1.57,1.57,0.63,1.54,,18000000.0,450000000.0,450000000.0,450000000.0,,2078000000.0,2991000000.0,-1000000.0,,266000000.0,23000000.0,115000000.0,2078000000.0,913000000.0,58000000.0,24000000.0,410000000.0,503000000.0,-35000000.0,468000000.0,2991000000.0,286600000.0,287000000.0,292000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2019.0,Q1TTM,2017-09-30,2018-09-28,,37000000.0,5.05,5.05,2.52,4.97,,247000000.0,1451000000.0,1451000000.0,1451000000.0,,8002000000.0,11543000000.0,-6000000.0,,1029000000.0,61000000.0,532000000.0,8002000000.0,3541000000.0,233000000.0,55000000.0,1659000000.0,1882000000.0,-184000000.0,1698000000.0,11543000000.0,286600000.0,287000000.0,292000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2020.0,Q3YTD,2019-06-29,2020-04-03,,11000000.0,3.19,3.19,1.93,3.16,,34000000.0,838000000.0,838000000.0,838000000.0,,5817000000.0,7992000000.0,-28000000.0,,751000000.0,19000000.0,361000000.0,5817000000.0,2175000000.0,152000000.0,19000000.0,1142000000.0,1033000000.0,-161000000.0,872000000.0,7992000000.0,260200000.0,261000000.0,263000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2020.0,Q3TTM,2019-03-30,2020-04-03,,17000000.0,6.71,6.71,2.56,6.65,,-658000000.0,1821000000.0,1821000000.0,1821000000.0,,7564000000.0,10363000000.0,-31000000.0,,992000000.0,-44000000.0,469000000.0,7564000000.0,2799000000.0,207000000.0,36000000.0,1434000000.0,1365000000.0,-202000000.0,1163000000.0,10363000000.0,260200000.0,261000000.0,263000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2020.0,Q3,2020-01-04,2020-04-03,2020-04-30 16:02:02+00:00,3000000.0,1.23,1.23,0.65,1.22,,18000000.0,320000000.0,320000000.0,320000000.0,,1972000000.0,2718000000.0,7000000.0,,246000000.0,2000000.0,119000000.0,1972000000.0,746000000.0,49000000.0,4000000.0,370000000.0,376000000.0,-38000000.0,338000000.0,2718000000.0,260200000.0,261000000.0,263000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2020.0,Q2YTD,2019-06-29,2020-01-03,,8000000.0,1.96,1.96,1.28,1.94,,16000000.0,518000000.0,518000000.0,518000000.0,,3845000000.0,5274000000.0,-35000000.0,,505000000.0,17000000.0,242000000.0,3845000000.0,1429000000.0,103000000.0,15000000.0,772000000.0,657000000.0,-123000000.0,534000000.0,5274000000.0,262800000.0,262000000.0,265000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2020.0,Q2TTM,2018-12-29,2020-01-03,,20000000.0,6.17,6.17,2.54,6.12,,-656000000.0,1696000000.0,1696000000.0,1696000000.0,,7304000000.0,9958000000.0,-25000000.0,,984000000.0,-35000000.0,460000000.0,7304000000.0,2654000000.0,213000000.0,53000000.0,1429000000.0,1225000000.0,-185000000.0,1040000000.0,9958000000.0,262800000.0,262000000.0,265000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2020.0,Q2,2019-10-05,2020-01-03,2020-02-04 18:26:58+00:00,4000000.0,1.21,1.21,0.65,1.2,,18000000.0,318000000.0,318000000.0,318000000.0,,1938000000.0,2696000000.0,-4000000.0,,250000000.0,0.0,120000000.0,1938000000.0,758000000.0,48000000.0,4000000.0,374000000.0,384000000.0,-48000000.0,336000000.0,2696000000.0,262800000.0,262000000.0,265000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2020.0,Q1TTM,2018-09-29,2019-10-04,,21000000.0,6.31,6.31,2.52,6.26,,-660000000.0,1762000000.0,1762000000.0,1762000000.0,,7287000000.0,9977000000.0,-5000000.0,,980000000.0,-28000000.0,460000000.0,7287000000.0,2690000000.0,221000000.0,71000000.0,1433000000.0,1257000000.0,-155000000.0,1102000000.0,9977000000.0,266700000.0,266000000.0,270000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2020.0,Q1,2019-06-29,2019-10-04,2019-11-01 17:23:59+00:00,4000000.0,0.75,0.75,0.63,0.74,,-2000000.0,200000000.0,200000000.0,200000000.0,,1907000000.0,2578000000.0,-31000000.0,,255000000.0,17000000.0,122000000.0,1907000000.0,671000000.0,55000000.0,11000000.0,398000000.0,273000000.0,-75000000.0,198000000.0,2578000000.0,266700000.0,266000000.0,270000000.0
