company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,grossppe,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2013.0,Q1,,2013-03-31,2013-05-08 12:24:49+00:00,1494100000.0,661800000.0,3804900000.0,11600000.0,692700000.0,629500000.0,2300400000.0,33600000.0,4700000.0,15402600000.0,6006200000.0,566000000.0,11597700000.0,36100000.0,,477600000.0,958900000.0,561200000.0,21900000.0,1422100000.0,772300000.0,,3020100000.0,139500000.0,,15471900000.0,4867900000.0,2452100000.0,1660200000.0,4867900000.0,4904000000.0,10567900000.0,15471900000.0,1422100000.0,8907700000.0,0.0,-464200000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2014.0,FY,,2014-12-31,2016-03-15 21:04:02+00:00,1809200000.0,557300000.0,,-764800000.0,722300000.0,298000000.0,2386200000.0,80000000.0,,,5965600000.0,406500000.0,10577300000.0,1700000.0,700000.0,89100000.0,781900000.0,363400000.0,32700000.0,902100000.0,1042600000.0,,1570500000.0,21200000.0,,13191100000.0,2724800000.0,1711000000.0,1863100000.0,2724800000.0,2726500000.0,10464600000.0,13191100000.0,902800000.0,8601500000.0,0.0,-467100000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2014.0,Q3,,2014-09-30,2014-11-06 16:06:17+00:00,1656500000.0,490000000.0,,-426400000.0,724100000.0,466500000.0,2378800000.0,106900000.0,,,5969700000.0,490900000.0,10651100000.0,1500000.0,4900000.0,16000000.0,712400000.0,377100000.0,22400000.0,957300000.0,827100000.0,,2108200000.0,21400000.0,,13544700000.0,3593600000.0,1931400000.0,1700300000.0,3593600000.0,3595100000.0,9949600000.0,13544700000.0,962200000.0,8249300000.0,0.0,-467000000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2014.0,Q2,,2014-06-30,2014-08-08 10:37:02+00:00,1462000000.0,447100000.0,,-218800000.0,721200000.0,498400000.0,2364600000.0,67200000.0,7500000.0,,5973200000.0,548400000.0,10700500000.0,43600000.0,82100000.0,59500000.0,713000000.0,316700000.0,14400000.0,1031800000.0,716200000.0,,2281900000.0,20800000.0,,13692200000.0,3960800000.0,1877800000.0,1504700000.0,3960800000.0,4004400000.0,9687800000.0,13692200000.0,1113900000.0,8183100000.0,0.0,-466900000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2014.0,Q1,,2014-03-31,2014-05-12 11:14:10+00:00,1559900000.0,454400000.0,,-293300000.0,715200000.0,508100000.0,2354700000.0,64200000.0,7300000.0,,5977400000.0,549400000.0,10855400000.0,42800000.0,62300000.0,31100000.0,711300000.0,334100000.0,11600000.0,1017200000.0,794800000.0,,2378200000.0,20800000.0,,13845100000.0,3972900000.0,1910200000.0,1599600000.0,3972900000.0,4015700000.0,9829400000.0,13845100000.0,1079500000.0,8229800000.0,0.0,-466700000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2015.0,FY,,2015-12-31,2017-08-14 07:03:31+00:00,1446300000.0,228800000.0,,-618900000.0,686600000.0,261300000.0,2410900000.0,53500000.0,,,366300000.0,307800000.0,9258500000.0,1600000.0,2200000.0,235900000.0,722900000.0,471100000.0,15600000.0,363700000.0,846700000.0,0.0,-670200000.0,5874900000.0,,10946900000.0,750100000.0,1322500000.0,7336800000.0,750100000.0,751700000.0,10195200000.0,10946900000.0,365900000.0,2858400000.0,0.0,-371700000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2015.0,Q3,,2015-09-30,2016-03-08 17:37:53+00:00,1468600000.0,370000000.0,,-695800000.0,738400000.0,334300000.0,2406800000.0,76500000.0,,,6282400000.0,348100000.0,9475400000.0,5000000.0,1000000.0,101100000.0,782100000.0,424700000.0,28100000.0,633400000.0,932800000.0,,-34000000.0,19500000.0,,11663400000.0,1305400000.0,1553600000.0,1516200000.0,1305400000.0,1310400000.0,10353000000.0,11663400000.0,634400000.0,8836800000.0,0.0,-371600000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2015.0,Q2,,2015-06-30,2015-08-07 12:01:36+00:00,1486700000.0,301700000.0,,-644800000.0,736300000.0,487100000.0,2399400000.0,78400000.0,,,6284800000.0,395600000.0,9494000000.0,2200000.0,1500000.0,87900000.0,783400000.0,431200000.0,21300000.0,671900000.0,784600000.0,,270700000.0,20400000.0,,11861400000.0,1653800000.0,1694000000.0,1528400000.0,1653800000.0,1656000000.0,10205400000.0,11861400000.0,673400000.0,8677000000.0,0.0,-371500000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2015.0,Q1,,2015-03-31,2015-05-05 14:30:35+00:00,1619300000.0,431400000.0,,-835500000.0,731800000.0,637100000.0,2395900000.0,83900000.0,,,6287500000.0,369500000.0,10451800000.0,3500000.0,1100000.0,86400000.0,782600000.0,287000000.0,38100000.0,889900000.0,992800000.0,,1316700000.0,104100000.0,,13151700000.0,2505600000.0,1808900000.0,1761500000.0,2505600000.0,2509100000.0,10642600000.0,13151700000.0,891000000.0,8881100000.0,0.0,-371500000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2016.0,Q3,,2016-09-30,2016-11-03 10:13:16+00:00,835900000.0,351900000.0,,-486700000.0,703400000.0,1167800000.0,2418700000.0,53500000.0,,,0.0,259600000.0,9215500000.0,3200000.0,2300000.0,107600000.0,715400000.0,388800000.0,19500000.0,771600000.0,8836400000.0,24200000.0,-1039500000.0,493100000.0,,12235200000.0,520700000.0,2245800000.0,1348500000.0,520700000.0,523900000.0,11711300000.0,12235200000.0,773900000.0,10362800000.0,0.0,-371800000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2016.0,Q2,,2016-06-30,2016-08-08 17:23:26+00:00,758300000.0,350600000.0,,-521700000.0,700500000.0,1274300000.0,2415100000.0,53500000.0,,,0.0,303700000.0,9061900000.0,2900000.0,2200000.0,58800000.0,717800000.0,352700000.0,15700000.0,619200000.0,8711300000.0,47100000.0,-904000000.0,482300000.0,,12065200000.0,617600000.0,2381900000.0,1256300000.0,617600000.0,620500000.0,11444700000.0,12065200000.0,621400000.0,10188400000.0,0.0,-371800000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2016.0,Q1,,2016-03-31,2016-05-06 16:43:29+00:00,1284900000.0,263700000.0,,-562900000.0,698000000.0,745600000.0,2412900000.0,53500000.0,,,367000000.0,315800000.0,9162800000.0,1600000.0,2300000.0,51100000.0,720500000.0,488600000.0,19300000.0,377800000.0,722700000.0,84900000.0,-668500000.0,6820200000.0,,11495000000.0,809700000.0,1952100000.0,8124400000.0,809700000.0,811300000.0,10683700000.0,11495000000.0,380100000.0,2559300000.0,0.0,-371800000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2017.0,FY,,2017-12-31,2019-02-27 07:59:17+00:00,,,,1400000.0,657000000.0,,2591300000.0,,,,,,,,,5400000.0,,,,,,,613600000.0,,,,3030400000.0,,,3030400000.0,3030400000.0,662400000.0,3692800000.0,,662400000.0,,-175900000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2017.0,Q2,,2017-06-30,2017-08-14 07:21:05+00:00,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2017.0,Q1,,2017-03-31,2017-08-14 07:12:05+00:00,967300000.0,312100000.0,,-448500000.0,707000000.0,1068100000.0,2424100000.0,,,,950500000.0,250800000.0,8653900000.0,12300000.0,0.0,179200000.0,753900000.0,494500000.0,700000.0,976400000.0,8927800000.0,1080700000.0,-1284100000.0,18200000.0,,12836500000.0,319600000.0,3206200000.0,986200000.0,319600000.0,331900000.0,12504600000.0,12836500000.0,976400000.0,11518400000.0,0.0,-371900000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2018.0,FY,,2018-12-31,2020-02-21 17:04:35+00:00,1022000000.0,450400000.0,,40100000.0,686400000.0,981900000.0,3306100000.0,,,,1330500000.0,280200000.0,5207000000.0,56000000.0,48500000.0,9700000.0,547700000.0,243100000.0,,212600000.0,339300000.0,,1074500000.0,36500000.0,,7423700000.0,3395600000.0,1955600000.0,1058500000.0,3395600000.0,3451600000.0,3972100000.0,7423700000.0,261100000.0,2913600000.0,0.0,-1025100000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2018.0,Q2,,2018-06-30,2018-08-03 16:35:12+00:00,1038900000.0,503000000.0,,0.0,672600000.0,1451700000.0,0.0,,,,1358000000.0,290500000.0,4945700000.0,3545300000.0,85500000.0,5100000.0,726800000.0,223200000.0,,296100000.0,404000000.0,0.0,0.0,45000000.0,,7795700000.0,,2468400000.0,1083900000.0,0.0,3545300000.0,4250400000.0,7795700000.0,381600000.0,3166500000.0,0.0,0.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2018.0,Q1,,2018-03-31,2018-05-10 06:12:33+00:00,1050600000.0,524000000.0,,0.0,665900000.0,1416600000.0,0.0,,,,1368100000.0,265500000.0,5008000000.0,3650500000.0,85500000.0,5200000.0,727300000.0,371400000.0,8800000.0,343600000.0,451100000.0,0.0,0.0,87100000.0,,8014600000.0,,2577500000.0,1146500000.0,0.0,3650500000.0,4364100000.0,8014600000.0,429100000.0,3217600000.0,0.0,0.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2019.0,FY,,2019-12-31,2020-05-06 16:51:17+00:00,957000000.0,329500000.0,,31600000.0,654100000.0,732200000.0,3352500000.0,,,,1292500000.0,331500000.0,4679100000.0,58700000.0,28300000.0,28800000.0,593400000.0,220700000.0,,221500000.0,326200000.0,,597000000.0,18300000.0,,6542800000.0,2613800000.0,1613900000.0,975300000.0,2613800000.0,2672500000.0,3870300000.0,6542800000.0,249800000.0,2895000000.0,0.0,-1367300000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2019.0,Q3,,2019-09-30,2019-11-05 17:06:24+00:00,877500000.0,293400000.0,,31800000.0,696200000.0,759100000.0,3344100000.0,,,,1329400000.0,294800000.0,4899200000.0,45400000.0,48500000.0,9500000.0,516400000.0,218400000.0,,279100000.0,355100000.0,,901300000.0,23400000.0,,6792500000.0,2939600000.0,1565700000.0,900900000.0,2939600000.0,2985000000.0,3807500000.0,6792500000.0,327600000.0,2906600000.0,0.0,-1337600000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2019.0,Q2,,2019-06-30,2019-08-08 06:26:36+00:00,963200000.0,395700000.0,,35300000.0,698900000.0,853000000.0,3335100000.0,,,,1327100000.0,322100000.0,4974800000.0,49700000.0,48500000.0,9600000.0,520900000.0,229000000.0,,298100000.0,347200000.0,,999100000.0,28500000.0,,7121200000.0,3176100000.0,1799800000.0,991700000.0,3176100000.0,3225800000.0,3895400000.0,7121200000.0,346600000.0,2903700000.0,0.0,-1193400000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2019.0,Q1,,2019-03-31,2019-05-08 17:07:08+00:00,1014400000.0,554600000.0,,38000000.0,691800000.0,798100000.0,3323700000.0,,,,1326900000.0,268500000.0,5069500000.0,47400000.0,48500000.0,9700000.0,543700000.0,239500000.0,,308800000.0,404100000.0,,978300000.0,34800000.0,,7287500000.0,3214700000.0,1860700000.0,1049200000.0,3214700000.0,3262100000.0,4025400000.0,7287500000.0,357300000.0,2976200000.0,0.0,-1125300000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2020.0,Q1,,2020-03-31,2020-05-06 16:51:17+00:00,793400000.0,265200000.0,,22600000.0,666600000.0,682500000.0,3354700000.0,,,,1294300000.0,269200000.0,4607800000.0,56800000.0,4900000.0,25500000.0,587700000.0,202300000.0,,198500000.0,317000000.0,,467300000.0,12600000.0,,6230400000.0,2476500000.0,1419200000.0,806000000.0,2476500000.0,2533300000.0,3697100000.0,6230400000.0,203400000.0,2891100000.0,0.0,-1368100000.0
