company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2014.0,Q2,2014-04-01,2014-06-30,,,,163100000.0,-53800000.0,,-600000.0,-39600000.0,3700000.0,30200000.0,,,-4000000.0,-39600000.0,3700000.0,26200000.0,-9700000.0,-71200000.0,-72000000.0,800000.0,-7100000.0,,19700000.0,-23000000.0,-2200000.0,-57800000.0,-18000000.0,2000000.0,4600000.0,39400000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-07 12:01:36+00:00,,,320300000.0,-14800000.0,,0.0,-69300000.0,43400000.0,157100000.0,,,-76800000.0,-69300000.0,43400000.0,80300000.0,54400000.0,-115300000.0,-116300000.0,1000000.0,-32100000.0,,-14400000.0,-46100000.0,-4200000.0,-82200000.0,-23200000.0,,5000000.0,139200000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2014.0,Q1,2014-01-01,2014-03-31,2014-05-12 11:14:10+00:00,,,157200000.0,39000000.0,,600000.0,-29700000.0,39700000.0,126900000.0,,0.0,-72800000.0,-29700000.0,39700000.0,54100000.0,64100000.0,-44100000.0,-44300000.0,200000.0,-25000000.0,,-34100000.0,-23100000.0,-2000000.0,-24400000.0,-5200000.0,-2000000.0,400000.0,99800000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,726800000.0,-289200000.0,,1187300000.0,-218500000.0,-406300000.0,619500000.0,,-1400000.0,-114700000.0,-218500000.0,-407700000.0,504800000.0,-121400000.0,-537300000.0,-320000000.0,-217300000.0,501900000.0,,-226900000.0,-91900000.0,-20200000.0,-399500000.0,-1314500000.0,600000.0,15200000.0,225100000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-03-08 17:37:53+00:00,,,430600000.0,-101200000.0,,,273200000.0,-146300000.0,-62000000.0,,,-28600000.0,273200000.0,-146300000.0,-90600000.0,36300000.0,-1518700000.0,-1316000000.0,-202700000.0,924600000.0,975700000.0,-120000000.0,-1400000.0,-22600000.0,-76900000.0,-701100000.0,,33600000.0,39600000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,602400000.0,39800000.0,,,243100000.0,-371200000.0,33200000.0,,,-37300000.0,243100000.0,-371200000.0,-4100000.0,-132200000.0,-1977900000.0,-1741000000.0,-236900000.0,1132000000.0,933200000.0,-312100000.0,-24500000.0,-31700000.0,-157600000.0,-665600000.0,,39400000.0,90800000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2015.0,Q3,2015-07-01,2015-09-30,,,,136000000.0,-14300000.0,,-975700000.0,-8400000.0,-110200000.0,-9600000.0,,,-24600000.0,-8400000.0,-110200000.0,-34200000.0,-152800000.0,-301900000.0,-144400000.0,-157500000.0,13100000.0,975700000.0,-114900000.0,1800000.0,-4700000.0,-12800000.0,-10200000.0,,6500000.0,15700000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-08 17:23:26+00:00,,,294600000.0,-86900000.0,,975700000.0,281600000.0,-36100000.0,-52400000.0,,,-4000000.0,281600000.0,-36100000.0,-56400000.0,189100000.0,-1216800000.0,-1171600000.0,-45200000.0,911500000.0,,-5100000.0,-3200000.0,-17900000.0,-64100000.0,-690900000.0,,27100000.0,23900000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2015.0,Q2TTM,2014-07-01,2015-06-30,,,,630000000.0,236200000.0,,976800000.0,182800000.0,-394000000.0,231500000.0,,,-31600000.0,182800000.0,-394000000.0,199900000.0,-11300000.0,-1825000000.0,-1750600000.0,-74400000.0,1115900000.0,-42500000.0,-296300000.0,-49400000.0,-28800000.0,-192900000.0,-702100000.0,,35600000.0,88400000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2015.0,Q2,2015-04-01,2015-06-30,,,,147100000.0,-96000000.0,,,-89800000.0,-400000.0,-57600000.0,,,-2200000.0,-89800000.0,-400000.0,-59800000.0,-150000000.0,-1043500000.0,-1007200000.0,-36300000.0,898500000.0,,-900000.0,-2500000.0,-10600000.0,-27700000.0,-87300000.0,,17000000.0,21800000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:43:29+00:00,,,147500000.0,9100000.0,,975700000.0,371400000.0,-35700000.0,5200000.0,,,-1800000.0,371400000.0,-35700000.0,3400000.0,339100000.0,-173300000.0,-164400000.0,-8900000.0,13000000.0,,-4200000.0,-700000.0,-7300000.0,-36400000.0,-603600000.0,,10100000.0,2100000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,646000000.0,278400000.0,,976200000.0,233000000.0,-389900000.0,319300000.0,,,-33400000.0,233000000.0,-389900000.0,285900000.0,129000000.0,-852700000.0,-815400000.0,-37300000.0,210300000.0,-42500000.0,-275700000.0,-69900000.0,-20400000.0,-223000000.0,-632800000.0,2000000.0,23200000.0,106000000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2016.0,FY,2016-01-01,2016-12-31,2018-02-26 16:32:26+00:00,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2016.0,Q4,2016-10-01,2016-12-31,,,,,-263300000.0,,,,,176700000.0,,,,,,176700000.0,176700000.0,533100000.0,533100000.0,,-93100000.0,,,,,,,,,
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-03 16:09:19+00:00,,,,263300000.0,,0.0,,,-176700000.0,,,,,,-176700000.0,-176700000.0,-533100000.0,-533100000.0,,93100000.0,,,,,,,,,
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2016.0,Q3,2016-07-01,2016-09-30,,,,,263300000.0,,,,,-176700000.0,,,,,,-176700000.0,-176700000.0,-135800000.0,-142200000.0,,-297800000.0,,,,,,,,,
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-14 07:21:05+00:00,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,-397300000.0,-390900000.0,0.0,390900000.0,,0.0,0.0,,0.0,0.0,,,0.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2016.0,Q2,2016-04-01,2016-06-30,,,,-111800000.0,301700000.0,,-947000000.0,-936200000.0,12900000.0,438900000.0,,,100000.0,-936200000.0,12900000.0,439000000.0,-484300000.0,-226200000.0,-223200000.0,3400000.0,472200000.0,,1700000.0,,,13300000.0,10800000.0,,,-2100000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2016.0,Q1,2016-01-01,2016-03-31,2017-08-14 07:12:05+00:00,,,111800000.0,-301700000.0,,947000000.0,936200000.0,-12900000.0,-438900000.0,,,-100000.0,936200000.0,-12900000.0,-439000000.0,484300000.0,-171100000.0,-167700000.0,-3400000.0,-81300000.0,,-1700000.0,0.0,,-13300000.0,-10800000.0,,,2100000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2017.0,Q1,2017-01-01,2017-03-31,2018-11-01 16:39:35+00:00,0.0,,119900000.0,-266500000.0,,0.0,952300000.0,15100000.0,-804800000.0,,,-8200000.0,952300000.0,15100000.0,-813000000.0,154400000.0,-211700000.0,-195500000.0,-16200000.0,-462700000.0,1000000000.0,25000000.0,-100000.0,,-34200000.0,-47500000.0,-100000.0,,24300000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,8100000.0,35200000.0,,-947000000.0,16100000.0,28000000.0,-365900000.0,,,-8100000.0,16100000.0,28000000.0,-374000000.0,-329900000.0,-40600000.0,-27800000.0,-12800000.0,-381400000.0,1000000000.0,26700000.0,-100000.0,,-20900000.0,-36700000.0,-100000.0,,22200000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 17:04:35+00:00,-387400000.0,,679000000.0,191700000.0,,100000.0,-1025200000.0,-517300000.0,1516900000.0,,,-27200000.0,-1025200000.0,-517300000.0,1489700000.0,-52800000.0,663800000.0,645700000.0,18100000.0,500000.0,,104600000.0,-69900000.0,-10000000.0,-301000000.0,-106200000.0,-849200000.0,,76500000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2018.0,Q4,2018-10-01,2018-12-31,,-377400000.0,,175900000.0,-209700000.0,,,-162100000.0,-451800000.0,233100000.0,,,-4200000.0,-162100000.0,-451800000.0,228900000.0,-385000000.0,260600000.0,233500000.0,27100000.0,33400000.0,,35600000.0,-15000000.0,-10000000.0,-107500000.0,-12000000.0,-135100000.0,,7500000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-05 17:06:24+00:00,-10000000.0,,503100000.0,401400000.0,,100000.0,-863100000.0,-65500000.0,1283800000.0,,,-23000000.0,-863100000.0,-65500000.0,1260800000.0,332200000.0,403200000.0,412200000.0,-9000000.0,-32900000.0,,69000000.0,-54900000.0,,-193500000.0,-94200000.0,-714100000.0,,69000000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2018.0,Q3,2018-07-01,2018-09-30,,-10000000.0,,503100000.0,401400000.0,,100000.0,-863100000.0,-65500000.0,1283800000.0,,,-23000000.0,-863100000.0,-65500000.0,1260800000.0,332200000.0,403200000.0,412200000.0,-9000000.0,-32900000.0,,69000000.0,-54900000.0,,-193500000.0,-94200000.0,-714100000.0,,69000000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2018.0,Q2YTD,2018-01-01,2018-06-30,2018-08-03 16:35:12+00:00,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2018.0,Q1,2018-01-01,2018-03-31,2018-05-10 06:12:33+00:00,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2019.0,Q4,2019-10-01,2019-12-31,,,,121600000.0,31200000.0,,-100000.0,-91300000.0,-113700000.0,127600000.0,,,-2800000.0,-91300000.0,-113700000.0,124800000.0,-80200000.0,-276400000.0,-290200000.0,13800000.0,265000000.0,,-16200000.0,-14300000.0,-3000000.0,-97000000.0,-47200000.0,-29700000.0,,2500000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 17:04:35+00:00,-2400000.0,,601000000.0,-66800000.0,,0.0,-701300000.0,-261300000.0,705400000.0,,,-28000000.0,-701300000.0,-261300000.0,677400000.0,-285200000.0,-185100000.0,-188300000.0,3200000.0,359500000.0,,-600000.0,-281600000.0,-3000000.0,-285400000.0,-77500000.0,-342200000.0,,30100000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2019.0,Q3TTM,2018-10-01,2019-09-30,,-379800000.0,,655300000.0,-307700000.0,,100000.0,-772100000.0,-599400000.0,810900000.0,,,-29400000.0,-772100000.0,-599400000.0,781500000.0,-590000000.0,351900000.0,335400000.0,16500000.0,127900000.0,,51200000.0,-282300000.0,-10000000.0,-295900000.0,-42300000.0,-447600000.0,,35100000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2019.0,Q3,2019-07-01,2019-09-30,,,,141500000.0,62400000.0,,100000.0,-179700000.0,-83600000.0,179200000.0,,,-3600000.0,-179700000.0,-83600000.0,175600000.0,-87700000.0,-78100000.0,-74300000.0,-3800000.0,49600000.0,,-3600000.0,-23600000.0,,-91600000.0,-12000000.0,-144200000.0,,11600000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-05 17:06:24+00:00,-2400000.0,,479400000.0,-98000000.0,,100000.0,-610000000.0,-147600000.0,577800000.0,,,-25200000.0,-610000000.0,-147600000.0,552600000.0,-205000000.0,91300000.0,101900000.0,-10600000.0,94500000.0,,15600000.0,-267300000.0,,-188400000.0,-30300000.0,-312500000.0,,27600000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2019.0,Q2TTM,2018-07-01,2019-06-30,,-389800000.0,,1016900000.0,31300000.0,,100000.0,-1455500000.0,-581300000.0,1915500000.0,,,-48800000.0,-1455500000.0,-581300000.0,1866700000.0,-170100000.0,833200000.0,821900000.0,11300000.0,45400000.0,,123800000.0,-313600000.0,-10000000.0,-397800000.0,-124500000.0,-1017500000.0,,92500000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2019.0,Q2,2019-04-01,2019-06-30,,,,165400000.0,-17500000.0,,,-93000000.0,-25900000.0,197800000.0,,,-18400000.0,-93000000.0,-25900000.0,179400000.0,60500000.0,39500000.0,42900000.0,-3400000.0,7000000.0,,26300000.0,-15000000.0,,-57200000.0,-9900000.0,-68100000.0,,5000000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-08 06:26:36+00:00,-2400000.0,,337900000.0,-160400000.0,,0.0,-430300000.0,-64000000.0,398600000.0,,,-21600000.0,-430300000.0,-64000000.0,377000000.0,-117300000.0,169400000.0,176200000.0,-6800000.0,44900000.0,,19200000.0,-243700000.0,,-96800000.0,-18300000.0,-168300000.0,,16000000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 16:51:17+00:00,-2400000.0,,172500000.0,-142900000.0,,,-337300000.0,-38100000.0,200800000.0,,,-3200000.0,-337300000.0,-38100000.0,197600000.0,-177800000.0,129900000.0,133300000.0,-3400000.0,37900000.0,,-7100000.0,-228700000.0,,-39600000.0,-8400000.0,-100200000.0,,11000000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2019.0,Q1TTM,2018-04-01,2019-03-31,,-389800000.0,,851500000.0,48800000.0,,100000.0,-1362500000.0,-555400000.0,1717700000.0,,,-30400000.0,-1362500000.0,-555400000.0,1687300000.0,-230600000.0,793700000.0,779000000.0,14700000.0,38400000.0,,97500000.0,-298600000.0,-10000000.0,-340600000.0,-114600000.0,-949400000.0,,87500000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,534500000.0,89700000.0,,200000.0,-371900000.0,-260300000.0,503000000.0,,,-27900000.0,-371900000.0,-260300000.0,475100000.0,-157100000.0,-446500000.0,-450900000.0,4400000.0,329700000.0,,1600000.0,-53000000.0,-3000000.0,-288500000.0,-76300000.0,-242800000.0,,29600000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 16:51:17+00:00,0.0,,106000000.0,13600000.0,,200000.0,-7900000.0,-37100000.0,-1600000.0,,,-3100000.0,-7900000.0,-37100000.0,-4700000.0,-49700000.0,-131500000.0,-129300000.0,-2200000.0,8100000.0,,-4900000.0,-100000.0,,-42700000.0,-7200000.0,-800000.0,,10500000.0
