company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-07 06:04:58+00:00,0.0,,,242000000.0,-11400000.0,-137800000.0,98900000.0,,-954900000.0,-1030400000.0,1463300000.0,-954900000.0,-1030400000.0,1463300000.0,-533400000.0,1200200000.0,1200200000.0,158900000.0,19000000.0,,-2093900000.0,-198700000.0,-689600000.0,-383200000.0,1262200000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,Q3TTM,2014-10-01,2015-09-30,,-2679500000.0,559000000.0,,304800000.0,-20200000.0,-284200000.0,150000000.0,1650000000.0,656500000.0,-3564800000.0,1787500000.0,656500000.0,-3564800000.0,1787500000.0,-1141000000.0,1562800000.0,1562800000.0,204100000.0,28500000.0,,-2411600000.0,-273200000.0,-712100000.0,-459900000.0,1799500000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,Q3,2015-07-01,2015-09-30,,,,,82400000.0,-5100000.0,266600000.0,30400000.0,,-248500000.0,-176900000.0,817900000.0,-248500000.0,-176900000.0,817900000.0,387400000.0,397200000.0,397200000.0,71700000.0,3700000.0,,-528100000.0,-65100000.0,-113400000.0,-169200000.0,416300000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 16:46:56+00:00,0.0,,,159600000.0,-6300000.0,-404400000.0,68500000.0,,-706400000.0,-853500000.0,645400000.0,-706400000.0,-853500000.0,645400000.0,-920800000.0,803000000.0,803000000.0,87200000.0,15300000.0,,-1565800000.0,-133600000.0,-576200000.0,-214000000.0,845900000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,Q2TTM,2014-07-01,2015-06-30,,-2679500000.0,559000000.0,,272100000.0,-29300000.0,-414400000.0,119700000.0,1650000000.0,896600000.0,-3323300000.0,1552800000.0,896600000.0,-3323300000.0,1552800000.0,-903200000.0,1521200000.0,1521200000.0,173900000.0,27300000.0,,-2656200000.0,-263600000.0,-600200000.0,-300200000.0,2276000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,Q2,2015-04-01,2015-06-30,,,,,84000000.0,400000.0,-106900000.0,31800000.0,,-149100000.0,-489500000.0,456100000.0,-149100000.0,-489500000.0,456100000.0,-182100000.0,420100000.0,420100000.0,58900000.0,7800000.0,,-846100000.0,-75600000.0,-13100000.0,-175600000.0,432200000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 13:35:02+00:00,0.0,,,75600000.0,-6700000.0,-297500000.0,36700000.0,,-557300000.0,-364000000.0,189300000.0,-557300000.0,-364000000.0,189300000.0,-738700000.0,382900000.0,382900000.0,28300000.0,7500000.0,,-719700000.0,-58000000.0,-563100000.0,-38400000.0,413700000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,Q1TTM,2014-04-01,2015-03-31,,-2689400000.0,559000000.0,,236900000.0,-30600000.0,-358400000.0,111000000.0,1650000000.0,952200000.0,-3091300000.0,1505000000.0,952200000.0,-3091300000.0,1505000000.0,-664700000.0,1473000000.0,1473000000.0,153500000.0,25600000.0,,-2438400000.0,-226700000.0,-587100000.0,-247300000.0,2263200000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2016.0,FY,2016-01-01,2016-12-31,2019-02-19 13:47:51+00:00,-334000000.0,845000000.0,16000000.0,379000000.0,-30000000.0,-562000000.0,176000000.0,,-743000000.0,-963000000.0,1645000000.0,-743000000.0,-963000000.0,1645000000.0,-91000000.0,1553000000.0,1553000000.0,275000000.0,,0.0,-5169000000.0,-300000000.0,-407000000.0,-512000000.0,4840000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2016.0,Q4,2016-10-01,2016-12-31,,-149000000.0,845000000.0,16000000.0,101000000.0,-35000000.0,-4000000.0,41000000.0,,5000000.0,-90000000.0,604000000.0,5000000.0,-90000000.0,604000000.0,484000000.0,416000000.0,416000000.0,91000000.0,,,-953000000.0,-87000000.0,-16000000.0,-20000000.0,1099000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-01 16:51:15+00:00,-185000000.0,,,278000000.0,5000000.0,-558000000.0,135000000.0,,-748000000.0,-873000000.0,1041000000.0,-748000000.0,-873000000.0,1041000000.0,-575000000.0,1137000000.0,1137000000.0,184000000.0,,0.0,-4216000000.0,-213000000.0,-391000000.0,-492000000.0,3741000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2016.0,Q3TTM,2015-10-01,2016-09-30,,-187000000.0,579000000.0,14000000.0,366000000.0,-2600000.0,-438200000.0,167100000.0,,-475100000.0,-1213600000.0,1764700000.0,-475100000.0,-1213600000.0,1764700000.0,73400000.0,1560800000.0,1560800000.0,276100000.0,-19000000.0,,-5126100000.0,-287300000.0,-54400000.0,-568800000.0,4386800000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2016.0,Q3,2016-07-01,2016-09-30,,-34000000.0,,,97000000.0,3000000.0,8000000.0,44000000.0,,-127000000.0,-613000000.0,603000000.0,-127000000.0,-613000000.0,603000000.0,-134000000.0,444000000.0,444000000.0,54000000.0,,,-1283000000.0,-74000000.0,-14000000.0,-157000000.0,778000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 16:58:00+00:00,-151000000.0,,,181000000.0,2000000.0,-566000000.0,91000000.0,,-621000000.0,-260000000.0,438000000.0,-621000000.0,-260000000.0,438000000.0,-441000000.0,693000000.0,693000000.0,130000000.0,,0.0,-2933000000.0,-139000000.0,-377000000.0,-335000000.0,2963000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2016.0,Q2TTM,2015-07-01,2016-06-30,,-153000000.0,579000000.0,14000000.0,351400000.0,-10700000.0,-179600000.0,153500000.0,,-596600000.0,-777500000.0,1979600000.0,-596600000.0,-777500000.0,1979600000.0,594800000.0,1514000000.0,1514000000.0,293800000.0,-15300000.0,,-4371200000.0,-278400000.0,-153800000.0,-581000000.0,4025100000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2016.0,Q2,2016-04-01,2016-06-30,,-81000000.0,,,93000000.0,-24000000.0,-52000000.0,42000000.0,,-150000000.0,-32000000.0,366000000.0,-150000000.0,-32000000.0,366000000.0,160000000.0,252000000.0,252000000.0,73000000.0,,,-1837000000.0,-75000000.0,-114000000.0,-78000000.0,1961000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 16:35:37+00:00,-70000000.0,,,88000000.0,26000000.0,-514000000.0,49000000.0,,-471000000.0,-228000000.0,72000000.0,-471000000.0,-228000000.0,72000000.0,-601000000.0,441000000.0,441000000.0,57000000.0,,,-1096000000.0,-64000000.0,-263000000.0,-257000000.0,1002000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2016.0,Q1TTM,2015-04-01,2016-03-31,,-72000000.0,579000000.0,14000000.0,342400000.0,13700000.0,-234500000.0,143300000.0,,-595700000.0,-1235000000.0,2069700000.0,-595700000.0,-1235000000.0,2069700000.0,252700000.0,1682100000.0,1682100000.0,279700000.0,-7500000.0,,-3380300000.0,-279000000.0,-52900000.0,-678600000.0,2496300000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 09:28:06+00:00,-216000000.0,587000000.0,21000000.0,443000000.0,51000000.0,310000000.0,189000000.0,75000000.0,-1985000000.0,-582000000.0,2407000000.0,-1985000000.0,-582000000.0,2407000000.0,-109000000.0,1504000000.0,1504000000.0,150000000.0,,-265000000.0,-4726000000.0,-284000000.0,-95000000.0,-1889000000.0,4644000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2017.0,Q4,2017-10-01,2017-12-31,,-144000000.0,587000000.0,21000000.0,122000000.0,5000000.0,706000000.0,43000000.0,75000000.0,-333000000.0,-160000000.0,836000000.0,-333000000.0,-160000000.0,836000000.0,348000000.0,-18000000.0,-18000000.0,26000000.0,,-86000000.0,-1185000000.0,-80000000.0,-33000000.0,-332000000.0,1249000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-30 16:25:26+00:00,-72000000.0,,,321000000.0,46000000.0,-396000000.0,146000000.0,0.0,-1652000000.0,-422000000.0,1571000000.0,-1652000000.0,-422000000.0,1571000000.0,-457000000.0,1522000000.0,1522000000.0,124000000.0,,-179000000.0,-3541000000.0,-204000000.0,-62000000.0,-1557000000.0,3395000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2017.0,Q3TTM,2016-10-01,2017-09-30,,-221000000.0,845000000.0,16000000.0,422000000.0,11000000.0,-400000000.0,187000000.0,,-1647000000.0,-512000000.0,2175000000.0,-1647000000.0,-512000000.0,2175000000.0,27000000.0,1938000000.0,1938000000.0,215000000.0,,-179000000.0,-4494000000.0,-291000000.0,-78000000.0,-1577000000.0,4494000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2017.0,Q3,2017-07-01,2017-09-30,,-66000000.0,,,114000000.0,2000000.0,103000000.0,42000000.0,-150000000.0,-231000000.0,-124000000.0,773000000.0,-231000000.0,-124000000.0,773000000.0,420000000.0,495000000.0,495000000.0,61000000.0,,-90000000.0,-1044000000.0,-78000000.0,-20000000.0,-13000000.0,1064000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 16:59:53+00:00,-6000000.0,,,207000000.0,44000000.0,-499000000.0,104000000.0,150000000.0,-1421000000.0,-298000000.0,798000000.0,-1421000000.0,-298000000.0,798000000.0,-877000000.0,1027000000.0,1027000000.0,63000000.0,,-89000000.0,-2497000000.0,-126000000.0,-42000000.0,-1544000000.0,2331000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2017.0,Q2TTM,2016-07-01,2017-06-30,,-189000000.0,845000000.0,16000000.0,405000000.0,12000000.0,-495000000.0,189000000.0,150000000.0,-1543000000.0,-1001000000.0,2005000000.0,-1543000000.0,-1001000000.0,2005000000.0,-527000000.0,1887000000.0,1887000000.0,208000000.0,,-89000000.0,-4733000000.0,-287000000.0,-72000000.0,-1721000000.0,4208000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2017.0,Q2,2017-04-01,2017-06-30,,,,,103000000.0,14000000.0,-107000000.0,43000000.0,-200000000.0,-297000000.0,-389000000.0,521000000.0,-297000000.0,-389000000.0,521000000.0,-151000000.0,470000000.0,470000000.0,55000000.0,,-89000000.0,-913000000.0,-60000000.0,-21000000.0,-30000000.0,584000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 16:47:41+00:00,-6000000.0,,,104000000.0,30000000.0,-392000000.0,61000000.0,350000000.0,-1124000000.0,91000000.0,277000000.0,-1124000000.0,91000000.0,277000000.0,-726000000.0,557000000.0,557000000.0,8000000.0,,0.0,-1584000000.0,-66000000.0,-21000000.0,-1514000000.0,1747000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2017.0,Q1TTM,2016-04-01,2017-03-31,,-270000000.0,845000000.0,16000000.0,395000000.0,-26000000.0,-440000000.0,188000000.0,350000000.0,-1396000000.0,-644000000.0,1850000000.0,-1396000000.0,-644000000.0,1850000000.0,-216000000.0,1669000000.0,1669000000.0,226000000.0,,,-5657000000.0,-302000000.0,-165000000.0,-1769000000.0,5585000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 09:28:06+00:00,-1111000000.0,597000000.0,21000000.0,498000000.0,-36000000.0,-399000000.0,181000000.0,25000000.0,-1693000000.0,-1627000000.0,2592000000.0,-1693000000.0,-1627000000.0,2592000000.0,-764000000.0,2101000000.0,2101000000.0,392000000.0,,-468000000.0,-3506000000.0,-377000000.0,-170000000.0,-1261000000.0,3367000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2018.0,Q4,2018-10-01,2018-12-31,,-632000000.0,597000000.0,21000000.0,131000000.0,-5000000.0,-69000000.0,39000000.0,25000000.0,-325000000.0,-550000000.0,702000000.0,-325000000.0,-550000000.0,702000000.0,-178000000.0,648000000.0,648000000.0,-8000000.0,,-116000000.0,-578000000.0,-96000000.0,-6000000.0,-267000000.0,756000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 16:04:31+00:00,-479000000.0,,,367000000.0,-31000000.0,-330000000.0,142000000.0,,-1368000000.0,-1077000000.0,1890000000.0,-1368000000.0,-1077000000.0,1890000000.0,-586000000.0,1453000000.0,1453000000.0,400000000.0,,-352000000.0,-2928000000.0,-281000000.0,-164000000.0,-994000000.0,2611000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2018.0,Q3TTM,2017-10-01,2018-09-30,,-623000000.0,587000000.0,21000000.0,489000000.0,-26000000.0,376000000.0,185000000.0,75000000.0,-1701000000.0,-1237000000.0,2726000000.0,-1701000000.0,-1237000000.0,2726000000.0,-238000000.0,1435000000.0,1435000000.0,426000000.0,,-438000000.0,-4113000000.0,-361000000.0,-197000000.0,-1326000000.0,3860000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2018.0,Q3,2018-07-01,2018-09-30,,-1000000.0,,,127000000.0,-12000000.0,92000000.0,40000000.0,,-146000000.0,-266000000.0,862000000.0,-146000000.0,-266000000.0,862000000.0,438000000.0,477000000.0,477000000.0,166000000.0,,-116000000.0,-1285000000.0,-94000000.0,-25000000.0,-45000000.0,1114000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 16:03:58+00:00,-478000000.0,,,240000000.0,-19000000.0,-422000000.0,102000000.0,,-1222000000.0,-811000000.0,1028000000.0,-1222000000.0,-811000000.0,1028000000.0,-1024000000.0,976000000.0,976000000.0,234000000.0,,-236000000.0,-1643000000.0,-187000000.0,-139000000.0,-949000000.0,1497000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2018.0,Q2TTM,2017-07-01,2018-06-30,,-688000000.0,587000000.0,21000000.0,476000000.0,-12000000.0,387000000.0,187000000.0,-75000000.0,-1786000000.0,-1095000000.0,2637000000.0,-1786000000.0,-1095000000.0,2637000000.0,-256000000.0,1453000000.0,1453000000.0,321000000.0,,-412000000.0,-3872000000.0,-345000000.0,-192000000.0,-1294000000.0,3810000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2018.0,Q2,2018-04-01,2018-06-30,,-477000000.0,,,123000000.0,-20000000.0,-89000000.0,42000000.0,,-734000000.0,-584000000.0,640000000.0,-734000000.0,-584000000.0,640000000.0,-698000000.0,456000000.0,456000000.0,150000000.0,,-118000000.0,-1090000000.0,-91000000.0,-25000000.0,-633000000.0,1074000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 16:17:07+00:00,-1000000.0,,,117000000.0,1000000.0,-333000000.0,60000000.0,,-488000000.0,-227000000.0,388000000.0,-488000000.0,-227000000.0,388000000.0,-326000000.0,520000000.0,520000000.0,84000000.0,,-118000000.0,-553000000.0,-96000000.0,-114000000.0,-316000000.0,423000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2018.0,Q1TTM,2017-04-01,2018-03-31,,-211000000.0,587000000.0,21000000.0,456000000.0,22000000.0,369000000.0,188000000.0,-275000000.0,-1349000000.0,-900000000.0,2518000000.0,-1349000000.0,-900000000.0,2518000000.0,291000000.0,1467000000.0,1467000000.0,226000000.0,,-383000000.0,-3695000000.0,-314000000.0,-188000000.0,-691000000.0,3320000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2019.0,Q4,2019-10-01,2019-12-31,,-239000000.0,870000000.0,25000000.0,133000000.0,-8000000.0,285000000.0,32000000.0,,-253000000.0,-375000000.0,938000000.0,-253000000.0,-375000000.0,938000000.0,302000000.0,395000000.0,395000000.0,125000000.0,,-110000000.0,-293000000.0,-93000000.0,-12000000.0,-163000000.0,250000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 09:28:06+00:00,-617000000.0,870000000.0,25000000.0,526000000.0,-34000000.0,-205000000.0,159000000.0,0.0,-2569000000.0,1588000000.0,2499000000.0,-2569000000.0,1588000000.0,2499000000.0,1484000000.0,1842000000.0,1842000000.0,336000000.0,,-453000000.0,-1509000000.0,-392000000.0,-28000000.0,-2247000000.0,4106000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2019.0,Q3TTM,2018-10-01,2019-09-30,,-1010000000.0,597000000.0,21000000.0,524000000.0,-31000000.0,-559000000.0,166000000.0,25000000.0,-2641000000.0,1413000000.0,2263000000.0,-2641000000.0,1413000000.0,2263000000.0,1004000000.0,2095000000.0,2095000000.0,203000000.0,,-459000000.0,-1794000000.0,-395000000.0,-22000000.0,-2351000000.0,4612000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2019.0,Q3,2019-07-01,2019-09-30,,-146000000.0,,,127000000.0,-34000000.0,-24000000.0,37000000.0,,-340000000.0,340000000.0,717000000.0,-340000000.0,340000000.0,717000000.0,683000000.0,497000000.0,497000000.0,117000000.0,,-111000000.0,-167000000.0,-97000000.0,-7000000.0,-259000000.0,750000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 16:04:31+00:00,-378000000.0,,,393000000.0,-26000000.0,-490000000.0,127000000.0,,-2316000000.0,1963000000.0,1561000000.0,-2316000000.0,1963000000.0,1561000000.0,1182000000.0,1447000000.0,1447000000.0,211000000.0,,-343000000.0,-1216000000.0,-299000000.0,-16000000.0,-2084000000.0,3856000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2019.0,Q2TTM,2018-07-01,2019-06-30,,-865000000.0,597000000.0,21000000.0,524000000.0,-9000000.0,-443000000.0,169000000.0,25000000.0,-2447000000.0,807000000.0,2408000000.0,-2447000000.0,807000000.0,2408000000.0,759000000.0,2075000000.0,2075000000.0,252000000.0,,-464000000.0,-2912000000.0,-392000000.0,-40000000.0,-2137000000.0,4976000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2019.0,Q2,2019-04-01,2019-06-30,,-35000000.0,,,133000000.0,5000000.0,-102000000.0,40000000.0,,-1137000000.0,1267000000.0,575000000.0,-1137000000.0,1267000000.0,575000000.0,710000000.0,509000000.0,509000000.0,35000000.0,,-116000000.0,-681000000.0,-96000000.0,-7000000.0,-1054000000.0,2079000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 16:03:58+00:00,-232000000.0,,,266000000.0,8000000.0,-466000000.0,90000000.0,,-1976000000.0,1623000000.0,844000000.0,-1976000000.0,1623000000.0,844000000.0,499000000.0,950000000.0,950000000.0,94000000.0,,-232000000.0,-1049000000.0,-202000000.0,-9000000.0,-1825000000.0,3106000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 08:26:34+00:00,-197000000.0,,,133000000.0,3000000.0,-364000000.0,50000000.0,,-839000000.0,356000000.0,269000000.0,-839000000.0,356000000.0,269000000.0,-211000000.0,441000000.0,441000000.0,59000000.0,,-116000000.0,-368000000.0,-106000000.0,-2000000.0,-771000000.0,1027000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2019.0,Q1TTM,2018-04-01,2019-03-31,,-1307000000.0,597000000.0,21000000.0,514000000.0,-34000000.0,-430000000.0,171000000.0,25000000.0,-2044000000.0,-1044000000.0,2473000000.0,-2044000000.0,-1044000000.0,2473000000.0,-649000000.0,2022000000.0,2022000000.0,367000000.0,,-466000000.0,-3321000000.0,-387000000.0,-58000000.0,-1716000000.0,3971000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2020.0,Q1TTM,2019-04-01,2020-03-31,,-506000000.0,870000000.0,25000000.0,529000000.0,-156000000.0,-46000000.0,149000000.0,1740000000.0,-595000000.0,960000000.0,2727000000.0,-595000000.0,960000000.0,2727000000.0,2936000000.0,1768000000.0,1768000000.0,476000000.0,,-458000000.0,-1397000000.0,-398000000.0,-39000000.0,-1987000000.0,3261000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 08:26:34+00:00,-86000000.0,,,136000000.0,-119000000.0,-205000000.0,40000000.0,1740000000.0,1135000000.0,-272000000.0,497000000.0,1135000000.0,-272000000.0,497000000.0,1241000000.0,367000000.0,367000000.0,199000000.0,,-121000000.0,-256000000.0,-112000000.0,-13000000.0,-511000000.0,182000000.0
