company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q1TTM,2013-04-01,2014-03-31,,,313799000.0,3875000.0,57624000.0,19126000.0,-1340000.0,-70244000.0,12449000.0,4882023000.0,-404962000.0,-31052000.0,420267000.0,-404962000.0,-31052000.0,420267000.0,-17087000.0,405748000.0,405748000.0,27139000.0,-6253000.0,446000.0,,-216204000.0,,-50624000.0,-4362652000.0,-714325000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 13:45:29+00:00,0.0,,,14549000.0,,84000.0,-102883000.0,4686000.0,1225000000.0,-21431000.0,-12327000.0,14440000.0,-21431000.0,-12327000.0,14440000.0,-19234000.0,93187000.0,93187000.0,9587000.0,-6697000.0,268000.0,,-52420000.0,,-12595000.0,-1190000000.0,-2000000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 15:54:51+00:00,-369833000.0,311800000.0,28537000.0,66409000.0,,-16860000.0,74168000.0,15557000.0,6833000000.0,-607741000.0,-54446000.0,718336000.0,-607741000.0,-54446000.0,718336000.0,39289000.0,509699000.0,509699000.0,68060000.0,-2820000.0,360029000.0,,-235615000.0,,-44642000.0,-6988000000.0,-229863000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q4,2015-10-01,2015-12-31,,-2725000.0,311800000.0,28537000.0,16896000.0,,-4769000.0,98300000.0,2521000.0,1325000000.0,-209532000.0,-14450000.0,253893000.0,-209532000.0,-14450000.0,253893000.0,25142000.0,126583000.0,126583000.0,12114000.0,862000.0,106000.0,,-64167000.0,,-11831000.0,-1405000000.0,-68748000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-09 14:05:03+00:00,-367108000.0,,,49513000.0,,-12091000.0,-24132000.0,13036000.0,5508000000.0,-398209000.0,-39996000.0,464443000.0,-398209000.0,-39996000.0,464443000.0,14147000.0,383116000.0,383116000.0,55946000.0,-3682000.0,359923000.0,,-171448000.0,,-32811000.0,-5583000000.0,-161115000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q3TTM,2014-10-01,2015-09-30,,-367108000.0,271979000.0,27066000.0,63080000.0,,-19640000.0,43841000.0,15165000.0,6833000000.0,-233352000.0,-404184000.0,672547000.0,-233352000.0,-404184000.0,672547000.0,15371000.0,496063000.0,496063000.0,69563000.0,-3174000.0,101000.0,,-228866000.0,,-37177000.0,-6649484000.0,-199993000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q3,2015-07-01,2015-09-30,,2035000.0,,,16831000.0,,-6137000.0,41548000.0,3178000.0,1615000000.0,-224477000.0,-10997000.0,213247000.0,-224477000.0,-10997000.0,213247000.0,-28364000.0,139432000.0,139432000.0,15436000.0,468000.0,174000.0,,-56931000.0,,-13206000.0,-1715000000.0,-71192000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-08 13:25:06+00:00,-369143000.0,,,32682000.0,,-5954000.0,-65680000.0,9858000.0,3893000000.0,-173732000.0,-28999000.0,251196000.0,-173732000.0,-28999000.0,251196000.0,42511000.0,243684000.0,243684000.0,40510000.0,-4150000.0,359749000.0,,-114517000.0,,-19605000.0,-3868000000.0,-89923000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q2TTM,2014-07-01,2015-06-30,,-369143000.0,271979000.0,27066000.0,60342000.0,,-19761000.0,18178000.0,14383000.0,6281000000.0,-189918000.0,-399339000.0,636254000.0,-189918000.0,-399339000.0,636254000.0,27236000.0,481612000.0,481612000.0,76122000.0,-3106000.0,87000.0,,-224616000.0,,-30283000.0,-6052484000.0,-205095000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q2,2015-04-01,2015-06-30,,,,,16439000.0,,3806000.0,-23600000.0,2944000.0,1868000000.0,-105899000.0,-13040000.0,150801000.0,-105899000.0,-13040000.0,150801000.0,35668000.0,137208000.0,137208000.0,20754000.0,332000.0,-101000.0,,-57182000.0,,-12939000.0,-1868000000.0,-51993000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 14:29:26+00:00,-369143000.0,,,16243000.0,,-9760000.0,-42080000.0,6914000.0,2025000000.0,-67833000.0,-15959000.0,100395000.0,-67833000.0,-15959000.0,100395000.0,6843000.0,106476000.0,106476000.0,19756000.0,-4482000.0,359850000.0,,-57335000.0,,-6666000.0,-2000000000.0,-37930000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q1TTM,2014-04-01,2015-03-31,,-369143000.0,271979000.0,27066000.0,58703000.0,,-23844000.0,5694000.0,14170000.0,5623000000.0,-190039000.0,-392528000.0,599381000.0,-190039000.0,-392528000.0,599381000.0,-7030000.0,463000000.0,463000000.0,71984000.0,-2831000.0,188000.0,,-219923000.0,,-23573000.0,-5404484000.0,-199971000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 11:11:01+00:00,-220203000.0,269187000.0,28908000.0,74669000.0,,-9683000.0,-84791000.0,19271000.0,6600000000.0,-127300000.0,-312988000.0,529408000.0,-127300000.0,-312988000.0,529408000.0,79437000.0,513384000.0,513384000.0,26146000.0,-18216000.0,-1348000.0,,-245430000.0,,-91437000.0,-6310000000.0,-172925000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q4,2016-10-01,2016-12-31,,,269187000.0,28908000.0,21953000.0,,-9348000.0,-1099000.0,3268000.0,2185000000.0,-99076000.0,-20939000.0,152580000.0,-99076000.0,-20939000.0,152580000.0,23217000.0,122303000.0,122303000.0,9423000.0,797000.0,-613000.0,,-54301000.0,,-20326000.0,-2170000000.0,-63840000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-08 15:42:17+00:00,-220203000.0,,,52716000.0,,-335000.0,-83692000.0,16003000.0,4415000000.0,-28224000.0,-292049000.0,376828000.0,-28224000.0,-292049000.0,376828000.0,56220000.0,391081000.0,391081000.0,16723000.0,-19013000.0,-735000.0,,-191129000.0,,-71111000.0,-4140000000.0,-109085000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q3TTM,2015-10-01,2016-09-30,,-222928000.0,311800000.0,28537000.0,69612000.0,,-5104000.0,14608000.0,18524000.0,5740000000.0,-237756000.0,-306499000.0,630721000.0,-237756000.0,-306499000.0,630721000.0,81362000.0,517664000.0,517664000.0,28837000.0,-18151000.0,-629000.0,,-255296000.0,,-82942000.0,-5545000000.0,-177833000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q3,2016-07-01,2016-09-30,,-220203000.0,,,17657000.0,,26000.0,-20650000.0,3871000.0,1575000000.0,135441000.0,-247668000.0,129567000.0,135441000.0,-247668000.0,129567000.0,17366000.0,129028000.0,129028000.0,3532000.0,-984000.0,-330000.0,,-63609000.0,,-27135000.0,-1315000000.0,-63837000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 12:10:34+00:00,0.0,,,35059000.0,,-361000.0,-63042000.0,12132000.0,2840000000.0,-163665000.0,-44381000.0,247261000.0,-163665000.0,-44381000.0,247261000.0,38854000.0,262053000.0,262053000.0,13191000.0,-18029000.0,-405000.0,,-127520000.0,,-43976000.0,-2825000000.0,-45248000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q2TTM,2015-07-01,2016-06-30,,-690000.0,311800000.0,28537000.0,68786000.0,,-11267000.0,76806000.0,17831000.0,5780000000.0,-597674000.0,-69828000.0,714401000.0,-597674000.0,-69828000.0,714401000.0,35632000.0,528068000.0,528068000.0,40741000.0,-16699000.0,-125000.0,,-248618000.0,,-69013000.0,-5945000000.0,-185188000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q2,2016-04-01,2016-06-30,,,,,18184000.0,,-2573000.0,-29737000.0,5142000.0,1360000000.0,-87075000.0,-25786000.0,143111000.0,-87075000.0,-25786000.0,143111000.0,27677000.0,143090000.0,143090000.0,11574000.0,414000.0,365000.0,,-63632000.0,,-26151000.0,-1365000000.0,-23999000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 15:25:45+00:00,0.0,,,16875000.0,,2212000.0,-33305000.0,6990000.0,1480000000.0,-76590000.0,-18595000.0,104150000.0,-76590000.0,-18595000.0,104150000.0,11177000.0,118963000.0,118963000.0,1617000.0,-18443000.0,-770000.0,,-63888000.0,,-17825000.0,-1460000000.0,-21249000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q1TTM,2015-04-01,2016-03-31,,-690000.0,311800000.0,28537000.0,67041000.0,,-4888000.0,82943000.0,15633000.0,6288000000.0,-616498000.0,-57082000.0,722091000.0,-616498000.0,-57082000.0,722091000.0,43623000.0,522186000.0,522186000.0,49921000.0,-16781000.0,-591000.0,,-242168000.0,,-55801000.0,-6448000000.0,-213182000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 15:44:34+00:00,-49068000.0,262861000.0,37871000.0,92977000.0,,11891000.0,-259997000.0,38130000.0,9034000000.0,-202134000.0,-107534000.0,384001000.0,-202134000.0,-107534000.0,384001000.0,86224000.0,504893000.0,504893000.0,46128000.0,-21557000.0,-521000.0,,-258222000.0,,-57945000.0,-8809000000.0,-185485000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2017.0,Q4,2017-10-01,2017-12-31,,-622000.0,262861000.0,37871000.0,23637000.0,,-5293000.0,-31540000.0,14860000.0,2336000000.0,-110902000.0,-12874000.0,165652000.0,-110902000.0,-12874000.0,165652000.0,36583000.0,152556000.0,152556000.0,20999000.0,-811000.0,-725000.0,,-65457000.0,,-11527000.0,-2340000000.0,-55494000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 09:14:23+00:00,-48446000.0,,,69340000.0,,17184000.0,-228457000.0,23270000.0,6698000000.0,-91232000.0,-94660000.0,218349000.0,-91232000.0,-94660000.0,218349000.0,49641000.0,352337000.0,352337000.0,25129000.0,-20746000.0,204000.0,,-192765000.0,,-46418000.0,-6469000000.0,-129991000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2017.0,Q3TTM,2016-10-01,2017-09-30,,-48446000.0,269187000.0,28908000.0,91293000.0,,7836000.0,-229556000.0,26538000.0,8883000000.0,-190308000.0,-115599000.0,370929000.0,-190308000.0,-115599000.0,370929000.0,72858000.0,474640000.0,474640000.0,34552000.0,-19949000.0,-409000.0,,-247066000.0,,-66744000.0,-8639000000.0,-193831000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2017.0,Q3,2017-07-01,2017-09-30,,-46666000.0,,,23963000.0,,8722000.0,-85476000.0,3456000.0,2166000000.0,5880000.0,-58815000.0,68338000.0,5880000.0,-58815000.0,68338000.0,24125000.0,119186000.0,119186000.0,10665000.0,-1120000.0,1299000.0,,-63959000.0,,-13448000.0,-2039000000.0,-59497000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-08 15:31:27+00:00,-1780000.0,,,45377000.0,,8462000.0,-142981000.0,19814000.0,4532000000.0,-97112000.0,-35845000.0,150011000.0,-97112000.0,-35845000.0,150011000.0,25516000.0,233151000.0,233151000.0,14464000.0,-19626000.0,-1095000.0,,-128806000.0,,-32970000.0,-4430000000.0,-70494000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2017.0,Q2TTM,2016-07-01,2017-06-30,,-221983000.0,269187000.0,28908000.0,84987000.0,,-860000.0,-164730000.0,26953000.0,8292000000.0,-60747000.0,-304452000.0,432158000.0,-60747000.0,-304452000.0,432158000.0,66099000.0,484482000.0,484482000.0,27419000.0,-19813000.0,-2038000.0,,-246716000.0,,-80431000.0,-7915000000.0,-198171000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2017.0,Q2,2017-04-01,2017-06-30,,,,,22946000.0,,3858000.0,-84089000.0,3991000.0,2082000000.0,-384000.0,-17401000.0,57315000.0,-384000.0,-17401000.0,57315000.0,43388000.0,111071000.0,111071000.0,7387000.0,-671000.0,-1151000.0,,-64209000.0,,-16250000.0,-1980000000.0,-41495000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 15:21:58+00:00,-1780000.0,,,22431000.0,,4604000.0,-58892000.0,15823000.0,2450000000.0,-96728000.0,-18444000.0,92696000.0,-96728000.0,-18444000.0,92696000.0,-17872000.0,122080000.0,122080000.0,7077000.0,-18955000.0,56000.0,,-64597000.0,,-16720000.0,-2450000000.0,-28999000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2017.0,Q1TTM,2016-04-01,2017-03-31,,-221983000.0,269187000.0,28908000.0,80225000.0,,-7291000.0,-110378000.0,28104000.0,7570000000.0,-147438000.0,-312837000.0,517954000.0,-147438000.0,-312837000.0,517954000.0,50388000.0,516501000.0,516501000.0,31606000.0,-18728000.0,-522000.0,,-246139000.0,,-90332000.0,-7300000000.0,-180675000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 15:44:34+00:00,-5315000.0,215644000.0,47544000.0,96729000.0,,-20186000.0,-76494000.0,51285000.0,3265012000.0,-655177000.0,-72808000.0,792896000.0,-655177000.0,-72808000.0,792896000.0,44725000.0,664505000.0,664505000.0,108156000.0,-21264000.0,-3622000.0,,-265219000.0,,-63871000.0,-3384000000.0,-300991000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2018.0,Q4,2018-10-01,2018-12-31,,-4000000.0,215644000.0,47544000.0,24327000.0,,-20186000.0,25711000.0,4861000.0,86000000.0,-159758000.0,-20301000.0,264013000.0,-159758000.0,-20301000.0,264013000.0,80814000.0,187150000.0,187150000.0,26825000.0,-661000.0,-2017000.0,17046000.0,-70061000.0,,-14284000.0,-81000000.0,-98897000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-04 16:03:42+00:00,-1315000.0,,,72402000.0,,,-102205000.0,46424000.0,3179012000.0,-495419000.0,-52507000.0,528883000.0,-495419000.0,-52507000.0,528883000.0,-36089000.0,477355000.0,477355000.0,81331000.0,-20603000.0,-1605000.0,-17046000.0,-195158000.0,,-49587000.0,-3303000000.0,-202094000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2018.0,Q3TTM,2017-10-01,2018-09-30,,-1937000.0,262861000.0,37871000.0,96039000.0,,-5293000.0,-133745000.0,61284000.0,5515012000.0,-606321000.0,-65381000.0,694535000.0,-606321000.0,-65381000.0,694535000.0,494000.0,629911000.0,629911000.0,102330000.0,-21414000.0,-2330000.0,-17046000.0,-260615000.0,,-61114000.0,-5643000000.0,-257588000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2018.0,Q3,2018-07-01,2018-09-30,,,,,23923000.0,,,-2874000.0,10578000.0,170000000.0,-204328000.0,-19563000.0,220413000.0,-204328000.0,-19563000.0,220413000.0,-12774000.0,175895000.0,175895000.0,23469000.0,-1710000.0,-59000.0,-9296000.0,-64599000.0,,-19504000.0,-236000000.0,-82597000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-08 10:04:40+00:00,-1315000.0,,,48479000.0,,,-99331000.0,35846000.0,3009012000.0,-291091000.0,-32944000.0,308470000.0,-291091000.0,-32944000.0,308470000.0,-23315000.0,301460000.0,301460000.0,57862000.0,-18893000.0,-1546000.0,-7750000.0,-130559000.0,,-30083000.0,-3067000000.0,-119497000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2018.0,Q2TTM,2017-07-01,2018-06-30,,-48603000.0,262861000.0,37871000.0,96079000.0,,3429000.0,-216347000.0,54162000.0,7511012000.0,-396113000.0,-104633000.0,542460000.0,-396113000.0,-104633000.0,542460000.0,37393000.0,573202000.0,573202000.0,89526000.0,-20824000.0,-972000.0,-7750000.0,-259975000.0,,-55058000.0,-7446000000.0,-234488000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2018.0,Q2,2018-04-01,2018-06-30,,-1315000.0,,,24238000.0,,,-110655000.0,11349000.0,890012000.0,-120415000.0,-16755000.0,107900000.0,-120415000.0,-16755000.0,107900000.0,-39207000.0,159163000.0,159163000.0,35154000.0,-802000.0,-820000.0,-9937000.0,-65177000.0,,-14620000.0,-884000000.0,-71797000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 15:37:56+00:00,0.0,,,24241000.0,,,11324000.0,24497000.0,2119000000.0,-170676000.0,-16189000.0,200570000.0,-170676000.0,-16189000.0,200570000.0,15892000.0,142297000.0,142297000.0,22708000.0,-18091000.0,-726000.0,2187000.0,-65382000.0,,-15463000.0,-2183000000.0,-47700000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2018.0,Q1TTM,2017-04-01,2018-03-31,,-47288000.0,262861000.0,37871000.0,94787000.0,,7287000.0,-189781000.0,46804000.0,8703000000.0,-276082000.0,-105279000.0,491875000.0,-276082000.0,-105279000.0,491875000.0,119988000.0,525110000.0,525110000.0,61759000.0,-20693000.0,-1303000.0,2187000.0,-259007000.0,,-56688000.0,-8542000000.0,-204186000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,Q4,2019-10-01,2019-12-31,,-12000.0,219029000.0,50854000.0,25327000.0,,-1894000.0,80043000.0,22650000.0,540000000.0,-134175000.0,-19523000.0,211561000.0,-134175000.0,-19523000.0,211561000.0,63434000.0,99106000.0,99106000.0,7085000.0,-763000.0,11000.0,7465000.0,-69921000.0,,-19522000.0,-558000000.0,-68141000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 15:44:34+00:00,-59200000.0,219029000.0,50854000.0,100449000.0,,-1894000.0,117253000.0,63092000.0,1483000000.0,-651253000.0,-113029000.0,835419000.0,-651253000.0,-113029000.0,835419000.0,69243000.0,576968000.0,576968000.0,40749000.0,-15115000.0,16636000.0,,-277786000.0,,-70465000.0,-1595000000.0,-309444000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-04 16:03:42+00:00,-59188000.0,,,75122000.0,,,37210000.0,40442000.0,943000000.0,-517078000.0,-93506000.0,623858000.0,-517078000.0,-93506000.0,623858000.0,5809000.0,477862000.0,477862000.0,33664000.0,-14352000.0,16625000.0,-7465000.0,-207865000.0,,-50943000.0,-1037000000.0,-241303000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,Q3TTM,2018-10-01,2019-09-30,,-63188000.0,215644000.0,47544000.0,99449000.0,,-20186000.0,62921000.0,45303000.0,1029000000.0,-676836000.0,-113807000.0,887871000.0,-676836000.0,-113807000.0,887871000.0,86623000.0,665012000.0,665012000.0,60489000.0,-15013000.0,14608000.0,9581000.0,-277926000.0,,-65227000.0,-1118000000.0,-340200000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,Q3,2019-07-01,2019-09-30,,-809000.0,,,25480000.0,,,-8298000.0,12490000.0,456000000.0,-126718000.0,-3571000.0,167332000.0,-126718000.0,-3571000.0,167332000.0,29117000.0,146894000.0,146894000.0,3256000.0,-1672000.0,16617000.0,-7926000.0,-68855000.0,,-19379000.0,-457000000.0,-67681000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-08 10:04:40+00:00,-58379000.0,,,49642000.0,,,45508000.0,27952000.0,487000000.0,-390360000.0,-89935000.0,456526000.0,-390360000.0,-89935000.0,456526000.0,-23308000.0,330968000.0,330968000.0,30408000.0,-12680000.0,8000.0,461000.0,-139010000.0,,-31564000.0,-580000000.0,-173622000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,Q2TTM,2018-07-01,2019-06-30,,-62379000.0,215644000.0,47544000.0,97892000.0,,-20186000.0,68345000.0,43391000.0,743000000.0,-754446000.0,-129799000.0,940952000.0,-754446000.0,-129799000.0,940952000.0,44732000.0,694013000.0,694013000.0,80702000.0,-15051000.0,-2068000.0,8211000.0,-273670000.0,,-65352000.0,-897000000.0,-355116000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,Q2,2019-04-01,2019-06-30,,-14236000.0,,,25082000.0,,,-8650000.0,8337000.0,473000000.0,-255567000.0,-31935000.0,199595000.0,-255567000.0,-31935000.0,199595000.0,-90166000.0,169180000.0,169180000.0,13983000.0,-638000.0,,-2259000.0,-69268000.0,,-17699000.0,-561000000.0,-105998000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 14:06:37+00:00,-44143000.0,,,24560000.0,,,54158000.0,19615000.0,14000000.0,-134793000.0,-58000000.0,256931000.0,-134793000.0,-58000000.0,256931000.0,66858000.0,161788000.0,161788000.0,16425000.0,-12042000.0,8000.0,2720000.0,-69742000.0,,-13865000.0,-19000000.0,-67624000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,Q1TTM,2018-04-01,2019-03-31,,-49458000.0,215644000.0,47544000.0,97048000.0,,-20186000.0,-33660000.0,46403000.0,1160012000.0,-619294000.0,-114619000.0,849257000.0,-619294000.0,-114619000.0,849257000.0,95691000.0,683996000.0,683996000.0,101873000.0,-15215000.0,-2888000.0,533000.0,-269579000.0,,-62273000.0,-1220000000.0,-320915000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2020.0,Q1TTM,2019-04-01,2020-03-31,,-238674000.0,219029000.0,50854000.0,100282000.0,,-1894000.0,3513000.0,54746000.0,2234600000.0,-479420000.0,-293349000.0,636987000.0,-479420000.0,-293349000.0,636987000.0,-150901000.0,493326000.0,493326000.0,39866000.0,-16868000.0,16628000.0,-13225000.0,-277915000.0,,-71303000.0,-2163600000.0,-310383000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 14:06:37+00:00,-223617000.0,,,24393000.0,,,-59582000.0,11269000.0,765600000.0,37040000.0,-238320000.0,58499000.0,37040000.0,-238320000.0,58499000.0,-153286000.0,78146000.0,78146000.0,15542000.0,-13795000.0,0.0,-10505000.0,-69871000.0,,-14703000.0,-587600000.0,-68563000.0,,
