company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.73,2.73,1.29,2.73,230422000.0,391081000.0,391081000.0,391081000.0,8818057000.0,9729438000.0,,267415000.0,8818057000.0,911381000.0,22463000.0,267415000.0,643966000.0,-22463000.0,621503000.0,9729438000.0,143400000.0,142611000.0,142883000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q3TTM,2015-10-01,2016-09-30,,3.62,3.62,2.86,3.61,304947000.0,517664000.0,517664000.0,517664000.0,11726323000.0,12940291000.0,,355423000.0,11726323000.0,1213968000.0,35934000.0,355423000.0,858545000.0,-35934000.0,822611000.0,12940291000.0,143400000.0,142611000.0,142883000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 12:10:34+00:00,1.0,1.0,0.43,1.0,84392000.0,143090000.0,143090000.0,143090000.0,2975777000.0,3299741000.0,,90217000.0,2975777000.0,323964000.0,6265000.0,90217000.0,233747000.0,-6265000.0,227482000.0,3299741000.0,143100000.0,142998000.0,143216000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.83,1.83,0.86,1.83,155609000.0,262053000.0,262053000.0,262053000.0,5763882000.0,6373684000.0,,177103000.0,5763882000.0,609802000.0,15037000.0,177103000.0,432699000.0,-15037000.0,417662000.0,6373684000.0,143100000.0,142998000.0,143216000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q2TTM,2015-07-01,2016-06-30,,3.68,3.68,2.43,3.67,316854000.0,528068000.0,528068000.0,528068000.0,11766903000.0,13003790000.0,,356898000.0,11766903000.0,1236887000.0,35067000.0,356898000.0,879989000.0,-35067000.0,844922000.0,13003790000.0,143100000.0,142998000.0,143216000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 15:25:45+00:00,0.83,0.83,0.43,0.83,71217000.0,118963000.0,118963000.0,118963000.0,2788105000.0,3073943000.0,,86886000.0,2788105000.0,285838000.0,8772000.0,86886000.0,198952000.0,-8772000.0,190180000.0,3073943000.0,143300000.0,143525000.0,143658000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.62,3.62,2.0,3.61,318455000.0,522186000.0,522186000.0,522186000.0,12016195000.0,13249137000.0,,357605000.0,12016195000.0,1232942000.0,34696000.0,357605000.0,875337000.0,-34696000.0,840641000.0,13249137000.0,143300000.0,143525000.0,143658000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 15:21:58+00:00,0.86,0.86,0.45,0.86,56576000.0,122080000.0,122080000.0,122080000.0,3137063000.0,3415125000.0,,90104000.0,3137063000.0,278062000.0,9302000.0,90104000.0,187958000.0,-9302000.0,178656000.0,3415125000.0,142000000.0,141484000.0,141858000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,Q4,2019-10-01,2019-12-31,,0.73,0.73,1.51,0.74,26916000.0,99106000.0,99106000.0,99106000.0,3513444000.0,11040284000.0,7246958000.0,143076000.0,3513444000.0,7526840000.0,10784000.0,7390034000.0,136806000.0,-10784000.0,126022000.0,11040284000.0,137000000.0,136955000.0,137735000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 15:44:34+00:00,4.21,4.21,2.01,4.19,165289000.0,576968000.0,576968000.0,576968000.0,14021726000.0,15309508000.0,,497806000.0,14021726000.0,1287782000.0,47719000.0,497806000.0,789976000.0,-47719000.0,742257000.0,15309508000.0,137000000.0,136955000.0,137735000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,Q3,2019-07-01,2019-09-30,2019-11-04 16:03:42+00:00,1.08,1.08,,1.07,41011000.0,146894000.0,146894000.0,146894000.0,3543264000.0,247786000.0,-3608346000.0,111783000.0,3543264000.0,-3295478000.0,13180000.0,-3496563000.0,201085000.0,-13180000.0,187905000.0,247786000.0,136000000.0,136380000.0,137476000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,Q3YTD,2019-01-01,2019-09-30,,3.48,3.48,0.5,3.45,138373000.0,477862000.0,477862000.0,477862000.0,10508282000.0,4269224000.0,-7246958000.0,354730000.0,10508282000.0,-6239058000.0,36935000.0,-6892228000.0,653170000.0,-36935000.0,616235000.0,4269224000.0,136000000.0,136380000.0,137476000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,Q2,2019-04-01,2019-06-30,2019-08-08 10:04:40+00:00,1.23,1.23,,1.22,51740000.0,169180000.0,169180000.0,169180000.0,3552510000.0,270228000.0,-3638612000.0,128795000.0,3552510000.0,-3282282000.0,6615000.0,-3509817000.0,227535000.0,-6615000.0,220920000.0,270228000.0,137500000.0,137185000.0,138256000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.4,2.4,0.5,2.38,97362000.0,330968000.0,330968000.0,330968000.0,6965018000.0,4021438000.0,-3638612000.0,242947000.0,6965018000.0,-2943580000.0,23755000.0,-3395665000.0,452085000.0,-23755000.0,428330000.0,4021438000.0,137500000.0,137185000.0,138256000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 14:06:37+00:00,1.17,1.17,0.5,1.16,45622000.0,161788000.0,161788000.0,161788000.0,3412508000.0,3751210000.0,,114152000.0,3412508000.0,338702000.0,17140000.0,114152000.0,224550000.0,-17140000.0,207410000.0,3751210000.0,138300000.0,137854000.0,138955000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2020.0,Q1TTM,2019-04-01,2020-03-31,,3.62,3.62,2.02,3.6,135733000.0,493326000.0,493326000.0,493326000.0,14176493000.0,15363306000.0,,511947000.0,14176493000.0,1186813000.0,45807000.0,511947000.0,674866000.0,-45807000.0,629059000.0,15363306000.0,134700000.0,135474000.0,135969000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 14:06:37+00:00,0.58,0.58,0.51,0.57,16066000.0,78146000.0,78146000.0,78146000.0,3567275000.0,3805008000.0,,128293000.0,3567275000.0,237733000.0,15228000.0,128293000.0,109440000.0,-15228000.0,94212000.0,3805008000.0,134700000.0,135474000.0,135969000.0
