company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,extraordinaryincome,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 08:56:19+00:00,4.72,4.72,3.035,1905000000.0,4.72,,15000000.0,-30000000.0,,3120000000.0,3120000000.0,0.0,2999000000.0,121000000.0,3008000000.0,12586000000.0,-163000000.0,,358000000.0,668000000.0,-147000000.0,,3200000000.0,3008000000.0,9578000000.0,1205000000.0,5641000000.0,3937000000.0,-847000000.0,3090000000.0,12586000000.0,635400000.0,635400000.0,635400000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 08:33:18+00:00,0.62,0.62,0.755,467000000.0,0.62,,,136000000.0,,390000000.0,417000000.0,,363000000.0,27000000.0,100000000.0,2813000000.0,-27000000.0,,108000000.0,666000000.0,,,827000000.0,100000000.0,2713000000.0,308000000.0,1960000000.0,753000000.0,-200000000.0,553000000.0,2813000000.0,585500000.0,585500000.0,585500000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.63,1.63,1.51,936000000.0,1.63,,,411000000.0,,1064000000.0,1091000000.0,,995000000.0,69000000.0,963000000.0,6197000000.0,-27000000.0,,270000000.0,855000000.0,,,1611000000.0,963000000.0,5234000000.0,600000000.0,3402000000.0,1832000000.0,-330000000.0,1502000000.0,6197000000.0,585500000.0,585500000.0,585500000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 09:14:50+00:00,1.01,1.01,0.755,469000000.0,1.01,,,275000000.0,,674000000.0,674000000.0,,632000000.0,42000000.0,863000000.0,3384000000.0,,,162000000.0,189000000.0,,,784000000.0,863000000.0,2521000000.0,292000000.0,1442000000.0,1079000000.0,-130000000.0,949000000.0,3384000000.0,625700000.0,625700000.0,625700000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 08:56:19+00:00,3.74,3.74,3.34,2000000000.0,3.74,,403000000.0,580000000.0,,2549000000.0,2549000000.0,0.0,2447000000.0,102000000.0,3581000000.0,13366000000.0,-24000000.0,,1021000000.0,703000000.0,-380000000.0,,3458000000.0,3581000000.0,9785000000.0,1493000000.0,6184000000.0,3601000000.0,-472000000.0,3129000000.0,13366000000.0,654300000.0,654300000.0,654300000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2018.0,Q3,2018-07-01,2018-09-30,2019-11-01 16:35:03+00:00,1.31,1.31,,526000000.0,1.3,,12000000.0,262000000.0,,854000000.0,883000000.0,,854000000.0,,816000000.0,3451000000.0,-29000000.0,,373000000.0,177000000.0,0.0,,770000000.0,816000000.0,2635000000.0,378000000.0,1485000000.0,1150000000.0,-5000000.0,1145000000.0,3451000000.0,651900000.0,651900000.0,656900000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.77,2.77,,1487000000.0,2.76,,147000000.0,485000000.0,,1806000000.0,1887000000.0,,1806000000.0,,2624000000.0,10005000000.0,-81000000.0,,658000000.0,542000000.0,,,2438000000.0,2624000000.0,7381000000.0,1053000000.0,4614000000.0,2767000000.0,-395000000.0,2372000000.0,10005000000.0,651900000.0,651900000.0,656900000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 09:33:12+00:00,0.69,0.69,,463000000.0,0.69,,134000000.0,88000000.0,,449000000.0,478000000.0,,449000000.0,,710000000.0,3088000000.0,-29000000.0,,185000000.0,166000000.0,0.0,,873000000.0,710000000.0,2378000000.0,361000000.0,1636000000.0,742000000.0,-176000000.0,566000000.0,3088000000.0,650700000.0,650700000.0,650700000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.46,1.46,,961000000.0,1.46,,135000000.0,223000000.0,,952000000.0,1004000000.0,,952000000.0,,1808000000.0,6554000000.0,-52000000.0,,285000000.0,365000000.0,,,1668000000.0,1808000000.0,4746000000.0,675000000.0,3129000000.0,1617000000.0,-390000000.0,1227000000.0,6554000000.0,650700000.0,650700000.0,650700000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 12:40:18+00:00,0.77,0.77,0.835,498000000.0,0.77,,1000000.0,135000000.0,,503000000.0,526000000.0,,503000000.0,,1098000000.0,3466000000.0,-23000000.0,,100000000.0,199000000.0,0.0,,795000000.0,1098000000.0,2368000000.0,314000000.0,1493000000.0,875000000.0,-214000000.0,661000000.0,3466000000.0,653200000.0,653200000.0,653200000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2019.0,Q4,2019-10-01,2019-12-31,,1.26,1.26,,664000000.0,1.26,,303000000.0,143000000.0,,1027000000.0,1010000000.0,,1009000000.0,18000000.0,1095000000.0,4475000000.0,17000000.0,,333000000.0,221000000.0,-162000000.0,,1133000000.0,1095000000.0,3380000000.0,401000000.0,2159000000.0,1221000000.0,-68000000.0,1153000000.0,4475000000.0,818100000.0,818100000.0,838300000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 08:56:19+00:00,1.66,1.66,3.67,2655000000.0,1.62,,1535000000.0,351000000.0,,1376000000.0,1376000000.0,,1358000000.0,18000000.0,4562000000.0,16572000000.0,,,986000000.0,1040000000.0,-162000000.0,,4428000000.0,4562000000.0,12010000000.0,1773000000.0,9496000000.0,2514000000.0,-787000000.0,1727000000.0,16572000000.0,818100000.0,818100000.0,838300000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2019.0,Q3,2019-07-01,2019-09-30,2019-11-01 16:35:03+00:00,1.19,1.19,,679000000.0,1.17,,85000000.0,51000000.0,,975000000.0,985000000.0,,975000000.0,,938000000.0,4269000000.0,-10000000.0,,173000000.0,243000000.0,0.0,,1010000000.0,938000000.0,3331000000.0,451000000.0,2017000000.0,1314000000.0,-278000000.0,1036000000.0,4269000000.0,819300000.0,819300000.0,833300000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2019.0,Q3YTD,2019-01-01,2019-09-30,,0.4,0.4,,1991000000.0,0.36,,1232000000.0,208000000.0,,349000000.0,366000000.0,,349000000.0,,3467000000.0,12097000000.0,-17000000.0,,653000000.0,819000000.0,,,3295000000.0,3467000000.0,8630000000.0,1372000000.0,7337000000.0,1293000000.0,-719000000.0,574000000.0,12097000000.0,819300000.0,819300000.0,833300000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 09:33:12+00:00,0.07,0.07,,661000000.0,0.05,,312000000.0,43000000.0,,54000000.0,58000000.0,,54000000.0,,969000000.0,3970000000.0,-4000000.0,,92000000.0,284000000.0,0.0,,1283000000.0,969000000.0,3001000000.0,452000000.0,2540000000.0,461000000.0,-360000000.0,101000000.0,3970000000.0,771400000.0,771400000.0,1080000000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2019.0,Q2YTD,2019-01-01,2019-06-30,,-0.79,-0.79,,1312000000.0,-0.81,,1147000000.0,157000000.0,,-626000000.0,-619000000.0,,-626000000.0,,2529000000.0,7828000000.0,-7000000.0,,480000000.0,576000000.0,,,2285000000.0,2529000000.0,5299000000.0,921000000.0,5320000000.0,-21000000.0,-441000000.0,-462000000.0,7828000000.0,771400000.0,771400000.0,1080000000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 11:40:43+00:00,-0.86,-0.86,0.9175,651000000.0,-0.86,,835000000.0,114000000.0,,-680000000.0,-677000000.0,,-680000000.0,,1560000000.0,3858000000.0,-3000000.0,,388000000.0,292000000.0,,,1002000000.0,1560000000.0,2298000000.0,469000000.0,2780000000.0,-482000000.0,-81000000.0,-563000000.0,3858000000.0,790700000.0,790700000.0,790700000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2020.0,Q1TTM,2019-04-01,2020-03-31,,2.18,2.18,,2677000000.0,2.14,,1468000000.0,218000000.0,,1786000000.0,1814000000.0,,1768000000.0,18000000.0,4099000000.0,17210000000.0,-28000000.0,,199000000.0,1032000000.0,-162000000.0,,4469000000.0,4099000000.0,13111000000.0,1794000000.0,9484000000.0,3627000000.0,-1595000000.0,2032000000.0,17210000000.0,794100000.0,794100000.0,794100000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 11:40:43+00:00,-0.34,-0.34,0.94,673000000.0,-0.34,,768000000.0,-19000000.0,,-270000000.0,-239000000.0,,-270000000.0,,1097000000.0,4496000000.0,-31000000.0,,-399000000.0,284000000.0,,,1043000000.0,1097000000.0,3399000000.0,490000000.0,2768000000.0,631000000.0,-889000000.0,-258000000.0,4496000000.0,794100000.0,794100000.0,794100000.0
