company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2016.0,Q3YTD,2015-11-01,2016-07-31,,46100000.0,4.4,4.4,,4.36,,12400000.0,214300000.0,214300000.0,213400000.0,900000.0,571000000.0,1448100000.0,-2300000.0,,47400000.0,,533700000.0,571000000.0,877100000.0,20900000.0,627200000.0,249900000.0,-23200000.0,226700000.0,1448100000.0,48600000.0,48600000.0,49000000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2016.0,Q3TTM,2015-08-01,2016-07-31,,59194000.0,5.16,5.16,,5.11,,11871000.0,251271000.0,251271000.0,250036000.0,1214000.0,773229000.0,1903651000.0,-3364000.0,,65770000.0,,713299000.0,773229000.0,1130446000.0,25659000.0,838263000.0,292181000.0,-29023000.0,263142000.0,1903651000.0,48600000.0,48600000.0,49000000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2016.0,Q2,2016-02-01,2016-04-30,2017-06-02 16:12:41+00:00,14300000.0,1.53,1.53,,1.52,,8200000.0,74400000.0,74400000.0,74100000.0,300000.0,185300000.0,483800000.0,400000.0,,16700000.0,,177700000.0,185300000.0,298500000.0,7600000.0,208700000.0,89800000.0,-7200000.0,82600000.0,483800000.0,48400000.0,48400000.0,48853000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2016.0,Q2YTD,2015-11-01,2016-04-30,,30500000.0,2.59,2.59,,2.57,,7200000.0,126100000.0,126100000.0,125500000.0,600000.0,372900000.0,933400000.0,-1000000.0,,31500000.0,,351300000.0,372900000.0,560500000.0,12900000.0,413300000.0,147200000.0,-13900000.0,133300000.0,933400000.0,48400000.0,48400000.0,48853000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2016.0,Q2TTM,2015-05-01,2016-04-30,,56089000.0,4.27,4.27,,4.23,,6029000.0,208314000.0,208314000.0,207087000.0,1206000.0,763920000.0,1850629000.0,-3084000.0,,68168000.0,,722682000.0,763920000.0,1086733000.0,22359000.0,846939000.0,239792000.0,-25443000.0,214343000.0,1850629000.0,48400000.0,48400000.0,48853000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2016.0,Q1,2015-11-01,2016-01-31,2017-03-03 16:08:05+00:00,16200000.0,1.06,1.06,,1.05,,-1000000.0,51700000.0,51700000.0,51400000.0,300000.0,187600000.0,449600000.0,-1400000.0,,14800000.0,,173600000.0,187600000.0,262000000.0,5300000.0,204600000.0,57400000.0,-6700000.0,50700000.0,449600000.0,48500000.0,48300000.0,48800000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2016.0,Q1TTM,2015-02-01,2016-01-31,,54105000.0,3.99,3.99,,3.94,,3684000.0,195051000.0,195051000.0,193700000.0,1330000.0,745580000.0,1801529000.0,-2798000.0,,68287000.0,,712565000.0,745580000.0,1055949000.0,19459000.0,834957000.0,220992000.0,-22257000.0,198735000.0,1801529000.0,48500000.0,48300000.0,48800000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2017.0,FY,2016-11-01,2017-10-31,2019-12-20 08:32:37+00:00,68400000.0,7.63,7.63,0.03,7.52,0.0,21100000.0,372900000.0,372900000.0,372900000.0,,773200000.0,2139000000.0,-1700000.0,0.0,69200000.0,,799100000.0,773200000.0,1365800000.0,33400000.0,936700000.0,429100000.0,-35100000.0,394000000.0,2139000000.0,48900000.0,48900000.0,49600000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2017.0,Q4,2017-08-01,2017-10-31,,17700000.0,1.82,1.82,,1.78,,8100000.0,88600000.0,88600000.0,88600000.0,,208200000.0,561500000.0,-1700000.0,,18600000.0,,208500000.0,208200000.0,353300000.0,10100000.0,244800000.0,108500000.0,-11800000.0,96700000.0,561500000.0,48900000.0,48900000.0,49600000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2017.0,Q3,2017-05-01,2017-07-31,2018-08-31 16:11:25+00:00,17200000.0,2.12,2.12,,2.09,0.0,4100000.0,103600000.0,103600000.0,103600000.0,,199800000.0,556000000.0,3200000.0,,17500000.0,,208700000.0,199800000.0,356200000.0,8300000.0,243400000.0,112800000.0,-5100000.0,107700000.0,556000000.0,48900000.0,48900000.0,49600000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2017.0,Q3YTD,2016-11-01,2017-07-31,,50700000.0,5.81,5.81,,5.74,,13000000.0,284300000.0,284300000.0,284300000.0,,565000000.0,1577500000.0,,,50600000.0,,590600000.0,565000000.0,1012500000.0,23300000.0,691900000.0,320600000.0,-23300000.0,297300000.0,1577500000.0,48900000.0,48900000.0,49600000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2017.0,Q3TTM,2016-08-01,2017-07-31,,65400000.0,7.06,7.06,,6.97,,21300000.0,344900000.0,344900000.0,344800000.0,100000.0,787700000.0,2096200000.0,,,68600000.0,,779700000.0,787700000.0,1308500000.0,28600000.0,913700000.0,394800000.0,-28600000.0,366200000.0,2096200000.0,48900000.0,48900000.0,49600000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2017.0,Q2,2017-02-01,2017-04-30,2018-06-08 16:18:43+00:00,16700000.0,2.14,2.14,,2.12,0.0,4600000.0,104900000.0,104900000.0,104900000.0,,178500000.0,522400000.0,100000.0,,16800000.0,,193300000.0,178500000.0,343900000.0,7700000.0,226800000.0,117100000.0,-7600000.0,109500000.0,522400000.0,49000000.0,49000000.0,49500000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2017.0,Q2YTD,2016-11-01,2017-04-30,,33500000.0,3.69,3.69,,3.65,,8900000.0,180700000.0,180700000.0,180700000.0,,365200000.0,1021500000.0,-3200000.0,,33100000.0,,381900000.0,365200000.0,656300000.0,15000000.0,448500000.0,207800000.0,-18200000.0,189600000.0,1021500000.0,49000000.0,49000000.0,49500000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2017.0,Q2TTM,2016-05-01,2017-04-30,,63800000.0,6.75,6.75,,6.67,,22400000.0,329500000.0,329500000.0,329100000.0,400000.0,786000000.0,2054900000.0,-4500000.0,,67000000.0,,753400000.0,786000000.0,1268900000.0,28300000.0,884200000.0,384700000.0,-32800000.0,351900000.0,2054900000.0,49000000.0,49000000.0,49500000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2017.0,Q1,2016-11-01,2017-01-31,2018-03-09 16:20:14+00:00,16800000.0,1.55,1.55,,1.53,,4300000.0,75800000.0,75800000.0,75800000.0,,186700000.0,499100000.0,-3300000.0,,16300000.0,,188600000.0,186700000.0,312400000.0,7300000.0,221700000.0,90700000.0,-10600000.0,80100000.0,499100000.0,48900000.0,48800000.0,49400000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2017.0,Q1TTM,2016-02-01,2017-01-31,,61400000.0,6.14,6.14,,6.07,,26000000.0,299000000.0,299000000.0,298300000.0,700000.0,792800000.0,2016300000.0,-4200000.0,,66900000.0,,737800000.0,792800000.0,1223500000.0,28200000.0,866100000.0,357400000.0,-32400000.0,325000000.0,2016300000.0,48900000.0,48800000.0,49400000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2018.0,FY,2017-11-01,2018-10-31,2019-12-20 08:32:37+00:00,146700000.0,2.85,2.85,0.03,2.81,24400000.0,192000000.0,139900000.0,139900000.0,139900000.0,,900500000.0,2532800000.0,11500000.0,0.0,84800000.0,,973300000.0,900500000.0,1632300000.0,82700000.0,1229200000.0,403100000.0,-71200000.0,331900000.0,2532800000.0,49100000.0,49100000.0,49700000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2018.0,Q4,2018-08-01,2018-10-31,,36300000.0,2.06,2.06,0.03,2.05,,12000000.0,100700000.0,100700000.0,100700000.0,,221400000.0,651500000.0,12900000.0,,22700000.0,,248500000.0,221400000.0,430100000.0,22800000.0,307500000.0,122600000.0,-9900000.0,112700000.0,651500000.0,49100000.0,49100000.0,49700000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2018.0,Q3,2018-05-01,2018-07-31,2019-08-30 16:14:40+00:00,37700000.0,2.05,2.05,,2.03,0.0,-10400000.0,100800000.0,100800000.0,100800000.0,,233200000.0,660000000.0,-2400000.0,0.0,22500000.0,,251000000.0,233200000.0,426800000.0,22800000.0,311200000.0,115600000.0,-25200000.0,90400000.0,660000000.0,49200000.0,49100000.0,49700000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2018.0,Q3YTD,2017-11-01,2018-07-31,,110400000.0,0.79,0.79,,0.76,24400000.0,180000000.0,39200000.0,39200000.0,39200000.0,,679100000.0,1881300000.0,-1400000.0,,62100000.0,,724800000.0,679100000.0,1202200000.0,59900000.0,921700000.0,280500000.0,-61300000.0,219200000.0,1881300000.0,49200000.0,49100000.0,49700000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2018.0,Q3TTM,2017-08-01,2018-07-31,,128100000.0,2.61,2.61,,2.54,24400000.0,188100000.0,127800000.0,127800000.0,127800000.0,,887300000.0,2442800000.0,-3100000.0,,80700000.0,,933300000.0,887300000.0,1555500000.0,70000000.0,1166500000.0,389000000.0,-73100000.0,315900000.0,2442800000.0,49200000.0,49100000.0,49700000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2018.0,Q2,2018-02-01,2018-04-30,2019-05-31 16:20:14+00:00,36700000.0,1.24,1.24,,1.23,24400000.0,-6900000.0,60900000.0,60900000.0,60900000.0,,226800000.0,631300000.0,-2000000.0,0.0,20800000.0,,247900000.0,226800000.0,404500000.0,18700000.0,329800000.0,74700000.0,-20700000.0,54000000.0,631300000.0,49100000.0,49100000.0,49600000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2018.0,Q2YTD,2017-11-01,2018-04-30,,72700000.0,-1.26,-1.26,,-1.27,24400000.0,190400000.0,-61600000.0,-61600000.0,-61600000.0,,445900000.0,1221300000.0,1000000.0,,39600000.0,,473800000.0,445900000.0,775400000.0,37100000.0,610500000.0,164900000.0,-36100000.0,128800000.0,1221300000.0,49100000.0,49100000.0,49600000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2018.0,Q2TTM,2017-05-01,2018-04-30,,107600000.0,2.68,2.68,,2.6,24400000.0,202600000.0,130600000.0,130600000.0,130600000.0,,853900000.0,2338800000.0,2500000.0,,75700000.0,,891000000.0,853900000.0,1484900000.0,55500000.0,1098700000.0,386200000.0,-53000000.0,333200000.0,2338800000.0,49100000.0,49100000.0,49600000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2018.0,Q1,2017-11-01,2018-01-31,2019-03-06 16:22:56+00:00,36000000.0,-2.5,-2.5,,-2.5,,197300000.0,-122500000.0,-122500000.0,-122500000.0,,219100000.0,590000000.0,3000000.0,,18800000.0,,225900000.0,219100000.0,370900000.0,18400000.0,280700000.0,90200000.0,-15400000.0,74800000.0,590000000.0,49000000.0,48900000.0,48900000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2018.0,Q1TTM,2017-02-01,2018-01-31,,87600000.0,3.58,3.58,,3.49,,214100000.0,174600000.0,174600000.0,174600000.0,,805600000.0,2229900000.0,4600000.0,,71700000.0,,836400000.0,805600000.0,1424300000.0,44500000.0,995700000.0,428600000.0,-39900000.0,388700000.0,2229900000.0,49000000.0,48900000.0,48900000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2019.0,Q4,2019-08-01,2019-10-31,,35100000.0,2.44,2.44,0.03,2.41,400000.0,7500000.0,121000000.0,121000000.0,121000000.0,,236600000.0,691600000.0,-3600000.0,,23200000.0,,249600000.0,236600000.0,455000000.0,14600000.0,308300000.0,146700000.0,-18200000.0,128500000.0,691600000.0,49400000.0,49400000.0,50000000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2019.0,FY,2018-11-01,2019-10-31,2019-12-20 08:32:37+00:00,145800000.0,9.44,9.44,0.03,9.33,400000.0,10700000.0,466700000.0,466700000.0,466700000.0,,896600000.0,2653400000.0,-1300000.0,-19000000.0,86700000.0,,996200000.0,896600000.0,1756800000.0,68000000.0,1210100000.0,546700000.0,-69300000.0,477400000.0,2653400000.0,49400000.0,49400000.0,50000000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2019.0,Q3YTD,2018-11-01,2019-07-31,,110700000.0,7.0,7.0,,6.92,,3200000.0,345700000.0,345700000.0,345700000.0,,660000000.0,1961800000.0,2300000.0,-19000000.0,63500000.0,,746600000.0,660000000.0,1301800000.0,53400000.0,901800000.0,400000000.0,-51100000.0,348900000.0,1961800000.0,49400000.0,49500000.0,50100000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2019.0,Q3TTM,2018-08-01,2019-07-31,,147000000.0,9.06,9.06,0.03,8.97,,15200000.0,446400000.0,446400000.0,446400000.0,,881400000.0,2613300000.0,15200000.0,-19000000.0,86200000.0,,995100000.0,881400000.0,1731900000.0,76200000.0,1209300000.0,522600000.0,-61000000.0,461600000.0,2613300000.0,49400000.0,49500000.0,50100000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2019.0,Q3,2019-05-01,2019-07-31,2019-08-30 16:14:40+00:00,37200000.0,2.43,2.43,,2.4,0.0,6900000.0,120100000.0,120100000.0,120100000.0,,228700000.0,679400000.0,1500000.0,0.0,21500000.0,,249800000.0,228700000.0,450700000.0,16700000.0,308500000.0,142200000.0,-15200000.0,127000000.0,679400000.0,49400000.0,49500000.0,50100000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2019.0,Q2,2019-02-01,2019-04-30,2020-06-05 16:22:55+00:00,36900000.0,2.48,2.48,,2.45,,5700000.0,122400000.0,122400000.0,122400000.0,,221700000.0,654300000.0,-300000.0,-19000000.0,21000000.0,,246800000.0,221700000.0,432600000.0,18500000.0,285700000.0,146900000.0,-18800000.0,128100000.0,654300000.0,49400000.0,49400000.0,50000000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2019.0,Q2YTD,2018-11-01,2019-04-30,,73500000.0,4.57,4.57,,4.52,,-3700000.0,225600000.0,225600000.0,225600000.0,,431300000.0,1282400000.0,800000.0,-19000000.0,42000000.0,,496800000.0,431300000.0,851100000.0,36700000.0,593300000.0,257800000.0,-35900000.0,221900000.0,1282400000.0,49400000.0,49400000.0,50000000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2019.0,Q2TTM,2018-05-01,2019-04-30,,147500000.0,8.68,8.68,0.03,8.6,,-2100000.0,427100000.0,427100000.0,427100000.0,,885900000.0,2593900000.0,11300000.0,-19000000.0,87200000.0,,996300000.0,885900000.0,1708000000.0,82300000.0,1212000000.0,496000000.0,-71000000.0,425000000.0,2593900000.0,49400000.0,49400000.0,50000000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2019.0,Q1,2018-11-01,2019-01-31,2020-03-06 16:18:14+00:00,36600000.0,2.09,2.09,,2.07,,-9400000.0,103200000.0,103200000.0,103200000.0,,209600000.0,628100000.0,1100000.0,,21000000.0,,250000000.0,209600000.0,418500000.0,18200000.0,307600000.0,110900000.0,-17100000.0,93800000.0,628100000.0,49400000.0,49300000.0,49900000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2019.0,Q1TTM,2018-02-01,2019-01-31,,147300000.0,7.44,7.44,0.03,7.38,24400000.0,-14700000.0,365600000.0,365600000.0,365600000.0,,891000000.0,2570900000.0,9600000.0,,87000000.0,,997400000.0,891000000.0,1679900000.0,82500000.0,1256100000.0,423800000.0,-72900000.0,350900000.0,2570900000.0,49400000.0,49300000.0,49900000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2020.0,Q2YTD,2019-11-01,2020-04-30,,68800000.0,2.07,2.07,,2.05,,4400000.0,102000000.0,102000000.0,102000000.0,,421100000.0,1171100000.0,-8900000.0,,46000000.0,,495500000.0,421100000.0,750000000.0,24400000.0,610300000.0,139700000.0,-33300000.0,106400000.0,1171100000.0,50000000.0,49200000.0,49600000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2020.0,Q2TTM,2019-05-01,2020-04-30,,141100000.0,6.94,6.94,0.03,6.86,400000.0,18800000.0,343100000.0,343100000.0,343100000.0,,886400000.0,2542100000.0,-11000000.0,,90700000.0,,994900000.0,886400000.0,1655700000.0,55700000.0,1227100000.0,428600000.0,-66700000.0,361900000.0,2542100000.0,50000000.0,49200000.0,49600000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2020.0,Q2,2020-02-01,2020-04-30,2020-06-05 16:22:55+00:00,33900000.0,0.23,0.23,,0.23,,-2500000.0,11500000.0,11500000.0,11500000.0,,201400000.0,524900000.0,-6800000.0,0.0,23800000.0,,237200000.0,201400000.0,323500000.0,12800000.0,294900000.0,28600000.0,-19600000.0,9000000.0,524900000.0,50000000.0,49200000.0,49600000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2020.0,Q1TTM,2019-02-01,2020-01-31,,144100000.0,9.19,9.19,0.03,9.08,400000.0,27000000.0,454000000.0,454000000.0,454000000.0,,906700000.0,2671500000.0,-4500000.0,-19000000.0,87900000.0,,1004500000.0,906700000.0,1764800000.0,61400000.0,1217900000.0,546900000.0,-65900000.0,481000000.0,2671500000.0,49200000.0,49100000.0,49700000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2020.0,Q1,2019-11-01,2020-01-31,2020-03-06 16:18:14+00:00,34900000.0,1.84,1.84,,1.82,,6900000.0,90500000.0,90500000.0,90500000.0,,219700000.0,646200000.0,-2100000.0,,22200000.0,,258300000.0,219700000.0,426500000.0,11600000.0,315400000.0,111100000.0,-13700000.0,97400000.0,646200000.0,49200000.0,49100000.0,49700000.0
