company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
H & R Block Inc,HRB,,12659,2015.0,Q3YTD,2014-05-01,2015-01-31,,33211000.0,-0.96,-0.96,0.6,,-0.96,,-209865000.0,108227000.0,-265178000.0,-257389000.0,-7789000.0,-265178000.0,653822000.0,646655000.0,160279000.0,-9629000.0,130633000.0,242688000.0,814101000.0,-36813000.0,36686000.0,,384126000.0,-420939000.0,-46315000.0,-467254000.0,777288000.0,275190000.0,275190000.0,275190000.0
H & R Block Inc,HRB,,12659,2015.0,Q3TTM,2014-02-01,2015-01-31,,49012000.0,2.36,2.36,0.8,-40715000.0,2.35,,339799000.0,269047000.0,644820000.0,671744000.0,-26924000.0,644820000.0,1384070000.0,2820714000.0,290788000.0,7571000.0,541387000.0,334258000.0,1674858000.0,1687243000.0,49846000.0,-21823000.0,611602000.0,1075641000.0,-64098000.0,1011543000.0,3362101000.0,275190000.0,275190000.0,275190000.0
H & R Block Inc,HRB,,12659,2015.0,Q2,2014-08-01,2014-10-31,2015-12-09 17:04:34+00:00,10500000.0,-0.41,-0.41,0.2,,-0.41,,-87346000.0,12513000.0,-111998000.0,-113227000.0,1229000.0,-111998000.0,185436000.0,115442000.0,36261000.0,-2282000.0,19186000.0,74366000.0,221697000.0,-87069000.0,13843000.0,,97379000.0,-184448000.0,-16125000.0,-200573000.0,134628000.0,275106000.0,275106000.0,275106000.0
H & R Block Inc,HRB,,12659,2015.0,Q2YTD,2014-05-01,2014-10-31,,19101000.0,-0.83,-0.83,0.4,,-0.83,,-154311000.0,20658000.0,-228230000.0,-222078000.0,-6152000.0,-228230000.0,345682000.0,240214000.0,73741000.0,-2963000.0,28000000.0,154820000.0,419423000.0,-151209000.0,27638000.0,,194579000.0,-345788000.0,-30601000.0,-376389000.0,268214000.0,275106000.0,275106000.0,275106000.0
H & R Block Inc,HRB,,12659,2015.0,Q2TTM,2013-11-01,2014-10-31,,41446000.0,1.71,1.71,0.8,-40715000.0,1.7,,260279000.0,259421000.0,467057000.0,494304000.0,-27247000.0,467057000.0,1350414000.0,2590255000.0,279431000.0,4627000.0,462542000.0,336351000.0,1629845000.0,1422952000.0,54670000.0,-21823000.0,596503000.0,826449000.0,-71866000.0,754583000.0,3052797000.0,275106000.0,275106000.0,275106000.0
H & R Block Inc,HRB,,12659,2015.0,Q1TTM,2013-08-01,2014-07-31,,30946000.0,1.73,1.73,0.8,-18620000.0,1.72,,271278000.0,246908000.0,474112000.0,504516000.0,-30404000.0,474112000.0,1307862000.0,2587245000.0,285254000.0,8163000.0,454638000.0,356077000.0,1593116000.0,1448767000.0,54628000.0,-11197000.0,615311000.0,833456000.0,-57662000.0,775794000.0,3041883000.0,274575000.0,274575000.0,274575000.0
H & R Block Inc,HRB,,12659,2015.0,Q1,2014-05-01,2014-07-31,2015-09-04 16:09:34+00:00,8601000.0,-0.42,-0.42,0.2,,-0.42,,-66965000.0,8145000.0,-116232000.0,-108851000.0,-7381000.0,-116232000.0,160246000.0,124772000.0,37480000.0,-681000.0,8814000.0,80454000.0,197726000.0,-64140000.0,13795000.0,,97200000.0,-161340000.0,-14476000.0,-175816000.0,133586000.0,274575000.0,274575000.0,274575000.0
H & R Block Inc,HRB,,12659,2016.0,FY,2015-05-01,2016-04-30,2018-06-15 16:34:07+00:00,,1.5,1.5,0.8,,1.49,,185926000.0,,374267000.0,383553000.0,-9286000.0,374267000.0,1685552000.0,2653936000.0,,5249000.0,384217000.0,719409000.0,1685552000.0,1352601000.0,68962000.0,,719409000.0,633192000.0,-63713000.0,569479000.0,3038153000.0,249009000.0,249009000.0,249009000.0
H & R Block Inc,HRB,,12659,2016.0,Q4,2016-02-01,2016-04-30,,-43509000.0,2.76,2.76,0.2,,2.75,,439582000.0,-115204000.0,700662000.0,701225000.0,-563000.0,700662000.0,1019810000.0,2032580000.0,-166680000.0,2591000.0,264897000.0,442211000.0,853130000.0,1444347000.0,22633000.0,,283498000.0,1160849000.0,-20042000.0,1140807000.0,2297477000.0,249009000.0,249009000.0,249009000.0
H & R Block Inc,HRB,,12659,2016.0,Q3,2015-11-01,2016-01-31,2017-03-08 17:20:19+00:00,16508000.0,-0.35,-0.35,0.2,,-0.35,,-67851000.0,93708000.0,-81729000.0,-78649000.0,-3080000.0,-81729000.0,306911000.0,389502000.0,85602000.0,-3085000.0,85041000.0,91656000.0,392513000.0,82030000.0,23573000.0,,201872000.0,-119842000.0,-26658000.0,-146500000.0,474543000.0,231904000.0,231904000.0,231904000.0
H & R Block Inc,HRB,,12659,2016.0,Q3YTD,2015-05-01,2016-01-31,,43509000.0,-1.26,-1.26,0.6,,-1.26,,-253656000.0,115204000.0,-326395000.0,-317672000.0,-8723000.0,-326395000.0,665742000.0,621356000.0,166680000.0,2658000.0,119320000.0,277198000.0,832422000.0,-91746000.0,46329000.0,,435911000.0,-527657000.0,-43671000.0,-571328000.0,740676000.0,231904000.0,231904000.0,231904000.0
H & R Block Inc,HRB,,12659,2016.0,Q3TTM,2015-02-01,2016-01-31,,58241000.0,1.42,1.42,0.8,,1.41,,212270000.0,280659000.0,412446000.0,426461000.0,-14015000.0,412446000.0,1354885000.0,2625758000.0,293926000.0,5672000.0,416288000.0,366387000.0,1648811000.0,1393235000.0,54889000.0,,705287000.0,687948000.0,-49217000.0,638731000.0,3042046000.0,231904000.0,231904000.0,231904000.0
H & R Block Inc,HRB,,12659,2016.0,Q2,2015-08-01,2015-10-31,2016-12-08 17:08:05+00:00,13991000.0,-0.55,-0.55,0.2,,-0.55,,-95201000.0,12965000.0,-145007000.0,-142518000.0,-2489000.0,-145007000.0,186103000.0,113420000.0,40298000.0,10295000.0,14995000.0,108891000.0,226401000.0,-97986000.0,14181000.0,,135847000.0,-233833000.0,-3886000.0,-237719000.0,128415000.0,266267000.0,266267000.0,266267000.0
H & R Block Inc,HRB,,12659,2016.0,Q2YTD,2015-05-01,2015-10-31,,27001000.0,-0.91,-0.91,0.4,,-0.91,,-185805000.0,21496000.0,-244666000.0,-239023000.0,-5643000.0,-244666000.0,358831000.0,231854000.0,81078000.0,5743000.0,34279000.0,185542000.0,439909000.0,-173776000.0,22756000.0,,234039000.0,-407815000.0,-17013000.0,-424828000.0,266133000.0,266267000.0,266267000.0,266267000.0
H & R Block Inc,HRB,,12659,2016.0,Q2TTM,2014-11-01,2015-10-31,,55843000.0,1.64,1.64,0.8,,1.63,,224567000.0,274520000.0,457227000.0,469799000.0,-12572000.0,457227000.0,1356114000.0,2642697000.0,294862000.0,2091000.0,433880000.0,362599000.0,1650976000.0,1425601000.0,40364000.0,,692962000.0,732639000.0,-38273000.0,694366000.0,3076577000.0,266267000.0,266267000.0,266267000.0
H & R Block Inc,HRB,,12659,2016.0,Q1,2015-05-01,2015-07-31,2016-09-01 17:14:04+00:00,13010000.0,-0.36,-0.36,0.2,,-0.36,,-90604000.0,8531000.0,-99659000.0,-96505000.0,-3154000.0,-99659000.0,172728000.0,118434000.0,40780000.0,-4552000.0,19284000.0,76651000.0,213508000.0,-75790000.0,8575000.0,,98192000.0,-173982000.0,-13127000.0,-187109000.0,137718000.0,275765000.0,275765000.0,275765000.0
H & R Block Inc,HRB,,12659,2016.0,Q1TTM,2014-08-01,2015-07-31,,52352000.0,1.78,1.78,0.8,,1.77,,232422000.0,274068000.0,490236000.0,499090000.0,-8854000.0,490236000.0,1355447000.0,2644719000.0,290825000.0,-10486000.0,438071000.0,328074000.0,1646272000.0,1436518000.0,40026000.0,,654494000.0,782024000.0,-50512000.0,731512000.0,3082790000.0,275765000.0,275765000.0,275765000.0
H & R Block Inc,HRB,,12659,2017.0,FY,2016-05-01,2017-04-30,2019-06-14 16:26:26+00:00,,1.92,1.92,0.88,,1.91,,208370000.0,,408945000.0,420917000.0,-12000000.0,408945000.0,1644377000.0,3036314000.0,,6254000.0,,675953000.0,1644377000.0,1391937000.0,92951000.0,,675953000.0,715984000.0,-86697000.0,629287000.0,3036314000.0,212809000.0,212809000.0,212809000.0
H & R Block Inc,HRB,,12659,2017.0,Q4,2017-02-01,2017-04-30,,-44986000.0,3.66,3.66,0.22,,3.65,,425333000.0,-103663000.0,783352000.0,786570000.0,-3246000.0,783352000.0,984487000.0,2443593000.0,-165675000.0,1306000.0,-115678000.0,424230000.0,818812000.0,1509103000.0,22925000.0,,275581000.0,1233522000.0,-21619000.0,1211903000.0,2327915000.0,212809000.0,212809000.0,212809000.0
H & R Block Inc,HRB,,12659,2017.0,Q3,2016-11-01,2017-01-31,2018-03-07 17:52:30+00:00,15332000.0,-0.5,-0.5,0.22,,-0.5,,-49386000.0,84101000.0,-104514000.0,-101212000.0,-3302000.0,-104514000.0,298937000.0,361397000.0,89840000.0,134000.0,90485000.0,88464000.0,388777000.0,63105000.0,25940000.0,,187897000.0,-124792000.0,-25806000.0,-150598000.0,451882000.0,207862000.0,207862000.0,207862000.0
H & R Block Inc,HRB,,12659,2017.0,Q3YTD,2016-05-01,2017-01-31,,44986000.0,-1.74,-1.74,0.66,,-1.74,,-216963000.0,103663000.0,-374407000.0,-365653000.0,-8754000.0,-374407000.0,659890000.0,592721000.0,165675000.0,4948000.0,115678000.0,251723000.0,825565000.0,-117166000.0,70026000.0,,400372000.0,-517538000.0,-65078000.0,-582616000.0,708399000.0,207862000.0,207862000.0,207862000.0
H & R Block Inc,HRB,,12659,2017.0,Q3TTM,2016-02-01,2017-01-31,,1477000.0,1.02,1.02,0.86,,1.01,,222619000.0,-11541000.0,326255000.0,335572000.0,-9317000.0,326255000.0,1679700000.0,2625301000.0,-1005000.0,7539000.0,380575000.0,693934000.0,1678695000.0,1327181000.0,92659000.0,,683870000.0,643311000.0,-85120000.0,558191000.0,3005876000.0,207862000.0,207862000.0,207862000.0
H & R Block Inc,HRB,,12659,2017.0,Q2,2016-08-01,2016-10-31,2017-12-07 17:12:07+00:00,15839000.0,-0.68,-0.68,0.22,,-0.68,,-85054000.0,12001000.0,-146220000.0,-143415000.0,-2805000.0,-146220000.0,186706000.0,118940000.0,38996000.0,2173000.0,12392000.0,85812000.0,225702000.0,-94370000.0,22620000.0,,113652000.0,-208022000.0,-20447000.0,-228469000.0,131332000.0,215535000.0,215535000.0,215535000.0
H & R Block Inc,HRB,,12659,2017.0,Q2YTD,2016-05-01,2016-10-31,,29654000.0,-1.24,-1.24,0.44,,-1.24,,-167577000.0,19562000.0,-269893000.0,-264441000.0,-5452000.0,-269893000.0,360953000.0,231324000.0,75835000.0,4814000.0,25193000.0,163259000.0,436788000.0,-180271000.0,44086000.0,,212475000.0,-392746000.0,-39272000.0,-432018000.0,256517000.0,215535000.0,215535000.0,215535000.0
H & R Block Inc,HRB,,12659,2017.0,Q2TTM,2015-11-01,2016-10-31,,2653000.0,1.17,1.17,0.84,,1.16,,204154000.0,-1934000.0,349040000.0,358135000.0,-9095000.0,349040000.0,1687674000.0,2653406000.0,-5243000.0,4320000.0,375131000.0,697126000.0,1682431000.0,1346106000.0,90292000.0,,697845000.0,648261000.0,-85972000.0,562289000.0,3028537000.0,215535000.0,215535000.0,215535000.0
H & R Block Inc,HRB,,12659,2017.0,Q1,2016-05-01,2016-07-31,2017-09-01 16:11:27+00:00,13815000.0,-0.56,-0.56,0.22,,-0.56,,-82523000.0,7561000.0,-123673000.0,-121026000.0,-2647000.0,-123673000.0,174247000.0,112384000.0,36839000.0,2641000.0,12801000.0,77447000.0,211086000.0,-85901000.0,21466000.0,,98823000.0,-184724000.0,-18825000.0,-203549000.0,125185000.0,220484000.0,220484000.0,220484000.0
H & R Block Inc,HRB,,12659,2017.0,Q1TTM,2015-08-01,2016-07-31,,805000.0,1.3,1.3,0.82,,1.29,,194007000.0,-970000.0,350253000.0,359032000.0,-8779000.0,350253000.0,1687071000.0,2647886000.0,-3941000.0,12442000.0,377734000.0,720205000.0,1683130000.0,1342490000.0,81853000.0,,720040000.0,622450000.0,-69411000.0,553039000.0,3025620000.0,220484000.0,220484000.0,220484000.0
H & R Block Inc,HRB,,12659,2018.0,FY,2017-05-01,2018-04-30,2020-06-16 18:23:12+00:00,,2.93,2.93,0.96,,2.91,0.0,41823000.0,,613149000.0,626909000.0,-13760000.0,613149000.0,1739729000.0,3159931000.0,,6054000.0,,668152000.0,1739729000.0,1420202000.0,89372000.0,,668152000.0,752050000.0,-83318000.0,668732000.0,3159931000.0,209300000.0,209300000.0,210700000.0
H & R Block Inc,HRB,,12659,2018.0,Q4,2018-02-01,2018-04-30,,,5.48,5.48,-0.72,,5.46,,85057000.0,,1142927000.0,1145964000.0,-3037000.0,1142927000.0,855394000.0,2405956000.0,,2795000.0,-13107000.0,286959000.0,855394000.0,1537455000.0,22270000.0,,286959000.0,1250496000.0,-19475000.0,1231021000.0,2392849000.0,209300000.0,209300000.0,210700000.0
H & R Block Inc,HRB,,12659,2018.0,Q3,2017-11-01,2018-01-31,2019-03-08 17:25:00+00:00,,-1.18,-1.18,0.24,,-1.18,,122120000.0,,-245645000.0,-242925000.0,-2720000.0,-245645000.0,416601000.0,488426000.0,,1028000.0,,169098000.0,416601000.0,71825000.0,24560000.0,,169098000.0,-97273000.0,-23532000.0,-120805000.0,488426000.0,209080000.0,209080000.0,209080000.0
H & R Block Inc,HRB,,12659,2018.0,Q3YTD,2017-05-01,2018-01-31,,,-2.55,-2.55,0.72,,-2.55,,-43234000.0,,-529778000.0,-519055000.0,-10723000.0,-529778000.0,884335000.0,753975000.0,,3259000.0,13107000.0,381193000.0,884335000.0,-117253000.0,67102000.0,,381193000.0,-498446000.0,-63843000.0,-562289000.0,767082000.0,209080000.0,209080000.0,209080000.0
H & R Block Inc,HRB,,12659,2018.0,Q3TTM,2017-02-01,2018-01-31,,-44986000.0,1.11,1.11,0.94,,1.1,,382099000.0,-103663000.0,253574000.0,267515000.0,-13969000.0,253574000.0,1868822000.0,3197568000.0,-165675000.0,4565000.0,-102571000.0,805423000.0,1703147000.0,1391850000.0,90027000.0,,656774000.0,735076000.0,-85462000.0,649614000.0,3094997000.0,209080000.0,209080000.0,209080000.0
H & R Block Inc,HRB,,12659,2018.0,Q2,2017-08-01,2017-10-31,2018-12-07 17:14:47+00:00,,-0.74,-0.74,0.24,,-0.74,,-87953000.0,,-153566000.0,-148312000.0,-5254000.0,-153566000.0,240019000.0,140854000.0,,1011000.0,,116846000.0,240019000.0,-99165000.0,21265000.0,,116846000.0,-216011000.0,-20254000.0,-236265000.0,140854000.0,209065000.0,209065000.0,209065000.0
H & R Block Inc,HRB,,12659,2018.0,Q2YTD,2017-05-01,2017-10-31,,,-1.37,-1.37,0.48,,-1.37,,-165354000.0,,-284133000.0,-276130000.0,-8003000.0,-284133000.0,467734000.0,265549000.0,,2231000.0,13107000.0,212095000.0,467734000.0,-189078000.0,42542000.0,,212095000.0,-401173000.0,-40311000.0,-441484000.0,278656000.0,209065000.0,209065000.0,209065000.0
H & R Block Inc,HRB,,12659,2018.0,Q2TTM,2016-11-01,2017-10-31,,-29654000.0,1.79,1.79,0.92,,1.78,,210593000.0,-19562000.0,394705000.0,409228000.0,-14551000.0,394705000.0,1751158000.0,3070539000.0,-75835000.0,3671000.0,-12086000.0,724789000.0,1675323000.0,1383130000.0,91407000.0,,675573000.0,707557000.0,-87736000.0,619821000.0,3058453000.0,209065000.0,209065000.0,209065000.0
H & R Block Inc,HRB,,12659,2018.0,Q1,2017-05-01,2017-07-31,2018-09-07 17:23:56+00:00,,-0.63,-0.63,0.24,,-0.63,,-77401000.0,,-130567000.0,-127818000.0,-2749000.0,-130567000.0,227715000.0,124695000.0,,1220000.0,13107000.0,95249000.0,227715000.0,-89913000.0,21277000.0,,95249000.0,-185162000.0,-20057000.0,-205219000.0,137802000.0,207935000.0,207935000.0,207935000.0
H & R Block Inc,HRB,,12659,2018.0,Q1TTM,2016-08-01,2017-07-31,,-13815000.0,1.85,1.85,0.9,,1.84,,213492000.0,-7561000.0,402051000.0,414125000.0,-12102000.0,402051000.0,1697845000.0,3048625000.0,-36839000.0,4833000.0,306000.0,693755000.0,1661006000.0,1387925000.0,92762000.0,,672379000.0,715546000.0,-87929000.0,627617000.0,3048931000.0,207935000.0,207935000.0,207935000.0
H & R Block Inc,HRB,,12659,2019.0,FY,2018-05-01,2019-04-30,2020-06-16 18:23:12+00:00,,2.05,2.05,1.0,,2.04,0.0,99904000.0,,422509000.0,445256000.0,-22747000.0,422509000.0,1756922000.0,3094881000.0,,16419000.0,,722167000.0,1756922000.0,1337959000.0,87051000.0,,722167000.0,615792000.0,-70632000.0,545160000.0,3094881000.0,206100000.0,206100000.0,207100000.0
H & R Block Inc,HRB,,12659,2019.0,Q4,2019-02-01,2019-04-30,,,4.27,4.27,-0.75,,4.26,,249810000.0,,877909000.0,884769000.0,-6860000.0,877909000.0,863521000.0,2332443000.0,,5144000.0,,317650000.0,863521000.0,1468922000.0,21837000.0,,317650000.0,1151272000.0,-16693000.0,1134579000.0,2332443000.0,206100000.0,206100000.0,207100000.0
H & R Block Inc,HRB,,12659,2019.0,Q3,2018-11-01,2019-01-31,2020-03-09 16:45:05+00:00,,-0.62,-0.62,0.25,,-0.62,,-38885000.0,,-126454000.0,-119779000.0,-6675000.0,-126454000.0,421026000.0,468384000.0,,2269000.0,,185458000.0,421026000.0,47358000.0,22833000.0,,185458000.0,-138100000.0,-20564000.0,-158664000.0,468384000.0,205500000.0,205500000.0,205500000.0
H & R Block Inc,HRB,,12659,2019.0,Q3YTD,2018-05-01,2019-01-31,,,-2.22,-2.22,0.75,,-2.22,,-149906000.0,,-455400000.0,-439513000.0,-15887000.0,-455400000.0,893401000.0,762438000.0,,11275000.0,,404517000.0,893401000.0,-130963000.0,65214000.0,,404517000.0,-535480000.0,-53939000.0,-589419000.0,762438000.0,205500000.0,205500000.0,205500000.0
H & R Block Inc,HRB,,12659,2019.0,Q3TTM,2018-02-01,2019-01-31,,,3.26,3.26,0.03,,3.24,,-64849000.0,,687527000.0,706451000.0,-18924000.0,687527000.0,1748795000.0,3168394000.0,,14070000.0,-13107000.0,691476000.0,1748795000.0,1406492000.0,87484000.0,,691476000.0,715016000.0,-73414000.0,641602000.0,3155287000.0,205500000.0,205500000.0,205500000.0
H & R Block Inc,HRB,,12659,2019.0,Q2,2018-08-01,2018-10-31,2019-12-06 17:25:04+00:00,,-0.86,-0.86,0.25,,-0.86,,-61053000.0,,-176276000.0,-170937000.0,-5339000.0,-176276000.0,250815000.0,148871000.0,,4464000.0,,113319000.0,250815000.0,-101944000.0,21191000.0,,113319000.0,-215263000.0,-16727000.0,-231990000.0,148871000.0,205500000.0,205500000.0,205500000.0
H & R Block Inc,HRB,,12659,2019.0,Q2YTD,2018-05-01,2018-10-31,,,-1.6,-1.6,0.5,,-1.6,,-111021000.0,,-328946000.0,-319734000.0,-9212000.0,-328946000.0,472375000.0,294054000.0,,9006000.0,,219059000.0,472375000.0,-178321000.0,42381000.0,,219059000.0,-397380000.0,-33375000.0,-430755000.0,294054000.0,205500000.0,205500000.0,205500000.0
H & R Block Inc,HRB,,12659,2019.0,Q2TTM,2017-11-01,2018-10-31,,,2.7,2.7,0.02,,2.68,,96156000.0,,568336000.0,583305000.0,-14969000.0,568336000.0,1744370000.0,3188436000.0,,12829000.0,-13107000.0,675116000.0,1744370000.0,1430959000.0,89211000.0,,675116000.0,755843000.0,-76382000.0,679461000.0,3175329000.0,205500000.0,205500000.0,205500000.0
H & R Block Inc,HRB,,12659,2019.0,Q1,2018-05-01,2018-07-31,2019-09-06 16:29:07+00:00,,-0.74,-0.74,0.25,,-0.74,,-49968000.0,,-152670000.0,-148797000.0,-3873000.0,-152670000.0,221560000.0,145183000.0,,4542000.0,,105740000.0,221560000.0,-76377000.0,21190000.0,,105740000.0,-182117000.0,-16648000.0,-198765000.0,145183000.0,207700000.0,207700000.0,207700000.0
H & R Block Inc,HRB,,12659,2019.0,Q1TTM,2017-08-01,2018-07-31,,,2.82,2.82,0.01,,2.8,,69256000.0,,591046000.0,605930000.0,-14884000.0,591046000.0,1733574000.0,3180419000.0,,9376000.0,-13107000.0,678643000.0,1733574000.0,1433738000.0,89285000.0,,678643000.0,755095000.0,-79909000.0,675186000.0,3167312000.0,207700000.0,207700000.0,207700000.0
H & R Block Inc,HRB,,12659,2020.0,Q4,2020-02-01,2020-04-30,,,2.32,2.32,-0.78,,2.32,106000000.0,178616000.0,,460403000.0,463460000.0,-3057000.0,460403000.0,767157000.0,1809352000.0,,1896000.0,,268603000.0,767157000.0,1042195000.0,27412000.0,,374603000.0,667592000.0,-25516000.0,642076000.0,1809352000.0,188200000.0,188200000.0,188200000.0
H & R Block Inc,HRB,,12659,2020.0,FY,2019-05-01,2020-04-30,2020-06-16 18:23:12+00:00,,-0.04,-0.04,1.04,,-0.04,106000000.0,-9530000.0,,-7526000.0,6156000.0,-13682000.0,-7526000.0,1712276000.0,2639720000.0,,15637000.0,,744361000.0,1712276000.0,927444000.0,96094000.0,,850361000.0,77083000.0,-80457000.0,-3374000.0,2639720000.0,188200000.0,188200000.0,188200000.0
H & R Block Inc,HRB,,12659,2020.0,Q3YTD,2019-05-01,2020-01-31,,,-2.36,-2.36,0.78,,-2.36,,-188146000.0,,-467929000.0,-457304000.0,-10625000.0,-467929000.0,945119000.0,830368000.0,,13741000.0,,475758000.0,945119000.0,-114751000.0,68682000.0,,475758000.0,-590509000.0,-54941000.0,-645450000.0,830368000.0,194100000.0,194100000.0,194100000.0
H & R Block Inc,HRB,,12659,2020.0,Q3TTM,2019-02-01,2020-01-31,,,1.91,1.91,0.03,,1.9,,61664000.0,,409980000.0,427465000.0,-17485000.0,409980000.0,1808640000.0,3162811000.0,,18885000.0,,793408000.0,1808640000.0,1354171000.0,90519000.0,,793408000.0,560763000.0,-71634000.0,489129000.0,3162811000.0,194100000.0,194100000.0,194100000.0
H & R Block Inc,HRB,,12659,2020.0,Q3,2019-11-01,2020-01-31,2020-03-09 16:45:05+00:00,,-0.67,-0.67,0.26,,-0.67,,-49004000.0,,-129683000.0,-128026000.0,-1657000.0,-129683000.0,462521000.0,519205000.0,,1879000.0,,209288000.0,462521000.0,56684000.0,26305000.0,,209288000.0,-152604000.0,-24426000.0,-177030000.0,519205000.0,194100000.0,194100000.0,194100000.0
H & R Block Inc,HRB,,12659,2020.0,Q2YTD,2019-05-01,2019-10-31,,,-1.69,-1.69,0.52,,-1.69,,-139142000.0,,-338246000.0,-329278000.0,-8968000.0,-338246000.0,482598000.0,311163000.0,,11862000.0,,266470000.0,482598000.0,-171435000.0,42377000.0,,266470000.0,-437905000.0,-30515000.0,-468420000.0,311163000.0,198100000.0,198100000.0,198100000.0
H & R Block Inc,HRB,,12659,2020.0,Q2TTM,2018-11-01,2019-10-31,,,1.96,1.96,0.02,,1.95,,71783000.0,,413209000.0,435712000.0,-22503000.0,413209000.0,1767145000.0,3111990000.0,,19275000.0,,769578000.0,1767145000.0,1344845000.0,87047000.0,,769578000.0,575267000.0,-67772000.0,507495000.0,3111990000.0,198100000.0,198100000.0,198100000.0
H & R Block Inc,HRB,,12659,2020.0,Q2,2019-08-01,2019-10-31,2019-12-06 17:25:04+00:00,,-0.95,-0.95,0.26,,-0.95,,-77752000.0,,-187999000.0,-183554000.0,-4445000.0,-187999000.0,253206000.0,160801000.0,,2739000.0,,150334000.0,253206000.0,-92405000.0,21306000.0,,150334000.0,-242739000.0,-18567000.0,-261306000.0,160801000.0,198100000.0,198100000.0,198100000.0
H & R Block Inc,HRB,,12659,2020.0,Q1TTM,2018-08-01,2019-07-31,,,2.05,2.05,0.01,,2.04,,88482000.0,,424932000.0,448329000.0,-23397000.0,424932000.0,1764754000.0,3100060000.0,,21000000.0,,732563000.0,1764754000.0,1335306000.0,86932000.0,,732563000.0,602743000.0,-65932000.0,536811000.0,3100060000.0,202000000.0,202000000.0,202000000.0
H & R Block Inc,HRB,,12659,2020.0,Q1,2019-05-01,2019-07-31,2019-09-06 16:29:07+00:00,,-0.74,-0.74,0.26,,-0.74,,-61390000.0,,-150247000.0,-145724000.0,-4523000.0,-150247000.0,229392000.0,150362000.0,,9123000.0,,116136000.0,229392000.0,-79030000.0,21071000.0,,116136000.0,-195166000.0,-11948000.0,-207114000.0,150362000.0,202000000.0,202000000.0,202000000.0
