company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
H & R Block Inc,HRB,,12659,2018.0,Q2,2017-08-01,2017-10-31,,-26082000.0,18550000.0,24383000.0,44792000.0,,,-139158000.0,,-2545000.0,-79408000.0,-66452000.0,-239342000.0,,,,-79408000.0,-66452000.0,-239342000.0,-385202000.0,-153566000.0,-153566000.0,8590000.0,104000.0,3286000.0,-50177000.0,,-43656000.0,-26717000.0,-73000.0,,
H & R Block Inc,HRB,,12659,2018.0,Q1,2017-05-01,2017-07-31,2018-09-07 17:23:56+00:00,-1440000.0,57901000.0,15519000.0,43598000.0,,,-329421000.0,,2545000.0,-27450000.0,-12963000.0,-409115000.0,,,,-27450000.0,-12963000.0,-409115000.0,-449528000.0,-130567000.0,-130567000.0,7275000.0,27418000.0,1571000.0,-49905000.0,,-13094000.0,,-7508000.0,,
H & R Block Inc,HRB,,12659,2018.0,Q1TTM,2016-08-01,2017-07-31,,-54621000.0,160151000.0,87185000.0,184484000.0,,,-57867000.0,,1702545000.0,-440908000.0,81278000.0,601046000.0,,,,-440908000.0,81278000.0,601046000.0,241416000.0,402051000.0,402051000.0,72378000.0,28150000.0,34401000.0,-188506000.0,,-96103000.0,-1698051000.0,-285046000.0,197601000.0,
H & R Block Inc,HRB,,12659,2019.0,FY,2018-05-01,2019-04-30,2020-06-16 18:23:12+00:00,-43637000.0,132982000.0,82442000.0,166695000.0,,-3663000.0,-77002000.0,,720000000.0,-403695000.0,-155131000.0,606538000.0,,,,-403695000.0,-155131000.0,606538000.0,44049000.0,422509000.0,422509000.0,94336000.0,2532000.0,-16004000.0,-205461000.0,,-95490000.0,-730854000.0,-189912000.0,,
H & R Block Inc,HRB,,12659,2019.0,Q4,2019-02-01,2019-04-30,,-1209000.0,29193000.0,26861000.0,40682000.0,,-3663000.0,994085000.0,,105000000.0,-514078000.0,-35872000.0,1953994000.0,,,,-514078000.0,-35872000.0,1953994000.0,1400381000.0,877909000.0,877909000.0,41318000.0,5000.0,-19155000.0,-50595000.0,,-15508000.0,-480728000.0,-87760000.0,,
H & R Block Inc,HRB,,12659,2019.0,Q3YTD,2018-05-01,2019-01-31,2020-03-09 16:45:05+00:00,-42428000.0,103789000.0,55581000.0,126013000.0,,,-1071087000.0,,615000000.0,110383000.0,-119259000.0,-1347456000.0,,,,110383000.0,-119259000.0,-1347456000.0,-1356332000.0,-455400000.0,-455400000.0,53018000.0,2527000.0,3151000.0,-154866000.0,,-79982000.0,-250126000.0,-102152000.0,,
H & R Block Inc,HRB,,12659,2019.0,Q3TTM,2018-02-01,2019-01-31,,-45567000.0,9310000.0,82067000.0,172430000.0,,-1143000.0,-98676000.0,,615000000.0,-711623000.0,-108740000.0,860248000.0,,,,-711623000.0,-108743000.0,860248000.0,38739000.0,687527000.0,687527000.0,98967000.0,2599000.0,37527000.0,-205077000.0,,-100700000.0,-1020592000.0,-103553000.0,,
H & R Block Inc,HRB,,12659,2019.0,Q3,2018-11-01,2019-01-31,,-17879000.0,53592000.0,15679000.0,44088000.0,,,-676228000.0,,615000000.0,336651000.0,-36055000.0,-719765000.0,,,,336651000.0,-36055000.0,-719765000.0,-419169000.0,-126454000.0,-126454000.0,38829000.0,781000.0,-4616000.0,-51382000.0,,-13560000.0,-227692000.0,-56000.0,,
H & R Block Inc,HRB,,12659,2019.0,Q2YTD,2018-05-01,2018-10-31,2019-12-06 17:25:04+00:00,-24549000.0,50197000.0,39902000.0,81925000.0,,,-394859000.0,,0.0,-226268000.0,-83204000.0,-627691000.0,,,,-226268000.0,-83204000.0,-627691000.0,-937163000.0,-328946000.0,-328946000.0,14189000.0,1746000.0,7767000.0,-103484000.0,,-66422000.0,-22434000.0,-102096000.0,,
H & R Block Inc,HRB,,12659,2019.0,Q2TTM,2017-11-01,2018-10-31,,-39566000.0,-17978000.0,84320000.0,176830000.0,,-1143000.0,30836000.0,,830000000.0,-310074000.0,-115846000.0,870769000.0,,,,-310074000.0,-115846000.0,870769000.0,443706000.0,568336000.0,568336000.0,94767000.0,2564000.0,31975000.0,-203871000.0,,-108255000.0,-835105000.0,-103662000.0,,
H & R Block Inc,HRB,,12659,2019.0,Q2,2018-08-01,2018-10-31,,-23100000.0,18228000.0,24383000.0,41493000.0,,,-125558000.0,,,-56360000.0,-76642000.0,-252128000.0,,,,-56360000.0,-76642000.0,-252128000.0,-385130000.0,-176276000.0,-176276000.0,8213000.0,391000.0,823000.0,-51380000.0,,-54365000.0,-4940000.0,-431000.0,,
H & R Block Inc,HRB,,12659,2019.0,Q1,2018-05-01,2018-07-31,2019-09-06 16:29:07+00:00,-1449000.0,31969000.0,15519000.0,40432000.0,,,-269301000.0,,,-169908000.0,-6562000.0,-375563000.0,,,,-169908000.0,-6562000.0,-375563000.0,-552033000.0,-152670000.0,-152670000.0,5976000.0,1355000.0,6944000.0,-52104000.0,,-12057000.0,-17494000.0,-101665000.0,,
H & R Block Inc,HRB,,12659,2019.0,Q1TTM,2017-08-01,2018-07-31,,-42548000.0,-17656000.0,84320000.0,180129000.0,,-1143000.0,17236000.0,,827455000.0,-333122000.0,-105656000.0,883555000.0,,,,-333122000.0,-105656000.0,883555000.0,443634000.0,591046000.0,591046000.0,95144000.0,2277000.0,34438000.0,-202668000.0,,-97546000.0,-856882000.0,-103304000.0,,
H & R Block Inc,HRB,,12659,2020.0,Q4,2020-02-01,2020-04-30,,40000.0,4332000.0,21454000.0,44127000.0,,-5285000.0,921772000.0,,2015000000.0,919936000.0,19471000.0,1576752000.0,,,,919936000.0,19471000.0,1576752000.0,2510874000.0,460403000.0,460403000.0,150450000.0,1000.0,34606000.0,-50043000.0,,-15175000.0,-1045007000.0,-15000.0,,
H & R Block Inc,HRB,,12659,2020.0,FY,2019-05-01,2020-04-30,2020-06-16 18:23:12+00:00,-450242000.0,89204000.0,87426000.0,169536000.0,,-5285000.0,-263715000.0,,3335000000.0,1531848000.0,-470231000.0,108961000.0,,,,1531848000.0,-470231000.0,108961000.0,1165293000.0,-7526000.0,-7526000.0,210666000.0,2075000.0,61696000.0,-204870000.0,,-81685000.0,-1344143000.0,-256214000.0,,
H & R Block Inc,HRB,,12659,2020.0,Q3TTM,2019-02-01,2020-01-31,,-451491000.0,114065000.0,92833000.0,166091000.0,,-3663000.0,-191402000.0,,1425000000.0,97834000.0,-525574000.0,486203000.0,,,,97834000.0,-525574000.0,486203000.0,54800000.0,409980000.0,409980000.0,101534000.0,2079000.0,7935000.0,-205422000.0,,-82018000.0,-779864000.0,-343959000.0,,
H & R Block Inc,HRB,,12659,2020.0,Q3,2019-11-01,2020-01-31,,-33357000.0,30763000.0,26020000.0,44147000.0,,,-731171000.0,,1185000000.0,788673000.0,-72643000.0,-774475000.0,,,,788673000.0,-72643000.0,-774475000.0,-58445000.0,-129683000.0,-129683000.0,42232000.0,859000.0,-15630000.0,-50764000.0,,-23656000.0,-280592000.0,-65830000.0,,
H & R Block Inc,HRB,,12659,2020.0,Q3YTD,2019-05-01,2020-01-31,2020-03-09 16:45:05+00:00,-450282000.0,84872000.0,65972000.0,125409000.0,,,-1185487000.0,,1320000000.0,611912000.0,-489702000.0,-1467791000.0,,,,611912000.0,-489702000.0,-1467791000.0,-1345581000.0,-467929000.0,-467929000.0,60216000.0,2074000.0,27090000.0,-154827000.0,,-66510000.0,-299136000.0,-256199000.0,,
H & R Block Inc,HRB,,12659,2020.0,Q2TTM,2018-11-01,2019-10-31,,-436013000.0,136894000.0,82492000.0,166032000.0,,-3663000.0,-136459000.0,,855000000.0,-354188000.0,-488986000.0,540913000.0,,,,-354188000.0,-488986000.0,540913000.0,-305924000.0,413209000.0,413209000.0,98131000.0,2001000.0,18949000.0,-206040000.0,,-71922000.0,-726964000.0,-278185000.0,,
H & R Block Inc,HRB,,12659,2020.0,Q2,2019-08-01,2019-10-31,,-22514000.0,17971000.0,24433000.0,42657000.0,,,-74903000.0,,135000000.0,-76568000.0,-58252000.0,-209487000.0,,,,-76568000.0,-58252000.0,-209487000.0,-344307000.0,-187999000.0,-187999000.0,10758000.0,9000.0,-8065000.0,-51551000.0,,-27673000.0,-6113000.0,-153913000.0,,
H & R Block Inc,HRB,,12659,2020.0,Q2YTD,2019-05-01,2019-10-31,2019-12-06 17:25:04+00:00,-416925000.0,54109000.0,39952000.0,81262000.0,,,-454316000.0,,135000000.0,-176761000.0,-417059000.0,-693316000.0,,,,-176761000.0,-417059000.0,-693316000.0,-1287136000.0,-338246000.0,-338246000.0,17984000.0,1215000.0,42720000.0,-104063000.0,,-42854000.0,-18544000.0,-190369000.0,,
H & R Block Inc,HRB,,12659,2020.0,Q1TTM,2018-08-01,2019-07-31,,-436599000.0,137151000.0,82442000.0,164868000.0,,-3663000.0,-187114000.0,,720000000.0,-333980000.0,-507376000.0,498272000.0,,,,-333980000.0,-507376000.0,498272000.0,-346747000.0,424932000.0,424932000.0,95586000.0,2383000.0,27837000.0,-205869000.0,,-98614000.0,-725791000.0,-124703000.0,,
H & R Block Inc,HRB,,12659,2020.0,Q1,2019-05-01,2019-07-31,2019-09-06 16:29:07+00:00,-394411000.0,36138000.0,15519000.0,38605000.0,,,-379413000.0,,,-100193000.0,-358807000.0,-483829000.0,,,,-100193000.0,-358807000.0,-483829000.0,-942829000.0,-150247000.0,-150247000.0,7226000.0,1206000.0,50785000.0,-52512000.0,,-15181000.0,-12431000.0,-36456000.0,,
