company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2016.0,Q2,,2016-06-30,2016-07-27 10:58:24+00:00,2643000000.0,2475000000.0,-3962000000.0,,1138000000.0,0.0,3226000000.0,,605000000.0,560000000.0,138000000.0,5745000000.0,2686000000.0,6960000000.0,226000000.0,2028000000.0,90000000.0,1393000000.0,,855000000.0,,,706000000.0,630000000.0,169000000.0,,4918000000.0,491000000.0,16860000000.0,4182000000.0,6468000000.0,4594000000.0,4182000000.0,4408000000.0,12452000000.0,16860000000.0,3432000000.0,7858000000.0,
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2016.0,Q1,,2016-03-31,2016-04-27 10:51:11+00:00,2653000000.0,2482000000.0,-3950000000.0,,1079000000.0,0.0,3319000000.0,,615000000.0,574000000.0,138000000.0,5685000000.0,2636000000.0,6940000000.0,228000000.0,2074000000.0,87000000.0,1437000000.0,,943000000.0,,,676000000.0,635000000.0,178000000.0,,4735000000.0,390000000.0,16777000000.0,4104000000.0,6375000000.0,4601000000.0,4104000000.0,4332000000.0,12445000000.0,16777000000.0,3462000000.0,7844000000.0,
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2017.0,FY,,2017-12-31,2019-02-08 11:28:40+00:00,2807000000.0,2025000000.0,-3976000000.0,,1043000000.0,0.0,2535000000.0,,539000000.0,595000000.0,139000000.0,5076000000.0,,7451000000.0,247000000.0,2008000000.0,100000000.0,1515000000.0,2787000000.0,1026000000.0,,,792000000.0,498000000.0,224000000.0,,6044000000.0,653000000.0,17064000000.0,4603000000.0,6079000000.0,5025000000.0,4603000000.0,4850000000.0,12214000000.0,17064000000.0,3534000000.0,7189000000.0,
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2017.0,Q3,,2017-09-30,2017-10-27 11:47:15+00:00,2624000000.0,2672000000.0,-4015000000.0,,822000000.0,0.0,2722000000.0,,582000000.0,587000000.0,137000000.0,5737000000.0,2991000000.0,7331000000.0,239000000.0,2356000000.0,91000000.0,1459000000.0,,1062000000.0,,,714000000.0,522000000.0,242000000.0,,6175000000.0,654000000.0,17852000000.0,4882000000.0,6727000000.0,4922000000.0,4882000000.0,5121000000.0,12731000000.0,17852000000.0,3794000000.0,7809000000.0,
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2017.0,Q2,,2017-06-30,2017-07-28 11:23:52+00:00,2774000000.0,2309000000.0,-4052000000.0,,903000000.0,0.0,2890000000.0,,567000000.0,571000000.0,137000000.0,5403000000.0,3184000000.0,7245000000.0,236000000.0,2361000000.0,86000000.0,1408000000.0,,1055000000.0,,,700000000.0,535000000.0,236000000.0,,6071000000.0,673000000.0,17646000000.0,4909000000.0,6632000000.0,5069000000.0,4909000000.0,5145000000.0,12501000000.0,17646000000.0,3769000000.0,7432000000.0,
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2017.0,Q1,,2017-03-31,2017-04-28 10:19:56+00:00,2631000000.0,2270000000.0,-4103000000.0,,961000000.0,0.0,2887000000.0,,568000000.0,545000000.0,136000000.0,5257000000.0,2845000000.0,7135000000.0,227000000.0,2371000000.0,86000000.0,1392000000.0,,1040000000.0,,,682000000.0,584000000.0,249000000.0,,5949000000.0,676000000.0,17194000000.0,4733000000.0,6325000000.0,4915000000.0,4733000000.0,4960000000.0,12234000000.0,17194000000.0,3734000000.0,7319000000.0,
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2018.0,FY,,2018-12-31,2019-02-08 11:28:40+00:00,2920000000.0,2030000000.0,-4076000000.0,,801000000.0,0.0,2343000000.0,,471000000.0,569000000.0,136000000.0,5110000000.0,,7259000000.0,206000000.0,1847000000.0,95000000.0,1345000000.0,2856000000.0,737000000.0,,,1136000000.0,471000000.0,238000000.0,,6597000000.0,653000000.0,16872000000.0,4864000000.0,5925000000.0,4781000000.0,4864000000.0,5070000000.0,11802000000.0,16872000000.0,3688000000.0,7021000000.0,
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2018.0,Q3,,2018-09-30,2018-10-26 11:09:15+00:00,2819000000.0,2670000000.0,-4083000000.0,,896000000.0,0.0,2358000000.0,,517000000.0,572000000.0,137000000.0,5604000000.0,2938000000.0,7132000000.0,200000000.0,1908000000.0,95000000.0,1350000000.0,,795000000.0,,,1089000000.0,495000000.0,249000000.0,,6525000000.0,916000000.0,17591000000.0,4800000000.0,6753000000.0,5047000000.0,4800000000.0,5000000000.0,12591000000.0,17591000000.0,3706000000.0,7544000000.0,
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2018.0,Q2,,2018-06-30,2018-07-27 11:18:27+00:00,2880000000.0,2388000000.0,-4022000000.0,,975000000.0,0.0,2451000000.0,,511000000.0,576000000.0,138000000.0,5726000000.0,2941000000.0,7233000000.0,207000000.0,2035000000.0,99000000.0,1369000000.0,,821000000.0,,,804000000.0,484000000.0,265000000.0,,6208000000.0,621000000.0,17355000000.0,4637000000.0,6569000000.0,4833000000.0,4637000000.0,4844000000.0,12511000000.0,17355000000.0,3553000000.0,7678000000.0,
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2018.0,Q1,,2018-03-31,2018-04-25 11:29:31+00:00,2850000000.0,2509000000.0,-3867000000.0,,837000000.0,0.0,2520000000.0,,534000000.0,606000000.0,140000000.0,5600000000.0,2895000000.0,7502000000.0,225000000.0,2039000000.0,101000000.0,1478000000.0,,898000000.0,,,805000000.0,498000000.0,247000000.0,,6084000000.0,659000000.0,17580000000.0,4737000000.0,6488000000.0,4941000000.0,4737000000.0,4962000000.0,12618000000.0,17580000000.0,3590000000.0,7677000000.0,
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2019.0,FY,,2019-12-31,2020-04-30 12:47:30+00:00,2908000000.0,1941000000.0,-4136000000.0,668000000.0,908000000.0,0.0,2374000000.0,,536000000.0,565000000.0,137000000.0,4753000000.0,2851000000.0,7208000000.0,194000000.0,1527000000.0,90000000.0,1334000000.0,,734000000.0,,,1814000000.0,508000000.0,234000000.0,,6113000000.0,1109000000.0,17185000000.0,4351000000.0,5934000000.0,5287000000.0,4351000000.0,4545000000.0,12640000000.0,17185000000.0,4043000000.0,7353000000.0,
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2019.0,Q3,,2019-09-30,2019-10-25 11:14:09+00:00,2651000000.0,2748000000.0,-4073000000.0,642000000.0,868000000.0,0.0,2365000000.0,,539000000.0,550000000.0,134000000.0,5580000000.0,2965000000.0,7032000000.0,200000000.0,1839000000.0,91000000.0,1244000000.0,,690000000.0,,,1883000000.0,534000000.0,280000000.0,,6543000000.0,1293000000.0,18299000000.0,4835000000.0,6861000000.0,5173000000.0,4835000000.0,5035000000.0,13264000000.0,18299000000.0,4406000000.0,8091000000.0,
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2019.0,Q2,,2019-06-30,2019-07-26 11:41:10+00:00,2750000000.0,2473000000.0,-4002000000.0,664000000.0,917000000.0,0.0,2357000000.0,,507000000.0,570000000.0,135000000.0,5766000000.0,3091000000.0,7194000000.0,202000000.0,1865000000.0,94000000.0,1277000000.0,,653000000.0,,,1925000000.0,539000000.0,300000000.0,,6492000000.0,1171000000.0,18470000000.0,4847000000.0,6781000000.0,5081000000.0,4847000000.0,5049000000.0,13421000000.0,18470000000.0,4495000000.0,8340000000.0,
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2019.0,Q1,,2019-03-31,2019-04-26 11:33:02+00:00,2737000000.0,2446000000.0,-4014000000.0,667000000.0,860000000.0,0.0,2346000000.0,,492000000.0,563000000.0,136000000.0,5545000000.0,2940000000.0,7196000000.0,223000000.0,1864000000.0,94000000.0,1299000000.0,,694000000.0,,,2022000000.0,550000000.0,246000000.0,,6476000000.0,1164000000.0,18273000000.0,4808000000.0,6492000000.0,5087000000.0,4808000000.0,5031000000.0,13242000000.0,18273000000.0,4585000000.0,8155000000.0,
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2020.0,Q1,,2020-03-31,2020-04-30 12:47:30+00:00,2645000000.0,2025000000.0,-4313000000.0,693000000.0,971000000.0,0.0,2379000000.0,,470000000.0,369000000.0,135000000.0,5212000000.0,2919000000.0,6939000000.0,187000000.0,1261000000.0,86000000.0,1254000000.0,,648000000.0,,,1814000000.0,483000000.0,258000000.0,,5444000000.0,1503000000.0,16691000000.0,3510000000.0,6173000000.0,5266000000.0,3510000000.0,3697000000.0,12994000000.0,16691000000.0,3579000000.0,7728000000.0,
