company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.04,1.04,,0.96,,186000000.0,348000000.0,348000000.0,252000000.0,67000000.0,18536000000.0,22428000000.0,-150000000.0,29000000.0,89000000.0,2760000000.0,18536000000.0,3892000000.0,359000000.0,,2849000000.0,1043000000.0,-509000000.0,534000000.0,22428000000.0,242900000.0,245000000.0,281000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2012.0,Q2,2012-04-01,2012-06-30,2013-07-30 10:48:06+00:00,0.35,0.35,,0.33,,63000000.0,103000000.0,103000000.0,85000000.0,11000000.0,4141000000.0,5150000000.0,-37000000.0,7000000.0,26000000.0,697000000.0,4141000000.0,1009000000.0,83000000.0,,723000000.0,286000000.0,-120000000.0,166000000.0,5150000000.0,242900000.0,245000000.0,281000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.85,0.85,,0.79,,187000000.0,301000000.0,301000000.0,207000000.0,65000000.0,18967000000.0,22898000000.0,-161000000.0,29000000.0,109000000.0,2816000000.0,18967000000.0,3931000000.0,357000000.0,,2925000000.0,1006000000.0,-518000000.0,488000000.0,22898000000.0,220000000.0,244000000.0,244000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2012.0,Q1,2012-01-01,2012-03-31,2013-04-26 11:49:34+00:00,-0.05,-0.05,,-0.05,,48000000.0,8000000.0,8000000.0,-11000000.0,12000000.0,4607000000.0,5533000000.0,-92000000.0,7000000.0,15000000.0,662000000.0,4607000000.0,926000000.0,101000000.0,,677000000.0,249000000.0,-193000000.0,56000000.0,5533000000.0,220000000.0,244000000.0,244000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2013.0,FY,2013-01-01,2013-12-31,2016-02-09 12:32:55+00:00,2.44,2.44,0.05,2.28,,138000000.0,675000000.0,675000000.0,600000000.0,46000000.0,15422000000.0,19540000000.0,-97000000.0,29000000.0,58000000.0,2758000000.0,15422000000.0,4118000000.0,392000000.0,0.0,2816000000.0,1302000000.0,-489000000.0,813000000.0,19540000000.0,245900000.0,246000000.0,277000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2013.0,Q4,2013-10-01,2013-12-31,,0.93,0.93,,0.89,,2000000.0,256000000.0,256000000.0,227000000.0,21000000.0,3690000000.0,4791000000.0,15000000.0,8000000.0,17000000.0,736000000.0,3690000000.0,1101000000.0,105000000.0,,753000000.0,348000000.0,-90000000.0,258000000.0,4791000000.0,245900000.0,246000000.0,277000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.51,1.51,0.05,1.39,,136000000.0,419000000.0,419000000.0,373000000.0,25000000.0,11732000000.0,14749000000.0,-112000000.0,21000000.0,41000000.0,2022000000.0,11732000000.0,3017000000.0,287000000.0,,2063000000.0,954000000.0,-399000000.0,555000000.0,14749000000.0,247800000.0,246000000.0,278000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.51,1.51,0.05,1.44,,175000000.0,412000000.0,412000000.0,372000000.0,11000000.0,15832000000.0,19794000000.0,-123000000.0,29000000.0,149000000.0,2729000000.0,15832000000.0,3962000000.0,374000000.0,,2878000000.0,1084000000.0,-497000000.0,587000000.0,19794000000.0,247800000.0,246000000.0,278000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2013.0,Q3,2013-07-01,2013-09-30,2014-10-29 11:03:40+00:00,0.67,0.67,0.05,0.62,,54000000.0,195000000.0,195000000.0,166000000.0,22000000.0,3946000000.0,5002000000.0,0.0,7000000.0,21000000.0,686000000.0,3946000000.0,1056000000.0,100000000.0,,707000000.0,349000000.0,-100000000.0,249000000.0,5002000000.0,247800000.0,246000000.0,278000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.84,0.84,,0.77,,82000000.0,224000000.0,224000000.0,207000000.0,3000000.0,7786000000.0,9747000000.0,-112000000.0,14000000.0,20000000.0,1336000000.0,7786000000.0,1961000000.0,187000000.0,,1356000000.0,605000000.0,-299000000.0,306000000.0,9747000000.0,244600000.0,246000000.0,282000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.29,1.29,,1.23,,174000000.0,350000000.0,350000000.0,316000000.0,5000000.0,16201000000.0,20056000000.0,-122000000.0,29000000.0,154000000.0,2695000000.0,16201000000.0,3855000000.0,360000000.0,,2849000000.0,1006000000.0,-482000000.0,524000000.0,20056000000.0,244600000.0,246000000.0,282000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2013.0,Q2,2013-04-01,2013-06-30,2014-07-30 12:18:11+00:00,0.74,0.74,0.0,0.67,,63000000.0,193000000.0,193000000.0,181000000.0,5000000.0,3846000000.0,4894000000.0,14000000.0,7000000.0,13000000.0,691000000.0,3846000000.0,1048000000.0,102000000.0,,704000000.0,344000000.0,-88000000.0,256000000.0,4894000000.0,244600000.0,246000000.0,282000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.9,0.9,,0.89,,174000000.0,260000000.0,260000000.0,220000000.0,11000000.0,16496000000.0,20312000000.0,-173000000.0,29000000.0,167000000.0,2701000000.0,16496000000.0,3816000000.0,341000000.0,,2868000000.0,948000000.0,-514000000.0,434000000.0,20312000000.0,260000000.0,245000000.0,248000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 19:49:36+00:00,0.1,0.1,0.0,0.1,,19000000.0,31000000.0,31000000.0,26000000.0,-2000000.0,3940000000.0,4853000000.0,-126000000.0,7000000.0,7000000.0,645000000.0,3940000000.0,913000000.0,85000000.0,,652000000.0,261000000.0,-211000000.0,50000000.0,4853000000.0,260000000.0,245000000.0,248000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2014.0,FY,2014-01-01,2014-12-31,2017-02-08 12:55:31+00:00,9.13,9.13,0.22,8.78,,-1834000000.0,2521000000.0,2521000000.0,2445000000.0,69000000.0,13906000000.0,18138000000.0,-286000000.0,7000000.0,95000000.0,2720000000.0,13906000000.0,4232000000.0,444000000.0,0.0,2815000000.0,1417000000.0,-730000000.0,687000000.0,18138000000.0,267800000.0,268000000.0,279000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2014.0,Q4,2014-10-01,2014-12-31,,8.01,8.01,0.06,7.67,,-2002000000.0,2128000000.0,2128000000.0,2129000000.0,-1000000.0,3340000000.0,4356000000.0,-44000000.0,,15000000.0,702000000.0,3340000000.0,1016000000.0,129000000.0,,717000000.0,299000000.0,-173000000.0,126000000.0,4356000000.0,267800000.0,268000000.0,279000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 10:37:21+00:00,0.58,0.58,0.06,0.58,,100000000.0,199000000.0,199000000.0,161000000.0,38000000.0,3516000000.0,4657000000.0,-66000000.0,0.0,15000000.0,653000000.0,3516000000.0,1141000000.0,108000000.0,,668000000.0,473000000.0,-174000000.0,299000000.0,4657000000.0,277600000.0,275000000.0,279000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.12,1.12,0.16,1.11,,168000000.0,393000000.0,393000000.0,316000000.0,70000000.0,10566000000.0,13782000000.0,-242000000.0,7000000.0,80000000.0,2018000000.0,10566000000.0,3216000000.0,315000000.0,,2098000000.0,1118000000.0,-557000000.0,561000000.0,13782000000.0,277600000.0,275000000.0,279000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.05,2.05,0.16,2.0,,170000000.0,649000000.0,649000000.0,543000000.0,91000000.0,14256000000.0,18573000000.0,-227000000.0,15000000.0,97000000.0,2754000000.0,14256000000.0,4317000000.0,420000000.0,,2851000000.0,1466000000.0,-647000000.0,819000000.0,18573000000.0,277600000.0,275000000.0,279000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.54,0.54,0.1,0.53,,68000000.0,194000000.0,194000000.0,155000000.0,32000000.0,7050000000.0,9125000000.0,-176000000.0,7000000.0,65000000.0,1365000000.0,7050000000.0,2075000000.0,207000000.0,,1430000000.0,645000000.0,-383000000.0,262000000.0,9125000000.0,276600000.0,276000000.0,281000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.14,2.14,0.15,2.04,,124000000.0,645000000.0,645000000.0,548000000.0,75000000.0,14686000000.0,18918000000.0,-161000000.0,22000000.0,103000000.0,2787000000.0,14686000000.0,4232000000.0,412000000.0,,2890000000.0,1342000000.0,-573000000.0,769000000.0,18918000000.0,276600000.0,276000000.0,281000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2014.0,Q2,2014-04-01,2014-06-30,2015-07-29 10:48:56+00:00,0.77,0.77,0.05,0.76,,60000000.0,232000000.0,232000000.0,213000000.0,19000000.0,3532000000.0,4656000000.0,-8000000.0,0.0,24000000.0,698000000.0,3532000000.0,1124000000.0,102000000.0,,722000000.0,402000000.0,-110000000.0,292000000.0,4656000000.0,276600000.0,276000000.0,281000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.11,2.11,0.1,1.95,,127000000.0,606000000.0,606000000.0,516000000.0,61000000.0,15000000000.0,19156000000.0,-139000000.0,29000000.0,92000000.0,2780000000.0,15000000000.0,4156000000.0,412000000.0,,2872000000.0,1284000000.0,-551000000.0,733000000.0,19156000000.0,252200000.0,248000000.0,248000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 10:41:37+00:00,-0.23,-0.23,0.05,-0.23,,8000000.0,-38000000.0,-38000000.0,-58000000.0,13000000.0,3518000000.0,4469000000.0,-168000000.0,7000000.0,41000000.0,667000000.0,3518000000.0,951000000.0,105000000.0,,708000000.0,243000000.0,-273000000.0,-30000000.0,4469000000.0,252200000.0,248000000.0,248000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2015.0,FY,2015-01-01,2015-12-31,2018-02-08 11:50:53+00:00,1.14,1.14,0.25,1.12,,232000000.0,376000000.0,376000000.0,307000000.0,69000000.0,12164000000.0,16443000000.0,141000000.0,,114000000.0,2614000000.0,12164000000.0,4279000000.0,438000000.0,-646000000.0,2728000000.0,1551000000.0,-943000000.0,608000000.0,16443000000.0,269300000.0,269000000.0,273000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2015.0,Q4,2015-10-01,2015-12-31,,-1.41,-1.41,0.07,-1.39,,-137000000.0,-373000000.0,-373000000.0,-380000000.0,7000000.0,3071000000.0,4063000000.0,17000000.0,,32000000.0,725000000.0,3071000000.0,992000000.0,116000000.0,-646000000.0,757000000.0,235000000.0,-745000000.0,-510000000.0,4063000000.0,269300000.0,269000000.0,273000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2015.0,Q3,2015-07-01,2015-09-30,2016-10-28 11:22:05+00:00,1.01,1.01,0.06,0.99,,126000000.0,305000000.0,305000000.0,271000000.0,34000000.0,3000000000.0,4184000000.0,5000000.0,,20000000.0,633000000.0,3000000000.0,1184000000.0,105000000.0,,653000000.0,531000000.0,-100000000.0,431000000.0,4184000000.0,268300000.0,269000000.0,274000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.55,2.55,0.18,2.51,,369000000.0,749000000.0,749000000.0,687000000.0,62000000.0,9093000000.0,12380000000.0,124000000.0,,82000000.0,1889000000.0,9093000000.0,3287000000.0,322000000.0,,1971000000.0,1316000000.0,-198000000.0,1118000000.0,12380000000.0,268300000.0,269000000.0,274000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2015.0,Q3TTM,2014-10-01,2015-09-30,,10.56,10.56,0.24,10.18,,-1633000000.0,2877000000.0,2877000000.0,2816000000.0,61000000.0,12433000000.0,16736000000.0,80000000.0,,97000000.0,2591000000.0,12433000000.0,4303000000.0,451000000.0,,2688000000.0,1615000000.0,-371000000.0,1244000000.0,16736000000.0,268300000.0,269000000.0,274000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2015.0,Q2,2015-04-01,2015-06-30,2016-07-27 10:58:24+00:00,0.71,0.71,0.06,0.7,,120000000.0,208000000.0,208000000.0,192000000.0,16000000.0,3027000000.0,4172000000.0,-13000000.0,,46000000.0,648000000.0,3027000000.0,1145000000.0,110000000.0,,694000000.0,451000000.0,-123000000.0,328000000.0,4172000000.0,270400000.0,270000000.0,274000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.54,1.54,0.12,1.52,,243000000.0,444000000.0,444000000.0,416000000.0,28000000.0,6093000000.0,8196000000.0,119000000.0,,62000000.0,1256000000.0,6093000000.0,2103000000.0,217000000.0,,1318000000.0,785000000.0,-98000000.0,687000000.0,8196000000.0,270400000.0,270000000.0,274000000.0
Goodyear Tire & Rubber Co,GT,5493002BI0S2ZQUY3437,42582,2015.0,Q2TTM,2014-07-01,2015-06-30,,10.13,10.13,0.24,9.77,,-1659000000.0,2771000000.0,2771000000.0,2706000000.0,65000000.0,12949000000.0,17209000000.0,9000000.0,,92000000.0,2611000000.0,12949000000.0,4260000000.0,454000000.0,,2703000000.0,1557000000.0,-445000000.0,1112000000.0,17209000000.0,270400000.0,270000000.0,274000000.0
