company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2014.0,Q2TTM,2013-07-01,2014-06-30,,4.35,4.35,2.63,1129000000.0,4.36,-7000000.0,313000000.0,779000000.0,779000000.0,,772000000.0,7000000.0,8712000000.0,11548000000.0,,135000000.0,344000000.0,,-9000000.0,8712000000.0,2836000000.0,431000000.0,9000000.0,1457000000.0,1379000000.0,-287000000.0,1092000000.0,11548000000.0,177100000.0,177000000.0,177000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2014.0,Q2,2014-04-01,2014-06-30,2015-07-24 10:45:13+00:00,0.7,0.7,0.66,282000000.0,0.7,-7000000.0,50000000.0,126000000.0,126000000.0,,124000000.0,2000000.0,2087000000.0,2698000000.0,,30000000.0,87000000.0,,,2087000000.0,611000000.0,106000000.0,3000000.0,362000000.0,249000000.0,-73000000.0,176000000.0,2698000000.0,177100000.0,177000000.0,177000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2014.0,Q1,2014-01-01,2014-03-31,2014-04-25 11:14:20+00:00,1.84,1.84,0.66,280000000.0,1.84,,158000000.0,327000000.0,327000000.0,,326000000.0,1000000.0,2996000000.0,3930000000.0,,33000000.0,95000000.0,,-1000000.0,2996000000.0,934000000.0,110000000.0,2000000.0,374000000.0,560000000.0,-75000000.0,485000000.0,3930000000.0,177200000.0,177000000.0,177000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2014.0,Q1TTM,2013-04-01,2014-03-31,,4.25,4.25,2.63,1115000000.0,4.26,,307000000.0,760000000.0,760000000.0,,753000000.0,7000000.0,8270000000.0,11075000000.0,,142000000.0,341000000.0,,-4000000.0,8270000000.0,2805000000.0,437000000.0,9000000.0,1452000000.0,1353000000.0,-286000000.0,1067000000.0,11075000000.0,177200000.0,177000000.0,177000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 11:02:58+00:00,4.05,4.05,2.84,852000000.0,4.05,106000000.0,230000000.0,720000000.0,720000000.0,,727000000.0,-7000000.0,7776000000.0,10337000000.0,,148000000.0,364000000.0,,,7776000000.0,2561000000.0,450000000.0,13000000.0,1322000000.0,1239000000.0,-289000000.0,950000000.0,10337000000.0,179500000.0,179000000.0,179000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2015.0,Q4,2015-10-01,2015-12-31,,0.44,0.44,0.73,227000000.0,0.44,97000000.0,-20000000.0,77000000.0,77000000.0,,80000000.0,-3000000.0,1947000000.0,2487000000.0,,29000000.0,82000000.0,,,1947000000.0,540000000.0,109000000.0,3000000.0,406000000.0,134000000.0,-77000000.0,57000000.0,2487000000.0,179500000.0,179000000.0,179000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2015.0,Q3,2015-07-01,2015-09-30,2016-10-26 10:47:59+00:00,1.47,1.47,0.73,196000000.0,1.47,1000000.0,102000000.0,264000000.0,264000000.0,,265000000.0,-1000000.0,1870000000.0,2598000000.0,,38000000.0,91000000.0,,,1870000000.0,728000000.0,116000000.0,4000000.0,288000000.0,440000000.0,-74000000.0,366000000.0,2598000000.0,180000000.0,179000000.0,180000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2015.0,Q3YTD,2015-01-01,2015-09-30,,3.61,3.61,2.11,625000000.0,3.61,9000000.0,250000000.0,643000000.0,643000000.0,,647000000.0,-4000000.0,5829000000.0,7850000000.0,,119000000.0,282000000.0,,,5829000000.0,2021000000.0,341000000.0,10000000.0,916000000.0,1105000000.0,-212000000.0,893000000.0,7850000000.0,180000000.0,179000000.0,180000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2015.0,Q3TTM,2014-10-01,2015-09-30,,5.3,5.3,2.79,915000000.0,5.29,6000000.0,385000000.0,944000000.0,944000000.0,,946000000.0,-2000000.0,7993000000.0,10928000000.0,,116000000.0,366000000.0,,1000000.0,7993000000.0,2935000000.0,447000000.0,13000000.0,1288000000.0,1647000000.0,-318000000.0,1329000000.0,10928000000.0,180000000.0,179000000.0,180000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2015.0,Q2,2015-04-01,2015-06-30,2016-07-26 10:26:45+00:00,0.61,0.61,0.69,220000000.0,0.61,18000000.0,26000000.0,105000000.0,105000000.0,,109000000.0,-4000000.0,1735000000.0,2268000000.0,,40000000.0,91000000.0,,,1735000000.0,533000000.0,115000000.0,2000000.0,329000000.0,204000000.0,-73000000.0,131000000.0,2268000000.0,178700000.0,179000000.0,179000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.14,2.14,1.38,429000000.0,2.14,8000000.0,148000000.0,379000000.0,379000000.0,,382000000.0,-3000000.0,3959000000.0,5252000000.0,,81000000.0,191000000.0,,,3959000000.0,1293000000.0,225000000.0,6000000.0,628000000.0,665000000.0,-138000000.0,527000000.0,5252000000.0,178700000.0,179000000.0,179000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2015.0,Q2TTM,2014-07-01,2015-06-30,,4.71,4.71,2.75,1012000000.0,4.7,3000000.0,304000000.0,837000000.0,837000000.0,,837000000.0,,8102000000.0,10925000000.0,,122000000.0,361000000.0,,1000000.0,8102000000.0,2823000000.0,438000000.0,11000000.0,1377000000.0,1446000000.0,-305000000.0,1141000000.0,10925000000.0,178700000.0,179000000.0,179000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2015.0,Q1,2015-01-01,2015-03-31,2016-04-26 11:41:32+00:00,1.53,1.53,0.69,209000000.0,1.53,-10000000.0,122000000.0,274000000.0,274000000.0,,273000000.0,1000000.0,2224000000.0,2984000000.0,,41000000.0,100000000.0,,,2224000000.0,760000000.0,110000000.0,4000000.0,299000000.0,461000000.0,-65000000.0,396000000.0,2984000000.0,178400000.0,178000000.0,178000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2015.0,Q1TTM,2014-04-01,2015-03-31,,4.8,4.8,2.72,1074000000.0,4.79,-22000000.0,328000000.0,858000000.0,858000000.0,,852000000.0,6000000.0,8454000000.0,11355000000.0,,112000000.0,357000000.0,,1000000.0,8454000000.0,2901000000.0,429000000.0,12000000.0,1410000000.0,1491000000.0,-305000000.0,1186000000.0,11355000000.0,178400000.0,178000000.0,178000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2016.0,FY,2016-01-01,2016-12-31,2019-02-07 12:52:11+00:00,4.84,4.84,3.06,976000000.0,4.83,7000000.0,271000000.0,834000000.0,834000000.0,,868000000.0,-34000000.0,7791000000.0,10630000000.0,,71000000.0,370000000.0,,,7791000000.0,2839000000.0,472000000.0,20000000.0,1353000000.0,1486000000.0,-381000000.0,1105000000.0,10630000000.0,179300000.0,179000000.0,179000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2016.0,Q4,2016-10-01,2016-12-31,,0.74,0.74,0.83,274000000.0,0.74,8000000.0,28000000.0,124000000.0,124000000.0,,131000000.0,-7000000.0,2162000000.0,2874000000.0,,-62000000.0,88000000.0,,,2162000000.0,712000000.0,131000000.0,3000000.0,370000000.0,342000000.0,-190000000.0,152000000.0,2874000000.0,179300000.0,179000000.0,179000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2016.0,Q3,2016-07-01,2016-09-30,2017-10-25 10:37:28+00:00,1.88,1.88,0.77,230000000.0,1.88,0.0,110000000.0,325000000.0,325000000.0,,338000000.0,-13000000.0,2099000000.0,2928000000.0,,39000000.0,92000000.0,,,2099000000.0,829000000.0,114000000.0,3000000.0,322000000.0,507000000.0,-72000000.0,435000000.0,2928000000.0,179800000.0,179000000.0,180000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2016.0,Q3YTD,2016-01-01,2016-09-30,,4.1,4.1,2.23,702000000.0,4.09,-1000000.0,243000000.0,710000000.0,710000000.0,,737000000.0,-27000000.0,5629000000.0,7756000000.0,,133000000.0,282000000.0,,,5629000000.0,2127000000.0,341000000.0,17000000.0,983000000.0,1144000000.0,-191000000.0,953000000.0,7756000000.0,179800000.0,179000000.0,180000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2016.0,Q3TTM,2015-10-01,2016-09-30,,4.54,4.54,2.96,929000000.0,4.53,96000000.0,223000000.0,787000000.0,787000000.0,,817000000.0,-30000000.0,7576000000.0,10243000000.0,,162000000.0,364000000.0,,,7576000000.0,2667000000.0,450000000.0,20000000.0,1389000000.0,1278000000.0,-268000000.0,1010000000.0,10243000000.0,179800000.0,179000000.0,180000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2016.0,Q2,2016-04-01,2016-06-30,2017-07-26 11:24:17+00:00,0.84,0.84,0.73,243000000.0,0.84,-1000000.0,50000000.0,145000000.0,145000000.0,,152000000.0,-7000000.0,1673000000.0,2262000000.0,,50000000.0,91000000.0,,,1673000000.0,589000000.0,114000000.0,3000000.0,333000000.0,256000000.0,-61000000.0,195000000.0,2262000000.0,181000000.0,179000000.0,180000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.22,2.22,1.46,472000000.0,2.21,-1000000.0,133000000.0,385000000.0,385000000.0,,399000000.0,-14000000.0,3530000000.0,4828000000.0,,94000000.0,190000000.0,,,3530000000.0,1298000000.0,227000000.0,14000000.0,661000000.0,637000000.0,-119000000.0,518000000.0,4828000000.0,181000000.0,179000000.0,180000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2016.0,Q2TTM,2015-07-01,2016-06-30,,4.13,4.13,2.92,895000000.0,4.12,97000000.0,215000000.0,726000000.0,726000000.0,,744000000.0,-18000000.0,7347000000.0,9913000000.0,,161000000.0,363000000.0,,,7347000000.0,2566000000.0,452000000.0,21000000.0,1355000000.0,1211000000.0,-270000000.0,941000000.0,9913000000.0,181000000.0,179000000.0,180000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2016.0,Q1,2016-01-01,2016-03-31,2017-04-26 11:27:04+00:00,1.38,1.38,0.73,229000000.0,1.37,,83000000.0,240000000.0,240000000.0,,247000000.0,-7000000.0,1857000000.0,2566000000.0,,44000000.0,99000000.0,,,1857000000.0,709000000.0,113000000.0,11000000.0,328000000.0,381000000.0,-58000000.0,323000000.0,2566000000.0,179000000.0,179000000.0,180000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.9,3.9,2.88,872000000.0,3.89,116000000.0,191000000.0,686000000.0,686000000.0,,701000000.0,-15000000.0,7409000000.0,9919000000.0,,151000000.0,363000000.0,,,7409000000.0,2510000000.0,453000000.0,20000000.0,1351000000.0,1159000000.0,-282000000.0,877000000.0,9919000000.0,179000000.0,179000000.0,180000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2017.0,FY,2017-01-01,2017-12-31,2020-02-05 15:13:51+00:00,6.32,6.32,3.36,753000000.0,6.32,41000000.0,502000000.0,1112000000.0,1713000000.0,,1134000000.0,-22000000.0,10046000000.0,17709000000.0,-601000000.0,137000000.0,693000000.0,,3300000000.0,10046000000.0,7663000000.0,810000000.0,12000000.0,4787000000.0,2876000000.0,-661000000.0,2215000000.0,17709000000.0,179400000.0,179000000.0,179000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2017.0,Q4,2017-10-01,2017-12-31,,1.59,1.59,0.89,-3000000.0,1.59,32000000.0,261000000.0,280000000.0,881000000.0,,287000000.0,-7000000.0,3111000000.0,8373000000.0,-601000000.0,8000000.0,396000000.0,,3300000000.0,3111000000.0,5262000000.0,406000000.0,3000000.0,3725000000.0,1537000000.0,-395000000.0,1142000000.0,8373000000.0,179400000.0,179000000.0,179000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2017.0,Q3,2017-07-01,2017-09-30,2018-10-24 11:59:49+00:00,1.51,1.51,0.0,258000000.0,1.51,6000000.0,74000000.0,263000000.0,263000000.0,,270000000.0,-7000000.0,2456000000.0,3245000000.0,,45000000.0,91000000.0,,,2456000000.0,789000000.0,146000000.0,4000000.0,355000000.0,434000000.0,-97000000.0,337000000.0,3245000000.0,178800000.0,179000000.0,179000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2017.0,Q3YTD,2017-01-01,2017-09-30,,4.73,4.73,2.47,756000000.0,4.73,9000000.0,241000000.0,832000000.0,832000000.0,,847000000.0,-15000000.0,6935000000.0,9336000000.0,,129000000.0,297000000.0,,,6935000000.0,2401000000.0,404000000.0,9000000.0,1062000000.0,1339000000.0,-266000000.0,1073000000.0,9336000000.0,178800000.0,179000000.0,179000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2017.0,Q3TTM,2016-10-01,2017-09-30,,5.47,5.47,3.3,1030000000.0,5.47,17000000.0,269000000.0,956000000.0,956000000.0,,978000000.0,-22000000.0,9097000000.0,12210000000.0,,67000000.0,385000000.0,,,9097000000.0,3113000000.0,535000000.0,12000000.0,1432000000.0,1681000000.0,-456000000.0,1225000000.0,12210000000.0,178800000.0,179000000.0,179000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2017.0,Q2,2017-04-01,2017-06-30,2018-07-25 13:05:00+00:00,0.99,0.99,1.65,249000000.0,0.99,3000000.0,57000000.0,175000000.0,175000000.0,,177000000.0,-2000000.0,2186000000.0,2855000000.0,,43000000.0,97000000.0,,,2186000000.0,669000000.0,133000000.0,2000000.0,349000000.0,320000000.0,-88000000.0,232000000.0,2855000000.0,178800000.0,179000000.0,179000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2017.0,Q2YTD,2017-01-01,2017-06-30,,3.22,3.22,2.47,498000000.0,3.22,3000000.0,167000000.0,569000000.0,569000000.0,,577000000.0,-8000000.0,4479000000.0,6091000000.0,,84000000.0,206000000.0,,,4479000000.0,1612000000.0,258000000.0,5000000.0,707000000.0,905000000.0,-169000000.0,736000000.0,6091000000.0,178800000.0,179000000.0,179000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2017.0,Q2TTM,2016-07-01,2017-06-30,,5.84,5.84,4.07,1002000000.0,5.84,11000000.0,305000000.0,1018000000.0,1018000000.0,,1046000000.0,-28000000.0,8740000000.0,11893000000.0,,61000000.0,386000000.0,,,8740000000.0,3153000000.0,503000000.0,11000000.0,1399000000.0,1754000000.0,-431000000.0,1323000000.0,11893000000.0,178800000.0,179000000.0,179000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 11:06:48+00:00,2.23,2.23,0.825,249000000.0,2.23,0.0,110000000.0,394000000.0,394000000.0,,400000000.0,-6000000.0,2293000000.0,3236000000.0,,41000000.0,109000000.0,,,2293000000.0,943000000.0,125000000.0,3000000.0,358000000.0,585000000.0,-81000000.0,504000000.0,3236000000.0,179400000.0,179000000.0,179000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2017.0,Q1TTM,2016-04-01,2017-03-31,,5.69,5.69,3.16,996000000.0,5.69,7000000.0,298000000.0,988000000.0,988000000.0,,1021000000.0,-33000000.0,8227000000.0,11300000000.0,,68000000.0,380000000.0,,,8227000000.0,3073000000.0,484000000.0,12000000.0,1383000000.0,1690000000.0,-404000000.0,1286000000.0,11300000000.0,179400000.0,179000000.0,179000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2018.0,FY,2018-01-01,2018-12-31,2020-02-05 15:13:51+00:00,6.18,6.18,3.6,836000000.0,6.17,26000000.0,291000000.0,1118000000.0,1782000000.0,,1120000000.0,-2000000.0,11633000000.0,19510000000.0,-664000000.0,175000000.0,712000000.0,,3575000000.0,11633000000.0,7877000000.0,842000000.0,12000000.0,5149000000.0,2728000000.0,-655000000.0,2073000000.0,19510000000.0,181200000.0,181000000.0,181000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2018.0,Q4,2018-10-01,2018-12-31,,1.04,1.04,3.6,10000000.0,1.04,18000000.0,170000000.0,196000000.0,860000000.0,,191000000.0,5000000.0,3574000000.0,9048000000.0,-664000000.0,-9000000.0,405000000.0,,3575000000.0,3574000000.0,5474000000.0,430000000.0,3000000.0,4008000000.0,1466000000.0,-436000000.0,1030000000.0,9048000000.0,181200000.0,181000000.0,181000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2018.0,Q3,2018-07-01,2018-09-30,2019-10-28 10:31:07+00:00,1.84,1.84,,273000000.0,1.84,10000000.0,34000000.0,335000000.0,335000000.0,,334000000.0,1000000.0,2739000000.0,3550000000.0,,79000000.0,99000000.0,,,2739000000.0,811000000.0,142000000.0,3000000.0,382000000.0,429000000.0,-60000000.0,369000000.0,3550000000.0,181500000.0,182000000.0,182000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2018.0,Q3YTD,2018-01-01,2018-09-30,,5.14,5.14,,826000000.0,5.13,8000000.0,121000000.0,922000000.0,922000000.0,,929000000.0,-7000000.0,8059000000.0,10462000000.0,,184000000.0,307000000.0,,,8059000000.0,2403000000.0,412000000.0,9000000.0,1141000000.0,1262000000.0,-219000000.0,1043000000.0,10462000000.0,181500000.0,182000000.0,182000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2018.0,Q3TTM,2017-10-01,2018-09-30,,6.73,6.73,0.89,823000000.0,6.72,40000000.0,382000000.0,1202000000.0,1803000000.0,,1216000000.0,-14000000.0,11170000000.0,18835000000.0,-601000000.0,192000000.0,703000000.0,,3300000000.0,11170000000.0,7665000000.0,818000000.0,12000000.0,4866000000.0,2799000000.0,-614000000.0,2185000000.0,18835000000.0,181500000.0,182000000.0,182000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2018.0,Q2,2018-04-01,2018-06-30,2019-07-24 11:04:41+00:00,1.29,1.29,,272000000.0,1.29,1000000.0,19000000.0,236000000.0,236000000.0,,234000000.0,2000000.0,2460000000.0,3159000000.0,,58000000.0,97000000.0,,,2460000000.0,699000000.0,135000000.0,3000000.0,370000000.0,329000000.0,-74000000.0,255000000.0,3159000000.0,181400000.0,181000000.0,181000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2018.0,Q2YTD,2018-01-01,2018-06-30,,3.3,3.3,,553000000.0,3.29,-2000000.0,87000000.0,587000000.0,587000000.0,,595000000.0,-8000000.0,5320000000.0,6912000000.0,,105000000.0,208000000.0,,,5320000000.0,1592000000.0,270000000.0,6000000.0,759000000.0,833000000.0,-159000000.0,674000000.0,6912000000.0,181400000.0,181000000.0,181000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2018.0,Q2TTM,2017-07-01,2018-06-30,,6.4,6.4,0.89,808000000.0,6.39,36000000.0,422000000.0,1130000000.0,1731000000.0,,1152000000.0,-22000000.0,10887000000.0,18530000000.0,-601000000.0,158000000.0,695000000.0,,3300000000.0,10887000000.0,7643000000.0,822000000.0,13000000.0,4839000000.0,2804000000.0,-651000000.0,2153000000.0,18530000000.0,181400000.0,181000000.0,181000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2018.0,Q1,2018-01-01,2018-03-31,2019-04-24 11:07:47+00:00,2.01,2.01,0.88,281000000.0,2.0,-3000000.0,68000000.0,351000000.0,351000000.0,,361000000.0,-10000000.0,2860000000.0,3753000000.0,,47000000.0,111000000.0,,,2860000000.0,893000000.0,135000000.0,3000000.0,389000000.0,504000000.0,-85000000.0,419000000.0,3753000000.0,179600000.0,180000000.0,180000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2018.0,Q1TTM,2017-04-01,2018-03-31,,6.1,6.1,2.54,785000000.0,6.09,38000000.0,460000000.0,1069000000.0,1670000000.0,,1095000000.0,-26000000.0,10613000000.0,18226000000.0,-601000000.0,143000000.0,695000000.0,,3300000000.0,10613000000.0,7613000000.0,820000000.0,12000000.0,4818000000.0,2795000000.0,-665000000.0,2130000000.0,18226000000.0,179600000.0,180000000.0,180000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2019.0,Q4,2019-10-01,2019-12-31,,1.39,1.39,2.9,-198000000.0,1.4,14000000.0,139000000.0,121000000.0,837000000.0,,120000000.0,1000000.0,3975000000.0,7137000000.0,-716000000.0,67000000.0,329000000.0,,1706000000.0,3975000000.0,3162000000.0,410000000.0,7000000.0,1851000000.0,1311000000.0,-336000000.0,976000000.0,7137000000.0,185000000.0,185000000.0,185000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2019.0,FY,2019-01-01,2019-12-31,2020-02-05 15:13:51+00:00,6.32,6.32,3.85,946000000.0,6.31,28000000.0,290000000.0,1172000000.0,1888000000.0,,1169000000.0,3000000.0,9693000000.0,17893000000.0,-716000000.0,292000000.0,724000000.0,,3682000000.0,9693000000.0,8200000000.0,954000000.0,19000000.0,5380000000.0,2820000000.0,-643000000.0,2178000000.0,17893000000.0,185000000.0,185000000.0,185000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2019.0,Q3YTD,2019-01-01,2019-09-30,,4.93,4.93,0.95,1144000000.0,4.91,14000000.0,151000000.0,1051000000.0,1051000000.0,,1049000000.0,2000000.0,5718000000.0,10756000000.0,,225000000.0,395000000.0,,1976000000.0,5718000000.0,5038000000.0,544000000.0,12000000.0,3529000000.0,1509000000.0,-307000000.0,1202000000.0,10756000000.0,183300000.0,183000000.0,184000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2019.0,Q3TTM,2018-10-01,2019-09-30,,5.97,5.97,4.55,1154000000.0,5.95,32000000.0,321000000.0,1247000000.0,1911000000.0,,1240000000.0,7000000.0,9292000000.0,19804000000.0,-664000000.0,216000000.0,800000000.0,,5551000000.0,9292000000.0,10512000000.0,974000000.0,15000000.0,7537000000.0,2975000000.0,-743000000.0,2232000000.0,19804000000.0,183300000.0,183000000.0,184000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2019.0,Q3,2019-07-01,2019-09-30,2019-10-28 10:31:07+00:00,1.74,1.74,,322000000.0,1.73,1000000.0,47000000.0,317000000.0,317000000.0,,319000000.0,-2000000.0,2245000000.0,3119000000.0,,72000000.0,101000000.0,,,2245000000.0,874000000.0,162000000.0,4000000.0,424000000.0,450000000.0,-86000000.0,364000000.0,3119000000.0,183300000.0,183000000.0,184000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2019.0,Q2YTD,2019-01-01,2019-06-30,,3.19,3.19,0.95,822000000.0,3.18,13000000.0,104000000.0,734000000.0,734000000.0,,730000000.0,4000000.0,3473000000.0,7637000000.0,,153000000.0,294000000.0,,1976000000.0,3473000000.0,4164000000.0,382000000.0,8000000.0,3105000000.0,1059000000.0,-221000000.0,838000000.0,7637000000.0,183800000.0,183000000.0,184000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2019.0,Q2TTM,2018-07-01,2019-06-30,,6.07,6.07,4.55,1105000000.0,6.06,41000000.0,308000000.0,1265000000.0,1929000000.0,,1255000000.0,10000000.0,9786000000.0,20235000000.0,-664000000.0,223000000.0,798000000.0,,5551000000.0,9786000000.0,10449000000.0,954000000.0,14000000.0,7495000000.0,2954000000.0,-717000000.0,2237000000.0,20235000000.0,183800000.0,183000000.0,184000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2019.0,Q2,2019-04-01,2019-06-30,2019-07-24 11:04:41+00:00,0.99,0.99,,305000000.0,0.99,13000000.0,21000000.0,179000000.0,179000000.0,,182000000.0,-3000000.0,2178000000.0,2888000000.0,,51000000.0,92000000.0,,,2178000000.0,710000000.0,154000000.0,3000000.0,410000000.0,300000000.0,-100000000.0,200000000.0,2888000000.0,183800000.0,183000000.0,184000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2019.0,Q1,2019-01-01,2019-03-31,2020-04-28 10:52:30+00:00,2.2,2.2,0.95,517000000.0,2.19,0.0,83000000.0,555000000.0,555000000.0,,548000000.0,7000000.0,1295000000.0,4749000000.0,,102000000.0,202000000.0,,1976000000.0,1295000000.0,3454000000.0,228000000.0,5000000.0,2695000000.0,759000000.0,-121000000.0,638000000.0,4749000000.0,249100000.0,182000000.0,183000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2019.0,Q1TTM,2018-04-01,2019-03-31,,6.37,6.37,4.55,1072000000.0,6.36,29000000.0,306000000.0,1322000000.0,1986000000.0,,1307000000.0,15000000.0,10068000000.0,20506000000.0,-664000000.0,230000000.0,803000000.0,,5551000000.0,10068000000.0,10438000000.0,935000000.0,14000000.0,7455000000.0,2983000000.0,-691000000.0,2292000000.0,20506000000.0,249100000.0,182000000.0,183000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2020.0,Q1TTM,2019-04-01,2020-03-31,,5.89,5.89,3.91,1040000000.0,5.88,18000000.0,269000000.0,1053000000.0,1769000000.0,,1055000000.0,-2000000.0,9531000000.0,17378000000.0,-716000000.0,181000000.0,724000000.0,,3253000000.0,9531000000.0,7847000000.0,982000000.0,26000000.0,5035000000.0,2812000000.0,-775000000.0,2038000000.0,17378000000.0,245200000.0,192000000.0,192000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2020.0,Q1,2020-01-01,2020-03-31,2020-04-28 10:52:30+00:00,1.77,1.77,1.01,611000000.0,1.76,-10000000.0,62000000.0,436000000.0,436000000.0,,434000000.0,2000000.0,1133000000.0,4234000000.0,,-9000000.0,202000000.0,,1547000000.0,1133000000.0,3101000000.0,256000000.0,12000000.0,2350000000.0,751000000.0,-253000000.0,498000000.0,4234000000.0,245200000.0,192000000.0,192000000.0
