company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,saleofinvestments,saleofplantpropertyandequipment
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2012.0,Q1,2012-01-01,2012-03-31,2012-05-04 13:04:30+00:00,,,,,10591000.0,-672000.0,-101505000.0,6868000.0,,14425000.0,-9037000.0,-73048000.0,14425000.0,-9037000.0,-73048000.0,-68332000.0,14661000.0,14661000.0,3205000.0,9500000.0,-198000.0,,,-8839000.0,-1943000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2012.0,Q1TTM,2011-04-01,2012-03-31,,-23164000.0,,56940000.0,2305000.0,38279000.0,-766000.0,-133455000.0,14687000.0,60644000.0,51929000.0,-82622000.0,27667000.0,51929000.0,-82622000.0,27667000.0,-3792000.0,99441000.0,99441000.0,23402000.0,15985000.0,-222000.0,,-3862000.0,-55374000.0,-39387000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2013.0,Q4,2013-10-01,2013-12-31,,-148097000.0,,85570000.0,1505000.0,14497000.0,-1940000.0,147539000.0,2372000.0,100000000.0,104510000.0,-173869000.0,232411000.0,104510000.0,-173869000.0,232411000.0,161112000.0,64166000.0,64166000.0,6209000.0,3397000.0,,,,-25772000.0,-1259000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2013.0,FY,2013-01-01,2013-12-31,2015-02-20 16:54:47+00:00,-148097000.0,,85570000.0,1505000.0,50549000.0,-3115000.0,-138230000.0,15099000.0,100000000.0,126795000.0,-238102000.0,120070000.0,126795000.0,-238102000.0,120070000.0,5648000.0,162330000.0,162330000.0,45421000.0,17167000.0,-1700000.0,,,-88305000.0,-5471000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-11-05 12:56:45+00:00,,,,,36052000.0,-1175000.0,-285769000.0,12727000.0,,22285000.0,-64233000.0,-112341000.0,22285000.0,-64233000.0,-112341000.0,-155464000.0,98164000.0,98164000.0,39212000.0,13770000.0,-1700000.0,,,-62533000.0,-4212000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,57739000.0,3306000.0,47379000.0,-1314000.0,-142264000.0,14310000.0,50000000.0,10660000.0,-73448000.0,93432000.0,10660000.0,-73448000.0,93432000.0,29330000.0,148296000.0,148296000.0,40021000.0,15419000.0,3495000.0,,,-76943000.0,-69069000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2013.0,Q3,2013-07-01,2013-09-30,,,,,,12434000.0,775000.0,-124402000.0,2989000.0,,5987000.0,-22362000.0,-21865000.0,5987000.0,-22362000.0,-21865000.0,-37465000.0,72784000.0,72784000.0,17319000.0,4315000.0,,,,-22362000.0,-1317000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-06 13:32:46+00:00,,,,,23618000.0,-1950000.0,-161367000.0,9738000.0,,16298000.0,-41871000.0,-90476000.0,16298000.0,-41871000.0,-90476000.0,-117999000.0,25380000.0,25380000.0,21893000.0,9455000.0,-1700000.0,,,-40171000.0,-2895000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,57739000.0,3306000.0,45986000.0,-248000.0,-69477000.0,14662000.0,50000000.0,9888000.0,-64846000.0,136120000.0,9888000.0,-64846000.0,136120000.0,80914000.0,132829000.0,132829000.0,26782000.0,14630000.0,3725000.0,,,-68571000.0,-69404000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2013.0,Q2,2013-04-01,2013-06-30,,,,,,11776000.0,-1247000.0,-50988000.0,5068000.0,,8849000.0,-23542000.0,-15940000.0,8849000.0,-23542000.0,-15940000.0,-31880000.0,17566000.0,17566000.0,5706000.0,5233000.0,-1700000.0,,,-21842000.0,-1452000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2013.0,Q1,2013-01-01,2013-03-31,2013-04-30 17:36:18+00:00,,,,,11842000.0,-703000.0,-110379000.0,4670000.0,,7449000.0,-18329000.0,-74536000.0,7449000.0,-18329000.0,-74536000.0,-86119000.0,7814000.0,7814000.0,16187000.0,4222000.0,0.0,,,-18329000.0,-1443000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,57739000.0,3306000.0,44333000.0,1299000.0,1122000.0,12578000.0,50000000.0,5321000.0,-56223000.0,198273000.0,5321000.0,-56223000.0,198273000.0,148670000.0,121931000.0,121931000.0,30887000.0,12590000.0,5227000.0,,,-61450000.0,-69847000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:03:38+00:00,-10924000.0,,103284000.0,4146000.0,72093000.0,-3341000.0,-123914000.0,15776000.0,250000000.0,182306000.0,-152312000.0,219033000.0,182306000.0,-152312000.0,219033000.0,245686000.0,208042000.0,208042000.0,62812000.0,36965000.0,,0.0,0.0,-141388000.0,-120435000.0,0.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2014.0,Q4,2014-10-01,2014-12-31,,,,103284000.0,4146000.0,19702000.0,-1934000.0,176024000.0,1716000.0,100000000.0,98179000.0,-44068000.0,291529000.0,98179000.0,-44068000.0,291529000.0,343706000.0,87709000.0,87709000.0,8094000.0,3909000.0,,,,-44068000.0,-7446000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 15:48:01+00:00,-10924000.0,,,,52391000.0,-1407000.0,-299938000.0,14060000.0,150000000.0,84127000.0,-108244000.0,-72496000.0,84127000.0,-108244000.0,-72496000.0,-98020000.0,120333000.0,120333000.0,54718000.0,33056000.0,,,0.0,-97320000.0,-112989000.0,0.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2014.0,Q3TTM,2013-10-01,2014-09-30,,-159021000.0,,85570000.0,1505000.0,66888000.0,-3347000.0,-152399000.0,16432000.0,250000000.0,188637000.0,-282113000.0,159915000.0,188637000.0,-282113000.0,159915000.0,63092000.0,184499000.0,184499000.0,60927000.0,36453000.0,,,,-123092000.0,-114248000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2014.0,Q3,2014-07-01,2014-09-30,,,,,,18044000.0,-1606000.0,-164863000.0,3864000.0,,5630000.0,-28159000.0,-26830000.0,5630000.0,-28159000.0,-26830000.0,-50965000.0,89105000.0,89105000.0,30884000.0,6755000.0,,,,-28159000.0,-4989000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2014.0,Q2TTM,2013-07-01,2014-06-30,,-159021000.0,,85570000.0,1505000.0,61278000.0,-966000.0,-111938000.0,15557000.0,250000000.0,188994000.0,-276316000.0,164880000.0,188994000.0,-276316000.0,164880000.0,76592000.0,168178000.0,168178000.0,47362000.0,34013000.0,,,,-117295000.0,-110576000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2014.0,Q2,2014-04-01,2014-06-30,,,,,,17027000.0,726000.0,59528000.0,1569000.0,150000000.0,47097000.0,-29185000.0,101870000.0,47097000.0,-29185000.0,101870000.0,120508000.0,17690000.0,17690000.0,7625000.0,2263000.0,,,,-29185000.0,-106735000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-04 16:01:07+00:00,-10924000.0,,,,34347000.0,199000.0,-135075000.0,10196000.0,150000000.0,78497000.0,-80085000.0,-45666000.0,78497000.0,-80085000.0,-45666000.0,-47055000.0,31228000.0,31228000.0,23834000.0,26301000.0,,,,-69161000.0,-108000000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2014.0,Q1,2014-01-01,2014-03-31,2014-05-06 17:38:56+00:00,-10924000.0,,,,17320000.0,-527000.0,-194603000.0,8627000.0,,31400000.0,-50900000.0,-147536000.0,31400000.0,-50900000.0,-147536000.0,-167563000.0,13538000.0,13538000.0,16209000.0,24038000.0,,,,-39976000.0,-1265000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2014.0,Q1TTM,2013-04-01,2014-03-31,,-159021000.0,,85570000.0,1505000.0,56027000.0,-2939000.0,-222454000.0,19056000.0,100000000.0,150746000.0,-270673000.0,47070000.0,150746000.0,-270673000.0,47070000.0,-75796000.0,168054000.0,168054000.0,45443000.0,36983000.0,-1700000.0,,,-109952000.0,-5293000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 10:43:52+00:00,-539460000.0,0.0,99708000.0,11176000.0,100940000.0,-11822000.0,-459173000.0,10310000.0,650000000.0,381433000.0,-847475000.0,14541000.0,381433000.0,-847475000.0,14541000.0,-463323000.0,232573000.0,232573000.0,140201000.0,-12728000.0,,0.0,-103144000.0,-301481000.0,-266149000.0,96610000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2015.0,Q4,2015-10-01,2015-12-31,,,,99708000.0,11176000.0,28729000.0,-4493000.0,142945000.0,2783000.0,,-286388000.0,-66654000.0,327989000.0,-286388000.0,-66654000.0,327989000.0,-29546000.0,105602000.0,105602000.0,50713000.0,-53496000.0,,,-22872000.0,-72078000.0,-235675000.0,28296000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 14:24:44+00:00,-539460000.0,,,,72211000.0,-7329000.0,-602118000.0,7527000.0,650000000.0,667821000.0,-780821000.0,-313448000.0,667821000.0,-780821000.0,-313448000.0,-433777000.0,126971000.0,126971000.0,89488000.0,40768000.0,,0.0,-80272000.0,-229403000.0,-30474000.0,68314000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2015.0,Q3TTM,2014-10-01,2015-09-30,,-539460000.0,,103284000.0,4146000.0,91913000.0,-9263000.0,-426094000.0,9243000.0,750000000.0,766000000.0,-824889000.0,-21919000.0,766000000.0,-824889000.0,-21919000.0,-90071000.0,214680000.0,214680000.0,97582000.0,44677000.0,,,-80272000.0,-273471000.0,-37920000.0,68314000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2015.0,Q3,2015-07-01,2015-09-30,,,,,,26147000.0,639000.0,-298158000.0,2583000.0,200000000.0,194613000.0,-51399000.0,-133535000.0,194613000.0,-51404000.0,-133535000.0,10313000.0,100477000.0,100477000.0,37999000.0,3096000.0,,,-38716000.0,-61597000.0,-11066000.0,48914000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 17:08:28+00:00,-539460000.0,,,,46064000.0,-7968000.0,-303960000.0,4944000.0,450000000.0,473208000.0,-729422000.0,-179913000.0,473208000.0,-729417000.0,-179913000.0,-444090000.0,26494000.0,26494000.0,51489000.0,37672000.0,,0.0,-41556000.0,-167806000.0,-19408000.0,19400000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2015.0,Q2TTM,2014-07-01,2015-06-30,,-539460000.0,,103284000.0,4146000.0,83810000.0,-11508000.0,-292799000.0,10524000.0,550000000.0,577017000.0,-801649000.0,84786000.0,577017000.0,-801644000.0,84786000.0,-151349000.0,203308000.0,203308000.0,90467000.0,48336000.0,,,-41556000.0,-240033000.0,-31843000.0,19400000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2015.0,Q2,2015-04-01,2015-06-30,,-351000.0,,,,24756000.0,-4347000.0,-57920000.0,2022000.0,50000000.0,43974000.0,-112076000.0,-3387000.0,43974000.0,-112082000.0,-3387000.0,-75842000.0,14766000.0,14766000.0,15011000.0,3059000.0,,,-31132000.0,-96693000.0,-11107000.0,16100000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 16:16:40+00:00,-539109000.0,,,,21308000.0,-3621000.0,-246040000.0,2922000.0,400000000.0,429234000.0,-617346000.0,-176526000.0,429234000.0,-617335000.0,-176526000.0,-368248000.0,11728000.0,11728000.0,36478000.0,34613000.0,,,-10424000.0,-71113000.0,-8301000.0,3300000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2015.0,Q1TTM,2014-04-01,2015-03-31,,-539109000.0,,103284000.0,4146000.0,76081000.0,-6435000.0,-175351000.0,10071000.0,650000000.0,580140000.0,-718758000.0,190043000.0,580140000.0,-718747000.0,190043000.0,45001000.0,206232000.0,206232000.0,83081000.0,47540000.0,,,-10424000.0,-172525000.0,-127471000.0,3300000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 18:55:11+00:00,0.0,0.0,135959000.0,21412000.0,144770000.0,,-140265000.0,15485000.0,1327601000.0,146114000.0,-381139000.0,366574000.0,146114000.0,-381139000.0,366623000.0,131598000.0,256979000.0,256979000.0,105090000.0,-16603000.0,,-2927000.0,-24230000.0,-387621000.0,-1177442000.0,30712000.0,0.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2016.0,Q4,2016-10-01,2016-12-31,,,,135959000.0,21412000.0,39388000.0,96000.0,309010000.0,2463000.0,25064000.0,-256159000.0,-65097000.0,402607000.0,-256159000.0,-65097000.0,402656000.0,81496000.0,103231000.0,103231000.0,-49022000.0,-494000.0,,,,-65097000.0,-283192000.0,,
