company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 15:59:25+00:00,0.63,0.63,0.24,0.62,,80400000.0,185300000.0,186200000.0,-900000.0,178800000.0,6500000.0,1092500000.0,1599100000.0,,-1200000.0,,196900000.0,1092500000.0,506600000.0,41900000.0,,196900000.0,309700000.0,-43100000.0,266600000.0,1599100000.0,283800000.0,285500000.0,289200000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.74,1.74,0.9,1.72,,314900000.0,529400000.0,524600000.0,4800000.0,503500000.0,25900000.0,4129100000.0,6105700000.0,,-56800000.0,,902700000.0,4129100000.0,1976600000.0,188000000.0,10400000.0,902700000.0,1073900000.0,-234400000.0,839500000.0,6105700000.0,286100000.0,288000000.0,291900000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 12:24:17+00:00,0.54,0.54,0.24,0.53,,81200000.0,161100000.0,163300000.0,-2200000.0,154500000.0,6600000.0,1044400000.0,1520300000.0,,-500000.0,,189800000.0,1044400000.0,475900000.0,41100000.0,,189800000.0,286100000.0,-41600000.0,244500000.0,1520300000.0,286100000.0,288000000.0,291900000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 15:40:21+00:00,2.22,2.22,1.04,2.19,,379000000.0,651000000.0,658000000.0,-7000000.0,632000000.0,19000000.0,4395000000.0,6596000000.0,0.0,121000000.0,,1102000000.0,4395000000.0,2201000000.0,199000000.0,16000000.0,1102000000.0,1099000000.0,-62000000.0,1037000000.0,6596000000.0,284700000.0,285000000.0,289000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2015.0,Q4,2015-10-01,2015-12-31,,0.36,0.36,0.26,0.34,,65000000.0,111000000.0,111000000.0,,106000000.0,5000000.0,1233000000.0,1875000000.0,,-9000000.0,,383000000.0,1233000000.0,642000000.0,90000000.0,16000000.0,383000000.0,259000000.0,-83000000.0,176000000.0,1875000000.0,284700000.0,285000000.0,289000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 12:59:29+00:00,0.62,0.62,0.26,0.62,,100000000.0,180000000.0,182000000.0,-2000000.0,175000000.0,5000000.0,1022000000.0,1579000000.0,,-20000000.0,,219000000.0,1022000000.0,557000000.0,36000000.0,,219000000.0,338000000.0,-56000000.0,282000000.0,1579000000.0,282300000.0,280000000.0,284000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.86,1.86,0.78,1.85,,314000000.0,540000000.0,547000000.0,-7000000.0,526000000.0,14000000.0,3162000000.0,4721000000.0,,130000000.0,,719000000.0,3162000000.0,1559000000.0,109000000.0,,719000000.0,840000000.0,21000000.0,861000000.0,4721000000.0,282300000.0,280000000.0,284000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.54,2.54,1.02,2.53,,415300000.0,742700000.0,756400000.0,-13700000.0,721200000.0,21500000.0,4277600000.0,6409300000.0,,126500000.0,,940200000.0,4277600000.0,2131700000.0,161300000.0,15000000.0,940200000.0,1191500000.0,-19800000.0,1171700000.0,6409300000.0,282300000.0,280000000.0,284000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2015.0,Q2,2015-04-01,2015-06-30,2016-08-02 14:45:06+00:00,0.85,0.85,0.26,0.84,,156000000.0,245000000.0,247000000.0,-2000000.0,240000000.0,5000000.0,1070000000.0,1587000000.0,,152000000.0,,230000000.0,1070000000.0,517000000.0,36000000.0,,230000000.0,287000000.0,116000000.0,403000000.0,1587000000.0,282400000.0,281000000.0,284000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.24,1.24,0.52,1.23,,214000000.0,360000000.0,365000000.0,-5000000.0,351000000.0,9000000.0,2140000000.0,3142000000.0,,150000000.0,,500000000.0,2140000000.0,1002000000.0,73000000.0,,500000000.0,502000000.0,77000000.0,579000000.0,3142000000.0,282400000.0,281000000.0,284000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.45,2.45,1.0,2.43,,387400000.0,720600000.0,733500000.0,-12900000.0,696700000.0,23900000.0,4330100000.0,6435600000.0,,91700000.0,,928300000.0,4330100000.0,2105500000.0,163000000.0,15000000.0,928300000.0,1177200000.0,-56300000.0,1120900000.0,6435600000.0,282400000.0,281000000.0,284000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 11:26:41+00:00,0.39,0.39,0.26,0.39,,58000000.0,115000000.0,118000000.0,-3000000.0,111000000.0,4000000.0,1070000000.0,1555000000.0,,-2000000.0,,270000000.0,1070000000.0,485000000.0,37000000.0,,270000000.0,215000000.0,-39000000.0,176000000.0,1555000000.0,284600000.0,283000000.0,287000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.23,2.23,0.98,2.21,,311800000.0,660900000.0,672700000.0,-11800000.0,635500000.0,25400000.0,4352600000.0,6447700000.0,,-61500000.0,,895200000.0,4352600000.0,2095100000.0,168900000.0,15000000.0,895200000.0,1199900000.0,-215400000.0,984500000.0,6447700000.0,284600000.0,283000000.0,287000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 15:19:29+00:00,1.61,1.61,1.04,1.59,0.0,291000000.0,547000000.0,546000000.0,1000000.0,525000000.0,22000000.0,5895000000.0,8831000000.0,0.0,-9000000.0,,1707000000.0,5895000000.0,2936000000.0,403000000.0,20000000.0,1707000000.0,1229000000.0,-392000000.0,837000000.0,8831000000.0,326100000.0,326000000.0,330000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2016.0,Q4,2016-10-01,2016-12-31,,0.5,0.5,0.26,0.49,,91000000.0,173000000.0,173000000.0,,164000000.0,9000000.0,1215000000.0,2036000000.0,,-1000000.0,,457000000.0,1215000000.0,821000000.0,119000000.0,20000000.0,457000000.0,364000000.0,-100000000.0,264000000.0,2036000000.0,326100000.0,326000000.0,330000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 12:08:39+00:00,0.57,0.57,0.26,0.56,,103000000.0,191000000.0,191000000.0,0.0,185000000.0,6000000.0,1527000000.0,2309000000.0,0.0,-6000000.0,,384000000.0,1527000000.0,782000000.0,98000000.0,,384000000.0,398000000.0,-104000000.0,294000000.0,2309000000.0,324600000.0,326000000.0,330000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.11,1.11,0.78,1.1,,200000000.0,374000000.0,373000000.0,1000000.0,361000000.0,13000000.0,4680000000.0,6795000000.0,,-8000000.0,,1250000000.0,4680000000.0,2115000000.0,284000000.0,,1250000000.0,865000000.0,-292000000.0,573000000.0,6795000000.0,324600000.0,326000000.0,330000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2016.0,Q3TTM,2015-10-01,2016-09-30,,1.47,1.47,1.04,1.44,,265000000.0,485000000.0,484000000.0,1000000.0,467000000.0,18000000.0,5913000000.0,8670000000.0,,-17000000.0,,1633000000.0,5913000000.0,2757000000.0,374000000.0,16000000.0,1633000000.0,1124000000.0,-375000000.0,749000000.0,8670000000.0,324600000.0,326000000.0,330000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 10:50:59+00:00,0.37,0.37,0.26,0.37,,66000000.0,124000000.0,123000000.0,1000000.0,121000000.0,3000000.0,1600000000.0,2305000000.0,,-1000000.0,,422000000.0,1600000000.0,705000000.0,93000000.0,,422000000.0,283000000.0,-94000000.0,189000000.0,2305000000.0,327000000.0,325000000.0,329000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.54,0.54,0.52,0.54,,97000000.0,183000000.0,182000000.0,1000000.0,176000000.0,7000000.0,3153000000.0,4486000000.0,,-2000000.0,,866000000.0,3153000000.0,1333000000.0,186000000.0,,866000000.0,467000000.0,-188000000.0,279000000.0,4486000000.0,327000000.0,325000000.0,329000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.52,1.52,1.04,1.5,,262000000.0,474000000.0,475000000.0,-1000000.0,457000000.0,17000000.0,5408000000.0,7940000000.0,,-31000000.0,,1468000000.0,5408000000.0,2532000000.0,312000000.0,16000000.0,1468000000.0,1064000000.0,-327000000.0,737000000.0,7940000000.0,327000000.0,325000000.0,329000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 11:11:12+00:00,0.17,0.17,0.26,0.17,,31000000.0,59000000.0,59000000.0,0.0,55000000.0,4000000.0,1553000000.0,2181000000.0,,-1000000.0,,444000000.0,1553000000.0,628000000.0,93000000.0,,444000000.0,184000000.0,-94000000.0,90000000.0,2181000000.0,323500000.0,324000000.0,327000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.0,2.0,1.04,1.97,,352000000.0,595000000.0,599000000.0,-4000000.0,576000000.0,19000000.0,4878000000.0,7222000000.0,,122000000.0,,1276000000.0,4878000000.0,2344000000.0,255000000.0,16000000.0,1276000000.0,1068000000.0,-117000000.0,951000000.0,7222000000.0,323500000.0,324000000.0,327000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 17:16:58+00:00,3.82,3.82,1.16,3.75,0.0,-321000000.0,1294000000.0,1294000000.0,,1261000000.0,33000000.0,5794000000.0,8668000000.0,-3000000.0,-119000000.0,,1442000000.0,5794000000.0,2874000000.0,359000000.0,22000000.0,1442000000.0,1432000000.0,-456000000.0,976000000.0,8668000000.0,330100000.0,330000000.0,336000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2017.0,Q4,2017-10-01,2017-12-31,,2.82,2.83,0.29,2.76,,-581000000.0,943000000.0,943000000.0,,934000000.0,9000000.0,1397000000.0,2166000000.0,-3000000.0,3000000.0,,338000000.0,1397000000.0,769000000.0,91000000.0,22000000.0,338000000.0,431000000.0,-66000000.0,365000000.0,2166000000.0,330100000.0,330000000.0,336000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2017.0,Q3,2017-07-01,2017-09-30,2018-10-30 16:21:12+00:00,0.18,0.18,0.29,0.18,0.0,50000000.0,69000000.0,69000000.0,,59000000.0,10000000.0,1386000000.0,2096000000.0,0.0,-182000000.0,,325000000.0,1386000000.0,710000000.0,84000000.0,,325000000.0,385000000.0,-266000000.0,119000000.0,2096000000.0,327800000.0,331000000.0,336000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.0,0.99,0.87,0.99,,260000000.0,351000000.0,351000000.0,,327000000.0,24000000.0,4397000000.0,6502000000.0,,-122000000.0,,1104000000.0,4397000000.0,2105000000.0,268000000.0,,1104000000.0,1001000000.0,-390000000.0,611000000.0,6502000000.0,327800000.0,331000000.0,336000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.5,1.49,1.13,1.48,,351000000.0,524000000.0,524000000.0,,491000000.0,33000000.0,5612000000.0,8538000000.0,,-123000000.0,,1561000000.0,5612000000.0,2926000000.0,387000000.0,20000000.0,1561000000.0,1365000000.0,-490000000.0,875000000.0,8538000000.0,327800000.0,331000000.0,336000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2017.0,Q2,2017-04-01,2017-06-30,2018-07-31 16:17:00+00:00,0.4,0.42,0.29,0.42,,136000000.0,147000000.0,147000000.0,,139000000.0,8000000.0,1520000000.0,2258000000.0,0.0,4000000.0,,368000000.0,1520000000.0,738000000.0,91000000.0,,368000000.0,370000000.0,-87000000.0,283000000.0,2258000000.0,347500000.0,330000000.0,334000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.82,0.81,0.58,0.81,,210000000.0,282000000.0,282000000.0,,268000000.0,14000000.0,3011000000.0,4406000000.0,,60000000.0,,779000000.0,3011000000.0,1395000000.0,184000000.0,,779000000.0,616000000.0,-124000000.0,492000000.0,4406000000.0,347500000.0,330000000.0,334000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.89,1.88,1.1,1.86,,404000000.0,646000000.0,646000000.0,,617000000.0,29000000.0,5753000000.0,8751000000.0,,53000000.0,,1620000000.0,5753000000.0,2998000000.0,401000000.0,20000000.0,1620000000.0,1378000000.0,-328000000.0,1050000000.0,8751000000.0,347500000.0,330000000.0,334000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 12:12:57+00:00,0.42,0.39,0.29,0.39,,74000000.0,135000000.0,135000000.0,,129000000.0,6000000.0,1491000000.0,2148000000.0,0.0,56000000.0,,411000000.0,1491000000.0,657000000.0,93000000.0,,411000000.0,246000000.0,-37000000.0,209000000.0,2148000000.0,307100000.0,328000000.0,333000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.86,1.83,1.07,1.81,,334000000.0,623000000.0,622000000.0,1000000.0,599000000.0,24000000.0,5833000000.0,8798000000.0,,48000000.0,,1674000000.0,5833000000.0,2965000000.0,403000000.0,20000000.0,1674000000.0,1291000000.0,-335000000.0,956000000.0,8798000000.0,307100000.0,328000000.0,333000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 17:16:58+00:00,2.58,2.58,1.28,2.55,95000000.0,208000000.0,881000000.0,881000000.0,,846000000.0,35000000.0,5569000000.0,8423000000.0,-15000000.0,-57000000.0,,1301000000.0,5569000000.0,2854000000.0,314000000.0,17000000.0,1396000000.0,1458000000.0,-354000000.0,1104000000.0,8423000000.0,327900000.0,328000000.0,332000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2018.0,Q4,2018-10-01,2018-12-31,,0.92,0.92,0.32,0.9,,86000000.0,310000000.0,310000000.0,,298000000.0,12000000.0,1377000000.0,2167000000.0,-3000000.0,2000000.0,,321000000.0,1377000000.0,790000000.0,89000000.0,17000000.0,321000000.0,469000000.0,-70000000.0,399000000.0,2167000000.0,327900000.0,328000000.0,332000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2018.0,Q3,2018-07-01,2018-09-30,2019-11-05 16:17:12+00:00,0.47,0.47,0.32,0.47,95000000.0,37000000.0,163000000.0,163000000.0,,154000000.0,9000000.0,1364000000.0,2084000000.0,-4000000.0,-58000000.0,,283000000.0,1364000000.0,720000000.0,80000000.0,,378000000.0,342000000.0,-138000000.0,204000000.0,2084000000.0,327700000.0,328000000.0,331000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.66,1.66,0.96,1.65,95000000.0,122000000.0,571000000.0,571000000.0,,548000000.0,23000000.0,4192000000.0,6256000000.0,-12000000.0,-59000000.0,,980000000.0,4192000000.0,2064000000.0,225000000.0,,1075000000.0,989000000.0,-284000000.0,705000000.0,6256000000.0,327700000.0,328000000.0,331000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2018.0,Q3TTM,2017-10-01,2018-09-30,,4.48,4.49,1.25,4.41,95000000.0,-459000000.0,1514000000.0,1514000000.0,,1482000000.0,32000000.0,5589000000.0,8422000000.0,-15000000.0,-56000000.0,,1318000000.0,5589000000.0,2833000000.0,316000000.0,22000000.0,1413000000.0,1420000000.0,-350000000.0,1070000000.0,8422000000.0,327700000.0,328000000.0,331000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2018.0,Q2,2018-04-01,2018-06-30,2019-08-06 16:17:12+00:00,0.64,0.64,0.32,0.64,,51000000.0,218000000.0,218000000.0,,212000000.0,6000000.0,1414000000.0,2106000000.0,-7000000.0,-4000000.0,,339000000.0,1414000000.0,692000000.0,73000000.0,,339000000.0,353000000.0,-77000000.0,276000000.0,2106000000.0,331300000.0,329000000.0,333000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.19,1.19,0.64,1.18,,85000000.0,408000000.0,408000000.0,,394000000.0,14000000.0,2828000000.0,4172000000.0,-8000000.0,-1000000.0,,697000000.0,2828000000.0,1344000000.0,145000000.0,,697000000.0,647000000.0,-146000000.0,501000000.0,4172000000.0,331300000.0,329000000.0,333000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2018.0,Q2TTM,2017-07-01,2018-06-30,,4.19,4.2,1.22,4.12,,-446000000.0,1420000000.0,1420000000.0,,1387000000.0,33000000.0,5611000000.0,8434000000.0,-11000000.0,-180000000.0,,1360000000.0,5611000000.0,2823000000.0,320000000.0,22000000.0,1360000000.0,1463000000.0,-478000000.0,985000000.0,8434000000.0,331300000.0,329000000.0,333000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 16:16:53+00:00,0.55,0.55,0.32,0.54,,34000000.0,190000000.0,190000000.0,,182000000.0,8000000.0,1414000000.0,2066000000.0,-1000000.0,3000000.0,,358000000.0,1414000000.0,652000000.0,72000000.0,,358000000.0,294000000.0,-69000000.0,225000000.0,2066000000.0,330900000.0,330000000.0,334000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2018.0,Q1TTM,2017-04-01,2018-03-31,,3.95,3.98,1.19,3.9,,-361000000.0,1349000000.0,1349000000.0,,1314000000.0,35000000.0,5717000000.0,8586000000.0,-4000000.0,-172000000.0,,1389000000.0,5717000000.0,2869000000.0,338000000.0,22000000.0,1389000000.0,1480000000.0,-488000000.0,992000000.0,8586000000.0,330900000.0,330000000.0,334000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2019.0,Q4,2019-10-01,2019-12-31,,-0.57,-0.57,0.35,-0.55,,-20000000.0,-157000000.0,-157000000.0,,-158000000.0,1000000.0,1987000000.0,3342000000.0,6000000.0,-211000000.0,,1232000000.0,1987000000.0,1355000000.0,147000000.0,52000000.0,1232000000.0,123000000.0,-306000000.0,-183000000.0,3342000000.0,444800000.0,445000000.0,451000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 17:16:58+00:00,0.67,0.67,1.4,0.66,87000000.0,100000000.0,303000000.0,303000000.0,,298000000.0,5000000.0,6610000000.0,10333000000.0,-10000000.0,-219000000.0,,2667000000.0,6610000000.0,3723000000.0,389000000.0,52000000.0,2754000000.0,969000000.0,-556000000.0,413000000.0,10333000000.0,444800000.0,445000000.0,451000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2019.0,Q3YTD,2019-01-01,2019-09-30,,1.24,1.24,1.05,1.21,87000000.0,120000000.0,460000000.0,460000000.0,,456000000.0,4000000.0,4623000000.0,6991000000.0,-16000000.0,-8000000.0,,1435000000.0,4623000000.0,2368000000.0,242000000.0,,1522000000.0,846000000.0,-250000000.0,596000000.0,6991000000.0,513300000.0,516000000.0,524000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2019.0,Q3TTM,2018-10-01,2019-09-30,,2.16,2.16,1.37,2.11,87000000.0,206000000.0,770000000.0,770000000.0,,754000000.0,16000000.0,6000000000.0,9158000000.0,-19000000.0,-6000000.0,,1756000000.0,6000000000.0,3158000000.0,331000000.0,17000000.0,1843000000.0,1315000000.0,-320000000.0,995000000.0,9158000000.0,513300000.0,516000000.0,524000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2019.0,Q3,2019-07-01,2019-09-30,2019-11-05 16:17:12+00:00,0.3,0.3,0.35,0.29,87000000.0,48000000.0,156000000.0,156000000.0,,154000000.0,2000000.0,1838000000.0,2822000000.0,-5000000.0,164000000.0,,757000000.0,1838000000.0,984000000.0,95000000.0,,844000000.0,140000000.0,69000000.0,209000000.0,2822000000.0,513300000.0,516000000.0,524000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.94,0.94,0.7,0.92,,72000000.0,304000000.0,304000000.0,,302000000.0,2000000.0,2785000000.0,4169000000.0,-11000000.0,-172000000.0,,678000000.0,2785000000.0,1384000000.0,147000000.0,,678000000.0,706000000.0,-319000000.0,387000000.0,4169000000.0,320800000.0,324000000.0,327000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2019.0,Q2TTM,2018-07-01,2019-06-30,,2.33,2.33,1.34,2.29,95000000.0,195000000.0,777000000.0,777000000.0,,754000000.0,23000000.0,5526000000.0,8420000000.0,-18000000.0,-228000000.0,,1282000000.0,5526000000.0,2894000000.0,316000000.0,17000000.0,1377000000.0,1517000000.0,-527000000.0,990000000.0,8420000000.0,320800000.0,324000000.0,327000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2019.0,Q2,2019-04-01,2019-06-30,2019-08-06 16:17:12+00:00,0.48,0.48,0.35,0.47,,40000000.0,155000000.0,155000000.0,,154000000.0,1000000.0,1404000000.0,2112000000.0,-4000000.0,-120000000.0,,317000000.0,1404000000.0,708000000.0,72000000.0,,317000000.0,391000000.0,-192000000.0,199000000.0,2112000000.0,320800000.0,324000000.0,327000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 16:17:19+00:00,0.46,0.46,0.35,0.45,,32000000.0,149000000.0,149000000.0,,148000000.0,1000000.0,1381000000.0,2057000000.0,-7000000.0,-52000000.0,,361000000.0,1381000000.0,676000000.0,75000000.0,,361000000.0,315000000.0,-127000000.0,188000000.0,2057000000.0,321700000.0,323000000.0,326000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2019.0,Q1TTM,2018-04-01,2019-03-31,,2.49,2.49,1.31,2.46,95000000.0,206000000.0,840000000.0,840000000.0,,812000000.0,28000000.0,5536000000.0,8414000000.0,-21000000.0,-112000000.0,,1304000000.0,5536000000.0,2878000000.0,317000000.0,17000000.0,1399000000.0,1479000000.0,-412000000.0,1067000000.0,8414000000.0,321700000.0,323000000.0,326000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2020.0,Q1TTM,2019-04-01,2020-03-31,,0.23,0.23,1.4,0.23,87000000.0,38000000.0,172000000.0,172000000.0,,165000000.0,7000000.0,7318000000.0,11354000000.0,-4000000.0,-206000000.0,,3187000000.0,7318000000.0,4036000000.0,394000000.0,52000000.0,3274000000.0,762000000.0,-548000000.0,214000000.0,11354000000.0,750000000.0,616000000.0,625000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 16:17:19+00:00,0.02,0.02,0.35,0.02,,-30000000.0,18000000.0,18000000.0,,15000000.0,3000000.0,2089000000.0,3078000000.0,-1000000.0,-39000000.0,,881000000.0,2089000000.0,989000000.0,80000000.0,,881000000.0,108000000.0,-119000000.0,-11000000.0,3078000000.0,750000000.0,616000000.0,625000000.0
