company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otherincome,otherspecialcharges,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,Q3,2011-10-01,2011-12-31,2013-02-11 14:09:05+00:00,2678000.0,0.4,0.4,0.348,0.38,6188000.0,77489000.0,77489000.0,,77489000.0,,143668000.0,329156000.0,,156000.0,-660000.0,44256000.0,51087000.0,143668000.0,185488000.0,8994000.0,4388000.0,97361000.0,88127000.0,-4450000.0,83677000.0,329156000.0,193700000.0,191640000.0,203291000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,Q3YTD,2011-04-01,2011-12-31,,5381000.0,1.34,1.34,1.04,1.27,31704000.0,256069000.0,256069000.0,,256069000.0,,442326000.0,1044265000.0,,-1262000.0,-660000.0,134937000.0,159674000.0,442326000.0,601939000.0,25920000.0,12348000.0,299332000.0,302607000.0,-14834000.0,287773000.0,1044265000.0,193700000.0,191640000.0,203291000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,Q3TTM,2011-01-01,2011-12-31,,17793000.0,2.01,2.01,1.04,1.9,21453000.0,381597000.0,388943000.0,-7346000.0,381597000.0,,618229000.0,1460574000.0,,-1132000.0,-474000.0,180969000.0,214495000.0,618229000.0,842345000.0,33985000.0,15951000.0,412783000.0,429562000.0,-19166000.0,410396000.0,1460574000.0,193700000.0,191640000.0,203291000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,Q2,2011-07-01,2011-09-30,2012-11-09 14:18:14+00:00,2703000.0,0.42,0.42,0.34700000000000003,0.4,10983000.0,79287000.0,79287000.0,,79287000.0,,143899000.0,340602000.0,,-2454000.0,0.0,45383000.0,50997000.0,143899000.0,196703000.0,8911000.0,4015000.0,99083000.0,97620000.0,-7350000.0,90270000.0,340602000.0,188800000.0,190809000.0,200199000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,Q2YTD,2011-04-01,2011-09-30,,2703000.0,0.94,0.94,0.69,0.89,25516000.0,178580000.0,178580000.0,,178580000.0,,298658000.0,715109000.0,,-1418000.0,,90681000.0,108587000.0,298658000.0,416451000.0,16926000.0,7960000.0,201971000.0,214480000.0,-10384000.0,204096000.0,715109000.0,188800000.0,190809000.0,200199000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,Q2TTM,2010-10-01,2011-09-30,,15115000.0,2.15,2.15,1.38,2.03,27726000.0,404884000.0,413384000.0,-8500000.0,404884000.0,,625988000.0,1499242000.0,,-913000.0,832000.0,178911000.0,219508000.0,625988000.0,873254000.0,32663000.0,15798000.0,414366000.0,458888000.0,-17778000.0,441110000.0,1499242000.0,188800000.0,190809000.0,200199000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,Q1,2011-04-01,2011-06-30,2012-08-09 14:11:12+00:00,,0.52,0.52,0.34600000000000003,0.49,14533000.0,99293000.0,99293000.0,,99293000.0,,154759000.0,374507000.0,,1036000.0,,45298000.0,57590000.0,154759000.0,219748000.0,8015000.0,3945000.0,102888000.0,116860000.0,-3034000.0,113826000.0,374507000.0,190900000.0,190112000.0,204567000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,Q1TTM,2010-07-01,2011-06-30,,12412000.0,2.28,2.28,1.38,2.17,32993000.0,428677000.0,438845000.0,-10168000.0,428677000.0,,639355000.0,1540911000.0,,3414000.0,1390000.0,177248000.0,226095000.0,639355000.0,901556000.0,31797000.0,15810000.0,417145000.0,484411000.0,-12573000.0,471838000.0,1540911000.0,190900000.0,190112000.0,204567000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,FY,2012-04-01,2013-03-31,2014-05-30 16:17:14+00:00,111537000.0,0.65,0.65,1.406,0.62,24788000.0,127389000.0,127389000.0,,127389000.0,,743164000.0,1581623000.0,,-404000.0,32175000.0,254723000.0,261471000.0,743164000.0,838459000.0,40915000.0,14943000.0,659906000.0,178553000.0,-26376000.0,152177000.0,1581623000.0,196000000.0,194595000.0,205776000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q4,2013-01-01,2013-03-31,,43968000.0,0.3,0.3,0.35,0.29,-10188000.0,59690000.0,59690000.0,,59690000.0,,189387000.0,430144000.0,,-715000.0,7222000.0,70438000.0,62416000.0,189387000.0,240757000.0,9932000.0,3436000.0,184044000.0,56713000.0,-7211000.0,49502000.0,430144000.0,196000000.0,194595000.0,205776000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q3,2012-10-01,2012-12-31,2013-02-11 14:09:05+00:00,39711000.0,0.05,0.05,0.35200000000000004,0.05,-481000.0,10173000.0,10173000.0,,10173000.0,,215619000.0,416047000.0,,-228000.0,2559000.0,71377000.0,69368000.0,215619000.0,200428000.0,11077000.0,3584000.0,183015000.0,17413000.0,-7721000.0,9692000.0,416047000.0,203500000.0,194958000.0,204405000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q3YTD,2012-04-01,2012-12-31,,67569000.0,0.35,0.35,1.05,0.33,34976000.0,67699000.0,67699000.0,,67699000.0,,553777000.0,1151479000.0,,311000.0,24953000.0,184285000.0,199055000.0,553777000.0,597702000.0,30983000.0,11507000.0,475862000.0,121840000.0,-19165000.0,102675000.0,1151479000.0,203500000.0,194958000.0,204405000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q3TTM,2012-01-01,2012-12-31,,73151000.0,0.77,0.77,1.4,0.71,46262000.0,148335000.0,148335000.0,,148335000.0,,695333000.0,1490390000.0,,1221000.0,26450000.0,231998000.0,247709000.0,695333000.0,795057000.0,39329000.0,16956000.0,579308000.0,215749000.0,-21152000.0,194597000.0,1490390000.0,203500000.0,194958000.0,204405000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q2,2012-07-01,2012-09-30,2012-11-09 14:18:14+00:00,27858000.0,-0.11,-0.11,0.35100000000000003,-0.11,23303000.0,-21184000.0,-21184000.0,,-21184000.0,,189103000.0,383298000.0,,1071000.0,22394000.0,64082000.0,71767000.0,189103000.0,194195000.0,10758000.0,3712000.0,186101000.0,8094000.0,-5975000.0,2119000.0,383298000.0,192600000.0,194060000.0,194060000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q2YTD,2012-04-01,2012-09-30,,27858000.0,0.3,0.3,0.7,0.28,35457000.0,57526000.0,57526000.0,,57526000.0,,338158000.0,735432000.0,,539000.0,22394000.0,112908000.0,129687000.0,338158000.0,397274000.0,19906000.0,7923000.0,292847000.0,104427000.0,-11444000.0,92983000.0,735432000.0,192600000.0,194060000.0,194060000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q2TTM,2011-10-01,2012-09-30,,36118000.0,1.12,1.12,1.4,1.04,52931000.0,215651000.0,215651000.0,,215651000.0,,623382000.0,1403499000.0,,1605000.0,23231000.0,204877000.0,229428000.0,623382000.0,780117000.0,37246000.0,17760000.0,493654000.0,286463000.0,-17881000.0,268582000.0,1403499000.0,192600000.0,194060000.0,194060000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q1,2012-04-01,2012-06-30,2012-08-09 14:11:12+00:00,,0.41,0.41,0.35,0.39,12154000.0,78710000.0,78710000.0,,78710000.0,,149055000.0,352134000.0,,-532000.0,,48826000.0,57920000.0,149055000.0,203079000.0,9148000.0,4211000.0,106746000.0,96333000.0,-5469000.0,90864000.0,352134000.0,192000000.0,193452000.0,203700000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q1TTM,2011-07-01,2012-06-30,,10963000.0,1.65,1.65,1.39,1.55,40611000.0,316122000.0,316122000.0,,316122000.0,,578178000.0,1360803000.0,,-1920000.0,837000.0,186178000.0,208658000.0,578178000.0,782625000.0,35399000.0,18063000.0,406636000.0,375989000.0,-19256000.0,356733000.0,1360803000.0,192000000.0,193452000.0,203700000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,FY,2013-04-01,2014-03-31,2016-05-24 17:13:41+00:00,94534000.0,1.99,1.99,1.4169999999999998,1.82,37073000.0,395281000.0,395281000.0,,395281000.0,0.0,802474000.0,1931217000.0,,5898000.0,3024000.0,305043000.0,267278000.0,802474000.0,1128743000.0,48716000.0,16308000.0,669879000.0,458864000.0,-26510000.0,432354000.0,1931217000.0,198600000.0,198291000.0,217630000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q4,2014-01-01,2014-03-31,,21309000.0,0.56,0.56,0.36,0.51,6729000.0,111495000.0,111495000.0,,111495000.0,,202798000.0,493384000.0,,-195000.0,533000.0,77363000.0,65344000.0,202798000.0,290586000.0,11961000.0,4343000.0,164549000.0,126037000.0,-7813000.0,118224000.0,493384000.0,198600000.0,198291000.0,217630000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q3,2013-10-01,2013-12-31,2014-02-07 13:45:03+00:00,21804000.0,0.53,0.53,0.3545,0.48,7187000.0,105401000.0,105401000.0,,105401000.0,,199652000.0,482372000.0,,3824000.0,801000.0,76341000.0,66856000.0,199652000.0,282720000.0,12545000.0,4391000.0,165802000.0,116918000.0,-4330000.0,112588000.0,482372000.0,198900000.0,198759000.0,219089000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q3YTD,2013-04-01,2013-12-31,,73225000.0,1.43,1.43,1.06,1.31,30344000.0,283786000.0,283786000.0,,283786000.0,,599676000.0,1437833000.0,,6093000.0,2491000.0,227680000.0,201934000.0,599676000.0,838157000.0,36755000.0,11965000.0,505330000.0,332827000.0,-18697000.0,314130000.0,1437833000.0,198900000.0,198759000.0,219089000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q3TTM,2013-01-01,2013-12-31,,117193000.0,1.73,1.73,1.41,1.6,20156000.0,343476000.0,343476000.0,,343476000.0,,789063000.0,1867977000.0,,5378000.0,9713000.0,298118000.0,264350000.0,789063000.0,1078914000.0,46687000.0,15401000.0,689374000.0,389540000.0,-25908000.0,363632000.0,1867977000.0,198900000.0,198759000.0,219089000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q2,2013-07-01,2013-09-30,2013-11-08 12:21:10+00:00,23744000.0,0.5,0.5,0.354,0.46,11400000.0,99806000.0,99806000.0,,99806000.0,,203806000.0,492669000.0,,2143000.0,-11000.0,78254000.0,69368000.0,203806000.0,288863000.0,12354000.0,3909000.0,171355000.0,117508000.0,-6302000.0,111206000.0,492669000.0,199600000.0,197825000.0,216475000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q2YTD,2013-04-01,2013-09-30,,51421000.0,0.9,0.9,0.71,0.83,23157000.0,178385000.0,178385000.0,,178385000.0,,400024000.0,955461000.0,,2269000.0,1690000.0,151339000.0,135078000.0,400024000.0,555437000.0,24210000.0,7574000.0,339528000.0,215909000.0,-14367000.0,201542000.0,955461000.0,199600000.0,197825000.0,216475000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q2TTM,2012-10-01,2013-09-30,,135100000.0,1.25,1.25,1.41,1.17,12488000.0,248248000.0,248248000.0,,248248000.0,,805030000.0,1801652000.0,,1326000.0,11471000.0,293154000.0,266862000.0,805030000.0,996622000.0,45219000.0,14594000.0,706587000.0,290035000.0,-29299000.0,260736000.0,1801652000.0,199600000.0,197825000.0,216475000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q1,2013-04-01,2013-06-30,2013-08-09 15:50:11+00:00,27677000.0,0.4,0.4,0.3535,0.37,11757000.0,78579000.0,78579000.0,,78579000.0,,196218000.0,462792000.0,,126000.0,1701000.0,73085000.0,65710000.0,196218000.0,266574000.0,11856000.0,3665000.0,168173000.0,98401000.0,-8065000.0,90336000.0,462792000.0,196400000.0,196950000.0,212266000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q1TTM,2012-07-01,2013-06-30,,139214000.0,0.64,0.64,1.41,0.6,24391000.0,127258000.0,127258000.0,,127258000.0,,790327000.0,1692281000.0,,254000.0,33876000.0,278982000.0,269261000.0,790327000.0,901954000.0,43623000.0,14397000.0,721333000.0,180621000.0,-28972000.0,151649000.0,1692281000.0,196400000.0,196950000.0,212266000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2015.0,FY,2014-04-01,2015-03-31,2017-05-30 16:42:18+00:00,176746000.0,1.84,1.84,1.425,1.65,-19418000.0,365325000.0,365325000.0,0.0,369009000.0,-3684000.0,917472000.0,2147036000.0,,13742000.0,2840000.0,349543000.0,274815000.0,917472000.0,1229564000.0,112665000.0,19210000.0,803944000.0,425620000.0,-79713000.0,345907000.0,2147036000.0,200500000.0,200937000.0,223561000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2015.0,Q4,2015-01-01,2015-03-31,,47087000.0,0.49,0.49,0.36,0.44,-36559000.0,98580000.0,98580000.0,,99402000.0,-822000.0,229575000.0,543207000.0,,17277000.0,758000.0,87662000.0,67778000.0,229575000.0,313632000.0,70745000.0,5142000.0,203285000.0,110347000.0,-48326000.0,62021000.0,543207000.0,200500000.0,200937000.0,223561000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2015.0,Q3,2014-10-01,2014-12-31,2016-02-05 16:47:12+00:00,47582000.0,0.43,0.43,0.3565,0.39,1393000.0,84798000.0,84798000.0,,86057000.0,-1259000.0,226751000.0,528710000.0,,-2457000.0,1003000.0,88697000.0,66668000.0,226751000.0,301959000.0,14223000.0,4862000.0,203950000.0,98009000.0,-11818000.0,86191000.0,528710000.0,200100000.0,201203000.0,223487000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2015.0,Q3YTD,2014-04-01,2014-12-31,,129659000.0,1.35,1.35,1.07,1.21,17141000.0,266745000.0,266745000.0,,269607000.0,-2862000.0,687897000.0,1603829000.0,,-3535000.0,2082000.0,261881000.0,207037000.0,687897000.0,915932000.0,41920000.0,14068000.0,600659000.0,315273000.0,-31387000.0,283886000.0,1603829000.0,200100000.0,201203000.0,223487000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2015.0,Q3TTM,2014-01-01,2014-12-31,,150968000.0,1.91,1.91,1.42,1.72,23870000.0,378240000.0,378240000.0,,381102000.0,-2862000.0,890695000.0,2097213000.0,,-3730000.0,2615000.0,339244000.0,272381000.0,890695000.0,1206518000.0,53881000.0,18411000.0,765208000.0,441310000.0,-39200000.0,402110000.0,2097213000.0,200100000.0,201203000.0,223487000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2015.0,Q2,2014-07-01,2014-09-30,2015-11-09 13:59:20+00:00,45433000.0,0.47,0.47,0.35600000000000004,0.42,-1334000.0,92038000.0,92038000.0,,93641000.0,-1603000.0,238789000.0,546243000.0,,-1091000.0,775000.0,88814000.0,71114000.0,238789000.0,307454000.0,14019000.0,4496000.0,206136000.0,101318000.0,-10614000.0,90704000.0,546243000.0,199200000.0,200629000.0,225284000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2015.0,Q2YTD,2014-04-01,2014-09-30,,82077000.0,0.92,0.92,0.71,0.82,15748000.0,181947000.0,181947000.0,,183550000.0,-1603000.0,461146000.0,1075119000.0,,-1078000.0,1079000.0,173184000.0,140369000.0,461146000.0,613973000.0,27697000.0,9206000.0,396709000.0,217264000.0,-19569000.0,197695000.0,1075119000.0,199200000.0,200629000.0,225284000.0
