company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinterestpayable,accruedinvestmentincome,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,fedfundssold,goodwill,intangibleassets,interestbearingdepositsatotherbanks,loansheldforsale,longtermdebt,netpremisesandequipment,noncontrollinginterests,noninterestbearingdeposits,otherassets,otherequity,otherlongtermliabilities,othershorttermpayables,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock
Morgan Stanley,MS,,895421,2016.0,FY,,2016-12-31,2018-02-27 16:09:47+00:00,,,-2643000000.0,22017000000.0,0.0,20440000000.0,101955000000.0,6577000000.0,2721000000.0,21364000000.0,,192678000000.0,,1127000000.0,155863000000.0,442443000000.0,10371000000.0,144090000000.0,,,,53679000000.0,245141000000.0,814949000000.0,76050000000.0,76050000000.0,77177000000.0,737772000000.0,814949000000.0,,217872000000.0,-5797000000.0
Morgan Stanley,MS,,895421,2016.0,Q3,,2016-09-30,2016-11-02 16:09:20+00:00,,,-1070000000.0,26899000000.0,0.0,20176000000.0,90579000000.0,6584000000.0,2747000000.0,15653000000.0,,190254000000.0,,1313000000.0,151843000000.0,180934000000.0,10359000000.0,151475000000.0,,,,52545000000.0,241857000000.0,813891000000.0,77149000000.0,77149000000.0,78462000000.0,735429000000.0,813891000000.0,,490495000000.0,-4861000000.0
Morgan Stanley,MS,,895421,2016.0,Q2,,2016-06-30,2016-08-03 16:08:26+00:00,,,-905000000.0,27597000000.0,0.0,19844000000.0,97589000000.0,6581000000.0,2833000000.0,28536000000.0,,190634000000.0,,1259000000.0,152693000000.0,181636000000.0,10393000000.0,154774000000.0,,,,51410000000.0,252397000000.0,828873000000.0,77116000000.0,77116000000.0,78375000000.0,750498000000.0,828873000000.0,,484101000000.0,-3626000000.0
Morgan Stanley,MS,,895421,2016.0,Q1,,2016-03-31,2016-05-04 17:07:02+00:00,,,-1238000000.0,22797000000.0,0.0,19685000000.0,98774000000.0,6586000000.0,2909000000.0,30841000000.0,,189260000000.0,,1165000000.0,157591000000.0,171386000000.0,10381000000.0,147054000000.0,,,,50272000000.0,236417000000.0,807497000000.0,76010000000.0,76010000000.0,77175000000.0,730322000000.0,807497000000.0,,474204000000.0,-3090000000.0
Morgan Stanley,MS,,895421,2017.0,FY,,2017-12-31,2019-02-26 16:12:52+00:00,,,-3060000000.0,24816000000.0,0.0,20658000000.0,,6597000000.0,2448000000.0,21348000000.0,,217445000000.0,,1075000000.0,159436000000.0,498281000000.0,11427000000.0,148452000000.0,,,,57577000000.0,247934000000.0,851733000000.0,77391000000.0,77391000000.0,78466000000.0,773267000000.0,851733000000.0,,298243000000.0,-9211000000.0
Morgan Stanley,MS,,895421,2017.0,Q2,,2017-06-30,2017-08-03 16:09:37+00:00,,,-2488000000.0,25008000000.0,0.0,20215000000.0,97408000000.0,6591000000.0,2567000000.0,19651000000.0,,217616000000.0,,1141000000.0,144913000000.0,190059000000.0,11465000000.0,149852000000.0,,,,56325000000.0,248668000000.0,841016000000.0,78826000000.0,78826000000.0,79967000000.0,761049000000.0,841016000000.0,,499732000000.0,-6691000000.0
Morgan Stanley,MS,,895421,2017.0,Q1,,2017-03-31,2017-05-04 16:09:41+00:00,,,-2450000000.0,22081000000.0,0.0,19863000000.0,104823000000.0,6588000000.0,2644000000.0,20773000000.0,,203474000000.0,,1160000000.0,152109000000.0,185548000000.0,11557000000.0,150533000000.0,,,,55109000000.0,247191000000.0,832391000000.0,77924000000.0,77924000000.0,79084000000.0,753307000000.0,832391000000.0,,489934000000.0,-6155000000.0
Morgan Stanley,MS,,895421,2018.0,FY,,2018-12-31,2020-02-27 16:34:27+00:00,,,-2292000000.0,30541000000.0,0.0,20978000000.0,,6688000000.0,2163000000.0,21299000000.0,,211036000000.0,,1160000000.0,187820000000.0,470409000000.0,11356000000.0,143951000000.0,,,,64175000000.0,229318000000.0,853531000000.0,80246000000.0,80246000000.0,81406000000.0,772125000000.0,853531000000.0,,322431000000.0,-13971000000.0
Morgan Stanley,MS,,895421,2018.0,Q3,,2018-09-30,2018-11-05 16:15:28+00:00,,,-3999000000.0,36641000000.0,0.0,20887000000.0,,6680000000.0,2240000000.0,22638000000.0,,212779000000.0,,1371000000.0,175185000000.0,491522000000.0,11317000000.0,146125000000.0,,,,63330000000.0,251354000000.0,865517000000.0,78703000000.0,78703000000.0,80074000000.0,785443000000.0,865517000000.0,,305796000000.0,-12832000000.0
Morgan Stanley,MS,,895421,2018.0,Q2,,2018-06-30,2018-08-03 16:14:25+00:00,,,-3070000000.0,30176000000.0,0.0,20645000000.0,,6692000000.0,2332000000.0,18707000000.0,,214854000000.0,,1397000000.0,172802000000.0,473097000000.0,11349000000.0,155326000000.0,,,,61835000000.0,252387000000.0,875875000000.0,79109000000.0,79109000000.0,80506000000.0,795369000000.0,875875000000.0,,344871000000.0,-11650000000.0
Morgan Stanley,MS,,895421,2018.0,Q1,,2018-03-31,2018-05-04 16:43:45+00:00,,,-3406000000.0,29073000000.0,0.0,20373000000.0,80246000000.0,6706000000.0,2427000000.0,22980000000.0,,218795000000.0,,1455000000.0,160424000000.0,486576000000.0,11427000000.0,153288000000.0,,,,60009000000.0,246499000000.0,858495000000.0,78034000000.0,78034000000.0,79489000000.0,779006000000.0,858495000000.0,,230487000000.0,-10369000000.0
Morgan Stanley,MS,,895421,2019.0,FY,,2019-12-31,2020-05-05 16:14:35+00:00,,,-2788000000.0,82171000000.0,0.0,21037000000.0,,7143000000.0,2107000000.0,,,215831000000.0,,1148000000.0,190356000000.0,299548000000.0,2918000000.0,154511000000.0,,,,70589000000.0,252034000000.0,895429000000.0,73029000000.0,81549000000.0,82697000000.0,812732000000.0,895429000000.0,8520000000.0,504460000000.0,-18727000000.0
Morgan Stanley,MS,,895421,2019.0,Q3,,2019-09-30,2019-11-05 16:28:57+00:00,,,-1598000000.0,35721000000.0,0.0,20804000000.0,,7139000000.0,2211000000.0,13196000000.0,,213186000000.0,,1168000000.0,180738000000.0,498072000000.0,11385000000.0,162753000000.0,,,,69071000000.0,262377000000.0,902604000000.0,82382000000.0,82382000000.0,83550000000.0,819054000000.0,902604000000.0,,346265000000.0,-17280000000.0
Morgan Stanley,MS,,895421,2019.0,Q2,,2019-06-30,2019-08-05 16:33:42+00:00,,,-2051000000.0,38257000000.0,0.0,20577000000.0,,7158000000.0,2276000000.0,10888000000.0,,220154000000.0,,1121000000.0,176593000000.0,495580000000.0,11409000000.0,157975000000.0,,,,67588000000.0,254392000000.0,891959000000.0,81724000000.0,81724000000.0,82845000000.0,809114000000.0,891959000000.0,,337800000000.0,-15799000000.0
Morgan Stanley,MS,,895421,2019.0,Q1,,2019-03-31,2019-05-03 16:08:33+00:00,,,-2473000000.0,35472000000.0,0.0,20198000000.0,,6686000000.0,2084000000.0,14498000000.0,,211242000000.0,,1168000000.0,179731000000.0,468888000000.0,11520000000.0,162059000000.0,,,,66061000000.0,241040000000.0,875964000000.0,80724000000.0,80724000000.0,81892000000.0,794072000000.0,875964000000.0,,348336000000.0,-14582000000.0
Morgan Stanley,MS,,895421,2020.0,Q1,,2020-03-31,2020-05-05 16:14:35+00:00,,,2095000000.0,131509000000.0,0.0,20360000000.0,,7125000000.0,2021000000.0,,,219545000000.0,,1368000000.0,235239000000.0,341762000000.0,3088000000.0,161893000000.0,,,,71518000000.0,243890000000.0,947795000000.0,77340000000.0,85860000000.0,87228000000.0,860567000000.0,947795000000.0,8520000000.0,465378000000.0,-19721000000.0
