company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Morgan Stanley,MS,,895421,2012.0,Q2TTM,2011-07-01,2012-06-30,,,582000000.0,6095000000.0,1438000000.0,1536000000.0,-1037000000.0,31932000000.0,,17932000000.0,,-28435000000.0,-17101000000.0,38022000000.0,-28435000000.0,-17101000000.0,38022000000.0,-8741000000.0,2727000000.0,2993000000.0,2993000000.0,1710000000.0,-8000000.0,-129000000.0,-190000000.0,-1286000000.0,-51000000.0,-30280000000.0,-47575000000.0,-225000000.0,,11772000000.0
Morgan Stanley,MS,,895421,2012.0,Q2,2012-04-01,2012-06-30,,,75000000.0,1235000000.0,418000000.0,1536000000.0,-400000000.0,8101000000.0,,4102000000.0,,-7658000000.0,1786000000.0,9466000000.0,-7658000000.0,1786000000.0,9466000000.0,3281000000.0,1811000000.0,750000000.0,750000000.0,133000000.0,305000000.0,,87000000.0,-289000000.0,64000000.0,-4256000000.0,-13579000000.0,-8000000.0,,4506000000.0
Morgan Stanley,MS,,895421,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-02 16:08:55+00:00,,220000000.0,2404000000.0,793000000.0,1536000000.0,-307000000.0,15193000000.0,,9422000000.0,,-20539000000.0,-1479000000.0,17466000000.0,-20539000000.0,-1479000000.0,17466000000.0,-5306000000.0,2590000000.0,884000000.0,884000000.0,534000000.0,170000000.0,,-447000000.0,-408000000.0,62000000.0,-8524000000.0,-32122000000.0,-191000000.0,,5509000000.0
Morgan Stanley,MS,,895421,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 16:16:08+00:00,,145000000.0,1169000000.0,375000000.0,0.0,93000000.0,7092000000.0,,5320000000.0,,-12881000000.0,-3265000000.0,8000000000.0,-12881000000.0,-3265000000.0,8000000000.0,-8587000000.0,779000000.0,134000000.0,134000000.0,401000000.0,-135000000.0,,-534000000.0,-119000000.0,-2000000.0,-4268000000.0,-18543000000.0,-183000000.0,,1003000000.0
Morgan Stanley,MS,,895421,2012.0,Q1TTM,2011-04-01,2012-03-31,,,1037000000.0,8004000000.0,1400000000.0,,-865000000.0,17814000000.0,,23269000000.0,,-20845000000.0,-16544000000.0,24704000000.0,-20845000000.0,-16544000000.0,24704000000.0,-13883000000.0,2946000000.0,3649000000.0,3649000000.0,1956000000.0,-256000000.0,-129000000.0,-333000000.0,-1435000000.0,-115000000.0,-31615000000.0,-45142000000.0,-227000000.0,,15200000000.0
Morgan Stanley,MS,,895421,2013.0,FY,2013-01-01,2013-12-31,2016-02-23 16:13:59+00:00,,930000000.0,4793000000.0,1511000000.0,1147000000.0,-202000000.0,28868000000.0,,27943000000.0,1696000000.0,2633000000.0,-24461000000.0,35009000000.0,2633000000.0,-24461000000.0,35009000000.0,12979000000.0,29113000000.0,3613000000.0,3613000000.0,907000000.0,-4928000000.0,,,-1032000000.0,110000000.0,-41930000000.0,-49468000000.0,-691000000.0,,16322000000.0
Morgan Stanley,MS,,895421,2013.0,Q4,2013-10-01,2013-12-31,,,332000000.0,1421000000.0,427000000.0,578000000.0,96000000.0,17335000000.0,,2982000000.0,842000000.0,-6176000000.0,-10472000000.0,18189000000.0,-6176000000.0,-10472000000.0,18189000000.0,2102000000.0,7572000000.0,173000000.0,173000000.0,260000000.0,-218000000.0,,465000000.0,-125000000.0,-6000000.0,-14443000000.0,-16989000000.0,-240000000.0,,3393000000.0
Morgan Stanley,MS,,895421,2013.0,Q3TTM,2012-10-01,2013-09-30,,,656000000.0,5162000000.0,1447000000.0,758000000.0,-375000000.0,13009000000.0,,32411000000.0,854000000.0,19521000000.0,-16260000000.0,18813000000.0,19521000000.0,-16260000000.0,18813000000.0,21195000000.0,34050000000.0,4228000000.0,4228000000.0,-15000000.0,-4694000000.0,,-504000000.0,-1137000000.0,144000000.0,-36877000000.0,-41507000000.0,-456000000.0,,19859000000.0
Morgan Stanley,MS,,895421,2013.0,Q3,2013-07-01,2013-09-30,,,61000000.0,1195000000.0,368000000.0,39000000.0,437000000.0,-3280000000.0,,3035000000.0,854000000.0,19198000000.0,-7386000000.0,-1582000000.0,19198000000.0,-7386000000.0,-1582000000.0,10582000000.0,23293000000.0,1018000000.0,1018000000.0,259000000.0,41000000.0,,-85000000.0,-128000000.0,53000000.0,-9128000000.0,-7760000000.0,-137000000.0,,1703000000.0
Morgan Stanley,MS,,895421,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-04 16:10:39+00:00,,598000000.0,3372000000.0,1084000000.0,569000000.0,-298000000.0,11533000000.0,,24961000000.0,854000000.0,8809000000.0,-13989000000.0,16820000000.0,8809000000.0,-13989000000.0,16820000000.0,10877000000.0,21541000000.0,3440000000.0,3440000000.0,647000000.0,-4710000000.0,,-465000000.0,-907000000.0,116000000.0,-27487000000.0,-32479000000.0,-451000000.0,,12929000000.0
Morgan Stanley,MS,,895421,2013.0,Q2TTM,2012-07-01,2013-06-30,,,705000000.0,4986000000.0,1504000000.0,719000000.0,-547000000.0,21603000000.0,,36150000000.0,,-1747000000.0,-17749000000.0,25695000000.0,-1747000000.0,-17749000000.0,25695000000.0,5193000000.0,13262000000.0,2254000000.0,2254000000.0,178000000.0,-6651000000.0,,-459000000.0,-1136000000.0,156000000.0,-39321000000.0,-43022000000.0,-350000000.0,,20853000000.0
Morgan Stanley,MS,,895421,2013.0,Q2,2013-04-01,2013-06-30,,,398000000.0,1449000000.0,356000000.0,49000000.0,-123000000.0,12097000000.0,,11042000000.0,,-6227000000.0,-3464000000.0,13907000000.0,-6227000000.0,-3464000000.0,13907000000.0,4297000000.0,891000000.0,1191000000.0,1191000000.0,161000000.0,-4799000000.0,,204000000.0,-652000000.0,102000000.0,-11254000000.0,-12701000000.0,-8000000.0,,7741000000.0
Morgan Stanley,MS,,895421,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-05 16:33:05+00:00,,537000000.0,2177000000.0,716000000.0,530000000.0,-735000000.0,14813000000.0,,21926000000.0,0.0,-10389000000.0,-6603000000.0,18402000000.0,-10389000000.0,-6603000000.0,18402000000.0,295000000.0,-1752000000.0,2422000000.0,2422000000.0,388000000.0,-4751000000.0,,-380000000.0,-779000000.0,63000000.0,-18359000000.0,-24719000000.0,-314000000.0,,11226000000.0
Morgan Stanley,MS,,895421,2013.0,Q1TTM,2012-04-01,2013-03-31,,,382000000.0,4772000000.0,1566000000.0,2206000000.0,-824000000.0,17607000000.0,,29210000000.0,,-3178000000.0,-12499000000.0,21254000000.0,-3178000000.0,-12499000000.0,21254000000.0,4177000000.0,14182000000.0,1813000000.0,1813000000.0,150000000.0,-1547000000.0,,-576000000.0,-773000000.0,118000000.0,-32323000000.0,-43900000000.0,-350000000.0,,17618000000.0
Morgan Stanley,MS,,895421,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 16:13:13+00:00,,139000000.0,728000000.0,360000000.0,481000000.0,-612000000.0,2716000000.0,,10884000000.0,,-4162000000.0,-3139000000.0,4495000000.0,-4162000000.0,-3139000000.0,4495000000.0,-4002000000.0,-2643000000.0,1231000000.0,1231000000.0,227000000.0,48000000.0,,-584000000.0,-127000000.0,-39000000.0,-7105000000.0,-12018000000.0,-306000000.0,,3485000000.0
Morgan Stanley,MS,,895421,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 17:05:04+00:00,,886000000.0,3575000000.0,1161000000.0,989000000.0,-1804000000.0,-4637000000.0,,36859000000.0,2782000000.0,23143000000.0,-35324000000.0,1086000000.0,23143000000.0,-35324000000.0,1086000000.0,-12899000000.0,21165000000.0,3667000000.0,3667000000.0,872000000.0,180000000.0,,,-1093000000.0,23000000.0,-53944000000.0,-35292000000.0,-1458000000.0,,17631000000.0
Morgan Stanley,MS,,895421,2014.0,Q4,2014-10-01,2014-12-31,,,266000000.0,1459000000.0,413000000.0,27000000.0,-865000000.0,-5619000000.0,,10330000000.0,,10189000000.0,-11561000000.0,-6605000000.0,10189000000.0,-11561000000.0,-6605000000.0,-8842000000.0,9162000000.0,-1586000000.0,-1586000000.0,165000000.0,-311000000.0,,,-252000000.0,22000000.0,-14592000000.0,-8454000000.0,-286000000.0,,3004000000.0
Morgan Stanley,MS,,895421,2014.0,Q3TTM,2013-10-01,2014-09-30,,,952000000.0,3537000000.0,1175000000.0,1540000000.0,-843000000.0,18317000000.0,,29511000000.0,3624000000.0,6778000000.0,-34235000000.0,25880000000.0,6778000000.0,-34235000000.0,25880000000.0,-1955000000.0,19575000000.0,5426000000.0,5426000000.0,967000000.0,273000000.0,,465000000.0,-966000000.0,-5000000.0,-53795000000.0,-43827000000.0,-1412000000.0,,18020000000.0
Morgan Stanley,MS,,895421,2014.0,Q3,2014-07-01,2014-09-30,,,246000000.0,954000000.0,136000000.0,795000000.0,-1066000000.0,-234000000.0,,11510000000.0,994000000.0,13797000000.0,346000000.0,1864000000.0,13797000000.0,346000000.0,1864000000.0,14941000000.0,6687000000.0,1752000000.0,1752000000.0,224000000.0,216000000.0,,,-265000000.0,-14000000.0,-7424000000.0,-5137000000.0,-208000000.0,,6975000000.0
Morgan Stanley,MS,,895421,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-03 16:18:07+00:00,,620000000.0,2116000000.0,748000000.0,962000000.0,-939000000.0,982000000.0,,26529000000.0,2782000000.0,12954000000.0,-23763000000.0,7691000000.0,12954000000.0,-23763000000.0,7691000000.0,-4057000000.0,12003000000.0,5253000000.0,5253000000.0,707000000.0,491000000.0,,,-841000000.0,1000000.0,-39352000000.0,-26838000000.0,-1172000000.0,,14627000000.0
Morgan Stanley,MS,,895421,2014.0,Q2TTM,2013-07-01,2014-06-30,,,767000000.0,3778000000.0,1407000000.0,784000000.0,660000000.0,15271000000.0,,21036000000.0,3484000000.0,12179000000.0,-41967000000.0,22434000000.0,12179000000.0,-41967000000.0,22434000000.0,-6314000000.0,36181000000.0,4692000000.0,4692000000.0,1002000000.0,98000000.0,,380000000.0,-829000000.0,62000000.0,-55499000000.0,-46450000000.0,-1341000000.0,,12748000000.0
Morgan Stanley,MS,,895421,2014.0,Q2,2014-04-01,2014-06-30,,,246000000.0,556000000.0,286000000.0,32000000.0,68000000.0,-1496000000.0,,7318000000.0,1788000000.0,-1362000000.0,-14291000000.0,1046000000.0,-1362000000.0,-14291000000.0,1046000000.0,-14539000000.0,1047000000.0,1917000000.0,1917000000.0,314000000.0,41000000.0,,,-424000000.0,25000000.0,-12885000000.0,-10840000000.0,-292000000.0,,-1438000000.0
