company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,depositsinterestincome,dilutedeps,fedfundsandrepointerestincome,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,provisionforcreditlosses,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2012.0,Q1TTM,2011-03-01,2012-02-29,,4.4,4.4,0.08,959078000.0,,4.4,,1412129000.0,64296000.0,6362991000.0,496499000.0,532764000.0,2393114000.0,2393114000.0,,2366996000.0,4983063000.0,340807000.0,-4141000.0,26118000.0,11308000.0,1277325000.0,801658000.0,918695000.0,,746820000.0,947650000.0,-45000.0,1455532000.0,6438595000.0,2622879000.0,2191879000.0,3805243000.0,7174942000.0,529200000.0,529200000.0,529200000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2012.0,Q1,2011-12-01,2012-02-29,2012-04-03 17:34:21+00:00,1.18,1.18,0.1,228773000.0,,1.18,,383240000.0,17511000.0,1626643000.0,124486000.0,131429000.0,631006000.0,631006000.0,,624424000.0,1293299000.0,87772000.0,0.0,6582000.0,2405000.0,316792000.0,211101000.0,232711000.0,,151529000.0,246725000.0,1000.0,353260000.0,1646559000.0,677027000.0,549503000.0,1014246000.0,1842802000.0,529200000.0,529200000.0,529200000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 16:49:41+00:00,4.97,4.97,,698000000.0,,4.96,,1474000000.0,74000000.0,6975000000.0,445000000.0,717000000.0,2470000000.0,2470000000.0,,2414000000.0,5918000000.0,415000000.0,149000000.0,56000000.0,15000000.0,1318000000.0,898000000.0,839000000.0,,1086000000.0,1164000000.0,3000000.0,1146000000.0,7064000000.0,3194000000.0,2306000000.0,3944000000.0,8224000000.0,485700000.0,485700000.0,486700000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2013.0,Q4,2013-10-01,2013-12-31,,1.24,1.24,-0.4,159000000.0,,1.23,,335000000.0,19000000.0,1818000000.0,114000000.0,189000000.0,602000000.0,602000000.0,,588000000.0,1569000000.0,111000000.0,19000000.0,14000000.0,5000000.0,325000000.0,241000000.0,216000000.0,,354000000.0,297000000.0,,273000000.0,1842000000.0,838000000.0,560000000.0,937000000.0,2129000000.0,485700000.0,485700000.0,486700000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2013.0,Q3YTD,2013-01-01,2013-09-30,,3.73,3.73,0.4,539000000.0,,3.73,,1139000000.0,55000000.0,5157000000.0,331000000.0,528000000.0,1868000000.0,1868000000.0,,1826000000.0,4349000000.0,304000000.0,130000000.0,42000000.0,10000000.0,993000000.0,657000000.0,623000000.0,,732000000.0,867000000.0,3000000.0,873000000.0,5222000000.0,2356000000.0,1746000000.0,3007000000.0,6095000000.0,482500000.0,482500000.0,482500000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2013.0,Q3TTM,2012-09-01,2013-09-30,,4.8,4.8,0.1,733787000.0,,4.8,,1448156000.0,76131000.0,6836930000.0,447528000.0,720025000.0,2418717000.0,2418717000.0,,2367261000.0,5742963000.0,402549000.0,260972000.0,51456000.0,14793000.0,1287011000.0,889472000.0,802124000.0,,1069599000.0,1144552000.0,3576000.0,1184891000.0,6927854000.0,3156598000.0,2350107000.0,3866873000.0,8093070000.0,482500000.0,482500000.0,482500000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2013.0,Q3,2013-07-01,2013-09-30,2014-10-28 17:04:24+00:00,1.2,1.2,0.2,169000000.0,,1.2,,353000000.0,16000000.0,1768000000.0,108000000.0,174000000.0,593000000.0,593000000.0,,579000000.0,1509000000.0,102000000.0,25000000.0,14000000.0,3000000.0,322000000.0,215000000.0,206000000.0,,333000000.0,292000000.0,1000000.0,278000000.0,1787000000.0,783000000.0,553000000.0,946000000.0,2062000000.0,482500000.0,482500000.0,482500000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2013.0,Q2YTD,2013-01-01,2013-06-30,,2.53,2.53,0.2,370000000.0,,2.53,,786000000.0,39000000.0,3389000000.0,223000000.0,354000000.0,1275000000.0,1275000000.0,,1247000000.0,2840000000.0,202000000.0,105000000.0,28000000.0,7000000.0,671000000.0,442000000.0,417000000.0,,399000000.0,575000000.0,2000000.0,595000000.0,3435000000.0,1573000000.0,1193000000.0,2061000000.0,4033000000.0,490000000.0,490000000.0,490000000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2013.0,Q2TTM,2012-06-01,2013-06-30,,4.81,4.81,,769769000.0,,4.81,,1480184000.0,81502000.0,6738199000.0,459433000.0,706559000.0,2452403000.0,2452403000.0,,2409031000.0,5603622000.0,388923000.0,235972000.0,43372000.0,16122000.0,1289710000.0,977105000.0,865675000.0,,862887000.0,1126918000.0,2999000.0,1232201000.0,6835823000.0,3199505000.0,2391357000.0,3932587000.0,7994979000.0,490000000.0,490000000.0,490000000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 18:31:15+00:00,1.2,1.2,0.2,184000000.0,,1.2,,379000000.0,19000000.0,1704000000.0,112000000.0,185000000.0,602000000.0,602000000.0,,588000000.0,1430000000.0,105000000.0,51000000.0,14000000.0,4000000.0,355000000.0,245000000.0,205000000.0,,240000000.0,285000000.0,1000000.0,297000000.0,1727000000.0,820000000.0,611000000.0,981000000.0,2041000000.0,490000000.0,490000000.0,490000000.0
