company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,othergains,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Macerich Co,MAC,,912242,2016.0,Q2,2016-04-01,2016-06-30,2017-08-07 14:36:43+00:00,0.31,0.31,,85190000.0,0.31,514000.0,49434000.0,49434000.0,,45222000.0,4212000.0,-41195000.0,24299000.0,,,22319000.0,41195000.0,230790000.0,81591000.0,29114000.0,0.0,,41195000.0,191080000.0,259904000.0,27629000.0,218709000.0,145900000.0,146644000.0,146769000.0
Macerich Co,MAC,,912242,2016.0,Q2YTD,2016-01-01,2016-06-30,,3.08,3.08,,172121000.0,3.07,1831000.0,500809000.0,500809000.0,,466137000.0,34672000.0,-80971000.0,52199000.0,,,465146000.0,80971000.0,465025000.0,169544000.0,50879000.0,3575000.0,,80971000.0,397439000.0,515904000.0,37494000.0,434933000.0,145900000.0,146644000.0,146769000.0
Macerich Co,MAC,,912242,2016.0,Q2TTM,2015-07-01,2016-06-30,,5.92,5.92,,396642000.0,5.91,-174000.0,981308000.0,981308000.0,,914693000.0,66615000.0,-184732000.0,97832000.0,,,868065000.0,184732000.0,1064444000.0,367925000.0,98480000.0,2724000.0,,184732000.0,865123000.0,1162924000.0,113069000.0,978192000.0,145900000.0,146644000.0,146769000.0
Macerich Co,MAC,,912242,2016.0,Q1,2016-01-01,2016-03-31,2017-05-01 14:35:55+00:00,2.77,2.77,,86931000.0,2.76,1317000.0,451375000.0,451375000.0,,420915000.0,30460000.0,-39776000.0,27900000.0,,,442827000.0,39776000.0,234235000.0,87953000.0,21765000.0,3575000.0,,39776000.0,206359000.0,256000000.0,9865000.0,216224000.0,152000000.0,151984000.0,152103000.0
Macerich Co,MAC,,912242,2016.0,Q1TTM,2015-04-01,2016-03-31,,5.7,5.7,,430785000.0,5.69,-971000.0,947620000.0,947620000.0,,883866000.0,63754000.0,-198433000.0,93772000.0,,,847342000.0,198433000.0,1134953000.0,399184000.0,90861000.0,4333000.0,,198433000.0,928074000.0,1225814000.0,99307000.0,1027381000.0,152000000.0,151984000.0,152103000.0
Macerich Co,MAC,,912242,2017.0,Q3,2017-07-01,2017-09-30,2018-11-05 13:04:02+00:00,0.12,0.12,,83147000.0,0.12,2869000.0,19228000.0,19228000.0,,17498000.0,1730000.0,-43265000.0,,,,8989000.0,43265000.0,147797000.0,102931000.0,94654000.0,,,43265000.0,186078000.0,242451000.0,13108000.0,199186000.0,145800000.0,141299000.0,141310000.0
Macerich Co,MAC,,912242,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.79,0.79,,249463000.0,0.79,-178000.0,123089000.0,123089000.0,,113379000.0,9710000.0,-126887000.0,54733000.0,,,82856000.0,126887000.0,591583000.0,265781000.0,145336000.0,,,126887000.0,569977000.0,736919000.0,40055000.0,610032000.0,145800000.0,141299000.0,141310000.0
Macerich Co,MAC,,912242,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.14,1.14,,338854000.0,1.15,-2192000.0,163923000.0,163923000.0,,150507000.0,13416000.0,-169608000.0,-20751000.0,,,87683000.0,169608000.0,531419000.0,447160000.0,477500000.0,,,169608000.0,765263000.0,1008919000.0,74048000.0,839311000.0,145800000.0,141299000.0,141310000.0
Macerich Co,MAC,,912242,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 14:31:58+00:00,0.19,0.19,,83243000.0,0.19,437000.0,29052000.0,29052000.0,,26638000.0,2414000.0,-42321000.0,26216000.0,,,12336000.0,42321000.0,223901000.0,78490000.0,23522000.0,,,42321000.0,187949000.0,247423000.0,17153000.0,205102000.0,140200000.0,141695000.0,141728000.0
Macerich Co,MAC,,912242,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.67,0.67,,166316000.0,0.67,-3047000.0,103861000.0,103861000.0,,95881000.0,7980000.0,-83622000.0,54733000.0,,,73867000.0,83622000.0,443786000.0,162850000.0,50682000.0,,,83622000.0,383899000.0,494468000.0,26947000.0,410846000.0,140200000.0,141695000.0,141728000.0
Macerich Co,MAC,,912242,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.11,1.11,,342683000.0,1.12,-4156000.0,157891000.0,157891000.0,,146739000.0,11152000.0,-166326000.0,2534000.0,,,67628000.0,166326000.0,615958000.0,427469000.0,403877000.0,-5284000.0,,166326000.0,767402000.0,1019835000.0,86107000.0,853509000.0,140200000.0,141695000.0,141728000.0
Macerich Co,MAC,,912242,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 13:07:05+00:00,0.48,0.48,,83073000.0,0.48,-3484000.0,74809000.0,74809000.0,,69243000.0,5566000.0,-41301000.0,28517000.0,,,61531000.0,41301000.0,219885000.0,84360000.0,27160000.0,,,41301000.0,195950000.0,247045000.0,9794000.0,205744000.0,144300000.0,143596000.0,143655000.0
Macerich Co,MAC,,912242,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.23,1.23,,344630000.0,1.24,-4079000.0,178273000.0,178273000.0,,165323000.0,12950000.0,-165200000.0,617000.0,,,77611000.0,165200000.0,622847000.0,430570000.0,409469000.0,-5284000.0,,165200000.0,770533000.0,1032316000.0,96583000.0,867116000.0,144300000.0,143596000.0,143655000.0
Macerich Co,MAC,,912242,2018.0,Q3,2018-07-01,2018-09-30,2019-11-05 12:09:30+00:00,0.52,0.52,,81803000.0,0.52,466000.0,81241000.0,81241000.0,,74028000.0,7213000.0,-44927000.0,,,,65305000.0,44927000.0,235303000.0,99066000.0,6895000.0,0.0,,44927000.0,180869000.0,242198000.0,16402000.0,197271000.0,142400000.0,141196000.0,141196000.0
Macerich Co,MAC,,912242,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.33,0.33,,240608000.0,0.33,-1799000.0,55726000.0,55726000.0,,48271000.0,7455000.0,-136477000.0,,,,50816000.0,136477000.0,689005000.0,333281000.0,24472000.0,,,136477000.0,573889000.0,713477000.0,3111000.0,577000000.0,142400000.0,141196000.0,141196000.0
Macerich Co,MAC,,912242,2018.0,Q2,2018-04-01,2018-06-30,2019-08-05 14:48:49+00:00,0.05,0.05,,78868000.0,0.05,684000.0,8866000.0,8866000.0,,7816000.0,1050000.0,-38915000.0,,,,6151000.0,38915000.0,227510000.0,113363000.0,7035000.0,0.0,,38915000.0,192231000.0,234545000.0,3399000.0,195630000.0,156300000.0,141137000.0,141137000.0
Macerich Co,MAC,,912242,2018.0,Q2YTD,2018-01-01,2018-06-30,,-0.19,-0.19,,158805000.0,-0.19,-2265000.0,-25515000.0,-25515000.0,,-25757000.0,242000.0,-91550000.0,,,,-14489000.0,91550000.0,453702000.0,234215000.0,17577000.0,,,91550000.0,393020000.0,471279000.0,-13291000.0,379729000.0,156300000.0,141137000.0,141137000.0
Macerich Co,MAC,,912242,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 13:53:33+00:00,-0.24,-0.24,0.74,79937000.0,-0.24,-2949000.0,-34381000.0,-34381000.0,,-33573000.0,-808000.0,-52635000.0,,,,-20640000.0,52635000.0,226192000.0,120852000.0,10542000.0,0.0,,52635000.0,200789000.0,236734000.0,-16690000.0,184099000.0,139900000.0,141024000.0,141050000.0
Macerich Co,MAC,,912242,2019.0,Q3,2019-07-01,2020-03-31,2020-05-11 16:21:07+00:00,0.05,0.05,,82213000.0,0.05,-266000.0,8731000.0,8731000.0,,7522000.0,1209000.0,-8074000.0,,,,-27005000.0,8074000.0,210721000.0,101195000.0,16231000.0,0.0,,8074000.0,183408000.0,226952000.0,35470000.0,218878000.0,150400000.0,141437000.0,141437000.0
Macerich Co,MAC,,912242,2019.0,Q3YTD,2019-01-01,2020-03-31,,0.21,0.21,,246066000.0,0.21,759000.0,31521000.0,31521000.0,,31080000.0,441000.0,-83540000.0,,,,-22880000.0,83540000.0,638085000.0,296329000.0,43361000.0,351000.0,,83540000.0,542746000.0,681446000.0,55160000.0,597906000.0,150400000.0,141437000.0,141437000.0
Macerich Co,MAC,,912242,2019.0,Q4,2020-04-01,2019-12-31,,0.47,0.47,,84660000.0,0.47,830000.0,71033000.0,71033000.0,,65740000.0,5293000.0,-54714000.0,,,,59479000.0,54714000.0,220789000.0,94258000.0,25227000.0,,,54714000.0,178918000.0,246016000.0,12384000.0,191302000.0,142400000.0,141340000.0,141340000.0
Macerich Co,MAC,,912242,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 13:13:31+00:00,0.68,0.68,3.0,330726000.0,0.68,1589000.0,102554000.0,102554000.0,,96820000.0,5734000.0,-138254000.0,,,,36599000.0,138254000.0,858874000.0,390587000.0,68588000.0,351000.0,,138254000.0,721664000.0,927462000.0,67544000.0,789208000.0,142400000.0,141340000.0,141340000.0
Macerich Co,MAC,,912242,2019.0,Q2,2019-04-01,2019-06-30,2019-08-05 14:48:49+00:00,0.11,0.11,,82385000.0,0.11,679000.0,13947000.0,13947000.0,,15734000.0,-1787000.0,-37109000.0,,,,-1802000.0,37109000.0,211022000.0,92050000.0,16950000.0,0.0,,37109000.0,174435000.0,227972000.0,16428000.0,190863000.0,143000000.0,141344000.0,141344000.0
Macerich Co,MAC,,912242,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.16,0.16,,163853000.0,0.16,1025000.0,22790000.0,22790000.0,,23558000.0,-768000.0,-75466000.0,,,,4125000.0,75466000.0,427364000.0,195134000.0,27130000.0,351000.0,,75466000.0,359338000.0,454494000.0,19690000.0,379028000.0,143000000.0,141344000.0,141344000.0
Macerich Co,MAC,,912242,2019.0,Q1,2019-01-01,2019-03-31,2019-05-07 13:53:33+00:00,0.05,0.05,0.75,81468000.0,0.05,346000.0,8843000.0,8843000.0,,7824000.0,1019000.0,-38357000.0,,,,5927000.0,38357000.0,216342000.0,103084000.0,10180000.0,351000.0,,38357000.0,184903000.0,226522000.0,3262000.0,188165000.0,156500000.0,141262000.0,141262000.0
