company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Macerich Co,MAC,,912242,2016.0,Q3TTM,2015-10-01,2016-09-30,,,-17143000.0,166030000.0,372153000.0,,-24425000.0,,4996138000.0,-1426081000.0,944861000.0,472392000.0,-1426081000.0,944861000.0,472392000.0,-8828000.0,20229000.0,958190000.0,958190000.0,-819775000.0,-24143000.0,375651000.0,-1144986000.0,3392000.0,-766575000.0,,-4073157000.0,-1200162000.0,1335785000.0
Macerich Co,MAC,,912242,2016.0,Q3,2016-07-01,2016-09-30,,,-5956000.0,40963000.0,88424000.0,,3045000.0,,120000000.0,-109677000.0,9342000.0,111378000.0,-109677000.0,9342000.0,111378000.0,11043000.0,-7200000.0,13196000.0,13196000.0,12500000.0,-16855000.0,85460000.0,-110626000.0,169000.0,-77310000.0,,-94996000.0,,1192000.0
Macerich Co,MAC,,912242,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-07 14:36:43+00:00,,-6241000.0,72224000.0,175090000.0,,-16488000.0,,2596138000.0,-717865000.0,484784000.0,219709000.0,-717865000.0,484784000.0,219709000.0,-13372000.0,,500809000.0,500809000.0,-435752000.0,-1175000.0,290641000.0,-570813000.0,2291000.0,-504742000.0,,-1941997000.0,-800018000.0,698885000.0
Macerich Co,MAC,,912242,2016.0,Q2TTM,2015-07-01,2016-06-30,,,-20817000.0,184039000.0,402884000.0,,-32067000.0,,5111135000.0,-1380854000.0,841880000.0,501786000.0,-1380854000.0,841880000.0,501786000.0,-37188000.0,-11138000.0,981308000.0,981308000.0,-833355000.0,-9013000.0,304280000.0,-1150977000.0,3833000.0,-807667000.0,,-4120699000.0,-1200162000.0,1345267000.0
Macerich Co,MAC,,912242,2016.0,Q2,2016-04-01,2016-06-30,,,-3548000.0,40151000.0,86914000.0,,-18950000.0,,470000000.0,-259576000.0,126369000.0,99840000.0,-259576000.0,126369000.0,99840000.0,-33367000.0,,49434000.0,49434000.0,-15382000.0,782000.0,116949000.0,-113483000.0,1372000.0,-87868000.0,,-216875000.0,-400000000.0,97288000.0
Macerich Co,MAC,,912242,2016.0,Q1,2016-01-01,2016-03-31,2017-05-01 14:35:55+00:00,,-2693000.0,32073000.0,88176000.0,,2462000.0,,2126138000.0,-458289000.0,358415000.0,119869000.0,-458289000.0,358415000.0,119869000.0,19995000.0,,451375000.0,451375000.0,-420370000.0,-1957000.0,173692000.0,-457330000.0,919000.0,-416874000.0,,-1725122000.0,-400018000.0,601597000.0
Macerich Co,MAC,,912242,2016.0,Q1TTM,2015-04-01,2016-03-31,,,-27866000.0,203077000.0,437078000.0,,-33643000.0,,5391138000.0,-931762000.0,407411000.0,512695000.0,-931762000.0,407411000.0,512695000.0,-11656000.0,-11138000.0,947620000.0,947620000.0,-814781000.0,-10496000.0,212908000.0,-1151759000.0,4287000.0,-1053933000.0,,-4349345000.0,-800162000.0,1248436000.0
Macerich Co,MAC,,912242,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 13:13:31+00:00,,-12838000.0,168493000.0,341275000.0,,-40528000.0,,1430000000.0,-566269000.0,178988000.0,386389000.0,-566269000.0,178988000.0,386389000.0,-892000.0,0.0,161673000.0,161673000.0,-67507000.0,-7522000.0,236309000.0,-547591000.0,4314000.0,-159345000.0,-160343000.0,-1219728000.0,-221428000.0,262367000.0
Macerich Co,MAC,,912242,2017.0,Q4,2017-10-01,2017-12-31,,,-9631000.0,43807000.0,87482000.0,,-28274000.0,,920000000.0,-79555000.0,14297000.0,86539000.0,-79555000.0,14297000.0,86539000.0,21281000.0,8600000.0,38584000.0,38584000.0,-2130000.0,-5013000.0,35202000.0,-207853000.0,508000.0,46170000.0,-160343000.0,-795289000.0,,93268000.0
Macerich Co,MAC,,912242,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-05 13:04:02+00:00,,-3207000.0,124686000.0,253793000.0,,-12254000.0,,510000000.0,-486714000.0,164691000.0,299850000.0,-486714000.0,164691000.0,299850000.0,-22173000.0,-8600000.0,123089000.0,123089000.0,-65377000.0,-2509000.0,201107000.0,-339738000.0,3806000.0,-205515000.0,,-424439000.0,-221428000.0,169099000.0
Macerich Co,MAC,,912242,2017.0,Q3TTM,2016-10-01,2017-09-30,,,-7873000.0,165337000.0,345637000.0,,-41602000.0,,995000000.0,-526674000.0,124631000.0,398297000.0,-526674000.0,124631000.0,398297000.0,-3746000.0,-1400000.0,163923000.0,163923000.0,-66720000.0,-3318000.0,241027000.0,-455772000.0,4932000.0,-313370000.0,,-839756000.0,-221428000.0,196974000.0
Macerich Co,MAC,,912242,2017.0,Q3,2017-07-01,2017-09-30,,,-265000.0,41822000.0,84577000.0,,9206000.0,,210000000.0,-99152000.0,-26084000.0,109623000.0,-99152000.0,-26084000.0,109623000.0,-15613000.0,-8600000.0,19228000.0,19228000.0,-3571000.0,-3378000.0,49926000.0,-112466000.0,448000.0,-76859000.0,,-145020000.0,-39688000.0,849000.0
Macerich Co,MAC,,912242,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 14:31:58+00:00,,-2942000.0,82864000.0,169216000.0,,-21460000.0,,300000000.0,-387562000.0,190775000.0,190227000.0,-387562000.0,190775000.0,190227000.0,-6560000.0,,103861000.0,103861000.0,-61806000.0,869000.0,151181000.0,-227272000.0,3358000.0,-128656000.0,,-279419000.0,-181740000.0,168250000.0
Macerich Co,MAC,,912242,2017.0,Q2TTM,2016-07-01,2017-06-30,,,-13564000.0,164478000.0,349484000.0,,-47763000.0,,905000000.0,-537199000.0,160057000.0,400052000.0,-537199000.0,160057000.0,400052000.0,22910000.0,,157891000.0,157891000.0,-50649000.0,-16795000.0,276561000.0,-453932000.0,4653000.0,-313821000.0,,-789732000.0,-181740000.0,197317000.0
Macerich Co,MAC,,912242,2017.0,Q2,2017-04-01,2017-06-30,,,-2209000.0,42402000.0,84665000.0,,-17313000.0,,100000000.0,-76005000.0,-16391000.0,87523000.0,-76005000.0,-16391000.0,87523000.0,-4873000.0,,29052000.0,29052000.0,-8712000.0,1026000.0,47920000.0,-112349000.0,2040000.0,-64700000.0,,-15492000.0,-49190000.0,389000.0
Macerich Co,MAC,,912242,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 13:07:05+00:00,,-733000.0,40462000.0,84551000.0,,-4147000.0,,200000000.0,-311557000.0,207166000.0,102704000.0,-311557000.0,207166000.0,102704000.0,-1687000.0,,74809000.0,74809000.0,-53094000.0,-157000.0,103261000.0,-114923000.0,1318000.0,-63956000.0,,-263927000.0,-132550000.0,167861000.0
Macerich Co,MAC,,912242,2017.0,Q1TTM,2016-04-01,2017-03-31,,,-14903000.0,162227000.0,351733000.0,,-49400000.0,,1275000000.0,-720770000.0,302817000.0,412369000.0,-720770000.0,302817000.0,412369000.0,-5584000.0,,178273000.0,178273000.0,-57319000.0,-17039000.0,345590000.0,-455066000.0,3985000.0,-336989000.0,,-991115000.0,-532550000.0,294216000.0
Macerich Co,MAC,,912242,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 13:13:31+00:00,,-14630000.0,192254000.0,334682000.0,,-19925000.0,,415000000.0,-514438000.0,176323000.0,344311000.0,-514438000.0,176323000.0,344311000.0,6196000.0,-6542000.0,68972000.0,68972000.0,-29451000.0,552000.0,507874000.0,-453634000.0,4663000.0,-237381000.0,-181089000.0,-469814000.0,0.0,86919000.0
Macerich Co,MAC,,912242,2018.0,Q4,2018-10-01,2018-12-31,,,-2510000.0,49574000.0,88644000.0,,-11241000.0,,120000000.0,-12113000.0,-79836000.0,97150000.0,-12113000.0,-79836000.0,97150000.0,5201000.0,-6542000.0,13246000.0,13246000.0,8135000.0,724000.0,-9670000.0,-114191000.0,876000.0,107862000.0,-181089000.0,-12104000.0,,3061000.0
Macerich Co,MAC,,912242,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-05 12:09:30+00:00,,-12120000.0,142680000.0,246038000.0,,-8684000.0,,295000000.0,-502325000.0,256159000.0,247161000.0,-502325000.0,256159000.0,247161000.0,995000.0,,55726000.0,55726000.0,-37586000.0,-172000.0,517544000.0,-339443000.0,3787000.0,-345243000.0,,-457710000.0,,83858000.0
Macerich Co,MAC,,912242,2018.0,Q3TTM,2017-10-01,2018-09-30,,,-21751000.0,186487000.0,333520000.0,,-36958000.0,,1215000000.0,-581880000.0,270456000.0,333700000.0,-581880000.0,270456000.0,333700000.0,22276000.0,8600000.0,94310000.0,94310000.0,-39716000.0,-5185000.0,552746000.0,-547296000.0,4295000.0,-299073000.0,-160343000.0,-1252999000.0,,177126000.0
Macerich Co,MAC,,912242,2018.0,Q3,2018-07-01,2018-09-30,,,-4456000.0,49648000.0,83620000.0,,-14099000.0,,100000000.0,-70747000.0,-9976000.0,82311000.0,-70747000.0,-9976000.0,82311000.0,1588000.0,,81241000.0,81241000.0,-65183000.0,-677000.0,87800000.0,-112698000.0,1188000.0,-153953000.0,,-57372000.0,,56177000.0
Macerich Co,MAC,,912242,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-05 14:48:49+00:00,,-7664000.0,93032000.0,162418000.0,,5415000.0,,195000000.0,-431578000.0,266135000.0,164850000.0,-431578000.0,266135000.0,164850000.0,-593000.0,,-25515000.0,-25515000.0,27597000.0,505000.0,429744000.0,-226745000.0,2599000.0,-191290000.0,,-400338000.0,,27681000.0
Macerich Co,MAC,,912242,2018.0,Q2TTM,2017-07-01,2018-06-30,,,-17560000.0,178661000.0,334477000.0,,-13653000.0,,1325000000.0,-610285000.0,254348000.0,361012000.0,-610285000.0,254348000.0,361012000.0,5075000.0,,32297000.0,32297000.0,21896000.0,-7886000.0,514872000.0,-547064000.0,3555000.0,-221979000.0,-160343000.0,-1340647000.0,-39688000.0,121798000.0
Macerich Co,MAC,,912242,2018.0,Q2,2018-04-01,2018-06-30,,,-4898000.0,46614000.0,80894000.0,,-10591000.0,,75000000.0,-49956000.0,-45266000.0,69882000.0,-49956000.0,-45266000.0,69882000.0,-25340000.0,,8866000.0,8866000.0,-5634000.0,702000.0,24795000.0,-112963000.0,1245000.0,-96090000.0,,-12695000.0,,26029000.0
Macerich Co,MAC,,912242,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 13:53:33+00:00,,-2766000.0,46418000.0,81524000.0,,16006000.0,,120000000.0,-381622000.0,311401000.0,94968000.0,-381622000.0,311401000.0,94968000.0,24747000.0,0.0,-34381000.0,-34381000.0,33231000.0,-197000.0,404949000.0,-113782000.0,1354000.0,-95200000.0,,-387643000.0,,1652000.0
Macerich Co,MAC,,912242,2018.0,Q1TTM,2017-04-01,2018-03-31,,,-14871000.0,174449000.0,338248000.0,,-20375000.0,,1350000000.0,-636334000.0,283223000.0,378653000.0,-636334000.0,283223000.0,378653000.0,25542000.0,,52483000.0,52483000.0,18818000.0,-7562000.0,537997000.0,-546450000.0,4350000.0,-190589000.0,-160343000.0,-1343444000.0,-88878000.0,96158000.0
Macerich Co,MAC,,912242,2019.0,Q4,2020-04-01,2019-12-31,,,-1795000.0,53326000.0,85721000.0,,-9967000.0,,720000000.0,52369000.0,-128601000.0,83180000.0,52369000.0,-128601000.0,83180000.0,6948000.0,,29739000.0,29739000.0,-21433000.0,-1483000.0,29517000.0,-115158000.0,915000.0,1370000.0,-166791000.0,-550990000.0,,7303000.0
Macerich Co,MAC,,912242,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 13:13:31+00:00,,-14938000.0,210026000.0,337667000.0,,20525000.0,,1796000000.0,-278216000.0,-112026000.0,355157000.0,-278216000.0,-112026000.0,355157000.0,-35085000.0,0.0,102554000.0,102554000.0,-98333000.0,-3176000.0,254443000.0,-502479000.0,7682000.0,-274017000.0,-166791000.0,-1568561000.0,0.0,74339000.0
Macerich Co,MAC,,912242,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-05 12:09:30+00:00,,-13143000.0,156700000.0,251946000.0,,30492000.0,,1076000000.0,-330585000.0,16575000.0,271977000.0,-330585000.0,16575000.0,271977000.0,-42033000.0,,72815000.0,72815000.0,-76900000.0,-1693000.0,224926000.0,-387321000.0,6767000.0,-275387000.0,,-1017571000.0,,67036000.0
Macerich Co,MAC,,912242,2019.0,Q3TTM,2018-10-01,2019-09-30,,,-15653000.0,206274000.0,340590000.0,,19251000.0,,1196000000.0,-342698000.0,-63261000.0,369127000.0,-342698000.0,-63261000.0,369127000.0,-36832000.0,-6542000.0,86061000.0,86061000.0,-68765000.0,-969000.0,215256000.0,-501512000.0,7643000.0,-167525000.0,-181089000.0,-1029675000.0,,70097000.0
Macerich Co,MAC,,912242,2019.0,Q3,2019-07-01,2019-09-30,,,-5227000.0,51354000.0,84575000.0,,25114000.0,,100000000.0,-187521000.0,39462000.0,106899000.0,-187521000.0,39462000.0,106899000.0,-41160000.0,,50025000.0,50025000.0,-50522000.0,36000.0,143106000.0,-114824000.0,2934000.0,-104096000.0,,-172733000.0,,452000.0
Macerich Co,MAC,,912242,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-05 14:48:49+00:00,,-7916000.0,105346000.0,167371000.0,,5378000.0,,976000000.0,-143064000.0,-22887000.0,165078000.0,-143064000.0,-22887000.0,165078000.0,-873000.0,,22790000.0,22790000.0,-26378000.0,-1729000.0,81820000.0,-272497000.0,3833000.0,-171291000.0,,-844838000.0,,66584000.0
Macerich Co,MAC,,912242,2019.0,Q2TTM,2018-07-01,2019-06-30,,,-14882000.0,204568000.0,339635000.0,,-19962000.0,,1196000000.0,-225924000.0,-112699000.0,344539000.0,-225924000.0,-112699000.0,344539000.0,5916000.0,-6542000.0,117277000.0,117277000.0,-83426000.0,-1682000.0,159950000.0,-499386000.0,5897000.0,-217382000.0,-181089000.0,-914314000.0,,125822000.0
Macerich Co,MAC,,912242,2019.0,Q2,2019-04-01,2019-06-30,,,-5032000.0,54696000.0,84138000.0,,-16302000.0,,551000000.0,-50220000.0,-21665000.0,66238000.0,-50220000.0,-21665000.0,66238000.0,-5647000.0,4820000.0,13947000.0,13947000.0,-12520000.0,-737000.0,49229000.0,-158101000.0,2007000.0,-71115000.0,,-447202000.0,,221000.0
Macerich Co,MAC,,912242,2019.0,Q1,2019-01-01,2019-03-31,2019-05-07 13:53:33+00:00,,-2884000.0,50650000.0,83233000.0,,21680000.0,,425000000.0,-92844000.0,-1222000.0,98840000.0,-92844000.0,-1222000.0,98840000.0,4774000.0,-4820000.0,8843000.0,8843000.0,-13858000.0,-992000.0,32591000.0,-114396000.0,1826000.0,-100176000.0,,-397636000.0,,66363000.0
Macerich Co,MAC,,912242,2019.0,Q1TTM,2018-04-01,2019-03-31,,,-14748000.0,196486000.0,336391000.0,,-14251000.0,,720000000.0,-225660000.0,-136300000.0,348183000.0,-225660000.0,-136300000.0,348183000.0,-13777000.0,-11362000.0,112196000.0,112196000.0,-76540000.0,-243000.0,135516000.0,-454248000.0,5135000.0,-242357000.0,-181089000.0,-479807000.0,,151630000.0
