company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincreaseinfedfundssold,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 11:55:12+00:00,4875000000.0,7011000000.0,2208000000.0,29430000000.0,1296000000.0,11687000000.0,2501000000.0,24775000000.0,-35044000000.0,13665000000.0,24775000000.0,-35044000000.0,13665000000.0,3396000000.0,72128000000.0,16211000000.0,16211000000.0,36270000000.0,-42083000000.0,-254000000.0,2260000000.0,-3381000000.0,7899000000.0,-171803000000.0,-56786000000.0,-2416000000.0,,98229000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,Q3TTM,2010-10-01,2011-09-30,,3168000000.0,7224000000.0,1905000000.0,24856000000.0,1339000000.0,13316000000.0,2501000000.0,49532000000.0,-80980000000.0,33761000000.0,49532000000.0,-80980000000.0,33761000000.0,2313000000.0,80916000000.0,15521000000.0,15521000000.0,-33255000000.0,-17369000000.0,-273000000.0,-340000000.0,-2975000000.0,8848000000.0,-134211000000.0,-43510000000.0,-1782000000.0,,86826000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,Q3,2011-07-01,2011-09-30,,317000000.0,1718000000.0,515000000.0,10217000000.0,213000000.0,1077000000.0,,26533000000.0,-41506000000.0,9228000000.0,26533000000.0,-41506000000.0,9228000000.0,-5745000000.0,41793000000.0,4142000000.0,4142000000.0,-1398000000.0,-7457000000.0,-86000000.0,465000000.0,-923000000.0,1811000000.0,-62274000000.0,-14851000000.0,-690000000.0,,21701000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-06 13:05:59+00:00,2898000000.0,5288000000.0,1483000000.0,17255000000.0,1014000000.0,7779000000.0,2501000000.0,16250000000.0,-51769000000.0,37789000000.0,16250000000.0,-51769000000.0,37789000000.0,2270000000.0,47486000000.0,12028000000.0,12028000000.0,-9167000000.0,1164000000.0,-189000000.0,2020000000.0,-2596000000.0,5859000000.0,-115560000000.0,-37983000000.0,-1762000000.0,,70938000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,Q2TTM,2010-07-01,2011-06-30,,3143000000.0,7720000000.0,1557000000.0,17224000000.0,1311000000.0,18240000000.0,2501000000.0,1667000000.0,-25658000000.0,30479000000.0,1667000000.0,-25658000000.0,30479000000.0,6488000000.0,38012000000.0,14804000000.0,14804000000.0,-14508000000.0,-13588000000.0,-212000000.0,3582000000.0,-2566000000.0,10482000000.0,-96839000000.0,-54524000000.0,-1095000000.0,,82107000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,Q2,2011-04-01,2011-06-30,,2437000000.0,1763000000.0,491000000.0,3948000000.0,167000000.0,1485000000.0,,7226000000.0,-11495000000.0,11350000000.0,7226000000.0,-11495000000.0,11350000000.0,7081000000.0,15973000000.0,4072000000.0,4072000000.0,4635000000.0,1001000000.0,-59000000.0,-608000000.0,-788000000.0,1838000000.0,-34196000000.0,-8535000000.0,-1017000000.0,,18674000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-07 08:06:09+00:00,2581000000.0,3570000000.0,968000000.0,7038000000.0,801000000.0,6702000000.0,2501000000.0,-10283000000.0,-10263000000.0,28561000000.0,-10283000000.0,-10263000000.0,28561000000.0,8015000000.0,5693000000.0,7886000000.0,7886000000.0,-7769000000.0,8621000000.0,-103000000.0,1555000000.0,-1673000000.0,4048000000.0,-53286000000.0,-23132000000.0,-1072000000.0,,49237000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,Q1TTM,2010-04-01,2011-03-31,,1006000000.0,7894000000.0,1688000000.0,7140000000.0,1545000000.0,16359000000.0,2501000000.0,-11287000000.0,-15138000000.0,27102000000.0,-11287000000.0,-15138000000.0,27102000000.0,677000000.0,32769000000.0,13877000000.0,13877000000.0,-38849000000.0,-8236000000.0,-791000000.0,5462000000.0,-2156000000.0,12633000000.0,-70189000000.0,-61406000000.0,-108000000.0,,88438000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q4,2012-10-01,2012-12-31,,3323000000.0,1379000000.0,724000000.0,12895000000.0,91000000.0,7914000000.0,635000000.0,50637000000.0,-54114000000.0,8351000000.0,50637000000.0,-54114000000.0,8351000000.0,4874000000.0,50596000000.0,5297000000.0,5297000000.0,-36871000000.0,-12396000000.0,-226000000.0,-72000000.0,-1231000000.0,1831000000.0,-41023000000.0,-5820000000.0,-1322000000.0,,23852000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 13:17:09+00:00,8024000000.0,5245000000.0,2807000000.0,94463000000.0,2091000000.0,35394000000.0,1377000000.0,83770000000.0,-139890000000.0,58540000000.0,83770000000.0,-139890000000.0,58540000000.0,2420000000.0,82762000000.0,19368000000.0,19368000000.0,-92946000000.0,-65315000000.0,-385000000.0,1525000000.0,-5457000000.0,7217000000.0,-135287000000.0,-28093000000.0,-3919000000.0,,86818000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q3TTM,2011-10-01,2012-09-30,,6678000000.0,5589000000.0,2808000000.0,93743000000.0,2282000000.0,31388000000.0,742000000.0,41658000000.0,-69051000000.0,26065000000.0,41658000000.0,-69051000000.0,26065000000.0,-1328000000.0,56808000000.0,18254000000.0,18254000000.0,-10638000000.0,-96166000000.0,-224000000.0,1837000000.0,-5011000000.0,7426000000.0,-150507000000.0,-41076000000.0,-3251000000.0,,90257000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q3,2012-07-01,2012-09-30,,1851000000.0,1256000000.0,699000000.0,19109000000.0,689000000.0,3800000000.0,742000000.0,23424000000.0,-38057000000.0,14808000000.0,23424000000.0,-38057000000.0,14808000000.0,175000000.0,23306000000.0,5030000000.0,5030000000.0,-25807000000.0,-11621000000.0,-14000000.0,525000000.0,-1451000000.0,1591000000.0,-27196000000.0,-3152000000.0,-496000000.0,,14421000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-06 10:10:43+00:00,4701000000.0,3866000000.0,2083000000.0,81568000000.0,2000000000.0,27480000000.0,742000000.0,33133000000.0,-85776000000.0,50189000000.0,33133000000.0,-85776000000.0,50189000000.0,-2454000000.0,32166000000.0,14071000000.0,14071000000.0,-56075000000.0,-52919000000.0,-159000000.0,1597000000.0,-4226000000.0,5386000000.0,-94264000000.0,-22273000000.0,-2597000000.0,,62966000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q2TTM,2011-07-01,2012-06-30,,5144000000.0,6051000000.0,2624000000.0,84851000000.0,1806000000.0,28665000000.0,,44767000000.0,-72500000000.0,20485000000.0,44767000000.0,-72500000000.0,20485000000.0,-7248000000.0,75295000000.0,17366000000.0,17366000000.0,13771000000.0,-92002000000.0,-296000000.0,1777000000.0,-4483000000.0,7646000000.0,-185585000000.0,-52775000000.0,-3445000000.0,,97537000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q2,2012-04-01,2012-06-30,,2517000000.0,1427000000.0,735000000.0,19875000000.0,432000000.0,13193000000.0,,-4907000000.0,-14758000000.0,19476000000.0,-4907000000.0,-14758000000.0,19476000000.0,-189000000.0,-1334000000.0,4721000000.0,4721000000.0,-492000000.0,-7655000000.0,47000000.0,689000000.0,-1324000000.0,1800000000.0,-41993000000.0,-13884000000.0,-2037000000.0,,27038000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 10:03:30+00:00,2850000000.0,2610000000.0,1384000000.0,62459000000.0,1311000000.0,23680000000.0,0.0,9709000000.0,-47719000000.0,35381000000.0,9709000000.0,-47719000000.0,35381000000.0,-2629000000.0,8860000000.0,9041000000.0,9041000000.0,-30268000000.0,-41298000000.0,-145000000.0,1072000000.0,-2775000000.0,3795000000.0,-67068000000.0,-19121000000.0,-2101000000.0,,48545000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q1TTM,2011-04-01,2012-03-31,,5064000000.0,6387000000.0,2380000000.0,68924000000.0,1541000000.0,16957000000.0,,56900000000.0,-69237000000.0,12359000000.0,56900000000.0,-69237000000.0,12359000000.0,22000000.0,92602000000.0,16717000000.0,16717000000.0,18898000000.0,-83346000000.0,-402000000.0,480000000.0,-3947000000.0,7684000000.0,-177788000000.0,-47426000000.0,-2425000000.0,,89173000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 10:03:22+00:00,333000000.0,1183000000.0,649000000.0,42584000000.0,879000000.0,10487000000.0,0.0,14616000000.0,-32961000000.0,15905000000.0,14616000000.0,-32961000000.0,15905000000.0,-2440000000.0,10194000000.0,4320000000.0,4320000000.0,-29776000000.0,-33643000000.0,-192000000.0,383000000.0,-1451000000.0,1995000000.0,-25075000000.0,-5237000000.0,-64000000.0,,21507000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2013.0,Q4,2013-10-01,2013-12-31,,1589000000.0,1075000000.0,785000000.0,6410000000.0,289000000.0,8744000000.0,828000000.0,37305000000.0,-50737000000.0,14423000000.0,37305000000.0,-50737000000.0,14423000000.0,991000000.0,37306000000.0,5713000000.0,5713000000.0,-31765000000.0,1152000000.0,15000000.0,391000000.0,-1748000000.0,363000000.0,-34937000000.0,-6751000000.0,-1378000000.0,,15574000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2013.0,FY,2013-01-01,2013-12-31,2015-02-25 13:17:09+00:00,7132000000.0,4321000000.0,3293000000.0,46118000000.0,2224000000.0,53227000000.0,3145000000.0,93910000000.0,-153492000000.0,57641000000.0,93910000000.0,-153492000000.0,57641000000.0,-1941000000.0,76342000000.0,22224000000.0,22224000000.0,-78184000000.0,-16303000000.0,111000000.0,2644000000.0,-6970000000.0,2309000000.0,-153836000000.0,-28813000000.0,-5356000000.0,,75884000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2013.0,Q3TTM,2012-10-01,2013-09-30,,8866000000.0,4625000000.0,3232000000.0,52603000000.0,2026000000.0,52397000000.0,2952000000.0,107242000000.0,-156869000000.0,51569000000.0,107242000000.0,-156869000000.0,51569000000.0,1942000000.0,89632000000.0,21808000000.0,21808000000.0,-83290000000.0,-29851000000.0,-130000000.0,2181000000.0,-6453000000.0,3777000000.0,-159922000000.0,-27882000000.0,-5300000000.0,,84162000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2013.0,Q3,2013-07-01,2013-09-30,,660000000.0,1216000000.0,865000000.0,11884000000.0,598000000.0,28771000000.0,1707000000.0,41665000000.0,-61779000000.0,21103000000.0,41665000000.0,-61779000000.0,21103000000.0,989000000.0,20286000000.0,5683000000.0,5683000000.0,-33372000000.0,2596000000.0,112000000.0,651000000.0,-1886000000.0,75000000.0,-46659000000.0,-5783000000.0,-2140000000.0,,17601000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 12:33:38+00:00,5543000000.0,3246000000.0,2508000000.0,39708000000.0,1935000000.0,44483000000.0,2317000000.0,56605000000.0,-102755000000.0,43218000000.0,56605000000.0,-102755000000.0,43218000000.0,-2932000000.0,39036000000.0,16511000000.0,16511000000.0,-46419000000.0,-17455000000.0,96000000.0,2253000000.0,-5222000000.0,1946000000.0,-118899000000.0,-22062000000.0,-3978000000.0,,60310000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 12:33:49+00:00,4883000000.0,2030000000.0,1643000000.0,27824000000.0,1337000000.0,15712000000.0,610000000.0,14940000000.0,-40976000000.0,22115000000.0,14940000000.0,-40976000000.0,22115000000.0,-3921000000.0,18750000000.0,10828000000.0,10828000000.0,-13047000000.0,-20051000000.0,-16000000.0,1602000000.0,-3336000000.0,1871000000.0,-72240000000.0,-16279000000.0,-1838000000.0,,42709000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2013.0,Q2TTM,2012-07-01,2013-06-30,,10057000000.0,4665000000.0,3066000000.0,59828000000.0,2117000000.0,27426000000.0,1987000000.0,89001000000.0,-133147000000.0,45274000000.0,89001000000.0,-133147000000.0,45274000000.0,1128000000.0,92652000000.0,21155000000.0,21155000000.0,-75725000000.0,-44068000000.0,-256000000.0,2055000000.0,-6018000000.0,5293000000.0,-140459000000.0,-25251000000.0,-3656000000.0,,80982000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2013.0,Q2,2013-04-01,2013-06-30,,4506000000.0,1035000000.0,809000000.0,9940000000.0,693000000.0,4385000000.0,,3563000000.0,-14819000000.0,12978000000.0,3563000000.0,-14819000000.0,12978000000.0,1722000000.0,10852000000.0,5608000000.0,5608000000.0,-4861000000.0,-4031000000.0,-21000000.0,1063000000.0,-1746000000.0,652000000.0,-31663000000.0,-9145000000.0,-1455000000.0,,20642000000.0
