company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,investmentbankingincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netinterestincome,netrealizedcapitalgains,otheradjustmentstonetincometocommon,otheroperatingexpenses,otherservicechargeincome,preferreddividends,premiumsearned,propertyliabilityinsuranceclaims,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 14:00:47+00:00,7.6,7.6,1.36,7.4,0.0,244000000.0,,297000000.0,1641000000.0,1641000000.0,,1641000000.0,-297000000.0,5235000000.0,,4839000000.0,6588000000.0,,4601000000.0,9403000000.0,297000000.0,14242000000.0,16424000000.0,1885000000.0,16127000000.0,215900000.0,215900000.0,221800000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2018.0,Q4,2018-10-01,2018-12-31,,1.89,1.89,0.37,1.82,-5000000.0,68000000.0,,69000000.0,399000000.0,399000000.0,,399000000.0,-69000000.0,1549000000.0,,1192000000.0,1646000000.0,,1336000000.0,2806000000.0,69000000.0,3993000000.0,4531000000.0,467000000.0,4462000000.0,215900000.0,215900000.0,221800000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 12:14:26+00:00,2.27,2.27,0.33,2.24,2000000.0,42000000.0,,69000000.0,490000000.0,490000000.0,,490000000.0,-69000000.0,1216000000.0,,1383000000.0,1725000000.0,,1323000000.0,2278000000.0,69000000.0,3663000000.0,4264000000.0,532000000.0,4195000000.0,215901268.0,215901268.0,215901268.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2018.0,Q3YTD,2018-01-01,2018-09-30,,5.71,5.71,0.99,5.58,5000000.0,176000000.0,,228000000.0,1242000000.0,1242000000.0,,1242000000.0,-228000000.0,3686000000.0,,3647000000.0,4942000000.0,,3265000000.0,6597000000.0,228000000.0,10249000000.0,11893000000.0,1418000000.0,11665000000.0,215901268.0,215901268.0,215901268.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 11:37:31+00:00,1.76,1.76,0.33,1.7,1000000.0,66000000.0,,68000000.0,385000000.0,385000000.0,,385000000.0,-68000000.0,1225000000.0,,1194000000.0,1630000000.0,,1165000000.0,2308000000.0,68000000.0,3503000000.0,4020000000.0,451000000.0,3952000000.0,217997297.0,217997297.0,217997297.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2018.0,Q2YTD,2018-01-01,2018-06-30,,3.44,3.44,0.66,3.34,3000000.0,134000000.0,,159000000.0,752000000.0,752000000.0,,752000000.0,-159000000.0,2470000000.0,,2264000000.0,3217000000.0,,1942000000.0,4319000000.0,159000000.0,6586000000.0,7629000000.0,886000000.0,7470000000.0,217997297.0,217997297.0,217997297.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2018.0,Q2TTM,2017-07-01,2018-06-30,,9.03,9.03,1.28,8.86,904000000.0,-977000000.0,,285000000.0,1985000000.0,1985000000.0,,1985000000.0,-285000000.0,4844000000.0,,4419000000.0,6379000000.0,,3590000000.0,8199000000.0,285000000.0,13522000000.0,14813000000.0,1008000000.0,14528000000.0,217997297.0,217997297.0,217997297.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 11:46:31+00:00,1.68,1.68,0.33,1.64,2000000.0,68000000.0,,91000000.0,367000000.0,367000000.0,,367000000.0,-91000000.0,1245000000.0,,1070000000.0,1587000000.0,,777000000.0,2011000000.0,91000000.0,3083000000.0,3609000000.0,435000000.0,3518000000.0,218500000.0,218500000.0,223800000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2018.0,Q1TTM,2017-04-01,2018-03-31,,9.11,9.11,1.24,8.97,903000000.0,-921000000.0,,280000000.0,2011000000.0,2011000000.0,,2011000000.0,-280000000.0,4871000000.0,,4269000000.0,6269000000.0,,3226000000.0,7824000000.0,280000000.0,12996000000.0,14366000000.0,1090000000.0,14086000000.0,218500000.0,218500000.0,223800000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2019.0,Q4,2019-10-01,2019-12-31,,2.19,2.19,0.4,2.2,-6000000.0,48000000.0,,72000000.0,432000000.0,432000000.0,,432000000.0,-72000000.0,1269000000.0,,1313000000.0,1732000000.0,,1344000000.0,2486000000.0,72000000.0,3793000000.0,4345000000.0,480000000.0,4273000000.0,200900000.0,200900000.0,202300000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 14:00:47+00:00,4.41,4.41,1.51,4.38,0.0,33000000.0,,326000000.0,886000000.0,886000000.0,,886000000.0,-326000000.0,4644000000.0,,5353000000.0,7101000000.0,,5513000000.0,10660000000.0,326000000.0,16013000000.0,17258000000.0,919000000.0,16932000000.0,200900000.0,200900000.0,202300000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.22,2.22,1.11,2.18,6000000.0,-15000000.0,,254000000.0,454000000.0,454000000.0,,454000000.0,-254000000.0,3375000000.0,,4040000000.0,5369000000.0,,4169000000.0,8174000000.0,254000000.0,12220000000.0,12913000000.0,439000000.0,12659000000.0,199200811.0,199200811.0,199200811.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2019.0,Q3TTM,2018-10-01,2019-09-30,,4.11,4.11,1.48,4.0,1000000.0,53000000.0,,323000000.0,853000000.0,853000000.0,,853000000.0,-323000000.0,4924000000.0,,5232000000.0,7015000000.0,,5505000000.0,10980000000.0,323000000.0,16213000000.0,17444000000.0,906000000.0,17121000000.0,199200811.0,199200811.0,199200811.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 12:14:26+00:00,-0.81,-0.81,0.37,-0.83,2000000.0,-89000000.0,,113000000.0,-161000000.0,-161000000.0,,-161000000.0,-113000000.0,1232000000.0,,1566000000.0,2081000000.0,,1325000000.0,3207000000.0,113000000.0,4775000000.0,4638000000.0,-250000000.0,4525000000.0,199200811.0,199200811.0,199200811.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2019.0,Q2YTD,2019-01-01,2019-06-30,,3.03,3.03,0.74,3.01,4000000.0,74000000.0,,141000000.0,615000000.0,615000000.0,,615000000.0,-141000000.0,2143000000.0,,2474000000.0,3288000000.0,,2844000000.0,4967000000.0,141000000.0,7445000000.0,8275000000.0,689000000.0,8134000000.0,201498137.0,201498137.0,201498137.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2019.0,Q2TTM,2018-07-01,2019-06-30,,7.19,7.19,1.44,7.07,1000000.0,184000000.0,,279000000.0,1504000000.0,1504000000.0,,1504000000.0,-279000000.0,4908000000.0,,5049000000.0,6659000000.0,,5503000000.0,10051000000.0,279000000.0,15101000000.0,17070000000.0,1688000000.0,16791000000.0,201498137.0,201498137.0,201498137.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 11:37:31+00:00,1.8,1.8,0.37,1.79,4000000.0,58000000.0,,70000000.0,363000000.0,363000000.0,,363000000.0,-70000000.0,1246000000.0,,1283000000.0,1666000000.0,,1398000000.0,2532000000.0,70000000.0,3819000000.0,4310000000.0,421000000.0,4240000000.0,201498137.0,201498137.0,201498137.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 11:17:31+00:00,1.23,1.23,0.37,1.22,,16000000.0,,71000000.0,252000000.0,252000000.0,,252000000.0,-71000000.0,897000000.0,,1191000000.0,1622000000.0,,1446000000.0,2435000000.0,71000000.0,3626000000.0,3965000000.0,268000000.0,3894000000.0,204900000.0,204900000.0,206600000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2019.0,Q1TTM,2018-04-01,2019-03-31,,7.15,7.15,1.4,6.98,-2000000.0,192000000.0,,277000000.0,1526000000.0,1526000000.0,,1526000000.0,-277000000.0,4887000000.0,,4960000000.0,6623000000.0,,5270000000.0,9827000000.0,277000000.0,14785000000.0,16780000000.0,1718000000.0,16503000000.0,204900000.0,204900000.0,206600000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2020.0,Q1TTM,2019-04-01,2020-03-31,,3.45,3.45,1.54,3.31,,-1000000.0,,323000000.0,686000000.0,686000000.0,,686000000.0,-323000000.0,5109000000.0,,5259000000.0,7169000000.0,,5440000000.0,11451000000.0,323000000.0,16710000000.0,17718000000.0,685000000.0,17395000000.0,192600000.0,192600000.0,346700000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 11:17:31+00:00,0.27,0.27,0.4,0.15,,-18000000.0,,68000000.0,52000000.0,52000000.0,,52000000.0,-68000000.0,1362000000.0,,1097000000.0,1690000000.0,,1373000000.0,3226000000.0,68000000.0,4323000000.0,4425000000.0,34000000.0,4357000000.0,192600000.0,192600000.0,346700000.0
