company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2010.0,Q3TTM,2009-09-28,2010-09-26,,-56000000.0,-7000000.0,1009000000.0,,-23000000.0,-725000000.0,25000000.0,1569000000.0,-1706000000.0,-1420000000.0,3096000000.0,-1706000000.0,-1420000000.0,3096000000.0,-53000000.0,2719000000.0,2719000000.0,100000000.0,-16000000.0,26000000.0,-940000000.0,-311000000.0,-1079000000.0,-289000000.0,-2055000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2010.0,Q3,2010-06-28,2010-09-26,,-41000000.0,25000000.0,188000000.0,,20000000.0,-315000000.0,12000000.0,,-536000000.0,-63000000.0,513000000.0,-536000000.0,-63000000.0,513000000.0,-66000000.0,586000000.0,586000000.0,29000000.0,47000000.0,39000000.0,-229000000.0,110000000.0,-171000000.0,-47000000.0,-319000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2010.0,Q2YTD,2010-01-01,2010-06-27,2011-07-27 16:57:52+00:00,,49000000.0,351000000.0,,-19000000.0,1035000000.0,45000000.0,,-1720000000.0,-804000000.0,2874000000.0,-1720000000.0,-804000000.0,2874000000.0,331000000.0,1357000000.0,1357000000.0,82000000.0,-47000000.0,-50000000.0,-471000000.0,-531000000.0,-223000000.0,0.0,-1247000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2010.0,Q2TTM,2009-06-29,2010-06-27,,-248000000.0,-5000000.0,1009000000.0,,-51000000.0,-35000000.0,22000000.0,1569000000.0,-1770000000.0,-2136000000.0,4007000000.0,-1770000000.0,-2136000000.0,4007000000.0,50000000.0,2930000000.0,2930000000.0,108000000.0,-60000000.0,12000000.0,-930000000.0,-810000000.0,-1090000000.0,-242000000.0,-2129000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2010.0,Q2,2010-03-29,2010-06-27,,,22000000.0,179000000.0,,-5000000.0,159000000.0,21000000.0,,-990000000.0,-796000000.0,1225000000.0,-990000000.0,-796000000.0,1225000000.0,-566000000.0,824000000.0,824000000.0,41000000.0,-47000000.0,-27000000.0,-233000000.0,-531000000.0,-131000000.0,,-731000000.0,-107000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2010.0,Q1,2010-01-01,2010-03-28,2011-04-27 17:18:56+00:00,,27000000.0,172000000.0,,-14000000.0,876000000.0,24000000.0,,-730000000.0,-8000000.0,1649000000.0,-730000000.0,-8000000.0,1649000000.0,897000000.0,533000000.0,533000000.0,41000000.0,,-23000000.0,-238000000.0,,-92000000.0,,-516000000.0,107000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2010.0,Q1TTM,2009-03-30,2010-03-28,,-279000000.0,,1011000000.0,,-14000000.0,-29000000.0,8000000.0,1569000000.0,-1452000000.0,-1548000000.0,3918000000.0,-1452000000.0,-1548000000.0,3918000000.0,904000000.0,2840000000.0,2840000000.0,96000000.0,,29000000.0,-919000000.0,-279000000.0,-1126000000.0,-242000000.0,-1868000000.0,107000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q4,2011-09-26,2011-12-31,,-624000000.0,-60000000.0,484000000.0,,9000000.0,-14000000.0,-90000000.0,,-1081000000.0,-1125000000.0,1215000000.0,-1081000000.0,-1125000000.0,1215000000.0,-982000000.0,683000000.0,683000000.0,122000000.0,116000000.0,43000000.0,-325000000.0,,-544000000.0,-634000000.0,-148000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 16:51:11+00:00,-624000000.0,,1008000000.0,,,386000000.0,,1980000000.0,-2144000000.0,-788000000.0,4253000000.0,-2144000000.0,-788000000.0,4253000000.0,1321000000.0,2655000000.0,2655000000.0,204000000.0,116000000.0,313000000.0,-1095000000.0,,-987000000.0,-680000000.0,-2465000000.0,510000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q3TTM,2010-09-27,2011-09-25,,-107000000.0,-14000000.0,1037000000.0,798000000.0,-10000000.0,-570000000.0,33000000.0,1980000000.0,-2165000000.0,631000000.0,3452000000.0,-2165000000.0,631000000.0,3452000000.0,1908000000.0,2907000000.0,2907000000.0,92000000.0,59000000.0,303000000.0,-1039000000.0,250000000.0,-1123000000.0,-27000000.0,-3171000000.0,510000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q3,2011-06-27,2011-09-25,,,21000000.0,175000000.0,,-19000000.0,-291000000.0,25000000.0,1980000000.0,721000000.0,83000000.0,511000000.0,721000000.0,83000000.0,511000000.0,1296000000.0,700000000.0,700000000.0,-94000000.0,,34000000.0,-246000000.0,,-201000000.0,-34000000.0,-1004000000.0,250000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q2YTD,2011-01-01,2011-06-26,2011-07-27 16:57:52+00:00,,39000000.0,349000000.0,,10000000.0,691000000.0,65000000.0,,-1784000000.0,254000000.0,2527000000.0,-1784000000.0,254000000.0,2527000000.0,1007000000.0,1272000000.0,1272000000.0,176000000.0,,236000000.0,-524000000.0,,-242000000.0,-12000000.0,-1313000000.0,260000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q2TTM,2010-06-28,2011-06-26,,-148000000.0,-10000000.0,1050000000.0,798000000.0,29000000.0,-594000000.0,20000000.0,,-3422000000.0,485000000.0,3454000000.0,-3422000000.0,485000000.0,3454000000.0,546000000.0,2793000000.0,2793000000.0,215000000.0,106000000.0,308000000.0,-1022000000.0,360000000.0,-1093000000.0,-40000000.0,-2486000000.0,260000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q2,2011-03-28,2011-06-26,,,19000000.0,174000000.0,,-2000000.0,-229000000.0,22000000.0,,-1247000000.0,317000000.0,843000000.0,-1247000000.0,317000000.0,843000000.0,-89000000.0,742000000.0,742000000.0,137000000.0,,214000000.0,-258000000.0,,-147000000.0,-12000000.0,-999000000.0,250000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q1,2011-01-01,2011-03-27,2011-04-27 17:18:56+00:00,,20000000.0,175000000.0,,12000000.0,920000000.0,43000000.0,,-537000000.0,-63000000.0,1684000000.0,-537000000.0,-63000000.0,1684000000.0,1096000000.0,530000000.0,530000000.0,39000000.0,,22000000.0,-266000000.0,,-95000000.0,,-314000000.0,10000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q1TTM,2010-03-29,2011-03-27,,-148000000.0,-7000000.0,1055000000.0,798000000.0,26000000.0,-206000000.0,19000000.0,,-3165000000.0,-628000000.0,3836000000.0,-3165000000.0,-628000000.0,3836000000.0,69000000.0,2875000000.0,2875000000.0,119000000.0,59000000.0,67000000.0,-997000000.0,-171000000.0,-1077000000.0,-28000000.0,-2218000000.0,-97000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q4,2012-10-01,2012-12-31,,-259000000.0,,277000000.0,,,-2224000000.0,,-32000000.0,-809000000.0,-630000000.0,-1315000000.0,-809000000.0,-630000000.0,-1315000000.0,-2754000000.0,569000000.0,569000000.0,63000000.0,103000000.0,57000000.0,-373000000.0,,-428000000.0,-225000000.0,-282000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,FY,2012-01-01,2012-12-31,2015-02-09 12:39:42+00:00,-259000000.0,,988000000.0,,,-2387000000.0,,59000000.0,-2068000000.0,-1177000000.0,1561000000.0,-2068000000.0,-1177000000.0,1561000000.0,-1684000000.0,2745000000.0,2745000000.0,215000000.0,440000000.0,24000000.0,-1352000000.0,,-942000000.0,-225000000.0,-990000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-10-25 17:02:00+00:00,,,711000000.0,,,-163000000.0,,91000000.0,-1259000000.0,-547000000.0,2876000000.0,-1259000000.0,-547000000.0,2876000000.0,1070000000.0,2176000000.0,2176000000.0,152000000.0,337000000.0,-33000000.0,-979000000.0,,-514000000.0,,-708000000.0,0.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q3TTM,2011-09-26,2012-09-30,,-624000000.0,-60000000.0,1195000000.0,,9000000.0,-177000000.0,-90000000.0,91000000.0,-2340000000.0,-1672000000.0,4091000000.0,-2340000000.0,-1672000000.0,4091000000.0,88000000.0,2859000000.0,2859000000.0,274000000.0,453000000.0,10000000.0,-1304000000.0,,-1058000000.0,-634000000.0,-856000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q3,2012-06-25,2012-09-30,,,,247000000.0,,,534000000.0,,35000000.0,-474000000.0,-249000000.0,1573000000.0,-474000000.0,-249000000.0,1573000000.0,850000000.0,727000000.0,727000000.0,65000000.0,102000000.0,-41000000.0,-326000000.0,,-208000000.0,,-285000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q2YTD,2012-01-01,2012-06-24,2013-07-24 16:57:01+00:00,,,464000000.0,,,-697000000.0,,56000000.0,-785000000.0,-298000000.0,1303000000.0,-785000000.0,-298000000.0,1303000000.0,220000000.0,1449000000.0,1449000000.0,87000000.0,235000000.0,8000000.0,-653000000.0,,-306000000.0,0.0,-423000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q2TTM,2011-06-27,2012-06-24,,-624000000.0,-39000000.0,1123000000.0,,-10000000.0,-1002000000.0,-65000000.0,2036000000.0,-1145000000.0,-1340000000.0,3029000000.0,-1145000000.0,-1340000000.0,3029000000.0,534000000.0,2832000000.0,2832000000.0,115000000.0,351000000.0,85000000.0,-1224000000.0,,-1051000000.0,-668000000.0,-1575000000.0,250000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q2,2012-03-26,2012-06-24,,,,233000000.0,,,-215000000.0,-159000000.0,19000000.0,-412000000.0,-149000000.0,845000000.0,-412000000.0,-149000000.0,845000000.0,284000000.0,781000000.0,781000000.0,46000000.0,235000000.0,26000000.0,-326000000.0,,-175000000.0,,-181000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q1,2012-01-01,2012-03-25,2012-04-26 16:44:07+00:00,,,231000000.0,,,-482000000.0,159000000.0,37000000.0,-373000000.0,-149000000.0,458000000.0,-373000000.0,-149000000.0,458000000.0,-64000000.0,668000000.0,668000000.0,41000000.0,,-18000000.0,-327000000.0,,-131000000.0,,-242000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q1TTM,2011-03-28,2012-03-25,,-624000000.0,-20000000.0,1064000000.0,,-12000000.0,-1016000000.0,116000000.0,2017000000.0,-1980000000.0,-874000000.0,3027000000.0,-1980000000.0,-874000000.0,3027000000.0,161000000.0,2793000000.0,2793000000.0,206000000.0,116000000.0,273000000.0,-1156000000.0,,-1023000000.0,-680000000.0,-2393000000.0,500000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,FY,2013-01-01,2013-12-31,2014-02-14 16:51:11+00:00,-269000000.0,,990000000.0,,,-10000000.0,,,-2706000000.0,-1121000000.0,4546000000.0,-2706000000.0,-1121000000.0,4546000000.0,719000000.0,2981000000.0,2981000000.0,585000000.0,827000000.0,-16000000.0,-1540000000.0,,-836000000.0,-231000000.0,-1762000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q4,2013-09-30,2013-12-31,,-3000000.0,,286000000.0,,,-241000000.0,,,-645000000.0,-337000000.0,938000000.0,-645000000.0,-337000000.0,938000000.0,-44000000.0,488000000.0,488000000.0,405000000.0,78000000.0,11000000.0,-428000000.0,,-345000000.0,-66000000.0,-229000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q3TTM,2012-10-01,2013-09-29,,-525000000.0,,981000000.0,,,-1993000000.0,,-32000000.0,-2870000000.0,-1414000000.0,2293000000.0,-2870000000.0,-1414000000.0,2293000000.0,-1991000000.0,3062000000.0,3062000000.0,243000000.0,852000000.0,30000000.0,-1485000000.0,,-919000000.0,-390000000.0,-1815000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q3,2013-07-01,2013-09-29,,-203000000.0,,232000000.0,,,-243000000.0,,-7000000.0,-639000000.0,-445000000.0,900000000.0,-639000000.0,-445000000.0,900000000.0,-184000000.0,873000000.0,873000000.0,38000000.0,360000000.0,-33000000.0,-370000000.0,,-209000000.0,-15000000.0,-607000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q3YTD,2013-01-01,2013-09-29,2014-10-23 17:59:30+00:00,-266000000.0,,704000000.0,,,231000000.0,,,-2061000000.0,-784000000.0,3608000000.0,-2061000000.0,-784000000.0,3608000000.0,763000000.0,2493000000.0,2493000000.0,180000000.0,749000000.0,-27000000.0,-1112000000.0,,-491000000.0,-165000000.0,-1533000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q2TTM,2012-06-25,2013-06-30,,-322000000.0,,996000000.0,,,-1216000000.0,,10000000.0,-2705000000.0,-1218000000.0,2966000000.0,-2705000000.0,-1218000000.0,2966000000.0,-957000000.0,2916000000.0,2916000000.0,270000000.0,594000000.0,22000000.0,-1441000000.0,,-918000000.0,-375000000.0,-1493000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q2,2013-04-01,2013-06-30,,-63000000.0,,240000000.0,,,-535000000.0,,-8000000.0,-660000000.0,-183000000.0,623000000.0,-660000000.0,-183000000.0,623000000.0,-220000000.0,859000000.0,859000000.0,59000000.0,334000000.0,56000000.0,-371000000.0,,-176000000.0,-150000000.0,-465000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-23 12:42:09+00:00,-63000000.0,,472000000.0,,,474000000.0,,7000000.0,-1422000000.0,-339000000.0,2708000000.0,-1422000000.0,-339000000.0,2708000000.0,947000000.0,1620000000.0,1620000000.0,142000000.0,389000000.0,6000000.0,-742000000.0,,-282000000.0,-150000000.0,-926000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q1,2013-01-01,2013-03-31,2013-04-24 18:27:54+00:00,,,232000000.0,,,1009000000.0,,15000000.0,-762000000.0,-156000000.0,2085000000.0,-762000000.0,-156000000.0,2085000000.0,1167000000.0,761000000.0,761000000.0,83000000.0,55000000.0,-50000000.0,-371000000.0,,-106000000.0,,-461000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q1TTM,2012-03-26,2013-03-31,,-259000000.0,,989000000.0,,,-896000000.0,-159000000.0,37000000.0,-2457000000.0,-1184000000.0,3188000000.0,-2457000000.0,-1184000000.0,3188000000.0,-453000000.0,2838000000.0,2838000000.0,257000000.0,495000000.0,-8000000.0,-1396000000.0,,-917000000.0,-225000000.0,-1209000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 16:32:41+00:00,-898000000.0,,994000000.0,,,-1025000000.0,,38000000.0,-3314000000.0,-1723000000.0,3866000000.0,-3314000000.0,-1723000000.0,3866000000.0,-1171000000.0,3614000000.0,3614000000.0,283000000.0,308000000.0,20000000.0,-1760000000.0,,-845000000.0,,-1900000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,Q4,2014-09-29,2014-12-31,,-276000000.0,,268000000.0,,,-1528000000.0,,11000000.0,-657000000.0,-659000000.0,-201000000.0,-657000000.0,-659000000.0,-201000000.0,-1517000000.0,904000000.0,904000000.0,155000000.0,30000000.0,6000000.0,-474000000.0,,-389000000.0,,-224000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,Q3,2014-06-30,2014-09-28,,-450000000.0,,247000000.0,,,-176000000.0,,-13000000.0,-825000000.0,-638000000.0,990000000.0,-825000000.0,-638000000.0,990000000.0,-473000000.0,888000000.0,888000000.0,31000000.0,55000000.0,15000000.0,-421000000.0,,-203000000.0,,-446000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,Q3YTD,2014-01-01,2014-09-28,2015-10-22 16:12:10+00:00,-622000000.0,,726000000.0,,,503000000.0,,27000000.0,-2657000000.0,-1064000000.0,4067000000.0,-2657000000.0,-1064000000.0,4067000000.0,346000000.0,2710000000.0,2710000000.0,128000000.0,278000000.0,14000000.0,-1286000000.0,,-456000000.0,,-1676000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,Q3TTM,2013-09-30,2014-09-28,,-625000000.0,,1012000000.0,,,262000000.0,,27000000.0,-3302000000.0,-1401000000.0,5005000000.0,-3302000000.0,-1401000000.0,5005000000.0,302000000.0,3198000000.0,3198000000.0,533000000.0,356000000.0,25000000.0,-1714000000.0,,-801000000.0,-66000000.0,-1905000000.0,
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,Q2TTM,2013-07-01,2014-06-29,,-378000000.0,,997000000.0,,,195000000.0,,33000000.0,-3116000000.0,-1208000000.0,4915000000.0,-3116000000.0,-1208000000.0,4915000000.0,591000000.0,3183000000.0,3183000000.0,540000000.0,661000000.0,-23000000.0,-1663000000.0,,-807000000.0,-81000000.0,-2066000000.0,
