company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,Q1TTM,2013-04-01,2014-03-30,,9.84,9.84,4.96,9.67,195000000.0,1356000000.0,3153000000.0,3122000000.0,31000000.0,3153000000.0,39579000000.0,44938000000.0,4000000.0,-301000000.0,,647000000.0,39579000000.0,5359000000.0,344000000.0,541000000.0,4818000000.0,-340000000.0,4478000000.0,44938000000.0,319100000.0,319100000.0,319100000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,Q1,2014-01-01,2014-03-30,2015-04-22 15:25:13+00:00,2.92,2.92,1.33,2.87,,415000000.0,933000000.0,933000000.0,,933000000.0,9279000000.0,10650000000.0,2000000.0,-61000000.0,,,9279000000.0,1371000000.0,86000000.0,-61000000.0,1432000000.0,-84000000.0,1348000000.0,10650000000.0,319100000.0,319100000.0,319100000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 16:37:09+00:00,11.62,11.62,,11.46,,1173000000.0,3605000000.0,3126000000.0,479000000.0,3605000000.0,36044000000.0,40536000000.0,30000000.0,-220000000.0,,,36044000000.0,4492000000.0,443000000.0,-220000000.0,4712000000.0,-413000000.0,4299000000.0,40536000000.0,310200000.0,310200000.0,314600000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2015.0,Q4,2015-09-28,2015-12-31,,3.06,3.06,-4.5,3.01,,38000000.0,933000000.0,563000000.0,370000000.0,933000000.0,7961000000.0,8722000000.0,24000000.0,42000000.0,,,7961000000.0,761000000.0,142000000.0,42000000.0,719000000.0,-118000000.0,601000000.0,8722000000.0,310200000.0,310200000.0,314600000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2015.0,Q3,2015-06-29,2015-09-27,2016-10-27 16:30:11+00:00,2.8,2.8,1.5,2.77,,333000000.0,865000000.0,756000000.0,109000000.0,865000000.0,8963000000.0,10060000000.0,1000000.0,-95000000.0,,,8963000000.0,1097000000.0,104000000.0,-95000000.0,1192000000.0,-103000000.0,1089000000.0,10060000000.0,308400000.0,308400000.0,308400000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2015.0,Q3YTD,2015-01-01,2015-09-27,,8.56,8.56,4.5,8.45,,1135000000.0,2672000000.0,2563000000.0,109000000.0,2672000000.0,28083000000.0,31814000000.0,6000000.0,-262000000.0,,,28083000000.0,3731000000.0,301000000.0,-262000000.0,3993000000.0,-295000000.0,3698000000.0,31814000000.0,308400000.0,308400000.0,308400000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2015.0,Q3TTM,2014-09-29,2015-09-27,,11.43,11.43,6.0,11.27,,1269000000.0,3576000000.0,3106000000.0,470000000.0,3576000000.0,34263000000.0,38690000000.0,8000000.0,-328000000.0,,,34263000000.0,4427000000.0,388000000.0,-328000000.0,4755000000.0,-380000000.0,4375000000.0,38690000000.0,308400000.0,308400000.0,308400000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2015.0,Q2,2015-03-30,2015-06-28,2016-07-20 17:01:59+00:00,2.98,2.98,1.5,2.94,,414000000.0,929000000.0,929000000.0,,929000000.0,10272000000.0,11643000000.0,2000000.0,-74000000.0,,,10272000000.0,1371000000.0,104000000.0,-74000000.0,1445000000.0,-102000000.0,1343000000.0,11643000000.0,312000000.0,312000000.0,312000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2015.0,Q2YTD,2015-01-01,2015-06-28,,5.76,5.76,3.0,5.68,,802000000.0,1807000000.0,1807000000.0,,1807000000.0,19120000000.0,21754000000.0,5000000.0,-167000000.0,,,19120000000.0,2634000000.0,197000000.0,-167000000.0,2801000000.0,-192000000.0,2609000000.0,21754000000.0,312000000.0,312000000.0,312000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2015.0,Q2TTM,2014-06-30,2015-06-28,,11.44,11.44,5.83,11.26,,1359000000.0,3599000000.0,3238000000.0,361000000.0,3599000000.0,35139000000.0,39744000000.0,8000000.0,-350000000.0,,,35139000000.0,4605000000.0,366000000.0,-350000000.0,4955000000.0,-358000000.0,4597000000.0,39744000000.0,312000000.0,312000000.0,312000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2015.0,Q1,2015-01-01,2015-03-29,2016-04-27 15:24:10+00:00,2.78,2.78,1.5,2.74,,388000000.0,878000000.0,878000000.0,,878000000.0,8848000000.0,10111000000.0,3000000.0,-93000000.0,,,8848000000.0,1263000000.0,93000000.0,-93000000.0,1356000000.0,-90000000.0,1266000000.0,10111000000.0,315400000.0,315400000.0,315400000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2015.0,Q1TTM,2014-03-31,2015-03-29,,11.27,11.27,5.66,11.08,,1397000000.0,3559000000.0,3198000000.0,361000000.0,3559000000.0,34832000000.0,39407000000.0,6000000.0,-361000000.0,,,34832000000.0,4575000000.0,347000000.0,-361000000.0,4936000000.0,-341000000.0,4595000000.0,39407000000.0,315400000.0,315400000.0,315400000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2016.0,FY,2016-01-01,2016-12-31,2019-02-08 11:38:57+00:00,17.71,17.28,6.77,17.07,,1093000000.0,5173000000.0,3661000000.0,1512000000.0,5173000000.0,41889000000.0,47290000000.0,-471000000.0,-487000000.0,,,41889000000.0,5401000000.0,663000000.0,-487000000.0,5888000000.0,-1134000000.0,4754000000.0,47290000000.0,299300000.0,299300000.0,299300000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2016.0,Q4,2016-09-26,2016-12-31,,3.37,2.94,1.82,2.91,,256000000.0,859000000.0,867000000.0,-8000000.0,859000000.0,12102000000.0,13794000000.0,-473000000.0,-75000000.0,,,12102000000.0,1692000000.0,171000000.0,-75000000.0,1767000000.0,-644000000.0,1123000000.0,13794000000.0,299300000.0,299300000.0,299300000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2016.0,Q3,2016-06-27,2016-09-25,2017-10-26 16:21:39+00:00,8.02,8.02,1.65,7.93,,338000000.0,2395000000.0,1089000000.0,1306000000.0,2395000000.0,10167000000.0,11551000000.0,1000000.0,-204000000.0,,,10167000000.0,1384000000.0,162000000.0,-204000000.0,1588000000.0,-161000000.0,1427000000.0,11551000000.0,298500000.0,298500000.0,298500000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2016.0,Q3YTD,2016-01-01,2016-09-25,,14.34,14.34,4.95,14.16,,837000000.0,4314000000.0,2794000000.0,1520000000.0,4314000000.0,29787000000.0,33496000000.0,2000000.0,-412000000.0,,,29787000000.0,3709000000.0,492000000.0,-412000000.0,4121000000.0,-490000000.0,3631000000.0,33496000000.0,298500000.0,298500000.0,298500000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2016.0,Q3TTM,2015-09-28,2016-09-25,,17.4,17.4,0.45,17.17,,875000000.0,5247000000.0,3357000000.0,1890000000.0,5247000000.0,37748000000.0,42218000000.0,26000000.0,-370000000.0,,,37748000000.0,4470000000.0,634000000.0,-370000000.0,4840000000.0,-608000000.0,4232000000.0,42218000000.0,298500000.0,298500000.0,298500000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2016.0,Q2,2016-03-28,2016-06-26,2017-07-20 16:33:01+00:00,3.37,3.37,1.65,3.32,,311000000.0,1021000000.0,899000000.0,122000000.0,1021000000.0,10347000000.0,11577000000.0,,-145000000.0,,,10347000000.0,1230000000.0,165000000.0,-145000000.0,1375000000.0,-165000000.0,1210000000.0,11577000000.0,303100000.0,303100000.0,303100000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2016.0,Q2YTD,2016-01-01,2016-06-26,,6.32,6.32,3.3,6.23,,499000000.0,1919000000.0,1705000000.0,214000000.0,1919000000.0,19620000000.0,21945000000.0,1000000.0,-208000000.0,,,19620000000.0,2325000000.0,330000000.0,-208000000.0,2533000000.0,-329000000.0,2204000000.0,21945000000.0,303100000.0,303100000.0,303100000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2016.0,Q2TTM,2015-06-29,2016-06-26,,12.18,12.18,0.3,12.01,,870000000.0,3717000000.0,3024000000.0,693000000.0,3717000000.0,36544000000.0,40727000000.0,26000000.0,-261000000.0,,,36544000000.0,4183000000.0,576000000.0,-261000000.0,4444000000.0,-550000000.0,3894000000.0,40727000000.0,303100000.0,303100000.0,303100000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2016.0,Q1,2016-01-01,2016-03-27,2017-04-26 15:14:00+00:00,2.95,2.95,1.65,2.91,,188000000.0,898000000.0,806000000.0,92000000.0,898000000.0,9273000000.0,10368000000.0,1000000.0,-63000000.0,,,9273000000.0,1095000000.0,165000000.0,-63000000.0,1158000000.0,-164000000.0,994000000.0,10368000000.0,304500000.0,304500000.0,304500000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2016.0,Q1TTM,2015-03-30,2016-03-27,,11.79,11.79,0.15,11.63,,973000000.0,3625000000.0,3054000000.0,571000000.0,3625000000.0,36469000000.0,40793000000.0,28000000.0,-190000000.0,,,36469000000.0,4324000000.0,515000000.0,-190000000.0,4514000000.0,-487000000.0,4027000000.0,40793000000.0,304500000.0,304500000.0,304500000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2017.0,FY,2017-01-01,2017-12-31,2020-02-07 11:44:16+00:00,6.82,6.82,7.46,6.75,,3356000000.0,1963000000.0,1890000000.0,73000000.0,1963000000.0,43589000000.0,49960000000.0,-847000000.0,-373000000.0,,,43589000000.0,6371000000.0,651000000.0,-373000000.0,6744000000.0,-1498000000.0,5246000000.0,49960000000.0,287800000.0,287800000.0,290800000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2017.0,Q4,2017-09-25,2017-12-31,,-2.35,-2.56,-5.46,-2.54,,2389000000.0,-744000000.0,-817000000.0,73000000.0,-744000000.0,12135000000.0,13844000000.0,-203000000.0,-240000000.0,,,12135000000.0,1709000000.0,174000000.0,-240000000.0,1949000000.0,-377000000.0,1572000000.0,13844000000.0,287800000.0,287800000.0,290800000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2017.0,Q3,2017-06-26,2017-09-24,2018-10-25 17:21:51+00:00,3.27,3.35,1.82,3.32,,334000000.0,963000000.0,963000000.0,,963000000.0,10741000000.0,12341000000.0,-218000000.0,-77000000.0,,,10741000000.0,1600000000.0,162000000.0,-77000000.0,1677000000.0,-380000000.0,1297000000.0,12341000000.0,287100000.0,287100000.0,287100000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2017.0,Q3YTD,2017-01-01,2017-09-24,,9.17,9.38,5.46,9.29,,967000000.0,2707000000.0,2707000000.0,,2707000000.0,31454000000.0,36116000000.0,-644000000.0,-133000000.0,,,31454000000.0,4662000000.0,477000000.0,-133000000.0,4795000000.0,-1121000000.0,3674000000.0,36116000000.0,287100000.0,287100000.0,287100000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2017.0,Q3TTM,2016-09-26,2017-09-24,,12.54,12.32,7.28,12.2,,1223000000.0,3566000000.0,3574000000.0,-8000000.0,3566000000.0,43556000000.0,49910000000.0,-1117000000.0,-208000000.0,,,43556000000.0,6354000000.0,648000000.0,-208000000.0,6562000000.0,-1765000000.0,4797000000.0,49910000000.0,287100000.0,287100000.0,287100000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2017.0,Q2,2017-03-27,2017-06-25,2018-07-24 16:19:20+00:00,3.27,3.31,1.82,3.28,,387000000.0,955000000.0,955000000.0,,955000000.0,10907000000.0,12563000000.0,-214000000.0,-60000000.0,,,10907000000.0,1656000000.0,160000000.0,-60000000.0,1716000000.0,-374000000.0,1342000000.0,12563000000.0,288500000.0,288500000.0,288500000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2017.0,Q2YTD,2017-01-01,2017-06-25,,5.9,6.03,3.64,5.97,,633000000.0,1744000000.0,1744000000.0,,1744000000.0,20713000000.0,23775000000.0,-426000000.0,-56000000.0,,,20713000000.0,3062000000.0,315000000.0,-56000000.0,3118000000.0,-741000000.0,2377000000.0,23775000000.0,288500000.0,288500000.0,288500000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2017.0,Q2TTM,2016-06-27,2017-06-25,,17.29,16.99,7.11,16.81,,1227000000.0,4998000000.0,3700000000.0,1298000000.0,4998000000.0,42982000000.0,49120000000.0,-898000000.0,-335000000.0,,,42982000000.0,6138000000.0,648000000.0,-335000000.0,6473000000.0,-1546000000.0,4927000000.0,49120000000.0,288500000.0,288500000.0,288500000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2017.0,Q1,2017-01-01,2017-03-26,2018-04-25 15:10:20+00:00,2.63,2.72,1.82,2.69,,246000000.0,789000000.0,789000000.0,,789000000.0,9806000000.0,11212000000.0,-212000000.0,4000000.0,,,9806000000.0,1406000000.0,155000000.0,4000000.0,1402000000.0,-367000000.0,1035000000.0,11212000000.0,290000000.0,290000000.0,290000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2017.0,Q1TTM,2016-03-28,2017-03-26,,17.39,17.05,6.94,16.85,,1151000000.0,5064000000.0,3644000000.0,1420000000.0,5064000000.0,42422000000.0,48134000000.0,-684000000.0,-420000000.0,,,42422000000.0,5712000000.0,653000000.0,-420000000.0,6132000000.0,-1337000000.0,4795000000.0,48134000000.0,290000000.0,290000000.0,290000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2018.0,FY,2018-01-01,2018-12-31,2020-02-07 11:44:16+00:00,17.74,17.74,8.2,17.59,,792000000.0,5046000000.0,5046000000.0,0.0,5046000000.0,46488000000.0,53762000000.0,-828000000.0,-60000000.0,,,46488000000.0,7274000000.0,668000000.0,-60000000.0,7334000000.0,-1496000000.0,5838000000.0,53762000000.0,284400000.0,284400000.0,286900000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2018.0,Q4,2018-10-01,2018-12-31,,4.43,4.43,-6.0,4.38,,230000000.0,1253000000.0,1253000000.0,,1253000000.0,12469000000.0,14411000000.0,-197000000.0,91000000.0,,,12469000000.0,1942000000.0,171000000.0,91000000.0,1851000000.0,-368000000.0,1483000000.0,14411000000.0,284400000.0,284400000.0,286900000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2018.0,Q3,2018-06-25,2018-09-30,2019-10-24 18:46:44+00:00,5.18,5.18,2.0,5.14,,102000000.0,1473000000.0,1473000000.0,,1473000000.0,12397000000.0,14318000000.0,-211000000.0,-42000000.0,,,12397000000.0,1921000000.0,177000000.0,-42000000.0,1963000000.0,-388000000.0,1575000000.0,14318000000.0,284400000.0,284400000.0,286600000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2018.0,Q3YTD,2018-01-01,2018-09-30,,13.31,13.31,6.0,13.21,,562000000.0,3793000000.0,3793000000.0,,3793000000.0,34019000000.0,39351000000.0,-631000000.0,-151000000.0,,,34019000000.0,5332000000.0,497000000.0,-151000000.0,5483000000.0,-1128000000.0,4355000000.0,39351000000.0,284400000.0,284400000.0,286600000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2018.0,Q3TTM,2017-09-25,2018-09-30,,10.96,10.75,0.54,10.67,,2951000000.0,3049000000.0,2976000000.0,73000000.0,3049000000.0,46154000000.0,53195000000.0,-834000000.0,-391000000.0,,,46154000000.0,7041000000.0,671000000.0,-391000000.0,7432000000.0,-1505000000.0,5927000000.0,53195000000.0,284400000.0,284400000.0,286600000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2018.0,Q2,2018-03-26,2018-06-24,2019-07-23 16:07:43+00:00,4.08,4.08,2.0,4.05,,257000000.0,1163000000.0,1163000000.0,,1163000000.0,11645000000.0,13398000000.0,-210000000.0,-42000000.0,,,11645000000.0,1753000000.0,165000000.0,-42000000.0,1795000000.0,-375000000.0,1420000000.0,13398000000.0,285000000.0,285000000.0,287200000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2018.0,Q2YTD,2018-01-01,2018-06-24,,8.13,8.13,4.0,8.07,,460000000.0,2320000000.0,2320000000.0,,2320000000.0,21622000000.0,25033000000.0,-420000000.0,-109000000.0,,,21622000000.0,3411000000.0,320000000.0,-109000000.0,3520000000.0,-740000000.0,2780000000.0,25033000000.0,285000000.0,285000000.0,287200000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2018.0,Q2TTM,2017-06-26,2018-06-24,,9.05,8.92,0.36,8.85,,3183000000.0,2539000000.0,2466000000.0,73000000.0,2539000000.0,44498000000.0,51218000000.0,-841000000.0,-426000000.0,,,44498000000.0,6720000000.0,656000000.0,-426000000.0,7146000000.0,-1497000000.0,5649000000.0,51218000000.0,285000000.0,285000000.0,287200000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2018.0,Q1,2018-01-01,2018-03-25,2019-04-24 16:05:32+00:00,4.05,4.05,2.0,4.02,,203000000.0,1157000000.0,1157000000.0,,1157000000.0,9977000000.0,11635000000.0,-210000000.0,-67000000.0,,,9977000000.0,1658000000.0,155000000.0,-67000000.0,1725000000.0,-365000000.0,1360000000.0,11635000000.0,285700000.0,285700000.0,287800000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2018.0,Q1TTM,2017-03-27,2018-03-25,,8.24,8.15,0.18,8.08,,3313000000.0,2331000000.0,2258000000.0,73000000.0,2331000000.0,43760000000.0,50383000000.0,-845000000.0,-444000000.0,,,43760000000.0,6623000000.0,651000000.0,-444000000.0,7067000000.0,-1496000000.0,5571000000.0,50383000000.0,285700000.0,285700000.0,287800000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2019.0,Q4,2019-09-30,2019-12-31,,5.33,5.33,-6.6,5.3,,334000000.0,1498000000.0,1498000000.0,,1498000000.0,1607000000.0,1542000000.0,-160000000.0,-2214000000.0,,,1607000000.0,-65000000.0,157000000.0,-2214000000.0,2149000000.0,-317000000.0,1832000000.0,1542000000.0,282000000.0,282000000.0,283800000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2019.0,FY,2019-01-01,2019-12-31,2020-02-07 11:44:16+00:00,22.09,22.09,9.0,21.95,,1011000000.0,6230000000.0,6230000000.0,0.0,6230000000.0,51445000000.0,59812000000.0,-651000000.0,-178000000.0,,,51445000000.0,8367000000.0,653000000.0,-178000000.0,8545000000.0,-1304000000.0,7241000000.0,59812000000.0,282000000.0,282000000.0,283800000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2019.0,Q3,2019-07-01,2019-09-29,2019-10-24 18:46:44+00:00,5.7,5.7,2.2,5.66,,173000000.0,1608000000.0,1608000000.0,,1608000000.0,13108000000.0,15171000000.0,-162000000.0,-42000000.0,,,13108000000.0,2063000000.0,162000000.0,-42000000.0,2105000000.0,-324000000.0,1781000000.0,15171000000.0,282100000.0,282100000.0,284100000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2019.0,Q3YTD,2019-01-01,2019-09-29,,16.76,16.76,6.6,16.65,,677000000.0,4732000000.0,4732000000.0,,4732000000.0,49838000000.0,58270000000.0,-491000000.0,2036000000.0,,,49838000000.0,8432000000.0,496000000.0,2036000000.0,6396000000.0,-987000000.0,5409000000.0,58270000000.0,282100000.0,282100000.0,284100000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2019.0,Q3TTM,2018-10-01,2019-09-29,,21.19,21.19,0.6,21.03,,907000000.0,5985000000.0,5985000000.0,,5985000000.0,62307000000.0,72681000000.0,-688000000.0,2127000000.0,,,62307000000.0,10374000000.0,667000000.0,2127000000.0,8247000000.0,-1355000000.0,6892000000.0,72681000000.0,282100000.0,282100000.0,284100000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2019.0,Q2YTD,2019-01-01,2019-06-30,,11.06,11.06,4.4,10.99,,504000000.0,3124000000.0,3124000000.0,,3124000000.0,36730000000.0,43099000000.0,-329000000.0,2078000000.0,,,36730000000.0,6369000000.0,334000000.0,2078000000.0,4291000000.0,-663000000.0,3628000000.0,43099000000.0,282300000.0,282300000.0,284000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2019.0,Q2TTM,2018-06-25,2019-06-30,,20.67,20.67,0.4,20.51,,836000000.0,5850000000.0,5850000000.0,,5850000000.0,61596000000.0,71828000000.0,-737000000.0,2127000000.0,,,61596000000.0,10232000000.0,682000000.0,2127000000.0,8105000000.0,-1419000000.0,6686000000.0,71828000000.0,282300000.0,282300000.0,284000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2019.0,Q2,2019-04-01,2019-06-30,2019-07-23 16:07:43+00:00,5.03,5.03,2.2,5.0,,263000000.0,1420000000.0,1420000000.0,,1420000000.0,12434000000.0,14427000000.0,-162000000.0,-15000000.0,,,12434000000.0,1993000000.0,163000000.0,-15000000.0,2008000000.0,-325000000.0,1683000000.0,14427000000.0,282300000.0,282300000.0,284000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2019.0,Q1,2019-01-01,2019-03-31,2020-04-22 16:09:41+00:00,6.03,6.03,2.2,5.99,,241000000.0,1704000000.0,1704000000.0,,1704000000.0,24296000000.0,28672000000.0,-167000000.0,2093000000.0,,,24296000000.0,4376000000.0,171000000.0,2093000000.0,2283000000.0,-338000000.0,1945000000.0,28672000000.0,282500000.0,282500000.0,282500000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2019.0,Q1TTM,2018-03-26,2019-03-31,,19.72,19.72,0.2,19.56,,830000000.0,5593000000.0,5593000000.0,,5593000000.0,60807000000.0,70799000000.0,-785000000.0,2100000000.0,,,60807000000.0,9992000000.0,684000000.0,2100000000.0,7892000000.0,-1469000000.0,6423000000.0,70799000000.0,282500000.0,282500000.0,282500000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2020.0,Q1TTM,2019-04-01,2020-03-29,,22.16,22.16,0.2,22.04,,1083000000.0,6243000000.0,6243000000.0,,6243000000.0,54269000000.0,62442000000.0,-428000000.0,-211000000.0,,,54269000000.0,8173000000.0,630000000.0,-211000000.0,8384000000.0,-1058000000.0,7326000000.0,62442000000.0,281300000.0,281300000.0,281300000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2020.0,Q1,2020-01-01,2020-03-29,2020-04-22 16:09:41+00:00,6.1,6.1,2.4,6.08,,313000000.0,1717000000.0,1717000000.0,,1717000000.0,27120000000.0,31302000000.0,56000000.0,2060000000.0,,,27120000000.0,4182000000.0,148000000.0,2060000000.0,2122000000.0,-92000000.0,2030000000.0,31302000000.0,281300000.0,281300000.0,281300000.0
