company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Mohawk Industries Inc,MHK,,851968,2015.0,Q1,,2015-04-04,2015-05-08 16:32:36+00:00,1085805000.0,1158858000.0,2438448000.0,-655394000.0,,107041000.0,0.0,1604961000.0,147027000.0,1553155000.0,5057081000.0,661846000.0,606080000.0,1505632000.0,2618633000.0,3864000.0,,394312000.0,37767000.0,,,247169000.0,168455000.0,247494000.0,,,3509814000.0,1806175000.0,8284622000.0,4219931000.0,3203819000.0,2891980000.0,4219931000.0,4223795000.0,4060827000.0,8284622000.0,2462170000.0,1168847000.0,0.0,-239450000.0
Mohawk Industries Inc,MHK,,851968,2016.0,FY,,2016-12-31,2018-02-28 16:19:31+00:00,1335582000.0,1376151000.0,,-833027000.0,,121665000.0,0.0,1792355000.0,,2274426000.0,,834606000.0,1128747000.0,1675751000.0,3370348000.0,7036000.0,,361416000.0,30221000.0,,,279704000.0,214930000.0,267724000.0,23696000.0,,5032914000.0,1382738000.0,10230596000.0,5776451000.0,3471512000.0,2718320000.0,5776451000.0,5783487000.0,4423413000.0,10230596000.0,3388736000.0,1705093000.0,0.0,-215791000.0
Mohawk Industries Inc,MHK,,851968,2016.0,Q3,,2016-10-01,2016-11-10 16:16:33+00:00,1435069000.0,1506316000.0,2822348000.0,-704120000.0,,112108000.0,0.0,1786166000.0,,2331821000.0,6163241000.0,876715000.0,1165577000.0,1673242000.0,3340893000.0,7246000.0,,360509000.0,31836000.0,,,294850000.0,213758000.0,252812000.0,24741000.0,,4799187000.0,1548251000.0,10420593000.0,5665442000.0,3576314000.0,2983320000.0,5665442000.0,5672688000.0,4723164000.0,10420593000.0,3503386000.0,1739844000.0,0.0,-215791000.0
Mohawk Industries Inc,MHK,,851968,2016.0,Q2,,2016-07-02,2016-08-05 16:16:50+00:00,1334150000.0,1448898000.0,2763371000.0,-715861000.0,,112049000.0,0.0,1780748000.0,,2322735000.0,6007209000.0,930323000.0,1160700000.0,1660131000.0,3243838000.0,7041000.0,,402632000.0,38879000.0,,,296732000.0,210499000.0,259246000.0,23683000.0,,4529441000.0,1795584000.0,10312831000.0,5378542000.0,3519203000.0,3129734000.0,5378542000.0,5385583000.0,4903565000.0,10312831000.0,3549790000.0,1773831000.0,0.0,-215786000.0
Mohawk Industries Inc,MHK,,851968,2016.0,Q1,,2016-04-02,2016-05-06 16:16:51+00:00,1247489000.0,1406725000.0,2711044000.0,-672820000.0,,98305000.0,0.0,1763986000.0,,2339521000.0,5935371000.0,950975000.0,1173600000.0,1652030000.0,3224327000.0,6953000.0,,393145000.0,59403000.0,,,306941000.0,221892000.0,254088000.0,23432000.0,,4274254000.0,2076179000.0,10292315000.0,5149625000.0,3470551000.0,3323668000.0,5149625000.0,5156578000.0,5112305000.0,10292315000.0,3597437000.0,1788637000.0,0.0,-215795000.0
Mohawk Industries Inc,MHK,,851968,2017.0,FY,,2017-12-31,2019-02-28 16:45:15+00:00,1451672000.0,1558159000.0,,-558527000.0,,84884000.0,0.0,1828949000.0,,2471459000.0,,891767000.0,1559895000.0,1948663000.0,4270790000.0,7847000.0,,328103000.0,104425000.0,,,387870000.0,455028000.0,376836000.0,29463000.0,,6004506000.0,1203683000.0,12094853000.0,7059162000.0,4072967000.0,2655355000.0,7059162000.0,7067009000.0,4998381000.0,12094853000.0,3751096000.0,2343026000.0,0.0,-215766000.0
Mohawk Industries Inc,MHK,,851968,2017.0,Q3,,2017-09-30,2017-11-03 16:16:27+00:00,1524237000.0,1656064000.0,3162150000.0,-571369000.0,,84502000.0,0.0,1812059000.0,,2454360000.0,7252249000.0,890298000.0,1544665000.0,1911029000.0,4090099000.0,8550000.0,,421103000.0,20355000.0,,,390946000.0,333917000.0,325160000.0,28508000.0,,5764128000.0,1172781000.0,11822813000.0,6789052000.0,3997110000.0,2697018000.0,6789052000.0,6797602000.0,4996703000.0,11822813000.0,3735604000.0,2299685000.0,0.0,-215766000.0
Mohawk Industries Inc,MHK,,851968,2017.0,Q2,,2017-07-01,2017-08-04 16:18:01+00:00,1466658000.0,1639614000.0,3066399000.0,-636787000.0,,130238000.0,0.0,1804882000.0,,2417058000.0,6958650000.0,878301000.0,1174440000.0,1865941000.0,3892251000.0,8015000.0,,389259000.0,29636000.0,,,391158000.0,323851000.0,345294000.0,26713000.0,,5494149000.0,1754077000.0,11589491000.0,6446478000.0,4010723000.0,3220735000.0,6446478000.0,6454493000.0,5108285000.0,11589491000.0,3686517000.0,1887550000.0,0.0,-215766000.0
Mohawk Industries Inc,MHK,,851968,2017.0,Q1,,2017-04-01,2017-05-05 16:28:59+00:00,1330341000.0,1497908000.0,2953333000.0,-749986000.0,,188436000.0,0.0,1789700000.0,,2293107000.0,6459487000.0,835761000.0,1132268000.0,1740880000.0,3506154000.0,7412000.0,,385398000.0,28605000.0,,,357513000.0,292499000.0,279153000.0,24201000.0,,5233468000.0,1497986000.0,10727517000.0,6057412000.0,3734982000.0,2828327000.0,6057412000.0,6064824000.0,4638492000.0,10727517000.0,3486381000.0,1810165000.0,0.0,-215770000.0
Mohawk Industries Inc,MHK,,851968,2018.0,FY,,2018-12-31,2020-02-28 16:47:26+00:00,1523866000.0,1606159000.0,,-791608000.0,,119050000.0,0.0,1852970000.0,,2520966000.0,,961810000.0,1515601000.0,2287615000.0,4699902000.0,6245000.0,,413740000.0,74919000.0,,,407149000.0,463484000.0,421553000.0,,,6588197000.0,1742373000.0,13099123000.0,7433814000.0,4509296000.0,3266239000.0,7433814000.0,7440059000.0,5659064000.0,13099123000.0,3889925000.0,2392825000.0,0.0,-215745000.0
Mohawk Industries Inc,MHK,,851968,2018.0,Q3,,2018-09-29,2018-11-02 16:19:46+00:00,1623418000.0,1755710000.0,3467531000.0,-704379000.0,,91351000.0,0.0,1847984000.0,,2522139000.0,8053767000.0,944661000.0,1528551000.0,2214295000.0,4586236000.0,8021000.0,,400693000.0,70309000.0,,,399420000.0,511407000.0,416805000.0,31227000.0,,6635896000.0,1333853000.0,13000926000.0,7563756000.0,4548470000.0,2957271000.0,7563756000.0,7571777000.0,5397922000.0,13000926000.0,3866220000.0,2440651000.0,0.0,-215745000.0
Mohawk Industries Inc,MHK,,851968,2018.0,Q2,,2018-06-30,2018-08-03 16:21:49+00:00,1589561000.0,1737935000.0,3369367000.0,-671133000.0,,518226000.0,0.0,1842880000.0,,2447046000.0,7790440000.0,858532000.0,1884023000.0,2061204000.0,4421073000.0,7880000.0,,365379000.0,71087000.0,,,393708000.0,505088000.0,385228000.0,30043000.0,,6409552000.0,1146511000.0,12894039000.0,7365554000.0,4773680000.0,2736072000.0,7365554000.0,7373434000.0,5490562000.0,12894039000.0,3699286000.0,2754490000.0,0.0,-215745000.0
Mohawk Industries Inc,MHK,,851968,2018.0,Q1,,2018-03-31,2018-05-04 16:16:29+00:00,1463993000.0,1689912000.0,3347058000.0,-487168000.0,,114843000.0,0.0,1827894000.0,,2512615000.0,7807851000.0,899989000.0,1585651000.0,2044962000.0,4460793000.0,8066000.0,,339656000.0,68211000.0,,,389936000.0,462222000.0,379111000.0,30924000.0,,6212966000.0,1331917000.0,12560372000.0,7337943000.0,4297039000.0,2795910000.0,7337943000.0,7346009000.0,5183439000.0,12560372000.0,3802540000.0,2387529000.0,0.0,-215749000.0
Mohawk Industries Inc,MHK,,851968,2019.0,FY,,2019-12-31,2020-05-05 16:44:35+00:00,1559140000.0,1526619000.0,3797091000.0,-765824000.0,228155000.0,134785000.0,0.0,1869040000.0,,2570027000.0,8496008000.0,928879000.0,1518388000.0,2282328000.0,4698917000.0,6607000.0,,473886000.0,70179000.0,101945000.0,,759400000.0,327220000.0,415546000.0,,,7232337000.0,1051498000.0,13386680000.0,8119841000.0,4429457000.0,2712583000.0,8119841000.0,8126448000.0,5260232000.0,13386680000.0,4258306000.0,2547649000.0,0.0,-215712000.0
Mohawk Industries Inc,MHK,,851968,2019.0,Q3,,2019-09-28,2019-11-01 16:31:25+00:00,1738859000.0,1787158000.0,3756701000.0,-882287000.0,238560000.0,111303000.0,0.0,1865691000.0,,2519214000.0,8357331000.0,916953000.0,1483581000.0,2337952000.0,4600630000.0,6511000.0,,434912000.0,65772000.0,102682000.0,,628185000.0,355731000.0,425595000.0,,,6991076000.0,1273158000.0,13392762000.0,7758768000.0,4727780000.0,3114699000.0,7758768000.0,7765279000.0,5627483000.0,13392762000.0,4064352000.0,2512784000.0,0.0,-215712000.0
Mohawk Industries Inc,MHK,,851968,2019.0,Q2,,2019-06-29,2019-08-02 16:23:48+00:00,1713934000.0,1819474000.0,3682821000.0,-732521000.0,249844000.0,128096000.0,0.0,1860045000.0,,2565702000.0,8397127000.0,950624000.0,1169489000.0,2367631000.0,4714306000.0,6518000.0,,422544000.0,73341000.0,100345000.0,,767153000.0,436843000.0,419775000.0,,,6903261000.0,1891512000.0,13806102000.0,7815073000.0,4808317000.0,3705791000.0,7815073000.0,7821591000.0,5984511000.0,13806102000.0,4283479000.0,2278720000.0,0.0,-215712000.0
Mohawk Industries Inc,MHK,,851968,2019.0,Q1,,2019-03-30,2019-05-03 16:35:38+00:00,1571273000.0,1743581000.0,3608067000.0,-777547000.0,227595000.0,105668000.0,0.0,1854282000.0,,2548997000.0,8282502000.0,950564000.0,1497975000.0,2338125000.0,4674435000.0,6244000.0,,422772000.0,74358000.0,99642000.0,,742114000.0,445441000.0,427233000.0,,,6709782000.0,1763332000.0,13605075000.0,7570801000.0,4688965000.0,3434247000.0,7570801000.0,7577045000.0,6028030000.0,13605075000.0,4241675000.0,2593783000.0,0.0,-215716000.0
Mohawk Industries Inc,MHK,,851968,2020.0,Q1,,2020-03-28,2020-05-05 16:44:35+00:00,1554085000.0,1644750000.0,3794652000.0,-1087852000.0,238830000.0,263086000.0,0.0,1870788000.0,,2519979000.0,8267565000.0,904023000.0,1514000000.0,2195434000.0,4472913000.0,6275000.0,,480035000.0,90662000.0,106673000.0,,746996000.0,305151000.0,419099000.0,,,7274085000.0,1210525000.0,13256942000.0,7841368000.0,4613031000.0,2871283000.0,7841368000.0,7847643000.0,5409299000.0,13256942000.0,4170998000.0,2538016000.0,0.0,-215653000.0
