company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Mohawk Industries Inc,MHK,,851968,2016.0,Q1TTM,2015-04-05,2016-04-02,,-1367239000.0,377185000.0,,-4740000.0,-83776000.0,,20948392000.0,771270000.0,-1905935000.0,1130669000.0,771270000.0,-1905935000.0,1130669000.0,-8736000.0,766599000.0,766599000.0,70661000.0,-38075000.0,,,,-538696000.0,-20139047000.0,,
Mohawk Industries Inc,MHK,,851968,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 16:47:26+00:00,-250799000.0,446672000.0,,,-305479000.0,,16567407000.0,-6995000.0,-1240701000.0,1193595000.0,-6995000.0,-1240701000.0,1193595000.0,-54101000.0,974692000.0,974692000.0,77710000.0,-15459000.0,,,-83904000.0,-905998000.0,-16558943000.0,0.0,0.0
Mohawk Industries Inc,MHK,,851968,2017.0,Q4,2017-10-01,2017-12-31,,-33000.0,118372000.0,,-17348000.0,-57648000.0,,4355347000.0,16342000.0,-335305000.0,319373000.0,16342000.0,-335305000.0,319373000.0,-16938000.0,240866000.0,240866000.0,17783000.0,596000.0,,,-83904000.0,-251368000.0,-4339601000.0,,
Mohawk Industries Inc,MHK,,851968,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-02 16:19:46+00:00,-250766000.0,328300000.0,,17348000.0,-247831000.0,,12212060000.0,-23337000.0,-905396000.0,874222000.0,-23337000.0,-905396000.0,874222000.0,-37163000.0,733826000.0,733826000.0,59927000.0,-16055000.0,,,0.0,-654630000.0,-12219342000.0,,0.0
Mohawk Industries Inc,MHK,,851968,2017.0,Q3TTM,2016-10-02,2017-09-30,,-250766000.0,432679000.0,,18077000.0,-272933000.0,,14923562000.0,-148091000.0,-1116761000.0,1219169000.0,-148091000.0,-1116761000.0,1219169000.0,-27606000.0,968334000.0,968334000.0,91089000.0,-16829000.0,,,,-865995000.0,-15054824000.0,,
Mohawk Industries Inc,MHK,,851968,2017.0,Q3,2017-07-02,2017-09-30,,-298000.0,113515000.0,,4070000.0,56578000.0,,4021481000.0,-280645000.0,-229505000.0,460344000.0,-280645000.0,-229505000.0,460344000.0,-45736000.0,271022000.0,271022000.0,19229000.0,-4464000.0,,,,-229207000.0,-4297662000.0,,
Mohawk Industries Inc,MHK,,851968,2017.0,Q2YTD,2017-01-01,2017-07-01,2018-08-03 16:21:49+00:00,-250468000.0,214785000.0,,13278000.0,-304409000.0,,8190579000.0,257308000.0,-675891000.0,413878000.0,257308000.0,-675891000.0,413878000.0,8573000.0,462804000.0,462804000.0,40698000.0,-11591000.0,,,0.0,-425423000.0,-7921680000.0,,0.0
Mohawk Industries Inc,MHK,,851968,2017.0,Q2TTM,2016-07-03,2017-07-01,,-250468000.0,422844000.0,,14524000.0,-331962000.0,,14563126000.0,-119661000.0,-1071102000.0,1194428000.0,-119661000.0,-1071102000.0,1194428000.0,18189000.0,968139000.0,968139000.0,135407000.0,-10282000.0,,,,-820634000.0,-14672505000.0,,
Mohawk Industries Inc,MHK,,851968,2017.0,Q2,2017-04-02,2017-07-01,,-249641000.0,109761000.0,,1160000.0,-151172000.0,,4244619000.0,166440000.0,-473794000.0,247996000.0,166440000.0,-473794000.0,247996000.0,-58198000.0,261748000.0,261748000.0,27659000.0,1809000.0,,,,-224153000.0,-4079988000.0,,
Mohawk Industries Inc,MHK,,851968,2017.0,Q1,2017-01-01,2017-04-01,2018-05-04 16:16:29+00:00,-827000.0,105024000.0,,12118000.0,-153237000.0,,3945960000.0,90868000.0,-202097000.0,165882000.0,90868000.0,-202097000.0,165882000.0,66771000.0,201056000.0,201056000.0,13039000.0,-13400000.0,,,0.0,-201270000.0,-3841692000.0,,0.0
Mohawk Industries Inc,MHK,,851968,2017.0,Q1TTM,2016-04-03,2017-04-01,,-827000.0,414297000.0,,14758000.0,-139256000.0,,16999857000.0,-550538000.0,-733389000.0,1359300000.0,-550538000.0,-733389000.0,1359300000.0,90131000.0,962505000.0,962505000.0,121754000.0,-12287000.0,,,,-732562000.0,-17538108000.0,,
Mohawk Industries Inc,MHK,,851968,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 16:47:26+00:00,-568960000.0,521765000.0,,,-295444000.0,,18151334000.0,198029000.0,-1332203000.0,1181344000.0,198029000.0,-1332203000.0,1181344000.0,47170000.0,864855000.0,864855000.0,90168000.0,-4170000.0,,,-664133000.0,-794110000.0,-17640047000.0,-309088000.0,695000000.0
Mohawk Industries Inc,MHK,,851968,2018.0,Q4,2018-09-30,2018-12-31,,-143656000.0,139092000.0,,,-104209000.0,,5267055000.0,46484000.0,-303854000.0,286859000.0,46484000.0,-303854000.0,286859000.0,29489000.0,230043000.0,230043000.0,21933000.0,7258000.0,,,-138037000.0,-151161000.0,-4918741000.0,-309088000.0,129000000.0
Mohawk Industries Inc,MHK,,851968,2018.0,Q3YTD,2018-01-01,2018-09-29,2019-11-01 16:31:25+00:00,-425304000.0,382673000.0,,,-191235000.0,,12884279000.0,151545000.0,-1028349000.0,894485000.0,151545000.0,-1028349000.0,894485000.0,17681000.0,634812000.0,634812000.0,68235000.0,-11428000.0,,,-526096000.0,-642949000.0,-12721306000.0,0.0,566000000.0
Mohawk Industries Inc,MHK,,851968,2018.0,Q3TTM,2017-10-01,2018-09-29,,-425337000.0,501045000.0,,-17348000.0,-248883000.0,,17239626000.0,167887000.0,-1363654000.0,1213858000.0,167887000.0,-1363654000.0,1213858000.0,743000.0,875678000.0,875678000.0,86018000.0,-10832000.0,,,-610000000.0,-894317000.0,-17060907000.0,,566000000.0
Mohawk Industries Inc,MHK,,851968,2018.0,Q3,2018-07-01,2018-09-29,,-400894000.0,132971000.0,,,-103635000.0,,4222025000.0,-156484000.0,-542489000.0,273499000.0,-156484000.0,-542489000.0,273499000.0,-425474000.0,228026000.0,228026000.0,16137000.0,-697000.0,,,-134000000.0,-144595000.0,-4377812000.0,,137000000.0
Mohawk Industries Inc,MHK,,851968,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-02 16:23:48+00:00,-24410000.0,249702000.0,,,-87600000.0,,8662254000.0,308029000.0,-485860000.0,620986000.0,308029000.0,-485860000.0,620986000.0,443155000.0,406786000.0,406786000.0,52098000.0,-10731000.0,,,-392096000.0,-498354000.0,-8343494000.0,0.0,429000000.0
Mohawk Industries Inc,MHK,,851968,2018.0,Q2TTM,2017-07-02,2018-06-30,,-24741000.0,481589000.0,,-13278000.0,-88670000.0,,17039082000.0,43726000.0,-1050670000.0,1400703000.0,43726000.0,-1050670000.0,1400703000.0,380481000.0,918674000.0,918674000.0,89110000.0,-14599000.0,,,-476000000.0,-978929000.0,-16980757000.0,,429000000.0
Mohawk Industries Inc,MHK,,851968,2018.0,Q2,2018-04-01,2018-06-30,,,127048000.0,,,85920000.0,,4217006000.0,221430000.0,-244418000.0,437758000.0,221430000.0,-244418000.0,437758000.0,414770000.0,197545000.0,197545000.0,27245000.0,5317000.0,,,-146000000.0,-247418000.0,-4000893000.0,,149000000.0
Mohawk Industries Inc,MHK,,851968,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 16:35:38+00:00,-24410000.0,122654000.0,,,-173520000.0,,4445248000.0,86599000.0,-241442000.0,183228000.0,86599000.0,-241442000.0,183228000.0,28385000.0,209241000.0,209241000.0,24853000.0,-16048000.0,,,-246096000.0,-250936000.0,-4342601000.0,,280000000.0
Mohawk Industries Inc,MHK,,851968,2018.0,Q1TTM,2017-04-02,2018-03-31,,-274382000.0,464302000.0,,-12118000.0,-325762000.0,,17066695000.0,-11264000.0,-1280046000.0,1210941000.0,-11264000.0,-1280046000.0,1210941000.0,-92487000.0,982877000.0,982877000.0,89524000.0,-18107000.0,,,-330000000.0,-955664000.0,-17059852000.0,,280000000.0
Mohawk Industries Inc,MHK,,851968,2019.0,Q4,2019-09-29,2019-12-31,,-4235000.0,153759000.0,,,-23728000.0,,3020963000.0,-279570000.0,-141583000.0,440675000.0,-279570000.0,-141583000.0,440675000.0,19522000.0,264673000.0,264673000.0,45971000.0,1793000.0,,,-130500000.0,-139848000.0,-3278917000.0,-23409000.0,133000000.0
Mohawk Industries Inc,MHK,,851968,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 16:47:26+00:00,-81082000.0,576452000.0,,,-77737000.0,,15320089000.0,-789877000.0,-616044000.0,1418761000.0,-789877000.0,-616044000.0,1418761000.0,12840000.0,744571000.0,744571000.0,175475000.0,-13440000.0,,,-581500000.0,-545462000.0,-15996446000.0,-100080000.0,592000000.0
Mohawk Industries Inc,MHK,,851968,2019.0,Q3TTM,2018-09-30,2019-09-28,,-220503000.0,561785000.0,,,-158218000.0,,17566181000.0,-463823000.0,-778315000.0,1264945000.0,-463823000.0,-778315000.0,1264945000.0,22807000.0,709941000.0,709941000.0,151437000.0,-7975000.0,,,-589037000.0,-556775000.0,-17636270000.0,-385759000.0,588000000.0
Mohawk Industries Inc,MHK,,851968,2019.0,Q3,2019-06-30,2019-09-28,,,144920000.0,,,35982000.0,,3694821000.0,-304871000.0,-120555000.0,411759000.0,-304871000.0,-120555000.0,411759000.0,-13667000.0,155669000.0,155669000.0,75188000.0,-3487000.0,,,-141000000.0,-124555000.0,-3928497000.0,-67708000.0,145000000.0
Mohawk Industries Inc,MHK,,851968,2019.0,Q3YTD,2019-01-01,2019-09-28,2019-11-01 16:31:25+00:00,-76847000.0,422693000.0,,,-54009000.0,,12299126000.0,-510307000.0,-474461000.0,978086000.0,-510307000.0,-474461000.0,978086000.0,-6682000.0,479898000.0,479898000.0,129504000.0,-15233000.0,,,-451000000.0,-405614000.0,-12717529000.0,-76671000.0,459000000.0
Mohawk Industries Inc,MHK,,851968,2019.0,Q2TTM,2018-07-01,2019-06-29,,-621397000.0,549836000.0,,,-297835000.0,,18093385000.0,-315436000.0,-1200249000.0,1126685000.0,-315436000.0,-1200249000.0,1126685000.0,-389000000.0,782298000.0,782298000.0,92386000.0,-5185000.0,,,-582037000.0,-576815000.0,-18085585000.0,-318051000.0,580000000.0
Mohawk Industries Inc,MHK,,851968,2019.0,Q2,2019-03-31,2019-06-29,,,140482000.0,,,38628000.0,,4614311000.0,-232236000.0,-142111000.0,396190000.0,-232236000.0,-142111000.0,396190000.0,21843000.0,202654000.0,202654000.0,14426000.0,3887000.0,,,-156000000.0,-144111000.0,-4841471000.0,-8963000.0,158000000.0
Mohawk Industries Inc,MHK,,851968,2019.0,Q2YTD,2019-01-01,2019-06-29,2019-08-02 16:23:48+00:00,-76847000.0,277773000.0,,,-89991000.0,,8604305000.0,-205436000.0,-353906000.0,566327000.0,-205436000.0,-353906000.0,566327000.0,6985000.0,324229000.0,324229000.0,54316000.0,-11746000.0,,,-310000000.0,-281059000.0,-8789032000.0,-8963000.0,314000000.0
Mohawk Industries Inc,MHK,,851968,2019.0,Q1,2019-01-01,2019-03-30,2020-05-05 16:44:35+00:00,-76847000.0,137291000.0,,,-128619000.0,,3989994000.0,26800000.0,-211795000.0,170137000.0,26800000.0,-211795000.0,170137000.0,-14858000.0,121575000.0,121575000.0,39890000.0,-15633000.0,,,-154000000.0,-136948000.0,-3947561000.0,0.0,156000000.0
Mohawk Industries Inc,MHK,,851968,2019.0,Q1TTM,2018-04-01,2019-03-30,,-621397000.0,536402000.0,,,-250543000.0,,17696080000.0,138230000.0,-1302556000.0,1168253000.0,138230000.0,-1302556000.0,1168253000.0,3927000.0,777189000.0,777189000.0,105205000.0,-3755000.0,,,-572037000.0,-680122000.0,-17245007000.0,-309088000.0,571000000.0
Mohawk Industries Inc,MHK,,851968,2020.0,Q1TTM,2019-03-31,2020-03-28,,-4235000.0,584677000.0,,,-27776000.0,,15202884000.0,-729476000.0,-537681000.0,1443598000.0,-729476000.0,-537681000.0,1443598000.0,176441000.0,733461000.0,733461000.0,153236000.0,-4147000.0,,,-610800000.0,-524146000.0,-15759493000.0,-168720000.0,601500000.0
Mohawk Industries Inc,MHK,,851968,2020.0,Q1,2020-01-01,2020-03-28,2020-05-05 16:44:35+00:00,0.0,145516000.0,,,-78658000.0,,3872789000.0,87201000.0,-133432000.0,194974000.0,87201000.0,-133432000.0,194974000.0,148743000.0,110465000.0,110465000.0,17651000.0,-6340000.0,,,-183300000.0,-115632000.0,-3710608000.0,-68640000.0,165500000.0
