company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,customerdeposits,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2012.0,Q2,,2012-05-31,2012-07-02 09:18:35+00:00,532000000.0,286000000.0,1009000000.0,-521000000.0,900000000.0,0.0,8568000000.0,3634000000.0,,3135000000.0,,1302000000.0,8392000000.0,377000000.0,32133000000.0,606000000.0,479000000.0,723000000.0,782000000.0,17835000000.0,1608000000.0,39462000000.0,23026000000.0,2169000000.0,7262000000.0,23026000000.0,23026000000.0,16436000000.0,39462000000.0,5160000000.0,9174000000.0,-2856000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2012.0,Q1,,2012-02-29,2012-03-30 09:14:44+00:00,517000000.0,286000000.0,1020000000.0,-67000000.0,471000000.0,0.0,8559000000.0,3046000000.0,,3188000000.0,,1319000000.0,7964000000.0,381000000.0,31475000000.0,1035000000.0,398000000.0,808000000.0,802000000.0,18015000000.0,1563000000.0,38963000000.0,23653000000.0,2173000000.0,6544000000.0,23653000000.0,23653000000.0,15310000000.0,38963000000.0,5315000000.0,8766000000.0,-2854000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2013.0,FY,,2013-11-30,2015-01-29 09:44:08+00:00,639000000.0,405000000.0,1582000000.0,161000000.0,462000000.0,0.0,8690000000.0,3031000000.0,,3210000000.0,,1292000000.0,8092000000.0,374000000.0,32905000000.0,696000000.0,,760000000.0,736000000.0,18782000000.0,1468000000.0,40104000000.0,24556000000.0,1937000000.0,6720000000.0,24556000000.0,24556000000.0,15548000000.0,40104000000.0,5262000000.0,8828000000.0,-3077000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2013.0,Q3,,2013-08-31,2013-10-03 09:07:59+00:00,601000000.0,444000000.0,1487000000.0,-251000000.0,981000000.0,0.0,8677000000.0,2980000000.0,194000000.0,3160000000.0,,1278000000.0,7792000000.0,388000000.0,32498000000.0,821000000.0,,823000000.0,853000000.0,18911000000.0,2226000000.0,40393000000.0,24260000000.0,2634000000.0,7488000000.0,24260000000.0,24260000000.0,16133000000.0,40393000000.0,5261000000.0,8645000000.0,-3077000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2013.0,Q2,,2013-05-31,2013-07-02 11:21:00+00:00,627000000.0,408000000.0,1594000000.0,-473000000.0,711000000.0,,8649000000.0,3626000000.0,194000000.0,3134000000.0,,1298000000.0,7848000000.0,381000000.0,32481000000.0,824000000.0,,742000000.0,796000000.0,18170000000.0,2014000000.0,39979000000.0,23280000000.0,2324000000.0,8055000000.0,23280000000.0,23280000000.0,16699000000.0,39979000000.0,5174000000.0,8644000000.0,-3066000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2013.0,Q1,,2013-02-28,2013-04-03 09:20:45+00:00,570000000.0,400000000.0,798000000.0,-399000000.0,476000000.0,0.0,8641000000.0,3015000000.0,194000000.0,3143000000.0,,1303000000.0,7622000000.0,383000000.0,31726000000.0,533000000.0,440000000.0,711000000.0,748000000.0,18322000000.0,1765000000.0,38675000000.0,23523000000.0,1792000000.0,6782000000.0,23523000000.0,23523000000.0,15152000000.0,38675000000.0,5157000000.0,8370000000.0,-3041000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2014.0,FY,,2014-11-30,2015-10-02 09:09:28+00:00,626000000.0,332000000.0,1538000000.0,-616000000.0,331000000.0,0.0,8749000000.0,3032000000.0,,3127000000.0,,1270000000.0,7363000000.0,349000000.0,32819000000.0,476000000.0,,744000000.0,960000000.0,19158000000.0,1725000000.0,39448000000.0,24204000000.0,1488000000.0,6921000000.0,24204000000.0,24204000000.0,15244000000.0,39448000000.0,5141000000.0,8323000000.0,-3087000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2014.0,Q3,,2014-08-31,2014-10-03 09:08:01+00:00,610000000.0,355000000.0,1416000000.0,-28000000.0,436000000.0,0.0,8734000000.0,3130000000.0,,3199000000.0,,1292000000.0,6967000000.0,358000000.0,33073000000.0,453000000.0,,831000000.0,817000000.0,19538000000.0,1900000000.0,39997000000.0,25157000000.0,1602000000.0,7056000000.0,25157000000.0,25157000000.0,14840000000.0,39997000000.0,5322000000.0,7784000000.0,-3087000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2014.0,Q2,,2014-05-31,2014-07-02 09:10:33+00:00,627000000.0,288000000.0,1520000000.0,243000000.0,343000000.0,0.0,8710000000.0,3698000000.0,,3226000000.0,,1298000000.0,7880000000.0,383000000.0,33515000000.0,611000000.0,,862000000.0,880000000.0,18485000000.0,1556000000.0,40526000000.0,24365000000.0,1625000000.0,7401000000.0,24365000000.0,24365000000.0,16161000000.0,40526000000.0,5386000000.0,8760000000.0,-3073000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2014.0,Q1,,2014-02-28,2014-04-02 09:05:23+00:00,554000000.0,258000000.0,1436000000.0,273000000.0,421000000.0,0.0,8698000000.0,3080000000.0,,3226000000.0,,1296000000.0,7992000000.0,381000000.0,32991000000.0,585000000.0,,747000000.0,755000000.0,18573000000.0,1618000000.0,39905000000.0,24470000000.0,1645000000.0,6688000000.0,24470000000.0,24470000000.0,15435000000.0,39905000000.0,5269000000.0,8747000000.0,-3074000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2015.0,FY,,2015-11-30,2017-01-30 09:27:06+00:00,627000000.0,303000000.0,1683000000.0,-1741000000.0,1395000000.0,0.0,8927000000.0,3272000000.0,,3010000000.0,,1308000000.0,7413000000.0,330000000.0,31818000000.0,423000000.0,,650000000.0,1097000000.0,20060000000.0,1374000000.0,39237000000.0,23771000000.0,2451000000.0,6956000000.0,23771000000.0,23771000000.0,15466000000.0,39237000000.0,4968000000.0,8510000000.0,-3475000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2015.0,Q3,,2015-08-31,2015-10-02 09:09:28+00:00,578000000.0,328000000.0,1601000000.0,-1378000000.0,539000000.0,0.0,8870000000.0,3314000000.0,,3052000000.0,,1247000000.0,6604000000.0,305000000.0,32232000000.0,445000000.0,,649000000.0,1091000000.0,20023000000.0,1256000000.0,38797000000.0,24353000000.0,1617000000.0,6749000000.0,24353000000.0,24353000000.0,14444000000.0,38797000000.0,4948000000.0,7695000000.0,-3162000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2015.0,Q2,,2015-05-31,2015-07-01 09:07:06+00:00,637000000.0,380000000.0,1518000000.0,-1479000000.0,298000000.0,0.0,8777000000.0,3907000000.0,,3041000000.0,,1247000000.0,6648000000.0,327000000.0,32179000000.0,474000000.0,,665000000.0,1028000000.0,19041000000.0,1621000000.0,38611000000.0,23252000000.0,1479000000.0,7683000000.0,23252000000.0,23252000000.0,15359000000.0,38611000000.0,4953000000.0,7676000000.0,-3087000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2015.0,Q1,,2015-02-28,2015-04-02 09:05:26+00:00,594000000.0,329000000.0,1476000000.0,-1339000000.0,280000000.0,0.0,8763000000.0,3147000000.0,,3055000000.0,,1252000000.0,6944000000.0,332000000.0,32294000000.0,485000000.0,,687000000.0,1008000000.0,19013000000.0,2195000000.0,38714000000.0,23350000000.0,1426000000.0,7412000000.0,23350000000.0,23350000000.0,15364000000.0,38714000000.0,4994000000.0,7952000000.0,-3087000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2016.0,FY,,2016-11-30,2018-01-29 09:27:30+00:00,713000000.0,298000000.0,1740000000.0,-2454000000.0,603000000.0,0.0,8997000000.0,3522000000.0,,2910000000.0,,1275000000.0,8302000000.0,322000000.0,32429000000.0,466000000.0,,578000000.0,910000000.0,21843000000.0,1097000000.0,38881000000.0,22597000000.0,1689000000.0,7072000000.0,22597000000.0,22597000000.0,16284000000.0,38881000000.0,4763000000.0,9212000000.0,-5789000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2016.0,Q3,,2016-08-31,2016-09-30 10:05:41+00:00,704000000.0,321000000.0,1738000000.0,-2012000000.0,462000000.0,0.0,8983000000.0,3585000000.0,,2964000000.0,,1290000000.0,8320000000.0,314000000.0,32864000000.0,457000000.0,,660000000.0,1012000000.0,21488000000.0,1073000000.0,39332000000.0,22900000000.0,1554000000.0,7100000000.0,22900000000.0,22900000000.0,16432000000.0,39332000000.0,4914000000.0,9332000000.0,-5559000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2016.0,Q2,,2016-05-31,2016-07-01 09:21:46+00:00,667000000.0,334000000.0,1653000000.0,-1648000000.0,519000000.0,0.0,8970000000.0,4275000000.0,,3019000000.0,,1305000000.0,8183000000.0,315000000.0,33244000000.0,432000000.0,,683000000.0,1036000000.0,20320000000.0,1246000000.0,39851000000.0,22791000000.0,1600000000.0,7841000000.0,22791000000.0,22791000000.0,17060000000.0,39851000000.0,5007000000.0,9219000000.0,-4851000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2016.0,Q1,,2016-02-29,2016-03-31 09:13:03+00:00,619000000.0,311000000.0,1632000000.0,-1943000000.0,778000000.0,0.0,8957000000.0,3335000000.0,,2980000000.0,,1294000000.0,7990000000.0,333000000.0,31677000000.0,438000000.0,,635000000.0,1167000000.0,19976000000.0,1078000000.0,38446000000.0,22625000000.0,1860000000.0,6664000000.0,22625000000.0,22625000000.0,15821000000.0,38446000000.0,4909000000.0,9157000000.0,-4365000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2017.0,FY,,2017-11-30,2019-01-28 10:54:24+00:00,762000000.0,312000000.0,1877000000.0,-1782000000.0,395000000.0,0.0,9055000000.0,3958000000.0,,2967000000.0,,1200000000.0,6993000000.0,387000000.0,34430000000.0,502000000.0,,585000000.0,769000000.0,23292000000.0,2202000000.0,40778000000.0,24216000000.0,1596000000.0,8800000000.0,24216000000.0,24216000000.0,16562000000.0,40778000000.0,4752000000.0,7762000000.0,-6349000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2017.0,Q3,,2017-08-31,2017-09-29 12:33:13+00:00,639000000.0,324000000.0,1845000000.0,-1845000000.0,489000000.0,0.0,9055000000.0,4038000000.0,,2957000000.0,,1247000000.0,7723000000.0,357000000.0,34172000000.0,491000000.0,,606000000.0,779000000.0,23066000000.0,1447000000.0,40643000000.0,24172000000.0,1661000000.0,7969000000.0,24172000000.0,24172000000.0,16471000000.0,40643000000.0,4810000000.0,8502000000.0,-6104000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2017.0,Q2,,2017-05-31,2017-06-30 09:25:40+00:00,690000000.0,319000000.0,1807000000.0,-2154000000.0,597000000.0,0.0,9038000000.0,4778000000.0,,2953000000.0,,1286000000.0,7635000000.0,351000000.0,33823000000.0,507000000.0,,615000000.0,794000000.0,22026000000.0,1783000000.0,40451000000.0,22964000000.0,1774000000.0,9058000000.0,22964000000.0,22964000000.0,17487000000.0,40451000000.0,4854000000.0,8429000000.0,-5946000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2017.0,Q1,,2017-02-28,2017-03-30 09:22:38+00:00,669000000.0,307000000.0,1766000000.0,-2440000000.0,437000000.0,0.0,9025000000.0,3734000000.0,,2911000000.0,,1279000000.0,7796000000.0,361000000.0,32328000000.0,492000000.0,,588000000.0,782000000.0,21939000000.0,1296000000.0,38703000000.0,22660000000.0,1597000000.0,7465000000.0,22660000000.0,22660000000.0,16043000000.0,38703000000.0,4778000000.0,8578000000.0,-5864000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2018.0,FY,,2018-11-30,2020-01-28 11:19:47+00:00,730000000.0,358000000.0,1654000000.0,-1949000000.0,982000000.0,0.0,9121000000.0,4395000000.0,,2925000000.0,,1176000000.0,7897000000.0,450000000.0,35336000000.0,436000000.0,,738000000.0,856000000.0,25066000000.0,2426000000.0,42401000000.0,24443000000.0,2225000000.0,9204000000.0,24443000000.0,24443000000.0,17957000000.0,42401000000.0,4839000000.0,8753000000.0,-7795000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2018.0,Q2,,2018-05-31,2018-06-25 11:35:19+00:00,745000000.0,342000000.0,1571000000.0,-1855000000.0,1053000000.0,0.0,9086000000.0,5308000000.0,,2950000000.0,,1183000000.0,8172000000.0,402000000.0,35227000000.0,481000000.0,,546000000.0,771000000.0,23564000000.0,1685000000.0,42184000000.0,23933000000.0,2278000000.0,9308000000.0,23933000000.0,23933000000.0,18251000000.0,42184000000.0,4679000000.0,8943000000.0,-6862000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2018.0,Q1,,2018-02-28,2018-03-22 12:55:45+00:00,795000000.0,345000000.0,1653000000.0,-1486000000.0,453000000.0,0.0,9073000000.0,4288000000.0,,3014000000.0,,1198000000.0,7445000000.0,394000000.0,35027000000.0,475000000.0,,535000000.0,764000000.0,23360000000.0,2114000000.0,41441000000.0,24382000000.0,1667000000.0,8851000000.0,24382000000.0,24382000000.0,17060000000.0,41441000000.0,4747000000.0,8209000000.0,-6565000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2019.0,FY,,2019-11-30,2020-07-10 11:49:26+00:00,756000000.0,444000000.0,1809000000.0,-2066000000.0,518000000.0,0.0,9172000000.0,4735000000.0,,2912000000.0,38131000000.0,1174000000.0,9675000000.0,427000000.0,38131000000.0,671000000.0,0.0,783000000.0,890000000.0,26653000000.0,1827000000.0,45058000000.0,25365000000.0,2059000000.0,9127000000.0,25365000000.0,25365000000.0,19692000000.0,45058000000.0,4869000000.0,10565000000.0,-8394000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2019.0,Q3,,2019-08-31,2019-09-26 11:48:11+00:00,695000000.0,441000000.0,1718000000.0,-2183000000.0,1153000000.0,0.0,9163000000.0,4674000000.0,,2886000000.0,,1166000000.0,8893000000.0,482000000.0,36466000000.0,635000000.0,,771000000.0,882000000.0,26576000000.0,1845000000.0,44001000000.0,25295000000.0,2712000000.0,8932000000.0,25295000000.0,25295000000.0,18707000000.0,44001000000.0,4823000000.0,9775000000.0,-8261000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2019.0,Q2,,2019-05-31,2019-06-24 16:33:56+00:00,792000000.0,405000000.0,1675000000.0,-2076000000.0,1202000000.0,0.0,9150000000.0,5815000000.0,,2907000000.0,,1172000000.0,9080000000.0,501000000.0,36814000000.0,727000000.0,,785000000.0,948000000.0,25138000000.0,2094000000.0,44512000000.0,24108000000.0,2835000000.0,10377000000.0,24108000000.0,24108000000.0,20405000000.0,44512000000.0,4864000000.0,10028000000.0,-8104000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2019.0,Q1,,2019-02-28,2019-04-09 11:49:33+00:00,798000000.0,406000000.0,1637000000.0,-1869000000.0,649000000.0,0.0,9141000000.0,4755000000.0,,2943000000.0,,1181000000.0,9134000000.0,444000000.0,37005000000.0,603000000.0,,700000000.0,912000000.0,25033000000.0,2452000000.0,43930000000.0,24242000000.0,2101000000.0,9642000000.0,24241000000.0,24241000000.0,19688000000.0,43930000000.0,4824000000.0,10046000000.0,-8063000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2020.0,Q2,,2020-05-31,2020-07-10 11:49:26+00:00,1809000000.0,604000000.0,1343000000.0,-1962000000.0,6881000000.0,0.0,10050000000.0,2618000000.0,,790000000.0,37139000000.0,1168000000.0,14870000000.0,362000000.0,37139000000.0,374000000.0,153000000.0,2499000000.0,2248000000.0,21155000000.0,5935000000.0,49817000000.0,20839000000.0,8222000000.0,11858000000.0,20840000000.0,20840000000.0,28976000000.0,49817000000.0,4457000000.0,17118000000.0,-8404000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2020.0,Q1,,2020-02-29,2020-04-03 12:51:04+00:00,904000000.0,405000000.0,1754000000.0,-2028000000.0,1354000000.0,0.0,9195000000.0,4690000000.0,,2176000000.0,,1173000000.0,9738000000.0,440000000.0,38023000000.0,687000000.0,168000000.0,2685000000.0,2199000000.0,25527000000.0,3200000000.0,46943000000.0,24290000000.0,2885000000.0,10716000000.0,24290000000.0,24290000000.0,22653000000.0,46943000000.0,6034000000.0,11937000000.0,-8404000000.0
