company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depositsinterestexpense,dilutedeps,fedfundsandrepointerestincome,impairmentexpense,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,propertyliabilityinsuranceclaims,provisionforcreditlosses,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2015.0,Q3YTD,2015-01-01,2015-09-30,,5.01,5.01,4283000.0,4.94,4071000.0,,175057000.0,,255716000.0,507746000.0,25894000.0,28904000.0,284811000.0,284811000.0,256392000.0,28419000.0,737356000.0,60810000.0,143296000.0,,15315000.0,110959000.0,199677000.0,,18705000.0,66368000.0,350030000.0,,30177000.0,767533000.0,569408000.0,358288000.0,459868000.0,1095644000.0,,51479000.0,51479000.0,51479000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2015.0,Q3TTM,2014-10-01,2015-09-30,,6.1,6.1,7464000.0,6.02,5234000.0,,221134000.0,,336477000.0,669547000.0,31701000.0,39496000.0,414606000.0,414606000.0,314382000.0,100224000.0,972093000.0,81827000.0,271448000.0,,19457000.0,152644000.0,235020000.0,,24251000.0,106803000.0,457257000.0,,39165000.0,1011258000.0,755475000.0,525925000.0,635740000.0,1498018000.0,,102958000.0,102958000.0,102958000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2015.0,Q2,2015-04-01,2015-06-30,2016-08-08 17:21:56+00:00,1.68,1.68,1182000.0,1.66,1320000.0,,54974000.0,,85354000.0,167252000.0,8973000.0,9764000.0,94459000.0,94459000.0,86143000.0,8316000.0,243771000.0,19936000.0,41292000.0,,4772000.0,33535000.0,80223000.0,,5962000.0,26513000.0,124915000.0,,10155000.0,253926000.0,194112000.0,126287000.0,149433000.0,370058000.0,,51268000.0,51268000.0,51268000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2015.0,Q2YTD,2015-01-01,2015-06-30,,3.42,3.42,3125000.0,3.37,2589000.0,,118040000.0,,167400000.0,332753000.0,16921000.0,20876000.0,196849000.0,196849000.0,174659000.0,22190000.0,482696000.0,39906000.0,114284000.0,,9974000.0,71435000.0,125553000.0,,11751000.0,32965000.0,240685000.0,,20046000.0,502742000.0,384653000.0,249811000.0,314889000.0,732507000.0,,51268000.0,51268000.0,51268000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2015.0,Q2TTM,2014-07-01,2015-06-30,,5.77,5.77,9267000.0,5.69,5474000.0,,204324000.0,,322473000.0,647846000.0,28528000.0,41490000.0,390798000.0,390798000.0,296626000.0,94172000.0,937998000.0,80991000.0,274618000.0,,18673000.0,158272000.0,204324000.0,,21884000.0,90010000.0,447844000.0,,37795000.0,975793000.0,750481000.0,497615000.0,595122000.0,1435613000.0,,51268000.0,51268000.0,51268000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2015.0,Q1,2015-01-01,2015-03-31,2016-05-09 19:14:52+00:00,1.74,1.74,1943000.0,1.71,1269000.0,,63066000.0,,82046000.0,165501000.0,7948000.0,11112000.0,102390000.0,102390000.0,88516000.0,13874000.0,238925000.0,19970000.0,72992000.0,,5202000.0,37900000.0,45330000.0,,5789000.0,6452000.0,115770000.0,,9891000.0,248816000.0,190541000.0,123524000.0,165456000.0,362449000.0,,51009000.0,51009000.0,51009000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2015.0,Q1TTM,2014-04-01,2015-03-31,,5.15,5.15,11153000.0,5.07,6097000.0,,185278000.0,,301337000.0,628274000.0,25363000.0,40975000.0,306695000.0,306695000.0,261436000.0,45259000.0,899192000.0,80788000.0,188781000.0,,16711000.0,161934000.0,180046000.0,,20867000.0,65444000.0,422749000.0,,36516000.0,935708000.0,727313000.0,385538000.0,491973000.0,1284730000.0,,51009000.0,51009000.0,51009000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 17:09:01+00:00,7.37,7.37,5611000.0,7.31,10070000.0,,250333000.0,,349171000.0,834155000.0,37262000.0,40130000.0,390266000.0,390266000.0,382685000.0,7581000.0,1150523000.0,105430000.0,89632000.0,,25644000.0,169682000.0,288752000.0,,30285000.0,106679000.0,514270000.0,52524000.0,42873000.0,1193396000.0,859797000.0,456552000.0,640599000.0,1607075000.0,,51915000.0,51915000.0,51915000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2016.0,Q4,2016-10-01,2016-12-31,,1.92,1.92,1627000.0,1.89,4277000.0,,54825000.0,,86357000.0,216699000.0,9101000.0,10053000.0,103642000.0,103642000.0,99466000.0,4176000.0,296605000.0,28650000.0,14615000.0,,7230000.0,47962000.0,39133000.0,,8661000.0,16454000.0,139860000.0,52524000.0,10728000.0,307333000.0,235186000.0,113502000.0,158467000.0,410107000.0,,51915000.0,51915000.0,51915000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2016.0,Q3,2016-07-01,2016-09-30,2017-11-08 16:28:01+00:00,2.13,2.13,1535000.0,2.12,2196000.0,,76877000.0,,83990000.0,214227000.0,9717000.0,8504000.0,115647000.0,115647000.0,111081000.0,4566000.0,289161000.0,25816000.0,44736000.0,,6811000.0,42080000.0,92593000.0,,7805000.0,20004000.0,136568000.0,,11252000.0,300413000.0,220773000.0,144140000.0,192524000.0,433301000.0,,52046000.0,52046000.0,52046000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2016.0,Q3YTD,2016-01-01,2016-09-30,,5.45,5.45,3984000.0,5.42,5793000.0,,195508000.0,,262814000.0,617456000.0,28161000.0,30077000.0,286624000.0,286624000.0,283219000.0,3405000.0,853918000.0,76780000.0,75017000.0,,18414000.0,121720000.0,249619000.0,,21624000.0,90225000.0,374410000.0,,32145000.0,886063000.0,624611000.0,343050000.0,482132000.0,1196968000.0,,52046000.0,52046000.0,52046000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2016.0,Q3TTM,2015-10-01,2016-09-30,,7.14,7.14,5148000.0,7.1,7789000.0,,249205000.0,,354649000.0,802857000.0,37160000.0,40697000.0,376633000.0,376633000.0,370731000.0,5902000.0,1122987000.0,102571000.0,92129000.0,,23988000.0,165302000.0,341439000.0,,28374000.0,119540000.0,498221000.0,,42308000.0,1165295000.0,835165000.0,457556000.0,625838000.0,1580543000.0,,52046000.0,52046000.0,52046000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2016.0,Q2,2016-04-01,2016-06-30,2017-08-07 16:26:05+00:00,1.79,1.79,1261000.0,1.78,1527000.0,,65047000.0,,87178000.0,205287000.0,9395000.0,9327000.0,94380000.0,94380000.0,92964000.0,1416000.0,283336000.0,25945000.0,28359000.0,,6014000.0,42195000.0,78403000.0,,6892000.0,36746000.0,115580000.0,,10656000.0,293992000.0,199939000.0,112776000.0,159427000.0,396112000.0,,51831000.0,51831000.0,51831000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2016.0,Q2YTD,2016-01-01,2016-06-30,,3.32,3.32,2449000.0,3.3,3597000.0,,118631000.0,,178824000.0,403229000.0,18444000.0,21573000.0,170977000.0,170977000.0,172138000.0,-1161000.0,564757000.0,50964000.0,30281000.0,,11603000.0,79640000.0,157026000.0,,13819000.0,70221000.0,237842000.0,,20893000.0,585650000.0,403838000.0,198910000.0,289608000.0,763667000.0,,51831000.0,51831000.0,51831000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2016.0,Q2TTM,2015-07-01,2016-06-30,,6.6,6.6,4771000.0,6.55,7075000.0,,229345000.0,,358975000.0,763623000.0,36416000.0,40221000.0,348948000.0,348948000.0,341383000.0,7565000.0,1088486000.0,97659000.0,76405000.0,,22518000.0,162746000.0,322970000.0,,27523000.0,132939000.0,470998000.0,,41187000.0,1129673000.0,799147000.0,421893000.0,578293000.0,1510379000.0,,51831000.0,51831000.0,51831000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 18:17:48+00:00,1.53,1.53,1188000.0,1.52,2070000.0,,53584000.0,,91646000.0,197942000.0,9049000.0,12246000.0,76597000.0,76597000.0,79174000.0,-2577000.0,281421000.0,25019000.0,1922000.0,,5589000.0,37445000.0,78623000.0,,6927000.0,33475000.0,122262000.0,,10237000.0,291658000.0,203899000.0,86134000.0,130181000.0,367555000.0,,51646000.0,51646000.0,51646000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2016.0,Q1TTM,2015-04-01,2016-03-31,,6.49,6.49,4692000.0,6.43,6868000.0,,219272000.0,,357151000.0,725588000.0,35994000.0,40658000.0,349027000.0,349027000.0,334562000.0,14465000.0,1048921000.0,91650000.0,89338000.0,,21276000.0,154086000.0,324790000.0,,26593000.0,122706000.0,480333000.0,,40686000.0,1089607000.0,793320000.0,435404000.0,568299000.0,1484325000.0,,51646000.0,51646000.0,51646000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 16:20:25+00:00,9.33,9.33,8676000.0,9.2,21505000.0,,355463000.0,0.0,417847000.0,1025788000.0,36095000.0,41978000.0,519178000.0,519178000.0,490506000.0,28672000.0,1420369000.0,120150000.0,119158000.0,,28544000.0,207056000.0,350814000.0,,35069000.0,92304000.0,606402000.0,58715000.0,44771000.0,1465140000.0,1010655000.0,557231000.0,874641000.0,1977600000.0,0.0,52588000.0,52588000.0,52588000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2017.0,Q4,2017-10-01,2017-12-31,,2.23,2.23,2458000.0,2.18,4835000.0,,135051000.0,-12982000.0,120376000.0,279805000.0,8852000.0,11065000.0,124664000.0,124664000.0,117210000.0,7454000.0,393706000.0,30960000.0,27888000.0,,7593000.0,56285000.0,85560000.0,,8715000.0,22242000.0,156990000.0,44207000.0,11310000.0,405016000.0,264015000.0,152266000.0,259715000.0,545972000.0,,52588000.0,52588000.0,52588000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2017.0,Q3,2017-07-01,2017-09-30,2018-11-09 09:08:36+00:00,2.82,2.82,2304000.0,2.79,6211000.0,,97351000.0,,110615000.0,268445000.0,8993000.0,10329000.0,154118000.0,154118000.0,148620000.0,5498000.0,373974000.0,31597000.0,40160000.0,,7306000.0,54213000.0,96804000.0,,8359000.0,23522000.0,153263000.0,14508000.0,11297000.0,385271000.0,257761000.0,158778000.0,251469000.0,532752000.0,,52705000.0,52705000.0,52705000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2017.0,Q3YTD,2017-01-01,2017-09-30,,7.1,7.1,6218000.0,7.02,16670000.0,,220412000.0,12982000.0,297471000.0,745983000.0,27243000.0,30913000.0,394514000.0,394514000.0,373296000.0,21218000.0,1026663000.0,89190000.0,91270000.0,,20951000.0,150771000.0,265254000.0,,26354000.0,70062000.0,449412000.0,14508000.0,33461000.0,1060124000.0,746640000.0,404965000.0,614926000.0,1431628000.0,,52705000.0,52705000.0,52705000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2017.0,Q3TTM,2016-10-01,2017-09-30,,9.02,9.02,7845000.0,8.91,20947000.0,,275237000.0,12982000.0,383828000.0,962682000.0,36344000.0,40966000.0,498156000.0,498156000.0,472762000.0,25394000.0,1323268000.0,117840000.0,105885000.0,,28181000.0,198733000.0,304387000.0,,35015000.0,86516000.0,589272000.0,67032000.0,44189000.0,1367457000.0,981826000.0,518467000.0,773393000.0,1841735000.0,,52705000.0,52705000.0,52705000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2017.0,Q2,2017-04-01,2017-06-30,2018-08-07 16:06:39+00:00,2.34,2.34,2197000.0,2.32,7323000.0,,71656000.0,12982000.0,96407000.0,250197000.0,9034000.0,11389000.0,132516000.0,132516000.0,123193000.0,9323000.0,342696000.0,30084000.0,28450000.0,,7006000.0,51487000.0,80090000.0,,9313000.0,15806000.0,148973000.0,,11231000.0,353927000.0,251246000.0,128528000.0,204172000.0,471224000.0,,52537000.0,52537000.0,52537000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2017.0,Q2YTD,2017-01-01,2017-06-30,,4.28,4.28,3914000.0,4.23,10459000.0,,123061000.0,12982000.0,186856000.0,477538000.0,18250000.0,20584000.0,240396000.0,240396000.0,224676000.0,15720000.0,652689000.0,57593000.0,51110000.0,,13645000.0,96558000.0,168450000.0,,17995000.0,46540000.0,296149000.0,,22164000.0,674853000.0,488879000.0,246187000.0,363457000.0,898876000.0,,52537000.0,52537000.0,52537000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2017.0,Q2TTM,2016-07-01,2017-06-30,,8.33,8.33,7076000.0,8.24,16932000.0,,254763000.0,12982000.0,357203000.0,908464000.0,37068000.0,39141000.0,459685000.0,459685000.0,435223000.0,24462000.0,1238455000.0,112059000.0,110461000.0,,27686000.0,186600000.0,300176000.0,,34461000.0,82998000.0,572577000.0,52524000.0,44144000.0,1282599000.0,944838000.0,503829000.0,714448000.0,1742284000.0,,52537000.0,52537000.0,52537000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 16:15:25+00:00,1.94,1.94,1717000.0,1.91,3136000.0,,51405000.0,,90449000.0,227341000.0,9216000.0,9195000.0,107880000.0,107880000.0,101483000.0,6397000.0,309993000.0,27509000.0,22660000.0,,6639000.0,45071000.0,88360000.0,,8682000.0,30734000.0,147176000.0,,10933000.0,320926000.0,237633000.0,117659000.0,159285000.0,427652000.0,,52344000.0,52344000.0,52344000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2017.0,Q1TTM,2016-04-01,2017-03-31,,7.78,7.78,6140000.0,7.7,11136000.0,,248154000.0,,347974000.0,863554000.0,37429000.0,37079000.0,421549000.0,421549000.0,404994000.0,16555000.0,1179095000.0,107920000.0,110370000.0,,26694000.0,177308000.0,298489000.0,,32040000.0,103938000.0,539184000.0,52524000.0,43569000.0,1222664000.0,893531000.0,488077000.0,669703000.0,1667172000.0,,52344000.0,52344000.0,52344000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 16:20:25+00:00,18.35,18.35,29306000.0,18.11,35208000.0,,351561000.0,0.0,576221000.0,1358480000.0,46615000.0,48180000.0,1011348000.0,1011348000.0,973840000.0,37508000.0,1893988000.0,132671000.0,177236000.0,,34600000.0,246086000.0,457051000.0,,34276000.0,87870000.0,726980000.0,76097000.0,75921000.0,1969909000.0,1188193000.0,744984000.0,1362909000.0,2638972000.0,0.0,53078000.0,53078000.0,53078000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2018.0,Q4,2018-10-01,2018-12-31,,5.02,5.02,10897000.0,4.96,15128000.0,,105000000.0,,149013000.0,378756000.0,17540000.0,12182000.0,274931000.0,274931000.0,266264000.0,8667000.0,514460000.0,34497000.0,27478000.0,,9662000.0,72161000.0,129551000.0,,4970000.0,13644000.0,183782000.0,20016000.0,28437000.0,542897000.0,307592000.0,186707000.0,379931000.0,701167000.0,,53078000.0,53078000.0,53078000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2018.0,Q3,2018-07-01,2018-09-30,2019-11-12 06:28:04+00:00,5.16,5.16,8042000.0,5.1,8137000.0,,95308000.0,0.0,152823000.0,352353000.0,12049000.0,12712000.0,281365000.0,281365000.0,274817000.0,6548000.0,493222000.0,33552000.0,66334000.0,,8409000.0,58194000.0,115739000.0,,9550000.0,17174000.0,195437000.0,19588000.0,20091000.0,513313000.0,309445000.0,210070000.0,376673000.0,703292000.0,0.0,53300000.0,53300000.0,53900000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2018.0,Q3YTD,2018-01-01,2018-09-30,,13.33,13.33,18409000.0,13.15,20080000.0,,246561000.0,,427208000.0,979724000.0,29075000.0,35998000.0,736417000.0,736417000.0,707576000.0,28841000.0,1379528000.0,98174000.0,149758000.0,,24938000.0,173925000.0,327500000.0,,29306000.0,74226000.0,543198000.0,56081000.0,47484000.0,1427012000.0,880601000.0,558277000.0,982978000.0,1937805000.0,,53300000.0,53300000.0,53900000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2018.0,Q3TTM,2017-10-01,2018-09-30,,15.56,15.56,20867000.0,15.33,24915000.0,,381612000.0,-12982000.0,547584000.0,1259529000.0,37927000.0,47063000.0,861081000.0,861081000.0,824786000.0,36295000.0,1773234000.0,129134000.0,177646000.0,,32531000.0,230210000.0,413060000.0,,38021000.0,96468000.0,700188000.0,100288000.0,58794000.0,1832028000.0,1144616000.0,710543000.0,1242693000.0,2483777000.0,,53300000.0,53300000.0,53900000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2018.0,Q2,2018-04-01,2018-06-30,2019-08-09 13:46:09+00:00,4.48,4.48,6270000.0,4.42,6187000.0,,77287000.0,0.0,144816000.0,330298000.0,8588000.0,12095000.0,247026000.0,247026000.0,237798000.0,9228000.0,466443000.0,32461000.0,55175000.0,,8347000.0,68902000.0,110373000.0,,10326000.0,29080000.0,181955000.0,18794000.0,14858000.0,481301000.0,305739000.0,192689000.0,324313000.0,659132000.0,0.0,53100000.0,53100000.0,53800000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2018.0,Q2YTD,2018-01-01,2018-06-30,,8.17,8.17,10367000.0,8.05,11943000.0,,151253000.0,,274385000.0,627371000.0,17026000.0,23286000.0,455052000.0,455052000.0,432759000.0,22293000.0,886306000.0,64622000.0,83424000.0,,16529000.0,115731000.0,211761000.0,,19756000.0,57052000.0,347761000.0,36493000.0,27393000.0,913699000.0,571156000.0,348207000.0,606305000.0,1234513000.0,,53100000.0,53100000.0,53800000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2018.0,Q2TTM,2017-07-01,2018-06-30,,13.22,13.22,15129000.0,13.02,22989000.0,,383655000.0,-12982000.0,505376000.0,1175621000.0,34871000.0,44680000.0,733834000.0,733834000.0,698589000.0,35245000.0,1653986000.0,127179000.0,151472000.0,,31428000.0,226229000.0,394125000.0,,36830000.0,102816000.0,658014000.0,95208000.0,50000000.0,1703986000.0,1092932000.0,659251000.0,1117489000.0,2313237000.0,,53100000.0,53100000.0,53800000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 16:09:37+00:00,3.69,3.69,4097000.0,3.63,5756000.0,,73966000.0,0.0,129569000.0,297073000.0,8438000.0,11191000.0,208026000.0,208026000.0,194961000.0,13065000.0,419863000.0,32161000.0,28249000.0,,8182000.0,46829000.0,101388000.0,,9430000.0,27972000.0,165806000.0,17699000.0,12535000.0,432398000.0,265417000.0,155518000.0,281992000.0,575381000.0,0.0,52800000.0,52800000.0,53700000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2018.0,Q1TTM,2017-04-01,2018-03-31,,11.08,11.08,11056000.0,10.92,24125000.0,,378024000.0,,456967000.0,1095520000.0,35317000.0,43974000.0,619324000.0,619324000.0,583984000.0,35340000.0,1530239000.0,124802000.0,124747000.0,,30087000.0,208814000.0,363842000.0,,35817000.0,89542000.0,625032000.0,76414000.0,46373000.0,1576612000.0,1038439000.0,595090000.0,997348000.0,2125329000.0,,52800000.0,52800000.0,53700000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2019.0,Q4,2019-10-01,2019-12-31,,5.1,5.1,47509000.0,5.06,21993000.0,,94061000.0,58172000.0,170044000.0,396698000.0,7558000.0,16997000.0,274816000.0,274816000.0,262856000.0,11960000.0,533668000.0,43947000.0,58960000.0,,11464000.0,119981000.0,145510000.0,,5166000.0,17383000.0,274661000.0,23704000.0,55067000.0,588735000.0,460752000.0,313344000.0,368877000.0,847012000.0,15534000.0,51915000.0,51915000.0,51915000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 16:20:25+00:00,21.9,21.9,177672000.0,21.73,96440000.0,,425685000.0,195177000.0,613803000.0,1599165000.0,35135000.0,68912000.0,1184717000.0,1184717000.0,1136856000.0,47861000.0,2096601000.0,166049000.0,272748000.0,,42669000.0,358058000.0,565339000.0,,18509000.0,106416000.0,989734000.0,89200000.0,212807000.0,2309408000.0,1601262000.0,1221479000.0,1610402000.0,3318080000.0,56346000.0,51915000.0,51915000.0,51915000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2019.0,Q3,2019-07-01,2019-09-30,2019-11-12 06:28:04+00:00,5.19,5.19,55106000.0,5.15,28867000.0,,105075000.0,38516000.0,160779000.0,394246000.0,8142000.0,19539000.0,281718000.0,281718000.0,267281000.0,14437000.0,520644000.0,43756000.0,67410000.0,,10842000.0,89308000.0,142484000.0,,4881000.0,36536000.0,233840000.0,22482000.0,63248000.0,583892000.0,391324000.0,294009000.0,386793000.0,814653000.0,12275000.0,51500000.0,51500000.0,51900000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2019.0,Q3YTD,2019-01-01,2019-09-30,,16.8,16.8,130163000.0,16.67,74447000.0,,331624000.0,137005000.0,443759000.0,1202467000.0,27577000.0,51915000.0,909901000.0,909901000.0,874000000.0,35901000.0,1562933000.0,122102000.0,213788000.0,,31205000.0,238077000.0,419829000.0,,13343000.0,89033000.0,715073000.0,65496000.0,157740000.0,1720673000.0,1140510000.0,908135000.0,1241525000.0,2471068000.0,40812000.0,51500000.0,51500000.0,51900000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2019.0,Q3TTM,2018-10-01,2019-09-30,,21.82,21.82,141060000.0,21.63,89575000.0,,436624000.0,137005000.0,592772000.0,1581223000.0,45117000.0,64097000.0,1184832000.0,1184832000.0,1140264000.0,44568000.0,2077393000.0,156599000.0,241266000.0,,40867000.0,310238000.0,549380000.0,,18313000.0,102677000.0,898855000.0,85512000.0,186177000.0,2263570000.0,1448102000.0,1094842000.0,1621456000.0,3172235000.0,40812000.0,51500000.0,51500000.0,51900000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2019.0,Q2,2019-04-01,2019-06-30,2019-08-09 13:46:09+00:00,6.12,6.12,47150000.0,6.08,26364000.0,,119114000.0,48694000.0,145326000.0,414077000.0,9214000.0,17022000.0,336571000.0,336571000.0,317987000.0,18584000.0,529403000.0,40598000.0,96045000.0,,11009000.0,78247000.0,141498000.0,,4483000.0,23946000.0,243172000.0,22075000.0,56364000.0,585767000.0,383522000.0,333750000.0,455685000.0,863153000.0,14429000.0,52000000.0,52000000.0,52300000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2019.0,Q2YTD,2019-01-01,2019-06-30,,11.61,11.61,75057000.0,11.52,45580000.0,,226549000.0,98489000.0,282980000.0,808221000.0,19435000.0,32376000.0,628183000.0,628183000.0,606719000.0,21464000.0,1042289000.0,78346000.0,146378000.0,,20363000.0,148769000.0,277345000.0,,8462000.0,52497000.0,481233000.0,43014000.0,94492000.0,1136781000.0,749186000.0,614126000.0,854732000.0,1656415000.0,28537000.0,52000000.0,52000000.0,52300000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2019.0,Q2TTM,2018-07-01,2019-06-30,,21.79,21.79,93996000.0,21.58,68845000.0,,426857000.0,98489000.0,584816000.0,1539330000.0,49024000.0,57270000.0,1184479000.0,1184479000.0,1147800000.0,36679000.0,2049971000.0,146395000.0,240190000.0,,38434000.0,279124000.0,522635000.0,,22982000.0,83315000.0,860452000.0,82618000.0,143020000.0,2192991000.0,1366223000.0,1010903000.0,1611336000.0,3060874000.0,28537000.0,52000000.0,52000000.0,52300000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 09:26:52+00:00,5.49,5.49,27907000.0,5.44,19216000.0,,107435000.0,49795000.0,137654000.0,394144000.0,10221000.0,15354000.0,291612000.0,291612000.0,288732000.0,2880000.0,512886000.0,37748000.0,50333000.0,,9354000.0,70522000.0,135847000.0,0.0,3979000.0,28551000.0,238061000.0,20939000.0,38128000.0,551014000.0,365664000.0,280376000.0,399047000.0,793262000.0,14108000.0,52587000.0,52587000.0,52587000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2019.0,Q1TTM,2018-04-01,2019-03-31,,20.15,20.15,53116000.0,19.92,48668000.0,,385030000.0,49795000.0,584306000.0,1455551000.0,48398000.0,52343000.0,1094934000.0,1094934000.0,1067611000.0,27323000.0,1987011000.0,138258000.0,199320000.0,,35772000.0,269779000.0,491510000.0,,28825000.0,88449000.0,799235000.0,79337000.0,101514000.0,2088525000.0,1288440000.0,869842000.0,1479964000.0,2856853000.0,14108000.0,52587000.0,52587000.0,52587000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2020.0,Q1TTM,2019-04-01,2020-03-31,,18.97,18.97,187163000.0,18.84,94848000.0,,367607000.0,192249000.0,643358000.0,1587590000.0,30781000.0,67629000.0,1026754000.0,1026754000.0,980377000.0,43008000.0,2107852000.0,173587000.0,281865000.0,,44857000.0,366944000.0,572956000.0,3369000.0,19764000.0,321345000.0,1007259000.0,92850000.0,217944000.0,2325796000.0,1635183000.0,1243037000.0,1394361000.0,3350889000.0,58260000.0,51565000.0,51565000.0,51565000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 09:26:52+00:00,2.56,2.56,37398000.0,2.55,17624000.0,,49357000.0,46867000.0,167209000.0,382569000.0,5867000.0,14071000.0,133649000.0,133649000.0,132253000.0,-1973000.0,524137000.0,45286000.0,59450000.0,,11542000.0,79408000.0,143464000.0,3369000.0,5234000.0,243480000.0,255586000.0,24589000.0,43265000.0,567402000.0,399585000.0,301934000.0,183006000.0,826071000.0,16022000.0,51565000.0,51565000.0,51565000.0
