company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Abercrombie & Fitch Co,ANF,,1018840,2017.0,Q1TTM,2016-05-01,2017-04-29,,-23376000.0,18565000.0,14882000.0,193337000.0,-19274000.0,-28140000.0,,,-84771000.0,-146739000.0,176744000.0,-84771000.0,-146739000.0,176745000.0,-74039000.0,-14661000.0,-14661000.0,49584000.0,-5443000.0,,-54149000.0,-146942000.0,-25179000.0,,,203000.0
Abercrombie & Fitch Co,ANF,,1018840,2018.0,FY,2018-02-04,2019-02-02,2020-03-31 08:28:18+00:00,21320000.0,24331000.0,14221000.0,178030000.0,-20975000.0,47204000.0,,,-131691000.0,-152393000.0,352677000.0,-131691000.0,-152393000.0,352933000.0,47874000.0,78808000.0,78808000.0,27315000.0,-9307000.0,,-53714000.0,-152393000.0,0.0,-68670000.0,,0.0
Abercrombie & Fitch Co,ANF,,1018840,2018.0,Q4,2018-11-04,2019-02-02,,37449000.0,6619000.0,3793000.0,41767000.0,-4907000.0,101007000.0,,,-13710000.0,-53625000.0,275432000.0,-13710000.0,-53625000.0,275688000.0,203446000.0,98364000.0,98364000.0,-3155000.0,-9307000.0,,-13164000.0,-53625000.0,8761000.0,,,
Abercrombie & Fitch Co,ANF,,1018840,2018.0,Q3YTD,2018-02-04,2018-11-03,2019-12-11 16:29:48+00:00,-16129000.0,17712000.0,10428000.0,136263000.0,-16068000.0,-53803000.0,,,-117981000.0,-98768000.0,77245000.0,-117981000.0,-98768000.0,77245000.0,-155572000.0,-19556000.0,-19556000.0,30470000.0,,,-40550000.0,-98768000.0,-8761000.0,-68670000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2018.0,Q3TTM,2017-10-29,2018-11-03,,-21768000.0,21620000.0,13960000.0,184665000.0,-3453000.0,84492000.0,,,-149595000.0,-119469000.0,333493000.0,-149595000.0,-119469000.0,333519000.0,61002000.0,55977000.0,55977000.0,30127000.0,-5421000.0,,-54166000.0,-119469000.0,-21338000.0,-68670000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2018.0,Q3,2018-08-05,2018-11-03,,-5520000.0,2784000.0,3596000.0,43110000.0,-2631000.0,-43807000.0,,,-40240000.0,-44653000.0,26719000.0,-40240000.0,-44653000.0,26719000.0,-60805000.0,24776000.0,24776000.0,8160000.0,,,-13354000.0,-44653000.0,-1886000.0,-25000000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2018.0,Q2YTD,2018-02-04,2018-08-04,2019-09-11 16:42:51+00:00,-10609000.0,14928000.0,6832000.0,93153000.0,-13437000.0,-9996000.0,,,-77741000.0,-54115000.0,50526000.0,-77741000.0,-54115000.0,50526000.0,-94767000.0,-44332000.0,-44332000.0,22310000.0,,,-27196000.0,-54115000.0,-6875000.0,-43670000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2018.0,Q2TTM,2017-07-30,2018-08-04,,-22346000.0,22460000.0,13215000.0,192200000.0,-2515000.0,134323000.0,,,-124338000.0,-99339000.0,386230000.0,-124338000.0,-99339000.0,386230000.0,160038000.0,41817000.0,41817000.0,40236000.0,-5421000.0,,-54429000.0,-99339000.0,-20818000.0,-43670000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2018.0,Q2,2018-05-06,2018-08-04,,-5569000.0,8245000.0,3340000.0,45506000.0,-7523000.0,14352000.0,,,-40253000.0,-30415000.0,66697000.0,-40253000.0,-30415000.0,66697000.0,-11494000.0,-2824000.0,-2824000.0,15232000.0,,,-13554000.0,-30415000.0,-1699000.0,-25000000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2018.0,Q1,2018-02-04,2018-05-05,2019-06-12 16:52:26+00:00,-5040000.0,6683000.0,3492000.0,47647000.0,-5914000.0,-24348000.0,,,-37488000.0,-23700000.0,-16171000.0,-37488000.0,-23700000.0,-16171000.0,-83273000.0,-41508000.0,-41508000.0,7078000.0,,,-13642000.0,-23700000.0,-5176000.0,-18670000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2018.0,Q1TTM,2017-04-30,2018-05-05,,-21864000.0,19363000.0,13482000.0,193407000.0,18362000.0,113900000.0,,,-98196000.0,-98620000.0,355619000.0,-98196000.0,-98620000.0,355619000.0,177165000.0,30026000.0,30026000.0,40150000.0,-5421000.0,,-54480000.0,-98620000.0,-19625000.0,-18670000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2019.0,Q4,2019-11-03,2020-02-01,,,2020000.0,5492000.0,48715000.0,-907000.0,186494000.0,,,-24965000.0,-48411000.0,334524000.0,-24965000.0,-48411000.0,334524000.0,260241000.0,85200000.0,85200000.0,14115000.0,-12821000.0,,-12551000.0,-48411000.0,407000.0,,,
Abercrombie & Fitch Co,ANF,,1018840,2019.0,FY,2019-02-03,2020-02-01,2020-03-31 08:28:18+00:00,0.0,20717000.0,17514000.0,173625000.0,-3593000.0,-7011000.0,,,-147873000.0,-202784000.0,300685000.0,-147873000.0,-202784000.0,300685000.0,-53565000.0,44960000.0,44960000.0,89111000.0,-12821000.0,,-51510000.0,-202784000.0,-20000000.0,-63542000.0,,0.0
Abercrombie & Fitch Co,ANF,,1018840,2019.0,Q3TTM,2018-11-04,2019-11-02,,37449000.0,25316000.0,15815000.0,166677000.0,-7593000.0,-92498000.0,,,-136618000.0,-207998000.0,241593000.0,-136618000.0,-207998000.0,241849000.0,-110360000.0,58124000.0,58124000.0,71841000.0,-9307000.0,,-52123000.0,-207998000.0,-11646000.0,-63542000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2019.0,Q3,2019-08-04,2019-11-02,,,2263000.0,4334000.0,43369000.0,-231000.0,-72374000.0,,,-30984000.0,-60149000.0,2216000.0,-30984000.0,-60149000.0,2216000.0,-89148000.0,7570000.0,7570000.0,23651000.0,,,-12574000.0,-60149000.0,-12680000.0,-5730000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2019.0,Q3YTD,2019-02-03,2019-11-02,2019-12-11 16:29:48+00:00,0.0,18697000.0,12022000.0,124910000.0,-2686000.0,-193505000.0,,,-122908000.0,-154373000.0,-33839000.0,-122908000.0,-154373000.0,-33839000.0,-313806000.0,-40240000.0,-40240000.0,74996000.0,,,-38959000.0,-154373000.0,-20407000.0,-63542000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2019.0,Q2TTM,2018-08-05,2019-08-03,,31929000.0,25837000.0,15077000.0,166418000.0,-9993000.0,-63931000.0,,,-145874000.0,-192502000.0,266096000.0,-145874000.0,-192502000.0,266352000.0,-82017000.0,75330000.0,75330000.0,56350000.0,-9307000.0,,-52903000.0,-192502000.0,-852000.0,-82812000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2019.0,Q2,2019-05-05,2019-08-03,,,13562000.0,3807000.0,40499000.0,183000.0,-31636000.0,,,-71602000.0,-50352000.0,35261000.0,-71602000.0,-50352000.0,35261000.0,-86510000.0,-29524000.0,-29524000.0,55922000.0,,,-13139000.0,-50352000.0,-651000.0,-57812000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2019.0,Q2YTD,2019-02-03,2019-08-03,2019-09-11 16:42:51+00:00,0.0,16434000.0,7688000.0,81541000.0,-2455000.0,-121131000.0,,,-91924000.0,-94224000.0,-36055000.0,-91924000.0,-94224000.0,-36055000.0,-224658000.0,-47810000.0,-47810000.0,51345000.0,,,-26385000.0,-94224000.0,-7727000.0,-57812000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2019.0,Q1,2019-02-03,2019-05-04,2020-06-10 16:18:25+00:00,0.0,2872000.0,3881000.0,41042000.0,-2638000.0,-89495000.0,,0.0,-20322000.0,-43872000.0,-71316000.0,-20322000.0,-43872000.0,-71316000.0,-138148000.0,-18286000.0,-18286000.0,-4577000.0,0.0,0.0,-13246000.0,-43872000.0,-7076000.0,0.0,,0.0
Abercrombie & Fitch Co,ANF,,1018840,2019.0,Q1TTM,2018-05-06,2019-05-04,,26360000.0,20520000.0,14610000.0,171425000.0,-17699000.0,-17943000.0,,,-114525000.0,-172565000.0,297532000.0,-114525000.0,-172565000.0,297788000.0,-7001000.0,102030000.0,102030000.0,15660000.0,-9307000.0,,-53318000.0,-172565000.0,-1900000.0,-50000000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2020.0,Q1TTM,2019-05-05,2020-05-02,,,21559000.0,18020000.0,176620000.0,-4846000.0,67300000.0,,210000000.0,44117000.0,-205902000.0,281225000.0,44117000.0,-205902000.0,281225000.0,114594000.0,-180785000.0,-180785000.0,218090000.0,-12821000.0,,-50820000.0,-205902000.0,-23528000.0,-78714000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2020.0,Q1,2020-02-02,2020-05-02,2020-06-10 16:18:25+00:00,0.0,3714000.0,4387000.0,44037000.0,-3891000.0,-15184000.0,,210000000.0,171668000.0,-46990000.0,-90776000.0,171668000.0,-46990000.0,-90776000.0,30011000.0,-244031000.0,-244031000.0,124402000.0,0.0,0.0,-12556000.0,-46990000.0,-10604000.0,-15172000.0,,0.0
