company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-01 11:47:29+00:00,,3890000.0,413379000.0,,197986000.0,2601000.0,,4326375000.0,-5255330000.0,878930000.0,,,,4326375000.0,-5255330000.0,878930000.0,-50025000.0,254165000.0,254165000.0,,9510000.0,4654564000.0,-4458366000.0,,-63276000.0,,-821908000.0,-267514000.0,,,24944000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2010.0,Q3TTM,2009-10-01,2010-09-30,,,4416000.0,527137000.0,,198843000.0,4013000.0,,4257734000.0,-5485727000.0,1208625000.0,,,,4257734000.0,-5485727000.0,1211173000.0,-16820000.0,404211000.0,404211000.0,,74018000.0,4657443000.0,-4457271000.0,,-81361000.0,,-1052869000.0,-322361000.0,,,24413000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2010.0,Q3,2010-07-01,2010-09-30,,,-91000.0,155600000.0,,137348000.0,426000.0,,-4669626000.0,-218594000.0,3909646000.0,,,,-4669626000.0,-218594000.0,3909646000.0,-18731000.0,-91554000.0,-91554000.0,,3708343000.0,-4540540000.0,3232000.0,959843000.0,18112000.0,,-244283000.0,-147624000.0,,,22457000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-08-02 17:17:12+00:00,,3981000.0,257779000.0,,60638000.0,2175000.0,,8996001000.0,-5036736000.0,-3030716000.0,,,,8996001000.0,-5036736000.0,-3030716000.0,-31294000.0,345719000.0,345719000.0,,-3698833000.0,9195104000.0,-4461598000.0,-959843000.0,-81388000.0,,-577625000.0,-119890000.0,,,2487000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2010.0,Q2TTM,2009-07-01,2010-06-30,,,5553000.0,481502000.0,,64120000.0,4111000.0,,8858288000.0,-5435932000.0,-2539059000.0,,,,8858288000.0,-5435932000.0,-2536511000.0,-73998000.0,589051000.0,589051000.0,,-3679285000.0,9197977000.0,-4458833000.0,-959843000.0,-119852000.0,,-1001286000.0,-223948000.0,,,24187000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2010.0,Q2,2010-04-01,2010-06-30,,,1791000.0,138593000.0,,123301000.0,940000.0,-93300000.0,7091069000.0,-4771094000.0,-3204826000.0,,,,7091069000.0,-4771094000.0,-3204826000.0,-1844694000.0,237837000.0,237837000.0,,-3706348000.0,7363104000.0,-4461148000.0,-959843000.0,-63272000.0,,-312281000.0,-116403000.0,,,2335000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2010.0,Q1,2010-01-01,2010-03-31,2010-05-04 10:36:33+00:00,,2190000.0,119186000.0,,-62663000.0,1235000.0,93300000.0,1904932000.0,-265642000.0,174110000.0,,,,1904932000.0,-265642000.0,174110000.0,1813400000.0,107882000.0,107882000.0,,7515000.0,1832000000.0,-450000.0,,-18116000.0,,-265344000.0,-3487000.0,,,152000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2010.0,Q1TTM,2009-04-01,2010-03-31,,,4489000.0,450384000.0,,-15394000.0,3661000.0,93300000.0,1678641000.0,-855970000.0,982233000.0,,,,1678641000.0,-855970000.0,984781000.0,1807452000.0,470053000.0,470053000.0,,72701000.0,1835130000.0,3685000.0,,-74648000.0,,-885864000.0,-178802000.0,,,26209000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-10-31 11:54:53+00:00,0.0,4149000.0,466612000.0,,203135000.0,6219000.0,250000000.0,-581363000.0,-231312000.0,1257564000.0,,,,-581363000.0,-231312000.0,1252404000.0,439729000.0,436862000.0,436862000.0,,146806000.0,5034000.0,70860000.0,,-67972000.0,,-997463000.0,-774644000.0,,,695291000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,Q3TTM,2010-10-01,2011-09-30,,-4461246000.0,4419000.0,620896000.0,,189755000.0,1838473000.0,3150000000.0,-527889000.0,-519956000.0,1509946000.0,,,,-527889000.0,-519956000.0,1504786000.0,456941000.0,541323000.0,541323000.0,,153553000.0,-4634165000.0,4540678000.0,,-90557000.0,,-1329579000.0,-791640000.0,,,730191000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,Q3,2011-07-01,2011-09-30,,,0.0,0.0,,0.0,1207000.0,,-353696000.0,342779000.0,456921000.0,,,,-353696000.0,342779000.0,456921000.0,446004000.0,167329000.0,167329000.0,,289592000.0,853000.0,66990000.0,,-22679000.0,,-412022000.0,-333077000.0,,,687811000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-04 11:32:56+00:00,0.0,3578000.0,306862000.0,,74817000.0,5012000.0,250000000.0,-227667000.0,-574091000.0,795483000.0,,,,-227667000.0,-574091000.0,795483000.0,-6275000.0,269533000.0,269533000.0,,140693000.0,4181000.0,3870000.0,,-45293000.0,,-585441000.0,-441567000.0,,,7480000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,Q2TTM,2010-07-01,2011-06-30,,-4461246000.0,3757000.0,616746000.0,,198785000.0,1837692000.0,3150000000.0,-4843819000.0,-1081329000.0,4957511000.0,,,,-4843819000.0,-1081329000.0,4957511000.0,-7794000.0,282440000.0,282440000.0,,3855783000.0,-9175558000.0,4476920000.0,959843000.0,-49766000.0,,-1161840000.0,-606187000.0,,,64837000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,Q2,2011-04-01,2011-06-30,,,1110000.0,157800000.0,,-9106000.0,1313000.0,,-140332000.0,-321083000.0,360239000.0,,,,-140332000.0,-321083000.0,360239000.0,-101176000.0,77384000.0,77384000.0,,133051000.0,875000.0,2400000.0,,-22668000.0,,-330663000.0,-119852000.0,,,7180000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,Q1,2011-01-01,2011-03-31,2011-05-03 16:44:58+00:00,,2468000.0,149062000.0,,83923000.0,3699000.0,250000000.0,-87335000.0,-253008000.0,435244000.0,,,,-87335000.0,-253008000.0,435244000.0,94901000.0,192149000.0,192149000.0,,7642000.0,3306000.0,1470000.0,,-22625000.0,,-254778000.0,-321715000.0,,,300000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,Q1TTM,2010-04-01,2011-03-31,,-4461246000.0,4438000.0,597539000.0,,331192000.0,1837319000.0,3056700000.0,2387582000.0,-5531340000.0,1392446000.0,,,,2387582000.0,-5531340000.0,1392446000.0,-1751312000.0,442893000.0,442893000.0,,16384000.0,-1813329000.0,13372000.0,,-90370000.0,,-1143458000.0,-602738000.0,,,59992000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-01 11:18:35+00:00,,3818000.0,463048000.0,,-626000.0,1343000.0,,-88161000.0,-586780000.0,530163000.0,,,,-88161000.0,-586780000.0,530163000.0,-144778000.0,238433000.0,238433000.0,,-174510000.0,2578000.0,-18701000.0,,-85290000.0,,-1152021000.0,-6792000.0,,,583942000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,Q3,2012-07-01,2012-09-30,,,187000.0,153877000.0,,15984000.0,777000.0,,-28692000.0,-102771000.0,162214000.0,,,,-28692000.0,-102771000.0,162214000.0,30751000.0,-11473000.0,-11473000.0,,3639000.0,970000.0,3138000.0,,-28457000.0,,-437622000.0,-1982000.0,,,331713000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-05 11:09:43+00:00,,3631000.0,309171000.0,,-16610000.0,566000.0,,-59469000.0,-484009000.0,367949000.0,,,,-59469000.0,-484009000.0,367949000.0,-175529000.0,249906000.0,249906000.0,,-178149000.0,1608000.0,-21839000.0,,-56833000.0,,-714399000.0,-4810000.0,,,252229000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,Q2,2012-04-01,2012-06-30,,,1745000.0,153824000.0,,-3063000.0,403000.0,,-29645000.0,-195924000.0,138463000.0,,,,-29645000.0,-195924000.0,138463000.0,-87106000.0,152710000.0,152710000.0,,-166753000.0,858000.0,-11589000.0,,-28446000.0,,-407953000.0,-2460000.0,,,223618000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,Q1,2012-01-01,2012-03-31,2012-04-30 14:33:22+00:00,,1886000.0,155347000.0,,-13547000.0,163000.0,0.0,-29824000.0,-288085000.0,229486000.0,,,,-29824000.0,-288085000.0,229486000.0,-88423000.0,97196000.0,97196000.0,,-11396000.0,750000.0,-10250000.0,,-28387000.0,,-306446000.0,-2350000.0,,,28611000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,FY,2013-01-01,2013-12-31,2014-02-07 14:47:57+00:00,,,461122000.0,,-381966000.0,3727000.0,0.0,-150717000.0,-979126000.0,553570000.0,-520000.0,777145000.0,105206000.0,-151237000.0,-201981000.0,658776000.0,305558000.0,659056000.0,79264000.0,579792000.0,395150000.0,2929000.0,32961000.0,,-85832000.0,,-1496056000.0,-69390000.0,-2151000.0,,483969000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q4,2013-10-01,2013-12-31,,,-2014000.0,-28652000.0,,-580022000.0,420000.0,-53518000.0,-120357000.0,-419689000.0,-35435000.0,-520000.0,777145000.0,105206000.0,-120877000.0,357456000.0,69771000.0,306350000.0,737739000.0,157947000.0,579792000.0,417306000.0,613000.0,-5337000.0,,-28621000.0,,-300147000.0,-37100000.0,-2151000.0,,-114205000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-11-01 11:18:35+00:00,,2014000.0,489774000.0,,198056000.0,3307000.0,53518000.0,-30360000.0,-559437000.0,589005000.0,,,,-30360000.0,-559437000.0,589005000.0,-792000.0,-78683000.0,-78683000.0,,-22156000.0,2316000.0,38298000.0,,-57211000.0,,-1195909000.0,-32290000.0,,,598174000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q3,2013-07-01,2013-09-30,,,1253000.0,169152000.0,,101027000.0,810000.0,-122355000.0,-152152000.0,-94311000.0,195611000.0,,,,-152152000.0,-94311000.0,195611000.0,-50852000.0,-64049000.0,-64049000.0,,-11772000.0,131000.0,-13775000.0,,-28610000.0,,-437909000.0,-2128000.0,,,357373000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-05 11:09:43+00:00,,761000.0,320622000.0,,97029000.0,2497000.0,175873000.0,121792000.0,-465126000.0,393394000.0,,,,121792000.0,-465126000.0,393394000.0,50060000.0,-14634000.0,-14634000.0,,-10384000.0,2185000.0,52073000.0,,-28601000.0,,-758000000.0,-30162000.0,0.0,,240801000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q2,2013-04-01,2013-06-30,,,258000.0,159307000.0,,7842000.0,1588000.0,175742000.0,155350000.0,-233584000.0,125114000.0,,,,155350000.0,-233584000.0,125114000.0,46880000.0,-12813000.0,-12813000.0,,-29480000.0,1455000.0,16279000.0,,-28601000.0,,-352028000.0,5166000.0,,,102165000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q1,2013-01-01,2013-03-31,2013-05-07 15:21:25+00:00,,503000.0,161315000.0,,89187000.0,909000.0,131000.0,-33558000.0,-231542000.0,268280000.0,,,,-33558000.0,-231542000.0,268280000.0,3180000.0,-1821000.0,-1821000.0,,19096000.0,730000.0,35794000.0,,0.0,,-405972000.0,-35328000.0,0.0,,138636000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,FY,2014-01-01,2014-12-31,2017-02-08 11:54:05+00:00,,,532643000.0,0.0,46384000.0,15016000.0,1859920000.0,-45829000.0,-1007409000.0,840386000.0,0.0,-33973000.0,96390000.0,-45829000.0,-1041382000.0,936776000.0,-150435000.0,163090000.0,164947000.0,-1857000.0,96412000.0,2629000.0,95207000.0,,-57506000.0,,-1459452000.0,-1865888000.0,0.0,,356836000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q4,2014-10-01,2014-12-31,,,,116963000.0,,-225450000.0,1613000.0,,-18740000.0,-82470000.0,-30719000.0,,-33973000.0,117324000.0,-18740000.0,-116443000.0,86605000.0,-48578000.0,73666000.0,69836000.0,3830000.0,7932000.0,151000.0,-13325000.0,,-14387000.0,,-284845000.0,-6117000.0,,,215700000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q3TTM,2013-10-01,2014-09-30,,,-2014000.0,387028000.0,,-308188000.0,13823000.0,1806402000.0,-147446000.0,-1344628000.0,835670000.0,-520000.0,777145000.0,84272000.0,-147966000.0,-567483000.0,919942000.0,204493000.0,827163000.0,253058000.0,574105000.0,505786000.0,3091000.0,103195000.0,,-71740000.0,,-1474754000.0,-1896871000.0,-2151000.0,,26931000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q3,2014-07-01,2014-09-30,,,,148665000.0,,130765000.0,169000.0,259920000.0,-15135000.0,-199719000.0,293086000.0,,,-62000.0,-15135000.0,-199719000.0,293024000.0,78170000.0,-1645000.0,-1645000.0,,15301000.0,65000.0,147532000.0,,-14386000.0,,-355312000.0,-260903000.0,,,8061000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-03 11:32:47+00:00,,,415680000.0,,271834000.0,13403000.0,1859920000.0,-27089000.0,-924939000.0,871105000.0,,,-20934000.0,-27089000.0,-924939000.0,850171000.0,-101857000.0,89424000.0,95111000.0,-5687000.0,88480000.0,2478000.0,108532000.0,,-43119000.0,,-1174607000.0,-1859771000.0,0.0,,141136000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q2TTM,2013-07-01,2014-06-30,,,-761000.0,407515000.0,,-337926000.0,14464000.0,1424127000.0,-284463000.0,-1239220000.0,738195000.0,-520000.0,777145000.0,84334000.0,-284983000.0,-462075000.0,822529000.0,75471000.0,764759000.0,190654000.0,574105000.0,478713000.0,3157000.0,-58112000.0,,-85964000.0,,-1557351000.0,-1638096000.0,-2151000.0,,376243000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q2,2014-04-01,2014-06-30,,,,137899000.0,,46707000.0,8258000.0,1600000000.0,2000000.0,-389739000.0,228078000.0,,,-7033000.0,2000000.0,-389739000.0,221045000.0,-166694000.0,-24934000.0,-24934000.0,,68406000.0,2321000.0,-29000000.0,,-14382000.0,,-368286000.0,-1594198000.0,1000.0,,7547000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-31 11:49:50+00:00,,,267015000.0,,141069000.0,13234000.0,1600000000.0,-11954000.0,-725220000.0,578019000.0,,,-20872000.0,-11954000.0,-725220000.0,557147000.0,-180027000.0,91069000.0,96756000.0,-5687000.0,73179000.0,2413000.0,-39000000.0,,-28733000.0,,-819295000.0,-1598868000.0,0.0,,133075000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q1,2014-01-01,2014-03-31,2014-05-06 15:36:03+00:00,,,129116000.0,,94362000.0,4976000.0,0.0,-13954000.0,-335481000.0,349941000.0,0.0,0.0,-13839000.0,-13954000.0,-335481000.0,336102000.0,-13333000.0,116003000.0,121690000.0,-5687000.0,4773000.0,92000.0,-10000000.0,,-14351000.0,,-451009000.0,-4670000.0,-1000.0,,125528000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q1TTM,2013-04-01,2014-03-31,,,-503000.0,428923000.0,,-376791000.0,7794000.0,-131000.0,-131113000.0,-1083065000.0,635231000.0,-520000.0,777145000.0,91367000.0,-131633000.0,-305920000.0,726598000.0,289045000.0,776880000.0,202775000.0,574105000.0,380827000.0,2291000.0,-12833000.0,,-100183000.0,,-1541093000.0,-38732000.0,-2152000.0,,470861000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2015.0,FY,2015-01-01,2015-12-31,2018-02-07 16:59:35+00:00,,,371783000.0,0.0,-119777000.0,8288000.0,1444760000.0,62506000.0,-825900000.0,235605000.0,311270000.0,-170317000.0,275991000.0,373776000.0,-996217000.0,511596000.0,-110845000.0,-374885000.0,-650198000.0,275313000.0,633797000.0,208000.0,-72288000.0,,-33281000.0,,-840349000.0,-1273614000.0,-83855000.0,,86737000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2015.0,Q4,2015-10-01,2015-12-31,,,,-55349000.0,,-30264000.0,,7000000.0,-321616000.0,25542000.0,-157910000.0,311309000.0,-139423000.0,265223000.0,-10307000.0,-113881000.0,107313000.0,-16875000.0,23916000.0,-254589000.0,278505000.0,182292000.0,-256685000.0,-2064000.0,,-2290000.0,,23913000.0,14214000.0,-83855000.0,,3693000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-01 11:16:03+00:00,,,427132000.0,,-89513000.0,8288000.0,1437760000.0,384122000.0,-851442000.0,393515000.0,-39000.0,-30894000.0,10768000.0,384083000.0,-882336000.0,404283000.0,-93970000.0,-398801000.0,-395609000.0,-3192000.0,451505000.0,256893000.0,-70224000.0,,-30991000.0,,-864262000.0,-1287828000.0,,,83044000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,544095000.0,,-314963000.0,9901000.0,1437760000.0,365382000.0,-933912000.0,362796000.0,-39000.0,-64867000.0,128092000.0,365343000.0,-998779000.0,490888000.0,-142548000.0,-325135000.0,-325773000.0,638000.0,459437000.0,257044000.0,-83549000.0,,-45378000.0,,-1149107000.0,-1293945000.0,,,298744000.0
