company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2015.0,Q2TTM,2014-07-01,2015-06-30,,-1.99,-1.99,0.25,553472000.0,-1.99,19996000.0,828905000.0,-100270000.0,173960000.0,-452249000.0,-674318000.0,222069000.0,-452249000.0,,1217057000.0,2479393000.0,,,-325498000.0,-54091000.0,156335000.0,88741000.0,,46959000.0,1217057000.0,1418671000.0,209819000.0,,1657942000.0,-239271000.0,-535317000.0,-774588000.0,2635728000.0,228500000.0,228500000.0,228500000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 11:22:10+00:00,0.34,0.34,0.06,149709000.0,0.34,2040000.0,,195898000.0,31016000.0,79030000.0,-165287000.0,244317000.0,79030000.0,0.0,413666000.0,779524000.0,,,-10384000.0,,13130000.0,67734000.0,,32372000.0,413666000.0,378988000.0,55122000.0,,282871000.0,96117000.0,-65506000.0,30611000.0,792654000.0,232400000.0,232400000.0,232400000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2015.0,Q1TTM,2014-04-01,2015-03-31,,0.54,0.54,0.25,553236000.0,0.54,22296000.0,,202613000.0,171614000.0,126117000.0,-122030000.0,248147000.0,126117000.0,,1352744000.0,2807439000.0,,,-403473000.0,-26488000.0,220085000.0,163001000.0,,79541000.0,1352744000.0,1674780000.0,227524000.0,,963200000.0,711580000.0,-630997000.0,80583000.0,3027524000.0,232400000.0,232400000.0,232400000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2016.0,Q3,2016-07-01,2016-09-30,2017-10-31 08:02:39+00:00,0.11,0.11,0.0,151712000.0,0.11,384000.0,0.0,52858000.0,35225000.0,27593000.0,62568000.0,-34975000.0,25345000.0,2248000.0,321447000.0,740864000.0,,,-39658000.0,,4714000.0,0.0,,34409000.0,321447000.0,424131000.0,47317000.0,,221730000.0,202401000.0,-86975000.0,115426000.0,745578000.0,229438612.0,229438612.0,229438612.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2016.0,Q3YTD,2016-01-01,2016-09-30,,-2.37,-2.37,0.01,441920000.0,-2.37,5036000.0,,-71798000.0,97799000.0,-537514000.0,-214767000.0,-322747000.0,-542055000.0,4541000.0,937667000.0,1543665000.0,,,-126773000.0,,20687000.0,,,97112000.0,937667000.0,626685000.0,144610000.0,,641867000.0,-15182000.0,-271383000.0,-286565000.0,1564352000.0,229438612.0,229438612.0,229438612.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2016.0,Q2,2016-04-01,2016-06-30,2017-08-01 06:52:54+00:00,-2.05,-2.05,0.0,135220000.0,-2.05,2905000.0,0.0,-100856000.0,31813000.0,-468649000.0,-234044000.0,-234605000.0,-469828000.0,1179000.0,319428000.0,277739000.0,,,-51776000.0,,8207000.0,0.0,,32276000.0,319428000.0,-33482000.0,47428000.0,,202214000.0,-235696000.0,-99204000.0,-334900000.0,285946000.0,229409325.0,229409325.0,229409325.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2016.0,Q2YTD,2016-01-01,2016-06-30,,-2.48,-2.48,0.01,290208000.0,-2.48,4652000.0,,-124656000.0,62574000.0,-565107000.0,-277335000.0,-287772000.0,-567400000.0,2293000.0,616220000.0,802801000.0,,,-87115000.0,,15973000.0,,,62703000.0,616220000.0,202554000.0,97293000.0,,420137000.0,-217583000.0,-184408000.0,-401991000.0,818774000.0,229409325.0,229409325.0,229409325.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2016.0,Q2TTM,2015-07-01,2016-06-30,,-1.82,-1.82,0.04,374147000.0,-1.82,10407000.0,,-299244000.0,136258000.0,-415721000.0,-185023000.0,-230698000.0,-407604000.0,2293000.0,348975000.0,743925000.0,,-10410000.0,-100912000.0,,-3494000.0,,,59213000.0,348975000.0,391456000.0,194786000.0,,580025000.0,-188569000.0,-295698000.0,-484267000.0,740431000.0,229409325.0,229409325.0,229409325.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 06:52:50+00:00,-0.43,-0.43,0.01,154988000.0,-0.43,1747000.0,0.0,-23800000.0,30761000.0,-96458000.0,-43291000.0,-53167000.0,-97572000.0,1114000.0,296792000.0,525062000.0,,,-35339000.0,,7766000.0,0.0,,30427000.0,296792000.0,236036000.0,49865000.0,,217923000.0,18113000.0,-85204000.0,-67091000.0,532828000.0,226900000.0,226900000.0,226900000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2016.0,Q1TTM,2015-04-01,2016-03-31,,-2.41,-2.41,0.1,377062000.0,-2.41,9826000.0,828905000.0,-500057000.0,132453000.0,-550373000.0,-528202000.0,-22171000.0,-541077000.0,1114000.0,359097000.0,1005423000.0,,-10410000.0,-63181000.0,,-5364000.0,17000.0,,63913000.0,359097000.0,640962000.0,193864000.0,,1412176000.0,-771214000.0,-257045000.0,-1028259000.0,1000059000.0,226900000.0,226900000.0,226900000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 15:15:20+00:00,-0.17,-0.17,0.0,95678000.0,-0.17,9785000.0,137865000.0,-47422000.0,31131000.0,-38966000.0,-91007000.0,52041000.0,-38966000.0,0.0,124860000.0,319929000.0,,,-79000.0,,,,,18176000.0,124860000.0,195069000.0,40784000.0,0.0,292635000.0,-97566000.0,-40863000.0,-138429000.0,319929000.0,229817169.0,229817169.0,229817169.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2018.0,Q2,2018-04-01,2018-06-30,2019-07-30 13:13:30+00:00,0.19,0.19,0.0,144425000.0,0.19,,18650000.0,-31102000.0,42612000.0,61394000.0,61394000.0,,42014000.0,19380000.0,9747000.0,402124000.0,,,-76761000.0,,,,,17786000.0,9747000.0,392377000.0,61851000.0,0.0,223473000.0,168904000.0,-138612000.0,30292000.0,402124000.0,221100000.0,221100000.0,221100000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2019.0,Q3,2019-07-01,2019-09-30,2019-10-29 12:22:02+00:00,0.62,0.62,0.0,120459000.0,0.61,,0.0,48902000.0,,143960000.0,143960000.0,,115538000.0,28422000.0,134087000.0,529997000.0,,,-131000.0,,,,,44053000.0,134087000.0,395910000.0,38405000.0,0.0,164512000.0,231398000.0,-38536000.0,192862000.0,529997000.0,186400000.0,186400000.0,189400000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2019.0,Q2,2019-04-01,2019-06-30,2019-07-30 13:13:30+00:00,0.85,0.85,0.0,128999000.0,0.84,,0.0,40791000.0,56000000.0,192694000.0,192694000.0,,162477000.0,30217000.0,38648000.0,605032000.0,,,-89695000.0,,,,,17976000.0,38648000.0,566384000.0,40229000.0,0.0,202975000.0,363409000.0,-129924000.0,233485000.0,605032000.0,191100000.0,191100000.0,193400000.0
