company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Monster Beverage Corp,MNST,,865752,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 21:59:25+00:00,-1552000.0,,22703000.0,5000.0,6470000.0,,-7641000.0,85732000.0,19119000.0,-232459000.0,129640000.0,102924000.0,-232459000.0,129640000.0,102924000.0,-7536000.0,4414000.0,4414000.0,6308000.0,,227000.0,-118283000.0,-4687000.0,-196000.0,-251382000.0,253833000.0,102000.0
Monster Beverage Corp,MNST,,865752,2015.0,Q1TTM,2014-04-01,2015-03-31,,-4963000.0,,280207000.0,27000.0,25668000.0,-105000.0,-13652000.0,115788000.0,30559000.0,-232775000.0,-266819000.0,564013000.0,-232775000.0,-266819000.0,564013000.0,50767000.0,392349000.0,392349000.0,30208000.0,-2602000.0,914000.0,-1065167000.0,-22768000.0,-1195000.0,-259537000.0,824442000.0,828000.0
Monster Beverage Corp,MNST,,865752,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 16:47:15+00:00,-694003000.0,,431273000.0,68000.0,40845000.0,,-4606000.0,-97819000.0,16405000.0,-2238391000.0,-256193000.0,701355000.0,-2238391000.0,-256193000.0,701355000.0,-1797835000.0,712685000.0,712685000.0,45644000.0,,7000.0,-452476000.0,-99819000.0,-2359000.0,-2252437000.0,989291000.0,807000.0
Monster Beverage Corp,MNST,,865752,2016.0,Q4,2016-10-01,2016-12-31,,-5518000.0,,1902000.0,14000.0,10971000.0,,-10289000.0,84655000.0,5790000.0,-244834000.0,10526000.0,280653000.0,-244834000.0,10526000.0,280653000.0,36056000.0,172947000.0,172947000.0,12080000.0,,4206000.0,-49817000.0,-32292000.0,-628000.0,-249996000.0,93845000.0,102000.0
Monster Beverage Corp,MNST,,865752,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-08 19:28:35+00:00,-688485000.0,,429371000.0,54000.0,29874000.0,,5683000.0,-182474000.0,10615000.0,-1993557000.0,-266719000.0,420702000.0,-1993557000.0,-266719000.0,420702000.0,-1833891000.0,539738000.0,539738000.0,33564000.0,,-4199000.0,-402659000.0,-67527000.0,-1731000.0,-2002441000.0,895446000.0,705000.0
Monster Beverage Corp,MNST,,865752,2016.0,Q3TTM,2015-10-01,2016-09-30,,-690021000.0,,513115000.0,62000.0,38977000.0,,4329000.0,-168765000.0,16225000.0,-2037216000.0,542005000.0,591691000.0,-2037216000.0,542005000.0,591691000.0,-899191000.0,678480000.0,678480000.0,42999000.0,,-3558000.0,-676065000.0,-77505000.0,-2007000.0,-2051434000.0,1988007000.0,1147000.0
Monster Beverage Corp,MNST,,865752,2016.0,Q3,2016-07-01,2016-09-30,,,,114194000.0,20000.0,10545000.0,,1325000.0,-41133000.0,2448000.0,1629000.0,-269344000.0,173147000.0,1629000.0,-269344000.0,173147000.0,-93243000.0,191641000.0,191641000.0,12094000.0,,3059000.0,-249995000.0,-49714000.0,-632000.0,-187000.0,27142000.0,164000.0
Monster Beverage Corp,MNST,,865752,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-08 18:12:30+00:00,-688485000.0,,315177000.0,34000.0,19329000.0,,4358000.0,-141341000.0,8167000.0,-1995186000.0,2625000.0,247555000.0,-1995186000.0,2625000.0,247555000.0,-1740648000.0,348097000.0,348097000.0,21470000.0,,-7258000.0,-152664000.0,-17813000.0,-1099000.0,-2002254000.0,868304000.0,541000.0
Monster Beverage Corp,MNST,,865752,2016.0,Q2TTM,2015-07-01,2016-06-30,,-691807000.0,,463820000.0,51000.0,36940000.0,,4382000.0,-128524000.0,15708000.0,-2383948000.0,508558000.0,609482000.0,-2383948000.0,508558000.0,609482000.0,-1261526000.0,661413000.0,661413000.0,39653000.0,,-6442000.0,-1242055000.0,-37591000.0,-1652000.0,-2398004000.0,2485147000.0,1306000.0
Monster Beverage Corp,MNST,,865752,2016.0,Q2,2016-04-01,2016-06-30,,-686143000.0,,177991000.0,18000.0,10305000.0,,-2963000.0,-67891000.0,4089000.0,-1996726000.0,-231647000.0,137996000.0,-1996726000.0,-231647000.0,137996000.0,-2093340000.0,184220000.0,184220000.0,11362000.0,,-7400000.0,-614000.0,-9608000.0,-577000.0,-2000238000.0,471958000.0,160000.0
Monster Beverage Corp,MNST,,865752,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 18:38:09+00:00,-2342000.0,,137186000.0,16000.0,9024000.0,,7321000.0,-73450000.0,4078000.0,1540000.0,234272000.0,109559000.0,1540000.0,234272000.0,109559000.0,352692000.0,163877000.0,163877000.0,10108000.0,,142000.0,-152050000.0,-8205000.0,-522000.0,-2016000.0,396346000.0,381000.0
Monster Beverage Corp,MNST,,865752,2016.0,Q1TTM,2015-04-01,2016-03-31,,-7678000.0,,339411000.0,40000.0,33414000.0,198008000.0,9656000.0,-85494000.0,1681620000.0,1121610000.0,504698000.0,529358000.0,1121610000.0,504698000.0,529358000.0,2165322000.0,706196000.0,706196000.0,-124758000.0,,179175000.0,-2067351000.0,-39123000.0,-1409000.0,-558601000.0,2240462000.0,1205000.0
Monster Beverage Corp,MNST,,865752,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 17:05:10+00:00,-9693000.0,,389490000.0,75000.0,48887000.0,,5985000.0,67045000.0,52626000.0,-311135000.0,-531541000.0,987731000.0,-311135000.0,-531541000.0,987731000.0,151040000.0,820678000.0,820678000.0,51121000.0,,-1199000.0,-971813000.0,-83435000.0,-2583000.0,-361178000.0,533183000.0,1416000.0
Monster Beverage Corp,MNST,,865752,2017.0,Q4,2017-10-01,2017-12-31,,-9693000.0,,95510000.0,20000.0,13783000.0,,385000.0,-29801000.0,25850000.0,-86860000.0,-48136000.0,197674000.0,-86860000.0,-48136000.0,197674000.0,63063000.0,201322000.0,201322000.0,12370000.0,,5154000.0,-203537000.0,-15697000.0,-705000.0,-112005000.0,175076000.0,561000.0
Monster Beverage Corp,MNST,,865752,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-08 14:21:06+00:00,,,293980000.0,55000.0,35104000.0,,5600000.0,96846000.0,26776000.0,-224275000.0,-483405000.0,790057000.0,-224275000.0,-483405000.0,790057000.0,87977000.0,619356000.0,619356000.0,38751000.0,,-6353000.0,-768276000.0,-67738000.0,-1878000.0,-249173000.0,358107000.0,855000.0
Monster Beverage Corp,MNST,,865752,2017.0,Q3TTM,2016-10-01,2017-09-30,,-5518000.0,,295882000.0,69000.0,46075000.0,,-4689000.0,181501000.0,32566000.0,-469109000.0,-472879000.0,1070710000.0,-469109000.0,-472879000.0,1070710000.0,124033000.0,792303000.0,792303000.0,50831000.0,,-2147000.0,-818093000.0,-100030000.0,-2506000.0,-499169000.0,451952000.0,957000.0
Monster Beverage Corp,MNST,,865752,2017.0,Q3,2017-07-01,2017-09-30,,,,137941000.0,17000.0,12329000.0,,1526000.0,12559000.0,7683000.0,-241732000.0,-328725000.0,256835000.0,-241732000.0,-328725000.0,256835000.0,-312096000.0,218743000.0,218743000.0,13204000.0,,-5747000.0,-481418000.0,-27261000.0,-544000.0,-248871000.0,185579000.0,122000.0
Monster Beverage Corp,MNST,,865752,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-09 13:07:30+00:00,,,156039000.0,38000.0,22775000.0,,4074000.0,84287000.0,19093000.0,17457000.0,-154680000.0,533222000.0,17457000.0,-154680000.0,533222000.0,400073000.0,400613000.0,400613000.0,25547000.0,,-606000.0,-286858000.0,-40477000.0,-1334000.0,-302000.0,172528000.0,733000.0
Monster Beverage Corp,MNST,,865752,2017.0,Q2TTM,2016-07-01,2017-06-30,,-5518000.0,,272135000.0,72000.0,44291000.0,,-4890000.0,127809000.0,27331000.0,-225748000.0,-413498000.0,987022000.0,-225748000.0,-413498000.0,987022000.0,342886000.0,765201000.0,765201000.0,49721000.0,,6659000.0,-586670000.0,-122483000.0,-2594000.0,-250485000.0,293515000.0,999000.0
Monster Beverage Corp,MNST,,865752,2017.0,Q2,2017-04-01,2017-06-30,,,,89945000.0,19000.0,11592000.0,,4838000.0,93360000.0,5472000.0,4600000.0,-148378000.0,340258000.0,4600000.0,-148378000.0,340258000.0,201318000.0,222633000.0,222633000.0,12673000.0,,294000.0,-228544000.0,-21384000.0,-634000.0,-238000.0,100975000.0,281000.0
Monster Beverage Corp,MNST,,865752,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 12:16:42+00:00,,,66094000.0,19000.0,11183000.0,,-764000.0,-9073000.0,13621000.0,12857000.0,-6302000.0,192964000.0,12857000.0,-6302000.0,192964000.0,198755000.0,177980000.0,177980000.0,12874000.0,,-900000.0,-58314000.0,-19093000.0,-700000.0,-64000.0,71553000.0,452000.0
Monster Beverage Corp,MNST,,865752,2017.0,Q1TTM,2016-04-01,2017-03-31,,-691661000.0,,360181000.0,71000.0,43004000.0,,-12691000.0,-33442000.0,25948000.0,-2227074000.0,-496767000.0,784760000.0,-2227074000.0,-496767000.0,784760000.0,-1951772000.0,726788000.0,726788000.0,48410000.0,,-1035000.0,-358740000.0,-110707000.0,-2537000.0,-2250485000.0,664498000.0,878000.0
Monster Beverage Corp,MNST,,865752,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 17:05:10+00:00,-12984000.0,,200767000.0,60000.0,56979000.0,,-9835000.0,55570000.0,27851000.0,-1316111000.0,272956000.0,1161881000.0,-1316111000.0,272956000.0,1161881000.0,108891000.0,993004000.0,993004000.0,56328000.0,,-11814000.0,-826084000.0,-61941000.0,-1886000.0,-1342076000.0,1181484000.0,4295000.0
Monster Beverage Corp,MNST,,865752,2018.0,Q4,2018-10-01,2018-12-31,,-6709000.0,,66390000.0,16000.0,14510000.0,,-1569000.0,72378000.0,3370000.0,-533961000.0,118808000.0,340521000.0,-533961000.0,118808000.0,340521000.0,-76201000.0,239107000.0,239107000.0,14526000.0,,-1689000.0,-115075000.0,-12079000.0,-404000.0,-536927000.0,254074000.0,286000.0
Monster Beverage Corp,MNST,,865752,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 20:03:21+00:00,-6275000.0,,134377000.0,44000.0,42469000.0,,-8266000.0,-16808000.0,24481000.0,-782150000.0,154148000.0,821360000.0,-782150000.0,154148000.0,821360000.0,185092000.0,753897000.0,753897000.0,41802000.0,,-10125000.0,-711009000.0,-49862000.0,-1482000.0,-805149000.0,927410000.0,4009000.0
Monster Beverage Corp,MNST,,865752,2018.0,Q3TTM,2017-10-01,2018-09-30,,-15968000.0,,229887000.0,64000.0,56252000.0,,-7881000.0,-46609000.0,50331000.0,-869010000.0,106012000.0,1019034000.0,-869010000.0,106012000.0,1019034000.0,248155000.0,955219000.0,955219000.0,54172000.0,,-4971000.0,-914546000.0,-65559000.0,-2187000.0,-917154000.0,1102486000.0,4570000.0
Monster Beverage Corp,MNST,,865752,2018.0,Q3,2018-07-01,2018-09-30,,-6233000.0,,92597000.0,16000.0,14284000.0,,-4358000.0,24279000.0,10865000.0,10355000.0,-272030000.0,320060000.0,10355000.0,-272030000.0,320060000.0,54027000.0,267732000.0,267732000.0,13765000.0,,-2441000.0,-368546000.0,-15243000.0,-510000.0,,120014000.0,419000.0
Monster Beverage Corp,MNST,,865752,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-08 16:43:46+00:00,-42000.0,,41780000.0,28000.0,28185000.0,,-3908000.0,-41087000.0,13616000.0,-792505000.0,426178000.0,501300000.0,-792505000.0,426178000.0,501300000.0,131065000.0,486165000.0,486165000.0,28037000.0,,-7684000.0,-342463000.0,-34619000.0,-972000.0,-805149000.0,807396000.0,3590000.0
Monster Beverage Corp,MNST,,865752,2018.0,Q2TTM,2017-07-01,2018-06-30,,-9735000.0,,275231000.0,65000.0,54297000.0,,-1997000.0,-58329000.0,47149000.0,-1121097000.0,49317000.0,955809000.0,-1121097000.0,49317000.0,955809000.0,-117968000.0,906230000.0,906230000.0,53611000.0,,-8277000.0,-1027418000.0,-77577000.0,-2221000.0,-1166025000.0,1168051000.0,4273000.0
Monster Beverage Corp,MNST,,865752,2018.0,Q2,2018-04-01,2018-06-30,,-42000.0,,26557000.0,12000.0,14194000.0,-280000.0,-7853000.0,53295000.0,7115000.0,-546513000.0,350304000.0,352389000.0,-546513000.0,350304000.0,352389000.0,148327000.0,270115000.0,270115000.0,14785000.0,,-6135000.0,-95042000.0,-21570000.0,-429000.0,-553199000.0,473180000.0,193000.0
Monster Beverage Corp,MNST,,865752,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 14:49:55+00:00,,,15223000.0,16000.0,13991000.0,280000.0,3945000.0,-94382000.0,6501000.0,-245992000.0,75874000.0,148911000.0,-245992000.0,75874000.0,148911000.0,-17262000.0,216050000.0,216050000.0,13252000.0,,-1549000.0,-247421000.0,-13049000.0,-543000.0,-251950000.0,334216000.0,3397000.0
Monster Beverage Corp,MNST,,865752,2018.0,Q1TTM,2017-04-01,2018-03-31,,-9693000.0,,338619000.0,72000.0,51695000.0,280000.0,10694000.0,-18264000.0,45506000.0,-569984000.0,-449365000.0,943678000.0,-569984000.0,-449365000.0,943678000.0,-64977000.0,858748000.0,858748000.0,51499000.0,,-1848000.0,-1160920000.0,-77391000.0,-2426000.0,-613064000.0,795846000.0,4361000.0
Monster Beverage Corp,MNST,,865752,2019.0,Q4,2019-10-01,2019-12-31,,-3259000.0,,66927000.0,14000.0,16971000.0,,9375000.0,4547000.0,7118000.0,-223189000.0,1461000.0,292693000.0,-223189000.0,1461000.0,292693000.0,80340000.0,254954000.0,254954000.0,16221000.0,,24000.0,-231772000.0,-57269000.0,-728000.0,-229579000.0,293308000.0,429000.0
Monster Beverage Corp,MNST,,865752,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 17:05:10+00:00,-8737000.0,,293810000.0,320000.0,64814000.0,,1912000.0,-121991000.0,92363000.0,-628506000.0,-326724000.0,1113762000.0,-628506000.0,-326724000.0,1113762000.0,160444000.0,1107835000.0,1107835000.0,63104000.0,,-1265000.0,-1067736000.0,-101661000.0,-13569000.0,-707300000.0,851436000.0,1239000.0
Monster Beverage Corp,MNST,,865752,2019.0,Q3TTM,2018-10-01,2019-09-30,,-12187000.0,,293273000.0,322000.0,62353000.0,,-9032000.0,-54160000.0,88615000.0,-939278000.0,-209377000.0,1161590000.0,-939278000.0,-209377000.0,1161590000.0,3903000.0,1091988000.0,1091988000.0,61409000.0,,-2978000.0,-951039000.0,-56471000.0,-13245000.0,-1014648000.0,812202000.0,1096000.0
Monster Beverage Corp,MNST,,865752,2019.0,Q3,2019-07-01,2019-09-30,,-5478000.0,,93761000.0,53000.0,15399000.0,,-10808000.0,37247000.0,4111000.0,-253963000.0,-272143000.0,366284000.0,-253963000.0,-272143000.0,366284000.0,-170630000.0,298923000.0,298923000.0,14715000.0,,-270000.0,-455113000.0,-23315000.0,-3766000.0,-254308000.0,211664000.0,369000.0
Monster Beverage Corp,MNST,,865752,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-07 20:03:21+00:00,-5478000.0,,226883000.0,306000.0,47843000.0,,-7463000.0,-126538000.0,85245000.0,-405317000.0,-328185000.0,821069000.0,-405317000.0,-328185000.0,821069000.0,80104000.0,852881000.0,852881000.0,46883000.0,,-1289000.0,-835964000.0,-44392000.0,-12841000.0,-477721000.0,558128000.0,810000.0
Monster Beverage Corp,MNST,,865752,2019.0,Q2TTM,2018-07-01,2019-06-30,,-12942000.0,,292109000.0,285000.0,61238000.0,,-2582000.0,-67128000.0,95369000.0,-674960000.0,-209264000.0,1115366000.0,-674960000.0,-209264000.0,1115366000.0,228560000.0,1060797000.0,1060797000.0,60459000.0,,-5149000.0,-864472000.0,-48399000.0,-9989000.0,-760340000.0,720552000.0,1146000.0
Monster Beverage Corp,MNST,,865752,2019.0,Q2,2019-04-01,2019-06-30,,,,51120000.0,238000.0,17574000.0,,4667000.0,4383000.0,45971000.0,36668000.0,-102821000.0,331389000.0,36668000.0,-102821000.0,331389000.0,269903000.0,292473000.0,292473000.0,16959000.0,,974000.0,-205537000.0,-12592000.0,-8682000.0,-621000.0,114077000.0,257000.0
Monster Beverage Corp,MNST,,865752,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-08 16:43:46+00:00,,,133122000.0,253000.0,32444000.0,,3345000.0,-163785000.0,81134000.0,-151354000.0,-56042000.0,454785000.0,-151354000.0,-56042000.0,454785000.0,250734000.0,553958000.0,553958000.0,32168000.0,,-1019000.0,-380851000.0,-21077000.0,-9075000.0,-223413000.0,346464000.0,441000.0
Monster Beverage Corp,MNST,,865752,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 18:16:17+00:00,,,82002000.0,15000.0,14870000.0,,-1322000.0,-168168000.0,35163000.0,-188022000.0,46779000.0,123396000.0,-188022000.0,46779000.0,123396000.0,-19169000.0,261485000.0,261485000.0,15209000.0,,-1993000.0,-175314000.0,-8485000.0,-393000.0,-222792000.0,232387000.0,184000.0
Monster Beverage Corp,MNST,,865752,2019.0,Q1TTM,2018-04-01,2019-03-31,,-12984000.0,,267546000.0,59000.0,57858000.0,-280000.0,-15102000.0,-18216000.0,56513000.0,-1258141000.0,243861000.0,1136366000.0,-1258141000.0,243861000.0,1136366000.0,106984000.0,1038439000.0,1038439000.0,58285000.0,,-12258000.0,-753977000.0,-57377000.0,-1736000.0,-1312918000.0,1079655000.0,1082000.0
Monster Beverage Corp,MNST,,865752,2020.0,Q1TTM,2019-04-01,2020-03-31,,-8737000.0,,291801000.0,316000.0,66490000.0,,-18027000.0,-78112000.0,71175000.0,-986452000.0,-93527000.0,1181498000.0,-986452000.0,-93527000.0,1181498000.0,83492000.0,1125185000.0,1125185000.0,67935000.0,,-7231000.0,-1107119000.0,-104295000.0,-13909000.0,-1043718000.0,1132583000.0,1272000.0
Monster Beverage Corp,MNST,,865752,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 18:16:17+00:00,,,79993000.0,11000.0,16546000.0,,-21261000.0,-124289000.0,13975000.0,-545968000.0,279976000.0,191132000.0,-545968000.0,279976000.0,191132000.0,-96121000.0,278835000.0,278835000.0,20040000.0,,-7959000.0,-214697000.0,-11119000.0,-733000.0,-559210000.0,513534000.0,217000.0
