company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,restructuringcharge,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
NYSE Euronext,NYX,,1368007,2012.0,FY,2012-01-01,2012-12-31,2013-02-26 17:06:19+00:00,1.39,1.39,1.2,260000000.0,1.39,,105000000.0,4000000.0,140000000.0,,365000000.0,365000000.0,,348000000.0,17000000.0,-136000000.0,176000000.0,-8000000.0,,-676000000.0,544000000.0,2316000000.0,,134000000.0,601000000.0,689000000.0,140000000.0,4000000.0,1715000000.0,2321000000.0,470000000.0,2185000000.0,250400000.0,250000000.0,250000000.0
NYSE Euronext,NYX,,1368007,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.28,1.28,,196000000.0,1.27,,91000000.0,3000000.0,87000000.0,,334000000.0,334000000.0,,320000000.0,14000000.0,-84000000.0,133000000.0,-7000000.0,,-518000000.0,403000000.0,1767000000.0,,61000000.0,457000000.0,517000000.0,87000000.0,3000000.0,1250000000.0,1759000000.0,425000000.0,1675000000.0,245500000.0,245500000.0,245500000.0
NYSE Euronext,NYX,,1368007,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.71,1.71,1.2,264000000.0,1.69,,87000000.0,6000000.0,118000000.0,,430000000.0,430000000.0,,430000000.0,,-112000000.0,178000000.0,-11000000.0,1000000.0,-748000000.0,589000000.0,2439000000.0,,107000000.0,616000000.0,702000000.0,118000000.0,6000000.0,1754000000.0,2382000000.0,517000000.0,2270000000.0,245500000.0,245500000.0,245500000.0
NYSE Euronext,NYX,,1368007,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 08:34:08+00:00,0.44,0.44,,64000000.0,0.44,,12000000.0,1000000.0,29000000.0,,112000000.0,112000000.0,,108000000.0,4000000.0,-28000000.0,44000000.0,-2000000.0,,-157000000.0,135000000.0,551000000.0,,18000000.0,145000000.0,166000000.0,29000000.0,1000000.0,406000000.0,558000000.0,124000000.0,530000000.0,245500000.0,245500000.0,245500000.0
NYSE Euronext,NYX,,1368007,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.84,0.84,,132000000.0,0.83,,79000000.0,2000000.0,58000000.0,,222000000.0,222000000.0,,212000000.0,10000000.0,-56000000.0,89000000.0,-5000000.0,,-361000000.0,268000000.0,1216000000.0,,43000000.0,312000000.0,351000000.0,58000000.0,2000000.0,844000000.0,1201000000.0,301000000.0,1145000000.0,250000000.0,250000000.0,255100000.0
NYSE Euronext,NYX,,1368007,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.03,2.03,1.2,272000000.0,2.01,,96000000.0,7000000.0,120000000.0,,524000000.0,524000000.0,,522000000.0,2000000.0,-113000000.0,180000000.0,-11000000.0,,-923000000.0,592000000.0,2739000000.0,,118000000.0,631000000.0,721000000.0,120000000.0,7000000.0,1793000000.0,2526000000.0,620000000.0,2413000000.0,250000000.0,250000000.0,255100000.0
NYSE Euronext,NYX,,1368007,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 09:32:12+00:00,0.5,0.5,,66000000.0,0.49,,34000000.0,1000000.0,29000000.0,,131000000.0,131000000.0,,125000000.0,6000000.0,-28000000.0,44000000.0,-4000000.0,,-186000000.0,134000000.0,617000000.0,,12000000.0,152000000.0,174000000.0,29000000.0,1000000.0,408000000.0,601000000.0,165000000.0,573000000.0,250000000.0,250000000.0,255100000.0
NYSE Euronext,NYX,,1368007,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.12,2.12,1.2,276000000.0,2.11,,105000000.0,7000000.0,122000000.0,,543000000.0,543000000.0,,551000000.0,-8000000.0,-115000000.0,181000000.0,-9000000.0,,-967000000.0,604000000.0,2833000000.0,,124000000.0,637000000.0,728000000.0,122000000.0,7000000.0,1822000000.0,2585000000.0,648000000.0,2470000000.0,255900000.0,255900000.0,255900000.0
NYSE Euronext,NYX,,1368007,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 08:42:13+00:00,0.34,0.34,,66000000.0,0.34,,45000000.0,1000000.0,29000000.0,,91000000.0,91000000.0,,87000000.0,4000000.0,-28000000.0,45000000.0,-1000000.0,,-175000000.0,134000000.0,599000000.0,,31000000.0,160000000.0,177000000.0,29000000.0,1000000.0,436000000.0,600000000.0,136000000.0,572000000.0,255900000.0,255900000.0,255900000.0
NYSE Euronext,NYX,,1368007,2013.0,Q1TTM,2012-04-01,2013-06-30,,1.76,1.76,1.2,256000000.0,1.76,,77000000.0,6000000.0,139000000.0,,452000000.0,452000000.0,,434000000.0,18000000.0,-133000000.0,173000000.0,,,-696000000.0,534000000.0,2361000000.0,,125000000.0,595000000.0,680000000.0,139000000.0,6000000.0,1683000000.0,2345000000.0,529000000.0,2212000000.0,243700000.0,243700000.0,243700000.0
NYSE Euronext,NYX,,1368007,2013.0,Q1,2013-01-01,2013-06-30,2013-08-06 09:32:12+00:00,0.71,0.71,,62000000.0,0.71,,17000000.0,3000000.0,28000000.0,,178000000.0,178000000.0,,173000000.0,5000000.0,-25000000.0,42000000.0,7000000.0,,-195000000.0,124000000.0,644000000.0,,22000000.0,154000000.0,168000000.0,28000000.0,3000000.0,404000000.0,624000000.0,195000000.0,599000000.0,243700000.0,243700000.0,243700000.0
